Date,CGFAX
2023-01-04,49.04999923706055
2023-01-05,48.599998474121094
2023-01-06,49.630001068115234
2023-01-09,49.83000183105469
2023-01-10,50.29999923706055
2023-01-11,51.040000915527344
2023-01-12,51.5
2023-01-13,51.790000915527344
2023-01-17,51.790000915527344
2023-01-18,51.189998626708984
2023-01-19,50.7400016784668
2023-01-20,51.86000061035156
2023-01-23,52.63999938964844
2023-01-24,52.52000045776367
2023-01-25,52.599998474121094
2023-01-26,53.27000045776367
2023-01-27,53.59000015258789
2023-01-30,52.709999084472656
2023-01-31,53.529998779296875
2023-02-01,54.349998474121094
2023-02-02,55.43000030517578
2023-02-03,54.689998626708984
2023-02-06,54.29999923706055
2023-02-07,55.0099983215332
2023-02-08,54.439998626708984
2023-02-09,53.939998626708984
2023-02-10,53.66999816894531
2023-02-13,54.34000015258789
2023-02-14,54.65999984741211
2023-02-15,55.0
2023-02-16,54.09000015258789
2023-02-17,53.709999084472656
2023-02-21,52.56999969482422
2023-02-22,52.56999969482422
2023-02-23,52.779998779296875
2023-02-24,52.099998474121094
2023-02-27,52.459999084472656
2023-02-28,52.470001220703125
2023-03-01,52.400001525878906
2023-03-02,52.7400016784668
2023-03-03,53.72999954223633
2023-03-06,53.56999969482422
2023-03-07,52.86000061035156
2023-03-08,52.91999816894531
2023-03-09,51.869998931884766
2023-03-10,50.900001525878906
2023-03-13,50.75
2023-03-14,51.689998626708984
2023-03-15,51.099998474121094
2023-03-16,52.130001068115234
2023-03-17,51.529998779296875
2023-03-20,51.83000183105469
2023-03-21,52.68000030517578
2023-03-22,51.869998931884766
2023-03-23,52.220001220703125
2023-03-24,52.22999954223633
2023-03-27,52.33000183105469
2023-03-28,52.220001220703125
2023-03-29,52.959999084472656
2023-03-30,53.349998474121094
2023-03-31,54.20000076293945
2023-04-03,54.310001373291016
2023-04-04,54.0
2023-04-05,53.5
2023-04-06,53.63999938964844
2023-04-10,53.83000183105469
2023-04-11,53.959999084472656
2023-04-12,53.68000030517578
2023-04-13,54.459999084472656
2023-04-14,54.29999923706055
2023-04-17,54.36000061035156
2023-04-18,54.47999954223633
2023-04-19,54.38999938964844
2023-04-20,54.119998931884766
2023-04-21,54.2400016784668
2023-04-24,54.189998626708984
2023-04-25,53.130001068115234
2023-04-26,53.060001373291016
2023-04-27,54.119998931884766
2023-04-28,54.59000015258789
2023-05-01,54.540000915527344
2023-05-02,53.970001220703125
2023-05-03,53.81999969482422
2023-05-04,53.47999954223633
2023-05-05,54.34000015258789
2023-05-08,54.52000045776367
2023-05-09,54.400001525878906
2023-05-10,54.59000015258789
2023-05-11,54.540000915527344
2023-05-12,54.310001373291016
2023-05-15,54.709999084472656
2023-05-16,54.380001068115234
2023-05-17,55.18000030517578
2023-05-18,55.93000030517578
2023-05-19,55.77000045776367
2023-05-22,55.939998626708984
2023-05-23,55.16999816894531
2023-05-24,54.849998474121094
2023-05-25,55.279998779296875
2023-05-26,56.33000183105469
2023-05-30,56.29999923706055
2023-05-31,56.04999923706055
2023-06-01,56.65999984741211
2023-06-02,57.58000183105469
2023-06-05,57.43000030517578
2023-06-06,57.63999938964844
2023-06-07,57.18000030517578
2023-06-08,57.529998779296875
2023-06-09,57.630001068115234
2023-06-12,58.400001525878906
2023-06-13,58.91999816894531
2023-06-14,58.939998626708984
2023-06-15,59.65999984741211
2023-06-16,59.290000915527344
2023-06-20,59.119998931884766
2023-06-21,58.79999923706055
2023-06-22,59.02000045776367
2023-06-23,58.54999923706055
2023-06-26,58.220001220703125
2023-06-27,59.060001373291016
2023-06-28,59.2400016784668
2023-06-29,59.290000915527344
2023-06-30,59.970001220703125
2023-07-03,60.099998474121094
2023-07-05,60.02000045776367
2023-07-06,59.2599983215332
2023-07-07,59.349998474121094
2023-07-10,59.75
2023-07-11,60.33000183105469
2023-07-12,60.86000061035156
2023-07-13,61.619998931884766
2023-07-14,61.529998779296875
2023-07-17,61.83000183105469
2023-07-18,62.400001525878906
2023-07-19,62.36000061035156
2023-07-20,61.36000061035156
2023-07-21,61.349998474121094
2023-07-24,61.41999816894531
2023-07-25,61.720001220703125
2023-07-26,61.63999938964844
2023-07-27,61.38999938964844
2023-07-28,62.290000915527344
2023-07-31,62.459999084472656
2023-08-01,62.220001220703125
2023-08-02,61.060001373291016
2023-08-03,61.040000915527344
2023-08-04,61.0
2023-08-07,61.59000015258789
2023-08-08,61.22999954223633
2023-08-09,60.66999816894531
2023-08-10,60.7400016784668
2023-08-11,60.47999954223633
2023-08-14,60.869998931884766
2023-08-15,60.150001525878906
2023-08-16,59.619998931884766
2023-08-17,58.939998626708984
2023-08-18,58.939998626708984
2023-08-21,59.5099983215332
2023-08-22,59.45000076293945
2023-08-23,60.16999816894531
2023-08-24,59.099998474121094
2023-08-25,59.47999954223633
2023-08-28,59.900001525878906
2023-08-29,61.0099983215332
2023-08-30,61.25
2023-08-31,61.36000061035156
2023-09-01,61.40999984741211
2023-09-05,61.29999923706055
2023-09-06,61.040000915527344
2023-09-07,60.88999938964844
2023-09-08,60.900001525878906
2023-09-11,61.439998626708984
2023-09-12,61.04999923706055
2023-09-13,60.97999954223633
2023-09-14,61.369998931884766
2023-09-15,60.630001068115234
2023-09-18,60.470001220703125
2023-09-19,60.29999923706055
2023-09-20,59.63999938964844
2023-09-21,58.459999084472656
2023-09-22,58.369998931884766
2023-09-25,58.630001068115234
2023-09-26,57.869998931884766
2023-09-27,58.119998931884766
2023-09-28,58.66999816894531
2023-09-29,58.5099983215332
2023-10-02,58.5
2023-10-03,57.459999084472656
2023-10-04,57.939998626708984
2023-10-05,57.86000061035156
2023-10-06,58.81999969482422
2023-10-09,59.040000915527344
2023-10-10,59.54999923706055
2023-10-11,59.81999969482422
2023-10-12,59.33000183105469
2023-10-13,58.7400016784668
2023-10-16,59.439998626708984
2023-10-17,59.529998779296875
2023-10-18,58.5099983215332
2023-10-19,57.9900016784668
2023-10-20,57.2400016784668
2023-10-23,57.33000183105469
2023-10-24,57.810001373291016
2023-10-25,56.63999938964844
2023-10-26,55.790000915527344
2023-10-27,55.7400016784668
2023-10-30,56.43000030517578
2023-10-31,56.689998626708984
2023-11-01,57.369998931884766
2023-11-02,58.540000915527344
2023-11-03,59.369998931884766
2023-11-06,59.349998474121094
2023-11-07,59.689998626708984
2023-11-08,59.779998779296875
2023-11-09,59.27000045776367
2023-11-10,60.2599983215332
2023-11-13,60.38999938964844
2023-11-14,61.810001373291016
2023-11-15,61.86000061035156
2023-11-16,61.79999923706055
2023-11-17,62.04999923706055
2023-11-20,62.650001525878906
2023-11-21,62.43000030517578
2023-11-22,62.68000030517578
2023-11-24,62.75
2023-11-27,62.619998931884766
2023-11-28,62.68000030517578
2023-11-29,62.7599983215332
2023-11-30,62.86000061035156
2023-12-01,63.36000061035156
2023-12-04,62.970001220703125
2023-12-05,62.810001373291016
2023-12-06,62.58000183105469
2023-12-07,63.16999816894531
2023-12-08,63.619998931884766
2023-12-11,63.959999084472656
2023-12-12,64.37000274658203
2023-12-13,65.29000091552734
2023-12-14,65.77999877929688
2023-12-15,61.2400016784668
2023-12-18,61.52000045776367
2023-12-19,62.02000045776367
2023-12-20,61.06999969482422
2023-12-21,61.91999816894531
2023-12-22,62.029998779296875
2023-12-26,62.34000015258789
2023-12-27,62.54999923706055
2023-12-28,62.47999954223633
2023-12-29,62.13999938964844
2024-01-02,61.33000183105469
2024-01-03,60.58000183105469
2024-01-04,60.54999923706055
2024-01-05,60.70000076293945
2024-01-08,61.66999816894531
2024-01-09,61.63999938964844
2024-01-10,62.06999969482422
2024-01-11,62.150001525878906
2024-01-12,62.08000183105469
2024-01-16,61.779998779296875
2024-01-17,61.439998626708984
2024-01-18,62.130001068115234
2024-01-19,62.95000076293945
2024-01-22,63.20000076293945
2024-01-23,63.209999084472656
2024-01-24,63.459999084472656
2024-01-25,63.68000030517578
2024-01-26,63.75
2024-01-29,64.51000213623047
2024-01-30,64.31999969482422
2024-01-31,63.22999954223633
2024-02-01,63.9900016784668
2024-02-02,65.16999816894531
2024-02-05,64.87999725341797
2024-02-06,65.0199966430664
2024-02-07,65.7300033569336
2024-02-08,66.08999633789062
2024-02-09,66.55000305175781
2024-02-12,66.44000244140625
2024-02-13,65.30000305175781
2024-02-14,66.3499984741211
2024-02-15,66.88999938964844
2024-02-16,66.37000274658203
2024-02-20,65.80000305175781
2024-02-21,65.73999786376953
2024-02-22,67.43000030517578
2024-02-23,67.33999633789062
2024-02-26,67.31999969482422
2024-02-27,67.54000091552734
2024-02-28,67.38999938964844
2024-02-29,67.83000183105469
2024-03-01,68.75
2024-03-04,68.66999816894531
2024-03-05,67.63999938964844
2024-03-06,68.08000183105469
2024-03-07,69.11000061035156
2024-03-08,68.47000122070312
2024-03-11,68.0199966430664
2024-03-12,68.8499984741211
2024-03-13,68.7699966430664
2024-03-14,68.5199966430664
2024-03-15,67.93000030517578
2024-03-18,68.3499984741211
2024-03-19,68.70999908447266
2024-03-20,69.63999938964844
2024-03-21,70.19999694824219
2024-03-22,70.0199966430664
2024-03-25,69.94000244140625
2024-03-26,69.81999969482422
2024-03-27,70.05999755859375
2024-03-28,69.94000244140625
2024-04-01,69.94999694824219
2024-04-02,69.33999633789062
2024-04-03,69.79000091552734
2024-04-04,68.88999938964844
2024-04-05,69.87999725341797
2024-04-08,69.91000366210938
2024-04-09,69.91000366210938
2024-04-10,69.3499984741211
2024-04-11,69.97000122070312
2024-04-12,68.7699966430664
2024-04-15,67.69999694824219
2024-04-16,67.73999786376953
2024-04-17,67.2699966430664
2024-04-18,66.98999786376953
2024-04-19,65.91999816894531
2024-04-22,66.45999908447266
2024-04-23,67.7300033569336
2024-04-24,67.56999969482422
2024-04-25,67.13999938964844
2024-04-26,68.0199966430664
2024-04-29,68.16999816894531
2024-04-30,66.87999725341797
2024-05-01,66.75
2024-05-02,67.41000366210938
2024-05-03,68.16999816894531
2024-05-06,69.22000122070312
2024-05-07,69.30999755859375
2024-05-08,69.18000030517578
2024-05-09,69.44000244140625
2024-05-10,69.44999694824219
2024-05-13,69.30000305175781
2024-05-14,69.72000122070312
2024-05-15,70.69999694824219
2024-05-16,70.29000091552734
2024-05-17,70.4000015258789
2024-05-20,70.70999908447266
2024-05-21,70.77999877929688
2024-05-22,70.44999694824219
2024-05-23,69.98999786376953
2024-05-24,70.63999938964844
2024-05-28,70.6500015258789
2024-05-29,70.02999877929688
2024-05-30,69.4000015258789
2024-05-31,69.5999984741211
2024-06-03,69.66999816894531
2024-06-04,69.66000366210938
2024-06-05,70.91000366210938
2024-06-06,70.9000015258789
2024-06-07,70.66000366210938
2024-06-10,71.11000061035156
2024-06-11,71.16000366210938
2024-06-12,71.95999908447266
2024-06-13,71.97000122070312
2024-06-14,71.88999938964844
2024-06-17,72.62000274658203
2024-06-18,72.66000366210938
2024-06-20,72.47000122070312
2024-06-21,72.3499984741211
2024-06-24,72.1500015258789
2024-06-25,72.6500015258789
2024-06-26,72.76000213623047
2024-06-27,72.9000015258789
2024-06-28,72.56999969482422
2024-07-01,72.73999786376953
2024-07-02,73.2300033569336
2024-07-03,73.69000244140625
2024-07-05,74.25
2024-07-08,74.25
2024-07-09,74.1500015258789
2024-07-10,74.79000091552734
2024-07-11,74.12000274658203
2024-07-12,74.38999938964844
2024-07-15,74.61000061035156
2024-07-16,75.1500015258789
2024-07-17,73.2300033569336
2024-07-18,72.69000244140625
2024-07-19,72.38999938964844
2024-07-22,73.2699966430664
2024-07-23,73.44999694824219
2024-07-24,71.12000274658203
2024-07-25,70.69999694824219
2024-07-26,71.44000244140625
2024-07-29,71.47000122070312
2024-07-30,71.05999755859375
2024-07-31,72.5199966430664
2024-08-01,71.30000305175781
2024-08-02,69.44999694824219
2024-08-05,67.61000061035156
2024-08-06,68.54000091552734
2024-08-07,67.91000366210938
2024-08-08,69.91999816894531
2024-08-09,70.37000274658203
2024-08-12,70.26000213623047
2024-08-13,71.55000305175781
2024-08-14,71.73999786376953
2024-08-15,73.22000122070312
2024-08-16,73.18000030517578
2024-08-19,73.97000122070312
2024-08-20,73.72000122070312
2024-08-21,74.08999633789062
2024-08-22,73.31999969482422
2024-08-23,74.22000122070312
2024-08-26,73.80999755859375
2024-08-27,73.91999816894531
2024-08-28,73.33000183105469
2024-08-29,73.48999786376953
2024-08-30,74.13999938964844
2024-09-03,72.1500015258789
2024-09-04,72.01000213623047
2024-09-05,71.80999755859375
2024-09-06,70.29000091552734
2024-09-09,71.12999725341797
2024-09-10,71.44000244140625
2024-09-11,72.58000183105469
2024-09-12,73.38999938964844
2024-09-13,74.01000213623047
2024-09-16,74.16000366210938
2024-09-17,74.33000183105469
2024-09-18,74.12999725341797
2024-09-19,75.76000213623047
2024-09-20,75.62999725341797
2024-09-23,75.87999725341797
2024-09-24,76.25
2024-09-25,76.12999725341797
2024-09-26,76.51000213623047
2024-09-27,76.2699966430664
2024-09-30,76.37000274658203
2024-10-01,75.7699966430664
2024-10-02,75.81999969482422
2024-10-03,75.5999984741211
2024-10-04,76.61000061035156
2024-10-07,75.94999694824219
2024-10-08,76.73999786376953
2024-10-09,77.27999877929688
2024-10-10,77.22000122070312
2024-10-11,77.83999633789062
2024-10-14,78.2699966430664
2024-10-15,77.3499984741211
2024-10-16,77.58999633789062
2024-10-17,77.66999816894531
2024-10-18,78.08999633789062
2024-10-21,77.94000244140625
2024-10-22,77.83999633789062
2024-10-23,76.88999938964844
2024-10-24,77.25
2024-10-25,77.3499984741211
2024-10-28,77.48999786376953
2024-10-29,77.91999816894531
2024-10-30,77.76000213623047
2024-10-31,76.05000305175781
2024-11-01,76.5
2024-11-04,76.26000213623047
2024-11-05,77.29000091552734
2024-11-06,79.33000183105469
2024-11-07,80.08000183105469
2024-11-08,80.5
2024-11-11,81.05999755859375
2024-11-12,80.7699966430664
2024-11-13,80.62999725341797
2024-11-14,79.9000015258789
2024-11-15,78.58000183105469
2024-11-18,78.9800033569336
2024-11-19,79.55999755859375
2024-11-20,79.7699966430664
2024-11-21,79.83999633789062
