Date,RICAX
2022-11-03,39.7400016784668
2022-11-04,40.43000030517578
2022-11-07,40.880001068115234
2022-11-08,41.119998931884766
2022-11-09,40.439998626708984
2022-11-10,42.380001068115234
2022-11-11,42.689998626708984
2022-11-14,42.310001373291016
2022-11-15,42.709999084472656
2022-11-16,42.400001525878906
2022-11-17,42.22999954223633
2022-11-18,42.43000030517578
2022-11-21,42.34000015258789
2022-11-22,42.83000183105469
2022-11-23,43.08000183105469
2022-11-25,43.11000061035156
2022-11-28,42.459999084472656
2022-11-29,42.4900016784668
2022-11-30,43.709999084472656
2022-12-01,43.77000045776367
2022-12-02,43.83000183105469
2022-12-05,43.119998931884766
2022-12-06,42.599998474121094
2022-12-07,42.540000915527344
2022-12-08,42.81999969482422
2022-12-09,42.58000183105469
2022-12-12,43.13999938964844
2022-12-13,43.529998779296875
2022-12-14,41.95000076293945
2022-12-15,41.029998779296875
2022-12-16,40.66999816894531
2022-12-19,40.33000183105469
2022-12-20,40.45000076293945
2022-12-21,41.060001373291016
2022-12-22,40.54999923706055
2022-12-23,40.790000915527344
2022-12-27,40.77000045776367
2022-12-28,40.290000915527344
2022-12-29,40.95000076293945
2022-12-30,40.84000015258789
2023-01-03,40.7599983215332
2023-01-04,41.08000183105469
2023-01-05,40.689998626708984
2023-01-06,41.599998474121094
2023-01-09,41.560001373291016
2023-01-10,41.810001373291016
2023-01-11,42.2599983215332
2023-01-12,42.529998779296875
2023-01-13,42.61000061035156
2023-01-17,42.52000045776367
2023-01-18,41.900001525878906
2023-01-19,41.61000061035156
2023-01-20,42.31999969482422
2023-01-23,42.709999084472656
2023-01-24,42.72999954223633
2023-01-25,42.709999084472656
2023-01-26,43.06999969482422
2023-01-27,43.04999923706055
2023-01-30,42.58000183105469
2023-01-31,43.099998474121094
2023-02-01,43.47999954223633
2023-02-02,43.97999954223633
2023-02-03,43.4900016784668
2023-02-06,43.31999969482422
2023-02-07,43.81999969482422
2023-02-08,43.40999984741211
2023-02-09,43.04999923706055
2023-02-10,43.189998626708984
2023-02-13,43.68000030517578
2023-02-14,43.65999984741211
2023-02-15,43.709999084472656
2023-02-16,43.209999084472656
2023-02-17,43.0
2023-02-21,42.29999923706055
2023-02-22,42.220001220703125
2023-02-23,42.34000015258789
2023-02-24,41.959999084472656
2023-02-27,42.130001068115234
2023-02-28,42.060001373291016
2023-03-01,41.95000076293945
2023-03-02,42.29999923706055
2023-03-03,43.0
2023-03-06,42.97999954223633
2023-03-07,42.349998474121094
2023-03-08,42.38999938964844
2023-03-09,41.810001373291016
2023-03-10,41.27000045776367
2023-03-13,41.08000183105469
2023-03-14,41.70000076293945
2023-03-15,41.189998626708984
2023-03-16,41.880001068115234
2023-03-17,41.400001525878906
2023-03-20,41.68000030517578
2023-03-21,42.13999938964844
2023-03-22,41.47999954223633
2023-03-23,41.66999816894531
2023-03-24,41.880001068115234
2023-03-27,41.95000076293945
2023-03-28,41.95000076293945
2023-03-29,42.47999954223633
2023-03-30,42.7599983215332
2023-03-31,43.279998779296875
2023-04-03,43.529998779296875
2023-04-04,43.25
2023-04-05,43.09000015258789
2023-04-06,43.2400016784668
2023-04-10,43.29999923706055
2023-04-11,43.33000183105469
2023-04-12,43.25
2023-04-13,43.77000045776367
2023-04-14,43.630001068115234
2023-04-17,43.77000045776367
2023-04-18,43.900001525878906
2023-04-19,43.9900016784668
2023-04-20,43.790000915527344
2023-04-21,43.79999923706055
2023-04-24,43.79999923706055
2023-04-25,43.15999984741211
2023-04-26,43.04999923706055
2023-04-27,43.86000061035156
2023-04-28,44.220001220703125
2023-05-01,44.20000076293945
2023-05-02,43.68000030517578
2023-05-03,43.459999084472656
2023-05-04,43.16999816894531
2023-05-05,43.79999923706055
2023-05-08,43.83000183105469
2023-05-09,43.68000030517578
2023-05-10,43.81999969482422
2023-05-11,43.7599983215332
2023-05-12,43.709999084472656
2023-05-15,43.90999984741211
2023-05-16,43.66999816894531
2023-05-17,44.16999816894531
2023-05-18,44.56999969482422
2023-05-19,44.540000915527344
2023-05-22,44.56999969482422
2023-05-23,44.08000183105469
2023-05-24,43.790000915527344
2023-05-25,43.970001220703125
2023-05-26,44.72999954223633
2023-05-30,44.619998931884766
2023-05-31,44.45000076293945
2023-06-01,44.849998474121094
2023-06-02,45.5
2023-06-05,45.310001373291016
2023-06-06,45.47999954223633
2023-06-07,45.290000915527344
2023-06-08,45.47999954223633
2023-06-09,45.5099983215332
2023-06-12,45.95000076293945
2023-06-13,46.22999954223633
2023-06-14,46.22999954223633
2023-06-15,46.779998779296875
2023-06-16,46.56999969482422
2023-06-20,46.25
2023-06-21,46.130001068115234
2023-06-22,46.220001220703125
2023-06-23,45.88999938964844
2023-06-26,45.779998779296875
2023-06-27,46.27000045776367
2023-06-28,46.29999923706055
2023-06-29,46.459999084472656
2023-06-30,46.95000076293945
2023-07-03,46.93000030517578
2023-07-05,46.86000061035156
2023-07-06,46.439998626708984
2023-07-07,46.41999816894531
2023-07-10,46.630001068115234
2023-07-11,46.9900016784668
2023-07-12,47.34000015258789
2023-07-13,47.75
2023-07-14,47.68000030517578
2023-07-17,47.810001373291016
2023-07-18,48.18000030517578
2023-07-19,48.2400016784668
2023-07-20,47.970001220703125
2023-07-21,48.02000045776367
2023-07-24,48.13999938964844
2023-07-25,48.349998474121094
2023-07-26,48.2599983215332
2023-07-27,48.119998931884766
2023-07-28,48.61000061035156
2023-07-31,48.63999938964844
2023-08-01,48.54999923706055
2023-08-02,47.86000061035156
2023-08-03,47.720001220703125
2023-08-04,47.65999984741211
2023-08-07,48.15999984741211
2023-08-08,47.880001068115234
2023-08-09,47.540000915527344
2023-08-10,47.529998779296875
2023-08-11,47.40999984741211
2023-08-14,47.66999816894531
2023-08-15,47.130001068115234
2023-08-16,46.779998779296875
2023-08-17,46.400001525878906
2023-08-18,46.41999816894531
2023-08-21,46.70000076293945
2023-08-22,46.630001068115234
2023-08-23,47.130001068115234
2023-08-24,46.43000030517578
2023-08-25,46.70000076293945
2023-08-28,47.0099983215332
2023-08-29,47.65999984741211
2023-08-30,47.79999923706055
2023-08-31,47.810001373291016
2023-09-01,47.810001373291016
2023-09-05,47.58000183105469
2023-09-06,47.40999984741211
2023-09-07,47.33000183105469
2023-09-08,47.41999816894531
2023-09-11,47.70000076293945
2023-09-12,47.47999954223633
2023-09-13,47.43000030517578
2023-09-14,47.849998474121094
2023-09-15,47.34000015258789
2023-09-18,47.349998474121094
2023-09-19,47.2599983215332
2023-09-20,46.790000915527344
2023-09-21,46.040000915527344
2023-09-22,45.939998626708984
2023-09-25,46.06999969482422
2023-09-26,45.45000076293945
2023-09-27,45.58000183105469
2023-09-28,45.90999984741211
2023-09-29,45.689998626708984
2023-10-02,45.529998779296875
2023-10-03,44.91999816894531
2023-10-04,45.189998626708984
2023-10-05,45.130001068115234
2023-10-06,45.7400016784668
2023-10-09,46.0099983215332
2023-10-10,46.290000915527344
2023-10-11,46.5
2023-10-12,46.220001220703125
2023-10-13,45.939998626708984
2023-10-16,46.43000030517578
2023-10-17,46.470001220703125
2023-10-18,45.900001525878906
2023-10-19,45.560001373291016
2023-10-20,45.06999969482422
2023-10-23,45.0099983215332
2023-10-24,45.41999816894531
2023-10-25,44.849998474121094
2023-10-26,44.29999923706055
2023-10-27,44.15999984741211
2023-10-30,44.790000915527344
2023-10-31,45.040000915527344
2023-11-01,45.459999084472656
2023-11-02,46.27000045776367
2023-11-03,46.70000076293945
2023-11-06,46.709999084472656
2023-11-07,46.849998474121094
2023-11-08,46.939998626708984
2023-11-09,46.599998474121094
2023-11-10,47.36000061035156
2023-11-13,47.34000015258789
2023-11-14,48.2400016784668
2023-11-15,48.25
2023-11-16,48.43000030517578
2023-11-17,48.599998474121094
2023-11-20,48.970001220703125
2023-11-21,48.81999969482422
2023-11-22,49.060001373291016
2023-11-24,49.150001525878906
2023-11-27,48.959999084472656
2023-11-28,48.95000076293945
2023-11-29,48.93000030517578
2023-11-30,49.13999938964844
2023-12-01,49.45000076293945
2023-12-04,49.220001220703125
2023-12-05,49.029998779296875
2023-12-06,48.81999969482422
2023-12-07,49.150001525878906
2023-12-08,49.45000076293945
2023-12-11,49.849998474121094
2023-12-12,50.209999084472656
2023-12-13,48.849998474121094
2023-12-14,49.04999923706055
2023-12-15,49.06999969482422
2023-12-18,49.27000045776367
2023-12-19,49.599998474121094
2023-12-20,48.91999816894531
2023-12-21,49.529998779296875
2023-12-22,49.650001525878906
2023-12-26,49.880001068115234
2023-12-27,49.97999954223633
2023-12-28,50.0
2023-12-29,49.86000061035156
2024-01-02,49.400001525878906
2024-01-03,48.970001220703125
2024-01-04,48.91999816894531
2024-01-05,49.0099983215332
2024-01-08,49.59000015258789
2024-01-09,49.54999923706055
2024-01-10,49.79999923706055
2024-01-11,49.84000015258789
2024-01-12,49.90999984741211
2024-01-16,49.619998931884766
2024-01-17,49.31999969482422
2024-01-18,49.790000915527344
2024-01-19,50.41999816894531
2024-01-22,50.439998626708984
2024-01-23,50.52000045776367
2024-01-24,50.59000015258789
2024-01-25,50.869998931884766
2024-01-26,50.779998779296875
2024-01-29,51.209999084472656
2024-01-30,51.16999816894531
2024-01-31,50.459999084472656
2024-02-01,51.04999923706055
2024-02-02,51.619998931884766
2024-02-05,51.34000015258789
2024-02-06,51.47999954223633
2024-02-07,51.849998474121094
2024-02-08,51.93000030517578
2024-02-09,52.119998931884766
2024-02-12,52.08000183105469
2024-02-13,51.380001068115234
2024-02-14,51.939998626708984
2024-02-15,52.31999969482422
2024-02-16,52.04999923706055
2024-02-20,51.810001373291016
2024-02-21,51.90999984741211
2024-02-22,52.880001068115234
2024-02-23,52.95000076293945
2024-02-26,52.810001373291016
2024-02-27,52.93000030517578
2024-02-28,52.849998474121094
2024-02-29,53.130001068115234
2024-03-01,53.689998626708984
2024-03-04,53.68000030517578
2024-03-05,53.0099983215332
2024-03-06,53.2599983215332
2024-03-07,53.939998626708984
2024-03-08,53.599998474121094
2024-03-11,53.470001220703125
2024-03-12,53.90999984741211
2024-03-13,53.81999969482422
2024-03-14,53.7599983215332
2024-03-15,53.349998474121094
2024-03-18,53.66999816894531
2024-03-19,53.970001220703125
2024-03-20,54.529998779296875
2024-03-21,54.88999938964844
2024-03-22,54.7599983215332
2024-03-25,54.54999923706055
2024-03-26,54.439998626708984
2024-03-27,54.90999984741211
2024-03-28,54.88999938964844
2024-04-01,54.880001068115234
2024-04-02,54.5
2024-04-03,54.72999954223633
2024-04-04,54.060001373291016
2024-04-05,54.779998779296875
2024-04-08,54.84000015258789
2024-04-09,54.79999923706055
2024-04-10,54.29999923706055
2024-04-11,54.689998626708984
2024-04-12,53.81999969482422
2024-04-15,53.16999816894531
2024-04-16,53.209999084472656
2024-04-17,52.91999816894531
2024-04-18,52.72999954223633
2024-04-19,52.290000915527344
2024-04-22,52.709999084472656
2024-04-23,53.58000183105469
2024-04-24,53.4900016784668
2024-04-25,53.2400016784668
2024-04-26,53.86000061035156
2024-04-29,53.970001220703125
2024-04-30,53.0099983215332
2024-05-01,52.88999938964844
2024-05-02,53.290000915527344
2024-05-03,53.849998474121094
2024-05-06,54.5
2024-05-07,54.65999984741211
2024-05-08,54.720001220703125
2024-05-09,54.939998626708984
2024-05-10,55.040000915527344
2024-05-13,54.91999816894531
2024-05-14,55.20000076293945
2024-05-15,55.88999938964844
2024-05-16,55.689998626708984
2024-05-17,55.75
2024-05-20,55.849998474121094
2024-05-21,55.93000030517578
2024-05-22,55.7599983215332
2024-05-23,55.27000045776367
2024-05-24,55.63999938964844
2024-05-28,55.540000915527344
2024-05-29,55.0
2024-05-30,54.619998931884766
2024-05-31,54.97999954223633
2024-06-03,54.939998626708984
2024-06-04,55.0
2024-06-05,55.709999084472656
2024-06-06,55.72999954223633
2024-06-07,55.66999816894531
2024-06-10,55.93000030517578
2024-06-11,55.93000030517578
2024-06-12,56.060001373291016
2024-06-13,56.16999816894531
2024-06-14,56.150001525878906
2024-06-17,56.70000076293945
2024-06-18,56.689998626708984
2024-06-20,56.66999816894531
2024-06-21,56.56999969482422
2024-06-24,56.470001220703125
2024-06-25,56.54999923706055
2024-06-26,56.63999938964844
2024-06-27,56.709999084472656
2024-06-28,56.54999923706055
2024-07-01,56.630001068115234
2024-07-02,56.93000030517578
2024-07-03,57.15999984741211
2024-07-05,57.5099983215332
2024-07-08,57.529998779296875
2024-07-09,57.41999816894531
2024-07-10,57.93000030517578
2024-07-11,57.66999816894531
2024-07-12,57.81999969482422
2024-07-15,57.93000030517578
2024-07-16,58.369998931884766
2024-07-17,57.529998779296875
2024-07-18,57.150001525878906
2024-07-19,56.86000061035156
2024-07-22,57.43000030517578
2024-07-23,57.68000030517578
2024-07-24,56.34000015258789
2024-07-25,56.220001220703125
2024-07-26,56.86000061035156
2024-07-29,56.91999816894531
2024-07-30,56.869998931884766
2024-07-31,57.66999816894531
2024-08-01,56.970001220703125
2024-08-02,55.77000045776367
2024-08-05,54.380001068115234
2024-08-06,54.959999084472656
2024-08-07,54.59000015258789
2024-08-08,55.81999969482422
2024-08-09,56.099998474121094
2024-08-12,55.970001220703125
2024-08-13,56.81999969482422
2024-08-14,56.959999084472656
2024-08-15,57.880001068115234
2024-08-16,57.849998474121094
2024-08-19,58.310001373291016
2024-08-20,58.18000030517578
2024-08-21,58.369998931884766
2024-08-22,57.97999954223633
2024-08-23,58.560001373291016
2024-08-26,58.36000061035156
2024-08-27,58.470001220703125
2024-08-28,58.18000030517578
2024-08-29,58.279998779296875
2024-08-30,58.810001373291016
2024-09-03,57.619998931884766
2024-09-04,57.619998931884766
2024-09-05,57.369998931884766
2024-09-06,56.36000061035156
2024-09-09,57.029998779296875
2024-09-10,57.22999954223633
2024-09-11,57.81999969482422
2024-09-12,58.349998474121094
2024-09-13,58.77000045776367
2024-09-16,58.95000076293945
2024-09-17,58.939998626708984
2024-09-18,58.7400016784668
2024-09-19,59.689998626708984
2024-09-20,59.65999984741211
2024-09-23,59.880001068115234
2024-09-24,60.029998779296875
2024-09-25,59.880001068115234
2024-09-26,60.18000030517578
2024-09-27,60.029998779296875
2024-09-30,60.16999816894531
2024-10-01,59.7599983215332
2024-10-02,59.79999923706055
2024-10-03,59.59000015258789
2024-10-04,60.209999084472656
2024-10-07,59.70000076293945
2024-10-08,60.18000030517578
2024-10-09,60.630001068115234
2024-10-10,60.47999954223633
2024-10-11,60.93000030517578
2024-10-14,61.310001373291016
2024-10-15,60.849998474121094
2024-10-16,61.04999923706055
2024-10-17,61.119998931884766
2024-10-18,61.27000045776367
2024-10-21,61.060001373291016
2024-10-22,61.06999969482422
2024-10-23,60.54999923706055
2024-10-24,60.43000030517578
2024-10-25,60.40999984741211
2024-10-28,60.56999969482422
2024-10-29,60.790000915527344
2024-10-30,60.75
2024-10-31,59.689998626708984
2024-11-01,59.86000061035156
2024-11-04,59.65999984741211
2024-11-05,60.2400016784668
2024-11-06,61.65999984741211
2024-11-07,62.06999969482422
2024-11-08,62.290000915527344
2024-11-11,62.33000183105469
2024-11-12,62.08000183105469
2024-11-13,61.9900016784668
2024-11-14,61.5099983215332
2024-11-15,60.68000030517578
2024-11-18,60.900001525878906
2024-11-19,60.9900016784668
2024-11-20,61.060001373291016
2024-11-21,61.22999954223633
