Date,JLGRX
2022-12-15,47.380001068115234
2022-12-16,47.0099983215332
2022-12-19,46.61000061035156
2022-12-20,46.43000030517578
2022-12-21,47.08000183105469
2022-12-22,46.33000183105469
2022-12-23,46.5099983215332
2022-12-27,46.189998626708984
2022-12-28,45.70000076293945
2022-12-29,46.43000030517578
2022-12-30,46.34000015258789
2023-01-03,46.02000045776367
2023-01-04,46.209999084472656
2023-01-05,45.70000076293945
2023-01-06,46.650001525878906
2023-01-09,46.63999938964844
2023-01-10,46.91999816894531
2023-01-11,47.52000045776367
2023-01-12,47.63999938964844
2023-01-13,47.97999954223633
2023-01-17,47.91999816894531
2023-01-18,47.290000915527344
2023-01-19,46.77000045776367
2023-01-20,47.75
2023-01-23,48.33000183105469
2023-01-24,48.2599983215332
2023-01-25,48.2599983215332
2023-01-26,48.849998474121094
2023-01-27,49.099998474121094
2023-01-30,48.36000061035156
2023-01-31,49.209999084472656
2023-02-01,49.91999816894531
2023-02-02,50.9900016784668
2023-02-03,50.220001220703125
2023-02-06,49.83000183105469
2023-02-07,50.5
2023-02-08,49.810001373291016
2023-02-09,49.40999984741211
2023-02-10,49.220001220703125
2023-02-13,49.84000015258789
2023-02-14,50.099998474121094
2023-02-15,50.4900016784668
2023-02-16,49.459999084472656
2023-02-17,49.20000076293945
2023-02-21,48.13999938964844
2023-02-22,48.209999084472656
2023-02-23,48.529998779296875
2023-02-24,47.849998474121094
2023-02-27,48.099998474121094
2023-02-28,48.060001373291016
2023-03-01,47.75
2023-03-02,48.099998474121094
2023-03-03,49.11000061035156
2023-03-06,49.099998474121094
2023-03-07,48.41999816894531
2023-03-08,48.560001373291016
2023-03-09,47.279998779296875
2023-03-10,46.31999969482422
2023-03-13,46.45000076293945
2023-03-14,47.529998779296875
2023-03-15,47.369998931884766
2023-03-16,48.470001220703125
2023-03-17,48.029998779296875
2023-03-20,48.25
2023-03-21,49.150001525878906
2023-03-22,48.349998474121094
2023-03-23,48.709999084472656
2023-03-24,48.75
2023-03-27,48.65999984741211
2023-03-28,48.5099983215332
2023-03-29,49.310001373291016
2023-03-30,49.68000030517578
2023-03-31,50.59000015258789
2023-04-03,50.56999969482422
2023-04-04,50.290000915527344
2023-04-05,49.66999816894531
2023-04-06,49.970001220703125
2023-04-10,49.93000030517578
2023-04-11,49.77000045776367
2023-04-12,49.45000076293945
2023-04-13,50.380001068115234
2023-04-14,50.349998474121094
2023-04-17,50.43000030517578
2023-04-18,50.540000915527344
2023-04-19,50.619998931884766
2023-04-20,50.25
2023-04-21,50.290000915527344
2023-04-24,50.15999984741211
2023-04-25,49.06999969482422
2023-04-26,49.31999969482422
2023-04-27,50.33000183105469
2023-04-28,50.709999084472656
2023-05-01,50.61000061035156
2023-05-02,50.29999923706055
2023-05-03,50.0
2023-05-04,49.7599983215332
2023-05-05,50.77000045776367
2023-05-08,50.88999938964844
2023-05-09,50.720001220703125
2023-05-10,51.220001220703125
2023-05-11,51.25
2023-05-12,51.15999984741211
2023-05-15,51.40999984741211
2023-05-16,51.290000915527344
2023-05-17,51.97999954223633
2023-05-18,52.79999923706055
2023-05-19,52.619998931884766
2023-05-22,52.709999084472656
2023-05-23,51.869998931884766
2023-05-24,51.599998474121094
2023-05-25,52.689998626708984
2023-05-26,53.65999984741211
2023-05-30,53.779998779296875
2023-05-31,53.47999954223633
2023-06-01,54.150001525878906
2023-06-02,54.720001220703125
2023-06-05,54.72999954223633
2023-06-06,54.75
2023-06-07,53.83000183105469
2023-06-08,54.439998626708984
2023-06-09,54.65999984741211
2023-06-12,55.54999923706055
2023-06-13,55.939998626708984
2023-06-14,56.290000915527344
2023-06-15,57.040000915527344
2023-06-16,56.65999984741211
2023-06-20,56.619998931884766
2023-06-21,56.099998474121094
2023-06-22,56.630001068115234
2023-06-23,56.18000030517578
2023-06-26,55.470001220703125
2023-06-27,56.189998626708984
2023-06-28,56.34000015258789
2023-06-29,56.310001373291016
2023-06-30,57.15999984741211
2023-07-03,57.099998474121094
2023-07-05,57.13999938964844
2023-07-06,56.59000015258789
2023-07-07,56.459999084472656
2023-07-10,56.540000915527344
2023-07-11,56.900001525878906
2023-07-12,57.619998931884766
2023-07-13,58.47999954223633
2023-07-14,58.45000076293945
2023-07-17,58.939998626708984
2023-07-18,59.5
2023-07-19,59.400001525878906
2023-07-20,58.11000061035156
2023-07-21,57.91999816894531
2023-07-24,57.97999954223633
2023-07-25,58.31999969482422
2023-07-26,58.119998931884766
2023-07-27,58.029998779296875
2023-07-28,59.060001373291016
2023-07-31,59.18000030517578
2023-08-01,58.939998626708984
2023-08-02,57.61000061035156
2023-08-03,57.650001525878906
2023-08-04,57.31999969482422
2023-08-07,57.84000015258789
2023-08-08,57.459999084472656
2023-08-09,56.7599983215332
2023-08-10,56.900001525878906
2023-08-11,56.560001373291016
2023-08-14,57.279998779296875
2023-08-15,56.7400016784668
2023-08-16,56.15999984741211
2023-08-17,55.5
2023-08-18,55.459999084472656
2023-08-21,56.2599983215332
2023-08-22,56.22999954223633
2023-08-23,57.119998931884766
2023-08-24,55.9900016784668
2023-08-25,56.400001525878906
2023-08-28,56.7599983215332
2023-08-29,57.939998626708984
2023-08-30,58.290000915527344
2023-08-31,58.54999923706055
2023-09-01,58.619998931884766
2023-09-05,58.689998626708984
2023-09-06,58.31999969482422
2023-09-07,58.119998931884766
2023-09-08,58.20000076293945
2023-09-11,58.81999969482422
2023-09-12,57.97999954223633
2023-09-13,58.13999938964844
2023-09-14,58.43000030517578
2023-09-15,57.43000030517578
2023-09-18,57.310001373291016
2023-09-19,57.18000030517578
2023-09-20,56.369998931884766
2023-09-21,55.16999816894531
2023-09-22,55.099998474121094
2023-09-25,55.40999984741211
2023-09-26,54.560001373291016
2023-09-27,54.66999816894531
2023-09-28,55.13999938964844
2023-09-29,55.06999969482422
2023-10-02,55.43000030517578
2023-10-03,54.310001373291016
2023-10-04,55.06999969482422
2023-10-05,55.0099983215332
2023-10-06,56.0
2023-10-09,56.20000076293945
2023-10-10,56.529998779296875
2023-10-11,56.939998626708984
2023-10-12,56.68000030517578
2023-10-13,55.900001525878906
2023-10-16,56.61000061035156
2023-10-17,56.4900016784668
2023-10-18,55.4900016784668
2023-10-19,55.119998931884766
2023-10-20,54.29999923706055
2023-10-23,54.5099983215332
2023-10-24,55.040000915527344
2023-10-25,53.72999954223633
2023-10-26,52.529998779296875
2023-10-27,52.810001373291016
2023-10-30,53.5
2023-10-31,53.72999954223633
2023-11-01,54.7599983215332
2023-11-02,55.790000915527344
2023-11-03,56.4900016784668
2023-11-06,56.81999969482422
2023-11-07,57.34000015258789
2023-11-08,57.61000061035156
2023-11-09,57.119998931884766
2023-11-10,57.119998931884766
2023-11-13,58.209999084472656
2023-11-14,59.34000015258789
2023-11-15,59.18000030517578
2023-11-16,59.38999938964844
2023-11-17,59.47999954223633
2023-11-20,60.16999816894531
2023-11-21,59.880001068115234
2023-11-22,60.18000030517578
2023-11-24,60.119998931884766
2023-11-27,60.11000061035156
2023-11-28,60.16999816894531
2023-11-29,60.06999969482422
2023-11-30,60.0
2023-12-01,60.220001220703125
2023-12-04,59.560001373291016
2023-12-05,59.720001220703125
2023-12-06,59.349998474121094
2023-12-07,60.08000183105469
2023-12-08,60.52000045776367
2023-12-11,60.650001525878906
2023-12-12,61.0099983215332
2023-12-13,61.63999938964844
2023-12-14,61.439998626708984
2023-12-15,61.720001220703125
2023-12-18,62.2599983215332
2023-12-19,62.599998474121094
2023-12-20,61.529998779296875
2023-12-21,62.2400016784668
2023-12-22,62.18000030517578
2023-12-26,62.41999816894531
2023-12-27,62.630001068115234
2023-12-28,62.61000061035156
2023-12-29,62.61000061035156
2024-01-02,61.310001373291016
2024-01-03,60.790000915527344
2024-01-04,60.56999969482422
2024-01-05,60.7599983215332
2024-01-08,62.060001373291016
2024-01-09,62.25
2024-01-10,62.97999954223633
2024-01-11,63.220001220703125
2024-01-12,63.380001068115234
2024-01-16,63.31999969482422
2024-01-17,62.95000076293945
2024-01-18,63.70000076293945
2024-01-19,64.6500015258789
2024-01-22,64.81999969482422
2024-01-23,64.95999908447266
2024-01-24,65.5
2024-01-25,65.69999694824219
2024-01-26,65.69999694824219
2024-01-29,66.52999877929688
2024-01-30,66.29000091552734
2024-01-31,65.02999877929688
2024-02-01,66.08000183105469
2024-02-02,67.97000122070312
2024-02-05,68.0
2024-02-06,67.83999633789062
2024-02-07,68.91999816894531
2024-02-08,69.12999725341797
2024-02-09,69.87999725341797
2024-02-12,69.38999938964844
2024-02-13,68.36000061035156
2024-02-14,69.62000274658203
2024-02-15,69.7699966430664
2024-02-16,69.2699966430664
2024-02-20,68.36000061035156
2024-02-21,68.01000213623047
2024-02-22,70.37999725341797
2024-02-23,70.20999908447266
2024-02-26,70.19000244140625
2024-02-27,70.2699966430664
2024-02-28,70.0
2024-02-29,70.81999969482422
2024-03-01,71.91999816894531
2024-03-04,71.9000015258789
2024-03-05,70.61000061035156
2024-03-06,70.98999786376953
2024-03-07,72.12000274658203
2024-03-08,71.1500015258789
2024-03-11,70.37000274658203
2024-03-12,71.94000244140625
2024-03-13,71.75
2024-03-14,71.7699966430664
2024-03-15,70.76000213623047
2024-03-18,71.33000183105469
2024-03-19,71.75
2024-03-20,72.68000030517578
2024-03-21,73.06999969482422
2024-03-22,73.26000213623047
2024-03-25,72.95999908447266
2024-03-26,72.68000030517578
2024-03-27,72.5199966430664
2024-03-28,72.37000274658203
2024-04-01,72.52999877929688
2024-04-02,72.06999969482422
2024-04-03,72.51000213623047
2024-04-04,71.4800033569336
2024-04-05,72.87000274658203
2024-04-08,72.62000274658203
2024-04-09,72.41000366210938
2024-04-10,72.08999633789062
2024-04-11,73.0
2024-04-12,71.83000183105469
2024-04-15,70.45999908447266
2024-04-16,70.61000061035156
2024-04-17,69.77999877929688
2024-04-18,69.3499984741211
2024-04-19,67.5199966430664
2024-04-22,68.13999938964844
2024-04-23,69.52999877929688
2024-04-24,69.20999908447266
2024-04-25,68.69999694824219
2024-04-26,70.0199966430664
2024-04-29,69.98999786376953
2024-04-30,68.88999938964844
2024-05-01,68.55000305175781
2024-05-02,69.31999969482422
2024-05-03,70.44999694824219
2024-05-06,71.7699966430664
2024-05-07,71.69999694824219
2024-05-08,71.47000122070312
2024-05-09,71.66000366210938
2024-05-10,71.70999908447266
2024-05-13,71.52999877929688
2024-05-14,72.02999877929688
2024-05-15,73.37999725341797
2024-05-16,72.81999969482422
2024-05-17,72.91000366210938
2024-05-20,73.51000213623047
2024-05-21,73.69999694824219
2024-05-22,73.44999694824219
2024-05-23,73.4000015258789
2024-05-24,74.0999984741211
2024-05-28,74.4000015258789
2024-05-29,74.02999877929688
2024-05-30,72.7699966430664
2024-05-31,72.7699966430664
2024-06-03,73.0
2024-06-04,73.05000305175781
2024-06-05,74.62999725341797
2024-06-06,74.52999877929688
2024-06-07,74.44000244140625
2024-06-10,74.88999938964844
2024-06-11,75.22000122070312
2024-06-12,76.5199966430664
2024-06-13,77.01000213623047
2024-06-14,77.16000366210938
2024-06-17,77.93000030517578
2024-06-18,78.20999908447266
2024-06-20,77.62000274658203
2024-06-21,77.45999908447266
2024-06-24,76.56999969482422
2024-06-25,77.5999984741211
2024-06-26,77.83000183105469
2024-06-27,78.0
2024-06-28,77.4800033569336
2024-07-01,77.9000015258789
2024-07-02,78.41999816894531
2024-07-03,79.12999725341797
2024-07-05,79.94999694824219
2024-07-08,80.0199966430664
2024-07-09,80.04000091552734
2024-07-10,80.76000213623047
2024-07-11,79.2300033569336
2024-07-12,79.52999877929688
2024-07-15,79.47000122070312
2024-07-16,79.47000122070312
2024-07-17,76.5999984741211
2024-07-18,76.13999938964844
2024-07-19,75.83000183105469
2024-07-22,77.12000274658203
2024-07-23,77.33999633789062
2024-07-24,74.31999969482422
2024-07-25,73.36000061035156
2024-07-26,74.0
2024-07-29,74.05000305175781
2024-07-30,73.0199966430664
2024-07-31,75.33999633789062
2024-08-01,74.05999755859375
2024-08-02,72.19999694824219
2024-08-05,70.11000061035156
2024-08-06,71.19999694824219
2024-08-07,70.44999694824219
2024-08-08,72.62999725341797
2024-08-09,73.3499984741211
2024-08-12,73.52999877929688
2024-08-13,75.20999908447266
2024-08-14,75.55999755859375
2024-08-15,77.05000305175781
2024-08-16,76.98999786376953
2024-08-19,77.88999938964844
2024-08-20,77.8499984741211
2024-08-21,78.2300033569336
2024-08-22,77.18000030517578
2024-08-23,77.93000030517578
2024-08-26,77.2699966430664
2024-08-27,77.4800033569336
2024-08-28,76.76000213623047
2024-08-29,76.58999633789062
2024-08-30,77.62000274658203
2024-09-03,75.19000244140625
2024-09-04,74.94000244140625
2024-09-05,74.83999633789062
2024-09-06,73.08999633789062
2024-09-09,74.02999877929688
2024-09-10,74.66000366210938
2024-09-11,76.33999633789062
2024-09-12,77.30999755859375
2024-09-13,77.66000366210938
2024-09-16,77.61000061035156
2024-09-17,77.68000030517578
2024-09-18,77.37000274658203
2024-09-19,79.1500015258789
2024-09-20,79.05999755859375
2024-09-23,79.16000366210938
2024-09-24,79.44999694824219
2024-09-25,79.55999755859375
2024-09-26,79.6500015258789
2024-09-27,79.02999877929688
2024-09-30,79.33999633789062
2024-10-01,78.5
2024-10-02,78.54000091552734
2024-10-03,78.55999755859375
2024-10-04,79.4000015258789
2024-10-07,78.75
2024-10-08,79.9800033569336
2024-10-09,80.54000091552734
2024-10-10,80.44000244140625
2024-10-11,80.91999816894531
2024-10-14,81.44000244140625
2024-10-15,80.48999786376953
2024-10-16,80.68000030517578
2024-10-17,80.86000061035156
2024-10-18,81.51000213623047
2024-10-21,81.70999908447266
2024-10-22,81.69000244140625
2024-10-23,80.5199966430664
2024-10-24,80.87999725341797
2024-10-25,81.08999633789062
2024-10-28,81.12999725341797
2024-10-29,81.5999984741211
2024-10-30,81.13999938964844
2024-10-31,79.04000091552734
2024-11-01,79.66999816894531
2024-11-04,79.37000274658203
2024-11-05,80.47000122070312
2024-11-06,82.33000183105469
2024-11-07,83.4800033569336
2024-11-08,83.7699966430664
2024-11-11,83.91000366210938
2024-11-12,84.0199966430664
2024-11-13,84.0199966430664
2024-11-14,83.41999816894531
2024-11-15,81.69000244140625
2024-11-18,81.87999725341797
2024-11-19,82.87999725341797
2024-11-20,82.91000366210938
2024-11-21,83.20999908447266
