Date,FNFWX
2023-01-05,66.95999908447266
2023-01-06,68.04000091552734
2023-01-09,68.69999694824219
2023-01-10,69.0
2023-01-11,69.6500015258789
2023-01-12,70.01000213623047
2023-01-13,70.63999938964844
2023-01-17,70.55999755859375
2023-01-18,70.30000305175781
2023-01-19,70.12000274658203
2023-01-20,70.93000030517578
2023-01-23,71.43000030517578
2023-01-24,71.33999633789062
2023-01-25,71.4800033569336
2023-01-26,71.98999786376953
2023-01-27,71.75
2023-01-30,70.98999786376953
2023-01-31,71.36000061035156
2023-02-01,72.11000061035156
2023-02-02,72.33000183105469
2023-02-03,71.62999725341797
2023-02-06,70.68000030517578
2023-02-07,71.19999694824219
2023-02-08,70.91000366210938
2023-02-09,70.81999969482422
2023-02-10,70.43000030517578
2023-02-13,71.05999755859375
2023-02-14,71.16000366210938
2023-02-15,71.08999633789062
2023-02-16,70.7300033569336
2023-02-17,70.23999786376953
2023-02-21,69.45999908447266
2023-02-22,69.08999633789062
2023-02-23,69.30999755859375
2023-02-24,68.33000183105469
2023-02-27,68.66000366210938
2023-02-28,68.61000061035156
2023-03-01,69.20999908447266
2023-03-02,69.4000015258789
2023-03-03,70.2699966430664
2023-03-06,70.13999938964844
2023-03-07,69.31999969482422
2023-03-08,69.37999725341797
2023-03-09,68.54000091552734
2023-03-10,67.70999908447266
2023-03-13,67.45999908447266
2023-03-14,68.18000030517578
2023-03-15,66.91000366210938
2023-03-16,67.79000091552734
2023-03-17,67.37999725341797
2023-03-20,67.62000274658203
2023-03-21,68.5199966430664
2023-03-22,68.26000213623047
2023-03-23,68.70999908447266
2023-03-24,68.48999786376953
2023-03-27,68.66000366210938
2023-03-28,68.80999755859375
2023-03-29,69.72000122070312
2023-03-30,70.27999877929688
2023-03-31,70.72000122070312
2023-04-03,70.87000274658203
2023-04-04,70.69999694824219
2023-04-05,70.2699966430664
2023-04-06,70.45999908447266
2023-04-10,70.54000091552734
2023-04-11,71.04000091552734
2023-04-12,71.06999969482422
2023-04-13,72.08999633789062
2023-04-14,72.01000213623047
2023-04-17,72.02999877929688
2023-04-18,72.11000061035156
2023-04-19,71.62000274658203
2023-04-20,71.45999908447266
2023-04-21,71.4000015258789
2023-04-24,71.4000015258789
2023-04-25,70.26000213623047
2023-04-26,70.33999633789062
2023-04-27,71.20999908447266
2023-04-28,71.62999725341797
2023-05-01,71.56999969482422
2023-05-02,70.94000244140625
2023-05-03,71.02999877929688
2023-05-04,70.9000015258789
2023-05-05,71.72000122070312
2023-05-08,71.94000244140625
2023-05-09,71.52999877929688
2023-05-10,71.63999938964844
2023-05-11,71.44999694824219
2023-05-12,71.2300033569336
2023-05-15,71.94999694824219
2023-05-16,71.41999816894531
2023-05-17,71.62999725341797
2023-05-18,71.6500015258789
2023-05-19,71.73999786376953
2023-05-22,72.05999755859375
2023-05-23,71.16000366210938
2023-05-24,70.58000183105469
2023-05-25,70.70999908447266
2023-05-26,71.66000366210938
2023-05-30,70.87999725341797
2023-05-31,70.3499984741211
2023-06-01,71.16999816894531
2023-06-02,72.20999908447266
2023-06-05,71.95999908447266
2023-06-06,72.44000244140625
2023-06-07,72.2300033569336
2023-06-08,72.58000183105469
2023-06-09,72.63999938964844
2023-06-12,73.20999908447266
2023-06-13,73.75
2023-06-14,74.0199966430664
2023-06-15,74.8499984741211
2023-06-16,74.80999755859375
2023-06-20,74.0199966430664
2023-06-21,73.80999755859375
2023-06-22,73.69000244140625
2023-06-23,72.97000122070312
2023-06-26,72.73999786376953
2023-06-27,73.44000244140625
2023-06-28,73.37000274658203
2023-06-29,73.43000030517578
2023-06-30,74.19999694824219
2023-07-03,74.36000061035156
2023-07-05,74.22000122070312
2023-07-06,73.01000213623047
2023-07-07,73.1500015258789
2023-07-10,73.3499984741211
2023-07-11,74.06999969482422
2023-07-12,74.91999816894531
2023-07-13,76.01000213623047
2023-07-14,75.83999633789062
2023-07-17,75.8499984741211
2023-07-18,75.97000122070312
2023-07-19,75.91999816894531
2023-07-20,75.62000274658203
2023-07-21,75.66999816894531
2023-07-24,75.6500015258789
2023-07-25,76.19000244140625
2023-07-26,76.16000366210938
2023-07-27,75.87000274658203
2023-07-28,76.87999725341797
2023-07-31,76.94999694824219
2023-08-01,76.3499984741211
2023-08-02,74.95999908447266
2023-08-03,74.88999938964844
2023-08-04,74.86000061035156
2023-08-07,75.26000213623047
2023-08-08,75.02999877929688
2023-08-09,74.9000015258789
2023-08-10,74.91999816894531
2023-08-11,74.2699966430664
2023-08-14,74.05999755859375
2023-08-15,73.22000122070312
2023-08-16,72.83999633789062
2023-08-17,72.31999969482422
2023-08-18,72.1500015258789
2023-08-21,72.44000244140625
2023-08-22,72.5999984741211
2023-08-23,73.41999816894531
2023-08-24,72.62999725341797
2023-08-25,72.6500015258789
2023-08-28,73.12999725341797
2023-08-29,74.30000305175781
2023-08-30,74.23999786376953
2023-08-31,73.79000091552734
2023-09-01,74.06999969482422
2023-09-05,73.56999969482422
2023-09-06,73.1500015258789
2023-09-07,72.80000305175781
2023-09-08,72.88999938964844
2023-09-11,73.48999786376953
2023-09-12,73.20999908447266
2023-09-13,73.0999984741211
2023-09-14,73.44999694824219
2023-09-15,73.1500015258789
2023-09-18,72.9000015258789
2023-09-19,72.62000274658203
2023-09-20,72.19999694824219
2023-09-21,71.0199966430664
2023-09-22,71.16999816894531
2023-09-25,71.08999633789062
2023-09-26,70.27999877929688
2023-09-27,70.30999755859375
2023-09-28,70.56999969482422
2023-09-29,70.68000030517578
2023-10-02,70.20999908447266
2023-10-03,69.23999786376953
2023-10-04,69.44999694824219
2023-10-05,69.41000366210938
2023-10-06,70.29000091552734
2023-10-09,70.20999908447266
2023-10-10,70.91999816894531
2023-10-11,71.33000183105469
2023-10-12,70.98999786376953
2023-10-13,70.47000122070312
2023-10-16,70.87000274658203
2023-10-17,70.88999938964844
2023-10-18,69.8499984741211
2023-10-19,69.37000274658203
2023-10-20,68.83000183105469
2023-10-23,68.86000061035156
2023-10-24,69.20999908447266
2023-10-25,68.62999725341797
2023-10-26,68.0
2023-10-27,68.0199966430664
2023-10-30,68.55999755859375
2023-10-31,68.48999786376953
2023-11-01,68.98999786376953
2023-11-02,70.08999633789062
2023-11-03,71.05999755859375
2023-11-06,71.41999816894531
2023-11-07,71.31999969482422
2023-11-08,71.36000061035156
2023-11-09,70.91999816894531
2023-11-10,71.51000213623047
2023-11-13,71.41999816894531
2023-11-14,72.80000305175781
2023-11-15,73.1500015258789
2023-11-16,73.04000091552734
2023-11-17,73.22000122070312
2023-11-20,73.91999816894531
2023-11-21,73.55000305175781
2023-11-22,73.55000305175781
2023-11-24,73.7300033569336
2023-11-27,73.54000091552734
2023-11-28,73.66000366210938
2023-11-29,73.55000305175781
2023-11-30,73.6500015258789
2023-12-01,74.06999969482422
2023-12-04,73.55999755859375
2023-12-05,73.23999786376953
2023-12-06,73.0999984741211
2023-12-07,73.36000061035156
2023-12-08,73.58000183105469
2023-12-11,73.80000305175781
2023-12-12,73.93000030517578
2023-12-13,74.79000091552734
2023-12-14,73.44999694824219
2023-12-15,73.47000122070312
2023-12-18,73.55000305175781
2023-12-19,73.98999786376953
2023-12-20,73.06999969482422
2023-12-21,73.94000244140625
2023-12-22,73.87999725341797
2023-12-26,74.2300033569336
2023-12-27,74.62999725341797
2023-12-28,74.87000274658203
2023-12-29,74.86000061035156
2024-01-02,73.98999786376953
2024-01-03,73.4000015258789
2024-01-04,73.69000244140625
2024-01-05,73.61000061035156
2024-01-08,74.11000061035156
2024-01-09,73.73999786376953
2024-01-10,73.94999694824219
2024-01-11,74.06999969482422
2024-01-12,74.43000030517578
2024-01-16,73.66999816894531
2024-01-17,72.72000122070312
2024-01-18,73.19999694824219
2024-01-19,73.76000213623047
2024-01-22,73.45999908447266
2024-01-23,73.66999816894531
2024-01-24,74.18000030517578
2024-01-25,74.30000305175781
2024-01-26,74.51000213623047
2024-01-29,74.79000091552734
2024-01-30,74.37000274658203
2024-01-31,73.88999938964844
2024-02-01,74.75
2024-02-02,74.79000091552734
2024-02-05,74.68000030517578
2024-02-06,75.3499984741211
2024-02-07,75.62999725341797
2024-02-08,75.44999694824219
2024-02-09,75.83999633789062
2024-02-12,75.7699966430664
2024-02-13,75.16999816894531
2024-02-14,75.68000030517578
2024-02-15,76.20999908447266
2024-02-16,76.33999633789062
2024-02-20,76.22000122070312
2024-02-21,76.30999755859375
2024-02-22,77.3499984741211
2024-02-23,77.16000366210938
2024-02-26,77.01000213623047
2024-02-27,77.29000091552734
2024-02-28,76.81999969482422
2024-02-29,76.88999938964844
2024-03-01,77.5999984741211
2024-03-04,77.72000122070312
2024-03-05,76.98999786376953
2024-03-06,77.62999725341797
2024-03-07,78.4000015258789
2024-03-08,78.08000183105469
2024-03-11,78.08000183105469
2024-03-12,78.83999633789062
2024-03-13,78.86000061035156
2024-03-14,78.70999908447266
2024-03-15,78.12999725341797
2024-03-18,78.26000213623047
2024-03-19,78.13999938964844
2024-03-20,78.91000366210938
2024-03-21,79.05999755859375
2024-03-22,78.69999694824219
2024-03-25,78.55999755859375
2024-03-26,78.5
2024-03-27,78.7300033569336
2024-03-28,78.75
2024-04-01,78.80000305175781
2024-04-02,78.83000183105469
2024-04-03,79.0199966430664
2024-04-04,78.5
2024-04-05,79.05000305175781
2024-04-08,79.25
2024-04-09,79.4000015258789
2024-04-10,79.0199966430664
2024-04-11,79.1500015258789
2024-04-12,77.62999725341797
2024-04-15,76.87999725341797
2024-04-16,76.30000305175781
2024-04-17,76.13999938964844
2024-04-18,76.25
2024-04-19,75.5
2024-04-22,76.12999725341797
2024-04-23,77.29000091552734
2024-04-24,77.48999786376953
2024-04-25,77.18000030517578
2024-04-26,78.0999984741211
2024-04-29,78.44999694824219
2024-04-30,77.47000122070312
2024-05-01,77.47000122070312
2024-05-02,78.27999877929688
2024-05-03,78.94000244140625
2024-05-06,79.63999938964844
2024-05-07,79.62999725341797
2024-05-08,79.54000091552734
2024-05-09,79.55999755859375
2024-05-10,79.83999633789062
2024-05-13,80.0
2024-05-14,80.52999877929688
2024-05-15,81.33999633789062
2024-05-16,81.33999633789062
2024-05-17,81.56999969482422
2024-05-20,81.79000091552734
2024-05-21,81.48999786376953
2024-05-22,81.0
2024-05-23,80.5
2024-05-24,80.83000183105469
2024-05-28,80.75
2024-05-29,79.69000244140625
2024-05-30,79.37999725341797
2024-05-31,79.4000015258789
2024-06-03,79.8499984741211
2024-06-04,79.0
2024-06-05,80.3499984741211
2024-06-06,80.7300033569336
2024-06-07,80.25
2024-06-10,80.30000305175781
2024-06-11,79.86000061035156
2024-06-12,80.27999877929688
2024-06-13,80.2699966430664
2024-06-14,80.1500015258789
2024-06-17,80.43000030517578
2024-06-18,80.62999725341797
2024-06-20,80.73999786376953
2024-06-21,80.43000030517578
2024-06-24,80.33999633789062
2024-06-25,80.55999755859375
2024-06-26,80.4000015258789
2024-06-27,80.38999938964844
2024-06-28,80.04000091552734
2024-07-01,80.26000213623047
2024-07-02,80.16999816894531
2024-07-03,81.06999969482422
2024-07-05,81.69999694824219
2024-07-08,81.47000122070312
2024-07-09,81.54000091552734
2024-07-10,82.1500015258789
2024-07-11,82.12999725341797
2024-07-12,82.68000030517578
2024-07-15,82.37000274658203
2024-07-16,82.19000244140625
2024-07-17,81.08000183105469
2024-07-18,80.5
2024-07-19,80.08000183105469
2024-07-22,80.63999938964844
2024-07-23,80.45999908447266
2024-07-24,78.97000122070312
2024-07-25,78.41999816894531
2024-07-26,79.12999725341797
2024-07-29,78.94999694824219
2024-07-30,78.51000213623047
2024-07-31,79.70999908447266
2024-08-01,78.48999786376953
2024-08-02,77.44999694824219
2024-08-05,75.81999969482422
2024-08-06,76.41999816894531
2024-08-07,76.44999694824219
2024-08-08,78.19000244140625
2024-08-09,78.48999786376953
2024-08-12,78.51000213623047
2024-08-13,79.51000213623047
2024-08-14,79.5999984741211
2024-08-15,80.69000244140625
2024-08-16,80.91000366210938
2024-08-19,81.76000213623047
2024-08-20,81.5199966430664
2024-08-21,81.66000366210938
2024-08-22,81.16000366210938
2024-08-23,81.94999694824219
2024-08-26,81.88999938964844
2024-08-27,82.01000213623047
2024-08-28,81.44999694824219
2024-08-29,81.5999984741211
2024-08-30,82.12999725341797
2024-09-03,80.3499984741211
2024-09-04,80.1500015258789
2024-09-05,80.25
2024-09-06,79.13999938964844
2024-09-09,79.5199966430664
2024-09-10,79.44000244140625
2024-09-11,80.45999908447266
2024-09-12,81.20999908447266
2024-09-13,81.52999877929688
2024-09-16,81.76000213623047
2024-09-17,82.01000213623047
2024-09-18,81.75
2024-09-19,82.9800033569336
2024-09-20,82.87999725341797
2024-09-23,83.01000213623047
2024-09-24,84.05999755859375
2024-09-25,83.98999786376953
2024-09-26,85.66999816894531
2024-09-27,85.91999816894531
2024-09-30,85.56999969482422
2024-10-01,85.44000244140625
2024-10-02,86.05999755859375
2024-10-03,85.31999969482422
2024-10-04,85.95999908447266
2024-10-07,85.94000244140625
2024-10-08,85.13999938964844
2024-10-09,84.93000030517578
2024-10-10,84.88999938964844
2024-10-11,85.23999786376953
2024-10-14,85.33999633789062
2024-10-15,83.80999755859375
2024-10-16,83.93000030517578
2024-10-17,83.76000213623047
2024-10-18,84.5999984741211
2024-10-21,84.11000061035156
2024-10-22,83.8499984741211
2024-10-23,83.30999755859375
2024-10-24,83.33000183105469
2024-10-25,83.33000183105469
2024-10-28,83.51000213623047
2024-10-29,83.55000305175781
2024-10-30,83.13999938964844
2024-10-31,82.05999755859375
2024-11-01,82.4000015258789
2024-11-04,82.7300033569336
2024-11-05,83.58999633789062
2024-11-06,83.2699966430664
2024-11-07,84.0199966430664
2024-11-08,83.25
2024-11-11,83.04000091552734
2024-11-12,81.94999694824219
2024-11-13,81.30000305175781
2024-11-14,80.91999816894531
2024-11-15,80.12999725341797
2024-11-18,80.52999877929688
2024-11-19,80.87000274658203
2024-11-20,80.94000244140625
2024-11-21,80.76000213623047
