Date,RGAFX
2022-08-04,58.130001068115234
2022-08-05,57.939998626708984
2022-08-08,58.11000061035156
2022-08-09,57.470001220703125
2022-08-10,59.09000015258789
2022-08-11,58.939998626708984
2022-08-12,60.04999923706055
2022-08-15,60.20000076293945
2022-08-16,60.15999984741211
2022-08-17,59.43000030517578
2022-08-18,59.560001373291016
2022-08-19,58.5
2022-08-22,57.220001220703125
2022-08-23,57.290000915527344
2022-08-24,57.61000061035156
2022-08-25,58.5
2022-08-26,56.5099983215332
2022-08-29,56.119998931884766
2022-08-30,55.47999954223633
2022-08-31,55.16999816894531
2022-09-01,55.029998779296875
2022-09-02,54.540000915527344
2022-09-06,54.290000915527344
2022-09-07,55.33000183105469
2022-09-08,55.939998626708984
2022-09-09,57.11000061035156
2022-09-12,57.70000076293945
2022-09-13,55.22999954223633
2022-09-14,55.630001068115234
2022-09-15,55.189998626708984
2022-09-16,54.59000015258789
2022-09-19,54.959999084472656
2022-09-20,54.279998779296875
2022-09-21,53.25
2022-09-22,52.45000076293945
2022-09-23,51.349998474121094
2022-09-26,50.86000061035156
2022-09-27,51.0
2022-09-28,52.2599983215332
2022-09-29,51.040000915527344
2022-09-30,50.439998626708984
2022-10-03,51.38999938964844
2022-10-04,53.290000915527344
2022-10-05,53.13999938964844
2022-10-06,52.81999969482422
2022-10-07,51.150001525878906
2022-10-10,50.56999969482422
2022-10-11,49.90999984741211
2022-10-12,49.95000076293945
2022-10-13,50.849998474121094
2022-10-14,49.380001068115234
2022-10-17,50.939998626708984
2022-10-18,51.43000030517578
2022-10-19,51.06999969482422
2022-10-20,50.709999084472656
2022-10-21,51.86000061035156
2022-10-24,52.15999984741211
2022-10-25,53.29999923706055
2022-10-26,52.79999923706055
2022-10-27,52.2599983215332
2022-10-28,53.06999969482422
2022-10-31,52.75
2022-11-01,52.56999969482422
2022-11-02,50.970001220703125
2022-11-03,50.58000183105469
2022-11-04,51.22999954223633
2022-11-07,51.560001373291016
2022-11-08,51.81999969482422
2022-11-09,50.540000915527344
2022-11-10,53.66999816894531
2022-11-11,54.52000045776367
2022-11-14,53.88999938964844
2022-11-15,54.599998474121094
2022-11-16,53.849998474121094
2022-11-17,53.400001525878906
2022-11-18,53.459999084472656
2022-11-21,52.849998474121094
2022-11-22,53.52000045776367
2022-11-23,54.060001373291016
2022-11-25,54.04999923706055
2022-11-28,53.25
2022-11-29,53.22999954223633
2022-11-30,55.15999984741211
2022-12-01,55.2400016784668
2022-12-02,55.2599983215332
2022-12-05,54.060001373291016
2022-12-06,53.209999084472656
2022-12-07,53.130001068115234
2022-12-08,53.56999969482422
2022-12-09,53.290000915527344
2022-12-12,53.83000183105469
2022-12-13,54.279998779296875
2022-12-14,54.060001373291016
2022-12-15,52.72999954223633
2022-12-16,49.970001220703125
2022-12-19,49.400001525878906
2022-12-20,49.41999816894531
2022-12-21,50.15999984741211
2022-12-22,49.290000915527344
2022-12-23,49.459999084472656
2022-12-27,49.099998474121094
2022-12-28,48.54999923706055
2022-12-29,49.560001373291016
2022-12-30,49.45000076293945
2023-01-03,49.209999084472656
2023-01-04,49.75
2023-01-05,49.290000915527344
2023-01-06,50.33000183105469
2023-01-09,50.540000915527344
2023-01-10,51.02000045776367
2023-01-11,51.77000045776367
2023-01-12,52.22999954223633
2023-01-13,52.529998779296875
2023-01-17,52.540000915527344
2023-01-18,51.93000030517578
2023-01-19,51.470001220703125
2023-01-20,52.599998474121094
2023-01-23,53.400001525878906
2023-01-24,53.279998779296875
2023-01-25,53.36000061035156
2023-01-26,54.040000915527344
2023-01-27,54.36000061035156
2023-01-30,53.470001220703125
2023-01-31,54.310001373291016
2023-02-01,55.13999938964844
2023-02-02,56.22999954223633
2023-02-03,55.47999954223633
2023-02-06,55.09000015258789
2023-02-07,55.810001373291016
2023-02-08,55.22999954223633
2023-02-09,54.720001220703125
2023-02-10,54.45000076293945
2023-02-13,55.130001068115234
2023-02-14,55.459999084472656
2023-02-15,55.79999923706055
2023-02-16,54.880001068115234
2023-02-17,54.4900016784668
2023-02-21,53.34000015258789
2023-02-22,53.34000015258789
2023-02-23,53.560001373291016
2023-02-24,52.86000061035156
2023-02-27,53.2400016784668
2023-02-28,53.2400016784668
2023-03-01,53.16999816894531
2023-03-02,53.52000045776367
2023-03-03,54.52000045776367
2023-03-06,54.36000061035156
2023-03-07,53.63999938964844
2023-03-08,53.70000076293945
2023-03-09,52.630001068115234
2023-03-10,51.65999984741211
2023-03-13,51.5
2023-03-14,52.459999084472656
2023-03-15,51.86000061035156
2023-03-16,52.900001525878906
2023-03-17,52.29999923706055
2023-03-20,52.599998474121094
2023-03-21,53.470001220703125
2023-03-22,52.63999938964844
2023-03-23,53.0
2023-03-24,53.0099983215332
2023-03-27,53.11000061035156
2023-03-28,53.0
2023-03-29,53.7599983215332
2023-03-30,54.150001525878906
2023-03-31,55.0099983215332
2023-04-03,55.130001068115234
2023-04-04,54.810001373291016
2023-04-05,54.29999923706055
2023-04-06,54.45000076293945
2023-04-10,54.63999938964844
2023-04-11,54.77000045776367
2023-04-12,54.4900016784668
2023-04-13,55.279998779296875
2023-04-14,55.119998931884766
2023-04-17,55.18000030517578
2023-04-18,55.29999923706055
2023-04-19,55.220001220703125
2023-04-20,54.939998626708984
2023-04-21,55.060001373291016
2023-04-24,55.0099983215332
2023-04-25,53.93000030517578
2023-04-26,53.86000061035156
2023-04-27,54.95000076293945
2023-04-28,55.41999816894531
2023-05-01,55.369998931884766
2023-05-02,54.790000915527344
2023-05-03,54.63999938964844
2023-05-04,54.29999923706055
2023-05-05,55.16999816894531
2023-05-08,55.36000061035156
2023-05-09,55.22999954223633
2023-05-10,55.41999816894531
2023-05-11,55.380001068115234
2023-05-12,55.150001525878906
2023-05-15,55.54999923706055
2023-05-16,55.220001220703125
2023-05-17,56.029998779296875
2023-05-18,56.790000915527344
2023-05-19,56.630001068115234
2023-05-22,56.79999923706055
2023-05-23,56.029998779296875
2023-05-24,55.70000076293945
2023-05-25,56.13999938964844
2023-05-26,57.20000076293945
2023-05-30,57.16999816894531
2023-05-31,56.91999816894531
2023-06-01,57.540000915527344
2023-06-02,58.470001220703125
2023-06-05,58.33000183105469
2023-06-06,58.540000915527344
2023-06-07,58.06999969482422
2023-06-08,58.41999816894531
2023-06-09,58.529998779296875
2023-06-12,59.310001373291016
2023-06-13,59.84000015258789
2023-06-14,59.869998931884766
2023-06-15,60.599998474121094
2023-06-16,60.220001220703125
2023-06-20,60.04999923706055
2023-06-21,59.72999954223633
2023-06-22,59.95000076293945
2023-06-23,59.470001220703125
2023-06-26,59.13999938964844
2023-06-27,59.9900016784668
2023-06-28,60.16999816894531
2023-06-29,60.220001220703125
2023-06-30,60.91999816894531
2023-07-03,61.04999923706055
2023-07-05,60.970001220703125
2023-07-06,60.189998626708984
2023-07-07,60.290000915527344
2023-07-10,60.689998626708984
2023-07-11,61.290000915527344
2023-07-12,61.83000183105469
2023-07-13,62.599998474121094
2023-07-14,62.5099983215332
2023-07-17,62.81999969482422
2023-07-18,63.400001525878906
2023-07-19,63.349998474121094
2023-07-20,62.34000015258789
2023-07-21,62.33000183105469
2023-07-24,62.40999984741211
2023-07-25,62.709999084472656
2023-07-26,62.630001068115234
2023-07-27,62.369998931884766
2023-07-28,63.290000915527344
2023-07-31,63.459999084472656
2023-08-01,63.220001220703125
2023-08-02,62.040000915527344
2023-08-03,62.02000045776367
2023-08-04,61.97999954223633
2023-08-07,62.59000015258789
2023-08-08,62.220001220703125
2023-08-09,61.650001525878906
2023-08-10,61.720001220703125
2023-08-11,61.459999084472656
2023-08-14,61.849998474121094
2023-08-15,61.130001068115234
2023-08-16,60.58000183105469
2023-08-17,59.900001525878906
2023-08-18,59.900001525878906
2023-08-21,60.470001220703125
2023-08-22,60.41999816894531
2023-08-23,61.150001525878906
2023-08-24,60.060001373291016
2023-08-25,60.45000076293945
2023-08-28,60.880001068115234
2023-08-29,62.0
2023-08-30,62.25
2023-08-31,62.36000061035156
2023-09-01,62.40999984741211
2023-09-05,62.310001373291016
2023-09-06,62.040000915527344
2023-09-07,61.88999938964844
2023-09-08,61.900001525878906
2023-09-11,62.45000076293945
2023-09-12,62.060001373291016
2023-09-13,61.97999954223633
2023-09-14,62.380001068115234
2023-09-15,61.630001068115234
2023-09-18,61.470001220703125
2023-09-19,61.29999923706055
2023-09-20,60.619998931884766
2023-09-21,59.43000030517578
2023-09-22,59.33000183105469
2023-09-25,59.599998474121094
2023-09-26,58.81999969482422
2023-09-27,59.09000015258789
2023-09-28,59.650001525878906
2023-09-29,59.47999954223633
2023-10-02,59.470001220703125
2023-10-03,58.40999984741211
2023-10-04,58.90999984741211
2023-10-05,58.83000183105469
2023-10-06,59.79999923706055
2023-10-09,60.02000045776367
2023-10-10,60.540000915527344
2023-10-11,60.81999969482422
2023-10-12,60.31999969482422
2023-10-13,59.720001220703125
2023-10-16,60.439998626708984
2023-10-17,60.52000045776367
2023-10-18,59.4900016784668
2023-10-19,58.959999084472656
2023-10-20,58.20000076293945
2023-10-23,58.29999923706055
2023-10-24,58.779998779296875
2023-10-25,57.599998474121094
2023-10-26,56.72999954223633
2023-10-27,56.68000030517578
2023-10-30,57.380001068115234
2023-10-31,57.650001525878906
2023-11-01,58.34000015258789
2023-11-02,59.529998779296875
2023-11-03,60.369998931884766
2023-11-06,60.36000061035156
2023-11-07,60.70000076293945
2023-11-08,60.790000915527344
2023-11-09,60.27000045776367
2023-11-10,61.279998779296875
2023-11-13,61.40999984741211
2023-11-14,62.86000061035156
2023-11-15,62.91999816894531
2023-11-16,62.849998474121094
2023-11-17,63.099998474121094
2023-11-20,63.720001220703125
2023-11-21,63.5
2023-11-22,63.75
2023-11-24,63.83000183105469
2023-11-27,63.689998626708984
2023-11-28,63.75
2023-11-29,63.83000183105469
2023-11-30,63.939998626708984
2023-12-01,64.44999694824219
2023-12-04,64.05000305175781
2023-12-05,63.88999938964844
2023-12-06,63.650001525878906
2023-12-07,64.26000213623047
2023-12-08,64.70999908447266
2023-12-11,65.05999755859375
2023-12-12,65.4800033569336
2023-12-13,66.41999816894531
2023-12-14,66.91999816894531
2023-12-15,62.18000030517578
2023-12-18,62.470001220703125
2023-12-19,62.97999954223633
2023-12-20,62.0099983215332
2023-12-21,62.869998931884766
2023-12-22,62.9900016784668
2023-12-26,63.29999923706055
2023-12-27,63.52000045776367
2023-12-28,63.45000076293945
2023-12-29,63.11000061035156
2024-01-02,62.279998779296875
2024-01-03,61.52000045776367
2024-01-04,61.4900016784668
2024-01-05,61.63999938964844
2024-01-08,62.630001068115234
2024-01-09,62.599998474121094
2024-01-10,63.040000915527344
2024-01-11,63.119998931884766
2024-01-12,63.04999923706055
2024-01-16,62.7400016784668
2024-01-17,62.400001525878906
2024-01-18,63.099998474121094
2024-01-19,63.939998626708984
2024-01-22,64.19000244140625
2024-01-23,64.19999694824219
2024-01-24,64.45999908447266
2024-01-25,64.68000030517578
2024-01-26,64.76000213623047
2024-01-29,65.5199966430664
2024-01-30,65.33000183105469
2024-01-31,64.2300033569336
2024-02-01,65.0
2024-02-02,66.19999694824219
2024-02-05,65.91000366210938
2024-02-06,66.05000305175781
2024-02-07,66.7699966430664
2024-02-08,67.13999938964844
2024-02-09,67.5999984741211
2024-02-12,67.48999786376953
2024-02-13,66.33999633789062
2024-02-14,67.4000015258789
2024-02-15,67.94999694824219
2024-02-16,67.41999816894531
2024-02-20,66.8499984741211
2024-02-21,66.79000091552734
2024-02-22,68.5
2024-02-23,68.41000366210938
2024-02-26,68.4000015258789
2024-02-27,68.62000274658203
2024-02-28,68.47000122070312
2024-02-29,68.91999816894531
2024-03-01,69.8499984741211
2024-03-04,69.7699966430664
2024-03-05,68.7300033569336
2024-03-06,69.18000030517578
2024-03-07,70.22000122070312
2024-03-08,69.56999969482422
2024-03-11,69.11000061035156
2024-03-12,69.95999908447266
2024-03-13,69.87999725341797
2024-03-14,69.62000274658203
2024-03-15,69.02999877929688
2024-03-18,69.44999694824219
2024-03-19,69.81999969482422
2024-03-20,70.7699966430664
2024-03-21,71.33999633789062
2024-03-22,71.1500015258789
2024-03-25,71.08000183105469
2024-03-26,70.94999694824219
2024-03-27,71.19999694824219
2024-03-28,71.06999969482422
2024-04-01,71.08000183105469
2024-04-02,70.47000122070312
2024-04-03,70.93000030517578
2024-04-04,70.0199966430664
2024-04-05,71.0199966430664
2024-04-08,71.05000305175781
2024-04-09,71.05999755859375
2024-04-10,70.48999786376953
2024-04-11,71.11000061035156
2024-04-12,69.9000015258789
2024-04-15,68.80999755859375
2024-04-16,68.8499984741211
2024-04-17,68.37999725341797
2024-04-18,68.08999633789062
2024-04-19,67.01000213623047
2024-04-22,67.55999755859375
2024-04-23,68.8499984741211
2024-04-24,68.68000030517578
2024-04-25,68.25
2024-04-26,69.1500015258789
2024-04-29,69.29000091552734
2024-04-30,67.98999786376953
2024-05-01,67.86000061035156
2024-05-02,68.5199966430664
2024-05-03,69.30000305175781
2024-05-06,70.37000274658203
2024-05-07,70.45999908447266
2024-05-08,70.33000183105469
2024-05-09,70.58999633789062
2024-05-10,70.5999984741211
2024-05-13,70.44999694824219
2024-05-14,70.87999725341797
2024-05-15,71.87000274658203
2024-05-16,71.45999908447266
2024-05-17,71.56999969482422
2024-05-20,71.88999938964844
2024-05-21,71.95999908447266
2024-05-22,71.62000274658203
2024-05-23,71.16000366210938
2024-05-24,71.81999969482422
2024-05-28,71.83999633789062
2024-05-29,71.19999694824219
2024-05-30,70.55999755859375
2024-05-31,70.7699966430664
2024-06-03,70.83999633789062
2024-06-04,70.83000183105469
2024-06-05,72.0999984741211
2024-06-06,72.08999633789062
2024-06-07,71.8499984741211
2024-06-10,72.30999755859375
2024-06-11,72.36000061035156
2024-06-12,73.16999816894531
2024-06-13,73.18000030517578
2024-06-14,73.0999984741211
2024-06-17,73.8499984741211
2024-06-18,73.88999938964844
2024-06-20,73.69000244140625
2024-06-21,73.56999969482422
2024-06-24,73.37000274658203
2024-06-25,73.87999725341797
2024-06-26,73.98999786376953
2024-06-27,74.13999938964844
2024-06-28,73.80999755859375
2024-07-01,73.9800033569336
2024-07-02,74.4800033569336
2024-07-03,74.94000244140625
2024-07-05,75.51000213623047
2024-07-08,75.5199966430664
2024-07-09,75.41000366210938
2024-07-10,76.06999969482422
2024-07-11,75.38999938964844
2024-07-12,75.66000366210938
2024-07-15,75.88999938964844
2024-07-16,76.44000244140625
2024-07-17,74.48999786376953
2024-07-18,73.94000244140625
2024-07-19,73.63999938964844
2024-07-22,74.52999877929688
2024-07-23,74.72000122070312
2024-07-24,72.3499984741211
2024-07-25,71.91000366210938
2024-07-26,72.68000030517578
2024-07-29,72.69999694824219
2024-07-30,72.29000091552734
2024-07-31,73.7699966430664
2024-08-01,72.52999877929688
2024-08-02,70.6500015258789
2024-08-05,68.77999877929688
2024-08-06,69.7300033569336
2024-08-07,69.08000183105469
2024-08-08,71.12999725341797
2024-08-09,71.58999633789062
2024-08-12,71.4800033569336
2024-08-13,72.80000305175781
2024-08-14,72.98999786376953
2024-08-15,74.48999786376953
2024-08-16,74.44999694824219
2024-08-19,75.26000213623047
2024-08-20,75.0
2024-08-21,75.38999938964844
2024-08-22,74.5999984741211
2024-08-23,75.5199966430664
2024-08-26,75.0999984741211
2024-08-27,75.20999908447266
2024-08-28,74.61000061035156
2024-08-29,74.7699966430664
2024-08-30,75.44000244140625
2024-09-03,73.41000366210938
2024-09-04,73.2699966430664
2024-09-05,73.06999969482422
2024-09-06,71.52999877929688
2024-09-09,72.38999938964844
2024-09-10,72.69999694824219
2024-09-11,73.86000061035156
2024-09-12,74.69000244140625
2024-09-13,75.30999755859375
2024-09-16,75.47000122070312
2024-09-17,75.63999938964844
2024-09-18,75.44000244140625
2024-09-19,77.0999984741211
2024-09-20,76.97000122070312
2024-09-23,77.22000122070312
2024-09-24,77.5999984741211
2024-09-25,77.4800033569336
2024-09-26,77.86000061035156
2024-09-27,77.62999725341797
2024-09-30,77.7300033569336
2024-10-01,77.12000274658203
2024-10-02,77.16999816894531
2024-10-03,76.94999694824219
2024-10-04,77.97000122070312
2024-10-07,77.30000305175781
2024-10-08,78.11000061035156
2024-10-09,78.66000366210938
2024-10-10,78.5999984741211
2024-10-11,79.2300033569336
2024-10-14,79.66999816894531
2024-10-15,78.7300033569336
2024-10-16,78.9800033569336
2024-10-17,79.05999755859375
2024-10-18,79.48999786376953
2024-10-21,79.33999633789062
2024-10-22,79.23999786376953
2024-10-23,78.2699966430664
2024-10-24,78.63999938964844
2024-10-25,78.75
2024-10-28,78.88999938964844
2024-10-29,79.31999969482422
2024-10-30,79.16000366210938
2024-10-31,77.41999816894531
2024-11-01,77.87999725341797
2024-11-04,77.63999938964844
2024-11-05,78.68000030517578
2024-11-06,80.76000213623047
2024-11-07,81.52999877929688
2024-11-08,81.95999908447266
2024-11-11,82.52999877929688
2024-11-12,82.23999786376953
2024-11-13,82.08999633789062
2024-11-14,81.3499984741211
2024-11-15,80.01000213623047
2024-11-18,80.41000366210938
2024-11-19,81.01000213623047
2024-11-20,81.22000122070312
2024-11-21,81.29000091552734
