Date,RERAX
2022-07-21,46.54999923706055
2022-07-22,46.22999954223633
2022-07-25,46.29999923706055
2022-07-26,45.81999969482422
2022-07-27,46.75
2022-07-28,47.220001220703125
2022-07-29,47.65999984741211
2022-08-01,47.65999984741211
2022-08-02,47.040000915527344
2022-08-03,47.349998474121094
2022-08-04,47.75
2022-08-05,47.52000045776367
2022-08-08,47.75
2022-08-09,47.2400016784668
2022-08-10,48.16999816894531
2022-08-11,48.400001525878906
2022-08-12,48.939998626708984
2022-08-15,48.75
2022-08-16,48.47999954223633
2022-08-17,48.18000030517578
2022-08-18,47.959999084472656
2022-08-19,47.22999954223633
2022-08-22,46.400001525878906
2022-08-23,46.540000915527344
2022-08-24,46.65999984741211
2022-08-25,47.279998779296875
2022-08-26,46.18000030517578
2022-08-29,45.93000030517578
2022-08-30,45.65999984741211
2022-08-31,45.43000030517578
2022-09-01,44.810001373291016
2022-09-02,44.68000030517578
2022-09-06,44.470001220703125
2022-09-07,44.7599983215332
2022-09-08,44.959999084472656
2022-09-09,45.959999084472656
2022-09-12,46.619998931884766
2022-09-13,44.900001525878906
2022-09-14,45.06999969482422
2022-09-15,44.59000015258789
2022-09-16,44.09000015258789
2022-09-19,44.34000015258789
2022-09-20,43.810001373291016
2022-09-21,43.08000183105469
2022-09-22,42.540000915527344
2022-09-23,41.439998626708984
2022-09-26,41.0
2022-09-27,40.939998626708984
2022-09-28,41.709999084472656
2022-09-29,41.0099983215332
2022-09-30,41.06999969482422
2022-10-03,42.02000045776367
2022-10-04,43.619998931884766
2022-10-05,43.470001220703125
2022-10-06,42.97999954223633
2022-10-07,42.15999984741211
2022-10-10,41.84000015258789
2022-10-11,41.25
2022-10-12,41.2599983215332
2022-10-13,41.75
2022-10-14,41.11000061035156
2022-10-17,42.099998474121094
2022-10-18,42.40999984741211
2022-10-19,41.900001525878906
2022-10-20,41.84000015258789
2022-10-21,42.52000045776367
2022-10-24,42.22999954223633
2022-10-25,43.0
2022-10-26,43.45000076293945
2022-10-27,43.130001068115234
2022-10-28,43.369998931884766
2022-10-31,43.060001373291016
2022-11-01,43.5099983215332
2022-11-02,42.93000030517578
2022-11-03,42.630001068115234
2022-11-04,44.02000045776367
2022-11-07,44.38999938964844
2022-11-08,44.790000915527344
2022-11-09,44.040000915527344
2022-11-10,46.18000030517578
2022-11-11,47.279998779296875
2022-11-14,46.869998931884766
2022-11-15,47.540000915527344
2022-11-16,47.119998931884766
2022-11-17,46.95000076293945
2022-11-18,46.95000076293945
2022-11-21,46.470001220703125
2022-11-22,46.9900016784668
2022-11-23,47.380001068115234
2022-11-25,47.47999954223633
2022-11-28,46.7599983215332
2022-11-29,47.029998779296875
2022-11-30,48.29999923706055
2022-12-01,48.619998931884766
2022-12-02,48.52000045776367
2022-12-05,47.79999923706055
2022-12-06,47.40999984741211
2022-12-07,47.2400016784668
2022-12-08,47.58000183105469
2022-12-09,47.61000061035156
2022-12-12,47.7599983215332
2022-12-13,48.2599983215332
2022-12-14,48.34000015258789
2022-12-15,46.72999954223633
2022-12-16,46.290000915527344
2022-12-19,46.099998474121094
2022-12-20,46.16999816894531
2022-12-21,46.619998931884766
2022-12-22,46.11000061035156
2022-12-23,46.25
2022-12-27,46.33000183105469
2022-12-28,45.849998474121094
2022-12-29,46.68000030517578
2022-12-30,46.29999923706055
2023-01-03,46.40999984741211
2023-01-04,46.959999084472656
2023-01-05,46.720001220703125
2023-01-06,47.79999923706055
2023-01-09,48.40999984741211
2023-01-10,48.36000061035156
2023-01-11,48.65999984741211
2023-01-12,49.220001220703125
2023-01-13,49.720001220703125
2023-01-17,49.7599983215332
2023-01-18,49.720001220703125
2023-01-19,49.54999923706055
2023-01-20,50.16999816894531
2023-01-23,50.45000076293945
2023-01-24,50.439998626708984
2023-01-25,50.599998474121094
2023-01-26,50.91999816894531
2023-01-27,50.7599983215332
2023-01-30,50.27000045776367
2023-01-31,50.45000076293945
2023-02-01,50.95000076293945
2023-02-02,51.20000076293945
2023-02-03,50.779998779296875
2023-02-06,50.040000915527344
2023-02-07,50.349998474121094
2023-02-08,50.150001525878906
2023-02-09,50.18000030517578
2023-02-10,49.83000183105469
2023-02-13,50.2400016784668
2023-02-14,50.310001373291016
2023-02-15,50.2400016784668
2023-02-16,49.95000076293945
2023-02-17,49.75
2023-02-21,49.16999816894531
2023-02-22,48.900001525878906
2023-02-23,48.97999954223633
2023-02-24,48.2599983215332
2023-02-27,48.689998626708984
2023-02-28,48.52000045776367
2023-03-01,48.869998931884766
2023-03-02,49.04999923706055
2023-03-03,49.790000915527344
2023-03-06,49.68000030517578
2023-03-07,49.119998931884766
2023-03-08,49.13999938964844
2023-03-09,48.7599983215332
2023-03-10,48.20000076293945
2023-03-13,47.880001068115234
2023-03-14,48.45000076293945
2023-03-15,47.08000183105469
2023-03-16,47.84000015258789
2023-03-17,47.63999938964844
2023-03-20,48.04999923706055
2023-03-21,48.790000915527344
2023-03-22,48.7599983215332
2023-03-23,49.150001525878906
2023-03-24,48.7599983215332
2023-03-27,49.08000183105469
2023-03-28,49.18000030517578
2023-03-29,49.880001068115234
2023-03-30,50.36000061035156
2023-03-31,50.7400016784668
2023-04-03,50.97999954223633
2023-04-04,50.91999816894531
2023-04-05,50.439998626708984
2023-04-06,50.5099983215332
2023-04-10,50.38999938964844
2023-04-11,50.689998626708984
2023-04-12,50.880001068115234
2023-04-13,51.65999984741211
2023-04-14,51.54999923706055
2023-04-17,51.459999084472656
2023-04-18,51.720001220703125
2023-04-19,51.36000061035156
2023-04-20,51.2599983215332
2023-04-21,51.369998931884766
2023-04-24,51.40999984741211
2023-04-25,50.619998931884766
2023-04-26,50.41999816894531
2023-04-27,51.029998779296875
2023-04-28,51.220001220703125
2023-05-01,51.060001373291016
2023-05-02,50.650001525878906
2023-05-03,50.68000030517578
2023-05-04,50.65999984741211
2023-05-05,51.36000061035156
2023-05-08,51.599998474121094
2023-05-09,51.31999969482422
2023-05-10,51.279998779296875
2023-05-11,51.09000015258789
2023-05-12,50.959999084472656
2023-05-15,51.43000030517578
2023-05-16,50.970001220703125
2023-05-17,51.18000030517578
2023-05-18,51.18000030517578
2023-05-19,51.43000030517578
2023-05-22,51.61000061035156
2023-05-23,50.70000076293945
2023-05-24,50.060001373291016
2023-05-25,49.93000030517578
2023-05-26,50.63999938964844
2023-05-30,50.060001373291016
2023-05-31,49.54999923706055
2023-06-01,50.22999954223633
2023-06-02,50.81999969482422
2023-06-05,50.70000076293945
2023-06-06,51.099998474121094
2023-06-07,50.68000030517578
2023-06-08,51.04999923706055
2023-06-09,51.02000045776367
2023-06-12,51.45000076293945
2023-06-13,51.83000183105469
2023-06-14,52.02000045776367
2023-06-15,52.5
2023-06-16,52.43000030517578
2023-06-20,51.689998626708984
2023-06-21,51.54999923706055
2023-06-22,51.310001373291016
2023-06-23,50.65999984741211
2023-06-26,50.540000915527344
2023-06-27,50.959999084472656
2023-06-28,51.099998474121094
2023-06-29,50.9900016784668
2023-06-30,51.619998931884766
2023-07-03,51.40999984741211
2023-07-05,51.15999984741211
2023-07-06,50.11000061035156
2023-07-07,50.369998931884766
2023-07-10,50.61000061035156
2023-07-11,51.130001068115234
2023-07-12,51.88999938964844
2023-07-13,52.959999084472656
2023-07-14,52.779998779296875
2023-07-17,52.650001525878906
2023-07-18,52.86000061035156
2023-07-19,52.790000915527344
2023-07-20,52.41999816894531
2023-07-21,52.439998626708984
2023-07-24,52.2599983215332
2023-07-25,52.529998779296875
2023-07-26,52.439998626708984
2023-07-27,52.349998474121094
2023-07-28,53.0
2023-07-31,53.08000183105469
2023-08-01,52.70000076293945
2023-08-02,51.540000915527344
2023-08-03,51.52000045776367
2023-08-04,51.58000183105469
2023-08-07,52.0099983215332
2023-08-08,51.7400016784668
2023-08-09,51.720001220703125
2023-08-10,51.88999938964844
2023-08-11,51.439998626708984
2023-08-14,51.2400016784668
2023-08-15,50.5
2023-08-16,50.189998626708984
2023-08-17,49.689998626708984
2023-08-18,49.619998931884766
2023-08-21,49.84000015258789
2023-08-22,49.79999923706055
2023-08-23,50.33000183105469
2023-08-24,49.63999938964844
2023-08-25,49.79999923706055
2023-08-28,50.15999984741211
2023-08-29,51.02000045776367
2023-08-30,50.959999084472656
2023-08-31,50.880001068115234
2023-09-01,50.90999984741211
2023-09-05,50.5
2023-09-06,50.279998779296875
2023-09-07,50.040000915527344
2023-09-08,49.939998626708984
2023-09-11,50.18000030517578
2023-09-12,49.97999954223633
2023-09-13,49.790000915527344
2023-09-14,50.150001525878906
2023-09-15,50.16999816894531
2023-09-18,49.849998474121094
2023-09-19,49.560001373291016
2023-09-20,49.34000015258789
2023-09-21,48.459999084472656
2023-09-22,48.5
2023-09-25,48.41999816894531
2023-09-26,47.790000915527344
2023-09-27,47.880001068115234
2023-09-28,48.209999084472656
2023-09-29,48.220001220703125
2023-10-02,47.630001068115234
2023-10-03,47.06999969482422
2023-10-04,47.209999084472656
2023-10-05,47.349998474121094
2023-10-06,47.9900016784668
2023-10-09,47.83000183105469
2023-10-10,48.56999969482422
2023-10-11,48.7400016784668
2023-10-12,48.630001068115234
2023-10-13,48.20000076293945
2023-10-16,48.439998626708984
2023-10-17,48.4900016784668
2023-10-18,47.650001525878906
2023-10-19,47.22999954223633
2023-10-20,46.91999816894531
2023-10-23,46.95000076293945
2023-10-24,47.06999969482422
2023-10-25,46.720001220703125
2023-10-26,46.33000183105469
2023-10-27,46.2599983215332
2023-10-30,46.72999954223633
2023-10-31,46.66999816894531
2023-11-01,47.16999816894531
2023-11-02,48.20000076293945
2023-11-03,48.75
2023-11-06,48.779998779296875
2023-11-07,48.5099983215332
2023-11-08,48.52000045776367
2023-11-09,48.290000915527344
2023-11-10,48.560001373291016
2023-11-13,48.59000015258789
2023-11-14,49.77000045776367
2023-11-15,49.959999084472656
2023-11-16,49.779998779296875
2023-11-17,50.27000045776367
2023-11-20,50.68000030517578
2023-11-21,50.4900016784668
2023-11-22,50.4900016784668
2023-11-24,50.66999816894531
2023-11-27,50.5099983215332
2023-11-28,50.54999923706055
2023-11-29,50.61000061035156
2023-11-30,50.59000015258789
2023-12-01,51.040000915527344
2023-12-04,50.54999923706055
2023-12-05,50.310001373291016
2023-12-06,50.279998779296875
2023-12-07,50.459999084472656
2023-12-08,50.66999816894531
2023-12-11,50.849998474121094
2023-12-12,50.869998931884766
2023-12-13,51.540000915527344
2023-12-14,50.68000030517578
2023-12-15,50.54999923706055
2023-12-18,50.52000045776367
2023-12-19,51.0
2023-12-20,50.380001068115234
2023-12-21,50.95000076293945
2023-12-22,50.970001220703125
2023-12-26,51.11000061035156
2023-12-27,51.58000183105469
2023-12-28,51.56999969482422
2023-12-29,51.540000915527344
2024-01-02,50.88999938964844
2024-01-03,50.349998474121094
2024-01-04,50.54999923706055
2024-01-05,50.400001525878906
2024-01-08,50.880001068115234
2024-01-09,50.529998779296875
2024-01-10,50.77000045776367
2024-01-11,50.709999084472656
2024-01-12,51.029998779296875
2024-01-16,50.45000076293945
2024-01-17,49.779998779296875
2024-01-18,50.2400016784668
2024-01-19,50.72999954223633
2024-01-22,50.66999816894531
2024-01-23,50.630001068115234
2024-01-24,51.15999984741211
2024-01-25,51.34000015258789
2024-01-26,51.54999923706055
2024-01-29,51.90999984741211
2024-01-30,51.7599983215332
2024-01-31,51.45000076293945
2024-02-01,52.0099983215332
2024-02-02,51.7400016784668
2024-02-05,51.7400016784668
2024-02-06,51.81999969482422
2024-02-07,51.95000076293945
2024-02-08,52.040000915527344
2024-02-09,52.45000076293945
2024-02-12,52.40999984741211
2024-02-13,51.849998474121094
2024-02-14,52.18000030517578
2024-02-15,52.88999938964844
2024-02-16,52.97999954223633
2024-02-20,52.97999954223633
2024-02-21,52.900001525878906
2024-02-22,53.68000030517578
2024-02-23,53.599998474121094
2024-02-26,53.56999969482422
2024-02-27,53.599998474121094
2024-02-28,53.380001068115234
2024-02-29,53.349998474121094
2024-03-01,54.0
2024-03-04,54.08000183105469
2024-03-05,53.75
2024-03-06,54.220001220703125
2024-03-07,55.0099983215332
2024-03-08,54.7599983215332
2024-03-11,54.619998931884766
2024-03-12,55.119998931884766
2024-03-13,55.189998626708984
2024-03-14,55.08000183105469
2024-03-15,54.689998626708984
2024-03-18,54.84000015258789
2024-03-19,54.77000045776367
2024-03-20,55.349998474121094
2024-03-21,55.400001525878906
2024-03-22,55.220001220703125
2024-03-25,55.189998626708984
2024-03-26,55.18000030517578
2024-03-27,55.34000015258789
2024-03-28,55.2400016784668
2024-04-01,55.060001373291016
2024-04-02,54.90999984741211
2024-04-03,55.220001220703125
2024-04-04,54.7599983215332
2024-04-05,55.06999969482422
2024-04-08,55.27000045776367
2024-04-09,55.2599983215332
2024-04-10,54.86000061035156
2024-04-11,54.810001373291016
2024-04-12,53.869998931884766
2024-04-15,53.54999923706055
2024-04-16,53.150001525878906
2024-04-17,53.150001525878906
2024-04-18,53.119998931884766
2024-04-19,52.70000076293945
2024-04-22,53.11000061035156
2024-04-23,53.93000030517578
2024-04-24,53.970001220703125
2024-04-25,53.72999954223633
2024-04-26,54.25
2024-04-29,54.40999984741211
2024-04-30,53.70000076293945
2024-05-01,53.720001220703125
2024-05-02,54.130001068115234
2024-05-03,54.540000915527344
2024-05-06,55.189998626708984
2024-05-07,55.34000015258789
2024-05-08,55.130001068115234
2024-05-09,55.209999084472656
2024-05-10,55.43000030517578
2024-05-13,55.5
2024-05-14,55.88999938964844
2024-05-15,56.560001373291016
2024-05-16,56.369998931884766
2024-05-17,56.41999816894531
2024-05-20,56.650001525878906
2024-05-21,56.470001220703125
2024-05-22,56.08000183105469
2024-05-23,55.869998931884766
2024-05-24,56.22999954223633
2024-05-28,56.08000183105469
2024-05-29,55.220001220703125
2024-05-30,55.209999084472656
2024-05-31,55.4900016784668
2024-06-03,55.689998626708984
2024-06-04,55.18000030517578
2024-06-05,55.93000030517578
2024-06-06,56.20000076293945
2024-06-07,55.79999923706055
2024-06-10,54.56999969482422
2024-06-11,54.04999923706055
2024-06-12,54.52000045776367
2024-06-13,53.95000076293945
2024-06-14,53.4900016784668
2024-06-17,53.68000030517578
2024-06-18,53.77000045776367
2024-06-20,54.040000915527344
2024-06-21,53.72999954223633
2024-06-24,53.84000015258789
2024-06-25,54.04999923706055
2024-06-26,53.869998931884766
2024-06-27,53.84000015258789
2024-06-28,53.72999954223633
2024-07-01,53.880001068115234
2024-07-02,54.029998779296875
2024-07-03,54.619998931884766
2024-07-05,55.27000045776367
2024-07-08,55.11000061035156
2024-07-09,54.90999984741211
2024-07-10,55.56999969482422
2024-07-11,55.63999938964844
2024-07-12,56.150001525878906
2024-07-15,55.900001525878906
2024-07-16,55.880001068115234
2024-07-17,55.08000183105469
2024-07-18,54.47999954223633
2024-07-19,54.20000076293945
2024-07-22,54.369998931884766
2024-07-23,54.45000076293945
2024-07-24,53.43000030517578
2024-07-25,52.9900016784668
2024-07-26,53.47999954223633
2024-07-29,53.470001220703125
2024-07-30,53.40999984741211
2024-07-31,54.310001373291016
2024-08-01,52.9900016784668
2024-08-02,51.970001220703125
2024-08-05,50.790000915527344
2024-08-06,51.220001220703125
2024-08-07,51.380001068115234
2024-08-08,52.58000183105469
2024-08-09,52.86000061035156
2024-08-12,52.75
2024-08-13,53.59000015258789
2024-08-14,53.720001220703125
2024-08-15,54.529998779296875
2024-08-16,54.7599983215332
2024-08-19,55.31999969482422
2024-08-20,55.189998626708984
2024-08-21,55.36000061035156
2024-08-22,55.11000061035156
2024-08-23,55.79999923706055
2024-08-26,55.61000061035156
2024-08-27,55.77000045776367
2024-08-28,55.459999084472656
2024-08-29,55.68000030517578
2024-08-30,55.939998626708984
2024-09-03,54.59000015258789
2024-09-04,54.2599983215332
2024-09-05,54.11000061035156
2024-09-06,53.2400016784668
2024-09-09,53.689998626708984
2024-09-10,53.38999938964844
2024-09-11,54.0
2024-09-12,54.56999969482422
2024-09-13,54.720001220703125
2024-09-16,54.880001068115234
2024-09-17,54.869998931884766
2024-09-18,54.630001068115234
2024-09-19,55.709999084472656
2024-09-20,55.33000183105469
2024-09-23,55.36000061035156
2024-09-24,55.970001220703125
2024-09-25,55.869998931884766
2024-09-26,57.11000061035156
2024-09-27,56.880001068115234
2024-09-30,56.47999954223633
2024-10-01,56.150001525878906
2024-10-02,56.06999969482422
2024-10-03,55.689998626708984
2024-10-04,55.869998931884766
2024-10-07,55.95000076293945
2024-10-08,55.779998779296875
2024-10-09,55.83000183105469
2024-10-10,55.72999954223633
2024-10-11,56.04999923706055
2024-10-14,56.25
2024-10-15,55.2400016784668
2024-10-16,55.22999954223633
2024-10-17,55.4900016784668
2024-10-18,55.869998931884766
2024-10-21,55.43000030517578
2024-10-22,55.290000915527344
2024-10-23,54.75
2024-10-24,54.939998626708984
2024-10-25,54.86000061035156
2024-10-28,55.029998779296875
2024-10-29,55.02000045776367
2024-10-30,54.77000045776367
2024-10-31,54.13999938964844
2024-11-01,54.33000183105469
2024-11-04,54.43000030517578
2024-11-05,55.0099983215332
2024-11-06,54.560001373291016
2024-11-07,55.15999984741211
2024-11-08,54.68000030517578
2024-11-11,54.790000915527344
2024-11-12,53.97999954223633
2024-11-13,53.58000183105469
2024-11-14,53.529998779296875
2024-11-15,53.0099983215332
2024-11-18,53.31999969482422
2024-11-19,53.2599983215332
2024-11-20,53.220001220703125
2024-11-21,53.31999969482422
