Date,RAFAX
2022-11-18,26.1200008392334
2022-11-21,25.899999618530273
2022-11-22,26.190000534057617
2022-11-23,26.43000030517578
2022-11-25,26.40999984741211
2022-11-28,26.020000457763672
2022-11-29,25.950000762939453
2022-11-30,26.90999984741211
2022-12-01,27.040000915527344
2022-12-02,26.989999771118164
2022-12-05,26.5
2022-12-06,26.1200008392334
2022-12-07,26.09000015258789
2022-12-08,26.389999389648438
2022-12-09,26.260000228881836
2022-12-12,26.600000381469727
2022-12-13,26.860000610351562
2022-12-14,26.719999313354492
2022-12-15,26.0
2022-12-16,25.729999542236328
2022-12-19,25.440000534057617
2022-12-20,25.450000762939453
2022-12-21,25.809999465942383
2022-12-22,25.459999084472656
2022-12-23,25.520000457763672
2022-12-27,25.3700008392334
2022-12-28,25.110000610351562
2022-12-29,25.649999618530273
2022-12-30,25.56999969482422
2023-01-03,25.5
2023-01-04,25.760000228881836
2023-01-05,25.40999984741211
2023-01-06,25.8799991607666
2023-01-09,26.020000457763672
2023-01-10,26.290000915527344
2023-01-11,26.700000762939453
2023-01-12,26.84000015258789
2023-01-13,27.0
2023-01-17,26.979999542236328
2023-01-18,26.700000762939453
2023-01-19,26.479999542236328
2023-01-20,27.079999923706055
2023-01-23,27.510000228881836
2023-01-24,27.43000030517578
2023-01-25,27.459999084472656
2023-01-26,27.739999771118164
2023-01-27,27.81999969482422
2023-01-30,27.40999984741211
2023-01-31,27.790000915527344
2023-02-01,28.31999969482422
2023-02-02,28.729999542236328
2023-02-03,28.34000015258789
2023-02-06,28.06999969482422
2023-02-07,28.389999389648438
2023-02-08,28.15999984741211
2023-02-09,27.979999542236328
2023-02-10,27.799999237060547
2023-02-13,28.18000030517578
2023-02-14,28.290000915527344
2023-02-15,28.469999313354492
2023-02-16,28.010000228881836
2023-02-17,27.829999923706055
2023-02-21,27.260000228881836
2023-02-22,27.270000457763672
2023-02-23,27.3799991607666
2023-02-24,27.010000228881836
2023-02-27,27.149999618530273
2023-02-28,27.139999389648438
2023-03-01,27.059999465942383
2023-03-02,27.290000915527344
2023-03-03,27.739999771118164
2023-03-06,27.649999618530273
2023-03-07,27.329999923706055
2023-03-08,27.3700008392334
2023-03-09,26.84000015258789
2023-03-10,26.350000381469727
2023-03-13,26.31999969482422
2023-03-14,26.790000915527344
2023-03-15,26.56999969482422
2023-03-16,27.09000015258789
2023-03-17,26.829999923706055
2023-03-20,26.989999771118164
2023-03-21,27.360000610351562
2023-03-22,26.940000534057617
2023-03-23,27.149999618530273
2023-03-24,27.170000076293945
2023-03-27,27.219999313354492
2023-03-28,27.110000610351562
2023-03-29,27.469999313354492
2023-03-30,27.649999618530273
2023-03-31,28.09000015258789
2023-04-03,28.1200008392334
2023-04-04,28.0
2023-04-05,27.770000457763672
2023-04-06,27.84000015258789
2023-04-10,27.940000534057617
2023-04-11,27.989999771118164
2023-04-12,27.860000610351562
2023-04-13,28.25
2023-04-14,28.170000076293945
2023-04-17,28.219999313354492
2023-04-18,28.280000686645508
2023-04-19,28.280000686645508
2023-04-20,28.149999618530273
2023-04-21,28.239999771118164
2023-04-24,28.200000762939453
2023-04-25,27.639999389648438
2023-04-26,27.610000610351562
2023-04-27,28.09000015258789
2023-04-28,28.34000015258789
2023-05-01,28.31999969482422
2023-05-02,28.059999465942383
2023-05-03,27.989999771118164
2023-05-04,27.850000381469727
2023-05-05,28.209999084472656
2023-05-08,28.290000915527344
2023-05-09,28.209999084472656
2023-05-10,28.3799991607666
2023-05-11,28.34000015258789
2023-05-12,28.270000457763672
2023-05-15,28.420000076293945
2023-05-16,28.219999313354492
2023-05-17,28.540000915527344
2023-05-18,28.93000030517578
2023-05-19,28.809999465942383
2023-05-22,28.860000610351562
2023-05-23,28.40999984741211
2023-05-24,28.260000228881836
2023-05-25,28.420000076293945
2023-05-26,28.93000030517578
2023-05-30,28.860000610351562
2023-05-31,28.760000228881836
2023-06-01,29.0
2023-06-02,29.43000030517578
2023-06-05,29.34000015258789
2023-06-06,29.420000076293945
2023-06-07,29.139999389648438
2023-06-08,29.280000686645508
2023-06-09,29.299999237060547
2023-06-12,29.690000534057617
2023-06-13,29.889999389648438
2023-06-14,29.920000076293945
2023-06-15,30.280000686645508
2023-06-16,30.040000915527344
2023-06-20,29.959999084472656
2023-06-21,29.860000610351562
2023-06-22,29.969999313354492
2023-06-23,29.770000457763672
2023-06-26,29.6299991607666
2023-06-27,30.010000228881836
2023-06-28,30.100000381469727
2023-06-29,30.170000076293945
2023-06-30,30.459999084472656
2023-07-03,30.40999984741211
2023-07-05,30.34000015258789
2023-07-06,30.020000457763672
2023-07-07,30.0
2023-07-10,30.239999771118164
2023-07-11,30.489999771118164
2023-07-12,30.690000534057617
2023-07-13,31.020000457763672
2023-07-14,31.049999237060547
2023-07-17,31.170000076293945
2023-07-18,31.43000030517578
2023-07-19,31.450000762939453
2023-07-20,31.079999923706055
2023-07-21,31.1299991607666
2023-07-24,31.09000015258789
2023-07-25,31.219999313354492
2023-07-26,31.229999542236328
2023-07-27,31.010000228881836
2023-07-28,31.389999389648438
2023-07-31,31.43000030517578
2023-08-01,31.350000381469727
2023-08-02,30.809999465942383
2023-08-03,30.760000228881836
2023-08-04,30.709999084472656
2023-08-07,31.020000457763672
2023-08-08,30.799999237060547
2023-08-09,30.559999465942383
2023-08-10,30.639999389648438
2023-08-11,30.479999542236328
2023-08-14,30.68000030517578
2023-08-15,30.3700008392334
2023-08-16,30.1299991607666
2023-08-17,29.75
2023-08-18,29.770000457763672
2023-08-21,29.969999313354492
2023-08-22,29.969999313354492
2023-08-23,30.350000381469727
2023-08-24,29.81999969482422
2023-08-25,30.0
2023-08-28,30.200000762939453
2023-08-29,30.709999084472656
2023-08-30,30.8700008392334
2023-08-31,30.8799991607666
2023-09-01,30.940000534057617
2023-09-05,30.739999771118164
2023-09-06,30.649999618530273
2023-09-07,30.579999923706055
2023-09-08,30.549999237060547
2023-09-11,30.700000762939453
2023-09-12,30.469999313354492
2023-09-13,30.420000076293945
2023-09-14,30.549999237060547
2023-09-15,30.209999084472656
2023-09-18,30.139999389648438
2023-09-19,30.059999465942383
2023-09-20,29.790000915527344
2023-09-21,29.200000762939453
2023-09-22,29.15999984741211
2023-09-25,29.270000457763672
2023-09-26,28.889999389648438
2023-09-27,28.969999313354492
2023-09-28,29.200000762939453
2023-09-29,29.149999618530273
2023-10-02,29.1200008392334
2023-10-03,28.6200008392334
2023-10-04,28.8799991607666
2023-10-05,28.84000015258789
2023-10-06,29.25
2023-10-09,29.34000015258789
2023-10-10,29.579999923706055
2023-10-11,29.65999984741211
2023-10-12,29.3700008392334
2023-10-13,29.1299991607666
2023-10-16,29.479999542236328
2023-10-17,29.559999465942383
2023-10-18,29.06999969482422
2023-10-19,28.829999923706055
2023-10-20,28.520000457763672
2023-10-23,28.530000686645508
2023-10-24,28.75
2023-10-25,28.190000534057617
2023-10-26,27.84000015258789
2023-10-27,27.760000228881836
2023-10-30,28.059999465942383
2023-10-31,28.260000228881836
2023-11-01,28.520000457763672
2023-11-02,29.09000015258789
2023-11-03,29.5
2023-11-06,29.459999084472656
2023-11-07,29.690000534057617
2023-11-08,29.700000762939453
2023-11-09,29.5
2023-11-10,29.969999313354492
2023-11-13,29.989999771118164
2023-11-14,30.709999084472656
2023-11-15,30.780000686645508
2023-11-16,30.770000457763672
2023-11-17,30.84000015258789
2023-11-20,31.1299991607666
2023-11-21,31.09000015258789
2023-11-22,31.25
2023-11-24,31.280000686645508
2023-11-27,31.200000762939453
2023-11-28,31.1299991607666
2023-11-29,31.15999984741211
2023-11-30,31.270000457763672
2023-12-01,31.579999923706055
2023-12-04,31.440000534057617
2023-12-05,31.280000686645508
2023-12-06,31.15999984741211
2023-12-07,31.399999618530273
2023-12-08,31.579999923706055
2023-12-11,31.829999923706055
2023-12-12,32.06999969482422
2023-12-13,31.540000915527344
2023-12-14,31.700000762939453
2023-12-15,31.709999084472656
2023-12-18,31.850000381469727
2023-12-19,32.099998474121094
2023-12-20,31.600000381469727
2023-12-21,32.040000915527344
2023-12-22,32.11000061035156
2023-12-26,32.2599983215332
2023-12-27,32.34000015258789
2023-12-28,32.36000061035156
2023-12-29,32.189998626708984
2024-01-02,31.829999923706055
2024-01-03,31.34000015258789
2024-01-04,31.329999923706055
2024-01-05,31.31999969482422
2024-01-08,31.8700008392334
2024-01-09,31.889999389648438
2024-01-10,32.09000015258789
2024-01-11,32.16999816894531
2024-01-12,32.18000030517578
2024-01-16,32.04999923706055
2024-01-17,31.8700008392334
2024-01-18,32.2400016784668
2024-01-19,32.599998474121094
2024-01-22,32.7599983215332
2024-01-23,32.75
2024-01-24,32.77000045776367
2024-01-25,32.95000076293945
2024-01-26,32.970001220703125
2024-01-29,33.310001373291016
2024-01-30,33.18000030517578
2024-01-31,32.630001068115234
2024-02-01,33.099998474121094
2024-02-02,33.54999923706055
2024-02-05,33.41999816894531
2024-02-06,33.52000045776367
2024-02-07,33.90999984741211
2024-02-08,34.040000915527344
2024-02-09,34.22999954223633
2024-02-12,34.189998626708984
2024-02-13,33.59000015258789
2024-02-14,34.08000183105469
2024-02-15,34.279998779296875
2024-02-16,34.060001373291016
2024-02-20,33.79999923706055
2024-02-21,33.720001220703125
2024-02-22,34.540000915527344
2024-02-23,34.54999923706055
2024-02-26,34.52000045776367
2024-02-27,34.63999938964844
2024-02-28,34.52000045776367
2024-02-29,34.709999084472656
2024-03-01,35.09000015258789
2024-03-04,35.040000915527344
2024-03-05,34.540000915527344
2024-03-06,34.7400016784668
2024-03-07,35.2400016784668
2024-03-08,34.88999938964844
2024-03-11,34.709999084472656
2024-03-12,35.11000061035156
2024-03-13,35.06999969482422
2024-03-14,34.959999084472656
2024-03-15,34.599998474121094
2024-03-18,34.77000045776367
2024-03-19,34.970001220703125
2024-03-20,35.36000061035156
2024-03-21,35.66999816894531
2024-03-22,35.54999923706055
2024-03-25,35.439998626708984
2024-03-26,35.38999938964844
2024-03-27,35.58000183105469
2024-03-28,35.56999969482422
2024-04-01,35.529998779296875
2024-04-02,35.209999084472656
2024-04-03,35.369998931884766
2024-04-04,34.88999938964844
2024-04-05,35.380001068115234
2024-04-08,35.40999984741211
2024-04-09,35.470001220703125
2024-04-10,35.099998474121094
2024-04-11,35.38999938964844
2024-04-12,34.77000045776367
2024-04-15,34.2599983215332
2024-04-16,34.25
2024-04-17,33.959999084472656
2024-04-18,33.75
2024-04-19,33.310001373291016
2024-04-22,33.560001373291016
2024-04-23,34.16999816894531
2024-04-24,34.119998931884766
2024-04-25,33.95000076293945
2024-04-26,34.310001373291016
2024-04-29,34.349998474121094
2024-04-30,33.790000915527344
2024-05-01,33.709999084472656
2024-05-02,33.97999954223633
2024-05-03,34.36000061035156
2024-05-06,34.83000183105469
2024-05-07,34.91999816894531
2024-05-08,34.84000015258789
2024-05-09,34.970001220703125
2024-05-10,35.06999969482422
2024-05-13,34.959999084472656
2024-05-14,35.13999938964844
2024-05-15,35.61000061035156
2024-05-16,35.43000030517578
2024-05-17,35.41999816894531
2024-05-20,35.59000015258789
2024-05-21,35.59000015258789
2024-05-22,35.4900016784668
2024-05-23,35.220001220703125
2024-05-24,35.52000045776367
2024-05-28,35.380001068115234
2024-05-29,35.08000183105469
2024-05-30,34.720001220703125
2024-05-31,34.90999984741211
2024-06-03,34.939998626708984
2024-06-04,34.939998626708984
2024-06-05,35.58000183105469
2024-06-06,35.58000183105469
2024-06-07,35.459999084472656
2024-06-10,35.63999938964844
2024-06-11,35.72999954223633
2024-06-12,35.33000183105469
2024-06-13,35.40999984741211
2024-06-14,35.33000183105469
2024-06-17,35.65999984741211
2024-06-18,35.68000030517578
2024-06-20,35.56999969482422
2024-06-21,35.54999923706055
2024-06-24,35.45000076293945
2024-06-25,35.54999923706055
2024-06-26,35.599998474121094
2024-06-27,35.65999984741211
2024-06-28,35.529998779296875
2024-07-01,35.52000045776367
2024-07-02,35.70000076293945
2024-07-03,35.88999938964844
2024-07-05,36.099998474121094
2024-07-08,36.08000183105469
2024-07-09,35.939998626708984
2024-07-10,36.22999954223633
2024-07-11,36.130001068115234
2024-07-12,36.290000915527344
2024-07-15,36.34000015258789
2024-07-16,36.63999938964844
2024-07-17,35.779998779296875
2024-07-18,35.470001220703125
2024-07-19,35.33000183105469
2024-07-22,35.75
2024-07-23,35.91999816894531
2024-07-24,34.970001220703125
2024-07-25,34.849998474121094
2024-07-26,35.189998626708984
2024-07-29,35.20000076293945
2024-07-30,35.11000061035156
2024-07-31,35.709999084472656
2024-08-01,35.20000076293945
2024-08-02,34.43000030517578
2024-08-05,33.54999923706055
2024-08-06,33.900001525878906
2024-08-07,33.619998931884766
2024-08-08,34.470001220703125
2024-08-09,34.650001525878906
2024-08-12,34.58000183105469
2024-08-13,35.15999984741211
2024-08-14,35.25
2024-08-15,35.91999816894531
2024-08-16,35.88999938964844
2024-08-19,36.2400016784668
2024-08-20,36.189998626708984
2024-08-21,36.349998474121094
2024-08-22,36.0
2024-08-23,36.41999816894531
2024-08-26,36.220001220703125
2024-08-27,36.310001373291016
2024-08-28,36.08000183105469
2024-08-29,36.15999984741211
2024-08-30,36.43000030517578
2024-09-03,35.59000015258789
2024-09-04,35.4900016784668
2024-09-05,35.31999969482422
2024-09-06,34.68000030517578
2024-09-09,35.040000915527344
2024-09-10,35.209999084472656
2024-09-11,35.72999954223633
2024-09-12,36.09000015258789
2024-09-13,36.380001068115234
2024-09-16,36.400001525878906
2024-09-17,36.43000030517578
2024-09-18,36.349998474121094
2024-09-19,37.02000045776367
2024-09-20,36.959999084472656
2024-09-23,37.040000915527344
2024-09-24,37.13999938964844
2024-09-25,37.04999923706055
2024-09-26,37.220001220703125
2024-09-27,37.099998474121094
2024-09-30,37.18000030517578
2024-10-01,36.869998931884766
2024-10-02,36.91999816894531
2024-10-03,36.77000045776367
2024-10-04,37.119998931884766
2024-10-07,36.7400016784668
2024-10-08,37.15999984741211
2024-10-09,37.459999084472656
2024-10-10,37.380001068115234
2024-10-11,37.66999816894531
2024-10-14,37.93000030517578
2024-10-15,37.54999923706055
2024-10-16,37.650001525878906
2024-10-17,37.68000030517578
2024-10-18,37.81999969482422
2024-10-21,37.650001525878906
2024-10-22,37.61000061035156
2024-10-23,37.16999816894531
2024-10-24,37.18000030517578
2024-10-25,37.220001220703125
2024-10-28,37.290000915527344
2024-10-29,37.470001220703125
2024-10-30,37.36000061035156
2024-10-31,36.59000015258789
2024-11-01,36.810001373291016
2024-11-04,36.77000045776367
2024-11-05,37.22999954223633
2024-11-06,38.06999969482422
2024-11-07,38.310001373291016
2024-11-08,38.529998779296875
2024-11-11,38.689998626708984
2024-11-12,38.58000183105469
2024-11-13,38.529998779296875
2024-11-14,38.130001068115234
2024-11-15,37.380001068115234
2024-11-18,37.439998626708984
2024-11-19,37.59000015258789
2024-11-20,37.68000030517578
2024-11-21,37.790000915527344
