Date,FAFGX
2022-11-16,53.77000045776367
2022-11-17,53.31999969482422
2022-11-18,53.380001068115234
2022-11-21,52.77000045776367
2022-11-22,53.45000076293945
2022-11-23,53.97999954223633
2022-11-25,53.970001220703125
2022-11-28,53.16999816894531
2022-11-29,53.150001525878906
2022-11-30,55.08000183105469
2022-12-01,55.15999984741211
2022-12-02,55.16999816894531
2022-12-05,53.970001220703125
2022-12-06,53.130001068115234
2022-12-07,53.04999923706055
2022-12-08,53.4900016784668
2022-12-09,53.209999084472656
2022-12-12,53.75
2022-12-13,54.20000076293945
2022-12-14,53.97999954223633
2022-12-15,52.650001525878906
2022-12-16,49.90999984741211
2022-12-19,49.34000015258789
2022-12-20,49.36000061035156
2022-12-21,50.099998474121094
2022-12-22,49.22999954223633
2022-12-23,49.400001525878906
2022-12-27,49.040000915527344
2022-12-28,48.4900016784668
2022-12-29,49.5099983215332
2022-12-30,49.38999938964844
2023-01-03,49.150001525878906
2023-01-04,49.689998626708984
2023-01-05,49.2400016784668
2023-01-06,50.27000045776367
2023-01-09,50.47999954223633
2023-01-10,50.959999084472656
2023-01-11,51.709999084472656
2023-01-12,52.16999816894531
2023-01-13,52.470001220703125
2023-01-17,52.470001220703125
2023-01-18,51.86000061035156
2023-01-19,51.40999984741211
2023-01-20,52.529998779296875
2023-01-23,53.34000015258789
2023-01-24,53.209999084472656
2023-01-25,53.290000915527344
2023-01-26,53.970001220703125
2023-01-27,54.290000915527344
2023-01-30,53.40999984741211
2023-01-31,54.2400016784668
2023-02-01,55.06999969482422
2023-02-02,56.15999984741211
2023-02-03,55.41999816894531
2023-02-06,55.029998779296875
2023-02-07,55.75
2023-02-08,55.16999816894531
2023-02-09,54.650001525878906
2023-02-10,54.380001068115234
2023-02-13,55.06999969482422
2023-02-14,55.38999938964844
2023-02-15,55.72999954223633
2023-02-16,54.810001373291016
2023-02-17,54.43000030517578
2023-02-21,53.279998779296875
2023-02-22,53.27000045776367
2023-02-23,53.4900016784668
2023-02-24,52.790000915527344
2023-02-27,53.16999816894531
2023-02-28,53.18000030517578
2023-03-01,53.11000061035156
2023-03-02,53.45000076293945
2023-03-03,54.459999084472656
2023-03-06,54.290000915527344
2023-03-07,53.56999969482422
2023-03-08,53.630001068115234
2023-03-09,52.56999969482422
2023-03-10,51.59000015258789
2023-03-13,51.43000030517578
2023-03-14,52.400001525878906
2023-03-15,51.790000915527344
2023-03-16,52.83000183105469
2023-03-17,52.22999954223633
2023-03-20,52.529998779296875
2023-03-21,53.400001525878906
2023-03-22,52.56999969482422
2023-03-23,52.939998626708984
2023-03-24,52.95000076293945
2023-03-27,53.040000915527344
2023-03-28,52.93000030517578
2023-03-29,53.689998626708984
2023-03-30,54.08000183105469
2023-03-31,54.939998626708984
2023-04-03,55.060001373291016
2023-04-04,54.7400016784668
2023-04-05,54.22999954223633
2023-04-06,54.380001068115234
2023-04-10,54.56999969482422
2023-04-11,54.70000076293945
2023-04-12,54.41999816894531
2023-04-13,55.209999084472656
2023-04-14,55.04999923706055
2023-04-17,55.11000061035156
2023-04-18,55.22999954223633
2023-04-19,55.13999938964844
2023-04-20,54.86000061035156
2023-04-21,54.9900016784668
2023-04-24,54.939998626708984
2023-04-25,53.86000061035156
2023-04-26,53.790000915527344
2023-04-27,54.869998931884766
2023-04-28,55.36000061035156
2023-05-01,55.310001373291016
2023-05-02,54.72999954223633
2023-05-03,54.58000183105469
2023-05-04,54.2400016784668
2023-05-05,55.099998474121094
2023-05-08,55.290000915527344
2023-05-09,55.16999816894531
2023-05-10,55.36000061035156
2023-05-11,55.310001373291016
2023-05-12,55.08000183105469
2023-05-15,55.4900016784668
2023-05-16,55.150001525878906
2023-05-17,55.970001220703125
2023-05-18,56.720001220703125
2023-05-19,56.560001373291016
2023-05-22,56.72999954223633
2023-05-23,55.959999084472656
2023-05-24,55.630001068115234
2023-05-25,56.06999969482422
2023-05-26,57.130001068115234
2023-05-30,57.099998474121094
2023-05-31,56.849998474121094
2023-06-01,57.470001220703125
2023-06-02,58.400001525878906
2023-06-05,58.2599983215332
2023-06-06,58.459999084472656
2023-06-07,58.0
2023-06-08,58.349998474121094
2023-06-09,58.459999084472656
2023-06-12,59.2400016784668
2023-06-13,59.7599983215332
2023-06-14,59.790000915527344
2023-06-15,60.52000045776367
2023-06-16,60.13999938964844
2023-06-20,59.97999954223633
2023-06-21,59.650001525878906
2023-06-22,59.869998931884766
2023-06-23,59.400001525878906
2023-06-26,59.060001373291016
2023-06-27,59.91999816894531
2023-06-28,60.09000015258789
2023-06-29,60.150001525878906
2023-06-30,60.84000015258789
2023-07-03,60.97999954223633
2023-07-05,60.88999938964844
2023-07-06,60.119998931884766
2023-07-07,60.220001220703125
2023-07-10,60.619998931884766
2023-07-11,61.209999084472656
2023-07-12,61.75
2023-07-13,62.5099983215332
2023-07-14,62.41999816894531
2023-07-17,62.72999954223633
2023-07-18,63.310001373291016
2023-07-19,63.27000045776367
2023-07-20,62.25
2023-07-21,62.25
2023-07-24,62.31999969482422
2023-07-25,62.630001068115234
2023-07-26,62.54999923706055
2023-07-27,62.290000915527344
2023-07-28,63.209999084472656
2023-07-31,63.380001068115234
2023-08-01,63.130001068115234
2023-08-02,61.959999084472656
2023-08-03,61.939998626708984
2023-08-04,61.88999938964844
2023-08-07,62.5
2023-08-08,62.13999938964844
2023-08-09,61.56999969482422
2023-08-10,61.630001068115234
2023-08-11,61.380001068115234
2023-08-14,61.77000045776367
2023-08-15,61.040000915527344
2023-08-16,60.5
2023-08-17,59.810001373291016
2023-08-18,59.81999969482422
2023-08-21,60.38999938964844
2023-08-22,60.34000015258789
2023-08-23,61.060001373291016
2023-08-24,59.97999954223633
2023-08-25,60.36000061035156
2023-08-28,60.790000915527344
2023-08-29,61.91999816894531
2023-08-30,62.15999984741211
2023-08-31,62.279998779296875
2023-09-01,62.33000183105469
2023-09-05,62.220001220703125
2023-09-06,61.95000076293945
2023-09-07,61.79999923706055
2023-09-08,61.810001373291016
2023-09-11,62.369998931884766
2023-09-12,61.970001220703125
2023-09-13,61.88999938964844
2023-09-14,62.29999923706055
2023-09-15,61.540000915527344
2023-09-18,61.380001068115234
2023-09-19,61.209999084472656
2023-09-20,60.529998779296875
2023-09-21,59.34000015258789
2023-09-22,59.25
2023-09-25,59.5099983215332
2023-09-26,58.7400016784668
2023-09-27,59.0
2023-09-28,59.560001373291016
2023-09-29,59.400001525878906
2023-10-02,59.38999938964844
2023-10-03,58.33000183105469
2023-10-04,58.81999969482422
2023-10-05,58.7400016784668
2023-10-06,59.709999084472656
2023-10-09,59.939998626708984
2023-10-10,60.45000076293945
2023-10-11,60.72999954223633
2023-10-12,60.22999954223633
2023-10-13,59.63999938964844
2023-10-16,60.349998474121094
2023-10-17,60.43000030517578
2023-10-18,59.400001525878906
2023-10-19,58.880001068115234
2023-10-20,58.11000061035156
2023-10-23,58.209999084472656
2023-10-24,58.689998626708984
2023-10-25,57.5099983215332
2023-10-26,56.650001525878906
2023-10-27,56.599998474121094
2023-10-30,57.29999923706055
2023-10-31,57.560001373291016
2023-11-01,58.25
2023-11-02,59.439998626708984
2023-11-03,60.279998779296875
2023-11-06,60.27000045776367
2023-11-07,60.61000061035156
2023-11-08,60.70000076293945
2023-11-09,60.18000030517578
2023-11-10,61.189998626708984
2023-11-13,61.31999969482422
2023-11-14,62.77000045776367
2023-11-15,62.81999969482422
2023-11-16,62.75
2023-11-17,63.0099983215332
2023-11-20,63.619998931884766
2023-11-21,63.400001525878906
2023-11-22,63.650001525878906
2023-11-24,63.72999954223633
2023-11-27,63.59000015258789
2023-11-28,63.650001525878906
2023-11-29,63.7400016784668
2023-11-30,63.84000015258789
2023-12-01,64.3499984741211
2023-12-04,63.95000076293945
2023-12-05,63.790000915527344
2023-12-06,63.54999923706055
2023-12-07,64.16000366210938
2023-12-08,64.61000061035156
2023-12-11,64.95999908447266
2023-12-12,65.37000274658203
2023-12-13,66.30999755859375
2023-12-14,66.80999755859375
2023-12-15,62.099998474121094
2023-12-18,62.38999938964844
2023-12-19,62.900001525878906
2023-12-20,61.939998626708984
2023-12-21,62.79999923706055
2023-12-22,62.90999984741211
2023-12-26,63.220001220703125
2023-12-27,63.439998626708984
2023-12-28,63.369998931884766
2023-12-29,63.029998779296875
2024-01-02,62.20000076293945
2024-01-03,61.439998626708984
2024-01-04,61.40999984741211
2024-01-05,61.560001373291016
2024-01-08,62.54999923706055
2024-01-09,62.52000045776367
2024-01-10,62.959999084472656
2024-01-11,63.040000915527344
2024-01-12,62.970001220703125
2024-01-16,62.65999984741211
2024-01-17,62.31999969482422
2024-01-18,63.02000045776367
2024-01-19,63.86000061035156
2024-01-22,64.11000061035156
2024-01-23,64.12000274658203
2024-01-24,64.37000274658203
2024-01-25,64.5999984741211
2024-01-26,64.66999816894531
2024-01-29,65.44000244140625
2024-01-30,65.25
2024-01-31,64.13999938964844
2024-02-01,64.91000366210938
2024-02-02,66.11000061035156
2024-02-05,65.81999969482422
2024-02-06,65.97000122070312
2024-02-07,66.68000030517578
2024-02-08,67.05000305175781
2024-02-09,67.51000213623047
2024-02-12,67.4000015258789
2024-02-13,66.25
2024-02-14,67.31999969482422
2024-02-15,67.86000061035156
2024-02-16,67.33000183105469
2024-02-20,66.76000213623047
2024-02-21,66.69999694824219
2024-02-22,68.41000366210938
2024-02-23,68.31999969482422
2024-02-26,68.30999755859375
2024-02-27,68.52999877929688
2024-02-28,68.37999725341797
2024-02-29,68.81999969482422
2024-03-01,69.75
2024-03-04,69.68000030517578
2024-03-05,68.62999725341797
2024-03-06,69.08000183105469
2024-03-07,70.12999725341797
2024-03-08,69.4800033569336
2024-03-11,69.0199966430664
2024-03-12,69.87000274658203
2024-03-13,69.79000091552734
2024-03-14,69.52999877929688
2024-03-15,68.93000030517578
2024-03-18,69.36000061035156
2024-03-19,69.72000122070312
2024-03-20,70.66999816894531
2024-03-21,71.23999786376953
2024-03-22,71.05999755859375
2024-03-25,70.9800033569336
2024-03-26,70.8499984741211
2024-03-27,71.0999984741211
2024-03-28,70.97000122070312
2024-04-01,70.98999786376953
2024-04-02,70.37000274658203
2024-04-03,70.83000183105469
2024-04-04,69.91999816894531
2024-04-05,70.91999816894531
2024-04-08,70.94999694824219
2024-04-09,70.95999908447266
2024-04-10,70.38999938964844
2024-04-11,71.01000213623047
2024-04-12,69.80000305175781
2024-04-15,68.70999908447266
2024-04-16,68.76000213623047
2024-04-17,68.27999877929688
2024-04-18,68.0
2024-04-19,66.91000366210938
2024-04-22,67.45999908447266
2024-04-23,68.75
2024-04-24,68.58000183105469
2024-04-25,68.1500015258789
2024-04-26,69.05000305175781
2024-04-29,69.19000244140625
2024-04-30,67.88999938964844
2024-05-01,67.76000213623047
2024-05-02,68.41999816894531
2024-05-03,69.19999694824219
2024-05-06,70.2699966430664
2024-05-07,70.36000061035156
2024-05-08,70.2300033569336
2024-05-09,70.4800033569336
2024-05-10,70.5
2024-05-13,70.33999633789062
2024-05-14,70.7699966430664
2024-05-15,71.7699966430664
2024-05-16,71.36000061035156
2024-05-17,71.47000122070312
2024-05-20,71.77999877929688
2024-05-21,71.8499984741211
2024-05-22,71.5199966430664
2024-05-23,71.05999755859375
2024-05-24,71.72000122070312
2024-05-28,71.7300033569336
2024-05-29,71.0999984741211
2024-05-30,70.45999908447266
2024-05-31,70.66000366210938
2024-06-03,70.7300033569336
2024-06-04,70.72000122070312
2024-06-05,72.0
2024-06-06,71.98999786376953
2024-06-07,71.73999786376953
2024-06-10,72.19999694824219
2024-06-11,72.26000213623047
2024-06-12,73.06999969482422
2024-06-13,73.06999969482422
2024-06-14,72.98999786376953
2024-06-17,73.73999786376953
2024-06-18,73.7699966430664
2024-06-20,73.58000183105469
2024-06-21,73.45999908447266
2024-06-24,73.26000213623047
2024-06-25,73.7699966430664
2024-06-26,73.87999725341797
2024-06-27,74.02999877929688
2024-06-28,73.69999694824219
2024-07-01,73.87000274658203
2024-07-02,74.37000274658203
2024-07-03,74.83000183105469
2024-07-05,75.4000015258789
2024-07-08,75.4000015258789
2024-07-09,75.30000305175781
2024-07-10,75.94999694824219
2024-07-11,75.27999877929688
2024-07-12,75.55000305175781
2024-07-15,75.77999877929688
2024-07-16,76.31999969482422
2024-07-17,74.37000274658203
2024-07-18,73.83000183105469
2024-07-19,73.5199966430664
2024-07-22,74.41000366210938
2024-07-23,74.5999984741211
2024-07-24,72.23999786376953
2024-07-25,71.80000305175781
2024-07-26,72.55999755859375
2024-07-29,72.58999633789062
2024-07-30,72.16999816894531
2024-07-31,73.66000366210938
2024-08-01,72.41999816894531
2024-08-02,70.54000091552734
2024-08-05,68.66999816894531
2024-08-06,69.62000274658203
2024-08-07,68.97000122070312
2024-08-08,71.0199966430664
2024-08-09,71.4800033569336
2024-08-12,71.37000274658203
2024-08-13,72.68000030517578
2024-08-14,72.87000274658203
2024-08-15,74.37000274658203
2024-08-16,74.33000183105469
2024-08-19,75.13999938964844
2024-08-20,74.88999938964844
2024-08-21,75.2699966430664
2024-08-22,74.4800033569336
2024-08-23,75.4000015258789
2024-08-26,74.9800033569336
2024-08-27,75.08999633789062
2024-08-28,74.48999786376953
2024-08-29,74.6500015258789
2024-08-30,75.31999969482422
2024-09-03,73.29000091552734
2024-09-04,73.16000366210938
2024-09-05,72.94999694824219
2024-09-06,71.41000366210938
2024-09-09,72.2699966430664
2024-09-10,72.58000183105469
2024-09-11,73.73999786376953
2024-09-12,74.56999969482422
2024-09-13,75.19000244140625
2024-09-16,75.3499984741211
2024-09-17,75.5199966430664
2024-09-18,75.31999969482422
2024-09-19,76.9800033569336
2024-09-20,76.83999633789062
2024-09-23,77.08999633789062
2024-09-24,77.47000122070312
2024-09-25,77.36000061035156
2024-09-26,77.7300033569336
2024-09-27,77.5
2024-09-30,77.5999984741211
2024-10-01,76.98999786376953
2024-10-02,77.04000091552734
2024-10-03,76.81999969482422
2024-10-04,77.8499984741211
2024-10-07,77.16999816894531
2024-10-08,77.9800033569336
2024-10-09,78.52999877929688
2024-10-10,78.47000122070312
2024-10-11,79.0999984741211
2024-10-14,79.52999877929688
2024-10-15,78.5999984741211
2024-10-16,78.8499984741211
2024-10-17,78.93000030517578
2024-10-18,79.36000061035156
2024-10-21,79.20999908447266
2024-10-22,79.0999984741211
2024-10-23,78.13999938964844
2024-10-24,78.51000213623047
2024-10-25,78.61000061035156
2024-10-28,78.76000213623047
2024-10-29,79.19000244140625
2024-10-30,79.02999877929688
2024-10-31,77.29000091552734
2024-11-01,77.73999786376953
2024-11-04,77.51000213623047
2024-11-05,78.55000305175781
2024-11-06,80.62000274658203
2024-11-07,81.38999938964844
2024-11-08,81.81999969482422
2024-11-11,82.38999938964844
2024-11-12,82.0999984741211
2024-11-13,81.94999694824219
2024-11-14,81.20999908447266
2024-11-15,79.87000274658203
2024-11-18,80.2699966430664
2024-11-19,80.87000274658203
2024-11-20,81.08000183105469
2024-11-21,81.1500015258789
