Date,FIFAX
2022-02-28,25.170000076293945
2022-03-01,24.979999542236328
2022-03-02,25.290000915527344
2022-03-03,25.229999542236328
2022-03-04,25.139999389648438
2022-03-07,24.729999542236328
2022-03-08,24.559999465942383
2022-03-09,24.860000610351562
2022-03-10,24.799999237060547
2022-03-11,24.639999389648438
2022-03-14,24.3799991607666
2022-03-15,24.530000686645508
2022-03-16,24.770000457763672
2022-03-17,25.030000686645508
2022-03-18,25.09000015258789
2022-03-21,25.1200008392334
2022-03-22,25.190000534057617
2022-03-23,25.079999923706055
2022-03-24,25.239999771118164
2022-03-25,25.360000610351562
2022-03-28,25.31999969482422
2022-03-29,25.5
2022-03-30,25.520000457763672
2022-03-31,25.31999969482422
2022-04-01,25.420000076293945
2022-04-04,25.440000534057617
2022-04-05,25.309999465942383
2022-04-06,25.34000015258789
2022-04-07,25.389999389648438
2022-04-08,25.469999313354492
2022-04-11,25.280000686645508
2022-04-12,25.25
2022-04-13,25.389999389648438
2022-04-14,25.309999465942383
2022-04-18,25.280000686645508
2022-04-19,25.3700008392334
2022-04-20,25.540000915527344
2022-04-21,25.329999923706055
2022-04-22,24.950000762939453
2022-04-25,24.899999618530273
2022-04-26,24.600000381469727
2022-04-27,24.65999984741211
2022-04-28,24.889999389648438
2022-04-29,24.440000534057617
2022-05-02,24.360000610351562
2022-05-03,24.540000915527344
2022-05-04,24.920000076293945
2022-05-05,24.520000457763672
2022-05-06,24.450000762939453
2022-05-09,24.030000686645508
2022-05-10,23.979999542236328
2022-05-11,23.950000762939453
2022-05-12,23.93000030517578
2022-05-13,24.219999313354492
2022-05-16,24.31999969482422
2022-05-17,24.549999237060547
2022-05-18,24.049999237060547
2022-05-19,23.920000076293945
2022-05-20,24.040000915527344
2022-05-23,24.25
2022-05-24,24.389999389648438
2022-05-25,24.559999465942383
2022-05-26,24.75
2022-05-27,24.989999771118164
2022-05-31,24.8700008392334
2022-06-01,24.75
2022-06-02,24.90999984741211
2022-06-03,24.760000228881836
2022-06-06,24.760000228881836
2022-06-07,24.93000030517578
2022-06-08,24.68000030517578
2022-06-09,24.31999969482422
2022-06-10,23.950000762939453
2022-06-13,23.1200008392334
2022-06-14,22.959999084472656
2022-06-15,23.149999618530273
2022-06-16,22.760000228881836
2022-06-17,22.649999618530273
2022-06-21,22.979999542236328
2022-06-22,22.899999618530273
2022-06-23,22.93000030517578
2022-06-24,23.309999465942383
2022-06-27,23.350000381469727
2022-06-28,23.219999313354492
2022-06-29,23.149999618530273
2022-06-30,23.079999923706055
2022-07-01,23.229999542236328
2022-07-05,23.020000457763672
2022-07-06,22.979999542236328
2022-07-07,23.190000534057617
2022-07-08,23.15999984741211
2022-07-11,23.079999923706055
2022-07-12,23.0
2022-07-13,22.940000534057617
2022-07-14,22.739999771118164
2022-07-15,22.979999542236328
2022-07-18,22.950000762939453
2022-07-19,23.260000228881836
2022-07-20,23.219999313354492
2022-07-21,23.280000686645508
2022-07-22,23.299999237060547
2022-07-25,23.40999984741211
2022-07-26,23.34000015258789
2022-07-27,23.520000457763672
2022-07-28,23.700000762939453
2022-07-29,23.809999465942383
2022-08-01,23.81999969482422
2022-08-02,23.670000076293945
2022-08-03,23.780000686645508
2022-08-04,23.770000457763672
2022-08-05,23.770000457763672
2022-08-08,23.829999923706055
2022-08-09,23.829999923706055
2022-08-10,24.049999237060547
2022-08-11,24.06999969482422
2022-08-12,24.270000457763672
2022-08-15,24.290000915527344
2022-08-16,24.360000610351562
2022-08-17,24.229999542236328
2022-08-18,24.25
2022-08-19,24.1200008392334
2022-08-22,23.860000610351562
2022-08-23,23.84000015258789
2022-08-24,23.8700008392334
2022-08-25,24.049999237060547
2022-08-26,23.690000534057617
2022-08-29,23.610000610351562
2022-08-30,23.389999389648438
2022-08-31,23.260000228881836
2022-09-01,23.229999542236328
2022-09-02,23.170000076293945
2022-09-06,23.079999923706055
2022-09-07,23.280000686645508
2022-09-08,23.3700008392334
2022-09-09,23.59000015258789
2022-09-12,23.56999969482422
2022-09-13,23.010000228881836
2022-09-14,23.049999237060547
2022-09-15,22.899999618530273
2022-09-16,22.829999923706055
2022-09-19,22.899999618530273
2022-09-20,22.690000534057617
2022-09-21,22.520000457763672
2022-09-22,22.3799991607666
2022-09-23,21.969999313354492
2022-09-26,21.68000030517578
2022-09-27,21.56999969482422
2022-09-28,21.8799991607666
2022-09-29,21.6200008392334
2022-09-30,21.469999313354492
2022-10-03,21.8700008392334
2022-10-04,22.329999923706055
2022-10-05,22.239999771118164
2022-10-06,21.989999771118164
2022-10-07,21.729999542236328
2022-10-10,21.649999618530273
2022-10-11,21.56999969482422
2022-10-12,21.520000457763672
2022-10-13,21.81999969482422
2022-10-14,21.540000915527344
2022-10-17,21.829999923706055
2022-10-18,22.010000228881836
2022-10-19,21.860000610351562
2022-10-20,21.729999542236328
2022-10-21,22.0
2022-10-24,22.1200008392334
2022-10-25,22.360000610351562
2022-10-26,22.479999542236328
2022-10-27,22.530000686645508
2022-10-28,22.829999923706055
2022-10-31,22.75
2022-11-01,22.829999923706055
2022-11-02,22.59000015258789
2022-11-03,22.510000228881836
2022-11-04,22.780000686645508
2022-11-07,22.8799991607666
2022-11-08,22.989999771118164
2022-11-09,22.739999771118164
2022-11-10,23.420000076293945
2022-11-11,23.469999313354492
2022-11-14,23.3799991607666
2022-11-15,23.520000457763672
2022-11-16,23.469999313354492
2022-11-17,23.440000534057617
2022-11-18,23.540000915527344
2022-11-21,23.56999969482422
2022-11-22,23.799999237060547
2022-11-23,23.8799991607666
2022-11-25,23.940000534057617
2022-11-28,23.719999313354492
2022-11-29,23.770000457763672
2022-11-30,24.1200008392334
2022-12-01,24.18000030517578
2022-12-02,24.190000534057617
2022-12-05,23.920000076293945
2022-12-06,23.780000686645508
2022-12-07,23.809999465942383
2022-12-08,23.920000076293945
2022-12-09,23.850000381469727
2022-12-12,24.010000228881836
2022-12-13,23.040000915527344
2022-12-14,23.030000686645508
2022-12-15,22.760000228881836
2022-12-16,22.559999465942383
2022-12-19,22.479999542236328
2022-12-20,22.479999542236328
2022-12-21,22.68000030517578
2022-12-22,22.559999465942383
2022-12-23,22.65999984741211
2022-12-27,22.68000030517578
2022-12-28,22.489999771118164
2022-12-29,22.65999984741211
2022-12-30,22.610000610351562
2023-01-03,22.59000015258789
2023-01-04,22.739999771118164
2023-01-05,22.6299991607666
2023-01-06,23.049999237060547
2023-01-09,23.010000228881836
2023-01-10,23.030000686645508
2023-01-11,23.15999984741211
2023-01-12,23.280000686645508
2023-01-13,23.309999465942383
2023-01-17,23.229999542236328
2023-01-18,23.030000686645508
2023-01-19,22.950000762939453
2023-01-20,23.100000381469727
2023-01-23,23.139999389648438
2023-01-24,23.15999984741211
2023-01-25,23.200000762939453
2023-01-26,23.309999465942383
2023-01-27,23.270000457763672
2023-01-30,23.15999984741211
2023-01-31,23.329999923706055
2023-02-01,23.40999984741211
2023-02-02,23.399999618530273
2023-02-03,23.25
2023-02-06,23.15999984741211
2023-02-07,23.239999771118164
2023-02-08,23.18000030517578
2023-02-09,23.06999969482422
2023-02-10,23.170000076293945
2023-02-13,23.299999237060547
2023-02-14,23.229999542236328
2023-02-15,23.18000030517578
2023-02-16,23.030000686645508
2023-02-17,23.030000686645508
2023-02-21,22.809999465942383
2023-02-22,22.739999771118164
2023-02-23,22.799999237060547
2023-02-24,22.65999984741211
2023-02-27,22.709999084472656
2023-02-28,22.6200008392334
2023-03-01,22.610000610351562
2023-03-02,22.670000076293945
2023-03-03,22.8799991607666
2023-03-06,22.8799991607666
2023-03-07,22.59000015258789
2023-03-08,22.579999923706055
2023-03-09,22.360000610351562
2023-03-10,22.229999542236328
2023-03-13,22.010000228881836
2023-03-14,22.149999618530273
2023-03-15,21.920000076293945
2023-03-16,22.040000915527344
2023-03-17,21.8799991607666
2023-03-20,22.06999969482422
2023-03-21,22.18000030517578
2023-03-22,22.020000457763672
2023-03-23,22.020000457763672
2023-03-24,22.06999969482422
2023-03-27,22.1299991607666
2023-03-28,22.18000030517578
2023-03-29,22.329999923706055
2023-03-30,22.440000534057617
2023-03-31,22.6200008392334
2023-04-03,22.75
2023-04-04,22.719999313354492
2023-04-05,22.770000457763672
2023-04-06,22.799999237060547
2023-04-10,22.790000915527344
2023-04-11,22.8700008392334
2023-04-12,22.8799991607666
2023-04-13,23.0
2023-04-14,22.93000030517578
2023-04-17,22.969999313354492
2023-04-18,23.030000686645508
2023-04-19,23.010000228881836
2023-04-20,22.940000534057617
2023-04-21,22.950000762939453
2023-04-24,23.0
2023-04-25,22.860000610351562
2023-04-26,22.719999313354492
2023-04-27,22.860000610351562
2023-04-28,22.989999771118164
2023-05-01,22.940000534057617
2023-05-02,22.729999542236328
2023-05-03,22.65999984741211
2023-05-04,22.579999923706055
2023-05-05,22.799999237060547
2023-05-08,22.75
2023-05-09,22.700000762939453
2023-05-10,22.690000534057617
2023-05-11,22.600000381469727
2023-05-12,22.56999969482422
2023-05-15,22.6200008392334
2023-05-16,22.440000534057617
2023-05-17,22.549999237060547
2023-05-18,22.530000686645508
2023-05-19,22.549999237060547
2023-05-22,22.559999465942383
2023-05-23,22.479999542236328
2023-05-24,22.309999465942383
2023-05-25,22.219999313354492
2023-05-26,22.350000381469727
2023-05-30,22.290000915527344
2023-05-31,22.239999771118164
2023-06-01,22.350000381469727
2023-06-02,22.600000381469727
2023-06-05,22.540000915527344
2023-06-06,22.579999923706055
2023-06-07,22.65999984741211
2023-06-08,22.75
2023-06-09,22.709999084472656
2023-06-12,22.579999923706055
2023-06-13,22.639999389648438
2023-06-14,22.65999984741211
2023-06-15,22.860000610351562
2023-06-16,22.81999969482422
2023-06-20,22.670000076293945
2023-06-21,22.670000076293945
2023-06-22,22.579999923706055
2023-06-23,22.450000762939453
2023-06-26,22.489999771118164
2023-06-27,22.579999923706055
2023-06-28,22.549999237060547
2023-06-29,22.610000610351562
2023-06-30,22.760000228881836
2023-07-03,22.799999237060547
2023-07-05,22.719999313354492
2023-07-06,22.469999313354492
2023-07-07,22.479999542236328
2023-07-10,22.56999969482422
2023-07-11,22.729999542236328
2023-07-12,22.90999984741211
2023-07-13,23.06999969482422
2023-07-14,23.0
2023-07-17,22.989999771118164
2023-07-18,23.059999465942383
2023-07-19,23.139999389648438
2023-07-20,23.15999984741211
2023-07-21,23.190000534057617
2023-07-24,23.219999313354492
2023-07-25,23.219999313354492
2023-07-26,23.229999542236328
2023-07-27,23.100000381469727
2023-07-28,23.200000762939453
2023-07-31,23.229999542236328
2023-08-01,23.139999389648438
2023-08-02,22.959999084472656
2023-08-03,22.860000610351562
2023-08-04,22.8700008392334
2023-08-07,23.010000228881836
2023-08-08,22.90999984741211
2023-08-09,22.920000076293945
2023-08-10,22.899999618530273
2023-08-11,22.8700008392334
2023-08-14,22.829999923706055
2023-08-15,22.610000610351562
2023-08-16,22.510000228881836
2023-08-17,22.40999984741211
2023-08-18,22.450000762939453
2023-08-21,22.440000534057617
2023-08-22,22.389999389648438
2023-08-23,22.540000915527344
2023-08-24,22.399999618530273
2023-08-25,22.479999542236328
2023-08-28,22.579999923706055
2023-08-29,22.780000686645508
2023-08-30,22.81999969482422
2023-08-31,22.760000228881836
2023-09-01,22.729999542236328
2023-09-05,22.579999923706055
2023-09-06,22.479999542236328
2023-09-07,22.469999313354492
2023-09-08,22.530000686645508
2023-09-11,22.399999618530273
2023-09-12,22.43000030517578
2023-09-13,22.450000762939453
2023-09-14,22.639999389648438
2023-09-15,22.540000915527344
2023-09-18,22.530000686645508
2023-09-19,22.479999542236328
2023-09-20,22.43000030517578
2023-09-21,22.149999618530273
2023-09-22,22.100000381469727
2023-09-25,22.079999923706055
2023-09-26,21.8799991607666
2023-09-27,21.84000015258789
2023-09-28,21.940000534057617
2023-09-29,21.8700008392334
2023-10-02,21.65999984741211
2023-10-03,21.450000762939453
2023-10-04,21.479999542236328
2023-10-05,21.5
2023-10-06,21.610000610351562
2023-10-09,21.809999465942383
2023-10-10,21.969999313354492
2023-10-11,22.020000457763672
2023-10-12,21.889999389648438
2023-10-13,21.90999984741211
2023-10-16,22.030000686645508
2023-10-17,22.030000686645508
2023-10-18,21.829999923706055
2023-10-19,21.65999984741211
2023-10-20,21.549999237060547
2023-10-23,21.510000228881836
2023-10-24,21.600000381469727
2023-10-25,21.510000228881836
2023-10-26,21.450000762939453
2023-10-27,21.229999542236328
2023-10-30,21.399999618530273
2023-10-31,21.469999313354492
2023-11-01,21.600000381469727
2023-11-02,21.950000762939453
2023-11-03,22.100000381469727
2023-11-06,22.010000228881836
2023-11-07,21.940000534057617
2023-11-08,21.899999618530273
2023-11-09,21.790000915527344
2023-11-10,21.90999984741211
2023-11-13,21.889999389648438
2023-11-14,22.25
2023-11-15,22.280000686645508
2023-11-16,22.25
2023-11-17,22.360000610351562
2023-11-20,22.440000534057617
2023-11-21,22.420000076293945
2023-11-22,22.450000762939453
2023-11-24,22.510000228881836
2023-11-27,22.469999313354492
2023-11-28,22.549999237060547
2023-11-29,22.579999923706055
2023-11-30,22.649999618530273
2023-12-01,22.850000381469727
2023-12-04,22.809999465942383
2023-12-05,22.760000228881836
2023-12-06,22.719999313354492
2023-12-07,22.770000457763672
2023-12-08,22.809999465942383
2023-12-11,22.920000076293945
2023-12-12,22.600000381469727
2023-12-13,22.940000534057617
2023-12-14,23.170000076293945
2023-12-15,23.09000015258789
2023-12-18,23.1200008392334
2023-12-19,23.25
2023-12-20,23.06999969482422
2023-12-21,23.219999313354492
2023-12-22,23.280000686645508
2023-12-26,23.360000610351562
2023-12-27,23.459999084472656
2023-12-28,23.440000534057617
2023-12-29,23.40999984741211
2024-01-02,23.399999618530273
2024-01-03,23.280000686645508
2024-01-04,23.260000228881836
2024-01-05,23.270000457763672
2024-01-08,23.389999389648438
2024-01-09,23.299999237060547
2024-01-10,23.299999237060547
2024-01-11,23.270000457763672
2024-01-12,23.34000015258789
2024-01-16,23.15999984741211
2024-01-17,23.030000686645508
2024-01-18,23.059999465942383
2024-01-19,23.190000534057617
2024-01-22,23.15999984741211
2024-01-23,23.170000076293945
2024-01-24,23.170000076293945
2024-01-25,23.31999969482422
2024-01-26,23.34000015258789
2024-01-29,23.420000076293945
2024-01-30,23.450000762939453
2024-01-31,23.309999465942383
2024-02-01,23.469999313354492
2024-02-02,23.34000015258789
2024-02-05,23.15999984741211
2024-02-06,23.280000686645508
2024-02-07,23.299999237060547
2024-02-08,23.260000228881836
2024-02-09,23.290000915527344
2024-02-12,23.3700008392334
2024-02-13,23.079999923706055
2024-02-14,23.18000030517578
2024-02-15,23.3799991607666
2024-02-16,23.360000610351562
2024-02-20,23.389999389648438
2024-02-21,23.450000762939453
2024-02-22,23.559999465942383
2024-02-23,23.610000610351562
2024-02-26,23.520000457763672
2024-02-27,23.520000457763672
2024-02-28,23.520000457763672
2024-02-29,23.579999923706055
2024-03-01,23.729999542236328
2024-03-04,23.760000228881836
2024-03-05,23.770000457763672
2024-03-06,23.8799991607666
2024-03-07,24.020000457763672
2024-03-08,24.010000228881836
2024-03-11,23.860000610351562
2024-03-12,23.8799991607666
2024-03-13,23.940000534057617
2024-03-14,23.81999969482422
2024-03-15,23.760000228881836
2024-03-18,23.790000915527344
2024-03-19,23.850000381469727
2024-03-20,24.020000457763672
2024-03-21,24.100000381469727
2024-03-22,24.030000686645508
2024-03-25,24.020000457763672
2024-03-26,23.979999542236328
2024-03-27,24.200000762939453
2024-03-28,24.260000228881836
2024-04-01,24.15999984741211
2024-04-02,24.059999465942383
2024-04-03,24.06999969482422
2024-04-04,23.950000762939453
2024-04-05,24.0
2024-04-08,24.049999237060547
2024-04-09,24.100000381469727
2024-04-10,23.809999465942383
2024-04-11,23.809999465942383
2024-04-12,23.549999237060547
2024-04-15,23.40999984741211
2024-04-16,23.309999465942383
2024-04-17,23.34000015258789
2024-04-18,23.329999923706055
2024-04-19,23.420000076293945
2024-04-22,23.56999969482422
2024-04-23,23.760000228881836
2024-04-24,23.770000457763672
2024-04-25,23.700000762939453
2024-04-26,23.770000457763672
2024-04-29,23.8700008392334
2024-04-30,23.610000610351562
2024-05-01,23.530000686645508
2024-05-02,23.649999618530273
2024-05-03,23.770000457763672
2024-05-06,23.920000076293945
2024-05-07,23.969999313354492
2024-05-08,24.010000228881836
2024-05-09,24.139999389648438
2024-05-10,24.200000762939453
2024-05-13,24.200000762939453
2024-05-14,24.309999465942383
2024-05-15,24.479999542236328
2024-05-16,24.459999084472656
2024-05-17,24.479999542236328
2024-05-20,24.440000534057617
2024-05-21,24.450000762939453
2024-05-22,24.329999923706055
2024-05-23,24.1200008392334
2024-05-24,24.209999084472656
2024-05-28,24.1299991607666
2024-05-29,23.860000610351562
2024-05-30,23.989999771118164
2024-05-31,24.209999084472656
2024-06-03,24.200000762939453
2024-06-04,24.149999618530273
2024-06-05,24.270000457763672
2024-06-06,24.290000915527344
2024-06-07,24.149999618530273
2024-06-10,24.0
2024-06-11,23.90999984741211
2024-06-12,23.989999771118164
2024-06-13,24.0
2024-06-14,23.940000534057617
2024-06-17,24.030000686645508
2024-06-18,24.100000381469727
2024-06-20,24.190000534057617
2024-06-21,24.1200008392334
2024-06-24,24.260000228881836
2024-06-25,24.170000076293945
2024-06-26,24.079999923706055
