Date,CWMCX
2022-11-29,53.31999969482422
2022-11-30,54.59000015258789
2022-12-01,54.459999084472656
2022-12-02,54.45000076293945
2022-12-05,53.63999938964844
2022-12-06,53.119998931884766
2022-12-07,53.11000061035156
2022-12-08,53.45000076293945
2022-12-09,53.11000061035156
2022-12-12,53.86000061035156
2022-12-13,54.150001525878906
2022-12-14,54.0099983215332
2022-12-15,52.939998626708984
2022-12-16,51.33000183105469
2022-12-19,51.02000045776367
2022-12-20,51.0099983215332
2022-12-21,51.72999954223633
2022-12-22,51.189998626708984
2022-12-23,51.4900016784668
2022-12-27,51.5
2022-12-28,51.0
2022-12-29,51.630001068115234
2022-12-30,51.52000045776367
2023-01-03,51.33000183105469
2023-01-04,51.5099983215332
2023-01-05,51.04999923706055
2023-01-06,52.15999984741211
2023-01-09,51.84000015258789
2023-01-10,52.04999923706055
2023-01-11,52.4900016784668
2023-01-12,52.68000030517578
2023-01-13,52.77000045776367
2023-01-17,52.529998779296875
2023-01-18,51.7400016784668
2023-01-19,51.41999816894531
2023-01-20,52.06999969482422
2023-01-23,52.439998626708984
2023-01-24,52.439998626708984
2023-01-25,52.5099983215332
2023-01-26,52.91999816894531
2023-01-27,52.68000030517578
2023-01-30,52.18000030517578
2023-01-31,52.900001525878906
2023-02-01,53.13999938964844
2023-02-02,53.290000915527344
2023-02-03,52.88999938964844
2023-02-06,52.7400016784668
2023-02-07,53.2599983215332
2023-02-08,52.88999938964844
2023-02-09,52.5099983215332
2023-02-10,52.880001068115234
2023-02-13,53.349998474121094
2023-02-14,53.18000030517578
2023-02-15,53.15999984741211
2023-02-16,52.61000061035156
2023-02-17,52.52000045776367
2023-02-21,51.61000061035156
2023-02-22,51.439998626708984
2023-02-23,51.619998931884766
2023-02-24,51.16999816894531
2023-02-27,51.2599983215332
2023-02-28,51.06999969482422
2023-03-01,50.970001220703125
2023-03-02,51.369998931884766
2023-03-03,52.060001373291016
2023-03-06,52.040000915527344
2023-03-07,51.22999954223633
2023-03-08,51.2400016784668
2023-03-09,50.400001525878906
2023-03-10,49.810001373291016
2023-03-13,49.709999084472656
2023-03-14,50.34000015258789
2023-03-15,49.7400016784668
2023-03-16,50.470001220703125
2023-03-17,49.90999984741211
2023-03-20,50.380001068115234
2023-03-21,50.810001373291016
2023-03-22,50.0
2023-03-23,50.029998779296875
2023-03-24,50.33000183105469
2023-03-27,50.4900016784668
2023-03-28,50.459999084472656
2023-03-29,50.97999954223633
2023-03-30,51.290000915527344
2023-03-31,51.869998931884766
2023-04-03,52.2599983215332
2023-04-04,51.939998626708984
2023-04-05,52.02000045776367
2023-04-06,52.119998931884766
2023-04-10,52.27000045776367
2023-04-11,52.369998931884766
2023-04-12,52.27000045776367
2023-04-13,52.7599983215332
2023-04-14,52.59000015258789
2023-04-17,52.779998779296875
2023-04-18,52.880001068115234
2023-04-19,52.7599983215332
2023-04-20,52.619998931884766
2023-04-21,52.63999938964844
2023-04-24,52.68000030517578
2023-04-25,52.0
2023-04-26,51.63999938964844
2023-04-27,52.41999816894531
2023-04-28,52.869998931884766
2023-05-01,52.939998626708984
2023-05-02,52.220001220703125
2023-05-03,51.93000030517578
2023-05-04,51.560001373291016
2023-05-05,52.400001525878906
2023-05-08,52.34000015258789
2023-05-09,52.130001068115234
2023-05-10,52.2400016784668
2023-05-11,52.09000015258789
2023-05-12,52.09000015258789
2023-05-15,52.2599983215332
2023-05-16,51.81999969482422
2023-05-17,52.380001068115234
2023-05-18,52.709999084472656
2023-05-19,52.7400016784668
2023-05-22,52.75
2023-05-23,52.310001373291016
2023-05-24,51.869998931884766
2023-05-25,52.04999923706055
2023-05-26,52.81999969482422
2023-05-30,52.599998474121094
2023-05-31,52.439998626708984
2023-06-01,52.77000045776367
2023-06-02,53.63999938964844
2023-06-05,53.470001220703125
2023-06-06,53.52000045776367
2023-06-07,53.599998474121094
2023-06-08,53.869998931884766
2023-06-09,53.84000015258789
2023-06-12,54.290000915527344
2023-06-13,54.560001373291016
2023-06-14,53.0099983215332
2023-06-15,53.65999984741211
2023-06-16,53.43000030517578
2023-06-20,53.040000915527344
2023-06-21,52.95000076293945
2023-06-22,52.91999816894531
2023-06-23,52.4900016784668
2023-06-26,52.47999954223633
2023-06-27,52.970001220703125
2023-06-28,52.869998931884766
2023-06-29,53.209999084472656
2023-06-30,53.66999816894531
2023-07-03,53.68000030517578
2023-07-05,53.459999084472656
2023-07-06,53.0
2023-07-07,52.869998931884766
2023-07-10,53.189998626708984
2023-07-11,53.59000015258789
2023-07-12,53.83000183105469
2023-07-13,54.15999984741211
2023-07-14,54.209999084472656
2023-07-17,54.369998931884766
2023-07-18,54.689998626708984
2023-07-19,54.77000045776367
2023-07-20,54.77000045776367
2023-07-21,54.88999938964844
2023-07-24,55.11000061035156
2023-07-25,55.209999084472656
2023-07-26,55.119998931884766
2023-07-27,54.91999816894531
2023-07-28,55.310001373291016
2023-07-31,55.29999923706055
2023-08-01,55.279998779296875
2023-08-02,54.7400016784668
2023-08-03,54.58000183105469
2023-08-04,54.33000183105469
2023-08-07,54.849998474121094
2023-08-08,54.70000076293945
2023-08-09,54.5
2023-08-10,54.439998626708984
2023-08-11,54.439998626708984
2023-08-14,54.630001068115234
2023-08-15,54.02000045776367
2023-08-16,53.7400016784668
2023-08-17,53.400001525878906
2023-08-18,53.5
2023-08-21,53.70000076293945
2023-08-22,53.5
2023-08-23,53.900001525878906
2023-08-24,53.290000915527344
2023-08-25,53.59000015258789
2023-08-28,53.900001525878906
2023-08-29,54.45000076293945
2023-08-30,54.560001373291016
2023-08-31,54.400001525878906
2023-09-01,54.38999938964844
2023-09-05,54.09000015258789
2023-09-06,53.869998931884766
2023-09-07,53.84000015258789
2023-09-08,53.95000076293945
2023-09-11,54.099998474121094
2023-09-12,54.0099983215332
2023-09-13,53.939998626708984
2023-09-14,54.5
2023-09-15,53.939998626708984
2023-09-18,53.959999084472656
2023-09-19,53.849998474121094
2023-09-20,53.5099983215332
2023-09-21,52.81999969482422
2023-09-22,52.70000076293945
2023-09-25,52.83000183105469
2023-09-26,52.150001525878906
2023-09-27,52.2400016784668
2023-09-28,52.540000915527344
2023-09-29,52.31999969482422
2023-10-02,52.119998931884766
2023-10-03,51.560001373291016
2023-10-04,51.77000045776367
2023-10-05,51.75
2023-10-06,52.34000015258789
2023-10-09,52.869998931884766
2023-10-10,53.11000061035156
2023-10-11,53.33000183105469
2023-10-12,53.13999938964844
2023-10-13,53.04999923706055
2023-10-16,53.59000015258789
2023-10-17,53.61000061035156
2023-10-18,53.099998474121094
2023-10-19,52.619998931884766
2023-10-20,52.060001373291016
2023-10-23,51.849998474121094
2023-10-24,52.15999984741211
2023-10-25,51.77000045776367
2023-10-26,51.16999816894531
2023-10-27,50.779998779296875
2023-10-30,51.36000061035156
2023-10-31,51.619998931884766
2023-11-01,51.95000076293945
2023-11-02,52.93000030517578
2023-11-03,53.27000045776367
2023-11-06,53.310001373291016
2023-11-07,53.310001373291016
2023-11-08,53.380001068115234
2023-11-09,52.9900016784668
2023-11-10,53.7400016784668
2023-11-13,53.689998626708984
2023-11-14,54.54999923706055
2023-11-15,54.619998931884766
2023-11-16,54.689998626708984
2023-11-17,54.86000061035156
2023-11-20,55.220001220703125
2023-11-21,55.099998474121094
2023-11-22,55.31999969482422
2023-11-24,55.5
2023-11-27,55.189998626708984
2023-11-28,55.189998626708984
2023-11-29,55.15999984741211
2023-11-30,55.5099983215332
2023-12-01,55.81999969482422
2023-12-04,55.68000030517578
2023-12-05,55.470001220703125
2023-12-06,55.2599983215332
2023-12-07,55.4900016784668
2023-12-08,55.75
2023-12-11,56.380001068115234
2023-12-12,56.68000030517578
2023-12-13,57.45000076293945
2023-12-14,57.59000015258789
2023-12-15,56.099998474121094
2023-12-18,56.29999923706055
2023-12-19,56.59000015258789
2023-12-20,55.7599983215332
2023-12-21,56.27000045776367
2023-12-22,56.349998474121094
2023-12-26,56.63999938964844
2023-12-27,56.72999954223633
2023-12-28,56.75
2023-12-29,56.65999984741211
2024-01-02,56.4900016784668
2024-01-03,56.13999938964844
2024-01-04,56.0099983215332
2024-01-05,56.060001373291016
2024-01-08,56.54999923706055
2024-01-09,56.40999984741211
2024-01-10,56.540000915527344
2024-01-11,56.540000915527344
2024-01-12,56.61000061035156
2024-01-16,56.36000061035156
2024-01-17,56.11000061035156
2024-01-18,56.41999816894531
2024-01-19,57.06999969482422
2024-01-22,57.119998931884766
2024-01-23,57.290000915527344
2024-01-24,57.380001068115234
2024-01-25,57.459999084472656
2024-01-26,57.40999984741211
2024-01-29,57.709999084472656
2024-01-30,57.79999923706055
2024-01-31,57.15999984741211
2024-02-01,57.779998779296875
2024-02-02,57.90999984741211
2024-02-05,57.70000076293945
2024-02-06,57.939998626708984
2024-02-07,58.380001068115234
2024-02-08,58.41999816894531
2024-02-09,58.65999984741211
2024-02-12,58.66999816894531
2024-02-13,57.91999816894531
2024-02-14,58.400001525878906
2024-02-15,58.84000015258789
2024-02-16,58.720001220703125
2024-02-20,58.529998779296875
2024-02-21,58.72999954223633
2024-02-22,59.63999938964844
2024-02-23,59.65999984741211
2024-02-26,59.5099983215332
2024-02-27,59.58000183105469
2024-02-28,59.540000915527344
2024-02-29,59.709999084472656
2024-03-01,60.34000015258789
2024-03-04,60.349998474121094
2024-03-05,59.779998779296875
2024-03-06,60.11000061035156
2024-03-07,60.63999938964844
2024-03-08,60.15999984741211
2024-03-11,60.20000076293945
2024-03-12,60.529998779296875
2024-03-13,60.36000061035156
2024-03-14,60.2599983215332
2024-03-15,59.93000030517578
2024-03-18,60.13999938964844
2024-03-19,60.45000076293945
2024-03-20,60.95000076293945
2024-03-21,61.41999816894531
2024-03-22,61.189998626708984
2024-03-25,61.04999923706055
2024-03-26,60.91999816894531
2024-03-27,61.47999954223633
2024-03-28,61.619998931884766
2024-04-01,61.4900016784668
2024-04-02,60.970001220703125
2024-04-03,60.9900016784668
2024-04-04,60.2400016784668
2024-04-05,60.81999969482422
2024-04-08,60.81999969482422
2024-04-09,60.84000015258789
2024-04-10,60.2400016784668
2024-04-11,60.4900016784668
2024-04-12,59.56999969482422
2024-04-15,59.099998474121094
2024-04-16,59.119998931884766
2024-04-17,58.880001068115234
2024-04-18,58.779998779296875
2024-04-19,58.689998626708984
2024-04-22,59.11000061035156
2024-04-23,59.7599983215332
2024-04-24,59.709999084472656
2024-04-25,59.59000015258789
2024-04-26,59.970001220703125
2024-04-29,60.040000915527344
2024-04-30,59.220001220703125
2024-05-01,58.83000183105469
2024-05-02,59.06999969482422
2024-05-03,59.540000915527344
2024-05-06,60.08000183105469
2024-05-07,60.310001373291016
2024-05-08,60.459999084472656
2024-05-09,60.79999923706055
2024-05-10,60.9900016784668
2024-05-13,60.95000076293945
2024-05-14,61.27000045776367
2024-05-15,61.97999954223633
2024-05-16,61.84000015258789
2024-05-17,61.93000030517578
2024-05-20,61.91999816894531
2024-05-21,62.02000045776367
2024-05-22,61.810001373291016
2024-05-23,61.27000045776367
2024-05-24,61.54999923706055
2024-05-28,61.27000045776367
2024-05-29,60.52000045776367
2024-05-30,60.4900016784668
2024-05-31,61.08000183105469
2024-06-03,60.91999816894531
2024-06-04,61.0
2024-06-05,61.619998931884766
2024-06-06,61.54999923706055
2024-06-07,61.40999984741211
2024-06-10,61.7599983215332
2024-06-11,61.75
2024-06-12,59.2400016784668
2024-06-13,59.630001068115234
2024-06-14,59.59000015258789
2024-06-17,60.220001220703125
2024-06-18,60.22999954223633
2024-06-20,60.220001220703125
2024-06-21,60.02000045776367
2024-06-24,60.099998474121094
2024-06-25,59.91999816894531
2024-06-26,59.810001373291016
2024-06-27,59.79999923706055
2024-06-28,59.83000183105469
2024-07-01,59.84000015258789
2024-07-02,60.08000183105469
2024-07-03,60.2599983215332
2024-07-05,60.380001068115234
2024-07-08,60.439998626708984
2024-07-09,60.310001373291016
2024-07-10,60.869998931884766
2024-07-11,60.90999984741211
2024-07-12,61.18000030517578
2024-07-15,61.400001525878906
2024-07-16,61.95000076293945
2024-07-17,61.400001525878906
2024-07-18,60.90999984741211
2024-07-19,60.54999923706055
2024-07-22,61.040000915527344
2024-07-23,61.060001373291016
2024-07-24,60.02000045776367
2024-07-25,59.97999954223633
2024-07-26,60.720001220703125
2024-07-29,60.709999084472656
2024-07-30,60.720001220703125
2024-07-31,61.47999954223633
2024-08-01,60.72999954223633
2024-08-02,59.84000015258789
2024-08-05,58.41999816894531
2024-08-06,58.91999816894531
2024-08-07,58.47999954223633
2024-08-08,59.709999084472656
2024-08-09,59.95000076293945
2024-08-12,59.83000183105469
2024-08-13,60.619998931884766
2024-08-14,60.91999816894531
2024-08-15,61.720001220703125
2024-08-16,61.72999954223633
2024-08-19,62.15999984741211
2024-08-20,62.06999969482422
2024-08-21,62.2599983215332
2024-08-22,61.939998626708984
2024-08-23,62.540000915527344
2024-08-26,62.439998626708984
2024-08-27,62.56999969482422
2024-08-28,62.36000061035156
2024-08-29,62.40999984741211
2024-08-30,62.939998626708984
2024-09-03,61.970001220703125
2024-09-04,61.970001220703125
2024-09-05,61.5099983215332
2024-09-06,60.59000015258789
2024-09-09,61.18000030517578
2024-09-10,61.36000061035156
2024-09-11,61.709999084472656
2024-09-12,62.20000076293945
2024-09-13,62.68000030517578
2024-09-16,62.869998931884766
2024-09-17,62.72999954223633
2024-09-18,62.470001220703125
2024-09-19,63.27000045776367
2024-09-20,63.310001373291016
2024-09-23,63.540000915527344
2024-09-24,63.61000061035156
2024-09-25,63.369998931884766
2024-09-26,63.599998474121094
2024-09-27,63.56999969482422
2024-09-30,63.7400016784668
2024-10-01,63.470001220703125
2024-10-02,63.54999923706055
2024-10-03,63.33000183105469
2024-10-04,63.810001373291016
2024-10-07,63.310001373291016
2024-10-08,63.689998626708984
2024-10-09,64.20999908447266
2024-10-10,63.9900016784668
2024-10-11,64.41000366210938
2024-10-14,64.87000274658203
2024-10-15,64.1500015258789
2024-10-16,64.48999786376953
2024-10-17,64.52999877929688
2024-10-18,64.5999984741211
2024-10-21,64.19999694824219
2024-10-22,64.27999877929688
2024-10-23,63.90999984741211
2024-10-24,63.779998779296875
2024-10-25,63.630001068115234
2024-10-28,63.83000183105469
2024-10-29,63.88999938964844
2024-10-30,63.709999084472656
2024-10-31,62.939998626708984
2024-11-01,62.88999938964844
2024-11-04,62.650001525878906
2024-11-05,63.279998779296875
2024-11-06,64.66000366210938
2024-11-07,64.88999938964844
2024-11-08,65.23999786376953
2024-11-11,65.19000244140625
2024-11-12,64.76000213623047
2024-11-13,64.66999816894531
2024-11-14,64.29000091552734
2024-11-15,63.560001373291016
2024-11-18,63.79999923706055
2024-11-19,63.66999816894531
2024-11-20,63.7400016784668
2024-11-21,64.2699966430664
