Date,RNWAX
2022-10-20,58.470001220703125
2022-10-21,59.439998626708984
2022-10-24,58.7400016784668
2022-10-25,59.439998626708984
2022-10-26,59.63999938964844
2022-10-27,59.20000076293945
2022-10-28,59.66999816894531
2022-10-31,59.47999954223633
2022-11-01,60.150001525878906
2022-11-02,59.5
2022-11-03,59.150001525878906
2022-11-04,60.939998626708984
2022-11-07,61.31999969482422
2022-11-08,61.689998626708984
2022-11-09,60.779998779296875
2022-11-10,62.790000915527344
2022-11-11,64.0999984741211
2022-11-14,63.86000061035156
2022-11-15,64.66999816894531
2022-11-16,63.970001220703125
2022-11-17,63.66999816894531
2022-11-18,63.720001220703125
2022-11-21,63.29999923706055
2022-11-22,63.7400016784668
2022-11-23,64.04000091552734
2022-11-25,64.08999633789062
2022-11-28,63.290000915527344
2022-11-29,63.86000061035156
2022-11-30,65.72000122070312
2022-12-01,65.69999694824219
2022-12-02,65.77999877929688
2022-12-05,65.04000091552734
2022-12-06,64.55999755859375
2022-12-07,64.33999633789062
2022-12-08,64.94999694824219
2022-12-09,64.80999755859375
2022-12-12,64.95999908447266
2022-12-13,65.31999969482422
2022-12-14,65.47000122070312
2022-12-15,63.81999969482422
2022-12-16,63.36000061035156
2022-12-19,63.099998474121094
2022-12-20,63.22999954223633
2022-12-21,63.869998931884766
2022-12-22,63.279998779296875
2022-12-23,63.470001220703125
2022-12-27,63.529998779296875
2022-12-28,63.02000045776367
2022-12-29,63.9900016784668
2022-12-30,63.58000183105469
2023-01-03,63.560001373291016
2023-01-04,64.31999969482422
2023-01-05,64.19000244140625
2023-01-06,65.22000122070312
2023-01-09,65.8499984741211
2023-01-10,66.13999938964844
2023-01-11,66.7699966430664
2023-01-12,67.11000061035156
2023-01-13,67.70999908447266
2023-01-17,67.62000274658203
2023-01-18,67.37999725341797
2023-01-19,67.19999694824219
2023-01-20,67.97000122070312
2023-01-23,68.44000244140625
2023-01-24,68.3499984741211
2023-01-25,68.48999786376953
2023-01-26,68.9800033569336
2023-01-27,68.75
2023-01-30,68.0
2023-01-31,68.36000061035156
2023-02-01,69.08000183105469
2023-02-02,69.27999877929688
2023-02-03,68.61000061035156
2023-02-06,67.69999694824219
2023-02-07,68.19000244140625
2023-02-08,67.91999816894531
2023-02-09,67.81999969482422
2023-02-10,67.44999694824219
2023-02-13,68.04000091552734
2023-02-14,68.1500015258789
2023-02-15,68.06999969482422
2023-02-16,67.72000122070312
2023-02-17,67.25
2023-02-21,66.5
2023-02-22,66.1500015258789
2023-02-23,66.36000061035156
2023-02-24,65.41999816894531
2023-02-27,65.7300033569336
2023-02-28,65.66999816894531
2023-03-01,66.25
2023-03-02,66.43000030517578
2023-03-03,67.26000213623047
2023-03-06,67.12999725341797
2023-03-07,66.3499984741211
2023-03-08,66.4000015258789
2023-03-09,65.5999984741211
2023-03-10,64.80000305175781
2023-03-13,64.55999755859375
2023-03-14,65.23999786376953
2023-03-15,64.0199966430664
2023-03-16,64.86000061035156
2023-03-17,64.47000122070312
2023-03-20,64.69999694824219
2023-03-21,65.55000305175781
2023-03-22,65.30000305175781
2023-03-23,65.7300033569336
2023-03-24,65.5199966430664
2023-03-27,65.68000030517578
2023-03-28,65.81999969482422
2023-03-29,66.69000244140625
2023-03-30,67.22000122070312
2023-03-31,67.63999938964844
2023-04-03,67.77999877929688
2023-04-04,67.61000061035156
2023-04-05,67.19999694824219
2023-04-06,67.37999725341797
2023-04-10,67.44999694824219
2023-04-11,67.91999816894531
2023-04-12,67.95999908447266
2023-04-13,68.93000030517578
2023-04-14,68.8499984741211
2023-04-17,68.87000274658203
2023-04-18,68.94000244140625
2023-04-19,68.47000122070312
2023-04-20,68.31999969482422
2023-04-21,68.26000213623047
2023-04-24,68.25
2023-04-25,67.16000366210938
2023-04-26,67.2300033569336
2023-04-27,68.05999755859375
2023-04-28,68.45999908447266
2023-05-01,68.4000015258789
2023-05-02,67.79000091552734
2023-05-03,67.87000274658203
2023-05-04,67.75
2023-05-05,68.52999877929688
2023-05-08,68.7300033569336
2023-05-09,68.33999633789062
2023-05-10,68.44999694824219
2023-05-11,68.26000213623047
2023-05-12,68.05000305175781
2023-05-15,68.7300033569336
2023-05-16,68.2300033569336
2023-05-17,68.41999816894531
2023-05-18,68.44000244140625
2023-05-19,68.5199966430664
2023-05-22,68.83000183105469
2023-05-23,67.97000122070312
2023-05-24,67.4000015258789
2023-05-25,67.52999877929688
2023-05-26,68.43000030517578
2023-05-30,67.69000244140625
2023-05-31,67.16999816894531
2023-06-01,67.94999694824219
2023-06-02,68.94999694824219
2023-06-05,68.69999694824219
2023-06-06,69.16000366210938
2023-06-07,68.95999908447266
2023-06-08,69.29000091552734
2023-06-09,69.3499984741211
2023-06-12,69.88999938964844
2023-06-13,70.38999938964844
2023-06-14,70.6500015258789
2023-06-15,71.44000244140625
2023-06-16,71.41000366210938
2023-06-20,70.63999938964844
2023-06-21,70.44000244140625
2023-06-22,70.31999969482422
2023-06-23,69.63999938964844
2023-06-26,69.41000366210938
2023-06-27,70.06999969482422
2023-06-28,70.01000213623047
2023-06-29,70.05999755859375
2023-06-30,70.80000305175781
2023-07-03,70.94000244140625
2023-07-05,70.80999755859375
2023-07-06,69.66000366210938
2023-07-07,69.79000091552734
2023-07-10,69.97000122070312
2023-07-11,70.6500015258789
2023-07-12,71.45999908447266
2023-07-13,72.48999786376953
2023-07-14,72.33000183105469
2023-07-17,72.33999633789062
2023-07-18,72.44999694824219
2023-07-19,72.41000366210938
2023-07-20,72.11000061035156
2023-07-21,72.16000366210938
2023-07-24,72.13999938964844
2023-07-25,72.6500015258789
2023-07-26,72.62000274658203
2023-07-27,72.33999633789062
2023-07-28,73.30000305175781
2023-07-31,73.3499984741211
2023-08-01,72.77999877929688
2023-08-02,71.44999694824219
2023-08-03,71.37999725341797
2023-08-04,71.36000061035156
2023-08-07,71.7300033569336
2023-08-08,71.51000213623047
2023-08-09,71.37999725341797
2023-08-10,71.4000015258789
2023-08-11,70.77999877929688
2023-08-14,70.56999969482422
2023-08-15,69.7699966430664
2023-08-16,69.41000366210938
2023-08-17,68.91000366210938
2023-08-18,68.75
2023-08-21,69.01000213623047
2023-08-22,69.16000366210938
2023-08-23,69.94000244140625
2023-08-24,69.19000244140625
2023-08-25,69.20999908447266
2023-08-28,69.66000366210938
2023-08-29,70.77999877929688
2023-08-30,70.70999908447266
2023-08-31,70.27999877929688
2023-09-01,70.55000305175781
2023-09-05,70.05999755859375
2023-09-06,69.66999816894531
2023-09-07,69.33000183105469
2023-09-08,69.41000366210938
2023-09-11,69.9800033569336
2023-09-12,69.70999908447266
2023-09-13,69.61000061035156
2023-09-14,69.94000244140625
2023-09-15,69.63999938964844
2023-09-18,69.41000366210938
2023-09-19,69.13999938964844
2023-09-20,68.73999786376953
2023-09-21,67.5999984741211
2023-09-22,67.75
2023-09-25,67.66999816894531
2023-09-26,66.88999938964844
2023-09-27,66.91999816894531
2023-09-28,67.16999816894531
2023-09-29,67.2699966430664
2023-10-02,66.81999969482422
2023-10-03,65.88999938964844
2023-10-04,66.08999633789062
2023-10-05,66.05999755859375
2023-10-06,66.88999938964844
2023-10-09,66.80999755859375
2023-10-10,67.4800033569336
2023-10-11,67.87000274658203
2023-10-12,67.55000305175781
2023-10-13,67.05000305175781
2023-10-16,67.43000030517578
2023-10-17,67.44000244140625
2023-10-18,66.44999694824219
2023-10-19,65.98999786376953
2023-10-20,65.4800033569336
2023-10-23,65.5
2023-10-24,65.83000183105469
2023-10-25,65.2699966430664
2023-10-26,64.68000030517578
2023-10-27,64.69999694824219
2023-10-30,65.19000244140625
2023-10-31,65.12999725341797
2023-11-01,65.5999984741211
2023-11-02,66.6500015258789
2023-11-03,67.55999755859375
2023-11-06,67.9000015258789
2023-11-07,67.80000305175781
2023-11-08,67.83999633789062
2023-11-09,67.41999816894531
2023-11-10,67.9800033569336
2023-11-13,67.88999938964844
2023-11-14,69.19999694824219
2023-11-15,69.52999877929688
2023-11-16,69.41999816894531
2023-11-17,69.58999633789062
2023-11-20,70.25
2023-11-21,69.88999938964844
2023-11-22,69.9000015258789
2023-11-24,70.05999755859375
2023-11-27,69.87999725341797
2023-11-28,69.98999786376953
2023-11-29,69.88999938964844
2023-11-30,69.9800033569336
2023-12-01,70.37000274658203
2023-12-04,69.88999938964844
2023-12-05,69.58000183105469
2023-12-06,69.44999694824219
2023-12-07,69.69000244140625
2023-12-08,69.88999938964844
2023-12-11,70.0999984741211
2023-12-12,70.22000122070312
2023-12-13,71.04000091552734
2023-12-14,70.36000061035156
2023-12-15,70.37000274658203
2023-12-18,70.44999694824219
2023-12-19,70.86000061035156
2023-12-20,69.9800033569336
2023-12-21,70.80999755859375
2023-12-22,70.76000213623047
2023-12-26,71.08000183105469
2023-12-27,71.45999908447266
2023-12-28,71.69000244140625
2023-12-29,71.68000030517578
2024-01-02,70.83999633789062
2024-01-03,70.27999877929688
2024-01-04,70.55000305175781
2024-01-05,70.4800033569336
2024-01-08,70.94000244140625
2024-01-09,70.58999633789062
2024-01-10,70.79000091552734
2024-01-11,70.9000015258789
2024-01-12,71.23999786376953
2024-01-16,70.51000213623047
2024-01-17,69.5999984741211
2024-01-18,70.05000305175781
2024-01-19,70.58999633789062
2024-01-22,70.29000091552734
2024-01-23,70.5
2024-01-24,70.9800033569336
2024-01-25,71.08999633789062
2024-01-26,71.29000091552734
2024-01-29,71.55000305175781
2024-01-30,71.1500015258789
2024-01-31,70.69000244140625
2024-02-01,71.51000213623047
2024-02-02,71.54000091552734
2024-02-05,71.43000030517578
2024-02-06,72.06999969482422
2024-02-07,72.33000183105469
2024-02-08,72.16000366210938
2024-02-09,72.52999877929688
2024-02-12,72.45999908447266
2024-02-13,71.88999938964844
2024-02-14,72.37000274658203
2024-02-15,72.87999725341797
2024-02-16,73.0
2024-02-20,72.87999725341797
2024-02-21,72.95999908447266
2024-02-22,73.94999694824219
2024-02-23,73.7699966430664
2024-02-26,73.62000274658203
2024-02-27,73.88999938964844
2024-02-28,73.43000030517578
2024-02-29,73.5
2024-03-01,74.16999816894531
2024-03-04,74.27999877929688
2024-03-05,73.58999633789062
2024-03-06,74.19000244140625
2024-03-07,74.93000030517578
2024-03-08,74.62000274658203
2024-03-11,74.62999725341797
2024-03-12,75.33999633789062
2024-03-13,75.3499984741211
2024-03-14,75.20999908447266
2024-03-15,74.6500015258789
2024-03-18,74.7699966430664
2024-03-19,74.6500015258789
2024-03-20,75.38999938964844
2024-03-21,75.52999877929688
2024-03-22,75.18000030517578
2024-03-25,75.04000091552734
2024-03-26,74.98999786376953
2024-03-27,75.19999694824219
2024-03-28,75.22000122070312
2024-04-01,75.26000213623047
2024-04-02,75.29000091552734
2024-04-03,75.47000122070312
2024-04-04,74.97000122070312
2024-04-05,75.48999786376953
2024-04-08,75.66999816894531
2024-04-09,75.81999969482422
2024-04-10,75.45999908447266
2024-04-11,75.58000183105469
2024-04-12,74.12999725341797
2024-04-15,73.4000015258789
2024-04-16,72.83999633789062
2024-04-17,72.69000244140625
2024-04-18,72.80000305175781
2024-04-19,72.08000183105469
2024-04-22,72.66999816894531
2024-04-23,73.77999877929688
2024-04-24,73.97000122070312
2024-04-25,73.66999816894531
2024-04-26,74.55000305175781
2024-04-29,74.87000274658203
2024-04-30,73.93000030517578
2024-05-01,73.93000030517578
2024-05-02,74.69999694824219
2024-05-03,75.33000183105469
2024-05-06,76.0
2024-05-07,75.9800033569336
2024-05-08,75.88999938964844
2024-05-09,75.91000366210938
2024-05-10,76.18000030517578
2024-05-13,76.33000183105469
2024-05-14,76.83000183105469
2024-05-15,77.58999633789062
2024-05-16,77.5999984741211
2024-05-17,77.80999755859375
2024-05-20,78.01000213623047
2024-05-21,77.72000122070312
2024-05-22,77.26000213623047
2024-05-23,76.77999877929688
2024-05-24,77.08999633789062
2024-05-28,77.01000213623047
2024-05-29,75.98999786376953
2024-05-30,75.69999694824219
2024-05-31,75.70999908447266
2024-06-03,76.13999938964844
2024-06-04,75.33000183105469
2024-06-05,76.61000061035156
2024-06-06,76.97000122070312
2024-06-07,76.51000213623047
2024-06-10,76.55999755859375
2024-06-11,76.12999725341797
2024-06-12,76.52999877929688
2024-06-13,76.5199966430664
2024-06-14,76.41000366210938
2024-06-17,76.66000366210938
2024-06-18,76.8499984741211
2024-06-20,76.94999694824219
2024-06-21,76.66000366210938
2024-06-24,76.55999755859375
2024-06-25,76.7699966430664
2024-06-26,76.62000274658203
2024-06-27,76.61000061035156
2024-06-28,76.2699966430664
2024-07-01,76.47000122070312
2024-07-02,76.38999938964844
2024-07-03,77.25
2024-07-05,77.83999633789062
2024-07-08,77.61000061035156
2024-07-09,77.68000030517578
2024-07-10,78.26000213623047
2024-07-11,78.23999786376953
2024-07-12,78.76000213623047
2024-07-15,78.45999908447266
2024-07-16,78.27999877929688
2024-07-17,77.2300033569336
2024-07-18,76.66999816894531
2024-07-19,76.2699966430664
2024-07-22,76.79000091552734
2024-07-23,76.62000274658203
2024-07-24,75.19999694824219
2024-07-25,74.68000030517578
2024-07-26,75.3499984741211
2024-07-29,75.16999816894531
2024-07-30,74.75
2024-07-31,75.88999938964844
2024-08-01,74.7300033569336
2024-08-02,73.73999786376953
2024-08-05,72.18000030517578
2024-08-06,72.75
2024-08-07,72.77999877929688
2024-08-08,74.43000030517578
2024-08-09,74.70999908447266
2024-08-12,74.72000122070312
2024-08-13,75.66999816894531
2024-08-14,75.76000213623047
2024-08-15,76.79000091552734
2024-08-16,77.0
2024-08-19,77.80000305175781
2024-08-20,77.58000183105469
2024-08-21,77.69999694824219
2024-08-22,77.22000122070312
2024-08-23,77.9800033569336
2024-08-26,77.91000366210938
2024-08-27,78.02999877929688
2024-08-28,77.5
2024-08-29,77.62999725341797
2024-08-30,78.13999938964844
2024-09-03,76.43000030517578
2024-09-04,76.23999786376953
2024-09-05,76.33000183105469
2024-09-06,75.2699966430664
2024-09-09,75.62999725341797
2024-09-10,75.55000305175781
2024-09-11,76.5199966430664
2024-09-12,77.2300033569336
2024-09-13,77.52999877929688
2024-09-16,77.75
2024-09-17,77.9800033569336
2024-09-18,77.73999786376953
2024-09-19,78.9000015258789
2024-09-20,78.80000305175781
2024-09-23,78.91999816894531
2024-09-24,79.91999816894531
2024-09-25,79.8499984741211
2024-09-26,81.44000244140625
2024-09-27,81.68000030517578
2024-09-30,81.33999633789062
2024-10-01,81.22000122070312
2024-10-02,81.80000305175781
2024-10-03,81.08999633789062
2024-10-04,81.69999694824219
2024-10-07,81.68000030517578
2024-10-08,80.91999816894531
2024-10-09,80.70999908447266
2024-10-10,80.68000030517578
2024-10-11,81.01000213623047
2024-10-14,81.08999633789062
2024-10-15,79.62999725341797
2024-10-16,79.75
2024-10-17,79.58999633789062
2024-10-18,80.37999725341797
2024-10-21,79.91000366210938
2024-10-22,79.66000366210938
2024-10-23,79.1500015258789
2024-10-24,79.16000366210938
2024-10-25,79.16000366210938
2024-10-28,79.33000183105469
2024-10-29,79.36000061035156
2024-10-30,78.97000122070312
2024-10-31,77.94000244140625
2024-11-01,78.26000213623047
2024-11-04,78.56999969482422
2024-11-05,79.38999938964844
2024-11-06,79.08000183105469
2024-11-07,79.77999877929688
2024-11-08,79.05000305175781
2024-11-11,78.8499984741211
2024-11-12,77.80999755859375
2024-11-13,77.19000244140625
2024-11-14,76.83000183105469
2024-11-15,76.06999969482422
2024-11-18,76.44999694824219
2024-11-19,76.7699966430664
2024-11-20,76.83000183105469
2024-11-21,76.66000366210938
