Date,VTSAX
2022-06-06,100.54000091552734
2022-06-07,101.58000183105469
2022-06-08,100.47000122070312
2022-06-09,98.04000091552734
2022-06-10,95.1500015258789
2022-06-13,91.25
2022-06-14,90.94000244140625
2022-06-15,92.31999969482422
2022-06-16,89.0999984741211
2022-06-17,89.4800033569336
2022-06-21,91.56999969482422
2022-06-22,91.0999984741211
2022-06-23,92.0999984741211
2022-06-24,94.97000122070312
2022-06-27,94.70999908447266
2022-06-28,92.80000305175781
2022-06-29,92.61000061035156
2022-06-30,91.7699966430664
2022-07-01,92.80000305175781
2022-07-05,93.11000061035156
2022-07-06,93.27999877929688
2022-07-07,94.83999633789062
2022-07-08,94.73999786376953
2022-07-11,93.52999877929688
2022-07-12,92.72000122070312
2022-07-13,92.33999633789062
2022-07-14,91.93000030517578
2022-07-15,93.7300033569336
2022-07-18,93.05000305175781
2022-07-19,95.68000030517578
2022-07-20,96.44000244140625
2022-07-21,97.37000274658203
2022-07-22,96.33000183105469
2022-07-25,96.45999908447266
2022-07-26,95.30999755859375
2022-07-27,97.80000305175781
2022-07-28,99.05000305175781
2022-07-29,100.38999938964844
2022-08-01,100.16000366210938
2022-08-02,99.61000061035156
2022-08-03,101.20999908447266
2022-08-04,101.13999938964844
2022-08-05,101.12000274658203
2022-08-08,101.16000366210938
2022-08-09,100.54000091552734
2022-08-10,102.87000274658203
2022-08-11,102.83000183105469
2022-08-12,104.63999938964844
2022-08-15,105.04000091552734
2022-08-16,105.22000122070312
2022-08-17,104.30000305175781
2022-08-18,104.58000183105469
2022-08-19,103.08000183105469
2022-08-22,100.87999725341797
2022-08-23,100.70999908447266
2022-08-24,101.08999633789062
2022-08-25,102.58000183105469
2022-08-26,99.13999938964844
2022-08-29,98.44999694824219
2022-08-30,97.3499984741211
2022-08-31,96.63999938964844
2022-09-01,96.72000122070312
2022-09-02,95.75
2022-09-06,95.31999969482422
2022-09-07,97.13999938964844
2022-09-08,97.87999725341797
2022-09-09,99.4800033569336
2022-09-12,100.55000305175781
2022-09-13,96.2699966430664
2022-09-14,96.62000274658203
2022-09-15,95.5999984741211
2022-09-16,94.75
2022-09-19,95.41000366210938
2022-09-20,94.26000213623047
2022-09-21,92.68000030517578
2022-09-22,91.29000091552734
2022-09-23,89.6500015258789
2022-09-26,88.6500015258789
2022-09-27,88.55000305175781
2022-09-28,90.44000244140625
2022-09-29,88.5199966430664
2022-09-30,87.30999755859375
2022-10-03,89.56999969482422
2022-10-04,92.4800033569336
2022-10-05,92.25
2022-10-06,91.4000015258789
2022-10-07,88.79000091552734
2022-10-10,88.08000183105469
2022-10-11,87.54000091552734
2022-10-12,87.2699966430664
2022-10-13,89.43000030517578
2022-10-14,87.2699966430664
2022-10-17,89.66000366210938
2022-10-18,90.7300033569336
2022-10-19,89.94999694824219
2022-10-20,89.22000122070312
2022-10-21,91.2699966430664
2022-10-24,92.2300033569336
2022-10-25,93.91999816894531
2022-10-26,93.33000183105469
2022-10-27,92.87000274658203
2022-10-28,95.08000183105469
2022-10-31,94.44000244140625
2022-11-01,94.16000366210938
2022-11-02,91.68000030517578
2022-11-03,90.79000091552734
2022-11-04,91.93000030517578
2022-11-07,92.7699966430664
2022-11-08,93.25
2022-11-09,91.25
2022-11-10,96.4800033569336
2022-11-11,97.44000244140625
2022-11-14,96.51000213623047
2022-11-15,97.4800033569336
2022-11-16,96.51000213623047
2022-11-17,96.12000274658203
2022-11-18,96.56999969482422
2022-11-21,96.1500015258789
2022-11-22,97.44999694824219
2022-11-23,98.02999877929688
2022-11-25,98.05000305175781
2022-11-28,96.48999786376953
2022-11-29,96.38999938964844
2022-11-30,99.37999725341797
2022-12-01,99.3499984741211
2022-12-02,99.27999877929688
2022-12-05,97.33999633789062
2022-12-06,95.91999816894531
2022-12-07,95.7300033569336
2022-12-08,96.4800033569336
2022-12-09,95.73999786376953
2022-12-12,97.11000061035156
2022-12-13,97.83999633789062
2022-12-14,97.29000091552734
2022-12-15,94.83999633789062
2022-12-16,93.81999969482422
2022-12-19,92.87999725341797
2022-12-20,93.02999877929688
2022-12-21,94.0
2022-12-22,92.6500015258789
2022-12-23,93.16000366210938
2022-12-27,92.76000213623047
2022-12-28,91.61000061035156
2022-12-29,93.33000183105469
2022-12-30,93.0999984741211
2023-01-03,92.69999694824219
2023-01-04,93.5
2023-01-05,92.38999938964844
2023-01-06,94.4800033569336
2023-01-09,94.48999786376953
2023-01-10,95.22000122070312
2023-01-11,96.4800033569336
2023-01-12,96.94999694824219
2023-01-13,97.37000274658203
2023-01-17,97.22000122070312
2023-01-18,95.72000122070312
2023-01-19,94.94000244140625
2023-01-20,96.7699966430664
2023-01-23,97.9800033569336
2023-01-24,97.8499984741211
2023-01-25,97.86000061035156
2023-01-26,98.93000030517578
2023-01-27,99.2699966430664
2023-01-30,97.94999694824219
2023-01-31,99.5199966430664
2023-02-01,100.66999816894531
2023-02-02,102.25
2023-02-03,101.16000366210938
2023-02-06,100.44999694824219
2023-02-07,101.69999694824219
2023-02-08,100.55999755859375
2023-02-09,99.61000061035156
2023-02-10,99.77999877929688
2023-02-13,100.93000030517578
2023-02-14,100.98999786376953
2023-02-15,101.4800033569336
2023-02-16,100.12000274658203
2023-02-17,99.83999633789062
2023-02-21,97.7300033569336
2023-02-22,97.66999816894531
2023-02-23,98.16999816894531
2023-02-24,97.13999938964844
2023-02-27,97.44000244140625
2023-02-28,97.19999694824219
2023-03-01,96.80999755859375
2023-03-02,97.51000213623047
2023-03-03,99.08000183105469
2023-03-06,98.94999694824219
2023-03-07,97.48999786376953
2023-03-08,97.61000061035156
2023-03-09,95.68000030517578
2023-03-10,94.04000091552734
2023-03-13,93.73999786376953
2023-03-14,95.33999633789062
2023-03-15,94.55999755859375
2023-03-16,96.22000122070312
2023-03-17,95.0
2023-03-20,95.8499984741211
2023-03-21,97.20999908447266
2023-03-22,95.0999984741211
2023-03-23,95.30000305175781
2023-03-24,95.83000183105469
2023-03-27,96.08999633789062
2023-03-28,95.95999908447266
2023-03-29,97.33000183105469
2023-03-30,97.86000061035156
2023-03-31,99.37000274658203
2023-04-03,99.6500015258789
2023-04-04,98.94999694824219
2023-04-05,98.58000183105469
2023-04-06,98.93000030517578
2023-04-10,99.13999938964844
2023-04-11,99.23999786376953
2023-04-12,98.79000091552734
2023-04-13,100.08999633789062
2023-04-14,99.81999969482422
2023-04-17,100.2300033569336
2023-04-18,100.29000091552734
2023-04-19,100.30999755859375
2023-04-20,99.70999908447266
2023-04-21,99.79000091552734
2023-04-24,99.83000183105469
2023-04-25,98.13999938964844
2023-04-26,97.73999786376953
2023-04-27,99.56999969482422
2023-04-28,100.41000366210938
2023-05-01,100.37999725341797
2023-05-02,99.12999725341797
2023-05-03,98.55000305175781
2023-05-04,97.80999755859375
2023-05-05,99.66000366210938
2023-05-08,99.7300033569336
2023-05-09,99.31999969482422
2023-05-10,99.7699966430664
2023-05-11,99.55000305175781
2023-05-12,99.38999938964844
2023-05-15,99.83000183105469
2023-05-16,99.05999755859375
2023-05-17,100.3499984741211
2023-05-18,101.31999969482422
2023-05-19,101.0999984741211
2023-05-22,101.27999877929688
2023-05-23,100.18000030517578
2023-05-24,99.43000030517578
2023-05-25,100.08999633789062
2023-05-26,101.41000366210938
2023-05-30,101.43000030517578
2023-05-31,100.83000183105469
2023-06-01,101.83999633789062
2023-06-02,103.55000305175781
2023-06-05,103.26000213623047
2023-06-06,103.73999786376953
2023-06-07,103.5
2023-06-08,104.05000305175781
2023-06-09,104.08999633789062
2023-06-12,105.02999877929688
2023-06-13,105.83999633789062
2023-06-14,105.83999633789062
2023-06-15,107.13999938964844
2023-06-16,106.70999908447266
2023-06-20,106.18000030517578
2023-06-21,105.62999725341797
2023-06-22,105.5
2023-06-23,104.62000274658203
2023-06-26,104.26000213623047
2023-06-27,105.52999877929688
2023-06-28,105.56999969482422
2023-06-29,106.0999984741211
2023-06-30,107.31999969482422
2023-07-03,107.5
2023-07-05,107.19999694824219
2023-07-06,106.26000213623047
2023-07-07,106.1500015258789
2023-07-10,106.58999633789062
2023-07-11,107.41999816894531
2023-07-12,108.20999908447266
2023-07-13,109.18000030517578
2023-07-14,108.94000244140625
2023-07-17,109.44999694824219
2023-07-18,110.27999877929688
2023-07-19,110.56999969482422
2023-07-20,109.7699966430664
2023-07-21,109.7699966430664
2023-07-24,110.1500015258789
2023-07-25,110.43000030517578
2023-07-26,110.5
2023-07-27,109.69000244140625
2023-07-28,110.8499984741211
2023-07-31,111.1500015258789
2023-08-01,110.83999633789062
2023-08-02,109.26000213623047
2023-08-03,108.9800033569336
2023-08-04,108.44999694824219
2023-08-07,109.33999633789062
2023-08-08,108.81999969482422
2023-08-09,108.04000091552734
2023-08-10,108.05000305175781
2023-08-11,107.94999694824219
2023-08-14,108.5
2023-08-15,107.23999786376953
2023-08-16,106.41999816894531
2023-08-17,105.52999877929688
2023-08-18,105.5999984741211
2023-08-21,106.23999786376953
2023-08-22,105.94000244140625
2023-08-23,107.12000274658203
2023-08-24,105.68000030517578
2023-08-25,106.37999725341797
2023-08-28,107.06999969482422
2023-08-29,108.6500015258789
2023-08-30,109.0999984741211
2023-08-31,109.0
2023-09-01,109.33000183105469
2023-09-05,108.70999908447266
2023-09-06,108.01000213623047
2023-09-07,107.62999725341797
2023-09-08,107.76000213623047
2023-09-11,108.44999694824219
2023-09-12,107.9000015258789
2023-09-13,107.9000015258789
2023-09-14,108.86000061035156
2023-09-15,107.58000183105469
2023-09-18,107.56999969482422
2023-09-19,107.31999969482422
2023-09-20,105.97000122070312
2023-09-21,104.18000030517578
2023-09-22,103.95999908447266
2023-09-25,104.37000274658203
2023-09-26,102.86000061035156
2023-09-27,103.0
2023-09-28,103.66999816894531
2023-09-29,103.41000366210938
2023-10-02,103.2300033569336
2023-10-03,101.73999786376953
2023-10-04,102.52999877929688
2023-10-05,102.41999816894531
2023-10-06,103.6500015258789
2023-10-09,104.31999969482422
2023-10-10,104.94000244140625
2023-10-11,105.36000061035156
2023-10-12,104.5199966430664
2023-10-13,103.94999694824219
2023-10-16,105.13999938964844
2023-10-17,105.26000213623047
2023-10-18,103.7300033569336
2023-10-19,102.7699966430664
2023-10-20,101.4800033569336
2023-10-23,101.22000122070312
2023-10-24,101.9800033569336
2023-10-25,100.43000030517578
2023-10-26,99.4000015258789
2023-10-27,98.8499984741211
2023-10-30,100.0
2023-10-31,100.69000244140625
2023-11-01,101.68000030517578
2023-11-02,103.68000030517578
2023-11-03,104.86000061035156
2023-11-06,104.86000061035156
2023-11-07,105.18000030517578
2023-11-08,105.19000244140625
2023-11-09,104.27999877929688
2023-11-10,105.86000061035156
2023-11-13,105.79000091552734
2023-11-14,108.16000366210938
2023-11-15,108.37000274658203
2023-11-16,108.33999633789062
2023-11-17,108.62000274658203
2023-11-20,109.41000366210938
2023-11-21,109.08999633789062
2023-11-22,109.58000183105469
2023-11-24,109.76000213623047
2023-11-27,109.55000305175781
2023-11-28,109.61000061035156
2023-11-29,109.66000366210938
2023-11-30,110.12999725341797
2023-12-01,111.06999969482422
2023-12-04,110.63999938964844
2023-12-05,110.41999816894531
2023-12-06,110.01000213623047
2023-12-07,110.88999938964844
2023-12-08,111.38999938964844
2023-12-11,111.83000183105469
2023-12-12,112.29000091552734
2023-12-13,114.04000091552734
2023-12-14,114.69000244140625
2023-12-15,114.58000183105469
2023-12-18,115.05000305175781
2023-12-19,115.87999725341797
2023-12-20,113.63999938964844
2023-12-21,114.9000015258789
2023-12-22,115.16000366210938
2023-12-26,115.7300033569336
2023-12-27,115.93000030517578
2023-12-28,115.97000122070312
2023-12-29,115.48999786376953
2024-01-02,114.76000213623047
2024-01-03,113.58999633789062
2024-01-04,113.2699966430664
2024-01-05,113.45999908447266
2024-01-08,115.12999725341797
2024-01-09,114.9000015258789
2024-01-10,115.51000213623047
2024-01-11,115.37999725341797
2024-01-12,115.43000030517578
2024-01-16,114.91000366210938
2024-01-17,114.23999786376953
2024-01-18,115.22000122070312
2024-01-19,116.62999725341797
2024-01-22,117.08999633789062
2024-01-23,117.33999633789062
2024-01-24,117.30999755859375
2024-01-25,117.91999816894531
2024-01-26,117.88999938964844
2024-01-29,118.91999816894531
2024-01-30,118.76000213623047
2024-01-31,116.77999877929688
2024-02-01,118.25
2024-02-02,119.37000274658203
2024-02-05,118.83000183105469
2024-02-06,119.20999908447266
2024-02-07,120.12000274658203
2024-02-08,120.38999938964844
2024-02-09,121.18000030517578
2024-02-12,121.2300033569336
2024-02-13,119.33999633789062
2024-02-14,120.69000244140625
2024-02-15,121.58000183105469
2024-02-16,120.94999694824219
2024-02-20,120.13999938964844
2024-02-21,120.18000030517578
2024-02-22,122.58000183105469
2024-02-23,122.66000366210938
2024-02-26,122.31999969482422
2024-02-27,122.63999938964844
2024-02-28,122.41999816894531
2024-02-29,123.08999633789062
2024-03-01,124.06999969482422
2024-03-04,123.94999694824219
2024-03-05,122.6500015258789
2024-03-06,123.33999633789062
2024-03-07,124.58999633789062
2024-03-08,123.83000183105469
2024-03-11,123.61000061035156
2024-03-12,124.8499984741211
2024-03-13,124.69000244140625
2024-03-14,124.18000030517578
2024-03-15,123.47000122070312
2024-03-18,124.12000274658203
2024-03-19,124.83000183105469
2024-03-20,126.08999633789062
2024-03-21,126.61000061035156
2024-03-22,125.8499984741211
2024-03-25,125.52999877929688
2024-03-26,125.2300033569336
2024-03-27,126.43000030517578
2024-03-28,126.5999984741211
2024-04-01,126.23999786376953
2024-04-02,125.19999694824219
2024-04-03,125.4000015258789
2024-04-04,123.9000015258789
2024-04-05,125.23999786376953
2024-04-08,125.27999877929688
2024-04-09,125.4800033569336
2024-04-10,124.12999725341797
2024-04-11,125.01000213623047
2024-04-12,123.13999938964844
2024-04-15,121.58999633789062
2024-04-16,121.30999755859375
2024-04-17,120.55999755859375
2024-04-18,120.30000305175781
2024-04-19,119.38999938964844
2024-04-22,120.44999694824219
2024-04-23,121.9800033569336
2024-04-24,121.97000122070312
2024-04-25,121.4000015258789
2024-04-26,122.58999633789062
2024-04-29,123.01000213623047
2024-04-30,121.01000213623047
2024-05-01,120.70999908447266
2024-05-02,121.91000366210938
2024-05-03,123.37000274658203
2024-05-06,124.72000122070312
2024-05-07,124.83999633789062
2024-05-08,124.76000213623047
2024-05-09,125.4800033569336
2024-05-10,125.62000274658203
2024-05-13,125.5999984741211
2024-05-14,126.30999755859375
2024-05-15,127.80000305175781
2024-05-16,127.4800033569336
2024-05-17,127.63999938964844
2024-05-20,127.80000305175781
2024-05-21,128.02000427246094
2024-05-22,127.62000274658203
2024-05-23,126.54000091552734
2024-05-24,127.44999694824219
2024-05-28,127.37999725341797
2024-05-29,126.37000274658203
2024-05-30,125.80000305175781
2024-05-31,126.7300033569336
2024-06-03,126.77999877929688
2024-06-04,126.77999877929688
2024-06-05,128.32000732421875
2024-06-06,128.24000549316406
2024-06-07,127.98999786376953
2024-06-10,128.3800048828125
2024-06-11,128.66000366210938
2024-06-12,129.85000610351562
2024-06-13,129.97000122070312
2024-06-14,129.77000427246094
2024-06-17,130.77999877929688
2024-06-18,131.08999633789062
2024-06-20,130.75
2024-06-21,130.6199951171875
2024-06-24,130.36000061035156
2024-06-25,130.7100067138672
2024-06-26,130.8699951171875
2024-06-27,131.10000610351562
2024-06-28,130.25
2024-07-01,130.4600067138672
2024-07-02,131.22000122070312
2024-07-03,131.8300018310547
2024-07-05,132.44000244140625
2024-07-08,132.61000061035156
2024-07-09,132.60000610351562
2024-07-10,133.92999267578125
2024-07-11,133.3000030517578
2024-07-12,134.11000061035156
2024-07-15,134.64999389648438
2024-07-16,135.83999633789062
2024-07-17,133.9199981689453
2024-07-18,132.74000549316406
2024-07-19,131.8800048828125
2024-07-22,133.33999633789062
2024-07-23,133.25999450683594
2024-07-24,130.16000366210938
2024-07-25,129.75
2024-07-26,131.27000427246094
2024-07-29,131.27999877929688
2024-07-30,130.72999572753906
2024-07-31,132.6300048828125
2024-08-01,130.64999389648438
2024-08-02,128.02000427246094
2024-08-05,124.20999908447266
2024-08-06,125.5
2024-08-07,124.5
2024-08-08,127.4000015258789
2024-08-09,127.97000122070312
2024-08-12,127.86000061035156
2024-08-13,130.00999450683594
2024-08-14,130.44000244140625
2024-08-15,132.66000366210938
2024-08-16,132.9499969482422
2024-08-19,134.25
2024-08-20,133.8800048828125
2024-08-21,134.60000610351562
2024-08-22,133.41000366210938
2024-08-23,135.16000366210938
2024-08-26,134.75
2024-08-27,134.8800048828125
2024-08-28,134.05999755859375
2024-08-29,134.17999267578125
2024-08-30,135.50999450683594
2024-09-03,132.55999755859375
2024-09-04,132.3300018310547
2024-09-05,131.89999389648438
2024-09-06,129.64999389648438
2024-09-09,131.07000732421875
2024-09-10,131.58999633789062
2024-09-11,132.9199981689453
2024-09-12,133.9600067138672
2024-09-13,134.9199981689453
2024-09-16,135.17999267578125
2024-09-17,135.3000030517578
2024-09-18,134.97000122070312
2024-09-19,137.3000030517578
2024-09-20,136.9600067138672
2024-09-23,137.32000732421875
2024-09-24,137.63999938964844
2024-09-25,137.24000549316406
2024-09-26,137.8300018310547
2024-09-27,137.32000732421875
2024-09-30,137.86000061035156
2024-10-01,136.55999755859375
2024-10-02,136.58999633789062
2024-10-03,136.30999755859375
2024-10-04,137.64999389648438
2024-10-07,136.33999633789062
2024-10-08,137.52999877929688
2024-10-09,138.49000549316406
2024-10-10,138.2100067138672
2024-10-11,139.27000427246094
2024-10-14,140.3000030517578
2024-10-15,139.3699951171875
2024-10-16,140.1300048828125
2024-10-17,140.08999633789062
2024-10-18,140.61000061035156
2024-10-21,140.1699981689453
2024-10-22,140.02999877929688
2024-10-23,138.77999877929688
2024-10-24,139.10000610351562
2024-10-25,138.97999572753906
2024-10-28,139.50999450683594
2024-10-29,139.72999572753906
2024-10-30,139.30999755859375
2024-10-31,136.82000732421875
2024-11-01,137.38999938964844
2024-11-04,137.0800018310547
2024-11-05,138.85000610351562
2024-11-06,142.74000549316406
2024-11-07,143.72999572753906
2024-11-08,144.36000061035156
2024-11-11,144.7899932861328
2024-11-12,144.22999572753906
2024-11-13,144.13999938964844
2024-11-14,143.16000366210938
2024-11-15,141.2899932861328
2024-11-18,141.8800048828125
2024-11-19,142.5399932861328
2024-11-20,142.6199951171875
2024-11-21,143.61000061035156
