Date,CNWCX
2022-02-28,73.5199966430664
2022-03-01,72.44999694824219
2022-03-02,73.0
2022-03-03,71.87999725341797
2022-03-04,70.02999877929688
2022-03-07,67.36000061035156
2022-03-08,67.41000366210938
2022-03-09,69.61000061035156
2022-03-10,69.20999908447266
2022-03-11,68.0999984741211
2022-03-14,67.0199966430664
2022-03-15,67.20999908447266
2022-03-16,70.37000274658203
2022-03-17,71.79000091552734
2022-03-18,72.7300033569336
2022-03-21,72.12999725341797
2022-03-22,73.05999755859375
2022-03-23,72.56999969482422
2022-03-24,73.36000061035156
2022-03-25,72.81999969482422
2022-03-28,73.12999725341797
2022-03-29,74.54000091552734
2022-03-30,74.5199966430664
2022-03-31,73.55000305175781
2022-04-01,74.36000061035156
2022-04-04,75.38999938964844
2022-04-05,74.05999755859375
2022-04-06,72.80000305175781
2022-04-07,72.5999984741211
2022-04-08,72.37000274658203
2022-04-11,71.0999984741211
2022-04-12,70.87000274658203
2022-04-13,71.62999725341797
2022-04-14,71.12000274658203
2022-04-18,70.93000030517578
2022-04-19,71.1500015258789
2022-04-20,71.0
2022-04-21,69.83999633789062
2022-04-22,68.44000244140625
2022-04-25,68.12000274658203
2022-04-26,66.37000274658203
2022-04-27,66.91000366210938
2022-04-28,68.12000274658203
2022-04-29,67.12999725341797
2022-05-02,67.20999908447266
2022-05-03,67.47000122070312
2022-05-04,68.37000274658203
2022-05-05,66.19000244140625
2022-05-06,65.04000091552734
2022-05-09,62.720001220703125
2022-05-10,63.150001525878906
2022-05-11,62.7599983215332
2022-05-12,62.650001525878906
2022-05-13,64.37000274658203
2022-05-16,64.2699966430664
2022-05-17,65.77999877929688
2022-05-18,64.19999694824219
2022-05-19,64.52999877929688
2022-05-20,65.19999694824219
2022-05-23,65.86000061035156
2022-05-24,64.95999908447266
2022-05-25,65.0999984741211
2022-05-26,66.05999755859375
2022-05-27,67.41999816894531
2022-05-31,67.61000061035156
2022-06-01,66.9000015258789
2022-06-02,68.33000183105469
2022-06-03,67.4800033569336
2022-06-06,67.81999969482422
2022-06-07,68.12000274658203
2022-06-08,67.62999725341797
2022-06-09,66.0999984741211
2022-06-10,64.66999816894531
2022-06-13,62.290000915527344
2022-06-14,62.2400016784668
2022-06-15,63.209999084472656
2022-06-16,61.25
2022-06-17,61.599998474121094
2022-06-21,62.720001220703125
2022-06-22,62.04999923706055
2022-06-23,62.22999954223633
2022-06-24,63.97999954223633
2022-06-27,63.90999984741211
2022-06-28,63.16999816894531
2022-06-29,62.91999816894531
2022-06-30,62.470001220703125
2022-07-01,62.560001373291016
2022-07-05,62.349998474121094
2022-07-06,62.209999084472656
2022-07-07,63.2599983215332
2022-07-08,63.20000076293945
2022-07-11,62.029998779296875
2022-07-12,61.599998474121094
2022-07-13,61.56999969482422
2022-07-14,61.220001220703125
2022-07-15,61.869998931884766
2022-07-18,61.869998931884766
2022-07-19,63.119998931884766
2022-07-20,63.18000030517578
2022-07-21,63.720001220703125
2022-07-22,63.09000015258789
2022-07-25,63.220001220703125
2022-07-26,62.709999084472656
2022-07-27,64.0
2022-07-28,64.6500015258789
2022-07-29,65.08000183105469
2022-08-01,64.9800033569336
2022-08-02,64.47000122070312
2022-08-03,64.94999694824219
2022-08-04,65.5
2022-08-05,65.52999877929688
2022-08-08,65.70999908447266
2022-08-09,65.23999786376953
2022-08-10,66.26000213623047
2022-08-11,66.44000244140625
2022-08-12,67.2699966430664
2022-08-15,67.2300033569336
2022-08-16,67.0
2022-08-17,66.5999984741211
2022-08-18,66.6500015258789
2022-08-19,65.66000366210938
2022-08-22,64.55000305175781
2022-08-23,64.87000274658203
2022-08-24,64.98999786376953
2022-08-25,65.87999725341797
2022-08-26,64.5199966430664
2022-08-29,64.12000274658203
2022-08-30,63.59000015258789
2022-08-31,63.29999923706055
2022-09-01,62.880001068115234
2022-09-02,62.56999969482422
2022-09-06,62.29999923706055
2022-09-07,62.869998931884766
2022-09-08,63.13999938964844
2022-09-09,64.36000061035156
2022-09-12,65.05000305175781
2022-09-13,62.959999084472656
2022-09-14,63.150001525878906
2022-09-15,62.459999084472656
2022-09-16,61.810001373291016
2022-09-19,62.2599983215332
2022-09-20,61.79999923706055
2022-09-21,60.880001068115234
2022-09-22,60.290000915527344
2022-09-23,59.04999923706055
2022-09-26,58.380001068115234
2022-09-27,58.369998931884766
2022-09-28,59.13999938964844
2022-09-29,58.04999923706055
2022-09-30,57.9900016784668
2022-10-03,59.220001220703125
2022-10-04,60.9900016784668
2022-10-05,61.040000915527344
2022-10-06,60.5
2022-10-07,59.290000915527344
2022-10-10,58.65999984741211
2022-10-11,57.93000030517578
2022-10-12,57.90999984741211
2022-10-13,58.5099983215332
2022-10-14,57.599998474121094
2022-10-17,58.900001525878906
2022-10-18,59.2599983215332
2022-10-19,58.58000183105469
2022-10-20,58.36000061035156
2022-10-21,59.33000183105469
2022-10-24,58.630001068115234
2022-10-25,59.34000015258789
2022-10-26,59.529998779296875
2022-10-27,59.099998474121094
2022-10-28,59.560001373291016
2022-10-31,59.369998931884766
2022-11-01,60.040000915527344
2022-11-02,59.38999938964844
2022-11-03,59.040000915527344
2022-11-04,60.81999969482422
2022-11-07,61.209999084472656
2022-11-08,61.56999969482422
2022-11-09,60.66999816894531
2022-11-10,62.66999816894531
2022-11-11,63.97999954223633
2022-11-14,63.72999954223633
2022-11-15,64.54000091552734
2022-11-16,63.849998474121094
2022-11-17,63.54999923706055
2022-11-18,63.599998474121094
2022-11-21,63.16999816894531
2022-11-22,63.619998931884766
2022-11-23,63.90999984741211
2022-11-25,63.959999084472656
2022-11-28,63.16999816894531
2022-11-29,63.7400016784668
2022-11-30,65.58999633789062
2022-12-01,65.56999969482422
2022-12-02,65.6500015258789
2022-12-05,64.91999816894531
2022-12-06,64.43000030517578
2022-12-07,64.20999908447266
2022-12-08,64.81999969482422
2022-12-09,64.68000030517578
2022-12-12,64.83000183105469
2022-12-13,65.19000244140625
2022-12-14,65.33999633789062
2022-12-15,63.849998474121094
2022-12-16,63.38999938964844
2022-12-19,63.130001068115234
2022-12-20,63.2599983215332
2022-12-21,63.900001525878906
2022-12-22,63.310001373291016
2022-12-23,63.5
2022-12-27,63.560001373291016
2022-12-28,63.04999923706055
2022-12-29,64.0199966430664
2022-12-30,63.599998474121094
2023-01-03,63.58000183105469
2023-01-04,64.33999633789062
2023-01-05,64.22000122070312
2023-01-06,65.25
2023-01-09,65.87000274658203
2023-01-10,66.16000366210938
2023-01-11,66.79000091552734
2023-01-12,67.12999725341797
2023-01-13,67.7300033569336
2023-01-17,67.63999938964844
2023-01-18,67.4000015258789
2023-01-19,67.22000122070312
2023-01-20,67.98999786376953
2023-01-23,68.45999908447266
2023-01-24,68.37999725341797
2023-01-25,68.51000213623047
2023-01-26,69.0
2023-01-27,68.7699966430664
2023-01-30,68.0199966430664
2023-01-31,68.37999725341797
2023-02-01,69.0999984741211
2023-02-02,69.30000305175781
2023-02-03,68.62999725341797
2023-02-06,67.72000122070312
2023-02-07,68.20999908447266
2023-02-08,67.94000244140625
2023-02-09,67.83999633789062
2023-02-10,67.47000122070312
2023-02-13,68.05999755859375
2023-02-14,68.16000366210938
2023-02-15,68.08999633789062
2023-02-16,67.73999786376953
2023-02-17,67.2699966430664
2023-02-21,66.5199966430664
2023-02-22,66.16000366210938
2023-02-23,66.37000274658203
2023-02-24,65.43000030517578
2023-02-27,65.73999786376953
2023-02-28,65.68000030517578
2023-03-01,66.26000213623047
2023-03-02,66.44000244140625
2023-03-03,67.2699966430664
2023-03-06,67.13999938964844
2023-03-07,66.36000061035156
2023-03-08,66.41000366210938
2023-03-09,65.61000061035156
2023-03-10,64.80999755859375
2023-03-13,64.55999755859375
2023-03-14,65.25
2023-03-15,64.02999877929688
2023-03-16,64.87000274658203
2023-03-17,64.47000122070312
2023-03-20,64.70999908447266
2023-03-21,65.55999755859375
2023-03-22,65.30999755859375
2023-03-23,65.73999786376953
2023-03-24,65.5199966430664
2023-03-27,65.68000030517578
2023-03-28,65.81999969482422
2023-03-29,66.69000244140625
2023-03-30,67.2300033569336
2023-03-31,67.63999938964844
2023-04-03,67.77999877929688
2023-04-04,67.62000274658203
2023-04-05,67.19999694824219
2023-04-06,67.37999725341797
2023-04-10,67.44999694824219
2023-04-11,67.93000030517578
2023-04-12,67.95999908447266
2023-04-13,68.93000030517578
2023-04-14,68.8499984741211
2023-04-17,68.87000274658203
2023-04-18,68.94000244140625
2023-04-19,68.47000122070312
2023-04-20,68.30999755859375
2023-04-21,68.25
2023-04-24,68.25
2023-04-25,67.16000366210938
2023-04-26,67.2300033569336
2023-04-27,68.05999755859375
2023-04-28,68.44999694824219
2023-05-01,68.38999938964844
2023-05-02,67.77999877929688
2023-05-03,67.87000274658203
2023-05-04,67.73999786376953
2023-05-05,68.52999877929688
2023-05-08,68.7300033569336
2023-05-09,68.33000183105469
2023-05-10,68.44000244140625
2023-05-11,68.26000213623047
2023-05-12,68.05000305175781
2023-05-15,68.72000122070312
2023-05-16,68.22000122070312
2023-05-17,68.41999816894531
2023-05-18,68.43000030517578
2023-05-19,68.51000213623047
2023-05-22,68.81999969482422
2023-05-23,67.95999908447266
2023-05-24,67.38999938964844
2023-05-25,67.5199966430664
2023-05-26,68.41999816894531
2023-05-30,67.66999816894531
2023-05-31,67.16000366210938
2023-06-01,67.94000244140625
2023-06-02,68.93000030517578
2023-06-05,68.69000244140625
2023-06-06,69.1500015258789
2023-06-07,68.94000244140625
2023-06-08,69.27999877929688
2023-06-09,69.33000183105469
2023-06-12,69.87000274658203
2023-06-13,70.37999725341797
2023-06-14,70.63999938964844
2023-06-15,71.41999816894531
2023-06-16,71.38999938964844
2023-06-20,70.62999725341797
2023-06-21,70.43000030517578
2023-06-22,70.30000305175781
2023-06-23,69.62000274658203
2023-06-26,69.38999938964844
2023-06-27,70.05000305175781
2023-06-28,69.98999786376953
2023-06-29,70.04000091552734
2023-06-30,70.77999877929688
2023-07-03,70.91999816894531
2023-07-05,70.77999877929688
2023-07-06,69.62999725341797
2023-07-07,69.76000213623047
2023-07-10,69.94000244140625
2023-07-11,70.62000274658203
2023-07-12,71.44000244140625
2023-07-13,72.47000122070312
2023-07-14,72.30999755859375
2023-07-17,72.30999755859375
2023-07-18,72.41999816894531
2023-07-19,72.37999725341797
2023-07-20,72.08000183105469
2023-07-21,72.13999938964844
2023-07-24,72.11000061035156
2023-07-25,72.62000274658203
2023-07-26,72.58999633789062
2023-07-27,72.30999755859375
2023-07-28,73.2699966430664
2023-07-31,73.31999969482422
2023-08-01,72.75
2023-08-02,71.41999816894531
2023-08-03,71.3499984741211
2023-08-04,71.31999969482422
2023-08-07,71.69999694824219
2023-08-08,71.4800033569336
2023-08-09,71.3499984741211
2023-08-10,71.37000274658203
2023-08-11,70.75
2023-08-14,70.54000091552734
2023-08-15,69.73999786376953
2023-08-16,69.37999725341797
2023-08-17,68.87999725341797
2023-08-18,68.70999908447266
2023-08-21,68.9800033569336
2023-08-22,69.12999725341797
2023-08-23,69.91000366210938
2023-08-24,69.16000366210938
2023-08-25,69.16999816894531
2023-08-28,69.62999725341797
2023-08-29,70.73999786376953
2023-08-30,70.68000030517578
2023-08-31,70.23999786376953
2023-09-01,70.51000213623047
2023-09-05,70.02999877929688
2023-09-06,69.62999725341797
2023-09-07,69.29000091552734
2023-09-08,69.37000274658203
2023-09-11,69.94000244140625
2023-09-12,69.66999816894531
2023-09-13,69.56999969482422
2023-09-14,69.9000015258789
2023-09-15,69.5999984741211
2023-09-18,69.37000274658203
2023-09-19,69.0999984741211
2023-09-20,68.69999694824219
2023-09-21,67.55999755859375
2023-09-22,67.70999908447266
2023-09-25,67.62000274658203
2023-09-26,66.8499984741211
2023-09-27,66.87999725341797
2023-09-28,67.12000274658203
2023-09-29,67.2300033569336
2023-10-02,66.7699966430664
2023-10-03,65.8499984741211
2023-10-04,66.05000305175781
2023-10-05,66.01000213623047
2023-10-06,66.8499984741211
2023-10-09,66.7699966430664
2023-10-10,67.44000244140625
2023-10-11,67.81999969482422
2023-10-12,67.5
2023-10-13,67.0
2023-10-16,67.37999725341797
2023-10-17,67.38999938964844
2023-10-18,66.4000015258789
2023-10-19,65.94000244140625
2023-10-20,65.43000030517578
2023-10-23,65.44999694824219
2023-10-24,65.77999877929688
2023-10-25,65.2300033569336
2023-10-26,64.62999725341797
2023-10-27,64.6500015258789
2023-10-30,65.1500015258789
2023-10-31,65.08000183105469
2023-11-01,65.55000305175781
2023-11-02,66.5999984741211
2023-11-03,67.51000213623047
2023-11-06,67.8499984741211
2023-11-07,67.75
2023-11-08,67.79000091552734
2023-11-09,67.37000274658203
2023-11-10,67.93000030517578
2023-11-13,67.83999633789062
2023-11-14,69.1500015258789
2023-11-15,69.4800033569336
2023-11-16,69.36000061035156
2023-11-17,69.54000091552734
2023-11-20,70.19000244140625
2023-11-21,69.83999633789062
2023-11-22,69.83999633789062
2023-11-24,70.0
2023-11-27,69.81999969482422
2023-11-28,69.93000030517578
2023-11-29,69.83000183105469
2023-11-30,69.91999816894531
2023-12-01,70.30999755859375
2023-12-04,69.83000183105469
2023-12-05,69.51000213623047
2023-12-06,69.38999938964844
2023-12-07,69.62999725341797
2023-12-08,69.83000183105469
2023-12-11,70.02999877929688
2023-12-12,70.16000366210938
2023-12-13,70.9800033569336
2023-12-14,70.51000213623047
2023-12-15,70.52999877929688
2023-12-18,70.5999984741211
2023-12-19,71.0199966430664
2023-12-20,70.12999725341797
2023-12-21,70.97000122070312
2023-12-22,70.91999816894531
2023-12-26,71.23999786376953
2023-12-27,71.62000274658203
2023-12-28,71.8499984741211
2023-12-29,71.83999633789062
2024-01-02,71.0
2024-01-03,70.43000030517578
2024-01-04,70.69999694824219
2024-01-05,70.62999725341797
2024-01-08,71.0999984741211
2024-01-09,70.73999786376953
2024-01-10,70.94000244140625
2024-01-11,71.05000305175781
2024-01-12,71.38999938964844
2024-01-16,70.66000366210938
2024-01-17,69.75
2024-01-18,70.19999694824219
2024-01-19,70.73999786376953
2024-01-22,70.44000244140625
2024-01-23,70.6500015258789
2024-01-24,71.12999725341797
2024-01-25,71.23999786376953
2024-01-26,71.44000244140625
2024-01-29,71.69999694824219
2024-01-30,71.30000305175781
2024-01-31,70.83999633789062
2024-02-01,71.66000366210938
2024-02-02,71.69000244140625
2024-02-05,71.58000183105469
2024-02-06,72.22000122070312
2024-02-07,72.4800033569336
2024-02-08,72.30999755859375
