Date,AMPCX
2023-01-05,24.469999313354492
2023-01-06,24.920000076293945
2023-01-09,25.059999465942383
2023-01-10,25.31999969482422
2023-01-11,25.709999084472656
2023-01-12,25.84000015258789
2023-01-13,26.0
2023-01-17,25.979999542236328
2023-01-18,25.709999084472656
2023-01-19,25.5
2023-01-20,26.079999923706055
2023-01-23,26.489999771118164
2023-01-24,26.40999984741211
2023-01-25,26.440000534057617
2023-01-26,26.709999084472656
2023-01-27,26.790000915527344
2023-01-30,26.389999389648438
2023-01-31,26.760000228881836
2023-02-01,27.270000457763672
2023-02-02,27.65999984741211
2023-02-03,27.290000915527344
2023-02-06,27.030000686645508
2023-02-07,27.34000015258789
2023-02-08,27.1200008392334
2023-02-09,26.950000762939453
2023-02-10,26.770000457763672
2023-02-13,27.1299991607666
2023-02-14,27.239999771118164
2023-02-15,27.420000076293945
2023-02-16,26.969999313354492
2023-02-17,26.799999237060547
2023-02-21,26.25
2023-02-22,26.260000228881836
2023-02-23,26.360000610351562
2023-02-24,26.010000228881836
2023-02-27,26.139999389648438
2023-02-28,26.1299991607666
2023-03-01,26.059999465942383
2023-03-02,26.270000457763672
2023-03-03,26.709999084472656
2023-03-06,26.6200008392334
2023-03-07,26.309999465942383
2023-03-08,26.350000381469727
2023-03-09,25.84000015258789
2023-03-10,25.3700008392334
2023-03-13,25.34000015258789
2023-03-14,25.799999237060547
2023-03-15,25.59000015258789
2023-03-16,26.09000015258789
2023-03-17,25.84000015258789
2023-03-20,25.979999542236328
2023-03-21,26.34000015258789
2023-03-22,25.940000534057617
2023-03-23,26.139999389648438
2023-03-24,26.15999984741211
2023-03-27,26.209999084472656
2023-03-28,26.100000381469727
2023-03-29,26.450000762939453
2023-03-30,26.6200008392334
2023-03-31,27.049999237060547
2023-04-03,27.079999923706055
2023-04-04,26.959999084472656
2023-04-05,26.739999771118164
2023-04-06,26.809999465942383
2023-04-10,26.899999618530273
2023-04-11,26.959999084472656
2023-04-12,26.829999923706055
2023-04-13,27.200000762939453
2023-04-14,27.1200008392334
2023-04-17,27.18000030517578
2023-04-18,27.229999542236328
2023-04-19,27.229999542236328
2023-04-20,27.110000610351562
2023-04-21,27.190000534057617
2023-04-24,27.149999618530273
2023-04-25,26.6200008392334
2023-04-26,26.579999923706055
2023-04-27,27.040000915527344
2023-04-28,27.290000915527344
2023-05-01,27.270000457763672
2023-05-02,27.020000457763672
2023-05-03,26.959999084472656
2023-05-04,26.81999969482422
2023-05-05,27.15999984741211
2023-05-08,27.239999771118164
2023-05-09,27.170000076293945
2023-05-10,27.31999969482422
2023-05-11,27.290000915527344
2023-05-12,27.219999313354492
2023-05-15,27.360000610351562
2023-05-16,27.18000030517578
2023-05-17,27.479999542236328
2023-05-18,27.850000381469727
2023-05-19,27.75
2023-05-22,27.790000915527344
2023-05-23,27.360000610351562
2023-05-24,27.209999084472656
2023-05-25,27.3700008392334
2023-05-26,27.850000381469727
2023-05-30,27.790000915527344
2023-05-31,27.690000534057617
2023-06-01,27.93000030517578
2023-06-02,28.34000015258789
2023-06-05,28.25
2023-06-06,28.329999923706055
2023-06-07,28.059999465942383
2023-06-08,28.190000534057617
2023-06-09,28.209999084472656
2023-06-12,28.59000015258789
2023-06-13,28.780000686645508
2023-06-14,28.809999465942383
2023-06-15,29.149999618530273
2023-06-16,28.93000030517578
2023-06-20,28.850000381469727
2023-06-21,28.75
2023-06-22,28.860000610351562
2023-06-23,28.65999984741211
2023-06-26,28.530000686645508
2023-06-27,28.889999389648438
2023-06-28,28.979999542236328
2023-06-29,29.049999237060547
2023-06-30,29.329999923706055
2023-07-03,29.280000686645508
2023-07-05,29.209999084472656
2023-07-06,28.90999984741211
2023-07-07,28.889999389648438
2023-07-10,29.1200008392334
2023-07-11,29.360000610351562
2023-07-12,29.549999237060547
2023-07-13,29.860000610351562
2023-07-14,29.889999389648438
2023-07-17,30.020000457763672
2023-07-18,30.270000457763672
2023-07-19,30.290000915527344
2023-07-20,29.920000076293945
2023-07-21,29.969999313354492
2023-07-24,29.940000534057617
2023-07-25,30.06999969482422
2023-07-26,30.06999969482422
2023-07-27,29.860000610351562
2023-07-28,30.219999313354492
2023-07-31,30.260000228881836
2023-08-01,30.190000534057617
2023-08-02,29.670000076293945
2023-08-03,29.6200008392334
2023-08-04,29.56999969482422
2023-08-07,29.8700008392334
2023-08-08,29.65999984741211
2023-08-09,29.43000030517578
2023-08-10,29.5
2023-08-11,29.350000381469727
2023-08-14,29.540000915527344
2023-08-15,29.239999771118164
2023-08-16,29.010000228881836
2023-08-17,28.649999618530273
2023-08-18,28.670000076293945
2023-08-21,28.860000610351562
2023-08-22,28.860000610351562
2023-08-23,29.229999542236328
2023-08-24,28.719999313354492
2023-08-25,28.8799991607666
2023-08-28,29.079999923706055
2023-08-29,29.56999969482422
2023-08-30,29.729999542236328
2023-08-31,29.729999542236328
2023-09-01,29.790000915527344
2023-09-05,29.600000381469727
2023-09-06,29.520000457763672
2023-09-07,29.450000762939453
2023-09-08,29.420000076293945
2023-09-11,29.559999465942383
2023-09-12,29.34000015258789
2023-09-13,29.290000915527344
2023-09-14,29.40999984741211
2023-09-15,29.079999923706055
2023-09-18,29.020000457763672
2023-09-19,28.940000534057617
2023-09-20,28.690000534057617
2023-09-21,28.110000610351562
2023-09-22,28.079999923706055
2023-09-25,28.18000030517578
2023-09-26,27.81999969482422
2023-09-27,27.899999618530273
2023-09-28,28.1200008392334
2023-09-29,28.06999969482422
2023-10-02,28.040000915527344
2023-10-03,27.559999465942383
2023-10-04,27.809999465942383
2023-10-05,27.770000457763672
2023-10-06,28.170000076293945
2023-10-09,28.260000228881836
2023-10-10,28.479999542236328
2023-10-11,28.559999465942383
2023-10-12,28.280000686645508
2023-10-13,28.049999237060547
2023-10-16,28.389999389648438
2023-10-17,28.459999084472656
2023-10-18,27.989999771118164
2023-10-19,27.760000228881836
2023-10-20,27.459999084472656
2023-10-23,27.469999313354492
2023-10-24,27.68000030517578
2023-10-25,27.139999389648438
2023-10-26,26.799999237060547
2023-10-27,26.729999542236328
2023-10-30,27.020000457763672
2023-10-31,27.209999084472656
2023-11-01,27.459999084472656
2023-11-02,28.010000228881836
2023-11-03,28.40999984741211
2023-11-06,28.3700008392334
2023-11-07,28.579999923706055
2023-11-08,28.600000381469727
2023-11-09,28.40999984741211
2023-11-10,28.860000610351562
2023-11-13,28.8799991607666
2023-11-14,29.56999969482422
2023-11-15,29.639999389648438
2023-11-16,29.6200008392334
2023-11-17,29.700000762939453
2023-11-20,29.979999542236328
2023-11-21,29.940000534057617
2023-11-22,30.09000015258789
2023-11-24,30.1200008392334
2023-11-27,30.040000915527344
2023-11-28,29.979999542236328
2023-11-29,30.0
2023-11-30,30.110000610351562
2023-12-01,30.40999984741211
2023-12-04,30.280000686645508
2023-12-05,30.1200008392334
2023-12-06,30.010000228881836
2023-12-07,30.239999771118164
2023-12-08,30.40999984741211
2023-12-11,30.649999618530273
2023-12-12,30.8799991607666
2023-12-13,30.329999923706055
2023-12-14,30.479999542236328
2023-12-15,30.489999771118164
2023-12-18,30.6299991607666
2023-12-19,30.8700008392334
2023-12-20,30.389999389648438
2023-12-21,30.81999969482422
2023-12-22,30.8799991607666
2023-12-26,31.020000457763672
2023-12-27,31.110000610351562
2023-12-28,31.1200008392334
2023-12-29,30.959999084472656
2024-01-02,30.610000610351562
2024-01-03,30.139999389648438
2024-01-04,30.1299991607666
2024-01-05,30.1200008392334
2024-01-08,30.649999618530273
2024-01-09,30.670000076293945
2024-01-10,30.860000610351562
2024-01-11,30.940000534057617
2024-01-12,30.940000534057617
2024-01-16,30.81999969482422
2024-01-17,30.649999618530273
2024-01-18,31.010000228881836
2024-01-19,31.350000381469727
2024-01-22,31.510000228881836
2024-01-23,31.5
2024-01-24,31.510000228881836
2024-01-25,31.690000534057617
2024-01-26,31.700000762939453
2024-01-29,32.029998779296875
2024-01-30,31.90999984741211
2024-01-31,31.3799991607666
2024-02-01,31.84000015258789
2024-02-02,32.2599983215332
2024-02-05,32.2599983215332
2024-02-06,32.2400016784668
2024-02-07,32.619998931884766
2024-02-08,32.7400016784668
2024-02-09,32.91999816894531
2024-02-12,32.880001068115234
2024-02-13,32.310001373291016
2024-02-14,32.77000045776367
2024-02-15,32.970001220703125
2024-02-16,32.75
2024-02-20,32.5
2024-02-21,32.43000030517578
2024-02-22,33.220001220703125
2024-02-23,33.22999954223633
2024-02-26,33.20000076293945
2024-02-27,33.310001373291016
2024-02-28,33.20000076293945
2024-02-29,33.380001068115234
2024-03-01,33.75
2024-03-04,33.70000076293945
2024-03-05,33.220001220703125
2024-03-06,33.40999984741211
2024-03-07,33.88999938964844
2024-03-08,33.560001373291016
2024-03-11,33.38999938964844
2024-03-12,33.77000045776367
2024-03-13,33.72999954223633
2024-03-14,33.619998931884766
2024-03-15,33.279998779296875
2024-03-18,33.439998626708984
2024-03-19,33.630001068115234
2024-03-20,34.0
2024-03-21,34.310001373291016
2024-03-22,34.189998626708984
2024-03-25,34.08000183105469
2024-03-26,34.040000915527344
2024-03-27,34.209999084472656
2024-03-28,34.209999084472656
2024-04-01,34.16999816894531
2024-04-02,33.86000061035156
2024-04-03,34.02000045776367
2024-04-04,33.54999923706055
2024-04-05,34.029998779296875
2024-04-08,34.060001373291016
2024-04-09,34.11000061035156
2024-04-10,33.7599983215332
2024-04-11,34.029998779296875
2024-04-12,33.439998626708984
2024-04-15,32.95000076293945
2024-04-16,32.939998626708984
2024-04-17,32.65999984741211
2024-04-18,32.459999084472656
2024-04-19,32.040000915527344
2024-04-22,32.27000045776367
2024-04-23,32.869998931884766
2024-04-24,32.81999969482422
2024-04-25,32.650001525878906
2024-04-26,32.9900016784668
2024-04-29,33.029998779296875
2024-04-30,32.5
2024-05-01,32.43000030517578
2024-05-02,32.68000030517578
2024-05-03,33.04999923706055
2024-05-06,33.5
2024-05-07,33.58000183105469
2024-05-08,33.5
2024-05-09,33.630001068115234
2024-05-10,33.720001220703125
2024-05-13,33.619998931884766
2024-05-14,33.790000915527344
2024-05-15,34.25
2024-05-16,34.06999969482422
2024-05-17,34.06999969482422
2024-05-20,34.22999954223633
2024-05-21,34.22999954223633
2024-05-22,34.13999938964844
2024-05-23,33.869998931884766
2024-05-24,34.15999984741211
2024-05-28,34.029998779296875
2024-05-29,33.7400016784668
2024-05-30,33.38999938964844
2024-05-31,33.56999969482422
2024-06-03,33.599998474121094
2024-06-04,33.61000061035156
2024-06-05,34.209999084472656
2024-06-06,34.220001220703125
2024-06-07,34.11000061035156
2024-06-10,34.27000045776367
2024-06-11,34.36000061035156
2024-06-12,33.95000076293945
2024-06-13,34.02000045776367
2024-06-14,33.95000076293945
2024-06-17,34.27000045776367
2024-06-18,34.279998779296875
2024-06-20,34.18000030517578
2024-06-21,34.15999984741211
2024-06-24,34.060001373291016
2024-06-25,34.15999984741211
2024-06-26,34.209999084472656
2024-06-27,34.27000045776367
2024-06-28,34.13999938964844
2024-07-01,34.130001068115234
2024-07-02,34.310001373291016
2024-07-03,34.4900016784668
2024-07-05,34.689998626708984
2024-07-08,34.65999984741211
2024-07-09,34.540000915527344
2024-07-10,34.81999969482422
2024-07-11,34.720001220703125
2024-07-12,34.869998931884766
2024-07-15,34.91999816894531
2024-07-16,35.209999084472656
2024-07-17,34.380001068115234
2024-07-18,34.08000183105469
2024-07-19,33.95000076293945
2024-07-22,34.36000061035156
2024-07-23,34.5099983215332
2024-07-24,33.599998474121094
2024-07-25,33.4900016784668
2024-07-26,33.810001373291016
2024-07-29,33.83000183105469
2024-07-30,33.7400016784668
2024-07-31,34.31999969482422
2024-08-01,33.83000183105469
2024-08-02,33.09000015258789
2024-08-05,32.22999954223633
2024-08-06,32.56999969482422
2024-08-07,32.29999923706055
2024-08-08,33.119998931884766
2024-08-09,33.29999923706055
2024-08-12,33.22999954223633
2024-08-13,33.790000915527344
2024-08-14,33.880001068115234
2024-08-15,34.5099983215332
2024-08-16,34.4900016784668
2024-08-19,34.81999969482422
2024-08-20,34.779998779296875
2024-08-21,34.93000030517578
2024-08-22,34.59000015258789
2024-08-23,34.9900016784668
2024-08-26,34.810001373291016
2024-08-27,34.88999938964844
2024-08-28,34.66999816894531
2024-08-29,34.7400016784668
2024-08-30,35.0
2024-09-03,34.20000076293945
2024-09-04,34.11000061035156
2024-09-05,33.939998626708984
2024-09-06,33.33000183105469
2024-09-09,33.66999816894531
2024-09-10,33.84000015258789
2024-09-11,34.33000183105469
2024-09-12,34.68000030517578
2024-09-13,34.959999084472656
2024-09-16,34.97999954223633
2024-09-17,35.0099983215332
2024-09-18,34.93000030517578
2024-09-19,35.58000183105469
2024-09-20,35.5099983215332
2024-09-23,35.59000015258789
2024-09-24,35.689998626708984
2024-09-25,35.61000061035156
2024-09-26,35.77000045776367
2024-09-27,35.650001525878906
2024-09-30,35.720001220703125
2024-10-01,35.43000030517578
2024-10-02,35.47999954223633
2024-10-03,35.33000183105469
2024-10-04,35.66999816894531
2024-10-07,35.310001373291016
2024-10-08,35.709999084472656
2024-10-09,36.0
2024-10-10,35.91999816894531
2024-10-11,36.20000076293945
2024-10-14,36.439998626708984
2024-10-15,36.09000015258789
2024-10-16,36.18000030517578
2024-10-17,36.209999084472656
2024-10-18,36.34000015258789
2024-10-21,36.18000030517578
2024-10-22,36.13999938964844
2024-10-23,35.720001220703125
2024-10-24,35.720001220703125
2024-10-25,35.77000045776367
2024-10-28,35.84000015258789
2024-10-29,36.0
2024-10-30,35.900001525878906
2024-10-31,35.15999984741211
2024-11-01,35.369998931884766
2024-11-04,35.33000183105469
2024-11-05,35.779998779296875
2024-11-06,36.58000183105469
2024-11-07,36.810001373291016
2024-11-08,37.029998779296875
2024-11-11,37.18000030517578
2024-11-12,37.06999969482422
2024-11-13,37.029998779296875
2024-11-14,36.63999938964844
2024-11-15,35.91999816894531
2024-11-18,35.97999954223633
2024-11-19,36.119998931884766
2024-11-20,36.209999084472656
2024-11-21,36.310001373291016
