Date,RNWBX
2023-01-18,67.41000366210938
2023-01-19,67.2300033569336
2023-01-20,68.0
2023-01-23,68.47000122070312
2023-01-24,68.37999725341797
2023-01-25,68.5199966430664
2023-01-26,69.01000213623047
2023-01-27,68.77999877929688
2023-01-30,68.02999877929688
2023-01-31,68.38999938964844
2023-02-01,69.11000061035156
2023-02-02,69.30999755859375
2023-02-03,68.63999938964844
2023-02-06,67.7300033569336
2023-02-07,68.22000122070312
2023-02-08,67.94999694824219
2023-02-09,67.8499984741211
2023-02-10,67.4800033569336
2023-02-13,68.06999969482422
2023-02-14,68.18000030517578
2023-02-15,68.0999984741211
2023-02-16,67.75
2023-02-17,67.27999877929688
2023-02-21,66.52999877929688
2023-02-22,66.18000030517578
2023-02-23,66.38999938964844
2023-02-24,65.44999694824219
2023-02-27,65.76000213623047
2023-02-28,65.69999694824219
2023-03-01,66.27999877929688
2023-03-02,66.45999908447266
2023-03-03,67.29000091552734
2023-03-06,67.16000366210938
2023-03-07,66.37999725341797
2023-03-08,66.43000030517578
2023-03-09,65.62999725341797
2023-03-10,64.83000183105469
2023-03-13,64.58000183105469
2023-03-14,65.2699966430664
2023-03-15,64.05000305175781
2023-03-16,64.88999938964844
2023-03-17,64.5
2023-03-20,64.7300033569336
2023-03-21,65.58000183105469
2023-03-22,65.33000183105469
2023-03-23,65.76000213623047
2023-03-24,65.55000305175781
2023-03-27,65.69999694824219
2023-03-28,65.8499984741211
2023-03-29,66.70999908447266
2023-03-30,67.25
2023-03-31,67.66999816894531
2023-04-03,67.80999755859375
2023-04-04,67.63999938964844
2023-04-05,67.2300033569336
2023-04-06,67.41000366210938
2023-04-10,67.4800033569336
2023-04-11,67.94999694824219
2023-04-12,67.98999786376953
2023-04-13,68.95999908447266
2023-04-14,68.87999725341797
2023-04-17,68.9000015258789
2023-04-18,68.97000122070312
2023-04-19,68.5
2023-04-20,68.3499984741211
2023-04-21,68.27999877929688
2023-04-24,68.27999877929688
2023-04-25,67.19000244140625
2023-04-26,67.26000213623047
2023-04-27,68.08999633789062
2023-04-28,68.4800033569336
2023-05-01,68.43000030517578
2023-05-02,67.81999969482422
2023-05-03,67.9000015258789
2023-05-04,67.77999877929688
2023-05-05,68.55999755859375
2023-05-08,68.76000213623047
2023-05-09,68.37000274658203
2023-05-10,68.4800033569336
2023-05-11,68.29000091552734
2023-05-12,68.08000183105469
2023-05-15,68.76000213623047
2023-05-16,68.25
2023-05-17,68.44999694824219
2023-05-18,68.47000122070312
2023-05-19,68.55000305175781
2023-05-22,68.86000061035156
2023-05-23,68.0
2023-05-24,67.43000030517578
2023-05-25,67.55999755859375
2023-05-26,68.45999908447266
2023-05-30,67.72000122070312
2023-05-31,67.19999694824219
2023-06-01,67.98999786376953
2023-06-02,68.9800033569336
2023-06-05,68.73999786376953
2023-06-06,69.19000244140625
2023-06-07,68.98999786376953
2023-06-08,69.33000183105469
2023-06-09,69.37999725341797
2023-06-12,69.91999816894531
2023-06-13,70.43000030517578
2023-06-14,70.69000244140625
2023-06-15,71.47000122070312
2023-06-16,71.44000244140625
2023-06-20,70.68000030517578
2023-06-21,70.4800033569336
2023-06-22,70.3499984741211
2023-06-23,69.66999816894531
2023-06-26,69.44999694824219
2023-06-27,70.0999984741211
2023-06-28,70.04000091552734
2023-06-29,70.08999633789062
2023-06-30,70.83000183105469
2023-07-03,70.9800033569336
2023-07-05,70.83999633789062
2023-07-06,69.69000244140625
2023-07-07,69.81999969482422
2023-07-10,70.0
2023-07-11,70.68000030517578
2023-07-12,71.48999786376953
2023-07-13,72.52999877929688
2023-07-14,72.37000274658203
2023-07-17,72.37000274658203
2023-07-18,72.4800033569336
2023-07-19,72.44000244140625
2023-07-20,72.13999938964844
2023-07-21,72.19999694824219
2023-07-24,72.16999816894531
2023-07-25,72.68000030517578
2023-07-26,72.6500015258789
2023-07-27,72.37999725341797
2023-07-28,73.33000183105469
2023-07-31,73.38999938964844
2023-08-01,72.80999755859375
2023-08-02,71.48999786376953
2023-08-03,71.41000366210938
2023-08-04,71.38999938964844
2023-08-07,71.7699966430664
2023-08-08,71.55000305175781
2023-08-09,71.41000366210938
2023-08-10,71.43000030517578
2023-08-11,70.80999755859375
2023-08-14,70.5999984741211
2023-08-15,69.80999755859375
2023-08-16,69.44000244140625
2023-08-17,68.94000244140625
2023-08-18,68.77999877929688
2023-08-21,69.05000305175781
2023-08-22,69.19999694824219
2023-08-23,69.9800033569336
2023-08-24,69.22000122070312
2023-08-25,69.23999786376953
2023-08-28,69.69999694824219
2023-08-29,70.80999755859375
2023-08-30,70.75
2023-08-31,70.30999755859375
2023-09-01,70.58000183105469
2023-09-05,70.0999984741211
2023-09-06,69.69999694824219
2023-09-07,69.36000061035156
2023-09-08,69.44000244140625
2023-09-11,70.01000213623047
2023-09-12,69.73999786376953
2023-09-13,69.63999938964844
2023-09-14,69.97000122070312
2023-09-15,69.68000030517578
2023-09-18,69.44000244140625
2023-09-19,69.16999816894531
2023-09-20,68.7699966430664
2023-09-21,67.63999938964844
2023-09-22,67.77999877929688
2023-09-25,67.69999694824219
2023-09-26,66.91999816894531
2023-09-27,66.94999694824219
2023-09-28,67.19999694824219
2023-09-29,67.30000305175781
2023-10-02,66.8499984741211
2023-10-03,65.91999816894531
2023-10-04,66.12000274658203
2023-10-05,66.08999633789062
2023-10-06,66.91999816894531
2023-10-09,66.83999633789062
2023-10-10,67.51000213623047
2023-10-11,67.9000015258789
2023-10-12,67.58000183105469
2023-10-13,67.08000183105469
2023-10-16,67.45999908447266
2023-10-17,67.47000122070312
2023-10-18,66.4800033569336
2023-10-19,66.0199966430664
2023-10-20,65.51000213623047
2023-10-23,65.52999877929688
2023-10-24,65.86000061035156
2023-10-25,65.30000305175781
2023-10-26,64.70999908447266
2023-10-27,64.7300033569336
2023-10-30,65.22000122070312
2023-10-31,65.16000366210938
2023-11-01,65.62999725341797
2023-11-02,66.68000030517578
2023-11-03,67.58999633789062
2023-11-06,67.93000030517578
2023-11-07,67.83000183105469
2023-11-08,67.87000274658203
2023-11-09,67.44999694824219
2023-11-10,68.01000213623047
2023-11-13,67.91999816894531
2023-11-14,69.2300033569336
2023-11-15,69.55999755859375
2023-11-16,69.44999694824219
2023-11-17,69.62000274658203
2023-11-20,70.27999877929688
2023-11-21,69.93000030517578
2023-11-22,69.93000030517578
2023-11-24,70.08999633789062
2023-11-27,69.91000366210938
2023-11-28,70.0199966430664
2023-11-29,69.91999816894531
2023-11-30,70.01000213623047
2023-12-01,70.4000015258789
2023-12-04,69.91999816894531
2023-12-05,69.61000061035156
2023-12-06,69.4800033569336
2023-12-07,69.72000122070312
2023-12-08,69.91999816894531
2023-12-11,70.12999725341797
2023-12-12,70.25
2023-12-13,71.06999969482422
2023-12-14,70.38999938964844
2023-12-15,70.4000015258789
2023-12-18,70.4800033569336
2023-12-19,70.88999938964844
2023-12-20,70.01000213623047
2023-12-21,70.83999633789062
2023-12-22,70.79000091552734
2023-12-26,71.11000061035156
2023-12-27,71.48999786376953
2023-12-28,71.72000122070312
2023-12-29,71.70999908447266
2024-01-02,70.87000274658203
2024-01-03,70.30999755859375
2024-01-04,70.58000183105469
2024-01-05,70.5
2024-01-08,70.97000122070312
2024-01-09,70.62000274658203
2024-01-10,70.80999755859375
2024-01-11,70.93000030517578
2024-01-12,71.2699966430664
2024-01-16,70.54000091552734
2024-01-17,69.62999725341797
2024-01-18,70.08000183105469
2024-01-19,70.62000274658203
2024-01-22,70.31999969482422
2024-01-23,70.52999877929688
2024-01-24,71.01000213623047
2024-01-25,71.12000274658203
2024-01-26,71.31999969482422
2024-01-29,71.58000183105469
2024-01-30,71.18000030517578
2024-01-31,70.72000122070312
2024-02-01,71.54000091552734
2024-02-02,71.56999969482422
2024-02-05,71.45999908447266
2024-02-06,72.0999984741211
2024-02-07,72.36000061035156
2024-02-08,72.19000244140625
2024-02-09,72.55999755859375
2024-02-12,72.48999786376953
2024-02-13,71.91999816894531
2024-02-14,72.4000015258789
2024-02-15,72.91000366210938
2024-02-16,73.02999877929688
2024-02-20,72.91000366210938
2024-02-21,72.98999786376953
2024-02-22,73.9800033569336
2024-02-23,73.80000305175781
2024-02-26,73.6500015258789
2024-02-27,73.91999816894531
2024-02-28,73.45999908447266
2024-02-29,73.52999877929688
2024-03-01,74.19999694824219
2024-03-04,74.30999755859375
2024-03-05,73.62000274658203
2024-03-06,74.22000122070312
2024-03-07,74.95999908447266
2024-03-08,74.6500015258789
2024-03-11,74.66999816894531
2024-03-12,75.37000274658203
2024-03-13,75.38999938964844
2024-03-14,75.23999786376953
2024-03-15,74.68000030517578
2024-03-18,74.80000305175781
2024-03-19,74.68000030517578
2024-03-20,75.41999816894531
2024-03-21,75.55999755859375
2024-03-22,75.20999908447266
2024-03-25,75.06999969482422
2024-03-26,75.0199966430664
2024-03-27,75.2300033569336
2024-03-28,75.25
2024-04-01,75.29000091552734
2024-04-02,75.31999969482422
2024-04-03,75.5
2024-04-04,75.0
2024-04-05,75.5199966430664
2024-04-08,75.69999694824219
2024-04-09,75.8499984741211
2024-04-10,75.48999786376953
2024-04-11,75.61000061035156
2024-04-12,74.16000366210938
2024-04-15,73.43000030517578
2024-04-16,72.87000274658203
2024-04-17,72.72000122070312
2024-04-18,72.83000183105469
2024-04-19,72.11000061035156
2024-04-22,72.69999694824219
2024-04-23,73.80999755859375
2024-04-24,74.0
2024-04-25,73.69999694824219
2024-04-26,74.58000183105469
2024-04-29,74.9000015258789
2024-04-30,73.95999908447266
2024-05-01,73.95999908447266
2024-05-02,74.7300033569336
2024-05-03,75.36000061035156
2024-05-06,76.02999877929688
2024-05-07,76.01000213623047
2024-05-08,75.91999816894531
2024-05-09,75.94000244140625
2024-05-10,76.20999908447266
2024-05-13,76.36000061035156
2024-05-14,76.86000061035156
2024-05-15,77.62999725341797
2024-05-16,77.62999725341797
2024-05-17,77.83999633789062
2024-05-20,78.05000305175781
2024-05-21,77.76000213623047
2024-05-22,77.29000091552734
2024-05-23,76.81999969482422
2024-05-24,77.12000274658203
2024-05-28,77.04000091552734
2024-05-29,76.02999877929688
2024-05-30,75.7300033569336
2024-05-31,75.75
2024-06-03,76.16999816894531
2024-06-04,75.36000061035156
2024-06-05,76.63999938964844
2024-06-06,77.0
2024-06-07,76.54000091552734
2024-06-10,76.58999633789062
2024-06-11,76.16999816894531
2024-06-12,76.56999969482422
2024-06-13,76.55000305175781
2024-06-14,76.44000244140625
2024-06-17,76.69999694824219
2024-06-18,76.87999725341797
2024-06-20,76.9800033569336
2024-06-21,76.69000244140625
2024-06-24,76.5999984741211
2024-06-25,76.80000305175781
2024-06-26,76.6500015258789
2024-06-27,76.63999938964844
2024-06-28,76.30000305175781
2024-07-01,76.5
2024-07-02,76.41999816894531
2024-07-03,77.27999877929688
2024-07-05,77.87000274658203
2024-07-08,77.63999938964844
2024-07-09,77.70999908447266
2024-07-10,78.29000091552734
2024-07-11,78.2699966430664
2024-07-12,78.79000091552734
2024-07-15,78.48999786376953
2024-07-16,78.30999755859375
2024-07-17,77.26000213623047
2024-07-18,76.69999694824219
2024-07-19,76.30000305175781
2024-07-22,76.81999969482422
2024-07-23,76.66000366210938
2024-07-24,75.2300033569336
2024-07-25,74.70999908447266
2024-07-26,75.37999725341797
2024-07-29,75.19999694824219
2024-07-30,74.77999877929688
2024-07-31,75.93000030517578
2024-08-01,74.76000213623047
2024-08-02,73.7699966430664
2024-08-05,72.20999908447266
2024-08-06,72.77999877929688
2024-08-07,72.80999755859375
2024-08-08,74.45999908447266
2024-08-09,74.73999786376953
2024-08-12,74.76000213623047
2024-08-13,75.70999908447266
2024-08-14,75.79000091552734
2024-08-15,76.83000183105469
2024-08-16,77.02999877929688
2024-08-19,77.83000183105469
2024-08-20,77.61000061035156
2024-08-21,77.7300033569336
2024-08-22,77.25
2024-08-23,78.01000213623047
2024-08-26,77.94000244140625
2024-08-27,78.05999755859375
2024-08-28,77.52999877929688
2024-08-29,77.66000366210938
2024-08-30,78.16999816894531
2024-09-03,76.45999908447266
2024-09-04,76.2699966430664
2024-09-05,76.36000061035156
2024-09-06,75.30000305175781
2024-09-09,75.66000366210938
2024-09-10,75.58000183105469
2024-09-11,76.55000305175781
2024-09-12,77.26000213623047
2024-09-13,77.55999755859375
2024-09-16,77.77999877929688
2024-09-17,78.01000213623047
2024-09-18,77.7699966430664
2024-09-19,78.93000030517578
2024-09-20,78.83000183105469
2024-09-23,78.94999694824219
2024-09-24,79.94999694824219
2024-09-25,79.87999725341797
2024-09-26,81.47000122070312
2024-09-27,81.70999908447266
2024-09-30,81.37000274658203
2024-10-01,81.25
2024-10-02,81.83000183105469
2024-10-03,81.12999725341797
2024-10-04,81.7300033569336
2024-10-07,81.70999908447266
2024-10-08,80.94999694824219
2024-10-09,80.73999786376953
2024-10-10,80.70999908447266
2024-10-11,81.04000091552734
2024-10-14,81.12000274658203
2024-10-15,79.66000366210938
2024-10-16,79.77999877929688
2024-10-17,79.62000274658203
2024-10-18,80.41000366210938
2024-10-21,79.94000244140625
2024-10-22,79.69000244140625
2024-10-23,79.18000030517578
2024-10-24,79.19000244140625
2024-10-25,79.19000244140625
2024-10-28,79.36000061035156
2024-10-29,79.38999938964844
2024-10-30,79.0
2024-10-31,77.97000122070312
2024-11-01,78.29000091552734
2024-11-04,78.5999984741211
2024-11-05,79.41999816894531
2024-11-06,79.11000061035156
2024-11-07,79.80999755859375
2024-11-08,79.08000183105469
2024-11-11,78.87999725341797
2024-11-12,77.83999633789062
2024-11-13,77.22000122070312
2024-11-14,76.86000061035156
2024-11-15,76.0999984741211
2024-11-18,76.4800033569336
2024-11-19,76.80000305175781
2024-11-20,76.86000061035156
2024-11-21,76.69000244140625
