Date,RERHX
2022-09-27,43.20000076293945
2022-09-28,44.02000045776367
2022-09-29,43.279998779296875
2022-09-30,43.34000015258789
2022-10-03,44.349998474121094
2022-10-04,46.040000915527344
2022-10-05,45.880001068115234
2022-10-06,45.369998931884766
2022-10-07,44.5
2022-10-10,44.16999816894531
2022-10-11,43.54999923706055
2022-10-12,43.54999923706055
2022-10-13,44.06999969482422
2022-10-14,43.400001525878906
2022-10-17,44.45000076293945
2022-10-18,44.779998779296875
2022-10-19,44.2400016784668
2022-10-20,44.18000030517578
2022-10-21,44.900001525878906
2022-10-24,44.599998474121094
2022-10-25,45.40999984741211
2022-10-26,45.880001068115234
2022-10-27,45.540000915527344
2022-10-28,45.79999923706055
2022-10-31,45.47999954223633
2022-11-01,45.95000076293945
2022-11-02,45.349998474121094
2022-11-03,45.029998779296875
2022-11-04,46.5
2022-11-07,46.88999938964844
2022-11-08,47.31999969482422
2022-11-09,46.529998779296875
2022-11-10,48.779998779296875
2022-11-11,49.95000076293945
2022-11-14,49.52000045776367
2022-11-15,50.22999954223633
2022-11-16,49.790000915527344
2022-11-17,49.61000061035156
2022-11-18,49.61000061035156
2022-11-21,49.099998474121094
2022-11-22,49.65999984741211
2022-11-23,50.06999969482422
2022-11-25,50.18000030517578
2022-11-28,49.43000030517578
2022-11-29,49.709999084472656
2022-11-30,51.04999923706055
2022-12-01,51.38999938964844
2022-12-02,51.290000915527344
2022-12-05,50.529998779296875
2022-12-06,50.119998931884766
2022-12-07,49.939998626708984
2022-12-08,50.29999923706055
2022-12-09,50.34000015258789
2022-12-12,50.5
2022-12-13,51.029998779296875
2022-12-14,51.11000061035156
2022-12-15,49.06999969482422
2022-12-16,48.61000061035156
2022-12-19,48.40999984741211
2022-12-20,48.4900016784668
2022-12-21,48.959999084472656
2022-12-22,48.43000030517578
2022-12-23,48.58000183105469
2022-12-27,48.66999816894531
2022-12-28,48.15999984741211
2022-12-29,49.040000915527344
2022-12-30,48.63999938964844
2023-01-03,48.7599983215332
2023-01-04,49.34000015258789
2023-01-05,49.08000183105469
2023-01-06,50.220001220703125
2023-01-09,50.86000061035156
2023-01-10,50.81999969482422
2023-01-11,51.13999938964844
2023-01-12,51.720001220703125
2023-01-13,52.2400016784668
2023-01-17,52.29999923706055
2023-01-18,52.2599983215332
2023-01-19,52.08000183105469
2023-01-20,52.72999954223633
2023-01-23,53.040000915527344
2023-01-24,53.02000045776367
2023-01-25,53.189998626708984
2023-01-26,53.52000045776367
2023-01-27,53.36000061035156
2023-01-30,52.849998474121094
2023-01-31,53.040000915527344
2023-02-01,53.56999969482422
2023-02-02,53.84000015258789
2023-02-03,53.38999938964844
2023-02-06,52.619998931884766
2023-02-07,52.95000076293945
2023-02-08,52.7400016784668
2023-02-09,52.77000045776367
2023-02-10,52.40999984741211
2023-02-13,52.84000015258789
2023-02-14,52.91999816894531
2023-02-15,52.84000015258789
2023-02-16,52.529998779296875
2023-02-17,52.31999969482422
2023-02-21,51.72999954223633
2023-02-22,51.439998626708984
2023-02-23,51.529998779296875
2023-02-24,50.77000045776367
2023-02-27,51.22999954223633
2023-02-28,51.04999923706055
2023-03-01,51.41999816894531
2023-03-02,51.61000061035156
2023-03-03,52.38999938964844
2023-03-06,52.279998779296875
2023-03-07,51.689998626708984
2023-03-08,51.709999084472656
2023-03-09,51.31999969482422
2023-03-10,50.72999954223633
2023-03-13,50.38999938964844
2023-03-14,50.9900016784668
2023-03-15,49.54999923706055
2023-03-16,50.349998474121094
2023-03-17,50.150001525878906
2023-03-20,50.58000183105469
2023-03-21,51.36000061035156
2023-03-22,51.34000015258789
2023-03-23,51.75
2023-03-24,51.33000183105469
2023-03-27,51.66999816894531
2023-03-28,51.779998779296875
2023-03-29,52.52000045776367
2023-03-30,53.02000045776367
2023-03-31,53.41999816894531
2023-04-03,53.689998626708984
2023-04-04,53.619998931884766
2023-04-05,53.11000061035156
2023-04-06,53.189998626708984
2023-04-10,53.08000183105469
2023-04-11,53.38999938964844
2023-04-12,53.59000015258789
2023-04-13,54.41999816894531
2023-04-14,54.29999923706055
2023-04-17,54.20000076293945
2023-04-18,54.4900016784668
2023-04-19,54.11000061035156
2023-04-20,54.0
2023-04-21,54.119998931884766
2023-04-24,54.16999816894531
2023-04-25,53.33000183105469
2023-04-26,53.119998931884766
2023-04-27,53.77000045776367
2023-04-28,53.97999954223633
2023-05-01,53.79999923706055
2023-05-02,53.380001068115234
2023-05-03,53.40999984741211
2023-05-04,53.38999938964844
2023-05-05,54.119998931884766
2023-05-08,54.38999938964844
2023-05-09,54.09000015258789
2023-05-10,54.04999923706055
2023-05-11,53.849998474121094
2023-05-12,53.720001220703125
2023-05-15,54.220001220703125
2023-05-16,53.72999954223633
2023-05-17,53.95000076293945
2023-05-18,53.959999084472656
2023-05-19,54.22999954223633
2023-05-22,54.41999816894531
2023-05-23,53.459999084472656
2023-05-24,52.790000915527344
2023-05-25,52.650001525878906
2023-05-26,53.400001525878906
2023-05-30,52.790000915527344
2023-05-31,52.2599983215332
2023-06-01,52.97999954223633
2023-06-02,53.599998474121094
2023-06-05,53.470001220703125
2023-06-06,53.900001525878906
2023-06-07,53.459999084472656
2023-06-08,53.849998474121094
2023-06-09,53.81999969482422
2023-06-12,54.15999984741211
2023-06-13,54.56999969482422
2023-06-14,54.7599983215332
2023-06-15,55.27000045776367
2023-06-16,55.209999084472656
2023-06-20,54.43000030517578
2023-06-21,54.279998779296875
2023-06-22,54.040000915527344
2023-06-23,53.34000015258789
2023-06-26,53.220001220703125
2023-06-27,53.66999816894531
2023-06-28,53.81999969482422
2023-06-29,53.709999084472656
2023-06-30,54.369998931884766
2023-07-03,54.150001525878906
2023-07-05,53.88999938964844
2023-07-06,52.790000915527344
2023-07-07,53.060001373291016
2023-07-10,53.310001373291016
2023-07-11,53.869998931884766
2023-07-12,54.66999816894531
2023-07-13,55.79999923706055
2023-07-14,55.619998931884766
2023-07-17,55.47999954223633
2023-07-18,55.70000076293945
2023-07-19,55.630001068115234
2023-07-20,55.2400016784668
2023-07-21,55.2599983215332
2023-07-24,55.06999969482422
2023-07-25,55.36000061035156
2023-07-26,55.27000045776367
2023-07-27,55.18000030517578
2023-07-28,55.86000061035156
2023-07-31,55.95000076293945
2023-08-01,55.54999923706055
2023-08-02,54.33000183105469
2023-08-03,54.310001373291016
2023-08-04,54.369998931884766
2023-08-07,54.83000183105469
2023-08-08,54.54999923706055
2023-08-09,54.529998779296875
2023-08-10,54.709999084472656
2023-08-11,54.2400016784668
2023-08-14,54.029998779296875
2023-08-15,53.25
2023-08-16,52.93000030517578
2023-08-17,52.400001525878906
2023-08-18,52.31999969482422
2023-08-21,52.560001373291016
2023-08-22,52.529998779296875
2023-08-23,53.09000015258789
2023-08-24,52.36000061035156
2023-08-25,52.529998779296875
2023-08-28,52.90999984741211
2023-08-29,53.81999969482422
2023-08-30,53.7599983215332
2023-08-31,53.66999816894531
2023-09-01,53.709999084472656
2023-09-05,53.279998779296875
2023-09-06,53.04999923706055
2023-09-07,52.79999923706055
2023-09-08,52.689998626708984
2023-09-11,52.95000076293945
2023-09-12,52.7400016784668
2023-09-13,52.54999923706055
2023-09-14,52.93000030517578
2023-09-15,52.95000076293945
2023-09-18,52.619998931884766
2023-09-19,52.29999923706055
2023-09-20,52.06999969482422
2023-09-21,51.150001525878906
2023-09-22,51.20000076293945
2023-09-25,51.11000061035156
2023-09-26,50.45000076293945
2023-09-27,50.54999923706055
2023-09-28,50.900001525878906
2023-09-29,50.90999984741211
2023-10-02,50.290000915527344
2023-10-03,49.70000076293945
2023-10-04,49.849998474121094
2023-10-05,50.0
2023-10-06,50.68000030517578
2023-10-09,50.5099983215332
2023-10-10,51.29999923706055
2023-10-11,51.470001220703125
2023-10-12,51.36000061035156
2023-10-13,50.90999984741211
2023-10-16,51.16999816894531
2023-10-17,51.209999084472656
2023-10-18,50.33000183105469
2023-10-19,49.88999938964844
2023-10-20,49.560001373291016
2023-10-23,49.59000015258789
2023-10-24,49.72999954223633
2023-10-25,49.36000061035156
2023-10-26,48.95000076293945
2023-10-27,48.880001068115234
2023-10-30,49.369998931884766
2023-10-31,49.310001373291016
2023-11-01,49.84000015258789
2023-11-02,50.93000030517578
2023-11-03,51.52000045776367
2023-11-06,51.54999923706055
2023-11-07,51.2599983215332
2023-11-08,51.279998779296875
2023-11-09,51.029998779296875
2023-11-10,51.31999969482422
2023-11-13,51.36000061035156
2023-11-14,52.599998474121094
2023-11-15,52.810001373291016
2023-11-16,52.619998931884766
2023-11-17,53.13999938964844
2023-11-20,53.58000183105469
2023-11-21,53.380001068115234
2023-11-22,53.380001068115234
2023-11-24,53.56999969482422
2023-11-27,53.40999984741211
2023-11-28,53.439998626708984
2023-11-29,53.5099983215332
2023-11-30,53.5
2023-12-01,53.970001220703125
2023-12-04,53.45000076293945
2023-12-05,53.20000076293945
2023-12-06,53.18000030517578
2023-12-07,53.36000061035156
2023-12-08,53.59000015258789
2023-12-11,53.779998779296875
2023-12-12,53.79999923706055
2023-12-13,54.52000045776367
2023-12-14,53.31999969482422
2023-12-15,53.18000030517578
2023-12-18,53.150001525878906
2023-12-19,53.650001525878906
2023-12-20,53.0099983215332
2023-12-21,53.61000061035156
2023-12-22,53.630001068115234
2023-12-26,53.790000915527344
2023-12-27,54.279998779296875
2023-12-28,54.27000045776367
2023-12-29,54.25
2024-01-02,53.560001373291016
2024-01-03,53.0
2024-01-04,53.209999084472656
2024-01-05,53.04999923706055
2024-01-08,53.54999923706055
2024-01-09,53.189998626708984
2024-01-10,53.439998626708984
2024-01-11,53.380001068115234
2024-01-12,53.720001220703125
2024-01-16,53.11000061035156
2024-01-17,52.41999816894531
2024-01-18,52.900001525878906
2024-01-19,53.41999816894531
2024-01-22,53.349998474121094
2024-01-23,53.31999969482422
2024-01-24,53.880001068115234
2024-01-25,54.06999969482422
2024-01-26,54.290000915527344
2024-01-29,54.66999816894531
2024-01-30,54.52000045776367
2024-01-31,54.189998626708984
2024-02-01,54.779998779296875
2024-02-02,54.5
2024-02-05,54.25
2024-02-06,54.59000015258789
2024-02-07,54.720001220703125
2024-02-08,54.81999969482422
2024-02-09,55.2599983215332
2024-02-12,55.220001220703125
2024-02-13,54.630001068115234
2024-02-14,54.97999954223633
2024-02-15,55.72999954223633
2024-02-16,55.83000183105469
2024-02-20,55.83000183105469
2024-02-21,55.75
2024-02-22,56.56999969482422
2024-02-23,56.4900016784668
2024-02-26,56.459999084472656
2024-02-27,56.4900016784668
2024-02-28,56.2599983215332
2024-02-29,56.22999954223633
2024-03-01,56.91999816894531
2024-03-04,57.0099983215332
2024-03-05,56.65999984741211
2024-03-06,57.15999984741211
2024-03-07,58.0
2024-03-08,57.7400016784668
2024-03-11,57.59000015258789
2024-03-12,58.119998931884766
2024-03-13,58.189998626708984
2024-03-14,58.08000183105469
2024-03-15,57.66999816894531
2024-03-18,57.83000183105469
2024-03-19,57.7599983215332
2024-03-20,58.369998931884766
2024-03-21,58.43000030517578
2024-03-22,58.2400016784668
2024-03-25,58.220001220703125
2024-03-26,58.20000076293945
2024-03-27,58.369998931884766
2024-03-28,58.27000045776367
2024-04-01,58.09000015258789
2024-04-02,57.93000030517578
2024-04-03,58.2599983215332
2024-04-04,57.77000045776367
2024-04-05,58.099998474121094
2024-04-08,58.31999969482422
2024-04-09,58.310001373291016
2024-04-10,57.880001068115234
2024-04-11,57.83000183105469
2024-04-12,56.84000015258789
2024-04-15,56.5099983215332
2024-04-16,56.09000015258789
2024-04-17,56.09000015258789
2024-04-18,56.060001373291016
2024-04-19,55.619998931884766
2024-04-22,56.04999923706055
2024-04-23,56.93000030517578
2024-04-24,56.970001220703125
2024-04-25,56.720001220703125
2024-04-26,57.27000045776367
2024-04-29,57.439998626708984
2024-04-30,56.689998626708984
2024-05-01,56.720001220703125
2024-05-02,57.150001525878906
2024-05-03,57.59000015258789
2024-05-06,58.279998779296875
2024-05-07,58.439998626708984
2024-05-08,58.209999084472656
2024-05-09,58.29999923706055
2024-05-10,58.529998779296875
2024-05-13,58.61000061035156
2024-05-14,59.029998779296875
2024-05-15,59.7400016784668
2024-05-16,59.540000915527344
2024-05-17,59.59000015258789
2024-05-20,59.83000183105469
2024-05-21,59.650001525878906
2024-05-22,59.2400016784668
2024-05-23,59.02000045776367
2024-05-24,59.40999984741211
2024-05-28,59.25
2024-05-29,58.34000015258789
2024-05-30,58.34000015258789
2024-05-31,58.630001068115234
2024-06-03,58.84000015258789
2024-06-04,58.310001373291016
2024-06-05,59.099998474121094
2024-06-06,59.38999938964844
2024-06-07,58.970001220703125
2024-06-10,57.619998931884766
2024-06-11,57.06999969482422
2024-06-12,57.56999969482422
2024-06-13,56.970001220703125
2024-06-14,56.47999954223633
2024-06-17,56.689998626708984
2024-06-18,56.779998779296875
2024-06-20,57.06999969482422
2024-06-21,56.75
2024-06-24,56.869998931884766
2024-06-25,57.09000015258789
2024-06-26,56.900001525878906
2024-06-27,56.869998931884766
2024-06-28,56.7599983215332
2024-07-01,56.91999816894531
2024-07-02,57.08000183105469
2024-07-03,57.70000076293945
2024-07-05,58.400001525878906
2024-07-08,58.22999954223633
2024-07-09,58.02000045776367
2024-07-10,58.720001220703125
2024-07-11,58.790000915527344
2024-07-12,59.33000183105469
2024-07-15,59.08000183105469
2024-07-16,59.060001373291016
2024-07-17,58.209999084472656
2024-07-18,57.58000183105469
2024-07-19,57.290000915527344
2024-07-22,57.459999084472656
2024-07-23,57.560001373291016
2024-07-24,56.47999954223633
2024-07-25,56.0099983215332
2024-07-26,56.529998779296875
2024-07-29,56.52000045776367
2024-07-30,56.470001220703125
2024-07-31,57.41999816894531
2024-08-01,56.02000045776367
2024-08-02,54.939998626708984
2024-08-05,53.709999084472656
2024-08-06,54.15999984741211
2024-08-07,54.33000183105469
2024-08-08,55.599998474121094
2024-08-09,55.88999938964844
2024-08-12,55.790000915527344
2024-08-13,56.66999816894531
2024-08-14,56.81999969482422
2024-08-15,57.68000030517578
2024-08-16,57.91999816894531
2024-08-19,58.52000045776367
2024-08-20,58.380001068115234
2024-08-21,58.560001373291016
2024-08-22,58.29999923706055
2024-08-23,59.029998779296875
2024-08-26,58.83000183105469
2024-08-27,59.0
2024-08-28,58.68000030517578
2024-08-29,58.90999984741211
2024-08-30,59.189998626708984
2024-09-03,57.77000045776367
2024-09-04,57.41999816894531
2024-09-05,57.2599983215332
2024-09-06,56.34000015258789
2024-09-09,56.83000183105469
2024-09-10,56.5099983215332
2024-09-11,57.15999984741211
2024-09-12,57.7599983215332
2024-09-13,57.91999816894531
2024-09-16,58.099998474121094
2024-09-17,58.08000183105469
2024-09-18,57.83000183105469
2024-09-19,58.97999954223633
2024-09-20,58.56999969482422
2024-09-23,58.61000061035156
2024-09-24,59.2599983215332
2024-09-25,59.15999984741211
2024-09-26,60.470001220703125
2024-09-27,60.220001220703125
2024-09-30,59.810001373291016
2024-10-01,59.459999084472656
2024-10-02,59.369998931884766
2024-10-03,58.97999954223633
2024-10-04,59.16999816894531
2024-10-07,59.25
2024-10-08,59.08000183105469
2024-10-09,59.13999938964844
2024-10-10,59.029998779296875
2024-10-11,59.369998931884766
2024-10-14,59.59000015258789
2024-10-15,58.52000045776367
2024-10-16,58.5099983215332
2024-10-17,58.779998779296875
2024-10-18,59.18000030517578
2024-10-21,58.72999954223633
2024-10-22,58.58000183105469
2024-10-23,58.0099983215332
2024-10-24,58.209999084472656
2024-10-25,58.130001068115234
2024-10-28,58.31999969482422
2024-10-29,58.29999923706055
2024-10-30,58.04999923706055
2024-10-31,57.380001068115234
2024-11-01,57.56999969482422
2024-11-04,57.689998626708984
2024-11-05,58.310001373291016
2024-11-06,57.83000183105469
2024-11-07,58.470001220703125
2024-11-08,57.970001220703125
2024-11-11,58.08000183105469
2024-11-12,57.220001220703125
2024-11-13,56.79999923706055
2024-11-14,56.75
2024-11-15,56.20000076293945
2024-11-18,56.540000915527344
2024-11-19,56.470001220703125
2024-11-20,56.43000030517578
2024-11-21,56.540000915527344
