Date,FEGRX
2022-09-22,55.66999816894531
2022-09-23,54.36000061035156
2022-09-26,53.54999923706055
2022-09-27,53.41999816894531
2022-09-28,54.439998626708984
2022-09-29,53.9900016784668
2022-09-30,53.65999984741211
2022-10-03,55.060001373291016
2022-10-04,56.52000045776367
2022-10-05,56.369998931884766
2022-10-06,56.029998779296875
2022-10-07,55.0099983215332
2022-10-10,54.58000183105469
2022-10-11,54.279998779296875
2022-10-12,54.20000076293945
2022-10-13,55.06999969482422
2022-10-14,54.099998474121094
2022-10-17,55.08000183105469
2022-10-18,55.38999938964844
2022-10-19,55.0
2022-10-20,54.97999954223633
2022-10-21,55.97999954223633
2022-10-24,56.08000183105469
2022-10-25,56.65999984741211
2022-10-26,56.93000030517578
2022-10-27,56.630001068115234
2022-10-28,57.220001220703125
2022-10-31,57.02000045776367
2022-11-01,57.22999954223633
2022-11-02,56.20000076293945
2022-11-03,55.790000915527344
2022-11-04,57.08000183105469
2022-11-07,57.43000030517578
2022-11-08,57.900001525878906
2022-11-09,57.25
2022-11-10,59.349998474121094
2022-11-11,60.150001525878906
2022-11-14,59.810001373291016
2022-11-15,60.33000183105469
2022-11-16,59.88999938964844
2022-11-17,59.779998779296875
2022-11-18,60.0
2022-11-21,59.72999954223633
2022-11-22,60.470001220703125
2022-11-23,60.79999923706055
2022-11-25,60.959999084472656
2022-11-28,60.220001220703125
2022-11-29,60.4900016784668
2022-11-30,61.689998626708984
2022-12-01,59.349998474121094
2022-12-02,59.290000915527344
2022-12-05,58.279998779296875
2022-12-06,57.939998626708984
2022-12-07,58.0099983215332
2022-12-08,58.2599983215332
2022-12-09,58.040000915527344
2022-12-12,58.36000061035156
2022-12-13,58.900001525878906
2022-12-14,58.83000183105469
2022-12-15,57.709999084472656
2022-12-16,57.45000076293945
2022-12-19,57.349998474121094
2022-12-20,57.810001373291016
2022-12-21,58.33000183105469
2022-12-22,57.880001068115234
2022-12-23,58.20000076293945
2022-12-27,58.36000061035156
2022-12-28,57.790000915527344
2022-12-29,58.45000076293945
2022-12-30,58.279998779296875
2023-01-03,58.5
2023-01-04,59.15999984741211
2023-01-05,58.83000183105469
2023-01-06,60.040000915527344
2023-01-09,60.130001068115234
2023-01-10,60.290000915527344
2023-01-11,60.66999816894531
2023-01-12,61.20000076293945
2023-01-13,61.54999923706055
2023-01-17,61.459999084472656
2023-01-18,60.88999938964844
2023-01-19,60.93000030517578
2023-01-20,61.52000045776367
2023-01-23,61.81999969482422
2023-01-24,61.849998474121094
2023-01-25,62.150001525878906
2023-01-26,62.40999984741211
2023-01-27,62.279998779296875
2023-01-30,61.810001373291016
2023-01-31,62.369998931884766
2023-02-01,62.86000061035156
2023-02-02,62.720001220703125
2023-02-03,62.04999923706055
2023-02-06,61.619998931884766
2023-02-07,62.08000183105469
2023-02-08,61.720001220703125
2023-02-09,61.36000061035156
2023-02-10,61.619998931884766
2023-02-13,62.060001373291016
2023-02-14,61.959999084472656
2023-02-15,61.75
2023-02-16,61.5
2023-02-17,61.29999923706055
2023-02-21,60.630001068115234
2023-02-22,60.45000076293945
2023-02-23,60.63999938964844
2023-02-24,60.130001068115234
2023-02-27,60.380001068115234
2023-02-28,60.13999938964844
2023-03-01,60.380001068115234
2023-03-02,60.650001525878906
2023-03-03,61.27000045776367
2023-03-06,61.130001068115234
2023-03-07,60.189998626708984
2023-03-08,60.310001373291016
2023-03-09,59.7599983215332
2023-03-10,59.290000915527344
2023-03-13,59.150001525878906
2023-03-14,59.54999923706055
2023-03-15,58.86000061035156
2023-03-16,59.45000076293945
2023-03-17,59.16999816894531
2023-03-20,59.790000915527344
2023-03-21,60.209999084472656
2023-03-22,60.02000045776367
2023-03-23,60.04999923706055
2023-03-24,60.040000915527344
2023-03-27,60.27000045776367
2023-03-28,60.58000183105469
2023-03-29,61.06999969482422
2023-03-30,61.38999938964844
2023-03-31,61.79999923706055
2023-04-03,62.22999954223633
2023-04-04,62.279998779296875
2023-04-05,62.16999816894531
2023-04-06,62.13999938964844
2023-04-10,62.040000915527344
2023-04-11,62.36000061035156
2023-04-12,62.40999984741211
2023-04-13,63.09000015258789
2023-04-14,62.86000061035156
2023-04-17,62.790000915527344
2023-04-18,62.939998626708984
2023-04-19,62.79999923706055
2023-04-20,62.7400016784668
2023-04-21,62.68000030517578
2023-04-24,62.83000183105469
2023-04-25,62.2599983215332
2023-04-26,61.91999816894531
2023-04-27,62.689998626708984
2023-04-28,62.97999954223633
2023-05-01,62.90999984741211
2023-05-02,62.54999923706055
2023-05-03,62.47999954223633
2023-05-04,62.29999923706055
2023-05-05,62.75
2023-05-08,62.779998779296875
2023-05-09,62.66999816894531
2023-05-10,62.59000015258789
2023-05-11,62.34000015258789
2023-05-12,62.209999084472656
2023-05-15,62.619998931884766
2023-05-16,62.06999969482422
2023-05-17,62.349998474121094
2023-05-18,62.36000061035156
2023-05-19,62.5
2023-05-22,62.5
2023-05-23,61.880001068115234
2023-05-24,61.369998931884766
2023-05-25,61.2400016784668
2023-05-26,61.5
2023-05-30,61.290000915527344
2023-05-31,60.939998626708984
2023-06-01,61.619998931884766
2023-06-02,62.20000076293945
2023-06-05,62.11000061035156
2023-06-06,62.43000030517578
2023-06-07,62.2599983215332
2023-06-08,62.54999923706055
2023-06-09,62.58000183105469
2023-06-12,62.91999816894531
2023-06-13,63.15999984741211
2023-06-14,63.31999969482422
2023-06-15,63.97999954223633
2023-06-16,63.91999816894531
2023-06-20,63.2599983215332
2023-06-21,63.310001373291016
2023-06-22,63.189998626708984
2023-06-23,62.72999954223633
2023-06-26,62.81999969482422
2023-06-27,63.31999969482422
2023-06-28,63.18000030517578
2023-06-29,63.20000076293945
2023-06-30,63.75
2023-07-03,63.81999969482422
2023-07-05,63.439998626708984
2023-07-06,62.83000183105469
2023-07-07,63.15999984741211
2023-07-10,63.380001068115234
2023-07-11,63.93000030517578
2023-07-12,64.58999633789062
2023-07-13,65.08999633789062
2023-07-14,64.80000305175781
2023-07-17,64.66000366210938
2023-07-18,65.05000305175781
2023-07-19,65.16000366210938
2023-07-20,64.80000305175781
2023-07-21,64.80999755859375
2023-07-24,64.81999969482422
2023-07-25,65.05999755859375
2023-07-26,65.08000183105469
2023-07-27,64.80000305175781
2023-07-28,65.18000030517578
2023-07-31,65.26000213623047
2023-08-01,64.80000305175781
2023-08-02,64.06999969482422
2023-08-03,63.86000061035156
2023-08-04,63.81999969482422
2023-08-07,64.25
2023-08-08,63.84000015258789
2023-08-09,63.72999954223633
2023-08-10,63.900001525878906
2023-08-11,63.81999969482422
2023-08-14,63.70000076293945
2023-08-15,63.06999969482422
2023-08-16,62.650001525878906
2023-08-17,62.439998626708984
2023-08-18,62.540000915527344
2023-08-21,62.58000183105469
2023-08-22,62.47999954223633
2023-08-23,63.06999969482422
2023-08-24,62.54999923706055
2023-08-25,62.7599983215332
2023-08-28,63.2599983215332
2023-08-29,63.91999816894531
2023-08-30,64.0
2023-08-31,63.709999084472656
2023-09-01,63.810001373291016
2023-09-05,63.43000030517578
2023-09-06,63.34000015258789
2023-09-07,63.16999816894531
2023-09-08,63.209999084472656
2023-09-11,63.529998779296875
2023-09-12,63.09000015258789
2023-09-13,62.95000076293945
2023-09-14,63.470001220703125
2023-09-15,63.310001373291016
2023-09-18,63.34000015258789
2023-09-19,63.27000045776367
2023-09-20,63.119998931884766
2023-09-21,62.369998931884766
2023-09-22,62.36000061035156
2023-09-25,62.27000045776367
2023-09-26,61.56999969482422
2023-09-27,61.45000076293945
2023-09-28,61.70000076293945
2023-09-29,61.380001068115234
2023-10-02,60.97999954223633
2023-10-03,60.439998626708984
2023-10-04,60.41999816894531
2023-10-05,60.47999954223633
2023-10-06,60.880001068115234
2023-10-09,61.33000183105469
2023-10-10,61.79999923706055
2023-10-11,61.869998931884766
2023-10-12,61.45000076293945
2023-10-13,61.5
2023-10-16,61.900001525878906
2023-10-17,62.15999984741211
2023-10-18,61.75
2023-10-19,61.4900016784668
2023-10-20,60.95000076293945
2023-10-23,60.84000015258789
2023-10-24,60.88999938964844
2023-10-25,60.34000015258789
2023-10-26,60.08000183105469
2023-10-27,59.900001525878906
2023-10-30,60.290000915527344
2023-10-31,60.459999084472656
2023-11-01,60.91999816894531
2023-11-02,61.650001525878906
2023-11-03,62.279998779296875
2023-11-06,62.119998931884766
2023-11-07,61.77000045776367
2023-11-08,61.5
2023-11-09,61.380001068115234
2023-11-10,61.709999084472656
2023-11-13,61.779998779296875
2023-11-14,62.880001068115234
2023-11-15,62.939998626708984
2023-11-16,62.79999923706055
2023-11-17,63.15999984741211
2023-11-20,63.369998931884766
2023-11-21,63.43000030517578
2023-11-22,63.56999969482422
2023-11-24,63.7400016784668
2023-11-27,63.68000030517578
2023-11-28,63.86000061035156
2023-11-29,63.72999954223633
2023-11-30,63.83000183105469
2023-12-01,64.38999938964844
2023-12-04,64.05999755859375
2023-12-05,61.2400016784668
2023-12-06,61.060001373291016
2023-12-07,61.38999938964844
2023-12-08,61.40999984741211
2023-12-11,61.4900016784668
2023-12-12,61.25
2023-12-13,62.15999984741211
2023-12-14,62.72999954223633
2023-12-15,62.45000076293945
2023-12-18,62.599998474121094
2023-12-19,63.060001373291016
2023-12-20,62.45000076293945
2023-12-21,63.08000183105469
2023-12-22,63.16999816894531
2023-12-26,63.43000030517578
2023-12-27,63.619998931884766
2023-12-28,63.54999923706055
2023-12-29,63.45000076293945
2024-01-02,63.2599983215332
2024-01-03,62.93000030517578
2024-01-04,62.869998931884766
2024-01-05,62.9900016784668
2024-01-08,63.34000015258789
2024-01-09,63.0099983215332
2024-01-10,63.189998626708984
2024-01-11,63.209999084472656
2024-01-12,63.5099983215332
2024-01-16,62.79999923706055
2024-01-17,62.189998626708984
2024-01-18,62.650001525878906
2024-01-19,63.0099983215332
2024-01-22,63.150001525878906
2024-01-23,63.349998474121094
2024-01-24,63.27000045776367
2024-01-25,63.689998626708984
2024-01-26,63.97999954223633
2024-01-29,64.30999755859375
2024-01-30,64.22000122070312
2024-01-31,63.630001068115234
2024-02-01,64.18000030517578
2024-02-02,64.19999694824219
2024-02-05,63.849998474121094
2024-02-06,64.08000183105469
2024-02-07,64.12999725341797
2024-02-08,64.30999755859375
2024-02-09,64.26000213623047
2024-02-12,64.5
2024-02-13,63.52000045776367
2024-02-14,63.79999923706055
2024-02-15,64.43000030517578
2024-02-16,64.30000305175781
2024-02-20,64.37999725341797
2024-02-21,64.55999755859375
2024-02-22,64.86000061035156
2024-02-23,64.80999755859375
2024-02-26,64.52999877929688
2024-02-27,64.6500015258789
2024-02-28,64.44000244140625
2024-02-29,64.68000030517578
2024-03-01,65.2300033569336
2024-03-04,65.30999755859375
2024-03-05,65.19000244140625
2024-03-06,65.66000366210938
2024-03-07,66.16999816894531
2024-03-08,66.2300033569336
2024-03-11,66.30999755859375
2024-03-12,66.72000122070312
2024-03-13,66.87999725341797
2024-03-14,66.55999755859375
2024-03-15,66.36000061035156
2024-03-18,66.55999755859375
2024-03-19,66.5999984741211
2024-03-20,67.11000061035156
2024-03-21,67.2699966430664
2024-03-22,66.95999908447266
2024-03-25,66.79000091552734
2024-03-26,66.80000305175781
2024-03-27,67.38999938964844
2024-03-28,67.62000274658203
2024-04-01,67.5
2024-04-02,67.4000015258789
2024-04-03,67.66999816894531
2024-04-04,67.20999908447266
2024-04-05,67.70999908447266
2024-04-08,67.7699966430664
2024-04-09,68.0199966430664
2024-04-10,67.37000274658203
2024-04-11,67.62000274658203
2024-04-12,66.63999938964844
2024-04-15,66.43000030517578
2024-04-16,66.0999984741211
2024-04-17,65.94999694824219
2024-04-18,66.0
2024-04-19,66.11000061035156
2024-04-22,66.30999755859375
2024-04-23,66.76000213623047
2024-04-24,66.91000366210938
2024-04-25,66.61000061035156
2024-04-26,66.94000244140625
2024-04-29,67.12000274658203
2024-04-30,66.33000183105469
2024-05-01,66.37000274658203
2024-05-02,66.94000244140625
2024-05-03,67.37000274658203
2024-05-06,67.83999633789062
2024-05-07,67.87000274658203
2024-05-08,67.83999633789062
2024-05-09,68.45999908447266
2024-05-10,68.69000244140625
2024-05-13,68.5199966430664
2024-05-14,68.9000015258789
2024-05-15,69.36000061035156
2024-05-16,69.26000213623047
2024-05-17,69.62999725341797
2024-05-20,69.66999816894531
2024-05-21,69.52999877929688
2024-05-22,69.11000061035156
2024-05-23,68.37999725341797
2024-05-24,68.58999633789062
2024-05-28,68.6500015258789
2024-05-29,67.86000061035156
2024-05-30,68.0199966430664
2024-05-31,68.58999633789062
2024-06-03,68.56999969482422
2024-06-04,68.37999725341797
2024-06-05,68.80000305175781
2024-06-06,69.0199966430664
2024-06-07,68.31999969482422
2024-06-10,68.52999877929688
2024-06-11,68.18000030517578
2024-06-12,68.66000366210938
2024-06-13,68.16999816894531
2024-06-14,67.94000244140625
2024-06-17,68.0999984741211
2024-06-18,68.2699966430664
2024-06-20,68.45999908447266
2024-06-21,68.2699966430664
2024-06-24,68.69999694824219
2024-06-25,68.68000030517578
2024-06-26,68.3499984741211
2024-06-27,68.54000091552734
2024-06-28,68.4000015258789
2024-07-01,68.1500015258789
2024-07-02,68.43000030517578
2024-07-03,68.88999938964844
2024-07-05,69.19000244140625
2024-07-08,68.87000274658203
2024-07-09,68.73999786376953
2024-07-10,69.37000274658203
2024-07-11,69.86000061035156
2024-07-12,70.30000305175781
2024-07-15,70.16000366210938
2024-07-16,70.83999633789062
2024-07-17,70.69999694824219
2024-07-18,70.29000091552734
2024-07-19,69.77999877929688
2024-07-22,70.27999877929688
2024-07-23,70.16000366210938
2024-07-24,69.55999755859375
2024-07-25,69.51000213623047
2024-07-26,70.37000274658203
2024-07-29,70.37000274658203
2024-07-30,70.4800033569336
2024-07-31,71.22000122070312
2024-08-01,70.61000061035156
2024-08-02,69.80000305175781
2024-08-05,68.41000366210938
2024-08-06,68.69000244140625
2024-08-07,68.66000366210938
2024-08-08,69.73999786376953
2024-08-09,69.87000274658203
2024-08-12,70.08000183105469
2024-08-13,70.83999633789062
2024-08-14,70.83000183105469
2024-08-15,71.45999908447266
2024-08-16,71.81999969482422
2024-08-19,72.30999755859375
2024-08-20,72.0999984741211
2024-08-21,72.47000122070312
2024-08-22,72.16999816894531
2024-08-23,73.08000183105469
2024-08-26,73.12999725341797
2024-08-27,73.2300033569336
2024-08-28,72.88999938964844
2024-08-29,73.20999908447266
2024-08-30,73.38999938964844
2024-09-03,72.58000183105469
2024-09-04,72.47000122070312
2024-09-05,72.52999877929688
2024-09-06,71.62999725341797
2024-09-09,72.02999877929688
2024-09-10,72.11000061035156
2024-09-11,72.20999908447266
2024-09-12,72.83000183105469
2024-09-13,73.2699966430664
2024-09-16,73.66999816894531
2024-09-17,73.4800033569336
2024-09-18,73.27999877929688
2024-09-19,74.25
2024-09-20,74.12000274658203
2024-09-23,74.37999725341797
2024-09-24,74.87999725341797
2024-09-25,74.6500015258789
2024-09-26,75.3499984741211
2024-09-27,75.25
2024-09-30,75.22000122070312
2024-10-01,75.18000030517578
2024-10-02,75.18000030517578
2024-10-03,74.68000030517578
2024-10-04,75.11000061035156
2024-10-07,74.69999694824219
2024-10-08,74.54000091552734
2024-10-09,74.69000244140625
2024-10-10,74.62999725341797
2024-10-11,75.05999755859375
2024-10-14,75.33999633789062
2024-10-15,74.70999908447266
2024-10-16,75.2300033569336
2024-10-17,75.22000122070312
2024-10-18,75.41999816894531
2024-10-21,74.91999816894531
2024-10-22,75.04000091552734
2024-10-23,74.62999725341797
2024-10-24,74.56999969482422
2024-10-25,74.19999694824219
2024-10-28,74.44999694824219
2024-10-29,74.56999969482422
2024-10-30,74.47000122070312
2024-10-31,73.76000213623047
2024-11-01,73.77999877929688
2024-11-04,73.93000030517578
2024-11-05,74.5199966430664
2024-11-06,74.55000305175781
2024-11-07,75.01000213623047
2024-11-08,74.75
2024-11-11,74.4000015258789
2024-11-12,73.6500015258789
2024-11-13,73.27999877929688
2024-11-14,73.16999816894531
2024-11-15,72.8499984741211
2024-11-18,73.4800033569336
2024-11-19,73.44000244140625
2024-11-20,73.44000244140625
2024-11-21,73.77999877929688
