Date,AEPCX
2022-08-17,49.15999984741211
2022-08-18,48.939998626708984
2022-08-19,48.189998626708984
2022-08-22,47.34000015258789
2022-08-23,47.4900016784668
2022-08-24,47.599998474121094
2022-08-25,48.2400016784668
2022-08-26,47.119998931884766
2022-08-29,46.86000061035156
2022-08-30,46.59000015258789
2022-08-31,46.349998474121094
2022-09-01,45.720001220703125
2022-09-02,45.58000183105469
2022-09-06,45.369998931884766
2022-09-07,45.66999816894531
2022-09-08,45.869998931884766
2022-09-09,46.88999938964844
2022-09-12,47.560001373291016
2022-09-13,45.810001373291016
2022-09-14,45.9900016784668
2022-09-15,45.4900016784668
2022-09-16,44.97999954223633
2022-09-19,45.2400016784668
2022-09-20,44.689998626708984
2022-09-21,43.95000076293945
2022-09-22,43.400001525878906
2022-09-23,42.279998779296875
2022-09-26,41.83000183105469
2022-09-27,41.77000045776367
2022-09-28,42.560001373291016
2022-09-29,41.84000015258789
2022-09-30,41.900001525878906
2022-10-03,42.869998931884766
2022-10-04,44.5
2022-10-05,44.349998474121094
2022-10-06,43.86000061035156
2022-10-07,43.0099983215332
2022-10-10,42.689998626708984
2022-10-11,42.09000015258789
2022-10-12,42.09000015258789
2022-10-13,42.599998474121094
2022-10-14,41.95000076293945
2022-10-17,42.95000076293945
2022-10-18,43.27000045776367
2022-10-19,42.75
2022-10-20,42.689998626708984
2022-10-21,43.380001068115234
2022-10-24,43.09000015258789
2022-10-25,43.869998931884766
2022-10-26,44.33000183105469
2022-10-27,44.0
2022-10-28,44.25
2022-10-31,43.939998626708984
2022-11-01,44.38999938964844
2022-11-02,43.79999923706055
2022-11-03,43.5
2022-11-04,44.90999984741211
2022-11-07,45.290000915527344
2022-11-08,45.70000076293945
2022-11-09,44.93000030517578
2022-11-10,47.11000061035156
2022-11-11,48.2400016784668
2022-11-14,47.81999969482422
2022-11-15,48.5099983215332
2022-11-16,48.08000183105469
2022-11-17,47.900001525878906
2022-11-18,47.900001525878906
2022-11-21,47.40999984741211
2022-11-22,47.939998626708984
2022-11-23,48.34000015258789
2022-11-25,48.439998626708984
2022-11-28,47.709999084472656
2022-11-29,47.97999954223633
2022-11-30,49.279998779296875
2022-12-01,49.599998474121094
2022-12-02,49.5
2022-12-05,48.77000045776367
2022-12-06,48.369998931884766
2022-12-07,48.189998626708984
2022-12-08,48.540000915527344
2022-12-09,48.58000183105469
2022-12-12,48.72999954223633
2022-12-13,49.2400016784668
2022-12-14,49.310001373291016
2022-12-15,47.709999084472656
2022-12-16,47.2599983215332
2022-12-19,47.060001373291016
2022-12-20,47.13999938964844
2022-12-21,47.599998474121094
2022-12-22,47.06999969482422
2022-12-23,47.220001220703125
2022-12-27,47.29999923706055
2022-12-28,46.810001373291016
2022-12-29,47.65999984741211
2022-12-30,47.27000045776367
2023-01-03,47.38999938964844
2023-01-04,47.939998626708984
2023-01-05,47.689998626708984
2023-01-06,48.79999923706055
2023-01-09,49.41999816894531
2023-01-10,49.369998931884766
2023-01-11,49.68000030517578
2023-01-12,50.25
2023-01-13,50.7599983215332
2023-01-17,50.79999923706055
2023-01-18,50.7599983215332
2023-01-19,50.59000015258789
2023-01-20,51.220001220703125
2023-01-23,51.5099983215332
2023-01-24,51.5
2023-01-25,51.65999984741211
2023-01-26,51.97999954223633
2023-01-27,51.81999969482422
2023-01-30,51.31999969482422
2023-01-31,51.5099983215332
2023-02-01,52.02000045776367
2023-02-02,52.279998779296875
2023-02-03,51.84000015258789
2023-02-06,51.09000015258789
2023-02-07,51.400001525878906
2023-02-08,51.20000076293945
2023-02-09,51.22999954223633
2023-02-10,50.880001068115234
2023-02-13,51.290000915527344
2023-02-14,51.369998931884766
2023-02-15,51.29999923706055
2023-02-16,50.9900016784668
2023-02-17,50.790000915527344
2023-02-21,50.20000076293945
2023-02-22,49.91999816894531
2023-02-23,50.0099983215332
2023-02-24,49.27000045776367
2023-02-27,49.709999084472656
2023-02-28,49.529998779296875
2023-03-01,49.88999938964844
2023-03-02,50.08000183105469
2023-03-03,50.83000183105469
2023-03-06,50.720001220703125
2023-03-07,50.13999938964844
2023-03-08,50.16999816894531
2023-03-09,49.779998779296875
2023-03-10,49.209999084472656
2023-03-13,48.880001068115234
2023-03-14,49.459999084472656
2023-03-15,48.060001373291016
2023-03-16,48.84000015258789
2023-03-17,48.63999938964844
2023-03-20,49.060001373291016
2023-03-21,49.810001373291016
2023-03-22,49.779998779296875
2023-03-23,50.18000030517578
2023-03-24,49.77000045776367
2023-03-27,50.099998474121094
2023-03-28,50.209999084472656
2023-03-29,50.91999816894531
2023-03-30,51.40999984741211
2023-03-31,51.790000915527344
2023-04-03,52.040000915527344
2023-04-04,51.97999954223633
2023-04-05,51.4900016784668
2023-04-06,51.560001373291016
2023-04-10,51.439998626708984
2023-04-11,51.7400016784668
2023-04-12,51.939998626708984
2023-04-13,52.7400016784668
2023-04-14,52.619998931884766
2023-04-17,52.529998779296875
2023-04-18,52.79999923706055
2023-04-19,52.43000030517578
2023-04-20,52.33000183105469
2023-04-21,52.439998626708984
2023-04-24,52.4900016784668
2023-04-25,51.66999816894531
2023-04-26,51.470001220703125
2023-04-27,52.09000015258789
2023-04-28,52.290000915527344
2023-05-01,52.119998931884766
2023-05-02,51.70000076293945
2023-05-03,51.72999954223633
2023-05-04,51.709999084472656
2023-05-05,52.43000030517578
2023-05-08,52.68000030517578
2023-05-09,52.380001068115234
2023-05-10,52.349998474121094
2023-05-11,52.150001525878906
2023-05-12,52.02000045776367
2023-05-15,52.5099983215332
2023-05-16,52.029998779296875
2023-05-17,52.2400016784668
2023-05-18,52.2400016784668
2023-05-19,52.5
2023-05-22,52.689998626708984
2023-05-23,51.75
2023-05-24,51.099998474121094
2023-05-25,50.970001220703125
2023-05-26,51.689998626708984
2023-05-30,51.099998474121094
2023-05-31,50.58000183105469
2023-06-01,51.279998779296875
2023-06-02,51.880001068115234
2023-06-05,51.75
2023-06-06,52.15999984741211
2023-06-07,51.72999954223633
2023-06-08,52.11000061035156
2023-06-09,52.08000183105469
2023-06-12,52.529998779296875
2023-06-13,52.91999816894531
2023-06-14,53.11000061035156
2023-06-15,53.599998474121094
2023-06-16,53.540000915527344
2023-06-20,52.77000045776367
2023-06-21,52.63999938964844
2023-06-22,52.38999938964844
2023-06-23,51.720001220703125
2023-06-26,51.599998474121094
2023-06-27,52.029998779296875
2023-06-28,52.18000030517578
2023-06-29,52.06999969482422
2023-06-30,52.709999084472656
2023-07-03,52.4900016784668
2023-07-05,52.2400016784668
2023-07-06,51.16999816894531
2023-07-07,51.43000030517578
2023-07-10,51.66999816894531
2023-07-11,52.20000076293945
2023-07-12,52.9900016784668
2023-07-13,54.08000183105469
2023-07-14,53.900001525878906
2023-07-17,53.7599983215332
2023-07-18,53.970001220703125
2023-07-19,53.900001525878906
2023-07-20,53.52000045776367
2023-07-21,53.540000915527344
2023-07-24,53.36000061035156
2023-07-25,53.63999938964844
2023-07-26,53.54999923706055
2023-07-27,53.45000076293945
2023-07-28,54.119998931884766
2023-07-31,54.20000076293945
2023-08-01,53.810001373291016
2023-08-02,52.630001068115234
2023-08-03,52.599998474121094
2023-08-04,52.65999984741211
2023-08-07,53.099998474121094
2023-08-08,52.83000183105469
2023-08-09,52.810001373291016
2023-08-10,52.97999954223633
2023-08-11,52.529998779296875
2023-08-14,52.31999969482422
2023-08-15,51.560001373291016
2023-08-16,51.25
2023-08-17,50.72999954223633
2023-08-18,50.65999984741211
2023-08-21,50.88999938964844
2023-08-22,50.849998474121094
2023-08-23,51.38999938964844
2023-08-24,50.68000030517578
2023-08-25,50.849998474121094
2023-08-28,51.209999084472656
2023-08-29,52.09000015258789
2023-08-30,52.029998779296875
2023-08-31,51.95000076293945
2023-09-01,51.97999954223633
2023-09-05,51.560001373291016
2023-09-06,51.34000015258789
2023-09-07,51.09000015258789
2023-09-08,50.97999954223633
2023-09-11,51.22999954223633
2023-09-12,51.029998779296875
2023-09-13,50.84000015258789
2023-09-14,51.209999084472656
2023-09-15,51.220001220703125
2023-09-18,50.900001525878906
2023-09-19,50.599998474121094
2023-09-20,50.369998931884766
2023-09-21,49.47999954223633
2023-09-22,49.52000045776367
2023-09-25,49.43000030517578
2023-09-26,48.790000915527344
2023-09-27,48.88999938964844
2023-09-28,49.220001220703125
2023-09-29,49.22999954223633
2023-10-02,48.630001068115234
2023-10-03,48.060001373291016
2023-10-04,48.20000076293945
2023-10-05,48.349998474121094
2023-10-06,49.0
2023-10-09,48.83000183105469
2023-10-10,49.59000015258789
2023-10-11,49.7599983215332
2023-10-12,49.650001525878906
2023-10-13,49.209999084472656
2023-10-16,49.459999084472656
2023-10-17,49.5099983215332
2023-10-18,48.650001525878906
2023-10-19,48.220001220703125
2023-10-20,47.900001525878906
2023-10-23,47.93000030517578
2023-10-24,48.060001373291016
2023-10-25,47.70000076293945
2023-10-26,47.310001373291016
2023-10-27,47.22999954223633
2023-10-30,47.709999084472656
2023-10-31,47.63999938964844
2023-11-01,48.15999984741211
2023-11-02,49.209999084472656
2023-11-03,49.77000045776367
2023-11-06,49.79999923706055
2023-11-07,49.52000045776367
2023-11-08,49.540000915527344
2023-11-09,49.29999923706055
2023-11-10,49.56999969482422
2023-11-13,49.61000061035156
2023-11-14,50.810001373291016
2023-11-15,51.0099983215332
2023-11-16,50.81999969482422
2023-11-17,51.31999969482422
2023-11-20,51.7400016784668
2023-11-21,51.54999923706055
2023-11-22,51.54999923706055
2023-11-24,51.72999954223633
2023-11-27,51.56999969482422
2023-11-28,51.599998474121094
2023-11-29,51.66999816894531
2023-11-30,51.650001525878906
2023-12-01,52.099998474121094
2023-12-04,51.599998474121094
2023-12-05,51.36000061035156
2023-12-06,51.34000015258789
2023-12-07,51.5099983215332
2023-12-08,51.72999954223633
2023-12-11,51.90999984741211
2023-12-12,51.93000030517578
2023-12-13,52.619998931884766
2023-12-14,51.810001373291016
2023-12-15,51.68000030517578
2023-12-18,51.63999938964844
2023-12-19,52.130001068115234
2023-12-20,51.5
2023-12-21,52.09000015258789
2023-12-22,52.099998474121094
2023-12-26,52.25
2023-12-27,52.72999954223633
2023-12-28,52.720001220703125
2023-12-29,52.689998626708984
2024-01-02,52.02000045776367
2024-01-03,51.470001220703125
2024-01-04,51.66999816894531
2024-01-05,51.52000045776367
2024-01-08,52.0099983215332
2024-01-09,51.650001525878906
2024-01-10,51.900001525878906
2024-01-11,51.83000183105469
2024-01-12,52.16999816894531
2024-01-16,51.56999969482422
2024-01-17,50.88999938964844
2024-01-18,51.36000061035156
2024-01-19,51.86000061035156
2024-01-22,51.790000915527344
2024-01-23,51.75
2024-01-24,52.29999923706055
2024-01-25,52.47999954223633
2024-01-26,52.70000076293945
2024-01-29,53.06999969482422
2024-01-30,52.90999984741211
2024-01-31,52.59000015258789
2024-02-01,53.16999816894531
2024-02-02,52.88999938964844
2024-02-05,52.88999938964844
2024-02-06,52.970001220703125
2024-02-07,53.099998474121094
2024-02-08,53.20000076293945
2024-02-09,53.619998931884766
2024-02-12,53.58000183105469
2024-02-13,53.0
2024-02-14,53.34000015258789
2024-02-15,54.060001373291016
2024-02-16,54.15999984741211
2024-02-20,54.15999984741211
2024-02-21,54.06999969482422
2024-02-22,54.869998931884766
2024-02-23,54.790000915527344
2024-02-26,54.7599983215332
2024-02-27,54.790000915527344
2024-02-28,54.560001373291016
2024-02-29,54.529998779296875
2024-03-01,55.20000076293945
2024-03-04,55.279998779296875
2024-03-05,54.939998626708984
2024-03-06,55.41999816894531
2024-03-07,56.22999954223633
2024-03-08,55.97999954223633
2024-03-11,55.83000183105469
2024-03-12,56.349998474121094
2024-03-13,56.40999984741211
2024-03-14,56.29999923706055
2024-03-15,55.90999984741211
2024-03-18,56.04999923706055
2024-03-19,55.97999954223633
2024-03-20,56.58000183105469
2024-03-21,56.630001068115234
2024-03-22,56.439998626708984
2024-03-25,56.41999816894531
2024-03-26,56.400001525878906
2024-03-27,56.56999969482422
2024-03-28,56.459999084472656
2024-04-01,56.290000915527344
2024-04-02,56.130001068115234
2024-04-03,56.45000076293945
2024-04-04,55.97999954223633
2024-04-05,56.290000915527344
2024-04-08,56.5
2024-04-09,56.4900016784668
2024-04-10,56.06999969482422
2024-04-11,56.029998779296875
2024-04-12,55.060001373291016
2024-04-15,54.72999954223633
2024-04-16,54.31999969482422
2024-04-17,54.33000183105469
2024-04-18,54.29999923706055
2024-04-19,53.869998931884766
2024-04-22,54.279998779296875
2024-04-23,55.130001068115234
2024-04-24,55.16999816894531
2024-04-25,54.91999816894531
2024-04-26,55.459999084472656
2024-04-29,55.619998931884766
2024-04-30,54.88999938964844
2024-05-01,54.91999816894531
2024-05-02,55.33000183105469
2024-05-03,55.75
2024-05-06,56.41999816894531
2024-05-07,56.56999969482422
2024-05-08,56.349998474121094
2024-05-09,56.439998626708984
2024-05-10,56.65999984741211
2024-05-13,56.72999954223633
2024-05-14,57.130001068115234
2024-05-15,57.81999969482422
2024-05-16,57.619998931884766
2024-05-17,57.66999816894531
2024-05-20,57.900001525878906
2024-05-21,57.72999954223633
2024-05-22,57.31999969482422
2024-05-23,57.11000061035156
2024-05-24,57.47999954223633
2024-05-28,57.31999969482422
2024-05-29,56.439998626708984
2024-05-30,56.439998626708984
2024-05-31,56.720001220703125
2024-06-03,56.91999816894531
2024-06-04,56.400001525878906
2024-06-05,57.16999816894531
2024-06-06,57.439998626708984
2024-06-07,57.040000915527344
2024-06-10,55.81999969482422
2024-06-11,55.290000915527344
2024-06-12,55.77000045776367
2024-06-13,55.189998626708984
2024-06-14,54.720001220703125
2024-06-17,54.90999984741211
2024-06-18,55.0
2024-06-20,55.279998779296875
2024-06-21,54.970001220703125
2024-06-24,55.08000183105469
2024-06-25,55.279998779296875
2024-06-26,55.11000061035156
2024-06-27,55.08000183105469
2024-06-28,54.970001220703125
2024-07-01,55.119998931884766
2024-07-02,55.279998779296875
2024-07-03,55.880001068115234
2024-07-05,56.54999923706055
2024-07-08,56.380001068115234
2024-07-09,56.16999816894531
2024-07-10,56.849998474121094
2024-07-11,56.91999816894531
2024-07-12,57.439998626708984
2024-07-15,57.189998626708984
2024-07-16,57.16999816894531
2024-07-17,56.349998474121094
2024-07-18,55.7400016784668
2024-07-19,55.45000076293945
2024-07-22,55.619998931884766
2024-07-23,55.709999084472656
2024-07-24,54.65999984741211
2024-07-25,54.209999084472656
2024-07-26,54.709999084472656
2024-07-29,54.70000076293945
2024-07-30,54.650001525878906
2024-07-31,55.56999969482422
2024-08-01,54.209999084472656
2024-08-02,53.15999984741211
2024-08-05,51.959999084472656
2024-08-06,52.400001525878906
2024-08-07,52.560001373291016
2024-08-08,53.790000915527344
2024-08-09,54.06999969482422
2024-08-12,53.970001220703125
2024-08-13,54.81999969482422
2024-08-14,54.959999084472656
2024-08-15,55.790000915527344
2024-08-16,56.02000045776367
2024-08-19,56.599998474121094
2024-08-20,56.459999084472656
2024-08-21,56.630001068115234
2024-08-22,56.380001068115234
2024-08-23,57.08000183105469
2024-08-26,56.88999938964844
2024-08-27,57.04999923706055
2024-08-28,56.7400016784668
2024-08-29,56.959999084472656
2024-08-30,57.22999954223633
2024-09-03,55.849998474121094
2024-09-04,55.5099983215332
2024-09-05,55.349998474121094
2024-09-06,54.459999084472656
2024-09-09,54.93000030517578
2024-09-10,54.619998931884766
2024-09-11,55.25
2024-09-12,55.81999969482422
2024-09-13,55.97999954223633
2024-09-16,56.150001525878906
2024-09-17,56.130001068115234
2024-09-18,55.880001068115234
2024-09-19,57.0
2024-09-20,56.599998474121094
2024-09-23,56.630001068115234
2024-09-24,57.2599983215332
2024-09-25,57.15999984741211
2024-09-26,58.43000030517578
2024-09-27,58.189998626708984
2024-09-30,57.779998779296875
2024-10-01,57.439998626708984
2024-10-02,57.36000061035156
2024-10-03,56.97999954223633
2024-10-04,57.15999984741211
2024-10-07,57.22999954223633
2024-10-08,57.060001373291016
2024-10-09,57.119998931884766
2024-10-10,57.02000045776367
2024-10-11,57.34000015258789
2024-10-14,57.540000915527344
2024-10-15,56.5099983215332
2024-10-16,56.5
2024-10-17,56.7599983215332
2024-10-18,57.150001525878906
2024-10-21,56.709999084472656
2024-10-22,56.560001373291016
2024-10-23,56.0099983215332
2024-10-24,56.20000076293945
2024-10-25,56.119998931884766
2024-10-28,56.29999923706055
2024-10-29,56.279998779296875
2024-10-30,56.029998779296875
2024-10-31,55.380001068115234
2024-11-01,55.56999969482422
2024-11-04,55.689998626708984
2024-11-05,56.279998779296875
2024-11-06,55.810001373291016
2024-11-07,56.43000030517578
2024-11-08,55.939998626708984
2024-11-11,56.04999923706055
2024-11-12,55.220001220703125
2024-11-13,54.810001373291016
2024-11-14,54.7599983215332
2024-11-15,54.22999954223633
2024-11-18,54.54999923706055
2024-11-19,54.47999954223633
2024-11-20,54.45000076293945
2024-11-21,54.54999923706055
