Date,CWIFX
2023-01-04,51.779998779296875
2023-01-05,51.45000076293945
2023-01-06,52.650001525878906
2023-01-09,52.869998931884766
2023-01-10,53.06999969482422
2023-01-11,53.529998779296875
2023-01-12,53.95000076293945
2023-01-13,54.2400016784668
2023-01-17,54.130001068115234
2023-01-18,53.689998626708984
2023-01-19,53.439998626708984
2023-01-20,54.13999938964844
2023-01-23,54.540000915527344
2023-01-24,54.599998474121094
2023-01-25,54.709999084472656
2023-01-26,55.09000015258789
2023-01-27,54.970001220703125
2023-01-30,54.4900016784668
2023-01-31,54.90999984741211
2023-02-01,55.349998474121094
2023-02-02,55.47999954223633
2023-02-03,54.9900016784668
2023-02-06,54.47999954223633
2023-02-07,54.939998626708984
2023-02-08,54.66999816894531
2023-02-09,54.5
2023-02-10,54.45000076293945
2023-02-13,54.91999816894531
2023-02-14,54.939998626708984
2023-02-15,54.869998931884766
2023-02-16,54.439998626708984
2023-02-17,54.25
2023-02-21,53.529998779296875
2023-02-22,53.27000045776367
2023-02-23,53.459999084472656
2023-02-24,52.77000045776367
2023-02-27,53.08000183105469
2023-02-28,52.88999938964844
2023-03-01,53.11000061035156
2023-03-02,53.41999816894531
2023-03-03,54.20000076293945
2023-03-06,54.09000015258789
2023-03-07,53.279998779296875
2023-03-08,53.38999938964844
2023-03-09,52.810001373291016
2023-03-10,52.18000030517578
2023-03-13,51.709999084472656
2023-03-14,52.369998931884766
2023-03-15,51.34000015258789
2023-03-16,52.119998931884766
2023-03-17,51.7400016784668
2023-03-20,52.22999954223633
2023-03-21,52.84000015258789
2023-03-22,52.45000076293945
2023-03-23,52.68000030517578
2023-03-24,52.560001373291016
2023-03-27,52.75
2023-03-28,52.83000183105469
2023-03-29,53.45000076293945
2023-03-30,53.88999938964844
2023-03-31,54.380001068115234
2023-04-03,54.720001220703125
2023-04-04,54.47999954223633
2023-04-05,54.220001220703125
2023-04-06,54.36000061035156
2023-04-10,54.36000061035156
2023-04-11,54.650001525878906
2023-04-12,54.689998626708984
2023-04-13,55.33000183105469
2023-04-14,55.150001525878906
2023-04-17,55.15999984741211
2023-04-18,55.38999938964844
2023-04-19,55.220001220703125
2023-04-20,55.09000015258789
2023-04-21,55.099998474121094
2023-04-24,55.130001068115234
2023-04-25,54.33000183105469
2023-04-26,54.16999816894531
2023-04-27,54.869998931884766
2023-04-28,55.189998626708984
2023-05-01,55.099998474121094
2023-05-02,54.52000045776367
2023-05-03,54.47999954223633
2023-05-04,54.209999084472656
2023-05-05,54.970001220703125
2023-05-08,55.0
2023-05-09,54.86000061035156
2023-05-10,54.880001068115234
2023-05-11,54.689998626708984
2023-05-12,54.599998474121094
2023-05-15,54.970001220703125
2023-05-16,54.65999984741211
2023-05-17,55.08000183105469
2023-05-18,55.33000183105469
2023-05-19,55.45000076293945
2023-05-22,55.4900016784668
2023-05-23,54.81999969482422
2023-05-24,54.33000183105469
2023-05-25,54.470001220703125
2023-05-26,55.29999923706055
2023-05-30,54.900001525878906
2023-05-31,54.5
2023-06-01,55.099998474121094
2023-06-02,55.880001068115234
2023-06-05,55.630001068115234
2023-06-06,55.90999984741211
2023-06-07,55.689998626708984
2023-06-08,56.08000183105469
2023-06-09,56.099998474121094
2023-06-12,56.2400016784668
2023-06-13,56.630001068115234
2023-06-14,56.810001373291016
2023-06-15,57.41999816894531
2023-06-16,57.2599983215332
2023-06-20,56.81999969482422
2023-06-21,56.689998626708984
2023-06-22,56.63999938964844
2023-06-23,56.02000045776367
2023-06-26,55.91999816894531
2023-06-27,56.5099983215332
2023-06-28,56.47999954223633
2023-06-29,56.599998474121094
2023-06-30,57.16999816894531
2023-07-03,57.18000030517578
2023-07-05,56.900001525878906
2023-07-06,56.08000183105469
2023-07-07,56.220001220703125
2023-07-10,56.47999954223633
2023-07-11,56.97999954223633
2023-07-12,57.56999969482422
2023-07-13,58.380001068115234
2023-07-14,58.33000183105469
2023-07-17,58.290000915527344
2023-07-18,58.68000030517578
2023-07-19,58.599998474121094
2023-07-20,58.290000915527344
2023-07-21,58.310001373291016
2023-07-24,58.349998474121094
2023-07-25,58.709999084472656
2023-07-26,58.65999984741211
2023-07-27,58.459999084472656
2023-07-28,58.95000076293945
2023-07-31,59.0
2023-08-01,58.7599983215332
2023-08-02,57.7400016784668
2023-08-03,57.56999969482422
2023-08-04,57.630001068115234
2023-08-07,58.130001068115234
2023-08-08,57.790000915527344
2023-08-09,57.58000183105469
2023-08-10,57.56999969482422
2023-08-11,57.279998779296875
2023-08-14,57.33000183105469
2023-08-15,56.63999938964844
2023-08-16,56.27000045776367
2023-08-17,55.86000061035156
2023-08-18,55.869998931884766
2023-08-21,56.189998626708984
2023-08-22,56.150001525878906
2023-08-23,56.72999954223633
2023-08-24,55.939998626708984
2023-08-25,56.189998626708984
2023-08-28,56.54999923706055
2023-08-29,57.45000076293945
2023-08-30,57.52000045776367
2023-08-31,57.439998626708984
2023-09-01,57.41999816894531
2023-09-05,57.119998931884766
2023-09-06,56.869998931884766
2023-09-07,56.68000030517578
2023-09-08,56.70000076293945
2023-09-11,56.779998779296875
2023-09-12,56.58000183105469
2023-09-13,56.5099983215332
2023-09-14,57.029998779296875
2023-09-15,56.7599983215332
2023-09-18,56.619998931884766
2023-09-19,56.45000076293945
2023-09-20,56.09000015258789
2023-09-21,55.15999984741211
2023-09-22,55.15999984741211
2023-09-25,55.189998626708984
2023-09-26,54.47999954223633
2023-09-27,54.529998779296875
2023-09-28,54.91999816894531
2023-09-29,54.7599983215332
2023-10-02,54.400001525878906
2023-10-03,53.689998626708984
2023-10-04,53.88999938964844
2023-10-05,53.970001220703125
2023-10-06,54.70000076293945
2023-10-09,54.83000183105469
2023-10-10,55.43000030517578
2023-10-11,55.599998474121094
2023-10-12,55.349998474121094
2023-10-13,54.97999954223633
2023-10-16,55.45000076293945
2023-10-17,55.5
2023-10-18,54.7599983215332
2023-10-19,54.310001373291016
2023-10-20,53.79999923706055
2023-10-23,53.79999923706055
2023-10-24,54.130001068115234
2023-10-25,53.66999816894531
2023-10-26,53.20000076293945
2023-10-27,52.97999954223633
2023-10-30,53.540000915527344
2023-10-31,53.65999984741211
2023-11-01,54.20000076293945
2023-11-02,55.220001220703125
2023-11-03,55.70000076293945
2023-11-06,55.720001220703125
2023-11-07,55.599998474121094
2023-11-08,55.619998931884766
2023-11-09,55.349998474121094
2023-11-10,55.95000076293945
2023-11-13,56.0
2023-11-14,57.15999984741211
2023-11-15,57.2599983215332
2023-11-16,57.220001220703125
2023-11-17,57.61000061035156
2023-11-20,58.09000015258789
2023-11-21,57.90999984741211
2023-11-22,57.97999954223633
2023-11-24,58.15999984741211
2023-11-27,57.900001525878906
2023-11-28,58.0
2023-11-29,57.97999954223633
2023-11-30,58.11000061035156
2023-12-01,58.540000915527344
2023-12-04,58.13999938964844
2023-12-05,57.91999816894531
2023-12-06,57.77000045776367
2023-12-07,58.06999969482422
2023-12-08,58.369998931884766
2023-12-11,58.790000915527344
2023-12-12,57.72999954223633
2023-12-13,58.56999969482422
2023-12-14,58.939998626708984
2023-12-15,58.88999938964844
2023-12-18,59.02000045776367
2023-12-19,59.41999816894531
2023-12-20,58.66999816894531
2023-12-21,59.349998474121094
2023-12-22,59.41999816894531
2023-12-26,59.65999984741211
2023-12-27,59.97999954223633
2023-12-28,59.95000076293945
2023-12-29,59.880001068115234
2024-01-02,59.36000061035156
2024-01-03,58.900001525878906
2024-01-04,59.0
2024-01-05,58.959999084472656
2024-01-08,59.54999923706055
2024-01-09,59.34000015258789
2024-01-10,59.5
2024-01-11,59.529998779296875
2024-01-12,59.779998779296875
2024-01-16,59.2400016784668
2024-01-17,58.72999954223633
2024-01-18,59.189998626708984
2024-01-19,59.779998779296875
2024-01-22,59.7599983215332
2024-01-23,59.790000915527344
2024-01-24,60.16999816894531
2024-01-25,60.34000015258789
2024-01-26,60.470001220703125
2024-01-29,60.90999984741211
2024-01-30,60.849998474121094
2024-01-31,60.209999084472656
2024-02-01,60.83000183105469
2024-02-02,60.79999923706055
2024-02-05,60.54999923706055
2024-02-06,60.83000183105469
2024-02-07,61.099998474121094
2024-02-08,61.08000183105469
2024-02-09,61.41999816894531
2024-02-12,61.41999816894531
2024-02-13,60.689998626708984
2024-02-14,61.15999984741211
2024-02-15,61.790000915527344
2024-02-16,61.779998779296875
2024-02-20,61.63999938964844
2024-02-21,61.66999816894531
2024-02-22,62.689998626708984
2024-02-23,62.720001220703125
2024-02-26,62.54999923706055
2024-02-27,62.58000183105469
2024-02-28,62.459999084472656
2024-02-29,62.61000061035156
2024-03-01,63.31999969482422
2024-03-04,63.34000015258789
2024-03-05,62.79999923706055
2024-03-06,63.25
2024-03-07,64.16999816894531
2024-03-08,63.689998626708984
2024-03-11,63.29999923706055
2024-03-12,63.810001373291016
2024-03-13,63.900001525878906
2024-03-14,63.77000045776367
2024-03-15,63.34000015258789
2024-03-18,63.58000183105469
2024-03-19,63.779998779296875
2024-03-20,64.41000366210938
2024-03-21,64.62000274658203
2024-03-22,64.37999725341797
2024-03-25,64.30000305175781
2024-03-26,64.19000244140625
2024-03-27,64.56999969482422
2024-03-28,64.55999755859375
2024-04-01,64.44000244140625
2024-04-02,64.13999938964844
2024-04-03,64.54000091552734
2024-04-04,63.81999969482422
2024-04-05,64.37000274658203
2024-04-08,64.52999877929688
2024-04-09,64.54000091552734
2024-04-10,64.08000183105469
2024-04-11,64.29000091552734
2024-04-12,63.25
2024-04-15,62.70000076293945
2024-04-16,62.5
2024-04-17,62.31999969482422
2024-04-18,62.16999816894531
2024-04-19,61.68000030517578
2024-04-22,62.119998931884766
2024-04-23,62.97999954223633
2024-04-24,62.9900016784668
2024-04-25,62.810001373291016
2024-04-26,63.380001068115234
2024-04-29,63.56999969482422
2024-04-30,62.599998474121094
2024-05-01,62.459999084472656
2024-05-02,62.95000076293945
2024-05-03,63.5
2024-05-06,64.23999786376953
2024-05-07,64.37999725341797
2024-05-08,64.38999938964844
2024-05-09,64.54000091552734
2024-05-10,64.77999877929688
2024-05-13,64.72000122070312
2024-05-14,65.13999938964844
2024-05-15,65.87999725341797
2024-05-16,65.72000122070312
2024-05-17,65.83999633789062
2024-05-20,66.0
2024-05-21,65.98999786376953
2024-05-22,65.66000366210938
2024-05-23,65.27999877929688
2024-05-24,65.69999694824219
2024-05-28,65.68000030517578
2024-05-29,64.80999755859375
2024-05-30,64.62000274658203
2024-05-31,64.91000366210938
2024-06-03,64.97000122070312
2024-06-04,64.75
2024-06-05,65.66000366210938
2024-06-06,65.7699966430664
2024-06-07,65.41000366210938
2024-06-10,65.26000213623047
2024-06-11,64.9800033569336
2024-06-12,65.44999694824219
2024-06-13,65.41000366210938
2024-06-14,65.1500015258789
2024-06-17,65.66000366210938
2024-06-18,65.7300033569336
2024-06-20,65.8499984741211
2024-06-21,65.47000122070312
2024-06-24,65.44000244140625
2024-06-25,65.5199966430664
2024-06-26,65.36000061035156
2024-06-27,65.37000274658203
2024-06-28,65.20999908447266
2024-07-01,65.47000122070312
2024-07-02,65.68000030517578
2024-07-03,66.26000213623047
2024-07-05,66.73999786376953
2024-07-08,66.7300033569336
2024-07-09,66.4800033569336
2024-07-10,67.26000213623047
2024-07-11,67.16000366210938
2024-07-12,67.5
2024-07-15,67.41000366210938
2024-07-16,67.58999633789062
2024-07-17,66.58000183105469
2024-07-18,66.02999877929688
2024-07-19,65.61000061035156
2024-07-22,66.04000091552734
2024-07-23,66.18000030517578
2024-07-24,64.86000061035156
2024-07-25,64.48999786376953
2024-07-26,65.05000305175781
2024-07-29,65.04000091552734
2024-07-30,64.87000274658203
2024-07-31,65.9000015258789
2024-08-01,64.69999694824219
2024-08-02,63.45000076293945
2024-08-05,61.939998626708984
2024-08-06,62.38999938964844
2024-08-07,62.20000076293945
2024-08-08,63.63999938964844
2024-08-09,63.95000076293945
2024-08-12,63.900001525878906
2024-08-13,64.87000274658203
2024-08-14,65.08999633789062
2024-08-15,66.12000274658203
2024-08-16,66.2699966430664
2024-08-19,66.9000015258789
2024-08-20,66.7300033569336
2024-08-21,66.94000244140625
2024-08-22,66.5
2024-08-23,67.26000213623047
2024-08-26,67.0999984741211
2024-08-27,67.27999877929688
2024-08-28,66.9800033569336
2024-08-29,67.12000274658203
2024-08-30,67.55000305175781
2024-09-03,65.97000122070312
2024-09-04,65.77999877929688
2024-09-05,65.5199966430664
2024-09-06,64.43000030517578
2024-09-09,65.0
2024-09-10,65.08000183105469
2024-09-11,65.86000061035156
2024-09-12,66.4800033569336
2024-09-13,66.9000015258789
2024-09-16,66.8499984741211
2024-09-17,66.80999755859375
2024-09-18,66.55999755859375
2024-09-19,67.73999786376953
2024-09-20,67.58000183105469
2024-09-23,67.7699966430664
2024-09-24,68.31999969482422
2024-09-25,68.20999908447266
2024-09-26,69.08000183105469
2024-09-27,68.86000061035156
2024-09-30,68.70999908447266
2024-10-01,68.33999633789062
2024-10-02,68.44999694824219
2024-10-03,68.0999984741211
2024-10-04,68.62999725341797
2024-10-07,68.37000274658203
2024-10-08,68.47000122070312
2024-10-09,68.75
2024-10-10,68.63999938964844
2024-10-11,69.05999755859375
2024-10-14,69.36000061035156
2024-10-15,68.37999725341797
2024-10-16,68.63999938964844
2024-10-17,68.87999725341797
2024-10-18,69.16000366210938
2024-10-21,68.80999755859375
2024-10-22,68.68000030517578
2024-10-23,68.05999755859375
2024-10-24,68.1500015258789
2024-10-25,68.11000061035156
2024-10-28,68.30000305175781
2024-10-29,68.36000061035156
2024-10-30,68.08000183105469
2024-10-31,67.1500015258789
2024-11-01,67.4000015258789
2024-11-04,67.30000305175781
2024-11-05,68.08999633789062
2024-11-06,68.5199966430664
2024-11-07,69.26000213623047
2024-11-08,69.05999755859375
2024-11-11,69.01000213623047
2024-11-12,68.25
2024-11-13,67.94000244140625
2024-11-14,67.66999816894531
2024-11-15,66.95999908447266
2024-11-18,67.41999816894531
2024-11-19,67.44999694824219
2024-11-20,67.41000366210938
2024-11-21,67.69000244140625
