Date,OLGCX
2022-09-20,31.040000915527344
2022-09-21,30.56999969482422
2022-09-22,30.280000686645508
2022-09-23,29.850000381469727
2022-09-26,29.670000076293945
2022-09-27,29.700000762939453
2022-09-28,30.260000228881836
2022-09-29,29.6200008392334
2022-09-30,29.15999984741211
2022-10-03,29.81999969482422
2022-10-04,30.670000076293945
2022-10-05,30.639999389648438
2022-10-06,30.399999618530273
2022-10-07,29.479999542236328
2022-10-10,29.31999969482422
2022-10-11,29.170000076293945
2022-10-12,29.1299991607666
2022-10-13,29.75
2022-10-14,28.969999313354492
2022-10-17,29.719999313354492
2022-10-18,29.959999084472656
2022-10-19,29.739999771118164
2022-10-20,29.549999237060547
2022-10-21,30.170000076293945
2022-10-24,30.579999923706055
2022-10-25,31.059999465942383
2022-10-26,30.68000030517578
2022-10-27,30.530000686645508
2022-10-28,31.200000762939453
2022-10-31,30.920000076293945
2022-11-01,30.700000762939453
2022-11-02,29.93000030517578
2022-11-03,29.649999618530273
2022-11-04,29.93000030517578
2022-11-07,30.209999084472656
2022-11-08,30.360000610351562
2022-11-09,29.709999084472656
2022-11-10,31.229999542236328
2022-11-11,31.510000228881836
2022-11-14,31.270000457763672
2022-11-15,31.520000457763672
2022-11-16,31.299999237060547
2022-11-17,31.219999313354492
2022-11-18,31.350000381469727
2022-11-21,31.1200008392334
2022-11-22,31.559999465942383
2022-11-23,31.780000686645508
2022-11-25,31.75
2022-11-28,31.34000015258789
2022-11-29,31.209999084472656
2022-11-30,32.22999954223633
2022-12-01,32.220001220703125
2022-12-02,32.25
2022-12-05,31.649999618530273
2022-12-06,31.18000030517578
2022-12-07,31.190000534057617
2022-12-08,31.440000534057617
2022-12-09,31.100000381469727
2022-12-12,31.469999313354492
2022-12-13,30.270000457763672
2022-12-14,30.1200008392334
2022-12-15,29.360000610351562
2022-12-16,29.1200008392334
2022-12-19,28.8700008392334
2022-12-20,28.90999984741211
2022-12-21,29.309999465942383
2022-12-22,28.84000015258789
2022-12-23,28.950000762939453
2022-12-27,28.75
2022-12-28,28.450000762939453
2022-12-29,28.899999618530273
2022-12-30,28.84000015258789
2023-01-03,28.639999389648438
2023-01-04,28.760000228881836
2023-01-05,28.440000534057617
2023-01-06,29.030000686645508
2023-01-09,29.020000457763672
2023-01-10,29.200000762939453
2023-01-11,29.56999969482422
2023-01-12,29.649999618530273
2023-01-13,29.850000381469727
2023-01-17,29.809999465942383
2023-01-18,29.420000076293945
2023-01-19,29.100000381469727
2023-01-20,29.700000762939453
2023-01-23,30.06999969482422
2023-01-24,30.020000457763672
2023-01-25,30.020000457763672
2023-01-26,30.3799991607666
2023-01-27,30.540000915527344
2023-01-30,30.079999923706055
2023-01-31,30.610000610351562
2023-02-01,31.040000915527344
2023-02-02,31.709999084472656
2023-02-03,31.229999542236328
2023-02-06,30.989999771118164
2023-02-07,31.40999984741211
2023-02-08,30.969999313354492
2023-02-09,30.719999313354492
2023-02-10,30.600000381469727
2023-02-13,30.989999771118164
2023-02-14,31.149999618530273
2023-02-15,31.389999389648438
2023-02-16,30.75
2023-02-17,30.579999923706055
2023-02-21,29.93000030517578
2023-02-22,29.969999313354492
2023-02-23,30.170000076293945
2023-02-24,29.739999771118164
2023-02-27,29.899999618530273
2023-02-28,29.8700008392334
2023-03-01,29.68000030517578
2023-03-02,29.899999618530273
2023-03-03,30.520000457763672
2023-03-06,30.510000228881836
2023-03-07,30.09000015258789
2023-03-08,30.18000030517578
2023-03-09,29.3799991607666
2023-03-10,28.780000686645508
2023-03-13,28.860000610351562
2023-03-14,29.530000686645508
2023-03-15,29.43000030517578
2023-03-16,30.110000610351562
2023-03-17,29.84000015258789
2023-03-20,29.969999313354492
2023-03-21,30.530000686645508
2023-03-22,30.040000915527344
2023-03-23,30.25
2023-03-24,30.280000686645508
2023-03-27,30.219999313354492
2023-03-28,30.1299991607666
2023-03-29,30.6299991607666
2023-03-30,30.850000381469727
2023-03-31,31.40999984741211
2023-04-03,31.399999618530273
2023-04-04,31.229999542236328
2023-04-05,30.84000015258789
2023-04-06,31.020000457763672
2023-04-10,31.0
2023-04-11,30.899999618530273
2023-04-12,30.700000762939453
2023-04-13,31.280000686645508
2023-04-14,31.260000228881836
2023-04-17,31.309999465942383
2023-04-18,31.3700008392334
2023-04-19,31.420000076293945
2023-04-20,31.190000534057617
2023-04-21,31.209999084472656
2023-04-24,31.1299991607666
2023-04-25,30.459999084472656
2023-04-26,30.610000610351562
2023-04-27,31.239999771118164
2023-04-28,31.469999313354492
2023-05-01,31.40999984741211
2023-05-02,31.209999084472656
2023-05-03,31.030000686645508
2023-05-04,30.8799991607666
2023-05-05,31.5
2023-05-08,31.579999923706055
2023-05-09,31.469999313354492
2023-05-10,31.780000686645508
2023-05-11,31.790000915527344
2023-05-12,31.739999771118164
2023-05-15,31.889999389648438
2023-05-16,31.81999969482422
2023-05-17,32.2400016784668
2023-05-18,32.75
2023-05-19,32.63999938964844
2023-05-22,32.689998626708984
2023-05-23,32.16999816894531
2023-05-24,32.0
2023-05-25,32.68000030517578
2023-05-26,33.279998779296875
2023-05-30,33.349998474121094
2023-05-31,33.15999984741211
2023-06-01,33.58000183105469
2023-06-02,33.93000030517578
2023-06-05,33.93000030517578
2023-06-06,33.95000076293945
2023-06-07,33.380001068115234
2023-06-08,33.75
2023-06-09,33.88999938964844
2023-06-12,34.439998626708984
2023-06-13,34.68000030517578
2023-06-14,34.900001525878906
2023-06-15,35.36000061035156
2023-06-16,35.119998931884766
2023-06-20,35.09000015258789
2023-06-21,34.77000045776367
2023-06-22,35.099998474121094
2023-06-23,34.81999969482422
2023-06-26,34.380001068115234
2023-06-27,34.81999969482422
2023-06-28,34.90999984741211
2023-06-29,34.88999938964844
2023-06-30,35.41999816894531
2023-07-03,35.380001068115234
2023-07-05,35.400001525878906
2023-07-06,35.060001373291016
2023-07-07,34.97999954223633
2023-07-10,35.029998779296875
2023-07-11,35.25
2023-07-12,35.70000076293945
2023-07-13,36.220001220703125
2023-07-14,36.20000076293945
2023-07-17,36.5099983215332
2023-07-18,36.849998474121094
2023-07-19,36.790000915527344
2023-07-20,35.9900016784668
2023-07-21,35.869998931884766
2023-07-24,35.900001525878906
2023-07-25,36.119998931884766
2023-07-26,35.9900016784668
2023-07-27,35.939998626708984
2023-07-28,36.56999969482422
2023-07-31,36.63999938964844
2023-08-01,36.4900016784668
2023-08-02,35.66999816894531
2023-08-03,35.689998626708984
2023-08-04,35.47999954223633
2023-08-07,35.79999923706055
2023-08-08,35.56999969482422
2023-08-09,35.13999938964844
2023-08-10,35.220001220703125
2023-08-11,35.0099983215332
2023-08-14,35.45000076293945
2023-08-15,35.119998931884766
2023-08-16,34.7599983215332
2023-08-17,34.349998474121094
2023-08-18,34.31999969482422
2023-08-21,34.81999969482422
2023-08-22,34.79999923706055
2023-08-23,35.349998474121094
2023-08-24,34.650001525878906
2023-08-25,34.900001525878906
2023-08-28,35.119998931884766
2023-08-29,35.849998474121094
2023-08-30,36.06999969482422
2023-08-31,36.22999954223633
2023-09-01,36.27000045776367
2023-09-05,36.310001373291016
2023-09-06,36.08000183105469
2023-09-07,35.95000076293945
2023-09-08,36.0
2023-09-11,36.380001068115234
2023-09-12,35.86000061035156
2023-09-13,35.959999084472656
2023-09-14,36.13999938964844
2023-09-15,35.52000045776367
2023-09-18,35.439998626708984
2023-09-19,35.36000061035156
2023-09-20,34.86000061035156
2023-09-21,34.119998931884766
2023-09-22,34.06999969482422
2023-09-25,34.2599983215332
2023-09-26,33.7400016784668
2023-09-27,33.79999923706055
2023-09-28,34.09000015258789
2023-09-29,34.04999923706055
2023-10-02,34.27000045776367
2023-10-03,33.58000183105469
2023-10-04,34.040000915527344
2023-10-05,34.0099983215332
2023-10-06,34.61000061035156
2023-10-09,34.7400016784668
2023-10-10,34.939998626708984
2023-10-11,35.20000076293945
2023-10-12,35.029998779296875
2023-10-13,34.54999923706055
2023-10-16,34.97999954223633
2023-10-17,34.90999984741211
2023-10-18,34.290000915527344
2023-10-19,34.060001373291016
2023-10-20,33.54999923706055
2023-10-23,33.68000030517578
2023-10-24,34.0099983215332
2023-10-25,33.20000076293945
2023-10-26,32.459999084472656
2023-10-27,32.630001068115234
2023-10-30,33.04999923706055
2023-10-31,33.189998626708984
2023-11-01,33.83000183105469
2023-11-02,34.459999084472656
2023-11-03,34.88999938964844
2023-11-06,35.09000015258789
2023-11-07,35.41999816894531
2023-11-08,35.58000183105469
2023-11-09,35.279998779296875
2023-11-10,35.279998779296875
2023-11-13,35.95000076293945
2023-11-14,36.650001525878906
2023-11-15,36.540000915527344
2023-11-16,36.68000030517578
2023-11-17,36.72999954223633
2023-11-20,37.15999984741211
2023-11-21,36.970001220703125
2023-11-22,37.15999984741211
2023-11-24,37.119998931884766
2023-11-27,37.11000061035156
2023-11-28,37.150001525878906
2023-11-29,37.08000183105469
2023-11-30,37.040000915527344
2023-12-01,37.16999816894531
2023-12-04,36.7599983215332
2023-12-05,36.86000061035156
2023-12-06,36.630001068115234
2023-12-07,37.08000183105469
2023-12-08,37.349998474121094
2023-12-11,37.43000030517578
2023-12-12,37.650001525878906
2023-12-13,38.040000915527344
2023-12-14,37.91999816894531
2023-12-15,38.09000015258789
2023-12-18,38.41999816894531
2023-12-19,38.630001068115234
2023-12-20,38.04999923706055
2023-12-21,38.4900016784668
2023-12-22,38.45000076293945
2023-12-26,38.599998474121094
2023-12-27,38.72999954223633
2023-12-28,38.709999084472656
2023-12-29,38.709999084472656
2024-01-02,37.900001525878906
2024-01-03,37.58000183105469
2024-01-04,37.439998626708984
2024-01-05,37.560001373291016
2024-01-08,38.36000061035156
2024-01-09,38.47999954223633
2024-01-10,38.93000030517578
2024-01-11,39.08000183105469
2024-01-12,39.16999816894531
2024-01-16,39.130001068115234
2024-01-17,38.900001525878906
2024-01-18,39.36000061035156
2024-01-19,39.95000076293945
2024-01-22,40.04999923706055
2024-01-23,40.13999938964844
2024-01-24,40.470001220703125
2024-01-25,40.599998474121094
2024-01-26,40.59000015258789
2024-01-29,41.099998474121094
2024-01-30,40.95000076293945
2024-01-31,40.16999816894531
2024-02-01,40.83000183105469
2024-02-02,41.9900016784668
2024-02-05,42.0099983215332
2024-02-06,41.900001525878906
2024-02-07,42.56999969482422
2024-02-08,42.70000076293945
2024-02-09,43.15999984741211
2024-02-12,42.86000061035156
2024-02-13,42.220001220703125
2024-02-14,42.9900016784668
2024-02-15,43.09000015258789
2024-02-16,42.77000045776367
2024-02-20,42.209999084472656
2024-02-21,41.9900016784668
2024-02-22,43.459999084472656
2024-02-23,43.349998474121094
2024-02-26,43.34000015258789
2024-02-27,43.380001068115234
2024-02-28,43.209999084472656
2024-02-29,43.720001220703125
2024-03-01,44.400001525878906
2024-03-04,44.380001068115234
2024-03-05,43.59000015258789
2024-03-06,43.81999969482422
2024-03-07,44.5099983215332
2024-03-08,43.90999984741211
2024-03-11,43.43000030517578
2024-03-12,44.400001525878906
2024-03-13,44.279998779296875
2024-03-14,44.290000915527344
2024-03-15,43.66999816894531
2024-03-18,44.02000045776367
2024-03-19,44.279998779296875
2024-03-20,44.849998474121094
2024-03-21,45.09000015258789
2024-03-22,45.20000076293945
2024-03-25,45.02000045776367
2024-03-26,44.84000015258789
2024-03-27,44.7400016784668
2024-03-28,44.650001525878906
2024-04-01,44.7400016784668
2024-04-02,44.459999084472656
2024-04-03,44.72999954223633
2024-04-04,44.09000015258789
2024-04-05,44.939998626708984
2024-04-08,44.790000915527344
2024-04-09,44.65999984741211
2024-04-10,44.459999084472656
2024-04-11,45.02000045776367
2024-04-12,44.29999923706055
2024-04-15,43.45000076293945
2024-04-16,43.540000915527344
2024-04-17,43.029998779296875
2024-04-18,42.7599983215332
2024-04-19,41.630001068115234
2024-04-22,42.0099983215332
2024-04-23,42.869998931884766
2024-04-24,42.66999816894531
2024-04-25,42.349998474121094
2024-04-26,43.16999816894531
2024-04-29,43.13999938964844
2024-04-30,42.470001220703125
2024-05-01,42.2599983215332
2024-05-02,42.72999954223633
2024-05-03,43.41999816894531
2024-05-06,44.2400016784668
2024-05-07,44.189998626708984
2024-05-08,44.04999923706055
2024-05-09,44.15999984741211
2024-05-10,44.189998626708984
2024-05-13,44.08000183105469
2024-05-14,44.38999938964844
2024-05-15,45.209999084472656
2024-05-16,44.869998931884766
2024-05-17,44.93000030517578
2024-05-20,45.290000915527344
2024-05-21,45.40999984741211
2024-05-22,45.25
2024-05-23,45.220001220703125
2024-05-24,45.650001525878906
2024-05-28,45.83000183105469
2024-05-29,45.599998474121094
2024-05-30,44.83000183105469
2024-05-31,44.83000183105469
2024-06-03,44.959999084472656
2024-06-04,44.9900016784668
2024-06-05,45.959999084472656
2024-06-06,45.900001525878906
2024-06-07,45.84000015258789
2024-06-10,46.119998931884766
2024-06-11,46.31999969482422
2024-06-12,47.119998931884766
2024-06-13,47.41999816894531
2024-06-14,47.5099983215332
2024-06-17,47.97999954223633
2024-06-18,48.150001525878906
2024-06-20,47.790000915527344
2024-06-21,47.68000030517578
2024-06-24,47.13999938964844
2024-06-25,47.77000045776367
2024-06-26,47.90999984741211
2024-06-27,48.0099983215332
2024-06-28,47.689998626708984
2024-07-01,47.939998626708984
2024-07-02,48.27000045776367
2024-07-03,48.70000076293945
2024-07-05,49.20000076293945
2024-07-08,49.2400016784668
2024-07-09,49.25
2024-07-10,49.70000076293945
2024-07-11,48.75
2024-07-12,48.93000030517578
2024-07-15,48.900001525878906
2024-07-16,48.88999938964844
2024-07-17,47.130001068115234
2024-07-18,46.84000015258789
2024-07-19,46.650001525878906
2024-07-22,47.439998626708984
2024-07-23,47.56999969482422
2024-07-24,45.720001220703125
2024-07-25,45.119998931884766
2024-07-26,45.52000045776367
2024-07-29,45.54999923706055
2024-07-30,44.90999984741211
2024-07-31,46.34000015258789
2024-08-01,45.54999923706055
2024-08-02,44.400001525878906
2024-08-05,43.119998931884766
2024-08-06,43.779998779296875
2024-08-07,43.31999969482422
2024-08-08,44.65999984741211
2024-08-09,45.099998474121094
2024-08-12,45.209999084472656
2024-08-13,46.2400016784668
2024-08-14,46.459999084472656
2024-08-15,47.369998931884766
2024-08-16,47.33000183105469
2024-08-19,47.880001068115234
2024-08-20,47.86000061035156
2024-08-21,48.09000015258789
2024-08-22,47.439998626708984
2024-08-23,47.900001525878906
2024-08-26,47.4900016784668
2024-08-27,47.619998931884766
2024-08-28,47.18000030517578
2024-08-29,47.06999969482422
2024-08-30,47.70000076293945
2024-09-03,46.20000076293945
2024-09-04,46.04999923706055
2024-09-05,45.9900016784668
2024-09-06,44.90999984741211
2024-09-09,45.47999954223633
2024-09-10,45.869998931884766
2024-09-11,46.900001525878906
2024-09-12,47.5
2024-09-13,47.709999084472656
2024-09-16,47.68000030517578
2024-09-17,47.720001220703125
2024-09-18,47.529998779296875
2024-09-19,48.619998931884766
2024-09-20,48.560001373291016
2024-09-23,48.619998931884766
2024-09-24,48.79999923706055
2024-09-25,48.86000061035156
2024-09-26,48.91999816894531
2024-09-27,48.540000915527344
2024-09-30,48.720001220703125
2024-10-01,48.20000076293945
2024-10-02,48.22999954223633
2024-10-03,48.2400016784668
2024-10-04,48.75
2024-10-07,48.349998474121094
2024-10-08,49.11000061035156
2024-10-09,49.45000076293945
2024-10-10,49.38999938964844
2024-10-11,49.68000030517578
2024-10-14,50.0
2024-10-15,49.40999984741211
2024-10-16,49.52000045776367
2024-10-17,49.63999938964844
2024-10-18,50.029998779296875
2024-10-21,50.150001525878906
2024-10-22,50.13999938964844
2024-10-23,49.41999816894531
2024-10-24,49.63999938964844
2024-10-25,49.77000045776367
2024-10-28,49.790000915527344
2024-10-29,50.08000183105469
2024-10-30,49.790000915527344
2024-10-31,48.5
2024-11-01,48.880001068115234
2024-11-04,48.70000076293945
2024-11-05,49.380001068115234
2024-11-06,50.5099983215332
2024-11-07,51.220001220703125
2024-11-08,51.38999938964844
2024-11-11,51.47999954223633
2024-11-12,51.540000915527344
2024-11-13,51.540000915527344
2024-11-14,51.16999816894531
2024-11-15,50.11000061035156
2024-11-18,50.220001220703125
2024-11-19,50.84000015258789
2024-11-20,50.849998474121094
2024-11-21,51.029998779296875
