Date,BFFAX
2022-08-30,11.819999694824219
2022-08-31,11.779999732971191
2022-09-01,11.699999809265137
2022-09-02,11.75
2022-09-06,11.649999618530273
2022-09-07,11.710000038146973
2022-09-08,11.680000305175781
2022-09-09,11.680000305175781
2022-09-12,11.670000076293945
2022-09-13,11.609999656677246
2022-09-14,11.609999656677246
2022-09-15,11.569999694824219
2022-09-16,11.5600004196167
2022-09-19,11.529999732971191
2022-09-20,11.489999771118164
2022-09-21,11.529999732971191
2022-09-22,11.399999618530273
2022-09-23,11.359999656677246
2022-09-26,11.220000267028809
2022-09-27,11.15999984741211
2022-09-28,11.319999694824219
2022-09-29,11.260000228881836
2022-09-30,11.229999542236328
2022-10-03,11.319999694824219
2022-10-04,11.359999656677246
2022-10-05,11.300000190734863
2022-10-06,11.260000228881836
2022-10-07,11.210000038146973
2022-10-10,11.170000076293945
2022-10-11,11.15999984741211
2022-10-12,11.170000076293945
2022-10-13,11.109999656677246
2022-10-14,11.079999923706055
2022-10-17,11.09000015258789
2022-10-18,11.109999656677246
2022-10-19,11.020000457763672
2022-10-20,10.949999809265137
2022-10-21,10.960000038146973
2022-10-24,10.949999809265137
2022-10-25,11.050000190734863
2022-10-26,11.100000381469727
2022-10-27,11.15999984741211
2022-10-28,11.130000114440918
2022-10-31,11.09000015258789
2022-11-01,11.100000381469727
2022-11-02,11.09000015258789
2022-11-03,11.039999961853027
2022-11-04,11.039999961853027
2022-11-07,11.010000228881836
2022-11-08,11.0600004196167
2022-11-09,11.069999694824219
2022-11-10,11.289999961853027
2022-11-11,11.279999732971191
2022-11-14,11.279999732971191
2022-11-15,11.350000381469727
2022-11-16,11.40999984741211
2022-11-17,11.350000381469727
2022-11-18,11.329999923706055
2022-11-21,11.329999923706055
2022-11-22,11.380000114440918
2022-11-23,11.430000305175781
2022-11-25,11.4399995803833
2022-11-28,11.4399995803833
2022-11-29,11.390000343322754
2022-11-30,11.470000267028809
2022-12-01,11.579999923706055
2022-12-02,11.619999885559082
2022-12-05,11.529999732971191
2022-12-06,11.569999694824219
2022-12-07,11.65999984741211
2022-12-08,11.619999885559082
2022-12-09,11.5600004196167
2022-12-12,11.5600004196167
2022-12-13,11.640000343322754
2022-12-14,11.649999618530273
2022-12-15,11.65999984741211
2022-12-16,11.630000114440918
2022-12-19,11.569999694824219
2022-12-20,11.5
2022-12-21,11.520000457763672
2022-12-22,11.510000228881836
2022-12-23,11.470000267028809
2022-12-27,11.399999618530273
2022-12-28,11.380000114440918
2022-12-29,11.40999984741211
2022-12-30,11.380000114440918
2023-01-03,11.420000076293945
2023-01-04,11.470000267028809
2023-01-05,11.460000038146973
2023-01-06,11.579999923706055
2023-01-09,11.619999885559082
2023-01-10,11.569999694824219
2023-01-11,11.630000114440918
2023-01-12,11.720000267028809
2023-01-13,11.680000305175781
2023-01-17,11.670000076293945
2023-01-18,11.779999732971191
2023-01-19,11.75
2023-01-20,11.699999809265137
2023-01-23,11.670000076293945
2023-01-24,11.720000267028809
2023-01-25,11.729999542236328
2023-01-26,11.720000267028809
2023-01-27,11.710000038146973
2023-01-30,11.670000076293945
2023-01-31,11.710000038146973
2023-02-01,11.789999961853027
2023-02-02,11.8100004196167
2023-02-03,11.710000038146973
2023-02-06,11.619999885559082
2023-02-07,11.600000381469727
2023-02-08,11.619999885559082
2023-02-09,11.579999923706055
2023-02-10,11.529999732971191
2023-02-13,11.539999961853027
2023-02-14,11.5
2023-02-15,11.470000267028809
2023-02-16,11.4399995803833
2023-02-17,11.449999809265137
2023-02-21,11.34000015258789
2023-02-22,11.359999656677246
2023-02-23,11.399999618530273
2023-02-24,11.329999923706055
2023-02-27,11.350000381469727
2023-02-28,11.359999656677246
2023-03-01,11.289999961853027
2023-03-02,11.260000228881836
2023-03-03,11.34000015258789
2023-03-06,11.329999923706055
2023-03-07,11.300000190734863
2023-03-08,11.279999732971191
2023-03-09,11.319999694824219
2023-03-10,11.460000038146973
2023-03-13,11.550000190734863
2023-03-14,11.479999542236328
2023-03-15,11.569999694824219
2023-03-16,11.5
2023-03-17,11.619999885559082
2023-03-20,11.569999694824219
2023-03-21,11.510000228881836
2023-03-22,11.619999885559082
2023-03-23,11.670000076293945
2023-03-24,11.670000076293945
2023-03-27,11.5600004196167
2023-03-28,11.529999732971191
2023-03-29,11.529999732971191
2023-03-30,11.550000190734863
2023-03-31,11.609999656677246
2023-04-03,11.649999618530273
2023-04-04,11.710000038146973
2023-04-05,11.739999771118164
2023-04-06,11.739999771118164
2023-04-10,11.640000343322754
2023-04-11,11.640000343322754
2023-04-12,11.670000076293945
2023-04-13,11.649999618530273
2023-04-14,11.59000015258789
2023-04-17,11.539999961853027
2023-04-18,11.539999961853027
2023-04-19,11.520000457763672
2023-04-20,11.569999694824219
2023-04-21,11.550000190734863
2023-04-24,11.600000381469727
2023-04-25,11.680000305175781
2023-04-26,11.640000343322754
2023-04-27,11.579999923706055
2023-04-28,11.630000114440918
2023-05-01,11.529999732971191
2023-05-02,11.630000114440918
2023-05-03,11.680000305175781
2023-05-04,11.6899995803833
2023-05-05,11.640000343322754
2023-05-08,11.579999923706055
2023-05-09,11.5600004196167
2023-05-10,11.630000114440918
2023-05-11,11.65999984741211
2023-05-12,11.600000381469727
2023-05-15,11.569999694824219
2023-05-16,11.539999961853027
2023-05-17,11.510000228881836
2023-05-18,11.449999809265137
2023-05-19,11.420000076293945
2023-05-22,11.40999984741211
2023-05-23,11.420000076293945
2023-05-24,11.390000343322754
2023-05-25,11.319999694824219
2023-05-26,11.319999694824219
2023-05-30,11.40999984741211
2023-05-31,11.449999809265137
2023-06-01,11.479999542236328
2023-06-02,11.40999984741211
2023-06-05,11.40999984741211
2023-06-06,11.420000076293945
2023-06-07,11.359999656677246
2023-06-08,11.40999984741211
2023-06-09,11.380000114440918
2023-06-12,11.399999618530273
2023-06-13,11.34000015258789
2023-06-14,11.350000381469727
2023-06-15,11.40999984741211
2023-06-16,11.390000343322754
2023-06-20,11.399999618530273
2023-06-21,11.40999984741211
2023-06-22,11.350000381469727
2023-06-23,11.390000343322754
2023-06-26,11.399999618530273
2023-06-27,11.369999885559082
2023-06-28,11.399999618530273
2023-06-29,11.3100004196167
2023-06-30,11.34000015258789
2023-07-03,11.3100004196167
2023-07-05,11.260000228881836
2023-07-06,11.1899995803833
2023-07-07,11.1899995803833
2023-07-10,11.229999542236328
2023-07-11,11.239999771118164
2023-07-12,11.350000381469727
2023-07-13,11.420000076293945
2023-07-14,11.369999885559082
2023-07-17,11.380000114440918
2023-07-18,11.380000114440918
2023-07-19,11.420000076293945
2023-07-20,11.34000015258789
2023-07-21,11.350000381469727
2023-07-24,11.329999923706055
2023-07-25,11.3100004196167
2023-07-26,11.350000381469727
2023-07-27,11.25
2023-07-28,11.289999961853027
2023-07-31,11.300000190734863
2023-08-01,11.239999771118164
2023-08-02,11.210000038146973
2023-08-03,11.140000343322754
2023-08-04,11.229999542236328
2023-08-07,11.229999542236328
2023-08-08,11.260000228881836
2023-08-09,11.260000228881836
2023-08-10,11.199999809265137
2023-08-11,11.140000343322754
2023-08-14,11.119999885559082
2023-08-15,11.100000381469727
2023-08-16,11.0600004196167
2023-08-17,11.050000190734863
2023-08-18,11.069999694824219
2023-08-21,11.010000228881836
2023-08-22,11.010000228881836
2023-08-23,11.119999885559082
2023-08-24,11.079999923706055
2023-08-25,11.079999923706055
2023-08-28,11.100000381469727
2023-08-29,11.180000305175781
2023-08-30,11.170000076293945
2023-08-31,11.1899995803833
2023-09-01,11.149999618530273
2023-09-05,11.079999923706055
2023-09-06,11.050000190734863
2023-09-07,11.09000015258789
2023-09-08,11.09000015258789
2023-09-11,11.079999923706055
2023-09-12,11.079999923706055
2023-09-13,11.100000381469727
2023-09-14,11.079999923706055
2023-09-15,11.050000190734863
2023-09-18,11.0600004196167
2023-09-19,11.020000457763672
2023-09-20,11.020000457763672
2023-09-21,10.9399995803833
2023-09-22,10.979999542236328
2023-09-25,10.90999984741211
2023-09-26,10.899999618530273
2023-09-27,10.850000381469727
2023-09-28,10.880000114440918
2023-09-29,10.880000114440918
2023-10-02,10.800000190734863
2023-10-03,10.710000038146973
2023-10-04,10.779999732971191
2023-10-05,10.789999961853027
2023-10-06,10.739999771118164
2023-10-09,10.84000015258789
2023-10-10,10.84000015258789
2023-10-11,10.880000114440918
2023-10-12,10.789999961853027
2023-10-13,10.829999923706055
2023-10-16,10.779999732971191
2023-10-17,10.6899995803833
2023-10-18,10.649999618530273
2023-10-19,10.609999656677246
2023-10-20,10.640000343322754
2023-10-23,10.680000305175781
2023-10-24,10.710000038146973
2023-10-25,10.630000114440918
2023-10-26,10.699999809265137
2023-10-27,10.710000038146973
2023-10-30,10.6899995803833
2023-10-31,10.680000305175781
2023-11-01,10.779999732971191
2023-11-02,10.84000015258789
2023-11-03,10.930000305175781
2023-11-06,10.859999656677246
2023-11-07,10.90999984741211
2023-11-08,10.9399995803833
2023-11-09,10.850000381469727
2023-11-10,10.859999656677246
2023-11-13,10.869999885559082
2023-11-14,11.010000228881836
2023-11-15,10.9399995803833
2023-11-16,11.0
2023-11-17,11.010000228881836
2023-11-20,11.029999732971191
2023-11-21,11.039999961853027
2023-11-22,11.039999961853027
2023-11-24,10.989999771118164
2023-11-27,11.0600004196167
2023-11-28,11.109999656677246
2023-11-29,11.170000076293945
2023-11-30,11.119999885559082
2023-12-01,11.220000267028809
2023-12-04,11.180000305175781
2023-12-05,11.239999771118164
2023-12-06,11.270000457763672
2023-12-07,11.260000228881836
2023-12-08,11.210000038146973
2023-12-11,11.199999809265137
2023-12-12,11.220000267028809
2023-12-13,11.369999885559082
2023-12-14,11.460000038146973
2023-12-15,11.4399995803833
2023-12-18,11.420000076293945
2023-12-19,11.4399995803833
2023-12-20,11.470000267028809
2023-12-21,11.460000038146973
2023-12-22,11.460000038146973
2023-12-26,11.470000267028809
2023-12-27,11.539999961853027
2023-12-28,11.5
2023-12-29,11.489999771118164
2024-01-02,11.430000305175781
2024-01-03,11.4399995803833
2024-01-04,11.380000114440918
2024-01-05,11.359999656677246
2024-01-08,11.399999618530273
2024-01-09,11.390000343322754
2024-01-10,11.380000114440918
2024-01-11,11.4399995803833
2024-01-12,11.470000267028809
2024-01-16,11.390000343322754
2024-01-17,11.34000015258789
2024-01-18,11.329999923706055
2024-01-19,11.319999694824219
2024-01-22,11.350000381469727
2024-01-23,11.319999694824219
2024-01-24,11.300000190734863
2024-01-25,11.34000015258789
2024-01-26,11.329999923706055
2024-01-29,11.369999885559082
2024-01-30,11.380000114440918
2024-01-31,11.4399995803833
2024-02-01,11.489999771118164
2024-02-02,11.380000114440918
2024-02-05,11.289999961853027
2024-02-06,11.350000381469727
2024-02-07,11.329999923706055
2024-02-08,11.289999961853027
2024-02-09,11.279999732971191
2024-02-12,11.289999961853027
2024-02-13,11.170000076293945
2024-02-14,11.220000267028809
2024-02-15,11.25
2024-02-16,11.199999809265137
2024-02-20,11.220000267028809
2024-02-21,11.1899995803833
2024-02-22,11.180000305175781
2024-02-23,11.229999542236328
2024-02-26,11.199999809265137
2024-02-27,11.180000305175781
2024-02-28,11.210000038146973
2024-02-29,11.220000267028809
2024-03-01,11.270000457763672
2024-03-04,11.239999771118164
2024-03-05,11.300000190734863
2024-03-06,11.319999694824219
2024-03-07,11.34000015258789
2024-03-08,11.350000381469727
2024-03-11,11.34000015258789
2024-03-12,11.300000190734863
2024-03-13,11.289999961853027
2024-03-14,11.210000038146973
2024-03-15,11.199999809265137
2024-03-18,11.1899995803833
2024-03-19,11.210000038146973
2024-03-20,11.239999771118164
2024-03-21,11.239999771118164
2024-03-22,11.279999732971191
2024-03-25,11.260000228881836
2024-03-26,11.270000457763672
2024-03-27,11.289999961853027
2024-03-28,11.279999732971191
2024-04-01,11.199999809265137
2024-04-02,11.1899995803833
2024-04-03,11.199999809265137
2024-04-04,11.229999542236328
2024-04-05,11.170000076293945
2024-04-08,11.149999618530273
2024-04-09,11.1899995803833
2024-04-10,11.050000190734863
2024-04-11,11.039999961853027
2024-04-12,11.069999694824219
2024-04-15,11.0
2024-04-16,10.970000267028809
2024-04-17,11.020000457763672
2024-04-18,10.979999542236328
2024-04-19,10.989999771118164
2024-04-22,11.0
2024-04-23,11.020000457763672
2024-04-24,10.989999771118164
2024-04-25,10.949999809265137
2024-04-26,10.979999542236328
2024-04-29,11.010000228881836
2024-04-30,10.960000038146973
2024-05-01,11.0
2024-05-02,11.039999961853027
2024-05-03,11.100000381469727
2024-05-06,11.100000381469727
2024-05-07,11.119999885559082
2024-05-08,11.100000381469727
2024-05-09,11.130000114440918
2024-05-10,11.100000381469727
2024-05-13,11.109999656677246
2024-05-14,11.130000114440918
2024-05-15,11.210000038146973
2024-05-16,11.180000305175781
2024-05-17,11.149999618530273
2024-05-20,11.140000343322754
2024-05-21,11.15999984741211
2024-05-22,11.140000343322754
2024-05-23,11.100000381469727
2024-05-24,11.109999656677246
2024-05-28,11.0600004196167
2024-05-29,11.020000457763672
2024-05-30,11.0600004196167
2024-05-31,11.09000015258789
2024-06-03,11.15999984741211
2024-06-04,11.199999809265137
2024-06-05,11.229999542236328
2024-06-06,11.229999542236328
2024-06-07,11.130000114440918
2024-06-10,11.109999656677246
2024-06-11,11.15999984741211
2024-06-12,11.210000038146973
2024-06-13,11.260000228881836
2024-06-14,11.270000457763672
2024-06-17,11.220000267028809
2024-06-18,11.260000228881836
2024-06-20,11.239999771118164
2024-06-21,11.239999771118164
2024-06-24,11.239999771118164
2024-06-25,11.239999771118164
2024-06-26,11.1899995803833
2024-06-27,11.210000038146973
2024-06-28,11.170000076293945
2024-07-01,11.100000381469727
2024-07-02,11.130000114440918
2024-07-03,11.180000305175781
2024-07-05,11.239999771118164
2024-07-08,11.239999771118164
2024-07-09,11.229999542236328
2024-07-10,11.239999771118164
2024-07-11,11.300000190734863
2024-07-12,11.319999694824219
2024-07-15,11.300000190734863
2024-07-16,11.329999923706055
2024-07-17,11.34000015258789
2024-07-18,11.3100004196167
2024-07-19,11.279999732971191
2024-07-22,11.270000457763672
2024-07-23,11.270000457763672
2024-07-24,11.25
2024-07-25,11.260000228881836
2024-07-26,11.300000190734863
2024-07-29,11.319999694824219
2024-07-30,11.329999923706055
2024-07-31,11.380000114440918
2024-08-01,11.4399995803833
2024-08-02,11.569999694824219
2024-08-05,11.550000190734863
2024-08-06,11.489999771118164
2024-08-07,11.460000038146973
2024-08-08,11.4399995803833
2024-08-09,11.460000038146973
2024-08-12,11.489999771118164
2024-08-13,11.520000457763672
2024-08-14,11.539999961853027
2024-08-15,11.489999771118164
2024-08-16,11.510000228881836
2024-08-19,11.520000457763672
2024-08-20,11.550000190734863
2024-08-21,11.579999923706055
2024-08-22,11.529999732971191
2024-08-23,11.579999923706055
2024-08-26,11.569999694824219
2024-08-27,11.569999694824219
2024-08-28,11.5600004196167
2024-08-29,11.539999961853027
2024-08-30,11.510000228881836
2024-09-03,11.5600004196167
2024-09-04,11.609999656677246
2024-09-05,11.630000114440918
2024-09-06,11.649999618530273
2024-09-09,11.65999984741211
2024-09-10,11.699999809265137
2024-09-11,11.6899995803833
2024-09-12,11.680000305175781
2024-09-13,11.699999809265137
2024-09-16,11.729999542236328
2024-09-17,11.710000038146973
2024-09-18,11.680000305175781
2024-09-19,11.680000305175781
2024-09-20,11.670000076293945
2024-09-23,11.670000076293945
2024-09-24,11.680000305175781
2024-09-25,11.640000343322754
2024-09-26,11.630000114440918
2024-09-27,11.65999984741211
2024-09-30,11.630000114440918
2024-10-01,11.65999984741211
2024-10-02,11.630000114440918
2024-10-03,11.59000015258789
2024-10-04,11.489999771118164
2024-10-07,11.449999809265137
2024-10-08,11.460000038146973
2024-10-09,11.430000305175781
2024-10-10,11.430000305175781
2024-10-11,11.4399995803833
2024-10-14,11.420000076293945
2024-10-15,11.460000038146973
2024-10-16,11.479999542236328
2024-10-17,11.420000076293945
2024-10-18,11.430000305175781
2024-10-21,11.359999656677246
2024-10-22,11.350000381469727
2024-10-23,11.319999694824219
2024-10-24,11.34000015258789
2024-10-25,11.3100004196167
2024-10-28,11.289999961853027
2024-10-29,11.300000190734863
2024-10-30,11.289999961853027
2024-10-31,11.279999732971191
2024-11-01,11.229999542236328
2024-11-04,11.270000457763672
2024-11-05,11.289999961853027
2024-11-06,11.210000038146973
2024-11-07,11.289999961853027
2024-11-08,11.300000190734863
2024-11-11,11.279999732971191
2024-11-12,11.220000267028809
2024-11-13,11.220000267028809
2024-11-14,11.210000038146973
2024-11-15,11.210000038146973
2024-11-18,11.210000038146973
2024-11-19,11.229999542236328
2024-11-20,11.220000267028809
2024-11-21,11.210000038146973
