Date,CICFX
2022-07-01,41.0099983215332
2022-07-05,40.779998779296875
2022-07-06,40.84000015258789
2022-07-07,41.38999938964844
2022-07-08,41.33000183105469
2022-07-11,40.83000183105469
2022-07-12,40.47999954223633
2022-07-13,40.220001220703125
2022-07-14,39.95000076293945
2022-07-15,40.720001220703125
2022-07-18,40.529998779296875
2022-07-19,41.65999984741211
2022-07-20,41.790000915527344
2022-07-21,42.13999938964844
2022-07-22,41.720001220703125
2022-07-25,41.83000183105469
2022-07-26,41.439998626708984
2022-07-27,42.45000076293945
2022-07-28,42.7599983215332
2022-07-29,43.209999084472656
2022-08-01,43.099998474121094
2022-08-02,42.90999984741211
2022-08-03,43.4900016784668
2022-08-04,43.5099983215332
2022-08-05,43.540000915527344
2022-08-08,43.54999923706055
2022-08-09,43.38999938964844
2022-08-10,44.29999923706055
2022-08-11,44.36000061035156
2022-08-12,45.040000915527344
2022-08-15,45.13999938964844
2022-08-16,45.18000030517578
2022-08-17,44.79999923706055
2022-08-18,44.900001525878906
2022-08-19,44.369998931884766
2022-08-22,43.47999954223633
2022-08-23,43.40999984741211
2022-08-24,43.560001373291016
2022-08-25,44.2400016784668
2022-08-26,42.93000030517578
2022-08-29,42.70000076293945
2022-08-30,42.209999084472656
2022-08-31,42.02000045776367
2022-09-01,42.09000015258789
2022-09-02,41.7599983215332
2022-09-06,41.58000183105469
2022-09-07,42.18000030517578
2022-09-08,42.439998626708984
2022-09-09,43.13999938964844
2022-09-12,43.56999969482422
2022-09-13,41.810001373291016
2022-09-14,41.81999969482422
2022-09-15,41.400001525878906
2022-09-16,41.130001068115234
2022-09-19,41.36000061035156
2022-09-20,40.900001525878906
2022-09-21,40.279998779296875
2022-09-22,40.04999923706055
2022-09-23,39.2400016784668
2022-09-26,38.779998779296875
2022-09-27,38.65999984741211
2022-09-28,39.40999984741211
2022-09-29,38.720001220703125
2022-09-30,38.20000076293945
2022-10-03,39.25
2022-10-04,40.5099983215332
2022-10-05,40.470001220703125
2022-10-06,40.06999969482422
2022-10-07,39.20000076293945
2022-10-10,38.83000183105469
2022-10-11,38.540000915527344
2022-10-12,38.470001220703125
2022-10-13,39.36000061035156
2022-10-14,38.470001220703125
2022-10-17,39.400001525878906
2022-10-18,39.79999923706055
2022-10-19,39.630001068115234
2022-10-20,39.349998474121094
2022-10-21,40.22999954223633
2022-10-24,40.599998474121094
2022-10-25,41.130001068115234
2022-10-26,40.970001220703125
2022-10-27,40.68000030517578
2022-10-28,41.470001220703125
2022-10-31,41.22999954223633
2022-11-01,41.150001525878906
2022-11-02,40.22999954223633
2022-11-03,39.95000076293945
2022-11-04,40.63999938964844
2022-11-07,41.11000061035156
2022-11-08,41.34000015258789
2022-11-09,40.65999984741211
2022-11-10,42.61000061035156
2022-11-11,42.93000030517578
2022-11-14,42.540000915527344
2022-11-15,42.95000076293945
2022-11-16,42.63999938964844
2022-11-17,42.470001220703125
2022-11-18,42.66999816894531
2022-11-21,42.58000183105469
2022-11-22,43.08000183105469
2022-11-23,43.33000183105469
2022-11-25,43.36000061035156
2022-11-28,42.709999084472656
2022-11-29,42.7400016784668
2022-11-30,43.970001220703125
2022-12-01,44.029998779296875
2022-12-02,44.099998474121094
2022-12-05,43.380001068115234
2022-12-06,42.869998931884766
2022-12-07,42.810001373291016
2022-12-08,43.08000183105469
2022-12-09,42.849998474121094
2022-12-12,43.40999984741211
2022-12-13,43.79999923706055
2022-12-14,42.130001068115234
2022-12-15,41.209999084472656
2022-12-16,40.849998474121094
2022-12-19,40.5099983215332
2022-12-20,40.630001068115234
2022-12-21,41.2400016784668
2022-12-22,40.7400016784668
2022-12-23,40.97999954223633
2022-12-27,40.959999084472656
2022-12-28,40.47999954223633
2022-12-29,41.13999938964844
2022-12-30,41.040000915527344
2023-01-03,40.959999084472656
2023-01-04,41.279998779296875
2023-01-05,40.88999938964844
2023-01-06,41.79999923706055
2023-01-09,41.77000045776367
2023-01-10,42.02000045776367
2023-01-11,42.470001220703125
2023-01-12,42.75
2023-01-13,42.83000183105469
2023-01-17,42.7400016784668
2023-01-18,42.119998931884766
2023-01-19,41.83000183105469
2023-01-20,42.540000915527344
2023-01-23,42.93000030517578
2023-01-24,42.959999084472656
2023-01-25,42.939998626708984
2023-01-26,43.29999923706055
2023-01-27,43.290000915527344
2023-01-30,42.81999969482422
2023-01-31,43.34000015258789
2023-02-01,43.720001220703125
2023-02-02,44.22999954223633
2023-02-03,43.7400016784668
2023-02-06,43.56999969482422
2023-02-07,44.08000183105469
2023-02-08,43.65999984741211
2023-02-09,43.29999923706055
2023-02-10,43.439998626708984
2023-02-13,43.939998626708984
2023-02-14,43.91999816894531
2023-02-15,43.97999954223633
2023-02-16,43.470001220703125
2023-02-17,43.2599983215332
2023-02-21,42.560001373291016
2023-02-22,42.47999954223633
2023-02-23,42.599998474121094
2023-02-24,42.220001220703125
2023-02-27,42.38999938964844
2023-02-28,42.33000183105469
2023-03-01,42.220001220703125
2023-03-02,42.56999969482422
2023-03-03,43.27000045776367
2023-03-06,43.25
2023-03-07,42.630001068115234
2023-03-08,42.66999816894531
2023-03-09,42.08000183105469
2023-03-10,41.540000915527344
2023-03-13,41.36000061035156
2023-03-14,41.97999954223633
2023-03-15,41.369998931884766
2023-03-16,42.06999969482422
2023-03-17,41.58000183105469
2023-03-20,41.869998931884766
2023-03-21,42.33000183105469
2023-03-22,41.66999816894531
2023-03-23,41.86000061035156
2023-03-24,42.06999969482422
2023-03-27,42.150001525878906
2023-03-28,42.150001525878906
2023-03-29,42.66999816894531
2023-03-30,42.959999084472656
2023-03-31,43.47999954223633
2023-04-03,43.7400016784668
2023-04-04,43.459999084472656
2023-04-05,43.29999923706055
2023-04-06,43.45000076293945
2023-04-10,43.52000045776367
2023-04-11,43.540000915527344
2023-04-12,43.470001220703125
2023-04-13,43.9900016784668
2023-04-14,43.849998474121094
2023-04-17,44.0
2023-04-18,44.130001068115234
2023-04-19,44.220001220703125
2023-04-20,44.02000045776367
2023-04-21,44.029998779296875
2023-04-24,44.040000915527344
2023-04-25,43.38999938964844
2023-04-26,43.279998779296875
2023-04-27,44.09000015258789
2023-04-28,44.459999084472656
2023-05-01,44.439998626708984
2023-05-02,43.91999816894531
2023-05-03,43.70000076293945
2023-05-04,43.40999984741211
2023-05-05,44.04999923706055
2023-05-08,44.08000183105469
2023-05-09,43.91999816894531
2023-05-10,44.06999969482422
2023-05-11,44.0099983215332
2023-05-12,43.959999084472656
2023-05-15,44.15999984741211
2023-05-16,43.93000030517578
2023-05-17,44.41999816894531
2023-05-18,44.83000183105469
2023-05-19,44.79999923706055
2023-05-22,44.83000183105469
2023-05-23,44.34000015258789
2023-05-24,44.060001373291016
2023-05-25,44.22999954223633
2023-05-26,45.0
2023-05-30,44.900001525878906
2023-05-31,44.72999954223633
2023-06-01,45.119998931884766
2023-06-02,45.779998779296875
2023-06-05,45.59000015258789
2023-06-06,45.7599983215332
2023-06-07,45.56999969482422
2023-06-08,45.77000045776367
2023-06-09,45.79999923706055
2023-06-12,46.25
2023-06-13,46.529998779296875
2023-06-14,46.439998626708984
2023-06-15,46.9900016784668
2023-06-16,46.779998779296875
2023-06-20,46.459999084472656
2023-06-21,46.34000015258789
2023-06-22,46.43000030517578
2023-06-23,46.11000061035156
2023-06-26,46.0
2023-06-27,46.4900016784668
2023-06-28,46.52000045776367
2023-06-29,46.689998626708984
2023-06-30,47.16999816894531
2023-07-03,47.15999984741211
2023-07-05,47.09000015258789
2023-07-06,46.66999816894531
2023-07-07,46.650001525878906
2023-07-10,46.869998931884766
2023-07-11,47.220001220703125
2023-07-12,47.58000183105469
2023-07-13,48.0
2023-07-14,47.91999816894531
2023-07-17,48.04999923706055
2023-07-18,48.43000030517578
2023-07-19,48.4900016784668
2023-07-20,48.220001220703125
2023-07-21,48.27000045776367
2023-07-24,48.400001525878906
2023-07-25,48.61000061035156
2023-07-26,48.52000045776367
2023-07-27,48.380001068115234
2023-07-28,48.869998931884766
2023-07-31,48.90999984741211
2023-08-01,48.81999969482422
2023-08-02,48.130001068115234
2023-08-03,47.9900016784668
2023-08-04,47.93000030517578
2023-08-07,48.43000030517578
2023-08-08,48.150001525878906
2023-08-09,47.810001373291016
2023-08-10,47.79999923706055
2023-08-11,47.689998626708984
2023-08-14,47.959999084472656
2023-08-15,47.40999984741211
2023-08-16,47.060001373291016
2023-08-17,46.68000030517578
2023-08-18,46.70000076293945
2023-08-21,46.97999954223633
2023-08-22,46.91999816894531
2023-08-23,47.41999816894531
2023-08-24,46.720001220703125
2023-08-25,46.9900016784668
2023-08-28,47.310001373291016
2023-08-29,47.959999084472656
2023-08-30,48.099998474121094
2023-08-31,48.119998931884766
2023-09-01,48.11000061035156
2023-09-05,47.880001068115234
2023-09-06,47.720001220703125
2023-09-07,47.63999938964844
2023-09-08,47.72999954223633
2023-09-11,48.0099983215332
2023-09-12,47.79999923706055
2023-09-13,47.630001068115234
2023-09-14,48.060001373291016
2023-09-15,47.54999923706055
2023-09-18,47.56999969482422
2023-09-19,47.470001220703125
2023-09-20,47.0099983215332
2023-09-21,46.25
2023-09-22,46.150001525878906
2023-09-25,46.290000915527344
2023-09-26,45.65999984741211
2023-09-27,45.79999923706055
2023-09-28,46.130001068115234
2023-09-29,45.90999984741211
2023-10-02,45.75
2023-10-03,45.13999938964844
2023-10-04,45.40999984741211
2023-10-05,45.349998474121094
2023-10-06,45.970001220703125
2023-10-09,46.2400016784668
2023-10-10,46.52000045776367
2023-10-11,46.7400016784668
2023-10-12,46.45000076293945
2023-10-13,46.16999816894531
2023-10-16,46.66999816894531
2023-10-17,46.709999084472656
2023-10-18,46.13999938964844
2023-10-19,45.79999923706055
2023-10-20,45.310001373291016
2023-10-23,45.25
2023-10-24,45.65999984741211
2023-10-25,45.09000015258789
2023-10-26,44.540000915527344
2023-10-27,44.400001525878906
2023-10-30,45.040000915527344
2023-10-31,45.290000915527344
2023-11-01,45.720001220703125
2023-11-02,46.529998779296875
2023-11-03,46.959999084472656
2023-11-06,46.97999954223633
2023-11-07,47.119998931884766
2023-11-08,47.20000076293945
2023-11-09,46.869998931884766
2023-11-10,47.630001068115234
2023-11-13,47.61000061035156
2023-11-14,48.52000045776367
2023-11-15,48.540000915527344
2023-11-16,48.720001220703125
2023-11-17,48.88999938964844
2023-11-20,49.27000045776367
2023-11-21,49.119998931884766
2023-11-22,49.36000061035156
2023-11-24,49.45000076293945
2023-11-27,49.2599983215332
2023-11-28,49.25
2023-11-29,49.22999954223633
2023-11-30,49.45000076293945
2023-12-01,49.7599983215332
2023-12-04,49.540000915527344
2023-12-05,49.34000015258789
2023-12-06,49.130001068115234
2023-12-07,49.470001220703125
2023-12-08,49.77000045776367
2023-12-11,50.18000030517578
2023-12-12,50.540000915527344
2023-12-13,49.08000183105469
2023-12-14,49.279998779296875
2023-12-15,49.29999923706055
2023-12-18,49.5099983215332
2023-12-19,49.83000183105469
2023-12-20,49.15999984741211
2023-12-21,49.77000045776367
2023-12-22,49.88999938964844
2023-12-26,50.130001068115234
2023-12-27,50.22999954223633
2023-12-28,50.25
2023-12-29,50.11000061035156
2024-01-02,49.650001525878906
2024-01-03,49.220001220703125
2024-01-04,49.18000030517578
2024-01-05,49.2599983215332
2024-01-08,49.849998474121094
2024-01-09,49.810001373291016
2024-01-10,50.06999969482422
2024-01-11,50.11000061035156
2024-01-12,50.18000030517578
2024-01-16,49.88999938964844
2024-01-17,49.59000015258789
2024-01-18,50.060001373291016
2024-01-19,50.70000076293945
2024-01-22,50.720001220703125
2024-01-23,50.79999923706055
2024-01-24,50.880001068115234
2024-01-25,51.15999984741211
2024-01-26,51.06999969482422
2024-01-29,51.5099983215332
2024-01-30,51.470001220703125
2024-01-31,50.75
2024-02-01,51.349998474121094
2024-02-02,51.91999816894531
2024-02-05,51.650001525878906
2024-02-06,51.779998779296875
2024-02-07,52.16999816894531
2024-02-08,52.2400016784668
2024-02-09,52.43000030517578
2024-02-12,52.400001525878906
2024-02-13,51.70000076293945
2024-02-14,52.2599983215332
2024-02-15,52.63999938964844
2024-02-16,52.380001068115234
2024-02-20,52.13999938964844
2024-02-21,52.2400016784668
2024-02-22,53.220001220703125
2024-02-23,53.290000915527344
2024-02-26,53.150001525878906
2024-02-27,53.279998779296875
2024-02-28,53.20000076293945
2024-02-29,53.47999954223633
2024-03-01,54.04999923706055
2024-03-04,54.040000915527344
2024-03-05,53.36000061035156
2024-03-06,53.61000061035156
2024-03-07,54.29999923706055
2024-03-08,53.959999084472656
2024-03-11,53.83000183105469
2024-03-12,54.279998779296875
2024-03-13,54.06999969482422
2024-03-14,54.02000045776367
2024-03-15,53.61000061035156
2024-03-18,53.93000030517578
2024-03-19,54.2400016784668
2024-03-20,54.79999923706055
2024-03-21,55.15999984741211
2024-03-22,55.029998779296875
2024-03-25,54.81999969482422
2024-03-26,54.709999084472656
2024-03-27,55.189998626708984
2024-03-28,55.16999816894531
2024-04-01,55.15999984741211
2024-04-02,54.779998779296875
2024-04-03,55.0099983215332
2024-04-04,54.34000015258789
2024-04-05,55.06999969482422
2024-04-08,55.130001068115234
2024-04-09,55.09000015258789
2024-04-10,54.599998474121094
2024-04-11,54.9900016784668
2024-04-12,54.11000061035156
2024-04-15,53.470001220703125
2024-04-16,53.5
2024-04-17,53.209999084472656
2024-04-18,53.02000045776367
2024-04-19,52.58000183105469
2024-04-22,53.0099983215332
2024-04-23,53.880001068115234
2024-04-24,53.790000915527344
2024-04-25,53.54999923706055
2024-04-26,54.16999816894531
2024-04-29,54.290000915527344
2024-04-30,53.31999969482422
2024-05-01,53.209999084472656
2024-05-02,53.599998474121094
2024-05-03,54.16999816894531
2024-05-06,54.83000183105469
2024-05-07,54.9900016784668
2024-05-08,55.04999923706055
2024-05-09,55.27000045776367
2024-05-10,55.380001068115234
2024-05-13,55.2599983215332
2024-05-14,55.54999923706055
2024-05-15,56.25
2024-05-16,56.040000915527344
2024-05-17,56.099998474121094
2024-05-20,56.209999084472656
2024-05-21,56.290000915527344
2024-05-22,56.119998931884766
2024-05-23,55.630001068115234
2024-05-24,56.0
2024-05-28,55.900001525878906
2024-05-29,55.36000061035156
2024-05-30,54.97999954223633
2024-05-31,55.349998474121094
2024-06-03,55.310001373291016
2024-06-04,55.369998931884766
2024-06-05,56.09000015258789
2024-06-06,56.11000061035156
2024-06-07,56.04999923706055
2024-06-10,56.31999969482422
2024-06-11,56.31999969482422
2024-06-12,56.33000183105469
2024-06-13,56.439998626708984
2024-06-14,56.41999816894531
2024-06-17,56.97999954223633
2024-06-18,56.970001220703125
2024-06-20,56.959999084472656
2024-06-21,56.849998474121094
2024-06-24,56.75
2024-06-25,56.84000015258789
2024-06-26,56.93000030517578
2024-06-27,57.0
2024-06-28,56.84000015258789
2024-07-01,56.93000030517578
2024-07-02,57.22999954223633
2024-07-03,57.459999084472656
2024-07-05,57.810001373291016
2024-07-08,57.84000015258789
2024-07-09,57.72999954223633
2024-07-10,58.25
2024-07-11,57.9900016784668
2024-07-12,58.130001068115234
2024-07-15,58.25
2024-07-16,58.70000076293945
2024-07-17,57.849998474121094
2024-07-18,57.470001220703125
2024-07-19,57.18000030517578
2024-07-22,57.7599983215332
2024-07-23,58.0099983215332
2024-07-24,56.66999816894531
2024-07-25,56.54999923706055
2024-07-26,57.189998626708984
2024-07-29,57.2599983215332
2024-07-30,57.209999084472656
2024-07-31,58.0099983215332
2024-08-01,57.310001373291016
2024-08-02,56.11000061035156
2024-08-05,54.709999084472656
2024-08-06,55.290000915527344
2024-08-07,54.91999816894531
2024-08-08,56.16999816894531
2024-08-09,56.45000076293945
2024-08-12,56.31999969482422
2024-08-13,57.18000030517578
2024-08-14,57.31999969482422
2024-08-15,58.25
2024-08-16,58.220001220703125
2024-08-19,58.689998626708984
2024-08-20,58.54999923706055
2024-08-21,58.75
2024-08-22,58.349998474121094
2024-08-23,58.939998626708984
2024-08-26,58.75
2024-08-27,58.849998474121094
2024-08-28,58.560001373291016
2024-08-29,58.66999816894531
2024-08-30,59.209999084472656
2024-09-03,58.0099983215332
2024-09-04,58.0099983215332
2024-09-05,57.7599983215332
2024-09-06,56.75
2024-09-09,57.43000030517578
2024-09-10,57.619998931884766
2024-09-11,58.220001220703125
2024-09-12,58.7599983215332
2024-09-13,59.189998626708984
2024-09-16,59.369998931884766
2024-09-17,59.36000061035156
2024-09-18,59.029998779296875
2024-09-19,59.9900016784668
2024-09-20,59.959999084472656
2024-09-23,60.189998626708984
2024-09-24,60.34000015258789
2024-09-25,60.189998626708984
2024-09-26,60.4900016784668
2024-09-27,60.349998474121094
2024-09-30,60.4900016784668
2024-10-01,60.08000183105469
2024-10-02,60.119998931884766
2024-10-03,59.90999984741211
2024-10-04,60.529998779296875
2024-10-07,60.029998779296875
2024-10-08,60.5099983215332
2024-10-09,60.959999084472656
2024-10-10,60.810001373291016
2024-10-11,61.2599983215332
2024-10-14,61.65999984741211
2024-10-15,61.189998626708984
2024-10-16,61.38999938964844
2024-10-17,61.459999084472656
2024-10-18,61.619998931884766
2024-10-21,61.40999984741211
2024-10-22,61.41999816894531
2024-10-23,60.900001525878906
2024-10-24,60.779998779296875
2024-10-25,60.7599983215332
2024-10-28,60.93000030517578
2024-10-29,61.150001525878906
2024-10-30,61.119998931884766
2024-10-31,60.04999923706055
2024-11-01,60.220001220703125
2024-11-04,60.029998779296875
2024-11-05,60.61000061035156
2024-11-06,62.040000915527344
2024-11-07,62.45000076293945
2024-11-08,62.66999816894531
2024-11-11,62.720001220703125
2024-11-12,62.47999954223633
2024-11-13,62.380001068115234
2024-11-14,61.900001525878906
2024-11-15,61.06999969482422
2024-11-18,61.290000915527344
2024-11-19,61.38999938964844
2024-11-20,61.459999084472656
2024-11-21,61.630001068115234
