Date,VDADX
2022-06-13,38.540000915527344
2022-06-14,38.2599983215332
2022-06-15,38.63999938964844
2022-06-16,37.61000061035156
2022-06-17,37.439998626708984
2022-06-21,38.2599983215332
2022-06-22,38.29999923706055
2022-06-23,38.68000030517578
2022-06-24,39.72999954223633
2022-06-27,39.650001525878906
2022-06-28,38.97999954223633
2022-06-29,39.040000915527344
2022-06-30,38.91999816894531
2022-07-01,39.31999969482422
2022-07-05,39.11000061035156
2022-07-06,39.310001373291016
2022-07-07,39.63999938964844
2022-07-08,39.58000183105469
2022-07-11,39.369998931884766
2022-07-12,39.060001373291016
2022-07-13,38.88999938964844
2022-07-14,38.79999923706055
2022-07-15,39.5099983215332
2022-07-18,39.11000061035156
2022-07-19,40.060001373291016
2022-07-20,40.060001373291016
2022-07-21,40.40999984741211
2022-07-22,40.33000183105469
2022-07-25,40.439998626708984
2022-07-26,40.150001525878906
2022-07-27,40.779998779296875
2022-07-28,41.349998474121094
2022-07-29,41.56999969482422
2022-08-01,41.540000915527344
2022-08-02,41.189998626708984
2022-08-03,41.70000076293945
2022-08-04,41.689998626708984
2022-08-05,41.779998779296875
2022-08-08,41.7400016784668
2022-08-09,41.560001373291016
2022-08-10,42.290000915527344
2022-08-11,42.25
2022-08-12,42.869998931884766
2022-08-15,43.09000015258789
2022-08-16,43.31999969482422
2022-08-17,43.040000915527344
2022-08-18,43.18000030517578
2022-08-19,42.790000915527344
2022-08-22,42.0
2022-08-23,41.7400016784668
2022-08-24,41.79999923706055
2022-08-25,42.29999923706055
2022-08-26,41.0
2022-08-29,40.77000045776367
2022-08-30,40.40999984741211
2022-08-31,40.13999938964844
2022-09-01,40.369998931884766
2022-09-02,39.91999816894531
2022-09-06,39.86000061035156
2022-09-07,40.61000061035156
2022-09-08,40.880001068115234
2022-09-09,41.310001373291016
2022-09-12,41.599998474121094
2022-09-13,40.060001373291016
2022-09-14,40.04999923706055
2022-09-15,39.70000076293945
2022-09-16,39.349998474121094
2022-09-19,39.619998931884766
2022-09-20,39.130001068115234
2022-09-21,38.540000915527344
2022-09-22,38.2400016784668
2022-09-23,37.7599983215332
2022-09-26,37.380001068115234
2022-09-27,37.150001525878906
2022-09-28,37.779998779296875
2022-09-29,37.20000076293945
2022-09-30,36.65999984741211
2022-10-03,37.599998474121094
2022-10-04,38.61000061035156
2022-10-05,38.540000915527344
2022-10-06,38.04999923706055
2022-10-07,37.189998626708984
2022-10-10,37.0099983215332
2022-10-11,36.900001525878906
2022-10-12,36.720001220703125
2022-10-13,37.650001525878906
2022-10-14,36.939998626708984
2022-10-17,37.779998779296875
2022-10-18,38.25
2022-10-19,37.91999816894531
2022-10-20,37.5
2022-10-21,38.40999984741211
2022-10-24,38.91999816894531
2022-10-25,39.40999984741211
2022-10-26,39.5099983215332
2022-10-27,39.59000015258789
2022-10-28,40.540000915527344
2022-10-31,40.31999969482422
2022-11-01,40.2400016784668
2022-11-02,39.439998626708984
2022-11-03,39.13999938964844
2022-11-04,39.72999954223633
2022-11-07,40.16999816894531
2022-11-08,40.41999816894531
2022-11-09,39.81999969482422
2022-11-10,41.630001068115234
2022-11-11,41.599998474121094
2022-11-14,41.290000915527344
2022-11-15,41.54999923706055
2022-11-16,41.459999084472656
2022-11-17,41.38999938964844
2022-11-18,41.7599983215332
2022-11-21,41.810001373291016
2022-11-22,42.31999969482422
2022-11-23,42.529998779296875
2022-11-25,42.650001525878906
2022-11-28,42.08000183105469
2022-11-29,42.0099983215332
2022-11-30,43.09000015258789
2022-12-01,43.060001373291016
2022-12-02,43.06999969482422
2022-12-05,42.36000061035156
2022-12-06,41.970001220703125
2022-12-07,41.9900016784668
2022-12-08,42.33000183105469
2022-12-09,42.02000045776367
2022-12-12,42.68000030517578
2022-12-13,42.849998474121094
2022-12-14,42.650001525878906
2022-12-15,41.65999984741211
2022-12-16,41.279998779296875
2022-12-19,40.79999923706055
2022-12-20,40.83000183105469
2022-12-21,41.41999816894531
2022-12-22,41.040000915527344
2022-12-23,41.25
2022-12-27,41.310001373291016
2022-12-28,40.88999938964844
2022-12-29,41.400001525878906
2022-12-30,41.209999084472656
2023-01-03,41.189998626708984
2023-01-04,41.45000076293945
2023-01-05,40.90999984741211
2023-01-06,41.93000030517578
2023-01-09,41.790000915527344
2023-01-10,41.97999954223633
2023-01-11,42.380001068115234
2023-01-12,42.40999984741211
2023-01-13,42.5099983215332
2023-01-17,42.2599983215332
2023-01-18,41.529998779296875
2023-01-19,41.099998474121094
2023-01-20,41.650001525878906
2023-01-23,41.9900016784668
2023-01-24,42.04999923706055
2023-01-25,42.029998779296875
2023-01-26,42.189998626708984
2023-01-27,42.150001525878906
2023-01-30,41.83000183105469
2023-01-31,42.40999984741211
2023-02-01,42.7599983215332
2023-02-02,42.970001220703125
2023-02-03,42.61000061035156
2023-02-06,42.439998626708984
2023-02-07,42.72999954223633
2023-02-08,42.34000015258789
2023-02-09,41.959999084472656
2023-02-10,42.15999984741211
2023-02-13,42.650001525878906
2023-02-14,42.459999084472656
2023-02-15,42.61000061035156
2023-02-16,42.2400016784668
2023-02-17,42.34000015258789
2023-02-21,41.5099983215332
2023-02-22,41.43000030517578
2023-02-23,41.54999923706055
2023-02-24,41.29999923706055
2023-02-27,41.38999938964844
2023-02-28,41.2599983215332
2023-03-01,41.04999923706055
2023-03-02,41.349998474121094
2023-03-03,41.83000183105469
2023-03-06,41.83000183105469
2023-03-07,41.20000076293945
2023-03-08,41.22999954223633
2023-03-09,40.56999969482422
2023-03-10,40.08000183105469
2023-03-13,39.970001220703125
2023-03-14,40.470001220703125
2023-03-15,40.150001525878906
2023-03-16,40.68000030517578
2023-03-17,40.2400016784668
2023-03-20,40.65999984741211
2023-03-21,41.02000045776367
2023-03-22,40.380001068115234
2023-03-23,40.209999084472656
2023-03-24,40.47999954223633
2023-03-27,40.66999816894531
2023-03-28,40.630001068115234
2023-03-29,41.08000183105469
2023-03-30,41.279998779296875
2023-03-31,41.79999923706055
2023-04-03,42.06999969482422
2023-04-04,41.779998779296875
2023-04-05,41.86000061035156
2023-04-06,41.90999984741211
2023-04-10,41.97999954223633
2023-04-11,42.06999969482422
2023-04-12,41.959999084472656
2023-04-13,42.38999938964844
2023-04-14,42.29999923706055
2023-04-17,42.459999084472656
2023-04-18,42.52000045776367
2023-04-19,42.5
2023-04-20,42.459999084472656
2023-04-21,42.47999954223633
2023-04-24,42.58000183105469
2023-04-25,42.04999923706055
2023-04-26,41.70000076293945
2023-04-27,42.38999938964844
2023-04-28,42.7599983215332
2023-05-01,42.810001373291016
2023-05-02,42.400001525878906
2023-05-03,42.08000183105469
2023-05-04,41.75
2023-05-05,42.41999816894531
2023-05-08,42.349998474121094
2023-05-09,42.16999816894531
2023-05-10,42.2599983215332
2023-05-11,42.130001068115234
2023-05-12,42.15999984741211
2023-05-15,42.20000076293945
2023-05-16,41.810001373291016
2023-05-17,42.220001220703125
2023-05-18,42.470001220703125
2023-05-19,42.43000030517578
2023-05-22,42.25
2023-05-23,41.810001373291016
2023-05-24,41.45000076293945
2023-05-25,41.5
2023-05-26,41.93000030517578
2023-05-30,41.779998779296875
2023-05-31,41.56999969482422
2023-06-01,41.93000030517578
2023-06-02,42.66999816894531
2023-06-05,42.5099983215332
2023-06-06,42.52000045776367
2023-06-07,42.58000183105469
2023-06-08,42.75
2023-06-09,42.7599983215332
2023-06-12,43.04999923706055
2023-06-13,43.279998779296875
2023-06-14,43.27000045776367
2023-06-15,43.849998474121094
2023-06-16,43.72999954223633
2023-06-20,43.43000030517578
2023-06-21,43.41999816894531
2023-06-22,43.459999084472656
2023-06-23,43.13999938964844
2023-06-26,43.18000030517578
2023-06-27,43.619998931884766
2023-06-28,43.27000045776367
2023-06-29,43.619998931884766
2023-06-30,44.09000015258789
2023-07-03,44.060001373291016
2023-07-05,43.83000183105469
2023-07-06,43.5
2023-07-07,43.27000045776367
2023-07-10,43.56999969482422
2023-07-11,43.81999969482422
2023-07-12,43.9900016784668
2023-07-13,44.13999938964844
2023-07-14,44.16999816894531
2023-07-17,44.34000015258789
2023-07-18,44.560001373291016
2023-07-19,44.66999816894531
2023-07-20,44.849998474121094
2023-07-21,45.0
2023-07-24,45.189998626708984
2023-07-25,45.29999923706055
2023-07-26,45.22999954223633
2023-07-27,44.869998931884766
2023-07-28,45.08000183105469
2023-07-31,45.11000061035156
2023-08-01,45.11000061035156
2023-08-02,44.7599983215332
2023-08-03,44.619998931884766
2023-08-04,44.25
2023-08-07,44.630001068115234
2023-08-08,44.349998474121094
2023-08-09,44.209999084472656
2023-08-10,44.209999084472656
2023-08-11,44.29999923706055
2023-08-14,44.41999816894531
2023-08-15,43.939998626708984
2023-08-16,43.72999954223633
2023-08-17,43.459999084472656
2023-08-18,43.529998779296875
2023-08-21,43.529998779296875
2023-08-22,43.40999984741211
2023-08-23,43.72999954223633
2023-08-24,43.31999969482422
2023-08-25,43.66999816894531
2023-08-28,43.86000061035156
2023-08-29,44.310001373291016
2023-08-30,44.41999816894531
2023-08-31,44.2599983215332
2023-09-01,44.369998931884766
2023-09-05,44.0
2023-09-06,43.81999969482422
2023-09-07,43.75
2023-09-08,43.79999923706055
2023-09-11,43.97999954223633
2023-09-12,43.779998779296875
2023-09-13,43.790000915527344
2023-09-14,44.18000030517578
2023-09-15,43.75
2023-09-18,43.83000183105469
2023-09-19,43.7400016784668
2023-09-20,43.52000045776367
2023-09-21,43.52000045776367
2023-09-22,42.90999984741211
2023-09-25,43.0
2023-09-26,42.400001525878906
2023-09-27,42.13999938964844
2023-09-28,42.349998474121094
2023-09-29,42.15999984741211
2023-10-02,42.029998779296875
2023-10-03,41.630001068115234
2023-10-04,41.84000015258789
2023-10-05,41.709999084472656
2023-10-06,42.060001373291016
2023-10-09,42.33000183105469
2023-10-10,42.529998779296875
2023-10-11,42.5099983215332
2023-10-12,42.290000915527344
2023-10-13,42.310001373291016
2023-10-16,42.709999084472656
2023-10-17,42.7599983215332
2023-10-18,42.369998931884766
2023-10-19,42.040000915527344
2023-10-20,41.630001068115234
2023-10-23,41.439998626708984
2023-10-24,41.66999816894531
2023-10-25,41.52000045776367
2023-10-26,41.119998931884766
2023-10-27,40.75
2023-10-30,41.2400016784668
2023-10-31,41.54999923706055
2023-11-01,41.7599983215332
2023-11-02,42.5
2023-11-03,42.79999923706055
2023-11-06,42.84000015258789
2023-11-07,42.849998474121094
2023-11-08,42.880001068115234
2023-11-09,42.58000183105469
2023-11-10,43.15999984741211
2023-11-13,43.119998931884766
2023-11-14,43.83000183105469
2023-11-15,43.959999084472656
2023-11-16,43.959999084472656
2023-11-17,44.02000045776367
2023-11-20,44.209999084472656
2023-11-21,44.209999084472656
2023-11-22,44.400001525878906
2023-11-24,44.52000045776367
2023-11-27,44.369998931884766
2023-11-28,44.34000015258789
2023-11-29,44.279998779296875
2023-11-30,44.650001525878906
2023-12-01,44.97999954223633
2023-12-04,44.95000076293945
2023-12-05,44.77000045776367
2023-12-06,44.65999984741211
2023-12-07,44.79999923706055
2023-12-08,44.88999938964844
2023-12-11,45.310001373291016
2023-12-12,45.5099983215332
2023-12-13,46.119998931884766
2023-12-14,46.16999816894531
2023-12-15,46.099998474121094
2023-12-18,46.25
2023-12-19,46.45000076293945
2023-12-20,45.52000045776367
2023-12-21,45.88999938964844
2023-12-22,45.9900016784668
2023-12-26,46.15999984741211
2023-12-27,46.220001220703125
2023-12-28,46.27000045776367
2023-12-29,46.22999954223633
2024-01-02,46.13999938964844
2024-01-03,45.77000045776367
2024-01-04,45.709999084472656
2024-01-05,45.709999084472656
2024-01-08,46.130001068115234
2024-01-09,46.0099983215332
2024-01-10,46.220001220703125
2024-01-11,46.18000030517578
2024-01-12,46.279998779296875
2024-01-16,46.09000015258789
2024-01-17,45.91999816894531
2024-01-18,46.279998779296875
2024-01-19,46.68000030517578
2024-01-22,46.81999969482422
2024-01-23,46.90999984741211
2024-01-24,46.779998779296875
2024-01-25,46.97999954223633
2024-01-26,46.959999084472656
2024-01-29,47.20000076293945
2024-01-30,47.31999969482422
2024-01-31,46.81999969482422
2024-02-01,47.279998779296875
2024-02-02,47.310001373291016
2024-02-05,47.029998779296875
2024-02-06,47.2400016784668
2024-02-07,47.56999969482422
2024-02-08,47.540000915527344
2024-02-09,47.66999816894531
2024-02-12,47.709999084472656
2024-02-13,47.11000061035156
2024-02-14,47.38999938964844
2024-02-15,47.779998779296875
2024-02-16,47.630001068115234
2024-02-20,47.560001373291016
2024-02-21,47.77000045776367
2024-02-22,48.400001525878906
2024-02-23,48.5099983215332
2024-02-26,48.36000061035156
2024-02-27,48.369998931884766
2024-02-28,48.380001068115234
2024-02-29,48.43000030517578
2024-03-01,48.650001525878906
2024-03-04,48.630001068115234
2024-03-05,48.220001220703125
2024-03-06,48.4900016784668
2024-03-07,48.779998779296875
2024-03-08,48.529998779296875
2024-03-11,48.65999984741211
2024-03-12,48.9900016784668
2024-03-13,48.939998626708984
2024-03-14,48.81999969482422
2024-03-15,48.630001068115234
2024-03-18,48.720001220703125
2024-03-19,49.02000045776367
2024-03-20,49.38999938964844
2024-03-21,49.63999938964844
2024-03-22,49.15999984741211
2024-03-25,48.900001525878906
2024-03-26,48.869998931884766
2024-03-27,49.470001220703125
2024-03-28,49.59000015258789
2024-04-01,49.279998779296875
2024-04-02,48.880001068115234
2024-04-03,48.81999969482422
2024-04-04,48.31999969482422
2024-04-05,48.689998626708984
2024-04-08,48.689998626708984
2024-04-09,48.779998779296875
2024-04-10,48.189998626708984
2024-04-11,48.27000045776367
2024-04-12,47.650001525878906
2024-04-15,47.33000183105469
2024-04-16,47.220001220703125
2024-04-17,47.119998931884766
2024-04-18,47.11000061035156
2024-04-19,47.2599983215332
2024-04-22,47.61000061035156
2024-04-23,47.91999816894531
2024-04-24,48.0099983215332
2024-04-25,47.900001525878906
2024-04-26,47.959999084472656
2024-04-29,48.09000015258789
2024-04-30,47.5099983215332
2024-05-01,47.310001373291016
2024-05-02,47.540000915527344
2024-05-03,48.02000045776367
2024-05-06,48.31999969482422
2024-05-07,48.540000915527344
2024-05-08,48.630001068115234
2024-05-09,48.970001220703125
2024-05-10,49.15999984741211
2024-05-13,49.11000061035156
2024-05-14,49.29999923706055
2024-05-15,49.810001373291016
2024-05-16,49.81999969482422
2024-05-17,49.95000076293945
2024-05-20,49.779998779296875
2024-05-21,49.849998474121094
2024-05-22,49.790000915527344
2024-05-23,49.20000076293945
2024-05-24,49.29999923706055
2024-05-28,48.93000030517578
2024-05-29,48.41999816894531
2024-05-30,48.4900016784668
2024-05-31,49.060001373291016
2024-06-03,48.869998931884766
2024-06-04,48.95000076293945
2024-06-05,49.2599983215332
2024-06-06,49.2599983215332
2024-06-07,49.209999084472656
2024-06-10,49.290000915527344
2024-06-11,49.279998779296875
2024-06-12,49.5099983215332
2024-06-13,49.72999954223633
2024-06-14,49.619998931884766
2024-06-17,50.099998474121094
2024-06-18,50.22999954223633
2024-06-20,50.22999954223633
2024-06-21,50.13999938964844
2024-06-24,50.279998779296875
2024-06-25,49.95000076293945
2024-06-26,49.86000061035156
2024-06-27,49.81999969482422
2024-06-28,49.54999923706055
2024-07-01,49.45000076293945
2024-07-02,49.709999084472656
2024-07-03,49.83000183105469
2024-07-05,49.93000030517578
2024-07-08,49.95000076293945
2024-07-09,49.849998474121094
2024-07-10,50.290000915527344
2024-07-11,50.41999816894531
2024-07-12,50.7599983215332
2024-07-15,50.959999084472656
2024-07-16,51.66999816894531
2024-07-17,51.59000015258789
2024-07-18,51.16999816894531
2024-07-19,50.83000183105469
2024-07-22,51.18000030517578
2024-07-23,51.09000015258789
2024-07-24,50.459999084472656
2024-07-25,50.4900016784668
2024-07-26,51.119998931884766
2024-07-29,51.11000061035156
2024-07-30,51.099998474121094
2024-07-31,51.52000045776367
2024-08-01,51.02000045776367
2024-08-02,50.599998474121094
2024-08-05,49.33000183105469
2024-08-06,49.66999816894531
2024-08-07,49.41999816894531
2024-08-08,50.27000045776367
2024-08-09,50.38999938964844
2024-08-12,50.2400016784668
2024-08-13,50.849998474121094
2024-08-14,51.06999969482422
2024-08-15,51.720001220703125
2024-08-16,51.83000183105469
2024-08-19,52.08000183105469
2024-08-20,52.02000045776367
2024-08-21,52.279998779296875
2024-08-22,52.09000015258789
2024-08-23,52.540000915527344
2024-08-26,52.54999923706055
2024-08-27,52.689998626708984
2024-08-28,52.52000045776367
2024-08-29,52.75
2024-08-30,53.220001220703125
2024-09-03,52.54999923706055
2024-09-04,52.599998474121094
2024-09-05,52.25
2024-09-06,51.650001525878906
2024-09-09,52.2400016784668
2024-09-10,52.380001068115234
2024-09-11,52.470001220703125
2024-09-12,52.790000915527344
2024-09-13,53.13999938964844
2024-09-16,53.38999938964844
2024-09-17,53.290000915527344
2024-09-18,53.119998931884766
2024-09-19,53.689998626708984
2024-09-20,53.619998931884766
2024-09-23,53.79999923706055
2024-09-24,53.720001220703125
2024-09-25,53.47999954223633
2024-09-26,53.75
2024-09-27,53.540000915527344
2024-09-30,53.77000045776367
2024-10-01,53.45000076293945
2024-10-02,53.439998626708984
2024-10-03,53.22999954223633
2024-10-04,53.529998779296875
2024-10-07,53.040000915527344
2024-10-08,53.400001525878906
2024-10-09,53.97999954223633
2024-10-10,53.779998779296875
2024-10-11,54.20000076293945
2024-10-14,54.619998931884766
2024-10-15,54.310001373291016
2024-10-16,54.56999969482422
2024-10-17,54.560001373291016
2024-10-18,54.68000030517578
2024-10-21,54.27000045776367
2024-10-22,54.15999984741211
2024-10-23,53.880001068115234
2024-10-24,53.70000076293945
2024-10-25,53.439998626708984
2024-10-28,53.63999938964844
2024-10-29,53.540000915527344
2024-10-30,53.439998626708984
2024-10-31,52.790000915527344
2024-11-01,52.91999816894531
2024-11-04,52.83000183105469
2024-11-05,53.31999969482422
2024-11-06,54.650001525878906
2024-11-07,54.7400016784668
2024-11-08,55.09000015258789
2024-11-11,55.0099983215332
2024-11-12,54.709999084472656
2024-11-13,54.70000076293945
2024-11-14,54.33000183105469
2024-11-15,53.90999984741211
2024-11-18,54.11000061035156
2024-11-19,53.90999984741211
2024-11-20,53.93000030517578
2024-11-21,54.54999923706055
