Date,SEEGX
2022-08-15,52.380001068115234
2022-08-16,52.459999084472656
2022-08-17,52.060001373291016
2022-08-18,52.16999816894531
2022-08-19,51.459999084472656
2022-08-22,50.5
2022-08-23,50.459999084472656
2022-08-24,50.540000915527344
2022-08-25,51.209999084472656
2022-08-26,49.5
2022-08-29,49.130001068115234
2022-08-30,48.650001525878906
2022-08-31,48.279998779296875
2022-09-01,48.369998931884766
2022-09-02,47.86000061035156
2022-09-06,47.650001525878906
2022-09-07,48.54999923706055
2022-09-08,49.04999923706055
2022-09-09,49.810001373291016
2022-09-12,50.20000076293945
2022-09-13,48.119998931884766
2022-09-14,48.2400016784668
2022-09-15,47.81999969482422
2022-09-16,47.56999969482422
2022-09-19,47.88999938964844
2022-09-20,47.4900016784668
2022-09-21,46.790000915527344
2022-09-22,46.34000015258789
2022-09-23,45.68000030517578
2022-09-26,45.400001525878906
2022-09-27,45.45000076293945
2022-09-28,46.310001373291016
2022-09-29,45.34000015258789
2022-09-30,44.630001068115234
2022-10-03,45.650001525878906
2022-10-04,46.95000076293945
2022-10-05,46.900001525878906
2022-10-06,46.540000915527344
2022-10-07,45.130001068115234
2022-10-10,44.88999938964844
2022-10-11,44.65999984741211
2022-10-12,44.59000015258789
2022-10-13,45.54999923706055
2022-10-14,44.36000061035156
2022-10-17,45.5
2022-10-18,45.869998931884766
2022-10-19,45.529998779296875
2022-10-20,45.2400016784668
2022-10-21,46.20000076293945
2022-10-24,46.83000183105469
2022-10-25,47.560001373291016
2022-10-26,46.97999954223633
2022-10-27,46.75
2022-10-28,47.779998779296875
2022-10-31,47.36000061035156
2022-11-01,47.0099983215332
2022-11-02,45.84000015258789
2022-11-03,45.41999816894531
2022-11-04,45.849998474121094
2022-11-07,46.27000045776367
2022-11-08,46.5
2022-11-09,45.5099983215332
2022-11-10,47.83000183105469
2022-11-11,48.279998779296875
2022-11-14,47.90999984741211
2022-11-15,48.290000915527344
2022-11-16,47.95000076293945
2022-11-17,47.83000183105469
2022-11-18,48.029998779296875
2022-11-21,47.68000030517578
2022-11-22,48.349998474121094
2022-11-23,48.689998626708984
2022-11-25,48.650001525878906
2022-11-28,48.02000045776367
2022-11-29,47.83000183105469
2022-11-30,49.38999938964844
2022-12-01,49.380001068115234
2022-12-02,49.43000030517578
2022-12-05,48.5
2022-12-06,47.779998779296875
2022-12-07,47.79999923706055
2022-12-08,48.189998626708984
2022-12-09,47.66999816894531
2022-12-12,48.25
2022-12-13,47.119998931884766
2022-12-14,46.880001068115234
2022-12-15,45.70000076293945
2022-12-16,45.34000015258789
2022-12-19,44.95000076293945
2022-12-20,44.81999969482422
2022-12-21,45.45000076293945
2022-12-22,44.720001220703125
2022-12-23,44.900001525878906
2022-12-27,44.59000015258789
2022-12-28,44.119998931884766
2022-12-29,44.81999969482422
2022-12-30,44.72999954223633
2023-01-03,44.41999816894531
2023-01-04,44.61000061035156
2023-01-05,44.119998931884766
2023-01-06,45.040000915527344
2023-01-09,45.02000045776367
2023-01-10,45.29999923706055
2023-01-11,45.869998931884766
2023-01-12,45.9900016784668
2023-01-13,46.310001373291016
2023-01-17,46.2599983215332
2023-01-18,45.650001525878906
2023-01-19,45.13999938964844
2023-01-20,46.09000015258789
2023-01-23,46.65999984741211
2023-01-24,46.59000015258789
2023-01-25,46.58000183105469
2023-01-26,47.150001525878906
2023-01-27,47.400001525878906
2023-01-30,46.68000030517578
2023-01-31,47.5
2023-02-01,48.18000030517578
2023-02-02,49.209999084472656
2023-02-03,48.47999954223633
2023-02-06,48.099998474121094
2023-02-07,48.75
2023-02-08,48.08000183105469
2023-02-09,47.689998626708984
2023-02-10,47.5
2023-02-13,48.11000061035156
2023-02-14,48.36000061035156
2023-02-15,48.72999954223633
2023-02-16,47.72999954223633
2023-02-17,47.4900016784668
2023-02-21,46.470001220703125
2023-02-22,46.529998779296875
2023-02-23,46.84000015258789
2023-02-24,46.18000030517578
2023-02-27,46.43000030517578
2023-02-28,46.38999938964844
2023-03-01,46.09000015258789
2023-03-02,46.43000030517578
2023-03-03,47.400001525878906
2023-03-06,47.38999938964844
2023-03-07,46.72999954223633
2023-03-08,46.869998931884766
2023-03-09,45.630001068115234
2023-03-10,44.709999084472656
2023-03-13,44.83000183105469
2023-03-14,45.869998931884766
2023-03-15,45.720001220703125
2023-03-16,46.779998779296875
2023-03-17,46.349998474121094
2023-03-20,46.560001373291016
2023-03-21,47.43000030517578
2023-03-22,46.65999984741211
2023-03-23,47.0
2023-03-24,47.04999923706055
2023-03-27,46.959999084472656
2023-03-28,46.810001373291016
2023-03-29,47.59000015258789
2023-03-30,47.939998626708984
2023-03-31,48.81999969482422
2023-04-03,48.79999923706055
2023-04-04,48.540000915527344
2023-04-05,47.93000030517578
2023-04-06,48.220001220703125
2023-04-10,48.18000030517578
2023-04-11,48.02000045776367
2023-04-12,47.709999084472656
2023-04-13,48.61000061035156
2023-04-14,48.58000183105469
2023-04-17,48.66999816894531
2023-04-18,48.77000045776367
2023-04-19,48.84000015258789
2023-04-20,48.4900016784668
2023-04-21,48.52000045776367
2023-04-24,48.400001525878906
2023-04-25,47.349998474121094
2023-04-26,47.59000015258789
2023-04-27,48.56999969482422
2023-04-28,48.93000030517578
2023-05-01,48.83000183105469
2023-05-02,48.529998779296875
2023-05-03,48.2400016784668
2023-05-04,48.0099983215332
2023-05-05,48.9900016784668
2023-05-08,49.11000061035156
2023-05-09,48.939998626708984
2023-05-10,49.41999816894531
2023-05-11,49.45000076293945
2023-05-12,49.36000061035156
2023-05-15,49.599998474121094
2023-05-16,49.4900016784668
2023-05-17,50.150001525878906
2023-05-18,50.939998626708984
2023-05-19,50.77000045776367
2023-05-22,50.86000061035156
2023-05-23,50.04999923706055
2023-05-24,49.779998779296875
2023-05-25,50.84000015258789
2023-05-26,51.77000045776367
2023-05-30,51.88999938964844
2023-05-31,51.599998474121094
2023-06-01,52.2400016784668
2023-06-02,52.790000915527344
2023-06-05,52.79999923706055
2023-06-06,52.81999969482422
2023-06-07,51.93000030517578
2023-06-08,52.52000045776367
2023-06-09,52.72999954223633
2023-06-12,53.59000015258789
2023-06-13,53.970001220703125
2023-06-14,54.310001373291016
2023-06-15,55.029998779296875
2023-06-16,54.65999984741211
2023-06-20,54.619998931884766
2023-06-21,54.119998931884766
2023-06-22,54.630001068115234
2023-06-23,54.20000076293945
2023-06-26,53.5099983215332
2023-06-27,54.20000076293945
2023-06-28,54.349998474121094
2023-06-29,54.31999969482422
2023-06-30,55.13999938964844
2023-07-03,55.08000183105469
2023-07-05,55.119998931884766
2023-07-06,54.59000015258789
2023-07-07,54.470001220703125
2023-07-10,54.540000915527344
2023-07-11,54.88999938964844
2023-07-12,55.58000183105469
2023-07-13,56.40999984741211
2023-07-14,56.380001068115234
2023-07-17,56.849998474121094
2023-07-18,57.38999938964844
2023-07-19,57.29999923706055
2023-07-20,56.060001373291016
2023-07-21,55.869998931884766
2023-07-24,55.91999816894531
2023-07-25,56.25
2023-07-26,56.060001373291016
2023-07-27,55.970001220703125
2023-07-28,56.970001220703125
2023-07-31,57.08000183105469
2023-08-01,56.849998474121094
2023-08-02,55.56999969482422
2023-08-03,55.61000061035156
2023-08-04,55.279998779296875
2023-08-07,55.779998779296875
2023-08-08,55.43000030517578
2023-08-09,54.7400016784668
2023-08-10,54.880001068115234
2023-08-11,54.54999923706055
2023-08-14,55.2400016784668
2023-08-15,54.720001220703125
2023-08-16,54.15999984741211
2023-08-17,53.529998779296875
2023-08-18,53.4900016784668
2023-08-21,54.2599983215332
2023-08-22,54.2400016784668
2023-08-23,55.09000015258789
2023-08-24,54.0
2023-08-25,54.38999938964844
2023-08-28,54.7400016784668
2023-08-29,55.880001068115234
2023-08-30,56.220001220703125
2023-08-31,56.470001220703125
2023-09-01,56.529998779296875
2023-09-05,56.599998474121094
2023-09-06,56.2400016784668
2023-09-07,56.04999923706055
2023-09-08,56.119998931884766
2023-09-11,56.720001220703125
2023-09-12,55.90999984741211
2023-09-13,56.06999969482422
2023-09-14,56.349998474121094
2023-09-15,55.380001068115234
2023-09-18,55.27000045776367
2023-09-19,55.13999938964844
2023-09-20,54.36000061035156
2023-09-21,53.20000076293945
2023-09-22,53.13999938964844
2023-09-25,53.43000030517578
2023-09-26,52.61000061035156
2023-09-27,52.720001220703125
2023-09-28,53.16999816894531
2023-09-29,53.099998474121094
2023-10-02,53.45000076293945
2023-10-03,52.369998931884766
2023-10-04,53.099998474121094
2023-10-05,53.04999923706055
2023-10-06,54.0
2023-10-09,54.20000076293945
2023-10-10,54.5099983215332
2023-10-11,54.90999984741211
2023-10-12,54.650001525878906
2023-10-13,53.900001525878906
2023-10-16,54.58000183105469
2023-10-17,54.470001220703125
2023-10-18,53.5
2023-10-19,53.150001525878906
2023-10-20,52.36000061035156
2023-10-23,52.560001373291016
2023-10-24,53.06999969482422
2023-10-25,51.810001373291016
2023-10-26,50.650001525878906
2023-10-27,50.91999816894531
2023-10-30,51.58000183105469
2023-10-31,51.810001373291016
2023-11-01,52.79999923706055
2023-11-02,53.790000915527344
2023-11-03,54.470001220703125
2023-11-06,54.779998779296875
2023-11-07,55.290000915527344
2023-11-08,55.540000915527344
2023-11-09,55.08000183105469
2023-11-10,55.08000183105469
2023-11-13,56.119998931884766
2023-11-14,57.209999084472656
2023-11-15,57.04999923706055
2023-11-16,57.2599983215332
2023-11-17,57.349998474121094
2023-11-20,58.0099983215332
2023-11-21,57.72999954223633
2023-11-22,58.02000045776367
2023-11-24,57.959999084472656
2023-11-27,57.95000076293945
2023-11-28,58.0099983215332
2023-11-29,57.90999984741211
2023-11-30,57.84000015258789
2023-12-01,58.060001373291016
2023-12-04,57.41999816894531
2023-12-05,57.56999969482422
2023-12-06,57.209999084472656
2023-12-07,57.91999816894531
2023-12-08,58.349998474121094
2023-12-11,58.470001220703125
2023-12-12,58.810001373291016
2023-12-13,59.41999816894531
2023-12-14,59.22999954223633
2023-12-15,59.5
2023-12-18,60.02000045776367
2023-12-19,60.349998474121094
2023-12-20,59.380001068115234
2023-12-21,60.060001373291016
2023-12-22,60.0099983215332
2023-12-26,60.22999954223633
2023-12-27,60.439998626708984
2023-12-28,60.40999984741211
2023-12-29,60.40999984741211
2024-01-02,59.15999984741211
2024-01-03,58.65999984741211
2024-01-04,58.439998626708984
2024-01-05,58.619998931884766
2024-01-08,59.880001068115234
2024-01-09,60.06999969482422
2024-01-10,60.77000045776367
2024-01-11,61.0
2024-01-12,61.15999984741211
2024-01-16,61.099998474121094
2024-01-17,60.7400016784668
2024-01-18,61.459999084472656
2024-01-19,62.380001068115234
2024-01-22,62.540000915527344
2024-01-23,62.68000030517578
2024-01-24,63.20000076293945
2024-01-25,63.38999938964844
2024-01-26,63.38999938964844
2024-01-29,64.19000244140625
2024-01-30,63.959999084472656
2024-01-31,62.7400016784668
2024-02-01,63.7599983215332
2024-02-02,65.58000183105469
2024-02-05,65.61000061035156
2024-02-06,65.44999694824219
2024-02-07,66.5
2024-02-08,66.69000244140625
2024-02-09,67.41999816894531
2024-02-12,66.94999694824219
2024-02-13,65.95999908447266
2024-02-14,67.16999816894531
2024-02-15,67.31999969482422
2024-02-16,66.83000183105469
2024-02-20,65.94999694824219
2024-02-21,65.61000061035156
2024-02-22,67.9000015258789
2024-02-23,67.7300033569336
2024-02-26,67.70999908447266
2024-02-27,67.79000091552734
2024-02-28,67.52999877929688
2024-02-29,68.31999969482422
2024-03-01,69.37999725341797
2024-03-04,69.36000061035156
2024-03-05,68.12000274658203
2024-03-06,68.48999786376953
2024-03-07,69.56999969482422
2024-03-08,68.63999938964844
2024-03-11,67.88999938964844
2024-03-12,69.4000015258789
2024-03-13,69.22000122070312
2024-03-14,69.23999786376953
2024-03-15,68.26000213623047
2024-03-18,68.80999755859375
2024-03-19,69.20999908447266
2024-03-20,70.11000061035156
2024-03-21,70.4800033569336
2024-03-22,70.66999816894531
2024-03-25,70.37999725341797
2024-03-26,70.11000061035156
2024-03-27,69.94999694824219
2024-03-28,69.80999755859375
2024-04-01,69.95999908447266
2024-04-02,69.5199966430664
2024-04-03,69.94000244140625
2024-04-04,68.94999694824219
2024-04-05,70.29000091552734
2024-04-08,70.05000305175781
2024-04-09,69.8499984741211
2024-04-10,69.54000091552734
2024-04-11,70.41000366210938
2024-04-12,69.27999877929688
2024-04-15,67.95999908447266
2024-04-16,68.0999984741211
2024-04-17,67.30999755859375
2024-04-18,66.88999938964844
2024-04-19,65.12000274658203
2024-04-22,65.72000122070312
2024-04-23,67.05999755859375
2024-04-24,66.76000213623047
2024-04-25,66.26000213623047
2024-04-26,67.54000091552734
2024-04-29,67.5
2024-04-30,66.44000244140625
2024-05-01,66.12000274658203
2024-05-02,66.8499984741211
2024-05-03,67.94000244140625
2024-05-06,69.22000122070312
2024-05-07,69.1500015258789
2024-05-08,68.93000030517578
2024-05-09,69.11000061035156
2024-05-10,69.1500015258789
2024-05-13,68.9800033569336
2024-05-14,69.47000122070312
2024-05-15,70.76000213623047
2024-05-16,70.2300033569336
2024-05-17,70.31999969482422
2024-05-20,70.88999938964844
2024-05-21,71.06999969482422
2024-05-22,70.83000183105469
2024-05-23,70.77999877929688
2024-05-24,71.45999908447266
2024-05-28,71.75
2024-05-29,71.38999938964844
2024-05-30,70.18000030517578
2024-05-31,70.18000030517578
2024-06-03,70.38999938964844
2024-06-04,70.44999694824219
2024-06-05,71.97000122070312
2024-06-06,71.87000274658203
2024-06-07,71.79000091552734
2024-06-10,72.22000122070312
2024-06-11,72.54000091552734
2024-06-12,73.79000091552734
2024-06-13,74.26000213623047
2024-06-14,74.41000366210938
2024-06-17,75.1500015258789
2024-06-18,75.41999816894531
2024-06-20,74.8499984741211
2024-06-21,74.69000244140625
2024-06-24,73.83000183105469
2024-06-25,74.83000183105469
2024-06-26,75.05000305175781
2024-06-27,75.20999908447266
2024-06-28,74.70999908447266
2024-07-01,75.11000061035156
2024-07-02,75.61000061035156
2024-07-03,76.30000305175781
2024-07-05,77.08999633789062
2024-07-08,77.16000366210938
2024-07-09,77.18000030517578
2024-07-10,77.87000274658203
2024-07-11,76.38999938964844
2024-07-12,76.68000030517578
2024-07-15,76.62999725341797
2024-07-16,76.62000274658203
2024-07-17,73.8499984741211
2024-07-18,73.41000366210938
2024-07-19,73.11000061035156
2024-07-22,74.3499984741211
2024-07-23,74.55999755859375
2024-07-24,71.6500015258789
2024-07-25,70.7300033569336
2024-07-26,71.3499984741211
2024-07-29,71.38999938964844
2024-07-30,70.4000015258789
2024-07-31,72.62999725341797
2024-08-01,71.4000015258789
2024-08-02,69.5999984741211
2024-08-05,67.58999633789062
2024-08-06,68.63999938964844
2024-08-07,67.91999816894531
2024-08-08,70.0199966430664
2024-08-09,70.70999908447266
2024-08-12,70.88999938964844
2024-08-13,72.51000213623047
2024-08-14,72.8499984741211
2024-08-15,74.27999877929688
2024-08-16,74.22000122070312
2024-08-19,75.08999633789062
2024-08-20,75.05000305175781
2024-08-21,75.41999816894531
2024-08-22,74.4000015258789
2024-08-23,75.12999725341797
2024-08-26,74.48999786376953
2024-08-27,74.69000244140625
2024-08-28,74.0
2024-08-29,73.83000183105469
2024-08-30,74.83000183105469
2024-09-03,72.4800033569336
2024-09-04,72.23999786376953
2024-09-05,72.13999938964844
2024-09-06,70.45999908447266
2024-09-09,71.36000061035156
2024-09-10,71.97000122070312
2024-09-11,73.58000183105469
2024-09-12,74.5199966430664
2024-09-13,74.86000061035156
2024-09-16,74.80999755859375
2024-09-17,74.87999725341797
2024-09-18,74.58000183105469
2024-09-19,76.29000091552734
2024-09-20,76.19999694824219
2024-09-23,76.30000305175781
2024-09-24,76.58000183105469
2024-09-25,76.69000244140625
2024-09-26,76.7699966430664
2024-09-27,76.18000030517578
2024-09-30,76.47000122070312
2024-10-01,75.66000366210938
2024-10-02,75.69999694824219
2024-10-03,75.72000122070312
2024-10-04,76.52999877929688
2024-10-07,75.9000015258789
2024-10-08,77.08999633789062
2024-10-09,77.62000274658203
2024-10-10,77.52999877929688
2024-10-11,77.98999786376953
2024-10-14,78.48999786376953
2024-10-15,77.58000183105469
2024-10-16,77.76000213623047
2024-10-17,77.93000030517578
2024-10-18,78.55999755859375
2024-10-21,78.75
2024-10-22,78.7300033569336
2024-10-23,77.61000061035156
2024-10-24,77.94999694824219
2024-10-25,78.1500015258789
2024-10-28,78.19000244140625
2024-10-29,78.63999938964844
2024-10-30,78.19999694824219
2024-10-31,76.16999816894531
2024-11-01,76.77999877929688
2024-11-04,76.5
2024-11-05,77.55000305175781
2024-11-06,79.33999633789062
2024-11-07,80.44999694824219
2024-11-08,80.7300033569336
2024-11-11,80.87000274658203
2024-11-12,80.97000122070312
2024-11-13,80.97000122070312
2024-11-14,80.38999938964844
2024-11-15,78.7300033569336
2024-11-18,78.91000366210938
2024-11-19,79.87000274658203
2024-11-20,79.9000015258789
2024-11-21,80.18000030517578
