Date,RGACX
2022-10-17,49.369998931884766
2022-10-18,49.84000015258789
2022-10-19,49.4900016784668
2022-10-20,49.13999938964844
2022-10-21,50.25
2022-10-24,50.540000915527344
2022-10-25,51.63999938964844
2022-10-26,51.15999984741211
2022-10-27,50.630001068115234
2022-10-28,51.41999816894531
2022-10-31,51.11000061035156
2022-11-01,50.93000030517578
2022-11-02,49.380001068115234
2022-11-03,49.0
2022-11-04,49.630001068115234
2022-11-07,49.95000076293945
2022-11-08,50.20000076293945
2022-11-09,48.959999084472656
2022-11-10,51.9900016784668
2022-11-11,52.810001373291016
2022-11-14,52.20000076293945
2022-11-15,52.88999938964844
2022-11-16,52.15999984741211
2022-11-17,51.720001220703125
2022-11-18,51.779998779296875
2022-11-21,51.189998626708984
2022-11-22,51.84000015258789
2022-11-23,52.36000061035156
2022-11-25,52.349998474121094
2022-11-28,51.560001373291016
2022-11-29,51.54999923706055
2022-11-30,53.40999984741211
2022-12-01,53.4900016784668
2022-12-02,53.5099983215332
2022-12-05,52.34000015258789
2022-12-06,51.529998779296875
2022-12-07,51.45000076293945
2022-12-08,51.869998931884766
2022-12-09,51.599998474121094
2022-12-12,52.119998931884766
2022-12-13,52.54999923706055
2022-12-14,52.34000015258789
2022-12-15,51.04999923706055
2022-12-16,48.630001068115234
2022-12-19,48.08000183105469
2022-12-20,48.09000015258789
2022-12-21,48.810001373291016
2022-12-22,47.959999084472656
2022-12-23,48.130001068115234
2022-12-27,47.77000045776367
2022-12-28,47.2400016784668
2022-12-29,48.22999954223633
2022-12-30,48.11000061035156
2023-01-03,47.880001068115234
2023-01-04,48.400001525878906
2023-01-05,47.959999084472656
2023-01-06,48.970001220703125
2023-01-09,49.16999816894531
2023-01-10,49.630001068115234
2023-01-11,50.36000061035156
2023-01-12,50.810001373291016
2023-01-13,51.099998474121094
2023-01-17,51.099998474121094
2023-01-18,50.5099983215332
2023-01-19,50.060001373291016
2023-01-20,51.15999984741211
2023-01-23,51.939998626708984
2023-01-24,51.81999969482422
2023-01-25,51.88999938964844
2023-01-26,52.560001373291016
2023-01-27,52.869998931884766
2023-01-30,52.0
2023-01-31,52.810001373291016
2023-02-01,53.619998931884766
2023-02-02,54.68000030517578
2023-02-03,53.95000076293945
2023-02-06,53.56999969482422
2023-02-07,54.27000045776367
2023-02-08,53.70000076293945
2023-02-09,53.209999084472656
2023-02-10,52.939998626708984
2023-02-13,53.61000061035156
2023-02-14,53.91999816894531
2023-02-15,54.25
2023-02-16,53.349998474121094
2023-02-17,52.97999954223633
2023-02-21,51.849998474121094
2023-02-22,51.849998474121094
2023-02-23,52.060001373291016
2023-02-24,51.380001068115234
2023-02-27,51.75
2023-02-28,51.75
2023-03-01,51.68000030517578
2023-03-02,52.02000045776367
2023-03-03,53.0
2023-03-06,52.83000183105469
2023-03-07,52.130001068115234
2023-03-08,52.189998626708984
2023-03-09,51.150001525878906
2023-03-10,50.20000076293945
2023-03-13,50.04999923706055
2023-03-14,50.97999954223633
2023-03-15,50.400001525878906
2023-03-16,51.40999984741211
2023-03-17,50.81999969482422
2023-03-20,51.11000061035156
2023-03-21,51.959999084472656
2023-03-22,51.150001525878906
2023-03-23,51.5
2023-03-24,51.5099983215332
2023-03-27,51.599998474121094
2023-03-28,51.4900016784668
2023-03-29,52.22999954223633
2023-03-30,52.61000061035156
2023-03-31,53.45000076293945
2023-04-03,53.560001373291016
2023-04-04,53.25
2023-04-05,52.7599983215332
2023-04-06,52.900001525878906
2023-04-10,53.08000183105469
2023-04-11,53.209999084472656
2023-04-12,52.93000030517578
2023-04-13,53.689998626708984
2023-04-14,53.540000915527344
2023-04-17,53.599998474121094
2023-04-18,53.709999084472656
2023-04-19,53.630001068115234
2023-04-20,53.36000061035156
2023-04-21,53.470001220703125
2023-04-24,53.43000030517578
2023-04-25,52.380001068115234
2023-04-26,52.310001373291016
2023-04-27,53.36000061035156
2023-04-28,53.81999969482422
2023-05-01,53.77000045776367
2023-05-02,53.209999084472656
2023-05-03,53.060001373291016
2023-05-04,52.72999954223633
2023-05-05,53.56999969482422
2023-05-08,53.75
2023-05-09,53.630001068115234
2023-05-10,53.810001373291016
2023-05-11,53.77000045776367
2023-05-12,53.540000915527344
2023-05-15,53.93000030517578
2023-05-16,53.599998474121094
2023-05-17,54.400001525878906
2023-05-18,55.130001068115234
2023-05-19,54.97999954223633
2023-05-22,55.13999938964844
2023-05-23,54.38999938964844
2023-05-24,54.06999969482422
2023-05-25,54.4900016784668
2023-05-26,55.52000045776367
2023-05-30,55.4900016784668
2023-05-31,55.2400016784668
2023-06-01,55.84000015258789
2023-06-02,56.75
2023-06-05,56.61000061035156
2023-06-06,56.810001373291016
2023-06-07,56.36000061035156
2023-06-08,56.70000076293945
2023-06-09,56.79999923706055
2023-06-12,57.54999923706055
2023-06-13,58.06999969482422
2023-06-14,58.09000015258789
2023-06-15,58.79999923706055
2023-06-16,58.43000030517578
2023-06-20,58.27000045776367
2023-06-21,57.95000076293945
2023-06-22,58.15999984741211
2023-06-23,57.70000076293945
2023-06-26,57.380001068115234
2023-06-27,58.20000076293945
2023-06-28,58.369998931884766
2023-06-29,58.43000030517578
2023-06-30,59.099998474121094
2023-07-03,59.22999954223633
2023-07-05,59.13999938964844
2023-07-06,58.38999938964844
2023-07-07,58.4900016784668
2023-07-10,58.869998931884766
2023-07-11,59.45000076293945
2023-07-12,59.970001220703125
2023-07-13,60.709999084472656
2023-07-14,60.630001068115234
2023-07-17,60.91999816894531
2023-07-18,61.47999954223633
2023-07-19,61.439998626708984
2023-07-20,60.45000076293945
2023-07-21,60.45000076293945
2023-07-24,60.52000045776367
2023-07-25,60.810001373291016
2023-07-26,60.72999954223633
2023-07-27,60.47999954223633
2023-07-28,61.369998931884766
2023-07-31,61.529998779296875
2023-08-01,61.29999923706055
2023-08-02,60.15999984741211
2023-08-03,60.13999938964844
2023-08-04,60.09000015258789
2023-08-07,60.68000030517578
2023-08-08,60.31999969482422
2023-08-09,59.77000045776367
2023-08-10,59.83000183105469
2023-08-11,59.58000183105469
2023-08-14,59.959999084472656
2023-08-15,59.25
2023-08-16,58.72999954223633
2023-08-17,58.060001373291016
2023-08-18,58.060001373291016
2023-08-21,58.619998931884766
2023-08-22,58.560001373291016
2023-08-23,59.27000045776367
2023-08-24,58.209999084472656
2023-08-25,58.59000015258789
2023-08-28,59.0
2023-08-29,60.09000015258789
2023-08-30,60.33000183105469
2023-08-31,60.439998626708984
2023-09-01,60.47999954223633
2023-09-05,60.380001068115234
2023-09-06,60.119998931884766
2023-09-07,59.970001220703125
2023-09-08,59.97999954223633
2023-09-11,60.52000045776367
2023-09-12,60.130001068115234
2023-09-13,60.04999923706055
2023-09-14,60.45000076293945
2023-09-15,59.709999084472656
2023-09-18,59.54999923706055
2023-09-19,59.38999938964844
2023-09-20,58.72999954223633
2023-09-21,57.58000183105469
2023-09-22,57.47999954223633
2023-09-25,57.7400016784668
2023-09-26,56.97999954223633
2023-09-27,57.2400016784668
2023-09-28,57.779998779296875
2023-09-29,57.619998931884766
2023-10-02,57.61000061035156
2023-10-03,56.58000183105469
2023-10-04,57.060001373291016
2023-10-05,56.97999954223633
2023-10-06,57.91999816894531
2023-10-09,58.130001068115234
2023-10-10,58.63999938964844
2023-10-11,58.900001525878906
2023-10-12,58.41999816894531
2023-10-13,57.84000015258789
2023-10-16,58.529998779296875
2023-10-17,58.61000061035156
2023-10-18,57.61000061035156
2023-10-19,57.099998474121094
2023-10-20,56.349998474121094
2023-10-23,56.45000076293945
2023-10-24,56.90999984741211
2023-10-25,55.77000045776367
2023-10-26,54.93000030517578
2023-10-27,54.880001068115234
2023-10-30,55.560001373291016
2023-10-31,55.810001373291016
2023-11-01,56.47999954223633
2023-11-02,57.630001068115234
2023-11-03,58.45000076293945
2023-11-06,58.43000030517578
2023-11-07,58.7599983215332
2023-11-08,58.849998474121094
2023-11-09,58.349998474121094
2023-11-10,59.31999969482422
2023-11-13,59.439998626708984
2023-11-14,60.849998474121094
2023-11-15,60.900001525878906
2023-11-16,60.83000183105469
2023-11-17,61.08000183105469
2023-11-20,61.66999816894531
2023-11-21,61.459999084472656
2023-11-22,61.70000076293945
2023-11-24,61.77000045776367
2023-11-27,61.630001068115234
2023-11-28,61.689998626708984
2023-11-29,61.77000045776367
2023-11-30,61.869998931884766
2023-12-01,62.36000061035156
2023-12-04,61.97999954223633
2023-12-05,61.81999969482422
2023-12-06,61.59000015258789
2023-12-07,62.18000030517578
2023-12-08,62.61000061035156
2023-12-11,62.95000076293945
2023-12-12,63.349998474121094
2023-12-13,64.26000213623047
2023-12-14,64.73999786376953
2023-12-15,60.36000061035156
2023-12-18,60.63999938964844
2023-12-19,61.130001068115234
2023-12-20,60.189998626708984
2023-12-21,61.029998779296875
2023-12-22,61.13999938964844
2023-12-26,61.439998626708984
2023-12-27,61.650001525878906
2023-12-28,61.56999969482422
2023-12-29,61.2400016784668
2024-01-02,60.439998626708984
2024-01-03,59.70000076293945
2024-01-04,59.66999816894531
2024-01-05,59.81999969482422
2024-01-08,60.77000045776367
2024-01-09,60.7400016784668
2024-01-10,61.15999984741211
2024-01-11,61.2400016784668
2024-01-12,61.18000030517578
2024-01-16,60.869998931884766
2024-01-17,60.540000915527344
2024-01-18,61.220001220703125
2024-01-19,62.029998779296875
2024-01-22,62.27000045776367
2024-01-23,62.279998779296875
2024-01-24,62.529998779296875
2024-01-25,62.75
2024-01-26,62.81999969482422
2024-01-29,63.560001373291016
2024-01-30,63.369998931884766
2024-01-31,62.29999923706055
2024-02-01,63.040000915527344
2024-02-02,64.20999908447266
2024-02-05,63.91999816894531
2024-02-06,64.05999755859375
2024-02-07,64.76000213623047
2024-02-08,65.11000061035156
2024-02-09,65.55999755859375
2024-02-12,65.44999694824219
2024-02-13,64.33000183105469
2024-02-14,65.37000274658203
2024-02-15,65.88999938964844
2024-02-16,65.37999725341797
2024-02-20,64.81999969482422
2024-02-21,64.76000213623047
2024-02-22,66.41999816894531
2024-02-23,66.33999633789062
2024-02-26,66.31999969482422
2024-02-27,66.52999877929688
2024-02-28,66.37999725341797
2024-02-29,66.81999969482422
2024-03-01,67.72000122070312
2024-03-04,67.63999938964844
2024-03-05,66.62999725341797
2024-03-06,67.05999755859375
2024-03-07,68.08000183105469
2024-03-08,67.44999694824219
2024-03-11,66.98999786376953
2024-03-12,67.81999969482422
2024-03-13,67.73999786376953
2024-03-14,67.48999786376953
2024-03-15,66.91000366210938
2024-03-18,67.31999969482422
2024-03-19,67.66999816894531
2024-03-20,68.58999633789062
2024-03-21,69.13999938964844
2024-03-22,68.95999908447266
2024-03-25,68.87999725341797
2024-03-26,68.76000213623047
2024-03-27,69.0
2024-03-28,68.87000274658203
2024-04-01,68.87999725341797
2024-04-02,68.27999877929688
2024-04-03,68.7300033569336
2024-04-04,67.83999633789062
2024-04-05,68.80999755859375
2024-04-08,68.83999633789062
2024-04-09,68.8499984741211
2024-04-10,68.29000091552734
2024-04-11,68.9000015258789
2024-04-12,67.72000122070312
2024-04-15,66.66000366210938
2024-04-16,66.69999694824219
2024-04-17,66.23999786376953
2024-04-18,65.95999908447266
2024-04-19,64.91000366210938
2024-04-22,65.44000244140625
2024-04-23,66.69000244140625
2024-04-24,66.52999877929688
2024-04-25,66.11000061035156
2024-04-26,66.9800033569336
2024-04-29,67.11000061035156
2024-04-30,65.8499984741211
2024-05-01,65.72000122070312
2024-05-02,66.37000274658203
2024-05-03,67.11000061035156
2024-05-06,68.1500015258789
2024-05-07,68.23999786376953
2024-05-08,68.11000061035156
2024-05-09,68.36000061035156
2024-05-10,68.37000274658203
2024-05-13,68.22000122070312
2024-05-14,68.62999725341797
2024-05-15,69.5999984741211
2024-05-16,69.19999694824219
2024-05-17,69.30000305175781
2024-05-20,69.5999984741211
2024-05-21,69.66999816894531
2024-05-22,69.3499984741211
2024-05-23,68.9000015258789
2024-05-24,69.54000091552734
2024-05-28,69.55000305175781
2024-05-29,68.93000030517578
2024-05-30,68.30999755859375
2024-05-31,68.51000213623047
2024-06-03,68.58000183105469
2024-06-04,68.55999755859375
2024-06-05,69.80000305175781
2024-06-06,69.77999877929688
2024-06-07,69.54000091552734
2024-06-10,69.98999786376953
2024-06-11,70.04000091552734
2024-06-12,70.83000183105469
2024-06-13,70.83000183105469
2024-06-14,70.75
2024-06-17,71.47000122070312
2024-06-18,71.51000213623047
2024-06-20,71.31999969482422
2024-06-21,71.19999694824219
2024-06-24,71.0
2024-06-25,71.48999786376953
2024-06-26,71.5999984741211
2024-06-27,71.73999786376953
2024-06-28,71.41999816894531
2024-07-01,71.58000183105469
2024-07-02,72.06999969482422
2024-07-03,72.51000213623047
2024-07-05,73.05999755859375
2024-07-08,73.05999755859375
2024-07-09,72.95999908447266
2024-07-10,73.58999633789062
2024-07-11,72.94000244140625
2024-07-12,73.19999694824219
2024-07-15,73.41999816894531
2024-07-16,73.94000244140625
2024-07-17,72.05000305175781
2024-07-18,71.52999877929688
2024-07-19,71.2300033569336
2024-07-22,72.08999633789062
2024-07-23,72.2699966430664
2024-07-24,69.9800033569336
2024-07-25,69.55999755859375
2024-07-26,70.29000091552734
2024-07-29,70.31999969482422
2024-07-30,69.91000366210938
2024-07-31,71.3499984741211
2024-08-01,70.1500015258789
2024-08-02,68.31999969482422
2024-08-05,66.51000213623047
2024-08-06,67.43000030517578
2024-08-07,66.80000305175781
2024-08-08,68.77999877929688
2024-08-09,69.2300033569336
2024-08-12,69.11000061035156
2024-08-13,70.38999938964844
2024-08-14,70.56999969482422
2024-08-15,72.0199966430664
2024-08-16,71.9800033569336
2024-08-19,72.76000213623047
2024-08-20,72.51000213623047
2024-08-21,72.87999725341797
2024-08-22,72.12000274658203
2024-08-23,73.01000213623047
2024-08-26,72.5999984741211
2024-08-27,72.70999908447266
2024-08-28,72.12000274658203
2024-08-29,72.27999877929688
2024-08-30,72.91999816894531
2024-09-03,70.95999908447266
2024-09-04,70.81999969482422
2024-09-05,70.62999725341797
2024-09-06,69.12999725341797
2024-09-09,69.95999908447266
2024-09-10,70.26000213623047
2024-09-11,71.37999725341797
2024-09-12,72.18000030517578
2024-09-13,72.77999877929688
2024-09-16,72.94000244140625
2024-09-17,73.08999633789062
2024-09-18,72.9000015258789
2024-09-19,74.51000213623047
2024-09-20,74.37000274658203
2024-09-23,74.61000061035156
2024-09-24,74.9800033569336
2024-09-25,74.87000274658203
2024-09-26,75.2300033569336
2024-09-27,75.0
2024-09-30,75.0999984741211
2024-10-01,74.51000213623047
2024-10-02,74.55999755859375
2024-10-03,74.33999633789062
2024-10-04,75.33000183105469
2024-10-07,74.68000030517578
2024-10-08,75.44999694824219
2024-10-09,75.98999786376953
2024-10-10,75.91999816894531
2024-10-11,76.54000091552734
2024-10-14,76.94999694824219
2024-10-15,76.05000305175781
2024-10-16,76.29000091552734
2024-10-17,76.36000061035156
2024-10-18,76.77999877929688
2024-10-21,76.62999725341797
2024-10-22,76.52999877929688
2024-10-23,75.58999633789062
2024-10-24,75.94999694824219
2024-10-25,76.05000305175781
2024-10-28,76.18000030517578
2024-10-29,76.5999984741211
2024-10-30,76.44000244140625
2024-10-31,74.76000213623047
2024-11-01,75.19999694824219
2024-11-04,74.97000122070312
2024-11-05,75.97000122070312
2024-11-06,77.9800033569336
2024-11-07,78.72000122070312
2024-11-08,79.12999725341797
2024-11-11,79.68000030517578
2024-11-12,79.4000015258789
2024-11-13,79.25
2024-11-14,78.54000091552734
2024-11-15,77.23999786376953
2024-11-18,77.62999725341797
2024-11-19,78.19999694824219
2024-11-20,78.4000015258789
2024-11-21,78.47000122070312
