Date,AWSHX
2022-08-01,53.04999923706055
2022-08-02,52.68000030517578
2022-08-03,53.279998779296875
2022-08-04,53.150001525878906
2022-08-05,53.2400016784668
2022-08-08,53.22999954223633
2022-08-09,53.150001525878906
2022-08-10,53.97999954223633
2022-08-11,54.029998779296875
2022-08-12,54.880001068115234
2022-08-15,54.970001220703125
2022-08-16,55.06999969482422
2022-08-17,54.72999954223633
2022-08-18,54.88999938964844
2022-08-19,54.4900016784668
2022-08-22,53.59000015258789
2022-08-23,53.439998626708984
2022-08-24,53.58000183105469
2022-08-25,54.29999923706055
2022-08-26,52.83000183105469
2022-08-29,52.61000061035156
2022-08-30,51.97999954223633
2022-08-31,51.65999984741211
2022-09-01,51.79999923706055
2022-09-02,51.38999938964844
2022-09-06,51.220001220703125
2022-09-07,51.90999984741211
2022-09-08,52.31999969482422
2022-09-09,52.959999084472656
2022-09-12,53.36000061035156
2022-09-13,51.40999984741211
2022-09-14,51.400001525878906
2022-09-15,51.060001373291016
2022-09-16,50.849998474121094
2022-09-19,51.04999923706055
2022-09-20,50.459999084472656
2022-09-21,49.70000076293945
2022-09-22,49.5
2022-09-23,48.61000061035156
2022-09-26,48.0099983215332
2022-09-27,47.88999938964844
2022-09-28,48.77000045776367
2022-09-29,48.040000915527344
2022-09-30,47.439998626708984
2022-10-03,48.7400016784668
2022-10-04,50.15999984741211
2022-10-05,50.099998474121094
2022-10-06,49.529998779296875
2022-10-07,48.43000030517578
2022-10-10,48.02000045776367
2022-10-11,47.79999923706055
2022-10-12,47.630001068115234
2022-10-13,48.81999969482422
2022-10-14,47.86000061035156
2022-10-17,48.84000015258789
2022-10-18,49.400001525878906
2022-10-19,49.11000061035156
2022-10-20,48.849998474121094
2022-10-21,49.959999084472656
2022-10-24,50.540000915527344
2022-10-25,51.02000045776367
2022-10-26,51.040000915527344
2022-10-27,51.040000915527344
2022-10-28,52.13999938964844
2022-10-31,51.88999938964844
2022-11-01,51.86000061035156
2022-11-02,51.029998779296875
2022-11-03,50.779998779296875
2022-11-04,51.5099983215332
2022-11-07,52.08000183105469
2022-11-08,52.38999938964844
2022-11-09,51.45000076293945
2022-11-10,53.61000061035156
2022-11-11,53.58000183105469
2022-11-14,53.22999954223633
2022-11-15,53.470001220703125
2022-11-16,53.15999984741211
2022-11-17,53.16999816894531
2022-11-18,53.5
2022-11-21,53.47999954223633
2022-11-22,54.16999816894531
2022-11-23,54.38999938964844
2022-11-25,54.540000915527344
2022-11-28,53.849998474121094
2022-11-29,53.880001068115234
2022-11-30,55.15999984741211
2022-12-01,55.029998779296875
2022-12-02,55.02000045776367
2022-12-05,54.209999084472656
2022-12-06,53.68000030517578
2022-12-07,53.66999816894531
2022-12-08,54.02000045776367
2022-12-09,53.66999816894531
2022-12-12,54.439998626708984
2022-12-13,54.720001220703125
2022-12-14,54.59000015258789
2022-12-15,53.5099983215332
2022-12-16,51.779998779296875
2022-12-19,51.470001220703125
2022-12-20,51.470001220703125
2022-12-21,52.20000076293945
2022-12-22,51.650001525878906
2022-12-23,51.959999084472656
2022-12-27,51.970001220703125
2022-12-28,51.459999084472656
2022-12-29,52.11000061035156
2022-12-30,51.9900016784668
2023-01-03,51.810001373291016
2023-01-04,51.9900016784668
2023-01-05,51.52000045776367
2023-01-06,52.650001525878906
2023-01-09,52.33000183105469
2023-01-10,52.540000915527344
2023-01-11,52.97999954223633
2023-01-12,53.18000030517578
2023-01-13,53.27000045776367
2023-01-17,53.029998779296875
2023-01-18,52.2400016784668
2023-01-19,51.90999984741211
2023-01-20,52.56999969482422
2023-01-23,52.95000076293945
2023-01-24,52.95000076293945
2023-01-25,53.029998779296875
2023-01-26,53.439998626708984
2023-01-27,53.20000076293945
2023-01-30,52.70000076293945
2023-01-31,53.43000030517578
2023-02-01,53.66999816894531
2023-02-02,53.81999969482422
2023-02-03,53.41999816894531
2023-02-06,53.27000045776367
2023-02-07,53.79999923706055
2023-02-08,53.41999816894531
2023-02-09,53.040000915527344
2023-02-10,53.40999984741211
2023-02-13,53.900001525878906
2023-02-14,53.720001220703125
2023-02-15,53.70000076293945
2023-02-16,53.150001525878906
2023-02-17,53.060001373291016
2023-02-21,52.150001525878906
2023-02-22,51.970001220703125
2023-02-23,52.15999984741211
2023-02-24,51.70000076293945
2023-02-27,51.79999923706055
2023-02-28,51.61000061035156
2023-03-01,51.5099983215332
2023-03-02,51.90999984741211
2023-03-03,52.619998931884766
2023-03-06,52.599998474121094
2023-03-07,51.779998779296875
2023-03-08,51.779998779296875
2023-03-09,50.939998626708984
2023-03-10,50.349998474121094
2023-03-13,50.25
2023-03-14,50.880001068115234
2023-03-15,50.18000030517578
2023-03-16,50.90999984741211
2023-03-17,50.349998474121094
2023-03-20,50.81999969482422
2023-03-21,51.2599983215332
2023-03-22,50.45000076293945
2023-03-23,50.470001220703125
2023-03-24,50.779998779296875
2023-03-27,50.95000076293945
2023-03-28,50.91999816894531
2023-03-29,51.45000076293945
2023-03-30,51.75
2023-03-31,52.349998474121094
2023-04-03,52.7400016784668
2023-04-04,52.41999816894531
2023-04-05,52.5
2023-04-06,52.599998474121094
2023-04-10,52.75
2023-04-11,52.86000061035156
2023-04-12,52.7599983215332
2023-04-13,53.2599983215332
2023-04-14,53.09000015258789
2023-04-17,53.279998779296875
2023-04-18,53.380001068115234
2023-04-19,53.2599983215332
2023-04-20,53.119998931884766
2023-04-21,53.13999938964844
2023-04-24,53.18000030517578
2023-04-25,52.5
2023-04-26,52.13999938964844
2023-04-27,52.93000030517578
2023-04-28,53.380001068115234
2023-05-01,53.459999084472656
2023-05-02,52.72999954223633
2023-05-03,52.45000076293945
2023-05-04,52.06999969482422
2023-05-05,52.91999816894531
2023-05-08,52.86000061035156
2023-05-09,52.650001525878906
2023-05-10,52.77000045776367
2023-05-11,52.619998931884766
2023-05-12,52.619998931884766
2023-05-15,52.790000915527344
2023-05-16,52.34000015258789
2023-05-17,52.90999984741211
2023-05-18,53.25
2023-05-19,53.279998779296875
2023-05-22,53.290000915527344
2023-05-23,52.849998474121094
2023-05-24,52.40999984741211
2023-05-25,52.59000015258789
2023-05-26,53.369998931884766
2023-05-30,53.150001525878906
2023-05-31,53.0
2023-06-01,53.33000183105469
2023-06-02,54.209999084472656
2023-06-05,54.040000915527344
2023-06-06,54.09000015258789
2023-06-07,54.16999816894531
2023-06-08,54.439998626708984
2023-06-09,54.41999816894531
2023-06-12,54.869998931884766
2023-06-13,55.13999938964844
2023-06-14,53.4900016784668
2023-06-15,54.150001525878906
2023-06-16,53.91999816894531
2023-06-20,53.52000045776367
2023-06-21,53.439998626708984
2023-06-22,53.40999984741211
2023-06-23,52.97999954223633
2023-06-26,52.970001220703125
2023-06-27,53.470001220703125
2023-06-28,53.36000061035156
2023-06-29,53.709999084472656
2023-06-30,54.18000030517578
2023-07-03,54.189998626708984
2023-07-05,53.970001220703125
2023-07-06,53.5099983215332
2023-07-07,53.380001068115234
2023-07-10,53.70000076293945
2023-07-11,54.099998474121094
2023-07-12,54.36000061035156
2023-07-13,54.689998626708984
2023-07-14,54.7400016784668
2023-07-17,54.900001525878906
2023-07-18,55.22999954223633
2023-07-19,55.310001373291016
2023-07-20,55.310001373291016
2023-07-21,55.439998626708984
2023-07-24,55.65999984741211
2023-07-25,55.7599983215332
2023-07-26,55.66999816894531
2023-07-27,55.470001220703125
2023-07-28,55.869998931884766
2023-07-31,55.849998474121094
2023-08-01,55.84000015258789
2023-08-02,55.29999923706055
2023-08-03,55.13999938964844
2023-08-04,54.880001068115234
2023-08-07,55.40999984741211
2023-08-08,55.27000045776367
2023-08-09,55.060001373291016
2023-08-10,55.0
2023-08-11,55.0
2023-08-14,55.20000076293945
2023-08-15,54.59000015258789
2023-08-16,54.29999923706055
2023-08-17,53.959999084472656
2023-08-18,54.060001373291016
2023-08-21,54.27000045776367
2023-08-22,54.06999969482422
2023-08-23,54.470001220703125
2023-08-24,53.86000061035156
2023-08-25,54.15999984741211
2023-08-28,54.470001220703125
2023-08-29,55.040000915527344
2023-08-30,55.150001525878906
2023-08-31,54.9900016784668
2023-09-01,54.97999954223633
2023-09-05,54.68000030517578
2023-09-06,54.459999084472656
2023-09-07,54.43000030517578
2023-09-08,54.54999923706055
2023-09-11,54.689998626708984
2023-09-12,54.61000061035156
2023-09-13,54.43000030517578
2023-09-14,54.9900016784668
2023-09-15,54.43000030517578
2023-09-18,54.439998626708984
2023-09-19,54.34000015258789
2023-09-20,54.0
2023-09-21,53.29999923706055
2023-09-22,53.189998626708984
2023-09-25,53.31999969482422
2023-09-26,52.63999938964844
2023-09-27,52.72999954223633
2023-09-28,53.029998779296875
2023-09-29,52.810001373291016
2023-10-02,52.61000061035156
2023-10-03,52.040000915527344
2023-10-04,52.2599983215332
2023-10-05,52.2400016784668
2023-10-06,52.83000183105469
2023-10-09,53.369998931884766
2023-10-10,53.619998931884766
2023-10-11,53.84000015258789
2023-10-12,53.650001525878906
2023-10-13,53.560001373291016
2023-10-16,54.11000061035156
2023-10-17,54.130001068115234
2023-10-18,53.619998931884766
2023-10-19,53.130001068115234
2023-10-20,52.56999969482422
2023-10-23,52.36000061035156
2023-10-24,52.66999816894531
2023-10-25,52.279998779296875
2023-10-26,51.68000030517578
2023-10-27,51.290000915527344
2023-10-30,51.869998931884766
2023-10-31,52.130001068115234
2023-11-01,52.470001220703125
2023-11-02,53.459999084472656
2023-11-03,53.810001373291016
2023-11-06,53.849998474121094
2023-11-07,53.86000061035156
2023-11-08,53.93000030517578
2023-11-09,53.529998779296875
2023-11-10,54.290000915527344
2023-11-13,54.2400016784668
2023-11-14,55.11000061035156
2023-11-15,55.189998626708984
2023-11-16,55.25
2023-11-17,55.43000030517578
2023-11-20,55.79999923706055
2023-11-21,55.68000030517578
2023-11-22,55.900001525878906
2023-11-24,56.08000183105469
2023-11-27,55.779998779296875
2023-11-28,55.779998779296875
2023-11-29,55.75
2023-11-30,56.11000061035156
2023-12-01,56.40999984741211
2023-12-04,56.279998779296875
2023-12-05,56.06999969482422
2023-12-06,55.86000061035156
2023-12-07,56.09000015258789
2023-12-08,56.36000061035156
2023-12-11,57.0
2023-12-12,57.29999923706055
2023-12-13,58.08000183105469
2023-12-14,58.22999954223633
2023-12-15,56.619998931884766
2023-12-18,56.83000183105469
2023-12-19,57.119998931884766
2023-12-20,56.279998779296875
2023-12-21,56.79999923706055
2023-12-22,56.880001068115234
2023-12-26,57.18000030517578
2023-12-27,57.27000045776367
2023-12-28,57.290000915527344
2023-12-29,57.20000076293945
2024-01-02,57.029998779296875
2024-01-03,56.68000030517578
2024-01-04,56.54999923706055
2024-01-05,56.61000061035156
2024-01-08,57.099998474121094
2024-01-09,56.95000076293945
2024-01-10,57.099998474121094
2024-01-11,57.09000015258789
2024-01-12,57.15999984741211
2024-01-16,56.90999984741211
2024-01-17,56.66999816894531
2024-01-18,56.97999954223633
2024-01-19,57.63999938964844
2024-01-22,57.689998626708984
2024-01-23,57.86000061035156
2024-01-24,57.959999084472656
2024-01-25,58.040000915527344
2024-01-26,57.9900016784668
2024-01-29,58.29999923706055
2024-01-30,58.38999938964844
2024-01-31,57.75
2024-02-01,58.380001068115234
2024-02-02,58.5099983215332
2024-02-05,58.29999923706055
2024-02-06,58.540000915527344
2024-02-07,58.97999954223633
2024-02-08,59.029998779296875
2024-02-09,59.27000045776367
2024-02-12,59.279998779296875
2024-02-13,58.529998779296875
2024-02-14,59.02000045776367
2024-02-15,59.459999084472656
2024-02-16,59.349998474121094
2024-02-20,59.150001525878906
2024-02-21,59.349998474121094
2024-02-22,60.279998779296875
2024-02-23,60.29999923706055
2024-02-26,60.15999984741211
2024-02-27,60.220001220703125
2024-02-28,60.189998626708984
2024-02-29,60.36000061035156
2024-03-01,61.0
2024-03-04,61.02000045776367
2024-03-05,60.43000030517578
2024-03-06,60.77000045776367
2024-03-07,61.310001373291016
2024-03-08,60.83000183105469
2024-03-11,60.869998931884766
2024-03-12,61.209999084472656
2024-03-13,60.91999816894531
2024-03-14,60.81999969482422
2024-03-15,60.4900016784668
2024-03-18,60.70000076293945
2024-03-19,61.02000045776367
2024-03-20,61.529998779296875
2024-03-21,62.0
2024-03-22,61.77000045776367
2024-03-25,61.630001068115234
2024-03-26,61.5099983215332
2024-03-27,62.06999969482422
2024-03-28,62.220001220703125
2024-04-01,62.08000183105469
2024-04-02,61.560001373291016
2024-04-03,61.58000183105469
2024-04-04,60.83000183105469
2024-04-05,61.40999984741211
2024-04-08,61.41999816894531
2024-04-09,61.45000076293945
2024-04-10,60.84000015258789
2024-04-11,61.09000015258789
2024-04-12,60.15999984741211
2024-04-15,59.689998626708984
2024-04-16,59.709999084472656
2024-04-17,59.47999954223633
2024-04-18,59.369998931884766
2024-04-19,59.279998779296875
2024-04-22,59.709999084472656
2024-04-23,60.369998931884766
2024-04-24,60.31999969482422
2024-04-25,60.20000076293945
2024-04-26,60.58000183105469
2024-04-29,60.65999984741211
2024-04-30,59.84000015258789
2024-05-01,59.439998626708984
2024-05-02,59.68000030517578
2024-05-03,60.15999984741211
2024-05-06,60.709999084472656
2024-05-07,60.939998626708984
2024-05-08,61.099998474121094
2024-05-09,61.439998626708984
2024-05-10,61.63999938964844
2024-05-13,61.599998474121094
2024-05-14,61.91999816894531
2024-05-15,62.63999938964844
2024-05-16,62.5
2024-05-17,62.59000015258789
2024-05-20,62.59000015258789
2024-05-21,62.689998626708984
2024-05-22,62.47999954223633
2024-05-23,61.939998626708984
2024-05-24,62.220001220703125
2024-05-28,61.939998626708984
2024-05-29,61.189998626708984
2024-05-30,61.15999984741211
2024-05-31,61.7599983215332
2024-06-03,61.599998474121094
2024-06-04,61.68000030517578
2024-06-05,62.310001373291016
2024-06-06,62.2400016784668
2024-06-07,62.099998474121094
2024-06-10,62.45000076293945
2024-06-11,62.45000076293945
2024-06-12,59.81999969482422
2024-06-13,60.209999084472656
2024-06-14,60.18000030517578
2024-06-17,60.810001373291016
2024-06-18,60.83000183105469
2024-06-20,60.81999969482422
2024-06-21,60.619998931884766
2024-06-24,60.70000076293945
2024-06-25,60.52000045776367
2024-06-26,60.40999984741211
2024-06-27,60.38999938964844
2024-06-28,60.43000030517578
2024-07-01,60.439998626708984
2024-07-02,60.689998626708984
2024-07-03,60.869998931884766
2024-07-05,60.9900016784668
2024-07-08,61.060001373291016
2024-07-09,60.93000030517578
2024-07-10,61.5
2024-07-11,61.529998779296875
2024-07-12,61.810001373291016
2024-07-15,62.040000915527344
2024-07-16,62.59000015258789
2024-07-17,62.040000915527344
2024-07-18,61.54999923706055
2024-07-19,61.189998626708984
2024-07-22,61.689998626708984
2024-07-23,61.70000076293945
2024-07-24,60.65999984741211
2024-07-25,60.619998931884766
2024-07-26,61.36000061035156
2024-07-29,61.349998474121094
2024-07-30,61.369998931884766
2024-07-31,62.13999938964844
2024-08-01,61.380001068115234
2024-08-02,60.47999954223633
2024-08-05,59.04999923706055
2024-08-06,59.560001373291016
2024-08-07,59.119998931884766
2024-08-08,60.36000061035156
2024-08-09,60.599998474121094
2024-08-12,60.47999954223633
2024-08-13,61.290000915527344
2024-08-14,61.59000015258789
2024-08-15,62.400001525878906
2024-08-16,62.41999816894531
2024-08-19,62.849998474121094
2024-08-20,62.77000045776367
2024-08-21,62.95000076293945
2024-08-22,62.63999938964844
2024-08-23,63.2400016784668
2024-08-26,63.13999938964844
2024-08-27,63.279998779296875
2024-08-28,63.060001373291016
2024-08-29,63.119998931884766
2024-08-30,63.65999984741211
2024-09-03,62.689998626708984
2024-09-04,62.68000030517578
2024-09-05,62.220001220703125
2024-09-06,61.290000915527344
2024-09-09,61.900001525878906
2024-09-10,62.08000183105469
2024-09-11,62.43000030517578
2024-09-12,62.93000030517578
2024-09-13,63.40999984741211
2024-09-16,63.61000061035156
2024-09-17,63.470001220703125
2024-09-18,63.09000015258789
2024-09-19,63.88999938964844
2024-09-20,63.939998626708984
2024-09-23,64.16999816894531
2024-09-24,64.23999786376953
2024-09-25,64.0
2024-09-26,64.23999786376953
2024-09-27,64.20999908447266
2024-09-30,64.38999938964844
2024-10-01,64.12000274658203
2024-10-02,64.19999694824219
2024-10-03,63.97999954223633
2024-10-04,64.47000122070312
2024-10-07,63.959999084472656
2024-10-08,64.3499984741211
2024-10-09,64.87000274658203
2024-10-10,64.6500015258789
2024-10-11,65.08000183105469
2024-10-14,65.55000305175781
2024-10-15,64.81999969482422
2024-10-16,65.16999816894531
2024-10-17,65.20999908447266
2024-10-18,65.27999877929688
2024-10-21,64.87999725341797
2024-10-22,64.97000122070312
2024-10-23,64.58999633789062
2024-10-24,64.45999908447266
2024-10-25,64.30999755859375
2024-10-28,64.51000213623047
2024-10-29,64.58000183105469
2024-10-30,64.4000015258789
2024-10-31,63.619998931884766
2024-11-01,63.56999969482422
2024-11-04,63.34000015258789
2024-11-05,63.97999954223633
2024-11-06,65.37000274658203
2024-11-07,65.5999984741211
2024-11-08,65.95999908447266
2024-11-11,65.91000366210938
2024-11-12,65.4800033569336
2024-11-13,65.38999938964844
2024-11-14,65.0
2024-11-15,64.2699966430664
2024-11-18,64.5199966430664
2024-11-19,64.38999938964844
2024-11-20,64.45999908447266
2024-11-21,64.98999786376953
