Date,SMCWX
2022-09-08,57.029998779296875
2022-09-09,58.16999816894531
2022-09-12,58.86000061035156
2022-09-13,56.790000915527344
2022-09-14,56.959999084472656
2022-09-15,56.56999969482422
2022-09-16,55.779998779296875
2022-09-19,56.0
2022-09-20,55.36000061035156
2022-09-21,54.56999969482422
2022-09-22,53.59000015258789
2022-09-23,52.439998626708984
2022-09-26,51.79999923706055
2022-09-27,51.939998626708984
2022-09-28,53.040000915527344
2022-09-29,52.040000915527344
2022-09-30,51.9900016784668
2022-10-03,53.16999816894531
2022-10-04,55.11000061035156
2022-10-05,54.79999923706055
2022-10-06,54.459999084472656
2022-10-07,53.11000061035156
2022-10-10,52.61000061035156
2022-10-11,52.20000076293945
2022-10-12,52.040000915527344
2022-10-13,52.75
2022-10-14,51.59000015258789
2022-10-17,52.95000076293945
2022-10-18,53.650001525878906
2022-10-19,52.630001068115234
2022-10-20,52.22999954223633
2022-10-21,53.040000915527344
2022-10-24,53.08000183105469
2022-10-25,54.31999969482422
2022-10-26,54.72999954223633
2022-10-27,54.45000076293945
2022-10-28,55.16999816894531
2022-10-31,54.900001525878906
2022-11-01,55.22999954223633
2022-11-02,54.150001525878906
2022-11-03,53.77000045776367
2022-11-04,54.709999084472656
2022-11-07,55.130001068115234
2022-11-08,55.54999923706055
2022-11-09,54.310001373291016
2022-11-10,57.22999954223633
2022-11-11,58.349998474121094
2022-11-14,57.720001220703125
2022-11-15,58.349998474121094
2022-11-16,57.459999084472656
2022-11-17,56.959999084472656
2022-11-18,57.04999923706055
2022-11-21,56.619998931884766
2022-11-22,57.119998931884766
2022-11-23,57.54999923706055
2022-11-25,57.75
2022-11-28,56.939998626708984
2022-11-29,57.0099983215332
2022-11-30,58.56999969482422
2022-12-01,58.9900016784668
2022-12-02,59.13999938964844
2022-12-05,57.95000076293945
2022-12-06,57.13999938964844
2022-12-07,57.18000030517578
2022-12-08,57.650001525878906
2022-12-09,57.43000030517578
2022-12-12,57.900001525878906
2022-12-13,58.470001220703125
2022-12-14,58.439998626708984
2022-12-15,56.9900016784668
2022-12-16,56.540000915527344
2022-12-19,55.869998931884766
2022-12-20,56.0099983215332
2022-12-21,56.619998931884766
2022-12-22,55.959999084472656
2022-12-23,55.959999084472656
2022-12-27,55.790000915527344
2022-12-28,55.189998626708984
2022-12-29,56.349998474121094
2022-12-30,56.099998474121094
2023-01-03,55.95000076293945
2023-01-04,56.65999984741211
2023-01-05,56.38999938964844
2023-01-06,57.5
2023-01-09,58.09000015258789
2023-01-10,58.4900016784668
2023-01-11,59.15999984741211
2023-01-12,59.709999084472656
2023-01-13,60.11000061035156
2023-01-17,60.15999984741211
2023-01-18,59.79999923706055
2023-01-19,59.380001068115234
2023-01-20,60.29999923706055
2023-01-23,61.02000045776367
2023-01-24,60.880001068115234
2023-01-25,60.900001525878906
2023-01-26,61.22999954223633
2023-01-27,61.4900016784668
2023-01-30,60.709999084472656
2023-01-31,61.59000015258789
2023-02-01,62.650001525878906
2023-02-02,63.7400016784668
2023-02-03,62.95000076293945
2023-02-06,62.08000183105469
2023-02-07,62.560001373291016
2023-02-08,62.099998474121094
2023-02-09,61.689998626708984
2023-02-10,61.29999923706055
2023-02-13,61.91999816894531
2023-02-14,61.9900016784668
2023-02-15,62.22999954223633
2023-02-16,61.790000915527344
2023-02-17,61.61000061035156
2023-02-21,60.459999084472656
2023-02-22,60.349998474121094
2023-02-23,60.630001068115234
2023-02-24,59.9900016784668
2023-02-27,60.31999969482422
2023-02-28,60.25
2023-03-01,60.369998931884766
2023-03-02,60.54999923706055
2023-03-03,61.459999084472656
2023-03-06,61.040000915527344
2023-03-07,60.22999954223633
2023-03-08,60.29999923706055
2023-03-09,59.16999816894531
2023-03-10,57.88999938964844
2023-03-13,57.400001525878906
2023-03-14,58.150001525878906
2023-03-15,57.08000183105469
2023-03-16,57.849998474121094
2023-03-17,57.130001068115234
2023-03-20,57.529998779296875
2023-03-21,58.380001068115234
2023-03-22,57.66999816894531
2023-03-23,57.90999984741211
2023-03-24,57.68000030517578
2023-03-27,57.9900016784668
2023-03-28,57.97999954223633
2023-03-29,58.59000015258789
2023-03-30,58.959999084472656
2023-03-31,59.70000076293945
2023-04-03,59.68000030517578
2023-04-04,59.189998626708984
2023-04-05,58.459999084472656
2023-04-06,58.43000030517578
2023-04-10,58.689998626708984
2023-04-11,59.22999954223633
2023-04-12,59.18000030517578
2023-04-13,59.97999954223633
2023-04-14,59.7599983215332
2023-04-17,59.95000076293945
2023-04-18,60.18000030517578
2023-04-19,60.0099983215332
2023-04-20,59.86000061035156
2023-04-21,59.970001220703125
2023-04-24,60.04999923706055
2023-04-25,58.9900016784668
2023-04-26,58.72999954223633
2023-04-27,59.61000061035156
2023-04-28,60.060001373291016
2023-05-01,59.97999954223633
2023-05-02,59.41999816894531
2023-05-03,59.529998779296875
2023-05-04,59.2400016784668
2023-05-05,60.099998474121094
2023-05-08,60.09000015258789
2023-05-09,59.849998474121094
2023-05-10,60.0099983215332
2023-05-11,59.81999969482422
2023-05-12,59.61000061035156
2023-05-15,60.119998931884766
2023-05-16,59.650001525878906
2023-05-17,60.08000183105469
2023-05-18,60.209999084472656
2023-05-19,60.130001068115234
2023-05-22,60.439998626708984
2023-05-23,59.790000915527344
2023-05-24,59.209999084472656
2023-05-25,59.0
2023-05-26,59.66999816894531
2023-05-30,59.470001220703125
2023-05-31,59.189998626708984
2023-06-01,59.880001068115234
2023-06-02,60.97999954223633
2023-06-05,60.70000076293945
2023-06-06,61.279998779296875
2023-06-07,61.33000183105469
2023-06-08,61.40999984741211
2023-06-09,61.2400016784668
2023-06-12,61.88999938964844
2023-06-13,62.5099983215332
2023-06-14,62.36000061035156
2023-06-15,62.97999954223633
2023-06-16,62.7599983215332
2023-06-20,62.290000915527344
2023-06-21,62.16999816894531
2023-06-22,61.83000183105469
2023-06-23,61.150001525878906
2023-06-26,61.130001068115234
2023-06-27,61.7599983215332
2023-06-28,61.939998626708984
2023-06-29,62.20000076293945
2023-06-30,62.7599983215332
2023-07-03,62.720001220703125
2023-07-05,62.310001373291016
2023-07-06,61.349998474121094
2023-07-07,61.849998474121094
2023-07-10,62.52000045776367
2023-07-11,63.18000030517578
2023-07-12,63.91999816894531
2023-07-13,64.68000030517578
2023-07-14,64.38999938964844
2023-07-17,64.44999694824219
2023-07-18,64.81999969482422
2023-07-19,65.0199966430664
2023-07-20,64.37000274658203
2023-07-21,64.30000305175781
2023-07-24,64.2300033569336
2023-07-25,64.44999694824219
2023-07-26,64.68000030517578
2023-07-27,64.12999725341797
2023-07-28,64.8499984741211
2023-07-31,65.01000213623047
2023-08-01,64.66999816894531
2023-08-02,63.5099983215332
2023-08-03,63.41999816894531
2023-08-04,63.54999923706055
2023-08-07,63.77000045776367
2023-08-08,63.06999969482422
2023-08-09,62.959999084472656
2023-08-10,63.0
2023-08-11,62.720001220703125
2023-08-14,62.66999816894531
2023-08-15,62.029998779296875
2023-08-16,61.529998779296875
2023-08-17,60.689998626708984
2023-08-18,60.72999954223633
2023-08-21,60.790000915527344
2023-08-22,60.91999816894531
2023-08-23,61.58000183105469
2023-08-24,60.81999969482422
2023-08-25,61.02000045776367
2023-08-28,61.27000045776367
2023-08-29,62.34000015258789
2023-08-30,62.529998779296875
2023-08-31,62.540000915527344
2023-09-01,62.7599983215332
2023-09-05,62.02000045776367
2023-09-06,61.84000015258789
2023-09-07,61.36000061035156
2023-09-08,61.209999084472656
2023-09-11,61.47999954223633
2023-09-12,61.04999923706055
2023-09-13,60.81999969482422
2023-09-14,61.290000915527344
2023-09-15,60.900001525878906
2023-09-18,60.61000061035156
2023-09-19,60.31999969482422
2023-09-20,60.060001373291016
2023-09-21,59.0
2023-09-22,59.0099983215332
2023-09-25,59.040000915527344
2023-09-26,58.20000076293945
2023-09-27,58.41999816894531
2023-09-28,58.970001220703125
2023-09-29,58.90999984741211
2023-10-02,58.27000045776367
2023-10-03,57.31999969482422
2023-10-04,57.439998626708984
2023-10-05,57.470001220703125
2023-10-06,58.029998779296875
2023-10-09,58.029998779296875
2023-10-10,58.810001373291016
2023-10-11,58.779998779296875
2023-10-12,57.97999954223633
2023-10-13,57.400001525878906
2023-10-16,57.91999816894531
2023-10-17,58.16999816894531
2023-10-18,57.119998931884766
2023-10-19,56.529998779296875
2023-10-20,56.0
2023-10-23,55.72999954223633
2023-10-24,56.02000045776367
2023-10-25,55.11000061035156
2023-10-26,54.86000061035156
2023-10-27,54.720001220703125
2023-10-30,55.15999984741211
2023-10-31,55.47999954223633
2023-11-01,55.81999969482422
2023-11-02,56.84000015258789
2023-11-03,58.09000015258789
2023-11-06,57.84000015258789
2023-11-07,57.810001373291016
2023-11-08,57.689998626708984
2023-11-09,57.34000015258789
2023-11-10,57.779998779296875
2023-11-13,57.810001373291016
2023-11-14,59.970001220703125
2023-11-15,60.13999938964844
2023-11-16,59.63999938964844
2023-11-17,60.25
2023-11-20,60.77000045776367
2023-11-21,60.33000183105469
2023-11-22,60.61000061035156
2023-11-24,60.869998931884766
2023-11-27,60.790000915527344
2023-11-28,60.75
2023-11-29,61.11000061035156
2023-11-30,61.209999084472656
2023-12-01,62.209999084472656
2023-12-04,62.09000015258789
2023-12-05,61.65999984741211
2023-12-06,61.77000045776367
2023-12-07,62.09000015258789
2023-12-08,62.40999984741211
2023-12-11,62.70000076293945
2023-12-12,62.689998626708984
2023-12-13,63.9900016784668
2023-12-14,65.51000213623047
2023-12-15,65.30999755859375
2023-12-18,65.16000366210938
2023-12-19,65.54000091552734
2023-12-20,64.55999755859375
2023-12-21,65.5199966430664
2023-12-22,65.83000183105469
2023-12-26,66.2300033569336
2023-12-27,66.66999816894531
2023-12-28,66.63999938964844
2023-12-29,66.25
2024-01-02,65.31999969482422
2024-01-03,64.01000213623047
2024-01-04,64.11000061035156
2024-01-05,63.959999084472656
2024-01-08,64.91000366210938
2024-01-09,64.58000183105469
2024-01-10,64.83999633789062
2024-01-11,64.76000213623047
2024-01-12,64.76000213623047
2024-01-16,63.9900016784668
2024-01-17,63.36000061035156
2024-01-18,63.68000030517578
2024-01-19,64.1500015258789
2024-01-22,64.79000091552734
2024-01-23,64.55000305175781
2024-01-24,64.36000061035156
2024-01-25,64.47000122070312
2024-01-26,64.51000213623047
2024-01-29,65.13999938964844
2024-01-30,64.83999633789062
2024-01-31,64.19000244140625
2024-02-01,65.05000305175781
2024-02-02,65.05999755859375
2024-02-05,64.3499984741211
2024-02-06,64.83999633789062
2024-02-07,65.16000366210938
2024-02-08,65.83000183105469
2024-02-09,66.2300033569336
2024-02-12,66.61000061035156
2024-02-13,65.33999633789062
2024-02-14,66.22000122070312
2024-02-15,67.02999877929688
2024-02-16,66.72000122070312
2024-02-20,66.2699966430664
2024-02-21,65.98999786376953
2024-02-22,66.8499984741211
2024-02-23,66.88999938964844
2024-02-26,66.97000122070312
2024-02-27,67.3499984741211
2024-02-28,67.06999969482422
2024-02-29,67.23999786376953
2024-03-01,67.87000274658203
2024-03-04,67.66999816894531
2024-03-05,66.95999908447266
2024-03-06,67.54000091552734
2024-03-07,68.0999984741211
2024-03-08,67.72000122070312
2024-03-11,67.3499984741211
2024-03-12,67.77999877929688
2024-03-13,67.6500015258789
2024-03-14,67.02999877929688
2024-03-15,66.8499984741211
2024-03-18,66.83000183105469
2024-03-19,66.98999786376953
2024-03-20,67.80999755859375
2024-03-21,68.25
2024-03-22,67.73999786376953
2024-03-25,67.66000366210938
2024-03-26,67.76000213623047
2024-03-27,68.44999694824219
2024-03-28,68.5
2024-04-01,68.16000366210938
2024-04-02,67.44000244140625
2024-04-03,67.80000305175781
2024-04-04,67.25
2024-04-05,67.7699966430664
2024-04-08,68.05000305175781
2024-04-09,68.11000061035156
2024-04-10,67.05000305175781
2024-04-11,67.22000122070312
2024-04-12,65.87000274658203
2024-04-15,65.08000183105469
2024-04-16,64.61000061035156
2024-04-17,64.23999786376953
2024-04-18,64.0999984741211
2024-04-19,63.75
2024-04-22,64.12999725341797
2024-04-23,65.2699966430664
2024-04-24,65.16999816894531
2024-04-25,64.80999755859375
2024-04-26,65.16000366210938
2024-04-29,65.66999816894531
2024-04-30,64.73999786376953
2024-05-01,64.66999816894531
2024-05-02,65.3499984741211
2024-05-03,65.91999816894531
2024-05-06,66.70999908447266
2024-05-07,66.72000122070312
2024-05-08,66.5
2024-05-09,66.83999633789062
2024-05-10,66.91999816894531
2024-05-13,66.7699966430664
2024-05-14,67.33999633789062
2024-05-15,68.12999725341797
2024-05-16,67.87000274658203
2024-05-17,67.81999969482422
2024-05-20,68.13999938964844
2024-05-21,67.77999877929688
2024-05-22,67.36000061035156
2024-05-23,66.79000091552734
2024-05-24,67.41999816894531
2024-05-28,67.20999908447266
2024-05-29,66.29000091552734
2024-05-30,66.62999725341797
2024-05-31,67.0199966430664
2024-06-03,67.01000213623047
2024-06-04,66.30000305175781
2024-06-05,67.30999755859375
2024-06-06,67.12999725341797
2024-06-07,66.62000274658203
2024-06-10,66.87000274658203
2024-06-11,66.52999877929688
2024-06-12,67.4800033569336
2024-06-13,66.9000015258789
2024-06-14,66.27999877929688
2024-06-17,66.6500015258789
2024-06-18,66.7699966430664
2024-06-20,66.54000091552734
2024-06-21,66.44999694824219
2024-06-24,66.72000122070312
2024-06-25,66.36000061035156
2024-06-26,66.20999908447266
2024-06-27,66.41000366210938
2024-06-28,66.52999877929688
2024-07-01,66.19999694824219
2024-07-02,66.16999816894531
2024-07-03,66.69999694824219
2024-07-05,67.0999984741211
2024-07-08,67.08000183105469
2024-07-09,66.80000305175781
2024-07-10,67.29000091552734
2024-07-11,68.26000213623047
2024-07-12,68.97000122070312
2024-07-15,69.26000213623047
2024-07-16,70.43000030517578
2024-07-17,69.4000015258789
2024-07-18,68.62999725341797
2024-07-19,68.16000366210938
2024-07-22,68.79000091552734
2024-07-23,68.94000244140625
2024-07-24,67.54000091552734
2024-07-25,67.62000274658203
2024-07-26,68.4000015258789
2024-07-29,68.30000305175781
2024-07-30,68.27999877929688
2024-07-31,69.08999633789062
2024-08-01,67.2699966430664
2024-08-02,65.58000183105469
2024-08-05,63.75
2024-08-06,64.33999633789062
2024-08-07,63.970001220703125
2024-08-08,65.30000305175781
2024-08-09,65.30999755859375
2024-08-12,65.12000274658203
2024-08-13,66.20999908447266
2024-08-14,66.26000213623047
2024-08-15,67.43000030517578
2024-08-16,67.5999984741211
2024-08-19,68.27999877929688
2024-08-20,68.05000305175781
2024-08-21,68.72000122070312
2024-08-22,68.2699966430664
2024-08-23,69.69000244140625
2024-08-26,69.44999694824219
2024-08-27,69.31999969482422
2024-08-28,68.83999633789062
2024-08-29,69.06999969482422
2024-08-30,69.55000305175781
2024-09-03,67.73999786376953
2024-09-04,67.70999908447266
2024-09-05,67.4000015258789
2024-09-06,66.30999755859375
2024-09-09,66.77999877929688
2024-09-10,66.73999786376953
2024-09-11,67.30000305175781
2024-09-12,68.08000183105469
2024-09-13,68.97000122070312
2024-09-16,69.18000030517578
2024-09-17,69.4800033569336
2024-09-18,69.30000305175781
2024-09-19,70.51000213623047
2024-09-20,70.16999816894531
2024-09-23,70.2300033569336
2024-09-24,70.48999786376953
2024-09-25,70.05000305175781
2024-09-26,70.94000244140625
2024-09-27,70.88999938964844
2024-09-30,70.83000183105469
2024-10-01,70.13999938964844
2024-10-02,69.94999694824219
2024-10-03,69.47000122070312
2024-10-04,69.98999786376953
2024-10-07,69.47000122070312
2024-10-08,69.79000091552734
2024-10-09,70.0999984741211
2024-10-10,69.70999908447266
2024-10-11,70.54000091552734
2024-10-14,70.83000183105469
2024-10-15,70.44999694824219
2024-10-16,70.8499984741211
2024-10-17,70.5999984741211
2024-10-18,70.58999633789062
2024-10-21,69.86000061035156
2024-10-22,69.33000183105469
2024-10-23,68.75
2024-10-24,69.19000244140625
2024-10-25,68.94000244140625
2024-10-28,69.54000091552734
2024-10-29,69.51000213623047
2024-10-30,69.3499984741211
2024-10-31,68.56999969482422
2024-11-01,68.7699966430664
2024-11-04,68.91999816894531
2024-11-05,69.80999755859375
2024-11-06,70.97000122070312
2024-11-07,71.41999816894531
2024-11-08,71.47000122070312
2024-11-11,71.72000122070312
2024-11-12,70.61000061035156
2024-11-13,69.91999816894531
2024-11-14,69.55999755859375
2024-11-15,68.70999908447266
2024-11-18,68.79000091552734
2024-11-19,69.18000030517578
2024-11-20,69.20999908447266
2024-11-21,69.94000244140625
