Date,FESGX
2023-01-04,56.31999969482422
2023-01-05,56.0
2023-01-06,57.150001525878906
2023-01-09,57.22999954223633
2023-01-10,57.380001068115234
2023-01-11,57.7400016784668
2023-01-12,58.25
2023-01-13,58.58000183105469
2023-01-17,58.47999954223633
2023-01-18,57.93000030517578
2023-01-19,57.970001220703125
2023-01-20,58.529998779296875
2023-01-23,58.81999969482422
2023-01-24,58.84000015258789
2023-01-25,59.130001068115234
2023-01-26,59.369998931884766
2023-01-27,59.25
2023-01-30,58.790000915527344
2023-01-31,59.31999969482422
2023-02-01,59.779998779296875
2023-02-02,59.650001525878906
2023-02-03,59.0099983215332
2023-02-06,58.599998474121094
2023-02-07,59.040000915527344
2023-02-08,58.689998626708984
2023-02-09,58.349998474121094
2023-02-10,58.599998474121094
2023-02-13,59.0099983215332
2023-02-14,58.90999984741211
2023-02-15,58.709999084472656
2023-02-16,58.459999084472656
2023-02-17,58.279998779296875
2023-02-21,57.630001068115234
2023-02-22,57.459999084472656
2023-02-23,57.63999938964844
2023-02-24,57.150001525878906
2023-02-27,57.38999938964844
2023-02-28,57.15999984741211
2023-03-01,57.380001068115234
2023-03-02,57.630001068115234
2023-03-03,58.220001220703125
2023-03-06,58.08000183105469
2023-03-07,57.189998626708984
2023-03-08,57.310001373291016
2023-03-09,56.779998779296875
2023-03-10,56.33000183105469
2023-03-13,56.189998626708984
2023-03-14,56.58000183105469
2023-03-15,55.90999984741211
2023-03-16,56.470001220703125
2023-03-17,56.20000076293945
2023-03-20,56.790000915527344
2023-03-21,57.18000030517578
2023-03-22,57.0
2023-03-23,57.029998779296875
2023-03-24,57.029998779296875
2023-03-27,57.22999954223633
2023-03-28,57.52000045776367
2023-03-29,57.9900016784668
2023-03-30,58.29999923706055
2023-03-31,58.68000030517578
2023-04-03,59.09000015258789
2023-04-04,59.130001068115234
2023-04-05,59.02000045776367
2023-04-06,58.9900016784668
2023-04-10,58.88999938964844
2023-04-11,59.189998626708984
2023-04-12,59.2400016784668
2023-04-13,59.88999938964844
2023-04-14,59.65999984741211
2023-04-17,59.59000015258789
2023-04-18,59.7400016784668
2023-04-19,59.599998474121094
2023-04-20,59.540000915527344
2023-04-21,59.47999954223633
2023-04-24,59.619998931884766
2023-04-25,59.08000183105469
2023-04-26,58.75
2023-04-27,59.47999954223633
2023-04-28,59.75
2023-05-01,59.68000030517578
2023-05-02,59.33000183105469
2023-05-03,59.27000045776367
2023-05-04,59.09000015258789
2023-05-05,59.52000045776367
2023-05-08,59.540000915527344
2023-05-09,59.43000030517578
2023-05-10,59.36000061035156
2023-05-11,59.119998931884766
2023-05-12,59.0
2023-05-15,59.380001068115234
2023-05-16,58.86000061035156
2023-05-17,59.119998931884766
2023-05-18,59.130001068115234
2023-05-19,59.2599983215332
2023-05-22,59.2599983215332
2023-05-23,58.65999984741211
2023-05-24,58.18000030517578
2023-05-25,58.04999923706055
2023-05-26,58.29999923706055
2023-05-30,58.09000015258789
2023-05-31,57.7599983215332
2023-06-01,58.40999984741211
2023-06-02,58.95000076293945
2023-06-05,58.86000061035156
2023-06-06,59.16999816894531
2023-06-07,59.0
2023-06-08,59.279998779296875
2023-06-09,59.29999923706055
2023-06-12,59.619998931884766
2023-06-13,59.84000015258789
2023-06-14,59.9900016784668
2023-06-15,60.61000061035156
2023-06-16,60.560001373291016
2023-06-20,59.91999816894531
2023-06-21,59.970001220703125
2023-06-22,59.849998474121094
2023-06-23,59.41999816894531
2023-06-26,59.5
2023-06-27,59.970001220703125
2023-06-28,59.83000183105469
2023-06-29,59.849998474121094
2023-06-30,60.369998931884766
2023-07-03,60.43000030517578
2023-07-05,60.06999969482422
2023-07-06,59.4900016784668
2023-07-07,59.79999923706055
2023-07-10,60.0
2023-07-11,60.52000045776367
2023-07-12,61.13999938964844
2023-07-13,61.619998931884766
2023-07-14,61.34000015258789
2023-07-17,61.209999084472656
2023-07-18,61.56999969482422
2023-07-19,61.68000030517578
2023-07-20,61.33000183105469
2023-07-21,61.34000015258789
2023-07-24,61.34000015258789
2023-07-25,61.56999969482422
2023-07-26,61.58000183105469
2023-07-27,61.31999969482422
2023-07-28,61.68000030517578
2023-07-31,61.75
2023-08-01,61.310001373291016
2023-08-02,60.619998931884766
2023-08-03,60.41999816894531
2023-08-04,60.380001068115234
2023-08-07,60.779998779296875
2023-08-08,60.38999938964844
2023-08-09,60.279998779296875
2023-08-10,60.439998626708984
2023-08-11,60.369998931884766
2023-08-14,60.2400016784668
2023-08-15,59.650001525878906
2023-08-16,59.25
2023-08-17,59.04999923706055
2023-08-18,59.13999938964844
2023-08-21,59.18000030517578
2023-08-22,59.08000183105469
2023-08-23,59.630001068115234
2023-08-24,59.13999938964844
2023-08-25,59.34000015258789
2023-08-28,59.79999923706055
2023-08-29,60.41999816894531
2023-08-30,60.5
2023-08-31,60.220001220703125
2023-09-01,60.31999969482422
2023-09-05,59.959999084472656
2023-09-06,59.86000061035156
2023-09-07,59.70000076293945
2023-09-08,59.7400016784668
2023-09-11,60.040000915527344
2023-09-12,59.619998931884766
2023-09-13,59.4900016784668
2023-09-14,59.970001220703125
2023-09-15,59.81999969482422
2023-09-18,59.84000015258789
2023-09-19,59.77000045776367
2023-09-20,59.630001068115234
2023-09-21,58.93000030517578
2023-09-22,58.90999984741211
2023-09-25,58.81999969482422
2023-09-26,58.15999984741211
2023-09-27,58.040000915527344
2023-09-28,58.279998779296875
2023-09-29,57.970001220703125
2023-10-02,57.59000015258789
2023-10-03,57.08000183105469
2023-10-04,57.060001373291016
2023-10-05,57.11000061035156
2023-10-06,57.4900016784668
2023-10-09,57.90999984741211
2023-10-10,58.349998474121094
2023-10-11,58.41999816894531
2023-10-12,58.0099983215332
2023-10-13,58.060001373291016
2023-10-16,58.43000030517578
2023-10-17,58.68000030517578
2023-10-18,58.290000915527344
2023-10-19,58.04999923706055
2023-10-20,57.529998779296875
2023-10-23,57.43000030517578
2023-10-24,57.470001220703125
2023-10-25,56.95000076293945
2023-10-26,56.70000076293945
2023-10-27,56.529998779296875
2023-10-30,56.88999938964844
2023-10-31,57.04999923706055
2023-11-01,57.4900016784668
2023-11-02,58.16999816894531
2023-11-03,58.7599983215332
2023-11-06,58.599998474121094
2023-11-07,58.27000045776367
2023-11-08,58.02000045776367
2023-11-09,57.900001525878906
2023-11-10,58.209999084472656
2023-11-13,58.279998779296875
2023-11-14,59.310001373291016
2023-11-15,59.36000061035156
2023-11-16,59.22999954223633
2023-11-17,59.56999969482422
2023-11-20,59.77000045776367
2023-11-21,59.81999969482422
2023-11-22,59.95000076293945
2023-11-24,60.099998474121094
2023-11-27,60.040000915527344
2023-11-28,60.209999084472656
2023-11-29,60.09000015258789
2023-11-30,60.18000030517578
2023-12-01,60.709999084472656
2023-12-04,60.38999938964844
2023-12-05,58.290000915527344
2023-12-06,58.119998931884766
2023-12-07,58.43000030517578
2023-12-08,58.439998626708984
2023-12-11,58.5099983215332
2023-12-12,58.279998779296875
2023-12-13,59.150001525878906
2023-12-14,59.689998626708984
2023-12-15,59.41999816894531
2023-12-18,59.56999969482422
2023-12-19,60.0
2023-12-20,59.41999816894531
2023-12-21,60.0099983215332
2023-12-22,60.099998474121094
2023-12-26,60.34000015258789
2023-12-27,60.52000045776367
2023-12-28,60.439998626708984
2023-12-29,60.34000015258789
2024-01-02,60.16999816894531
2024-01-03,59.849998474121094
2024-01-04,59.790000915527344
2024-01-05,59.900001525878906
2024-01-08,60.22999954223633
2024-01-09,59.90999984741211
2024-01-10,60.08000183105469
2024-01-11,60.099998474121094
2024-01-12,60.380001068115234
2024-01-16,59.70000076293945
2024-01-17,59.119998931884766
2024-01-18,59.560001373291016
2024-01-19,59.88999938964844
2024-01-22,60.02000045776367
2024-01-23,60.209999084472656
2024-01-24,60.130001068115234
2024-01-25,60.529998779296875
2024-01-26,60.79999923706055
2024-01-29,61.11000061035156
2024-01-30,61.029998779296875
2024-01-31,60.459999084472656
2024-02-01,60.97999954223633
2024-02-02,61.0
2024-02-05,60.65999984741211
2024-02-06,60.880001068115234
2024-02-07,60.93000030517578
2024-02-08,61.09000015258789
2024-02-09,61.04999923706055
2024-02-12,61.27000045776367
2024-02-13,60.33000183105469
2024-02-14,60.599998474121094
2024-02-15,61.189998626708984
2024-02-16,61.06999969482422
2024-02-20,61.13999938964844
2024-02-21,61.310001373291016
2024-02-22,61.59000015258789
2024-02-23,61.540000915527344
2024-02-26,61.27000045776367
2024-02-27,61.380001068115234
2024-02-28,61.18000030517578
2024-02-29,61.40999984741211
2024-03-01,61.93000030517578
2024-03-04,62.0
2024-03-05,61.880001068115234
2024-03-06,62.33000183105469
2024-03-07,62.810001373291016
2024-03-08,62.86000061035156
2024-03-11,62.93000030517578
2024-03-12,63.31999969482422
2024-03-13,63.470001220703125
2024-03-14,63.16999816894531
2024-03-15,62.970001220703125
2024-03-18,63.15999984741211
2024-03-19,63.189998626708984
2024-03-20,63.68000030517578
2024-03-21,63.83000183105469
2024-03-22,63.529998779296875
2024-03-25,63.36000061035156
2024-03-26,63.380001068115234
2024-03-27,63.93000030517578
2024-03-28,64.12999725341797
2024-04-01,64.02999877929688
2024-04-02,63.93000030517578
2024-04-03,64.18000030517578
2024-04-04,63.75
2024-04-05,64.22000122070312
2024-04-08,64.26000213623047
2024-04-09,64.5
2024-04-10,63.880001068115234
2024-04-11,64.12000274658203
2024-04-12,63.189998626708984
2024-04-15,62.9900016784668
2024-04-16,62.66999816894531
2024-04-17,62.529998779296875
2024-04-18,62.56999969482422
2024-04-19,62.66999816894531
2024-04-22,62.86000061035156
2024-04-23,63.279998779296875
2024-04-24,63.41999816894531
2024-04-25,63.13999938964844
2024-04-26,63.45000076293945
2024-04-29,63.61000061035156
2024-04-30,62.86000061035156
2024-05-01,62.900001525878906
2024-05-02,63.439998626708984
2024-05-03,63.84000015258789
2024-05-06,64.27999877929688
2024-05-07,64.30000305175781
2024-05-08,64.27999877929688
2024-05-09,64.86000061035156
2024-05-10,65.08000183105469
2024-05-13,64.91000366210938
2024-05-14,65.2699966430664
2024-05-15,65.70999908447266
2024-05-16,65.61000061035156
2024-05-17,65.95999908447266
2024-05-20,65.98999786376953
2024-05-21,65.8499984741211
2024-05-22,65.44999694824219
2024-05-23,64.76000213623047
2024-05-24,64.94999694824219
2024-05-28,65.01000213623047
2024-05-29,64.26000213623047
2024-05-30,64.4000015258789
2024-05-31,64.94000244140625
2024-06-03,64.91999816894531
2024-06-04,64.7300033569336
2024-06-05,65.12999725341797
2024-06-06,65.33999633789062
2024-06-07,64.68000030517578
2024-06-10,64.87000274658203
2024-06-11,64.52999877929688
2024-06-12,64.98999786376953
2024-06-13,64.5199966430664
2024-06-14,64.30000305175781
2024-06-17,64.44999694824219
2024-06-18,64.61000061035156
2024-06-20,64.77999877929688
2024-06-21,64.5999984741211
2024-06-24,65.0
2024-06-25,64.9800033569336
2024-06-26,64.66999816894531
2024-06-27,64.8499984741211
2024-06-28,64.69999694824219
2024-07-01,64.47000122070312
2024-07-02,64.7300033569336
2024-07-03,65.16000366210938
2024-07-05,65.44000244140625
2024-07-08,65.12999725341797
2024-07-09,65.01000213623047
2024-07-10,65.61000061035156
2024-07-11,66.06999969482422
2024-07-12,66.4800033569336
2024-07-15,66.33999633789062
2024-07-16,66.9800033569336
2024-07-17,66.8499984741211
2024-07-18,66.45999908447266
2024-07-19,65.97000122070312
2024-07-22,66.44000244140625
2024-07-23,66.33000183105469
2024-07-24,65.76000213623047
2024-07-25,65.70999908447266
2024-07-26,66.5199966430664
2024-07-29,66.51000213623047
2024-07-30,66.62000274658203
2024-07-31,67.31999969482422
2024-08-01,66.73999786376953
2024-08-02,65.95999908447266
2024-08-05,64.6500015258789
2024-08-06,64.91000366210938
2024-08-07,64.87999725341797
2024-08-08,65.9000015258789
2024-08-09,66.0199966430664
2024-08-12,66.20999908447266
2024-08-13,66.93000030517578
2024-08-14,66.91999816894531
2024-08-15,67.51000213623047
2024-08-16,67.8499984741211
2024-08-19,68.30999755859375
2024-08-20,68.0999984741211
2024-08-21,68.44999694824219
2024-08-22,68.16999816894531
2024-08-23,69.02999877929688
2024-08-26,69.05999755859375
2024-08-27,69.16000366210938
2024-08-28,68.83000183105469
2024-08-29,69.12999725341797
2024-08-30,69.30000305175781
2024-09-03,68.54000091552734
2024-09-04,68.41999816894531
2024-09-05,68.4800033569336
2024-09-06,67.62999725341797
2024-09-09,68.0
2024-09-10,68.06999969482422
2024-09-11,68.16999816894531
2024-09-12,68.75
2024-09-13,69.16000366210938
2024-09-16,69.52999877929688
2024-09-17,69.3499984741211
2024-09-18,69.16000366210938
2024-09-19,70.06999969482422
2024-09-20,69.94999694824219
2024-09-23,70.19000244140625
2024-09-24,70.66000366210938
2024-09-25,70.44000244140625
2024-09-26,71.0999984741211
2024-09-27,71.0
2024-09-30,70.97000122070312
2024-10-01,70.93000030517578
2024-10-02,70.93000030517578
2024-10-03,70.44999694824219
2024-10-04,70.86000061035156
2024-10-07,70.47000122070312
2024-10-08,70.30999755859375
2024-10-09,70.44999694824219
2024-10-10,70.4000015258789
2024-10-11,70.79000091552734
2024-10-14,71.05000305175781
2024-10-15,70.45999908447266
2024-10-16,70.94000244140625
2024-10-17,70.94000244140625
2024-10-18,71.12000274658203
2024-10-21,70.6500015258789
2024-10-22,70.75
2024-10-23,70.37000274658203
2024-10-24,70.30999755859375
2024-10-25,69.95999908447266
2024-10-28,70.18000030517578
2024-10-29,70.30000305175781
2024-10-30,70.19999694824219
2024-10-31,69.52999877929688
2024-11-01,69.54000091552734
2024-11-04,69.68000030517578
2024-11-05,70.2300033569336
2024-11-06,70.26000213623047
2024-11-07,70.69000244140625
2024-11-08,70.44000244140625
2024-11-11,70.11000061035156
2024-11-12,69.4000015258789
2024-11-13,69.05000305175781
2024-11-14,68.94999694824219
2024-11-15,68.63999938964844
2024-11-18,69.2300033569336
2024-11-19,69.19000244140625
2024-11-20,69.19000244140625
2024-11-21,69.51000213623047
