Date,RSLDX
2022-09-07,57.2400016784668
2022-09-08,57.68000030517578
2022-09-09,58.83000183105469
2022-09-12,59.529998779296875
2022-09-13,57.43000030517578
2022-09-14,57.61000061035156
2022-09-15,57.209999084472656
2022-09-16,56.41999816894531
2022-09-19,56.63999938964844
2022-09-20,55.9900016784668
2022-09-21,55.189998626708984
2022-09-22,54.20000076293945
2022-09-23,53.040000915527344
2022-09-26,52.38999938964844
2022-09-27,52.529998779296875
2022-09-28,53.650001525878906
2022-09-29,52.630001068115234
2022-09-30,52.59000015258789
2022-10-03,53.779998779296875
2022-10-04,55.75
2022-10-05,55.43000030517578
2022-10-06,55.08000183105469
2022-10-07,53.720001220703125
2022-10-10,53.220001220703125
2022-10-11,52.810001373291016
2022-10-12,52.63999938964844
2022-10-13,53.349998474121094
2022-10-14,52.189998626708984
2022-10-17,53.560001373291016
2022-10-18,54.279998779296875
2022-10-19,53.2400016784668
2022-10-20,52.84000015258789
2022-10-21,53.650001525878906
2022-10-24,53.70000076293945
2022-10-25,54.95000076293945
2022-10-26,55.369998931884766
2022-10-27,55.08000183105469
2022-10-28,55.810001373291016
2022-10-31,55.540000915527344
2022-11-01,55.869998931884766
2022-11-02,54.779998779296875
2022-11-03,54.400001525878906
2022-11-04,55.349998474121094
2022-11-07,55.779998779296875
2022-11-08,56.20000076293945
2022-11-09,54.95000076293945
2022-11-10,57.90999984741211
2022-11-11,59.029998779296875
2022-11-14,58.400001525878906
2022-11-15,59.040000915527344
2022-11-16,58.13999938964844
2022-11-17,57.63999938964844
2022-11-18,57.720001220703125
2022-11-21,57.279998779296875
2022-11-22,57.79999923706055
2022-11-23,58.22999954223633
2022-11-25,58.43000030517578
2022-11-28,57.619998931884766
2022-11-29,57.68000030517578
2022-11-30,59.27000045776367
2022-12-01,59.689998626708984
2022-12-02,59.849998474121094
2022-12-05,58.63999938964844
2022-12-06,57.81999969482422
2022-12-07,57.86000061035156
2022-12-08,58.34000015258789
2022-12-09,58.119998931884766
2022-12-12,58.59000015258789
2022-12-13,59.16999816894531
2022-12-14,59.13999938964844
2022-12-15,57.56999969482422
2022-12-16,57.119998931884766
2022-12-19,56.439998626708984
2022-12-20,56.59000015258789
2022-12-21,57.20000076293945
2022-12-22,56.529998779296875
2022-12-23,56.540000915527344
2022-12-27,56.36000061035156
2022-12-28,55.75
2022-12-29,56.93000030517578
2022-12-30,56.68000030517578
2023-01-03,56.52000045776367
2023-01-04,57.2400016784668
2023-01-05,56.97999954223633
2023-01-06,58.09000015258789
2023-01-09,58.689998626708984
2023-01-10,59.099998474121094
2023-01-11,59.779998779296875
2023-01-12,60.33000183105469
2023-01-13,60.72999954223633
2023-01-17,60.779998779296875
2023-01-18,60.43000030517578
2023-01-19,60.0
2023-01-20,60.93000030517578
2023-01-23,61.65999984741211
2023-01-24,61.5099983215332
2023-01-25,61.540000915527344
2023-01-26,61.869998931884766
2023-01-27,62.13999938964844
2023-01-30,61.349998474121094
2023-01-31,62.2400016784668
2023-02-01,63.310001373291016
2023-02-02,64.41000366210938
2023-02-03,63.61000061035156
2023-02-06,62.7400016784668
2023-02-07,63.220001220703125
2023-02-08,62.75
2023-02-09,62.34000015258789
2023-02-10,61.95000076293945
2023-02-13,62.56999969482422
2023-02-14,62.650001525878906
2023-02-15,62.88999938964844
2023-02-16,62.45000076293945
2023-02-17,62.27000045776367
2023-02-21,61.11000061035156
2023-02-22,60.9900016784668
2023-02-23,61.279998779296875
2023-02-24,60.630001068115234
2023-02-27,60.970001220703125
2023-02-28,60.88999938964844
2023-03-01,61.02000045776367
2023-03-02,61.20000076293945
2023-03-03,62.119998931884766
2023-03-06,61.689998626708984
2023-03-07,60.880001068115234
2023-03-08,60.95000076293945
2023-03-09,59.810001373291016
2023-03-10,58.5099983215332
2023-03-13,58.0099983215332
2023-03-14,58.779998779296875
2023-03-15,57.689998626708984
2023-03-16,58.470001220703125
2023-03-17,57.7400016784668
2023-03-20,58.150001525878906
2023-03-21,59.0099983215332
2023-03-22,58.290000915527344
2023-03-23,58.540000915527344
2023-03-24,58.29999923706055
2023-03-27,58.619998931884766
2023-03-28,58.619998931884766
2023-03-29,59.22999954223633
2023-03-30,59.599998474121094
2023-03-31,60.349998474121094
2023-04-03,60.33000183105469
2023-04-04,59.84000015258789
2023-04-05,59.099998474121094
2023-04-06,59.06999969482422
2023-04-10,59.33000183105469
2023-04-11,59.880001068115234
2023-04-12,59.81999969482422
2023-04-13,60.63999938964844
2023-04-14,60.41999816894531
2023-04-17,60.61000061035156
2023-04-18,60.84000015258789
2023-04-19,60.66999816894531
2023-04-20,60.52000045776367
2023-04-21,60.63999938964844
2023-04-24,60.709999084472656
2023-04-25,59.63999938964844
2023-04-26,59.380001068115234
2023-04-27,60.27000045776367
2023-04-28,60.720001220703125
2023-05-01,60.63999938964844
2023-05-02,60.08000183105469
2023-05-03,60.189998626708984
2023-05-04,59.900001525878906
2023-05-05,60.77000045776367
2023-05-08,60.7599983215332
2023-05-09,60.52000045776367
2023-05-10,60.68000030517578
2023-05-11,60.4900016784668
2023-05-12,60.27000045776367
2023-05-15,60.790000915527344
2023-05-16,60.310001373291016
2023-05-17,60.75
2023-05-18,60.88999938964844
2023-05-19,60.79999923706055
2023-05-22,61.119998931884766
2023-05-23,60.459999084472656
2023-05-24,59.880001068115234
2023-05-25,59.65999984741211
2023-05-26,60.34000015258789
2023-05-30,60.13999938964844
2023-05-31,59.849998474121094
2023-06-01,60.54999923706055
2023-06-02,61.66999816894531
2023-06-05,61.38999938964844
2023-06-06,61.97999954223633
2023-06-07,62.029998779296875
2023-06-08,62.11000061035156
2023-06-09,61.939998626708984
2023-06-12,62.59000015258789
2023-06-13,63.22999954223633
2023-06-14,63.06999969482422
2023-06-15,63.70000076293945
2023-06-16,63.470001220703125
2023-06-20,63.0
2023-06-21,62.880001068115234
2023-06-22,62.540000915527344
2023-06-23,61.849998474121094
2023-06-26,61.83000183105469
2023-06-27,62.470001220703125
2023-06-28,62.650001525878906
2023-06-29,62.90999984741211
2023-06-30,63.47999954223633
2023-07-03,63.439998626708984
2023-07-05,63.029998779296875
2023-07-06,62.060001373291016
2023-07-07,62.56999969482422
2023-07-10,63.2400016784668
2023-07-11,63.90999984741211
2023-07-12,64.66000366210938
2023-07-13,65.43000030517578
2023-07-14,65.13999938964844
2023-07-17,65.19999694824219
2023-07-18,65.58000183105469
2023-07-19,65.77999877929688
2023-07-20,65.12000274658203
2023-07-21,65.05000305175781
2023-07-24,64.9800033569336
2023-07-25,65.19999694824219
2023-07-26,65.43000030517578
2023-07-27,64.87999725341797
2023-07-28,65.61000061035156
2023-07-31,65.7699966430664
2023-08-01,65.41999816894531
2023-08-02,64.25
2023-08-03,64.16000366210938
2023-08-04,64.30000305175781
2023-08-07,64.5199966430664
2023-08-08,63.81999969482422
2023-08-09,63.70000076293945
2023-08-10,63.7400016784668
2023-08-11,63.459999084472656
2023-08-14,63.40999984741211
2023-08-15,62.7599983215332
2023-08-16,62.25
2023-08-17,61.40999984741211
2023-08-18,61.45000076293945
2023-08-21,61.5099983215332
2023-08-22,61.63999938964844
2023-08-23,62.310001373291016
2023-08-24,61.540000915527344
2023-08-25,61.7400016784668
2023-08-28,62.0
2023-08-29,63.08000183105469
2023-08-30,63.279998779296875
2023-08-31,63.279998779296875
2023-09-01,63.5099983215332
2023-09-05,62.77000045776367
2023-09-06,62.58000183105469
2023-09-07,62.099998474121094
2023-09-08,61.939998626708984
2023-09-11,62.220001220703125
2023-09-12,61.779998779296875
2023-09-13,61.54999923706055
2023-09-14,62.029998779296875
2023-09-15,61.63999938964844
2023-09-18,61.34000015258789
2023-09-19,61.04999923706055
2023-09-20,60.790000915527344
2023-09-21,59.709999084472656
2023-09-22,59.72999954223633
2023-09-25,59.75
2023-09-26,58.90999984741211
2023-09-27,59.130001068115234
2023-09-28,59.68000030517578
2023-09-29,59.619998931884766
2023-10-02,58.970001220703125
2023-10-03,58.02000045776367
2023-10-04,58.13999938964844
2023-10-05,58.16999816894531
2023-10-06,58.7400016784668
2023-10-09,58.72999954223633
2023-10-10,59.529998779296875
2023-10-11,59.5
2023-10-12,58.689998626708984
2023-10-13,58.11000061035156
2023-10-16,58.630001068115234
2023-10-17,58.88999938964844
2023-10-18,57.81999969482422
2023-10-19,57.22999954223633
2023-10-20,56.689998626708984
2023-10-23,56.41999816894531
2023-10-24,56.709999084472656
2023-10-25,55.779998779296875
2023-10-26,55.529998779296875
2023-10-27,55.38999938964844
2023-10-30,55.84000015258789
2023-10-31,56.16999816894531
2023-11-01,56.5099983215332
2023-11-02,57.540000915527344
2023-11-03,58.810001373291016
2023-11-06,58.54999923706055
2023-11-07,58.529998779296875
2023-11-08,58.40999984741211
2023-11-09,58.04999923706055
2023-11-10,58.5
2023-11-13,58.529998779296875
2023-11-14,60.709999084472656
2023-11-15,60.88999938964844
2023-11-16,60.38999938964844
2023-11-17,61.0
2023-11-20,61.529998779296875
2023-11-21,61.08000183105469
2023-11-22,61.369998931884766
2023-11-24,61.630001068115234
2023-11-27,61.54999923706055
2023-11-28,61.52000045776367
2023-11-29,61.880001068115234
2023-11-30,61.97999954223633
2023-12-01,62.9900016784668
2023-12-04,62.869998931884766
2023-12-05,62.43000030517578
2023-12-06,62.54999923706055
2023-12-07,62.869998931884766
2023-12-08,63.20000076293945
2023-12-11,63.4900016784668
2023-12-12,63.47999954223633
2023-12-13,64.80000305175781
2023-12-14,66.33999633789062
2023-12-15,66.13999938964844
2023-12-18,65.9800033569336
2023-12-19,66.2300033569336
2023-12-20,65.2300033569336
2023-12-21,66.19999694824219
2023-12-22,66.5199966430664
2023-12-26,66.93000030517578
2023-12-27,67.37000274658203
2023-12-28,67.33999633789062
2023-12-29,66.94999694824219
2024-01-02,66.01000213623047
2024-01-03,64.68000030517578
2024-01-04,64.79000091552734
2024-01-05,64.63999938964844
2024-01-08,65.5999984741211
2024-01-09,65.26000213623047
2024-01-10,65.5199966430664
2024-01-11,65.44000244140625
2024-01-12,65.44999694824219
2024-01-16,64.66999816894531
2024-01-17,64.02999877929688
2024-01-18,64.36000061035156
2024-01-19,64.83999633789062
2024-01-22,65.4800033569336
2024-01-23,65.23999786376953
2024-01-24,65.05000305175781
2024-01-25,65.16000366210938
2024-01-26,65.19999694824219
2024-01-29,65.83999633789062
2024-01-30,65.52999877929688
2024-01-31,64.87999725341797
2024-02-01,65.75
2024-02-02,65.76000213623047
2024-02-05,65.04000091552734
2024-02-06,65.54000091552734
2024-02-07,65.86000061035156
2024-02-08,66.54000091552734
2024-02-09,66.94000244140625
2024-02-12,67.33000183105469
2024-02-13,66.04000091552734
2024-02-14,66.94000244140625
2024-02-15,67.75
2024-02-16,67.44000244140625
2024-02-20,66.98999786376953
2024-02-21,66.69999694824219
2024-02-22,67.56999969482422
2024-02-23,67.61000061035156
2024-02-26,67.69000244140625
2024-02-27,68.08999633789062
2024-02-28,67.80000305175781
2024-02-29,67.9800033569336
2024-03-01,68.61000061035156
2024-03-04,68.41000366210938
2024-03-05,67.69000244140625
2024-03-06,68.27999877929688
2024-03-07,68.83999633789062
2024-03-08,68.45999908447266
2024-03-11,68.08999633789062
2024-03-12,68.52999877929688
2024-03-13,68.38999938964844
2024-03-14,67.7699966430664
2024-03-15,67.58999633789062
2024-03-18,67.55999755859375
2024-03-19,67.7300033569336
2024-03-20,68.55000305175781
2024-03-21,69.0
2024-03-22,68.48999786376953
2024-03-25,68.41000366210938
2024-03-26,68.51000213623047
2024-03-27,69.19999694824219
2024-03-28,69.26000213623047
2024-04-01,68.91999816894531
2024-04-02,68.19000244140625
2024-04-03,68.55999755859375
2024-04-04,68.0
2024-04-05,68.52999877929688
2024-04-08,68.80999755859375
2024-04-09,68.87000274658203
2024-04-10,67.79000091552734
2024-04-11,67.97000122070312
2024-04-12,66.61000061035156
2024-04-15,65.80999755859375
2024-04-16,65.33000183105469
2024-04-17,64.95999908447266
2024-04-18,64.81999969482422
2024-04-19,64.45999908447266
2024-04-22,64.8499984741211
2024-04-23,66.01000213623047
2024-04-24,65.91000366210938
2024-04-25,65.54000091552734
2024-04-26,65.9000015258789
2024-04-29,66.41000366210938
2024-04-30,65.47000122070312
2024-05-01,65.38999938964844
2024-05-02,66.08999633789062
2024-05-03,66.66000366210938
2024-05-06,67.47000122070312
2024-05-07,67.47000122070312
2024-05-08,67.25
2024-05-09,67.5999984741211
2024-05-10,67.68000030517578
2024-05-13,67.52999877929688
2024-05-14,68.11000061035156
2024-05-15,68.91000366210938
2024-05-16,68.63999938964844
2024-05-17,68.58999633789062
2024-05-20,68.91999816894531
2024-05-21,68.55000305175781
2024-05-22,68.12999725341797
2024-05-23,67.55999755859375
2024-05-24,68.19000244140625
2024-05-28,67.9800033569336
2024-05-29,67.05000305175781
2024-05-30,67.4000015258789
2024-05-31,67.79000091552734
2024-06-03,67.77999877929688
2024-06-04,67.05999755859375
2024-06-05,68.08999633789062
2024-06-06,67.91000366210938
2024-06-07,67.38999938964844
2024-06-10,67.63999938964844
2024-06-11,67.30000305175781
2024-06-12,68.26000213623047
2024-06-13,67.66999816894531
2024-06-14,67.04000091552734
2024-06-17,67.43000030517578
2024-06-18,67.55000305175781
2024-06-20,67.30999755859375
2024-06-21,67.22000122070312
2024-06-24,67.48999786376953
2024-06-25,67.12999725341797
2024-06-26,66.98999786376953
2024-06-27,67.18000030517578
2024-06-28,67.30999755859375
2024-07-01,66.9800033569336
2024-07-02,66.94999694824219
2024-07-03,67.4800033569336
2024-07-05,67.87999725341797
2024-07-08,67.87000274658203
2024-07-09,67.58000183105469
2024-07-10,68.08000183105469
2024-07-11,69.05999755859375
2024-07-12,69.79000091552734
2024-07-15,70.08000183105469
2024-07-16,71.26000213623047
2024-07-17,70.22000122070312
2024-07-18,69.44000244140625
2024-07-19,68.95999908447266
2024-07-22,69.61000061035156
2024-07-23,69.75
2024-07-24,68.33999633789062
2024-07-25,68.41999816894531
2024-07-26,69.20999908447266
2024-07-29,69.11000061035156
2024-07-30,69.08999633789062
2024-07-31,69.91000366210938
2024-08-01,68.06999969482422
2024-08-02,66.36000061035156
2024-08-05,64.5
2024-08-06,65.0999984741211
2024-08-07,64.7300033569336
2024-08-08,66.08000183105469
2024-08-09,66.08999633789062
2024-08-12,65.88999938964844
2024-08-13,67.0
2024-08-14,67.05000305175781
2024-08-15,68.23999786376953
2024-08-16,68.41000366210938
2024-08-19,69.0999984741211
2024-08-20,68.86000061035156
2024-08-21,69.55000305175781
2024-08-22,69.08999633789062
2024-08-23,70.52999877929688
2024-08-26,70.29000091552734
2024-08-27,70.1500015258789
2024-08-28,69.66999816894531
2024-08-29,69.9000015258789
2024-08-30,70.38999938964844
2024-09-03,68.55999755859375
2024-09-04,68.52999877929688
2024-09-05,68.22000122070312
2024-09-06,67.11000061035156
2024-09-09,67.58999633789062
2024-09-10,67.55000305175781
2024-09-11,68.11000061035156
2024-09-12,68.91000366210938
2024-09-13,69.80999755859375
2024-09-16,70.0199966430664
2024-09-17,70.33000183105469
2024-09-18,70.13999938964844
2024-09-19,71.37000274658203
2024-09-20,71.02999877929688
2024-09-23,71.08999633789062
2024-09-24,71.36000061035156
2024-09-25,70.91000366210938
2024-09-26,71.80999755859375
2024-09-27,71.76000213623047
2024-09-30,71.69000244140625
2024-10-01,71.0
2024-10-02,70.80999755859375
2024-10-03,70.31999969482422
2024-10-04,70.8499984741211
2024-10-07,70.31999969482422
2024-10-08,70.63999938964844
2024-10-09,70.97000122070312
2024-10-10,70.56999969482422
2024-10-11,71.41000366210938
2024-10-14,71.69999694824219
2024-10-15,71.31999969482422
2024-10-16,71.72000122070312
2024-10-17,71.4800033569336
2024-10-18,71.45999908447266
2024-10-21,70.7300033569336
2024-10-22,70.19000244140625
2024-10-23,69.5999984741211
2024-10-24,70.05000305175781
2024-10-25,69.80000305175781
2024-10-28,70.41000366210938
2024-10-29,70.37999725341797
2024-10-30,70.20999908447266
2024-10-31,69.41999816894531
2024-11-01,69.62000274658203
2024-11-04,69.77999877929688
2024-11-05,70.68000030517578
2024-11-06,71.86000061035156
2024-11-07,72.30999755859375
2024-11-08,72.37000274658203
2024-11-11,72.62000274658203
2024-11-12,71.48999786376953
2024-11-13,70.80000305175781
2024-11-14,70.44000244140625
2024-11-15,69.58000183105469
2024-11-18,69.6500015258789
2024-11-19,70.05000305175781
2024-11-20,70.08000183105469
2024-11-21,70.81999969482422
