Date,PRGFX
2022-11-28,67.11000061035156
2022-11-29,66.69999694824219
2022-11-30,69.77999877929688
2022-12-01,69.81999969482422
2022-12-02,69.61000061035156
2022-12-05,68.22000122070312
2022-12-06,66.9000015258789
2022-12-07,66.69999694824219
2022-12-08,67.48999786376953
2022-12-09,66.9000015258789
2022-12-12,67.86000061035156
2022-12-13,66.37000274658203
2022-12-14,65.9800033569336
2022-12-15,63.7599983215332
2022-12-16,62.900001525878906
2022-12-19,62.04999923706055
2022-12-20,61.91999816894531
2022-12-21,62.72999954223633
2022-12-22,61.40999984741211
2022-12-23,61.56999969482422
2022-12-27,61.040000915527344
2022-12-28,60.27000045776367
2022-12-29,61.72999954223633
2022-12-30,61.61000061035156
2023-01-03,61.380001068115234
2023-01-04,61.619998931884766
2023-01-05,60.52000045776367
2023-01-06,61.779998779296875
2023-01-09,62.400001525878906
2023-01-10,62.959999084472656
2023-01-11,64.08000183105469
2023-01-12,64.55000305175781
2023-01-13,64.91000366210938
2023-01-17,64.95999908447266
2023-01-18,64.19999694824219
2023-01-19,63.75
2023-01-20,65.43000030517578
2023-01-23,66.54000091552734
2023-01-24,66.31999969482422
2023-01-25,66.33000183105469
2023-01-26,67.29000091552734
2023-01-27,67.70999908447266
2023-01-30,66.44999694824219
2023-01-31,67.5999984741211
2023-02-01,68.94999694824219
2023-02-02,70.87999725341797
2023-02-03,69.54000091552734
2023-02-06,68.9000015258789
2023-02-07,70.19000244140625
2023-02-08,69.2699966430664
2023-02-09,68.69000244140625
2023-02-10,68.16999816894531
2023-02-13,69.13999938964844
2023-02-14,69.4800033569336
2023-02-15,69.91999816894531
2023-02-16,68.66000366210938
2023-02-17,68.12999725341797
2023-02-21,66.66000366210938
2023-02-22,66.7300033569336
2023-02-23,67.30999755859375
2023-02-24,66.2699966430664
2023-02-27,66.62999725341797
2023-02-28,66.5199966430664
2023-03-01,65.93000030517578
2023-03-02,66.51000213623047
2023-03-03,67.83000183105469
2023-03-06,67.91000366210938
2023-03-07,67.05000305175781
2023-03-08,67.33999633789062
2023-03-09,66.20999908447266
2023-03-10,65.12999725341797
2023-03-13,65.3499984741211
2023-03-14,66.80999755859375
2023-03-15,66.76000213623047
2023-03-16,68.5199966430664
2023-03-17,68.29000091552734
2023-03-20,68.30999755859375
2023-03-21,69.33999633789062
2023-03-22,68.63999938964844
2023-03-23,69.37999725341797
2023-03-24,69.48999786376953
2023-03-27,69.20999908447266
2023-03-28,68.80999755859375
2023-03-29,69.93000030517578
2023-03-30,70.48999786376953
2023-03-31,71.55000305175781
2023-04-03,71.72000122070312
2023-04-04,71.56999969482422
2023-04-05,71.0199966430664
2023-04-06,71.62000274658203
2023-04-10,71.52999877929688
2023-04-11,71.18000030517578
2023-04-12,70.80000305175781
2023-04-13,72.0999984741211
2023-04-14,71.8499984741211
2023-04-17,71.81999969482422
2023-04-18,71.87999725341797
2023-04-19,71.87999725341797
2023-04-20,71.55000305175781
2023-04-21,71.72000122070312
2023-04-24,71.58999633789062
2023-04-25,70.2699966430664
2023-04-26,70.88999938964844
2023-04-27,72.5999984741211
2023-04-28,73.08000183105469
2023-05-01,73.02999877929688
2023-05-02,72.44999694824219
2023-05-03,72.05999755859375
2023-05-04,71.91999816894531
2023-05-05,73.27999877929688
2023-05-08,73.58000183105469
2023-05-09,73.2300033569336
2023-05-10,74.02999877929688
2023-05-11,74.12999725341797
2023-05-12,73.83000183105469
2023-05-15,74.16000366210938
2023-05-16,74.16000366210938
2023-05-17,75.05999755859375
2023-05-18,76.18000030517578
2023-05-19,76.0
2023-05-22,76.2300033569336
2023-05-23,75.08000183105469
2023-05-24,74.58000183105469
2023-05-25,76.13999938964844
2023-05-26,77.52999877929688
2023-05-30,77.55999755859375
2023-05-31,77.04000091552734
2023-06-01,78.0999984741211
2023-06-02,78.76000213623047
2023-06-05,78.77999877929688
2023-06-06,78.91000366210938
2023-06-07,77.31999969482422
2023-06-08,77.9800033569336
2023-06-09,78.23999786376953
2023-06-12,79.3499984741211
2023-06-13,79.80000305175781
2023-06-14,79.98999786376953
2023-06-15,81.02999877929688
2023-06-16,80.36000061035156
2023-06-20,80.33000183105469
2023-06-21,79.56999969482422
2023-06-22,80.45999908447266
2023-06-23,79.72000122070312
2023-06-26,78.63999938964844
2023-06-27,79.86000061035156
2023-06-28,80.0999984741211
2023-06-29,80.19999694824219
2023-06-30,81.44000244140625
2023-07-03,81.43000030517578
2023-07-05,81.47000122070312
2023-07-06,81.05999755859375
2023-07-07,80.88999938964844
2023-07-10,80.80999755859375
2023-07-11,81.1500015258789
2023-07-12,82.16000366210938
2023-07-13,83.3499984741211
2023-07-14,83.62999725341797
2023-07-17,84.19999694824219
2023-07-18,85.0199966430664
2023-07-19,85.0
2023-07-20,83.36000061035156
2023-07-21,83.06999969482422
2023-07-24,83.1500015258789
2023-07-25,83.56999969482422
2023-07-26,83.44999694824219
2023-07-27,82.93000030517578
2023-07-28,84.38999938964844
2023-07-31,84.5199966430664
2023-08-01,84.30999755859375
2023-08-02,82.5
2023-08-03,82.43000030517578
2023-08-04,82.2699966430664
2023-08-07,82.94000244140625
2023-08-08,82.62000274658203
2023-08-09,81.66000366210938
2023-08-10,81.80000305175781
2023-08-11,81.3499984741211
2023-08-14,82.44000244140625
2023-08-15,81.66000366210938
2023-08-16,81.0199966430664
2023-08-17,80.12999725341797
2023-08-18,80.0199966430664
2023-08-21,81.22000122070312
2023-08-22,81.0999984741211
2023-08-23,82.3499984741211
2023-08-24,80.88999938964844
2023-08-25,81.44000244140625
2023-08-28,82.02999877929688
2023-08-29,83.55000305175781
2023-08-30,84.04000091552734
2023-08-31,84.1500015258789
2023-09-01,84.31999969482422
2023-09-05,84.41000366210938
2023-09-06,83.66999816894531
2023-09-07,83.41000366210938
2023-09-08,83.38999938964844
2023-09-11,84.19999694824219
2023-09-12,83.33999633789062
2023-09-13,83.62000274658203
2023-09-14,84.0
2023-09-15,82.7699966430664
2023-09-18,82.8499984741211
2023-09-19,82.58000183105469
2023-09-20,81.41000366210938
2023-09-21,79.87000274658203
2023-09-22,79.83999633789062
2023-09-25,80.25
2023-09-26,79.19999694824219
2023-09-27,79.33999633789062
2023-09-28,79.86000061035156
2023-09-29,79.91999816894531
2023-10-02,80.68000030517578
2023-10-03,79.16000366210938
2023-10-04,80.27999877929688
2023-10-05,80.11000061035156
2023-10-06,81.55000305175781
2023-10-09,81.80999755859375
2023-10-10,82.16999816894531
2023-10-11,82.80000305175781
2023-10-12,82.51000213623047
2023-10-13,81.61000061035156
2023-10-16,82.61000061035156
2023-10-17,82.37999725341797
2023-10-18,80.98999786376953
2023-10-19,80.68000030517578
2023-10-20,79.5199966430664
2023-10-23,79.87000274658203
2023-10-24,80.62999725341797
2023-10-25,78.87999725341797
2023-10-26,77.29000091552734
2023-10-27,77.58999633789062
2023-10-30,78.77999877929688
2023-10-31,79.13999938964844
2023-11-01,80.20999908447266
2023-11-02,81.63999938964844
2023-11-03,82.29000091552734
2023-11-06,82.80000305175781
2023-11-07,83.4800033569336
2023-11-08,83.80000305175781
2023-11-09,83.06999969482422
2023-11-10,84.52999877929688
2023-11-13,84.51000213623047
2023-11-14,85.88999938964844
2023-11-15,85.69999694824219
2023-11-16,86.11000061035156
2023-11-17,86.05999755859375
2023-11-20,86.97000122070312
2023-11-21,86.6500015258789
2023-11-22,87.1500015258789
2023-11-24,87.02999877929688
2023-11-27,87.0
2023-11-28,87.0999984741211
2023-11-29,86.8499984741211
2023-11-30,86.80000305175781
2023-12-01,86.98999786376953
2023-12-04,86.05999755859375
2023-12-05,86.41999816894531
2023-12-06,85.8499984741211
2023-12-07,86.80999755859375
2023-12-08,87.23999786376953
2023-12-11,87.16999816894531
2023-12-12,87.81999969482422
2023-12-13,85.87999725341797
2023-12-14,85.48999786376953
2023-12-15,85.80000305175781
2023-12-18,86.44999694824219
2023-12-19,86.87999725341797
2023-12-20,85.55000305175781
2023-12-21,86.4800033569336
2023-12-22,86.44999694824219
2023-12-26,86.72000122070312
2023-12-27,86.80999755859375
2023-12-28,86.86000061035156
2023-12-29,86.58999633789062
2024-01-02,85.2300033569336
2024-01-03,84.5199966430664
2024-01-04,84.12000274658203
2024-01-05,84.2699966430664
2024-01-08,86.04000091552734
2024-01-09,86.30000305175781
2024-01-10,87.25
2024-01-11,87.5
2024-01-12,87.58999633789062
2024-01-16,87.41999816894531
2024-01-17,86.98999786376953
2024-01-18,87.97000122070312
2024-01-19,89.12999725341797
2024-01-22,89.27999877929688
2024-01-23,89.62000274658203
2024-01-24,90.12999725341797
2024-01-25,90.44999694824219
2024-01-26,90.44000244140625
2024-01-29,91.55999755859375
2024-01-30,91.06999969482422
2024-01-31,89.18000030517578
2024-02-01,90.5
2024-02-02,92.55999755859375
2024-02-05,92.6500015258789
2024-02-06,92.6500015258789
2024-02-07,93.86000061035156
2024-02-08,93.95999908447266
2024-02-09,95.05999755859375
2024-02-12,94.37000274658203
2024-02-13,93.05999755859375
2024-02-14,94.37999725341797
2024-02-15,94.41000366210938
2024-02-16,93.80999755859375
2024-02-20,92.72000122070312
2024-02-21,92.61000061035156
2024-02-22,95.37999725341797
2024-02-23,95.27999877929688
2024-02-26,94.94000244140625
2024-02-27,95.04000091552734
2024-02-28,94.61000061035156
2024-02-29,95.38999938964844
2024-03-01,96.38999938964844
2024-03-04,96.16000366210938
2024-03-05,94.58999633789062
2024-03-06,95.0999984741211
2024-03-07,96.56999969482422
2024-03-08,95.58999633789062
2024-03-11,94.98999786376953
2024-03-12,96.88999938964844
2024-03-13,96.51000213623047
2024-03-14,96.5
2024-03-15,95.31999969482422
2024-03-18,96.1500015258789
2024-03-19,96.76000213623047
2024-03-20,97.70999908447266
2024-03-21,97.7300033569336
2024-03-22,97.87999725341797
2024-03-25,97.4800033569336
2024-03-26,97.12000274658203
2024-03-27,97.25
2024-03-28,97.13999938964844
2024-04-01,97.33999633789062
2024-04-02,96.61000061035156
2024-04-03,96.91000366210938
2024-04-04,95.61000061035156
2024-04-05,97.12999725341797
2024-04-08,96.97000122070312
2024-04-09,96.94000244140625
2024-04-10,96.41999816894531
2024-04-11,97.66999816894531
2024-04-12,96.37999725341797
2024-04-15,94.79000091552734
2024-04-16,94.98999786376953
2024-04-17,94.16000366210938
2024-04-18,93.63999938964844
2024-04-19,91.62999725341797
2024-04-22,92.47000122070312
2024-04-23,94.0999984741211
2024-04-24,93.4800033569336
2024-04-25,92.73999786376953
2024-04-26,94.52999877929688
2024-04-29,94.22000122070312
2024-04-30,92.52999877929688
2024-05-01,92.5
2024-05-02,93.72000122070312
2024-05-03,95.2300033569336
2024-05-06,96.45999908447266
2024-05-07,96.55000305175781
2024-05-08,96.16000366210938
2024-05-09,96.43000030517578
2024-05-10,96.37999725341797
2024-05-13,96.36000061035156
2024-05-14,96.87999725341797
2024-05-15,98.31999969482422
2024-05-16,97.98999786376953
2024-05-17,98.02999877929688
2024-05-20,98.44000244140625
2024-05-21,98.72000122070312
2024-05-22,98.47000122070312
2024-05-23,98.31999969482422
2024-05-24,99.02999877929688
2024-05-28,99.62000274658203
2024-05-29,99.27999877929688
2024-05-30,97.69999694824219
2024-05-31,97.9000015258789
2024-06-03,98.69999694824219
2024-06-04,99.04000091552734
2024-06-05,100.91999816894531
2024-06-06,101.08999633789062
2024-06-07,100.94000244140625
2024-06-10,101.29000091552734
2024-06-11,102.19000244140625
2024-06-12,103.62999725341797
2024-06-13,103.66000366210938
2024-06-14,103.94999694824219
2024-06-17,104.58999633789062
2024-06-18,104.69999694824219
2024-06-20,104.0199966430664
2024-06-21,103.94000244140625
2024-06-24,102.87000274658203
2024-06-25,104.4000015258789
2024-06-26,105.1500015258789
2024-06-27,105.33999633789062
2024-06-28,104.36000061035156
2024-07-01,105.1500015258789
2024-07-02,105.97000122070312
2024-07-03,106.73999786376953
2024-07-05,107.97000122070312
2024-07-08,107.95999908447266
2024-07-09,108.0199966430664
2024-07-10,109.11000061035156
2024-07-11,106.77999877929688
2024-07-12,107.36000061035156
2024-07-15,107.4800033569336
2024-07-16,107.3499984741211
2024-07-17,104.2300033569336
2024-07-18,103.3499984741211
2024-07-19,102.76000213623047
2024-07-22,104.30999755859375
2024-07-23,104.51000213623047
2024-07-24,100.66999816894531
2024-07-25,99.79000091552734
2024-07-26,100.62999725341797
2024-07-29,100.73999786376953
2024-07-30,99.76000213623047
2024-07-31,102.37999725341797
2024-08-01,100.88999938964844
2024-08-02,98.66000366210938
2024-08-05,95.2699966430664
2024-08-06,96.33999633789062
2024-08-07,95.80999755859375
2024-08-08,98.38999938964844
2024-08-09,99.08999633789062
2024-08-12,99.33000183105469
2024-08-13,101.36000061035156
2024-08-14,101.66000366210938
2024-08-15,103.63999938964844
2024-08-16,103.77999877929688
2024-08-19,104.93000030517578
2024-08-20,104.91000366210938
2024-08-21,105.30000305175781
2024-08-22,103.83999633789062
2024-08-23,104.86000061035156
2024-08-26,104.23999786376953
2024-08-27,104.47000122070312
2024-08-28,103.45999908447266
2024-08-29,103.11000061035156
2024-08-30,104.16000366210938
2024-09-03,101.4000015258789
2024-09-04,101.0199966430664
2024-09-05,101.16999816894531
2024-09-06,99.16000366210938
2024-09-09,100.33999633789062
2024-09-10,101.01000213623047
2024-09-11,103.05000305175781
2024-09-12,103.97000122070312
2024-09-13,104.20999908447266
2024-09-16,103.7699966430664
2024-09-17,103.86000061035156
2024-09-18,103.58999633789062
2024-09-19,106.05000305175781
2024-09-20,105.55000305175781
2024-09-23,105.69000244140625
2024-09-24,106.01000213623047
2024-09-25,106.08000183105469
2024-09-26,106.31999969482422
2024-09-27,105.75
2024-09-30,106.30999755859375
2024-10-01,104.83000183105469
2024-10-02,104.81999969482422
2024-10-03,104.80999755859375
2024-10-04,105.9000015258789
2024-10-07,104.66999816894531
2024-10-08,106.3499984741211
2024-10-09,106.97000122070312
2024-10-10,107.01000213623047
2024-10-11,107.45999908447266
2024-10-14,108.30000305175781
2024-10-15,107.18000030517578
2024-10-16,107.20999908447266
2024-10-17,107.27999877929688
2024-10-18,108.19000244140625
2024-10-21,108.68000030517578
2024-10-22,108.87000274658203
2024-10-23,107.23999786376953
2024-10-24,107.69999694824219
2024-10-25,108.22000122070312
2024-10-28,108.41000366210938
2024-10-29,109.30999755859375
2024-10-30,108.75
2024-10-31,105.80999755859375
2024-11-01,106.91000366210938
2024-11-04,106.43000030517578
2024-11-05,107.62999725341797
2024-11-06,109.80999755859375
2024-11-07,111.79000091552734
2024-11-08,111.83000183105469
2024-11-11,111.8499984741211
2024-11-12,112.52999877929688
2024-11-13,112.70999908447266
2024-11-14,112.22000122070312
2024-11-15,109.69000244140625
2024-11-18,109.81999969482422
2024-11-19,111.05000305175781
2024-11-20,111.08999633789062
2024-11-21,111.08000183105469
