Date,VFIFX
2023-02-02,41.220001220703125
2023-02-03,40.790000915527344
2023-02-06,40.43000030517578
2023-02-07,40.790000915527344
2023-02-08,40.5
2023-02-09,40.29999923706055
2023-02-10,40.2599983215332
2023-02-13,40.619998931884766
2023-02-14,40.630001068115234
2023-02-15,40.650001525878906
2023-02-16,40.29999923706055
2023-02-17,40.220001220703125
2023-02-21,39.58000183105469
2023-02-22,39.4900016784668
2023-02-23,39.66999816894531
2023-02-24,39.189998626708984
2023-02-27,39.38999938964844
2023-02-28,39.2599983215332
2023-03-01,39.27000045776367
2023-03-02,39.45000076293945
2023-03-03,39.9900016784668
2023-03-06,39.939998626708984
2023-03-07,39.400001525878906
2023-03-08,39.45000076293945
2023-03-09,38.90999984741211
2023-03-10,38.470001220703125
2023-03-13,38.380001068115234
2023-03-14,38.779998779296875
2023-03-15,38.33000183105469
2023-03-16,38.810001373291016
2023-03-17,38.5099983215332
2023-03-20,38.810001373291016
2023-03-21,39.2400016784668
2023-03-22,38.88999938964844
2023-03-23,39.02000045776367
2023-03-24,39.06999969482422
2023-03-27,39.13999938964844
2023-03-28,39.189998626708984
2023-03-29,39.630001068115234
2023-03-30,39.900001525878906
2023-03-31,40.310001373291016
2023-04-03,40.459999084472656
2023-04-04,40.31999969482422
2023-04-05,40.15999984741211
2023-04-06,40.27000045776367
2023-04-10,40.27000045776367
2023-04-11,40.38999938964844
2023-04-12,40.33000183105469
2023-04-13,40.810001373291016
2023-04-14,40.68000030517578
2023-04-17,40.7599983215332
2023-04-18,40.81999969482422
2023-04-19,40.7400016784668
2023-04-20,40.61000061035156
2023-04-21,40.630001068115234
2023-04-24,40.65999984741211
2023-04-25,40.11000061035156
2023-04-26,40.0099983215332
2023-04-27,40.56999969482422
2023-04-28,40.79999923706055
2023-05-01,40.72999954223633
2023-05-02,40.36000061035156
2023-05-03,40.27000045776367
2023-05-04,40.119998931884766
2023-05-05,40.709999084472656
2023-05-08,40.720001220703125
2023-05-09,40.56999969482422
2023-05-10,40.68000030517578
2023-05-11,40.58000183105469
2023-05-12,40.470001220703125
2023-05-15,40.689998626708984
2023-05-16,40.400001525878906
2023-05-17,40.72999954223633
2023-05-18,40.88999938964844
2023-05-19,40.869998931884766
2023-05-22,40.95000076293945
2023-05-23,40.529998779296875
2023-05-24,40.18000030517578
2023-05-25,40.27000045776367
2023-05-26,40.709999084472656
2023-05-30,40.619998931884766
2023-05-31,40.369998931884766
2023-06-01,40.79999923706055
2023-06-02,41.349998474121094
2023-06-05,41.2599983215332
2023-06-06,41.459999084472656
2023-06-07,41.29999923706055
2023-06-08,41.54999923706055
2023-06-09,41.560001373291016
2023-06-12,41.84000015258789
2023-06-13,42.11000061035156
2023-06-14,42.18000030517578
2023-06-15,42.630001068115234
2023-06-16,42.5099983215332
2023-06-20,42.209999084472656
2023-06-21,42.06999969482422
2023-06-22,42.040000915527344
2023-06-23,41.63999938964844
2023-06-26,41.59000015258789
2023-06-27,41.970001220703125
2023-06-28,41.9900016784668
2023-06-29,42.04999923706055
2023-06-30,42.470001220703125
2023-07-03,42.560001373291016
2023-07-05,42.36000061035156
2023-07-06,41.88999938964844
2023-07-07,41.95000076293945
2023-07-10,41.95000076293945
2023-07-11,42.41999816894531
2023-07-12,42.869998931884766
2023-07-13,43.34000015258789
2023-07-14,43.209999084472656
2023-07-17,43.310001373291016
2023-07-18,43.54999923706055
2023-07-19,43.630001068115234
2023-07-20,43.349998474121094
2023-07-21,43.349998474121094
2023-07-24,43.470001220703125
2023-07-25,43.61000061035156
2023-07-26,43.650001525878906
2023-07-27,43.38999938964844
2023-07-28,43.790000915527344
2023-07-31,43.880001068115234
2023-08-01,43.630001068115234
2023-08-02,42.97999954223633
2023-08-03,42.869998931884766
2023-08-04,42.81999969482422
2023-08-07,43.08000183105469
2023-08-08,42.86000061035156
2023-08-09,42.709999084472656
2023-08-10,42.7400016784668
2023-08-11,42.59000015258789
2023-08-14,42.630001068115234
2023-08-15,42.16999816894531
2023-08-16,41.880001068115234
2023-08-17,41.619998931884766
2023-08-18,41.599998474121094
2023-08-21,41.7599983215332
2023-08-22,41.689998626708984
2023-08-23,42.130001068115234
2023-08-24,41.66999816894531
2023-08-25,41.86000061035156
2023-08-28,42.15999984741211
2023-08-29,42.72999954223633
2023-08-30,42.810001373291016
2023-08-31,42.709999084472656
2023-09-01,42.81999969482422
2023-09-05,42.560001373291016
2023-09-06,42.349998474121094
2023-09-07,42.20000076293945
2023-09-08,42.209999084472656
2023-09-11,42.5
2023-09-12,42.34000015258789
2023-09-13,42.31999969482422
2023-09-14,42.689998626708984
2023-09-15,42.369998931884766
2023-09-18,42.31999969482422
2023-09-19,42.25
2023-09-20,41.9900016784668
2023-09-21,41.36000061035156
2023-09-22,41.36000061035156
2023-09-25,41.36000061035156
2023-09-26,40.849998474121094
2023-09-27,40.849998474121094
2023-09-28,41.06999969482422
2023-09-29,41.0
2023-10-02,40.77000045776367
2023-10-03,40.22999954223633
2023-10-04,40.41999816894531
2023-10-05,40.4900016784668
2023-10-06,40.88999938964844
2023-10-09,41.040000915527344
2023-10-10,41.369998931884766
2023-10-11,41.54999923706055
2023-10-12,41.2400016784668
2023-10-13,41.0
2023-10-16,41.31999969482422
2023-10-17,41.33000183105469
2023-10-18,40.7599983215332
2023-10-19,40.43000030517578
2023-10-20,40.02000045776367
2023-10-23,39.970001220703125
2023-10-24,40.209999084472656
2023-10-25,39.75
2023-10-26,39.459999084472656
2023-10-27,39.33000183105469
2023-10-30,39.709999084472656
2023-10-31,39.849998474121094
2023-11-01,40.22999954223633
2023-11-02,40.959999084472656
2023-11-03,41.43000030517578
2023-11-06,41.439998626708984
2023-11-07,41.439998626708984
2023-11-08,41.41999816894531
2023-11-09,41.16999816894531
2023-11-10,41.56999969482422
2023-11-13,41.56999969482422
2023-11-14,41.56999969482422
2023-11-15,42.54999923706055
2023-11-16,42.52000045776367
2023-11-17,42.72999954223633
2023-11-20,43.0099983215332
2023-11-21,42.869998931884766
2023-11-22,42.9900016784668
2023-11-24,43.09000015258789
2023-11-27,43.02000045776367
2023-11-28,43.099998474121094
2023-11-29,43.150001525878906
2023-11-30,43.2400016784668
2023-12-01,43.59000015258789
2023-12-04,43.380001068115234
2023-12-05,43.29999923706055
2023-12-06,43.25
2023-12-07,43.4900016784668
2023-12-08,43.599998474121094
2023-12-11,43.7400016784668
2023-12-12,43.84000015258789
2023-12-13,44.439998626708984
2023-12-14,44.79999923706055
2023-12-15,44.68000030517578
2023-12-18,44.779998779296875
2023-12-19,45.099998474121094
2023-12-20,44.560001373291016
2023-12-21,45.060001373291016
2023-12-22,45.11000061035156
2023-12-26,45.29999923706055
2023-12-27,44.52000045776367
2023-12-28,44.52000045776367
2023-12-29,44.439998626708984
2024-01-02,44.099998474121094
2024-01-03,43.72999954223633
2024-01-04,43.68000030517578
2024-01-05,43.709999084472656
2024-01-08,44.189998626708984
2024-01-09,44.0099983215332
2024-01-10,44.16999816894531
2024-01-11,44.16999816894531
2024-01-12,44.2400016784668
2024-01-16,43.86000061035156
2024-01-17,43.5099983215332
2024-01-18,43.81999969482422
2024-01-19,44.189998626708984
2024-01-22,44.279998779296875
2024-01-23,44.34000015258789
2024-01-24,44.43000030517578
2024-01-25,44.619998931884766
2024-01-26,44.65999984741211
2024-01-29,44.959999084472656
2024-01-30,44.88999938964844
2024-01-31,44.41999816894531
2024-02-01,44.88999938964844
2024-02-02,44.97999954223633
2024-02-05,44.77000045776367
2024-02-06,45.0099983215332
2024-02-07,45.220001220703125
2024-02-08,45.2400016784668
2024-02-09,45.41999816894531
2024-02-12,45.47999954223633
2024-02-13,44.83000183105469
2024-02-14,45.27000045776367
2024-02-15,45.619998931884766
2024-02-16,45.52000045776367
2024-02-20,45.400001525878906
2024-02-21,45.43000030517578
2024-02-22,46.09000015258789
2024-02-23,46.130001068115234
2024-02-26,46.0099983215332
2024-02-27,46.11000061035156
2024-02-28,45.95000076293945
2024-02-29,46.150001525878906
2024-03-01,46.540000915527344
2024-03-04,46.470001220703125
2024-03-05,46.150001525878906
2024-03-06,46.4900016784668
2024-03-07,46.90999984741211
2024-03-08,46.709999084472656
2024-03-11,46.619998931884766
2024-03-12,47.0099983215332
2024-03-13,46.93000030517578
2024-03-14,46.709999084472656
2024-03-15,46.529998779296875
2024-03-18,46.68000030517578
2024-03-19,46.83000183105469
2024-03-20,47.25
2024-03-21,47.400001525878906
2024-03-22,47.279998779296875
2024-03-25,47.18000030517578
2024-03-26,47.130001068115234
2024-03-27,47.470001220703125
2024-03-28,47.4900016784668
2024-04-01,47.349998474121094
2024-04-02,47.08000183105469
2024-04-03,47.20000076293945
2024-04-04,46.810001373291016
2024-04-05,47.119998931884766
2024-04-08,47.189998626708984
2024-04-09,47.290000915527344
2024-04-10,46.779998779296875
2024-04-11,46.97999954223633
2024-04-12,46.33000183105469
2024-04-15,45.91999816894531
2024-04-16,45.65999984741211
2024-04-17,45.52000045776367
2024-04-18,45.459999084472656
2024-04-19,45.22999954223633
2024-04-22,45.650001525878906
2024-04-23,46.119998931884766
2024-04-24,46.11000061035156
2024-04-25,45.939998626708984
2024-04-26,46.29999923706055
2024-04-29,46.5099983215332
2024-04-30,45.880001068115234
2024-05-01,45.810001373291016
2024-05-02,46.34000015258789
2024-05-03,46.810001373291016
2024-05-06,47.18000030517578
2024-05-07,47.209999084472656
2024-05-08,47.16999816894531
2024-05-09,47.40999984741211
2024-05-10,47.470001220703125
2024-05-13,47.5
2024-05-14,47.75
2024-05-15,48.22999954223633
2024-05-16,48.130001068115234
2024-05-17,48.22999954223633
2024-05-20,48.2599983215332
2024-05-21,48.2599983215332
2024-05-22,48.04999923706055
2024-05-23,47.720001220703125
2024-05-24,48.0
2024-05-28,47.97999954223633
2024-05-29,47.47999954223633
2024-05-30,47.459999084472656
2024-05-31,47.7599983215332
2024-06-03,47.880001068115234
2024-06-04,47.779998779296875
2024-06-05,48.27000045776367
2024-06-06,48.279998779296875
2024-06-07,48.029998779296875
2024-06-10,48.150001525878906
2024-06-11,48.060001373291016
2024-06-12,48.47999954223633
2024-06-13,48.369998931884766
2024-06-14,48.22999954223633
2024-06-17,48.470001220703125
2024-06-18,48.630001068115234
2024-06-20,48.560001373291016
2024-06-21,48.41999816894531
2024-06-24,48.459999084472656
2024-06-25,48.58000183105469
2024-06-26,48.5
2024-06-27,48.56999969482422
2024-06-28,48.459999084472656
2024-07-01,48.52000045776367
2024-07-02,48.7400016784668
2024-07-03,49.06999969482422
2024-07-05,49.06999969482422
2024-07-08,49.310001373291016
2024-07-09,49.290000915527344
2024-07-10,49.75
2024-07-11,49.720001220703125
2024-07-12,50.040000915527344
2024-07-15,50.02000045776367
2024-07-16,50.36000061035156
2024-07-17,49.83000183105469
2024-07-18,49.45000076293945
2024-07-19,49.13999938964844
2024-07-22,49.56999969482422
2024-07-23,49.47999954223633
2024-07-24,48.630001068115234
2024-07-25,48.470001220703125
2024-07-26,48.97999954223633
2024-07-29,48.93000030517578
2024-07-30,48.83000183105469
2024-07-31,49.529998779296875
2024-08-01,48.779998779296875
2024-08-02,47.9900016784668
2024-08-05,46.790000915527344
2024-08-06,47.119998931884766
2024-08-07,46.970001220703125
2024-08-08,47.84000015258789
2024-08-09,48.029998779296875
2024-08-12,48.029998779296875
2024-08-13,48.720001220703125
2024-08-14,48.849998474121094
2024-08-15,49.47999954223633
2024-08-16,49.47999954223633
2024-08-19,50.130001068115234
2024-08-20,49.97999954223633
2024-08-21,50.27000045776367
2024-08-22,49.88999938964844
2024-08-23,50.529998779296875
2024-08-26,50.380001068115234
2024-08-27,50.470001220703125
2024-08-28,50.209999084472656
2024-08-29,50.290000915527344
2024-08-30,50.61000061035156
2024-09-03,49.70000076293945
2024-09-04,49.630001068115234
2024-09-05,49.58000183105469
2024-09-06,48.81999969482422
2024-09-09,49.279998779296875
2024-09-10,49.33000183105469
2024-09-11,49.689998626708984
2024-09-12,50.06999969482422
2024-09-13,50.310001373291016
2024-09-16,50.47999954223633
2024-09-17,50.459999084472656
2024-09-18,50.310001373291016
2024-09-19,51.150001525878906
2024-09-20,50.95000076293945
2024-09-23,51.099998474121094
2024-09-24,51.380001068115234
2024-09-25,51.20000076293945
2024-09-26,51.7599983215332
2024-09-27,51.65999984741211
2024-09-30,51.709999084472656
2024-10-01,51.41999816894531
2024-10-02,51.470001220703125
2024-10-03,51.20000076293945
2024-10-04,51.58000183105469
2024-10-07,51.22999954223633
2024-10-08,51.349998474121094
2024-10-09,51.5
2024-10-10,51.43000030517578
2024-10-11,51.7400016784668
2024-10-14,51.970001220703125
2024-10-15,51.47999954223633
2024-10-16,51.75
2024-10-17,51.689998626708984
2024-10-18,51.939998626708984
2024-10-21,51.65999984741211
2024-10-22,51.529998779296875
2024-10-23,51.119998931884766
2024-10-24,51.220001220703125
2024-10-25,51.150001525878906
2024-10-28,51.36000061035156
2024-10-29,51.369998931884766
2024-10-30,51.16999816894531
2024-10-31,50.52000045776367
2024-11-01,50.66999816894531
2024-11-04,50.65999984741211
2024-11-05,51.22999954223633
2024-11-06,51.79999923706055
2024-11-07,52.279998779296875
2024-11-08,52.18000030517578
2024-11-11,52.22999954223633
2024-11-12,51.810001373291016
2024-11-13,51.65999984741211
2024-11-14,51.459999084472656
2024-11-15,50.9900016784668
2024-11-18,51.27000045776367
2024-11-19,51.41999816894531
2024-11-20,51.380001068115234
2024-11-21,51.59000015258789
