Date,RGABX
2022-09-27,46.54999923706055
2022-09-28,47.70000076293945
2022-09-29,46.58000183105469
2022-09-30,46.040000915527344
2022-10-03,46.900001525878906
2022-10-04,48.630001068115234
2022-10-05,48.4900016784668
2022-10-06,48.20000076293945
2022-10-07,46.66999816894531
2022-10-10,46.150001525878906
2022-10-11,45.540000915527344
2022-10-12,45.56999969482422
2022-10-13,46.38999938964844
2022-10-14,45.04999923706055
2022-10-17,46.470001220703125
2022-10-18,46.91999816894531
2022-10-19,46.59000015258789
2022-10-20,46.25
2022-10-21,47.29999923706055
2022-10-24,47.56999969482422
2022-10-25,48.61000061035156
2022-10-26,48.15999984741211
2022-10-27,47.65999984741211
2022-10-28,48.400001525878906
2022-10-31,48.099998474121094
2022-11-01,47.93000030517578
2022-11-02,46.47999954223633
2022-11-03,46.119998931884766
2022-11-04,46.709999084472656
2022-11-07,47.0099983215332
2022-11-08,47.2400016784668
2022-11-09,46.06999969482422
2022-11-10,48.93000030517578
2022-11-11,49.70000076293945
2022-11-14,49.119998931884766
2022-11-15,49.77000045776367
2022-11-16,49.09000015258789
2022-11-17,48.66999816894531
2022-11-18,48.72999954223633
2022-11-21,48.15999984741211
2022-11-22,48.779998779296875
2022-11-23,49.2599983215332
2022-11-25,49.25
2022-11-28,48.5099983215332
2022-11-29,48.5
2022-11-30,50.25
2022-12-01,50.33000183105469
2022-12-02,50.34000015258789
2022-12-05,49.2400016784668
2022-12-06,48.470001220703125
2022-12-07,48.400001525878906
2022-12-08,48.790000915527344
2022-12-09,48.540000915527344
2022-12-12,49.029998779296875
2022-12-13,49.439998626708984
2022-12-14,49.22999954223633
2022-12-15,48.02000045776367
2022-12-16,45.630001068115234
2022-12-19,45.11000061035156
2022-12-20,45.119998931884766
2022-12-21,45.79999923706055
2022-12-22,45.0
2022-12-23,45.15999984741211
2022-12-27,44.81999969482422
2022-12-28,44.31999969482422
2022-12-29,45.25
2022-12-30,45.13999938964844
2023-01-03,44.91999816894531
2023-01-04,45.40999984741211
2023-01-05,44.9900016784668
2023-01-06,45.939998626708984
2023-01-09,46.119998931884766
2023-01-10,46.560001373291016
2023-01-11,47.2400016784668
2023-01-12,47.66999816894531
2023-01-13,47.939998626708984
2023-01-17,47.93000030517578
2023-01-18,47.380001068115234
2023-01-19,46.959999084472656
2023-01-20,47.9900016784668
2023-01-23,48.720001220703125
2023-01-24,48.599998474121094
2023-01-25,48.66999816894531
2023-01-26,49.290000915527344
2023-01-27,49.59000015258789
2023-01-30,48.77000045776367
2023-01-31,49.529998779296875
2023-02-01,50.279998779296875
2023-02-02,51.279998779296875
2023-02-03,50.599998474121094
2023-02-06,50.2400016784668
2023-02-07,50.88999938964844
2023-02-08,50.36000061035156
2023-02-09,49.88999938964844
2023-02-10,49.63999938964844
2023-02-13,50.27000045776367
2023-02-14,50.560001373291016
2023-02-15,50.869998931884766
2023-02-16,50.029998779296875
2023-02-17,49.68000030517578
2023-02-21,48.619998931884766
2023-02-22,48.61000061035156
2023-02-23,48.810001373291016
2023-02-24,48.18000030517578
2023-02-27,48.52000045776367
2023-02-28,48.52000045776367
2023-03-01,48.459999084472656
2023-03-02,48.77000045776367
2023-03-03,49.689998626708984
2023-03-06,49.529998779296875
2023-03-07,48.869998931884766
2023-03-08,48.91999816894531
2023-03-09,47.95000076293945
2023-03-10,47.060001373291016
2023-03-13,46.90999984741211
2023-03-14,47.790000915527344
2023-03-15,47.2400016784668
2023-03-16,48.189998626708984
2023-03-17,47.630001068115234
2023-03-20,47.90999984741211
2023-03-21,48.70000076293945
2023-03-22,47.939998626708984
2023-03-23,48.27000045776367
2023-03-24,48.279998779296875
2023-03-27,48.36000061035156
2023-03-28,48.2599983215332
2023-03-29,48.95000076293945
2023-03-30,49.29999923706055
2023-03-31,50.09000015258789
2023-04-03,50.189998626708984
2023-04-04,49.900001525878906
2023-04-05,49.439998626708984
2023-04-06,49.56999969482422
2023-04-10,49.7400016784668
2023-04-11,49.86000061035156
2023-04-12,49.59000015258789
2023-04-13,50.310001373291016
2023-04-14,50.16999816894531
2023-04-17,50.220001220703125
2023-04-18,50.33000183105469
2023-04-19,50.25
2023-04-20,49.9900016784668
2023-04-21,50.099998474121094
2023-04-24,50.04999923706055
2023-04-25,49.06999969482422
2023-04-26,49.0099983215332
2023-04-27,49.9900016784668
2023-04-28,50.41999816894531
2023-05-01,50.369998931884766
2023-05-02,49.84000015258789
2023-05-03,49.70000076293945
2023-05-04,49.38999938964844
2023-05-05,50.18000030517578
2023-05-08,50.349998474121094
2023-05-09,50.22999954223633
2023-05-10,50.40999984741211
2023-05-11,50.36000061035156
2023-05-12,50.150001525878906
2023-05-15,50.52000045776367
2023-05-16,50.209999084472656
2023-05-17,50.95000076293945
2023-05-18,51.63999938964844
2023-05-19,51.4900016784668
2023-05-22,51.63999938964844
2023-05-23,50.93000030517578
2023-05-24,50.63999938964844
2023-05-25,51.029998779296875
2023-05-26,52.0
2023-05-30,51.970001220703125
2023-05-31,51.7400016784668
2023-06-01,52.29999923706055
2023-06-02,53.13999938964844
2023-06-05,53.0099983215332
2023-06-06,53.20000076293945
2023-06-07,52.779998779296875
2023-06-08,53.09000015258789
2023-06-09,53.189998626708984
2023-06-12,53.88999938964844
2023-06-13,54.369998931884766
2023-06-14,54.38999938964844
2023-06-15,55.060001373291016
2023-06-16,54.709999084472656
2023-06-20,54.54999923706055
2023-06-21,54.2599983215332
2023-06-22,54.45000076293945
2023-06-23,54.02000045776367
2023-06-26,53.709999084472656
2023-06-27,54.4900016784668
2023-06-28,54.650001525878906
2023-06-29,54.70000076293945
2023-06-30,55.31999969482422
2023-07-03,55.439998626708984
2023-07-05,55.36000061035156
2023-07-06,54.65999984741211
2023-07-07,54.75
2023-07-10,55.11000061035156
2023-07-11,55.650001525878906
2023-07-12,56.130001068115234
2023-07-13,56.83000183105469
2023-07-14,56.7400016784668
2023-07-17,57.02000045776367
2023-07-18,57.540000915527344
2023-07-19,57.5
2023-07-20,56.58000183105469
2023-07-21,56.56999969482422
2023-07-24,56.63999938964844
2023-07-25,56.90999984741211
2023-07-26,56.84000015258789
2023-07-27,56.599998474121094
2023-07-28,57.43000030517578
2023-07-31,57.58000183105469
2023-08-01,57.36000061035156
2023-08-02,56.290000915527344
2023-08-03,56.27000045776367
2023-08-04,56.22999954223633
2023-08-07,56.779998779296875
2023-08-08,56.439998626708984
2023-08-09,55.93000030517578
2023-08-10,55.97999954223633
2023-08-11,55.75
2023-08-14,56.099998474121094
2023-08-15,55.439998626708984
2023-08-16,54.95000076293945
2023-08-17,54.31999969482422
2023-08-18,54.31999969482422
2023-08-21,54.84000015258789
2023-08-22,54.790000915527344
2023-08-23,55.45000076293945
2023-08-24,54.459999084472656
2023-08-25,54.810001373291016
2023-08-28,55.189998626708984
2023-08-29,56.209999084472656
2023-08-30,56.43000030517578
2023-08-31,56.540000915527344
2023-09-01,56.58000183105469
2023-09-05,56.47999954223633
2023-09-06,56.22999954223633
2023-09-07,56.09000015258789
2023-09-08,56.099998474121094
2023-09-11,56.599998474121094
2023-09-12,56.2400016784668
2023-09-13,56.16999816894531
2023-09-14,56.529998779296875
2023-09-15,55.849998474121094
2023-09-18,55.689998626708984
2023-09-19,55.540000915527344
2023-09-20,54.91999816894531
2023-09-21,53.84000015258789
2023-09-22,53.75
2023-09-25,53.9900016784668
2023-09-26,53.290000915527344
2023-09-27,53.52000045776367
2023-09-28,54.029998779296875
2023-09-29,53.880001068115234
2023-10-02,53.869998931884766
2023-10-03,52.900001525878906
2023-10-04,53.349998474121094
2023-10-05,53.279998779296875
2023-10-06,54.150001525878906
2023-10-09,54.349998474121094
2023-10-10,54.81999969482422
2023-10-11,55.06999969482422
2023-10-12,54.619998931884766
2023-10-13,54.08000183105469
2023-10-16,54.720001220703125
2023-10-17,54.790000915527344
2023-10-18,53.86000061035156
2023-10-19,53.380001068115234
2023-10-20,52.68000030517578
2023-10-23,52.77000045776367
2023-10-24,53.20000076293945
2023-10-25,52.130001068115234
2023-10-26,51.349998474121094
2023-10-27,51.29999923706055
2023-10-30,51.93000030517578
2023-10-31,52.16999816894531
2023-11-01,52.79999923706055
2023-11-02,53.869998931884766
2023-11-03,54.630001068115234
2023-11-06,54.61000061035156
2023-11-07,54.91999816894531
2023-11-08,55.0
2023-11-09,54.529998779296875
2023-11-10,55.45000076293945
2023-11-13,55.54999923706055
2023-11-14,56.869998931884766
2023-11-15,56.90999984741211
2023-11-16,56.849998474121094
2023-11-17,57.08000183105469
2023-11-20,57.630001068115234
2023-11-21,57.43000030517578
2023-11-22,57.65999984741211
2023-11-24,57.720001220703125
2023-11-27,57.59000015258789
2023-11-28,57.650001525878906
2023-11-29,57.720001220703125
2023-11-30,57.810001373291016
2023-12-01,58.27000045776367
2023-12-04,57.90999984741211
2023-12-05,57.7599983215332
2023-12-06,57.540000915527344
2023-12-07,58.09000015258789
2023-12-08,58.5
2023-12-11,58.810001373291016
2023-12-12,59.18000030517578
2023-12-13,60.029998779296875
2023-12-14,60.47999954223633
2023-12-15,56.279998779296875
2023-12-18,56.540000915527344
2023-12-19,57.0
2023-12-20,56.119998931884766
2023-12-21,56.900001525878906
2023-12-22,57.0
2023-12-26,57.279998779296875
2023-12-27,57.470001220703125
2023-12-28,57.400001525878906
2023-12-29,57.09000015258789
2024-01-02,56.34000015258789
2024-01-03,55.650001525878906
2024-01-04,55.619998931884766
2024-01-05,55.7599983215332
2024-01-08,56.650001525878906
2024-01-09,56.619998931884766
2024-01-10,57.0099983215332
2024-01-11,57.08000183105469
2024-01-12,57.02000045776367
2024-01-16,56.7400016784668
2024-01-17,56.43000030517578
2024-01-18,57.060001373291016
2024-01-19,57.810001373291016
2024-01-22,58.029998779296875
2024-01-23,58.040000915527344
2024-01-24,58.27000045776367
2024-01-25,58.47999954223633
2024-01-26,58.540000915527344
2024-01-29,59.22999954223633
2024-01-30,59.060001373291016
2024-01-31,58.04999923706055
2024-02-01,58.75
2024-02-02,59.83000183105469
2024-02-05,59.560001373291016
2024-02-06,59.689998626708984
2024-02-07,60.34000015258789
2024-02-08,60.66999816894531
2024-02-09,61.09000015258789
2024-02-12,60.9900016784668
2024-02-13,59.939998626708984
2024-02-14,60.900001525878906
2024-02-15,61.38999938964844
2024-02-16,60.90999984741211
2024-02-20,60.38999938964844
2024-02-21,60.33000183105469
2024-02-22,61.880001068115234
2024-02-23,61.79999923706055
2024-02-26,61.779998779296875
2024-02-27,61.97999954223633
2024-02-28,61.84000015258789
2024-02-29,62.2400016784668
2024-03-01,63.08000183105469
2024-03-04,63.0099983215332
2024-03-05,62.060001373291016
2024-03-06,62.470001220703125
2024-03-07,63.40999984741211
2024-03-08,62.81999969482422
2024-03-11,62.400001525878906
2024-03-12,63.16999816894531
2024-03-13,63.09000015258789
2024-03-14,62.86000061035156
2024-03-15,62.31999969482422
2024-03-18,62.70000076293945
2024-03-19,63.02000045776367
2024-03-20,63.880001068115234
2024-03-21,64.38999938964844
2024-03-22,64.22000122070312
2024-03-25,64.1500015258789
2024-03-26,64.02999877929688
2024-03-27,64.26000213623047
2024-03-28,64.12999725341797
2024-04-01,64.13999938964844
2024-04-02,63.59000015258789
2024-04-03,64.0
2024-04-04,63.16999816894531
2024-04-05,64.08000183105469
2024-04-08,64.0999984741211
2024-04-09,64.0999984741211
2024-04-10,63.59000015258789
2024-04-11,64.1500015258789
2024-04-12,63.04999923706055
2024-04-15,62.06999969482422
2024-04-16,62.099998474121094
2024-04-17,61.66999816894531
2024-04-18,61.40999984741211
2024-04-19,60.43000030517578
2024-04-22,60.91999816894531
2024-04-23,62.08000183105469
2024-04-24,61.93000030517578
2024-04-25,61.540000915527344
2024-04-26,62.349998474121094
2024-04-29,62.470001220703125
2024-04-30,61.29999923706055
2024-05-01,61.18000030517578
2024-05-02,61.779998779296875
2024-05-03,62.470001220703125
2024-05-06,63.439998626708984
2024-05-07,63.52000045776367
2024-05-08,63.38999938964844
2024-05-09,63.630001068115234
2024-05-10,63.63999938964844
2024-05-13,63.4900016784668
2024-05-14,63.880001068115234
2024-05-15,64.7699966430664
2024-05-16,64.4000015258789
2024-05-17,64.5
2024-05-20,64.77999877929688
2024-05-21,64.83999633789062
2024-05-22,64.54000091552734
2024-05-23,64.12000274658203
2024-05-24,64.70999908447266
2024-05-28,64.72000122070312
2024-05-29,64.1500015258789
2024-05-30,63.56999969482422
2024-05-31,63.75
2024-06-03,63.810001373291016
2024-06-04,63.79999923706055
2024-06-05,64.94000244140625
2024-06-06,64.93000030517578
2024-06-07,64.70999908447266
2024-06-10,65.12000274658203
2024-06-11,65.16999816894531
2024-06-12,65.9000015258789
2024-06-13,65.9000015258789
2024-06-14,65.83000183105469
2024-06-17,66.48999786376953
2024-06-18,66.52999877929688
2024-06-20,66.3499984741211
2024-06-21,66.23999786376953
2024-06-24,66.05000305175781
2024-06-25,66.51000213623047
2024-06-26,66.61000061035156
2024-06-27,66.73999786376953
2024-06-28,66.43000030517578
2024-07-01,66.58999633789062
2024-07-02,67.02999877929688
2024-07-03,67.44999694824219
2024-07-05,67.95999908447266
2024-07-08,67.95999908447266
2024-07-09,67.86000061035156
2024-07-10,68.44999694824219
2024-07-11,67.83999633789062
2024-07-12,68.08000183105469
2024-07-15,68.27999877929688
2024-07-16,68.7699966430664
2024-07-17,67.01000213623047
2024-07-18,66.5199966430664
2024-07-19,66.23999786376953
2024-07-22,67.04000091552734
2024-07-23,67.20999908447266
2024-07-24,65.06999969482422
2024-07-25,64.68000030517578
2024-07-26,65.36000061035156
2024-07-29,65.37999725341797
2024-07-30,65.01000213623047
2024-07-31,66.33999633789062
2024-08-01,65.2300033569336
2024-08-02,63.529998779296875
2024-08-05,61.84000015258789
2024-08-06,62.689998626708984
2024-08-07,62.11000061035156
2024-08-08,63.95000076293945
2024-08-09,64.36000061035156
2024-08-12,64.26000213623047
2024-08-13,65.44000244140625
2024-08-14,65.61000061035156
2024-08-15,66.95999908447266
2024-08-16,66.91999816894531
2024-08-19,67.63999938964844
2024-08-20,67.41000366210938
2024-08-21,67.75
2024-08-22,67.04000091552734
2024-08-23,67.87000274658203
2024-08-26,67.48999786376953
2024-08-27,67.58000183105469
2024-08-28,67.04000091552734
2024-08-29,67.19000244140625
2024-08-30,67.77999877929688
2024-09-03,65.94999694824219
2024-09-04,65.83000183105469
2024-09-05,65.63999938964844
2024-09-06,64.26000213623047
2024-09-09,65.0199966430664
2024-09-10,65.30000305175781
2024-09-11,66.33999633789062
2024-09-12,67.08000183105469
2024-09-13,67.63999938964844
2024-09-16,67.77999877929688
2024-09-17,67.93000030517578
2024-09-18,67.75
2024-09-19,69.23999786376953
2024-09-20,69.11000061035156
2024-09-23,69.33000183105469
2024-09-24,69.66999816894531
2024-09-25,69.56999969482422
2024-09-26,69.91000366210938
2024-09-27,69.69000244140625
2024-09-30,69.77999877929688
2024-10-01,69.2300033569336
2024-10-02,69.2699966430664
2024-10-03,69.06999969482422
2024-10-04,69.98999786376953
2024-10-07,69.37999725341797
2024-10-08,70.0999984741211
2024-10-09,70.5999984741211
2024-10-10,70.54000091552734
2024-10-11,71.11000061035156
2024-10-14,71.48999786376953
2024-10-15,70.6500015258789
2024-10-16,70.87000274658203
2024-10-17,70.94000244140625
2024-10-18,71.31999969482422
2024-10-21,71.18000030517578
2024-10-22,71.08999633789062
2024-10-23,70.22000122070312
2024-10-24,70.55000305175781
2024-10-25,70.63999938964844
2024-10-28,70.76000213623047
2024-10-29,71.1500015258789
2024-10-30,71.0
2024-10-31,69.44000244140625
2024-11-01,69.8499984741211
2024-11-04,69.62999725341797
2024-11-05,70.55999755859375
2024-11-06,72.41999816894531
2024-11-07,73.11000061035156
2024-11-08,73.48999786376953
2024-11-11,74.0
2024-11-12,73.7300033569336
2024-11-13,73.5999984741211
2024-11-14,72.94000244140625
2024-11-15,71.7300033569336
2024-11-18,72.08000183105469
2024-11-19,72.62000274658203
2024-11-20,72.80000305175781
2024-11-21,72.86000061035156
