Date,VISVX
2022-09-02,37.88999938964844
2022-09-06,37.58000183105469
2022-09-07,38.310001373291016
2022-09-08,38.61000061035156
2022-09-09,39.290000915527344
2022-09-12,39.75
2022-09-13,38.27000045776367
2022-09-14,38.220001220703125
2022-09-15,37.9900016784668
2022-09-16,37.5099983215332
2022-09-19,38.0
2022-09-20,37.380001068115234
2022-09-21,36.86000061035156
2022-09-22,35.97999954223633
2022-09-23,35.130001068115234
2022-09-26,34.4900016784668
2022-09-27,34.459999084472656
2022-09-28,35.36000061035156
2022-09-29,34.59000015258789
2022-09-30,34.369998931884766
2022-10-03,35.369998931884766
2022-10-04,36.810001373291016
2022-10-05,36.59000015258789
2022-10-06,36.279998779296875
2022-10-07,35.4900016784668
2022-10-10,35.43000030517578
2022-10-11,35.4900016784668
2022-10-12,35.29999923706055
2022-10-13,36.189998626708984
2022-10-14,35.400001525878906
2022-10-17,36.290000915527344
2022-10-18,36.81999969482422
2022-10-19,36.290000915527344
2022-10-20,35.75
2022-10-21,36.47999954223633
2022-10-24,36.7599983215332
2022-10-25,37.58000183105469
2022-10-26,37.650001525878906
2022-10-27,37.79999923706055
2022-10-28,38.5
2022-10-31,38.5
2022-11-01,38.63999938964844
2022-11-02,37.58000183105469
2022-11-03,37.439998626708984
2022-11-04,38.119998931884766
2022-11-07,38.4900016784668
2022-11-08,38.52000045776367
2022-11-09,37.70000076293945
2022-11-10,39.7400016784668
2022-11-11,39.959999084472656
2022-11-14,39.529998779296875
2022-11-15,40.02000045776367
2022-11-16,39.43000030517578
2022-11-17,39.290000915527344
2022-11-18,39.56999969482422
2022-11-21,39.54999923706055
2022-11-22,40.189998626708984
2022-11-23,40.189998626708984
2022-11-25,40.400001525878906
2022-11-28,39.630001068115234
2022-11-29,39.86000061035156
2022-11-30,40.65999984741211
2022-12-01,40.529998779296875
2022-12-02,40.599998474121094
2022-12-05,39.529998779296875
2022-12-06,39.189998626708984
2022-12-07,39.02000045776367
2022-12-08,39.15999984741211
2022-12-09,38.849998474121094
2022-12-12,39.29999923706055
2022-12-13,39.45000076293945
2022-12-14,39.2400016784668
2022-12-15,38.40999984741211
2022-12-16,38.04999923706055
2022-12-19,37.72999954223633
2022-12-20,37.869998931884766
2022-12-21,38.27000045776367
2022-12-22,37.849998474121094
2022-12-23,38.189998626708984
2022-12-27,38.22999954223633
2022-12-28,37.529998779296875
2022-12-29,38.2599983215332
2022-12-30,38.09000015258789
2023-01-03,37.970001220703125
2023-01-04,38.529998779296875
2023-01-05,38.15999984741211
2023-01-06,39.099998474121094
2023-01-09,39.040000915527344
2023-01-10,39.40999984741211
2023-01-11,39.900001525878906
2023-01-12,40.36000061035156
2023-01-13,40.470001220703125
2023-01-17,40.36000061035156
2023-01-18,39.75
2023-01-19,39.380001068115234
2023-01-20,40.040000915527344
2023-01-23,40.439998626708984
2023-01-24,40.31999969482422
2023-01-25,40.45000076293945
2023-01-26,40.81999969482422
2023-01-27,40.970001220703125
2023-01-30,40.54999923706055
2023-01-31,41.529998779296875
2023-02-01,42.040000915527344
2023-02-02,42.619998931884766
2023-02-03,42.349998474121094
2023-02-06,41.869998931884766
2023-02-07,42.119998931884766
2023-02-08,41.58000183105469
2023-02-09,41.029998779296875
2023-02-10,41.209999084472656
2023-02-13,41.68000030517578
2023-02-14,41.619998931884766
2023-02-15,41.88999938964844
2023-02-16,41.59000015258789
2023-02-17,41.619998931884766
2023-02-21,40.54999923706055
2023-02-22,40.61000061035156
2023-02-23,40.790000915527344
2023-02-24,40.599998474121094
2023-02-27,40.63999938964844
2023-02-28,40.58000183105469
2023-03-01,40.66999816894531
2023-03-02,40.81999969482422
2023-03-03,41.290000915527344
2023-03-06,40.7400016784668
2023-03-07,40.220001220703125
2023-03-08,40.22999954223633
2023-03-09,39.119998931884766
2023-03-10,38.0
2023-03-13,36.970001220703125
2023-03-14,37.599998474121094
2023-03-15,36.72999954223633
2023-03-16,37.25
2023-03-17,36.279998779296875
2023-03-20,36.849998474121094
2023-03-21,37.540000915527344
2023-03-22,36.36000061035156
2023-03-23,36.040000915527344
2023-03-24,36.41999816894531
2023-03-27,36.84000015258789
2023-03-28,37.0
2023-03-29,37.380001068115234
2023-03-30,37.439998626708984
2023-03-31,38.11000061035156
2023-04-03,38.11000061035156
2023-04-04,37.369998931884766
2023-04-05,37.16999816894531
2023-04-06,37.150001525878906
2023-04-10,37.560001373291016
2023-04-11,37.88999938964844
2023-04-12,37.630001068115234
2023-04-13,37.88999938964844
2023-04-14,37.63999938964844
2023-04-17,38.0099983215332
2023-04-18,37.939998626708984
2023-04-19,38.08000183105469
2023-04-20,37.880001068115234
2023-04-21,37.779998779296875
2023-04-24,37.7599983215332
2023-04-25,36.959999084472656
2023-04-26,36.630001068115234
2023-04-27,37.29999923706055
2023-04-28,37.709999084472656
2023-05-01,37.65999984741211
2023-05-02,36.939998626708984
2023-05-03,36.810001373291016
2023-05-04,36.15999984741211
2023-05-05,37.029998779296875
2023-05-08,36.91999816894531
2023-05-09,36.779998779296875
2023-05-10,36.779998779296875
2023-05-11,36.56999969482422
2023-05-12,36.58000183105469
2023-05-15,36.93000030517578
2023-05-16,36.369998931884766
2023-05-17,37.15999984741211
2023-05-18,37.4900016784668
2023-05-19,37.150001525878906
2023-05-22,37.38999938964844
2023-05-23,37.16999816894531
2023-05-24,36.720001220703125
2023-05-25,36.650001525878906
2023-05-26,37.0099983215332
2023-05-30,36.939998626708984
2023-05-31,36.40999984741211
2023-06-01,36.68000030517578
2023-06-02,38.060001373291016
2023-06-05,37.599998474121094
2023-06-06,38.47999954223633
2023-06-07,39.27000045776367
2023-06-08,39.08000183105469
2023-06-09,38.849998474121094
2023-06-12,38.959999084472656
2023-06-13,39.43000030517578
2023-06-14,39.099998474121094
2023-06-15,39.5099983215332
2023-06-16,39.36000061035156
2023-06-20,39.04999923706055
2023-06-21,39.02000045776367
2023-06-22,38.459999084472656
2023-06-23,37.9900016784668
2023-06-26,38.349998474121094
2023-06-27,38.970001220703125
2023-06-28,38.97999954223633
2023-06-29,39.5099983215332
2023-06-30,39.65999984741211
2023-07-03,39.90999984741211
2023-07-05,39.4900016784668
2023-07-06,39.02000045776367
2023-07-07,39.45000076293945
2023-07-10,39.869998931884766
2023-07-11,40.349998474121094
2023-07-12,40.630001068115234
2023-07-13,40.869998931884766
2023-07-14,40.439998626708984
2023-07-17,40.689998626708984
2023-07-18,41.209999084472656
2023-07-19,41.5099983215332
2023-07-20,41.369998931884766
2023-07-21,41.16999816894531
2023-07-24,41.380001068115234
2023-07-25,41.36000061035156
2023-07-26,41.650001525878906
2023-07-27,41.189998626708984
2023-07-28,41.59000015258789
2023-07-31,41.81999969482422
2023-08-01,41.7400016784668
2023-08-02,41.349998474121094
2023-08-03,41.209999084472656
2023-08-04,41.220001220703125
2023-08-07,41.54999923706055
2023-08-08,41.279998779296875
2023-08-09,41.04999923706055
2023-08-10,40.900001525878906
2023-08-11,40.939998626708984
2023-08-14,40.81999969482422
2023-08-15,40.220001220703125
2023-08-16,39.880001068115234
2023-08-17,39.5099983215332
2023-08-18,39.63999938964844
2023-08-21,39.5099983215332
2023-08-22,39.22999954223633
2023-08-23,39.619998931884766
2023-08-24,39.369998931884766
2023-08-25,39.45000076293945
2023-08-28,39.84000015258789
2023-08-29,40.310001373291016
2023-08-30,40.40999984741211
2023-08-31,40.40999984741211
2023-09-01,40.84000015258789
2023-09-05,39.880001068115234
2023-09-06,39.689998626708984
2023-09-07,39.34000015258789
2023-09-08,39.380001068115234
2023-09-11,39.38999938964844
2023-09-12,39.459999084472656
2023-09-13,39.16999816894531
2023-09-14,39.75
2023-09-15,39.45000076293945
2023-09-18,39.34000015258789
2023-09-19,39.27000045776367
2023-09-20,38.880001068115234
2023-09-21,38.2599983215332
2023-09-22,38.11000061035156
2023-09-25,38.290000915527344
2023-09-26,37.720001220703125
2023-09-27,37.95000076293945
2023-09-28,38.369998931884766
2023-09-29,38.2400016784668
2023-10-02,37.650001525878906
2023-10-03,37.02000045776367
2023-10-04,37.209999084472656
2023-10-05,37.189998626708984
2023-10-06,37.40999984741211
2023-10-09,37.7400016784668
2023-10-10,38.04999923706055
2023-10-11,38.209999084472656
2023-10-12,37.540000915527344
2023-10-13,37.27000045776367
2023-10-16,37.880001068115234
2023-10-17,38.31999969482422
2023-10-18,37.540000915527344
2023-10-19,37.0
2023-10-20,36.56999969482422
2023-10-23,36.22999954223633
2023-10-24,36.40999984741211
2023-10-25,35.97999954223633
2023-10-26,36.25
2023-10-27,35.77000045776367
2023-10-30,36.09000015258789
2023-10-31,36.380001068115234
2023-11-01,36.630001068115234
2023-11-02,37.52000045776367
2023-11-03,38.34000015258789
2023-11-06,37.93000030517578
2023-11-07,37.709999084472656
2023-11-08,37.5
2023-11-09,37.06999969482422
2023-11-10,37.47999954223633
2023-11-13,37.400001525878906
2023-11-14,39.040000915527344
2023-11-15,39.22999954223633
2023-11-16,38.779998779296875
2023-11-17,39.16999816894531
2023-11-20,39.22999954223633
2023-11-21,38.90999984741211
2023-11-22,39.13999938964844
2023-11-24,39.310001373291016
2023-11-27,39.27000045776367
2023-11-28,39.09000015258789
2023-11-29,39.290000915527344
2023-11-30,39.560001373291016
2023-12-01,40.599998474121094
2023-12-04,40.939998626708984
2023-12-05,40.369998931884766
2023-12-06,40.310001373291016
2023-12-07,40.619998931884766
2023-12-08,40.810001373291016
2023-12-11,41.02000045776367
2023-12-12,40.90999984741211
2023-12-13,42.09000015258789
2023-12-14,43.209999084472656
2023-12-15,42.79999923706055
2023-12-18,42.779998779296875
2023-12-19,43.369998931884766
2023-12-20,42.40999984741211
2023-12-21,42.970001220703125
2023-12-22,43.20000076293945
2023-12-26,43.540000915527344
2023-12-27,43.56999969482422
2023-12-28,43.58000183105469
2023-12-29,43.58000183105469
2024-01-02,43.08000183105469
2024-01-03,42.099998474121094
2024-01-04,42.0099983215332
2024-01-05,42.189998626708984
2024-01-08,42.68000030517578
2024-01-09,42.349998474121094
2024-01-10,42.45000076293945
2024-01-11,42.25
2024-01-12,42.119998931884766
2024-01-16,41.70000076293945
2024-01-17,41.34000015258789
2024-01-18,41.63999938964844
2024-01-19,42.060001373291016
2024-01-22,42.61000061035156
2024-01-23,42.380001068115234
2024-01-24,42.16999816894531
2024-01-25,42.560001373291016
2024-01-26,42.720001220703125
2024-01-29,43.09000015258789
2024-01-30,43.029998779296875
2024-01-31,42.099998474121094
2024-02-01,42.529998779296875
2024-02-02,42.40999984741211
2024-02-05,41.880001068115234
2024-02-06,42.06999969482422
2024-02-07,42.130001068115234
2024-02-08,42.5
2024-02-09,42.779998779296875
2024-02-12,43.349998474121094
2024-02-13,42.09000015258789
2024-02-14,42.72999954223633
2024-02-15,43.529998779296875
2024-02-16,43.220001220703125
2024-02-20,42.959999084472656
2024-02-21,43.04999923706055
2024-02-22,43.33000183105469
2024-02-23,43.47999954223633
2024-02-26,43.349998474121094
2024-02-27,43.630001068115234
2024-02-28,43.52000045776367
2024-02-29,43.810001373291016
2024-03-01,44.0
2024-03-04,44.040000915527344
2024-03-05,44.040000915527344
2024-03-06,44.20000076293945
2024-03-07,44.560001373291016
2024-03-08,44.5099983215332
2024-03-11,44.40999984741211
2024-03-12,44.4900016784668
2024-03-13,44.650001525878906
2024-03-14,44.08000183105469
2024-03-15,44.150001525878906
2024-03-18,44.06999969482422
2024-03-19,44.369998931884766
2024-03-20,45.040000915527344
2024-03-21,45.349998474121094
2024-03-22,44.88999938964844
2024-03-25,44.900001525878906
2024-03-26,44.84000015258789
2024-03-27,45.779998779296875
2024-03-28,46.0099983215332
2024-04-01,45.619998931884766
2024-04-02,45.0
2024-04-03,45.18000030517578
2024-04-04,44.7400016784668
2024-04-05,45.0
2024-04-08,45.209999084472656
2024-04-09,45.310001373291016
2024-04-10,44.2400016784668
2024-04-11,44.2400016784668
2024-04-12,43.560001373291016
2024-04-15,43.13999938964844
2024-04-16,42.869998931884766
2024-04-17,42.619998931884766
2024-04-18,42.650001525878906
2024-04-19,42.9900016784668
2024-04-22,43.369998931884766
2024-04-23,43.900001525878906
2024-04-24,43.88999938964844
2024-04-25,43.599998474121094
2024-04-26,43.7400016784668
2024-04-29,44.040000915527344
2024-04-30,43.22999954223633
2024-05-01,43.279998779296875
2024-05-02,43.810001373291016
2024-05-03,44.189998626708984
2024-05-06,44.70000076293945
2024-05-07,44.63999938964844
2024-05-08,44.70000076293945
2024-05-09,45.209999084472656
2024-05-10,45.13999938964844
2024-05-13,45.189998626708984
2024-05-14,45.619998931884766
2024-05-15,45.83000183105469
2024-05-16,45.540000915527344
2024-05-17,45.560001373291016
2024-05-20,45.5099983215332
2024-05-21,45.459999084472656
2024-05-22,45.09000015258789
2024-05-23,44.470001220703125
2024-05-24,44.849998474121094
2024-05-28,44.529998779296875
2024-05-29,43.959999084472656
2024-05-30,44.5
2024-05-31,45.06999969482422
2024-06-03,44.790000915527344
2024-06-04,44.16999816894531
2024-06-05,44.540000915527344
2024-06-06,44.380001068115234
2024-06-07,44.029998779296875
2024-06-10,44.0099983215332
2024-06-11,43.77000045776367
2024-06-12,44.31999969482422
2024-06-13,44.0
2024-06-14,43.41999816894531
2024-06-17,43.790000915527344
2024-06-18,43.88999938964844
2024-06-20,43.83000183105469
2024-06-21,43.900001525878906
2024-06-24,44.25
2024-06-25,43.7599983215332
2024-06-26,43.66999816894531
2024-06-27,43.5099983215332
2024-06-28,43.77000045776367
2024-07-01,43.31999969482422
2024-07-02,43.5
2024-07-03,43.54999923706055
2024-07-05,43.16999816894531
2024-07-08,43.36000061035156
2024-07-09,43.20000076293945
2024-07-10,43.72999954223633
2024-07-11,44.959999084472656
2024-07-12,45.369998931884766
2024-07-15,45.72999954223633
2024-07-16,47.029998779296875
2024-07-17,46.75
2024-07-18,46.25
2024-07-19,45.93000030517578
2024-07-22,46.47999954223633
2024-07-23,46.72999954223633
2024-07-24,45.88999938964844
2024-07-25,46.45000076293945
2024-07-26,47.20000076293945
2024-07-29,47.06999969482422
2024-07-30,47.349998474121094
2024-07-31,47.5
2024-08-01,46.4900016784668
2024-08-02,45.13999938964844
2024-08-05,43.84000015258789
2024-08-06,44.290000915527344
2024-08-07,43.88999938964844
2024-08-08,44.790000915527344
2024-08-09,44.849998474121094
2024-08-12,44.43000030517578
2024-08-13,45.060001373291016
2024-08-14,45.04999923706055
2024-08-15,45.88999938964844
2024-08-16,46.0099983215332
2024-08-19,46.38999938964844
2024-08-20,45.959999084472656
2024-08-21,46.470001220703125
2024-08-22,46.2400016784668
2024-08-23,47.41999816894531
2024-08-26,47.34000015258789
2024-08-27,47.16999816894531
2024-08-28,47.04999923706055
2024-08-29,47.2400016784668
2024-08-30,47.599998474121094
2024-09-03,46.529998779296875
2024-09-04,46.400001525878906
2024-09-05,46.130001068115234
2024-09-06,45.470001220703125
2024-09-09,45.599998474121094
2024-09-10,45.459999084472656
2024-09-11,45.47999954223633
2024-09-12,45.93000030517578
2024-09-13,46.869998931884766
2024-09-16,47.22999954223633
2024-09-17,47.459999084472656
2024-09-18,47.52000045776367
2024-09-19,48.31999969482422
2024-09-20,47.90999984741211
2024-09-23,48.060001373291016
2024-09-24,48.11000061035156
2024-09-25,47.650001525878906
2024-09-26,47.88999938964844
2024-09-27,48.06999969482422
2024-09-30,48.16999816894531
2024-10-01,47.689998626708984
2024-10-02,47.560001373291016
2024-10-03,47.34000015258789
2024-10-04,47.84000015258789
2024-10-07,47.5
2024-10-08,47.439998626708984
2024-10-09,47.66999816894531
2024-10-10,47.43000030517578
2024-10-11,48.15999984741211
2024-10-14,48.470001220703125
2024-10-15,48.5099983215332
2024-10-16,49.099998474121094
2024-10-17,49.130001068115234
2024-10-18,49.15999984741211
2024-10-21,48.400001525878906
2024-10-22,48.150001525878906
2024-10-23,47.95000076293945
2024-10-24,48.04999923706055
2024-10-25,47.65999984741211
2024-10-28,48.25
2024-10-29,48.15999984741211
2024-10-30,48.29999923706055
2024-10-31,47.650001525878906
2024-11-01,47.650001525878906
2024-11-04,47.81999969482422
2024-11-05,48.529998779296875
2024-11-06,50.709999084472656
2024-11-07,50.560001373291016
2024-11-08,50.7400016784668
2024-11-11,51.27000045776367
2024-11-12,50.630001068115234
2024-11-13,50.43000030517578
2024-11-14,49.970001220703125
2024-11-15,49.630001068115234
2024-11-18,49.70000076293945
2024-11-19,49.63999938964844
2024-11-20,49.790000915527344
2024-11-21,50.61000061035156
