Date,RIBEX
2022-08-15,45.18000030517578
2022-08-16,45.209999084472656
2022-08-17,44.83000183105469
2022-08-18,44.939998626708984
2022-08-19,44.40999984741211
2022-08-22,43.52000045776367
2022-08-23,43.45000076293945
2022-08-24,43.599998474121094
2022-08-25,44.27000045776367
2022-08-26,42.959999084472656
2022-08-29,42.720001220703125
2022-08-30,42.2400016784668
2022-08-31,42.040000915527344
2022-09-01,42.11000061035156
2022-09-02,41.790000915527344
2022-09-06,41.599998474121094
2022-09-07,42.20000076293945
2022-09-08,42.459999084472656
2022-09-09,43.15999984741211
2022-09-12,43.58000183105469
2022-09-13,41.81999969482422
2022-09-14,41.900001525878906
2022-09-15,41.47999954223633
2022-09-16,41.20000076293945
2022-09-19,41.439998626708984
2022-09-20,40.970001220703125
2022-09-21,40.349998474121094
2022-09-22,40.119998931884766
2022-09-23,39.29999923706055
2022-09-26,38.84000015258789
2022-09-27,38.720001220703125
2022-09-28,39.470001220703125
2022-09-29,38.779998779296875
2022-09-30,38.2599983215332
2022-10-03,39.31999969482422
2022-10-04,40.58000183105469
2022-10-05,40.529998779296875
2022-10-06,40.130001068115234
2022-10-07,39.2599983215332
2022-10-10,38.88999938964844
2022-10-11,38.599998474121094
2022-10-12,38.52000045776367
2022-10-13,39.40999984741211
2022-10-14,38.529998779296875
2022-10-17,39.45000076293945
2022-10-18,39.849998474121094
2022-10-19,39.68000030517578
2022-10-20,39.400001525878906
2022-10-21,40.279998779296875
2022-10-24,40.650001525878906
2022-10-25,41.18000030517578
2022-10-26,41.02000045776367
2022-10-27,40.720001220703125
2022-10-28,41.52000045776367
2022-10-31,41.279998779296875
2022-11-01,41.20000076293945
2022-11-02,40.27000045776367
2022-11-03,39.9900016784668
2022-11-04,40.689998626708984
2022-11-07,41.150001525878906
2022-11-08,41.380001068115234
2022-11-09,40.70000076293945
2022-11-10,42.650001525878906
2022-11-11,42.970001220703125
2022-11-14,42.58000183105469
2022-11-15,42.9900016784668
2022-11-16,42.66999816894531
2022-11-17,42.5099983215332
2022-11-18,42.709999084472656
2022-11-21,42.619998931884766
2022-11-22,43.11000061035156
2022-11-23,43.36000061035156
2022-11-25,43.38999938964844
2022-11-28,42.7400016784668
2022-11-29,42.77000045776367
2022-11-30,44.0
2022-12-01,44.060001373291016
2022-12-02,44.119998931884766
2022-12-05,43.400001525878906
2022-12-06,42.88999938964844
2022-12-07,42.83000183105469
2022-12-08,43.099998474121094
2022-12-09,42.869998931884766
2022-12-12,43.43000030517578
2022-12-13,43.81999969482422
2022-12-14,42.220001220703125
2022-12-15,41.290000915527344
2022-12-16,40.91999816894531
2022-12-19,40.58000183105469
2022-12-20,40.70000076293945
2022-12-21,41.31999969482422
2022-12-22,40.810001373291016
2022-12-23,41.04999923706055
2022-12-27,41.029998779296875
2022-12-28,40.54999923706055
2022-12-29,41.209999084472656
2022-12-30,41.11000061035156
2023-01-03,41.02000045776367
2023-01-04,41.349998474121094
2023-01-05,40.959999084472656
2023-01-06,41.869998931884766
2023-01-09,41.83000183105469
2023-01-10,42.08000183105469
2023-01-11,42.529998779296875
2023-01-12,42.810001373291016
2023-01-13,42.88999938964844
2023-01-17,42.79999923706055
2023-01-18,42.16999816894531
2023-01-19,41.880001068115234
2023-01-20,42.599998474121094
2023-01-23,42.9900016784668
2023-01-24,43.0099983215332
2023-01-25,42.9900016784668
2023-01-26,43.349998474121094
2023-01-27,43.34000015258789
2023-01-30,42.869998931884766
2023-01-31,43.38999938964844
2023-02-01,43.77000045776367
2023-02-02,44.279998779296875
2023-02-03,43.779998779296875
2023-02-06,43.61000061035156
2023-02-07,44.119998931884766
2023-02-08,43.70000076293945
2023-02-09,43.34000015258789
2023-02-10,43.47999954223633
2023-02-13,43.97999954223633
2023-02-14,43.95000076293945
2023-02-15,44.0099983215332
2023-02-16,43.5
2023-02-17,43.290000915527344
2023-02-21,42.59000015258789
2023-02-22,42.5
2023-02-23,42.630001068115234
2023-02-24,42.25
2023-02-27,42.41999816894531
2023-02-28,42.349998474121094
2023-03-01,42.2400016784668
2023-03-02,42.59000015258789
2023-03-03,43.290000915527344
2023-03-06,43.27000045776367
2023-03-07,42.650001525878906
2023-03-08,42.689998626708984
2023-03-09,42.099998474121094
2023-03-10,41.560001373291016
2023-03-13,41.369998931884766
2023-03-14,42.0
2023-03-15,41.45000076293945
2023-03-16,42.150001525878906
2023-03-17,41.65999984741211
2023-03-20,41.95000076293945
2023-03-21,42.40999984741211
2023-03-22,41.75
2023-03-23,41.939998626708984
2023-03-24,42.150001525878906
2023-03-27,42.220001220703125
2023-03-28,42.220001220703125
2023-03-29,42.75
2023-03-30,43.029998779296875
2023-03-31,43.54999923706055
2023-04-03,43.810001373291016
2023-04-04,43.529998779296875
2023-04-05,43.369998931884766
2023-04-06,43.52000045776367
2023-04-10,43.59000015258789
2023-04-11,43.61000061035156
2023-04-12,43.529998779296875
2023-04-13,44.060001373291016
2023-04-14,43.90999984741211
2023-04-17,44.060001373291016
2023-04-18,44.189998626708984
2023-04-19,44.279998779296875
2023-04-20,44.08000183105469
2023-04-21,44.09000015258789
2023-04-24,44.09000015258789
2023-04-25,43.45000076293945
2023-04-26,43.34000015258789
2023-04-27,44.150001525878906
2023-04-28,44.5099983215332
2023-05-01,44.4900016784668
2023-05-02,43.970001220703125
2023-05-03,43.75
2023-05-04,43.459999084472656
2023-05-05,44.099998474121094
2023-05-08,44.130001068115234
2023-05-09,43.970001220703125
2023-05-10,44.11000061035156
2023-05-11,44.060001373291016
2023-05-12,44.0099983215332
2023-05-15,44.20000076293945
2023-05-16,43.970001220703125
2023-05-17,44.459999084472656
2023-05-18,44.869998931884766
2023-05-19,44.849998474121094
2023-05-22,44.869998931884766
2023-05-23,44.380001068115234
2023-05-24,44.09000015258789
2023-05-25,44.27000045776367
2023-05-26,45.040000915527344
2023-05-30,44.93000030517578
2023-05-31,44.7599983215332
2023-06-01,45.15999984741211
2023-06-02,45.810001373291016
2023-06-05,45.619998931884766
2023-06-06,45.790000915527344
2023-06-07,45.599998474121094
2023-06-08,45.79999923706055
2023-06-09,45.83000183105469
2023-06-12,46.27000045776367
2023-06-13,46.560001373291016
2023-06-14,46.52000045776367
2023-06-15,47.08000183105469
2023-06-16,46.869998931884766
2023-06-20,46.54999923706055
2023-06-21,46.43000030517578
2023-06-22,46.5099983215332
2023-06-23,46.189998626708984
2023-06-26,46.06999969482422
2023-06-27,46.56999969482422
2023-06-28,46.599998474121094
2023-06-29,46.7599983215332
2023-06-30,47.25
2023-07-03,47.2400016784668
2023-07-05,47.15999984741211
2023-07-06,46.7400016784668
2023-07-07,46.720001220703125
2023-07-10,46.939998626708984
2023-07-11,47.290000915527344
2023-07-12,47.650001525878906
2023-07-13,48.06999969482422
2023-07-14,47.9900016784668
2023-07-17,48.119998931884766
2023-07-18,48.5
2023-07-19,48.54999923706055
2023-07-20,48.279998779296875
2023-07-21,48.33000183105469
2023-07-24,48.459999084472656
2023-07-25,48.66999816894531
2023-07-26,48.58000183105469
2023-07-27,48.439998626708984
2023-07-28,48.93000030517578
2023-07-31,48.959999084472656
2023-08-01,48.880001068115234
2023-08-02,48.18000030517578
2023-08-03,48.040000915527344
2023-08-04,47.97999954223633
2023-08-07,48.47999954223633
2023-08-08,48.20000076293945
2023-08-09,47.86000061035156
2023-08-10,47.849998474121094
2023-08-11,47.72999954223633
2023-08-14,48.0
2023-08-15,47.45000076293945
2023-08-16,47.099998474121094
2023-08-17,46.720001220703125
2023-08-18,46.72999954223633
2023-08-21,47.02000045776367
2023-08-22,46.95000076293945
2023-08-23,47.459999084472656
2023-08-24,46.75
2023-08-25,47.029998779296875
2023-08-28,47.34000015258789
2023-08-29,47.9900016784668
2023-08-30,48.130001068115234
2023-08-31,48.13999938964844
2023-09-01,48.13999938964844
2023-09-05,47.90999984741211
2023-09-06,47.7400016784668
2023-09-07,47.65999984741211
2023-09-08,47.75
2023-09-11,48.029998779296875
2023-09-12,47.81999969482422
2023-09-13,47.72999954223633
2023-09-14,48.150001525878906
2023-09-15,47.63999938964844
2023-09-18,47.65999984741211
2023-09-19,47.560001373291016
2023-09-20,47.09000015258789
2023-09-21,46.33000183105469
2023-09-22,46.22999954223633
2023-09-25,46.369998931884766
2023-09-26,45.7400016784668
2023-09-27,45.880001068115234
2023-09-28,46.209999084472656
2023-09-29,45.9900016784668
2023-10-02,45.83000183105469
2023-10-03,45.209999084472656
2023-10-04,45.47999954223633
2023-10-05,45.41999816894531
2023-10-06,46.040000915527344
2023-10-09,46.310001373291016
2023-10-10,46.59000015258789
2023-10-11,46.810001373291016
2023-10-12,46.52000045776367
2023-10-13,46.2400016784668
2023-10-16,46.7400016784668
2023-10-17,46.779998779296875
2023-10-18,46.209999084472656
2023-10-19,45.86000061035156
2023-10-20,45.369998931884766
2023-10-23,45.310001373291016
2023-10-24,45.720001220703125
2023-10-25,45.150001525878906
2023-10-26,44.599998474121094
2023-10-27,44.459999084472656
2023-10-30,45.09000015258789
2023-10-31,45.34000015258789
2023-11-01,45.77000045776367
2023-11-02,46.58000183105469
2023-11-03,47.0099983215332
2023-11-06,47.029998779296875
2023-11-07,47.16999816894531
2023-11-08,47.25
2023-11-09,46.90999984741211
2023-11-10,47.68000030517578
2023-11-13,47.65999984741211
2023-11-14,48.56999969482422
2023-11-15,48.58000183105469
2023-11-16,48.7599983215332
2023-11-17,48.939998626708984
2023-11-20,49.310001373291016
2023-11-21,49.15999984741211
2023-11-22,49.400001525878906
2023-11-24,49.4900016784668
2023-11-27,49.29999923706055
2023-11-28,49.290000915527344
2023-11-29,49.27000045776367
2023-11-30,49.4900016784668
2023-12-01,49.790000915527344
2023-12-04,49.56999969482422
2023-12-05,49.369998931884766
2023-12-06,49.15999984741211
2023-12-07,49.5
2023-12-08,49.790000915527344
2023-12-11,50.20000076293945
2023-12-12,50.56999969482422
2023-12-13,49.16999816894531
2023-12-14,49.369998931884766
2023-12-15,49.400001525878906
2023-12-18,49.599998474121094
2023-12-19,49.93000030517578
2023-12-20,49.2400016784668
2023-12-21,49.86000061035156
2023-12-22,49.97999954223633
2023-12-26,50.220001220703125
2023-12-27,50.31999969482422
2023-12-28,50.34000015258789
2023-12-29,50.189998626708984
2024-01-02,49.72999954223633
2024-01-03,49.29999923706055
2024-01-04,49.25
2024-01-05,49.34000015258789
2024-01-08,49.93000030517578
2024-01-09,49.880001068115234
2024-01-10,50.13999938964844
2024-01-11,50.18000030517578
2024-01-12,50.25
2024-01-16,49.959999084472656
2024-01-17,49.650001525878906
2024-01-18,50.130001068115234
2024-01-19,50.7599983215332
2024-01-22,50.790000915527344
2024-01-23,50.869998931884766
2024-01-24,50.939998626708984
2024-01-25,51.220001220703125
2024-01-26,51.130001068115234
2024-01-29,51.56999969482422
2024-01-30,51.529998779296875
2024-01-31,50.810001373291016
2024-02-01,51.40999984741211
2024-02-02,51.97999954223633
2024-02-05,51.70000076293945
2024-02-06,51.84000015258789
2024-02-07,52.220001220703125
2024-02-08,52.290000915527344
2024-02-09,52.47999954223633
2024-02-12,52.45000076293945
2024-02-13,51.75
2024-02-14,52.310001373291016
2024-02-15,52.689998626708984
2024-02-16,52.41999816894531
2024-02-20,52.18000030517578
2024-02-21,52.279998779296875
2024-02-22,53.2599983215332
2024-02-23,53.33000183105469
2024-02-26,53.189998626708984
2024-02-27,53.310001373291016
2024-02-28,53.22999954223633
2024-02-29,53.5099983215332
2024-03-01,54.08000183105469
2024-03-04,54.06999969482422
2024-03-05,53.38999938964844
2024-03-06,53.63999938964844
2024-03-07,54.33000183105469
2024-03-08,53.9900016784668
2024-03-11,53.86000061035156
2024-03-12,54.310001373291016
2024-03-13,54.18000030517578
2024-03-14,54.119998931884766
2024-03-15,53.709999084472656
2024-03-18,54.029998779296875
2024-03-19,54.33000183105469
2024-03-20,54.88999938964844
2024-03-21,55.2599983215332
2024-03-22,55.130001068115234
2024-03-25,54.91999816894531
2024-03-26,54.79999923706055
2024-03-27,55.279998779296875
2024-03-28,55.2599983215332
2024-04-01,55.25
2024-04-02,54.869998931884766
2024-04-03,55.099998474121094
2024-04-04,54.43000030517578
2024-04-05,55.150001525878906
2024-04-08,55.209999084472656
2024-04-09,55.16999816894531
2024-04-10,54.66999816894531
2024-04-11,55.06999969482422
2024-04-12,54.189998626708984
2024-04-15,53.540000915527344
2024-04-16,53.56999969482422
2024-04-17,53.279998779296875
2024-04-18,53.09000015258789
2024-04-19,52.650001525878906
2024-04-22,53.06999969482422
2024-04-23,53.95000076293945
2024-04-24,53.86000061035156
2024-04-25,53.61000061035156
2024-04-26,54.22999954223633
2024-04-29,54.34000015258789
2024-04-30,53.380001068115234
2024-05-01,53.2599983215332
2024-05-02,53.65999984741211
2024-05-03,54.22999954223633
2024-05-06,54.88999938964844
2024-05-07,55.040000915527344
2024-05-08,55.099998474121094
2024-05-09,55.31999969482422
2024-05-10,55.43000030517578
2024-05-13,55.29999923706055
2024-05-14,55.599998474121094
2024-05-15,56.290000915527344
2024-05-16,56.08000183105469
2024-05-17,56.13999938964844
2024-05-20,56.25
2024-05-21,56.33000183105469
2024-05-22,56.15999984741211
2024-05-23,55.65999984741211
2024-05-24,56.040000915527344
2024-05-28,55.939998626708984
2024-05-29,55.38999938964844
2024-05-30,55.0099983215332
2024-05-31,55.380001068115234
2024-06-03,55.34000015258789
2024-06-04,55.400001525878906
2024-06-05,56.119998931884766
2024-06-06,56.13999938964844
2024-06-07,56.06999969482422
2024-06-10,56.34000015258789
2024-06-11,56.34000015258789
2024-06-12,56.439998626708984
2024-06-13,56.540000915527344
2024-06-14,56.52000045776367
2024-06-17,57.08000183105469
2024-06-18,57.06999969482422
2024-06-20,57.060001373291016
2024-06-21,56.95000076293945
2024-06-24,56.849998474121094
2024-06-25,56.939998626708984
2024-06-26,57.02000045776367
2024-06-27,57.09000015258789
2024-06-28,56.93000030517578
2024-07-01,57.02000045776367
2024-07-02,57.310001373291016
2024-07-03,57.54999923706055
2024-07-05,57.900001525878906
2024-07-08,57.93000030517578
2024-07-09,57.810001373291016
2024-07-10,58.33000183105469
2024-07-11,58.06999969482422
2024-07-12,58.220001220703125
2024-07-15,58.33000183105469
2024-07-16,58.77000045776367
2024-07-17,57.93000030517578
2024-07-18,57.54999923706055
2024-07-19,57.25
2024-07-22,57.83000183105469
2024-07-23,58.08000183105469
2024-07-24,56.72999954223633
2024-07-25,56.619998931884766
2024-07-26,57.25
2024-07-29,57.31999969482422
2024-07-30,57.27000045776367
2024-07-31,58.06999969482422
2024-08-01,57.369998931884766
2024-08-02,56.15999984741211
2024-08-05,54.7599983215332
2024-08-06,55.349998474121094
2024-08-07,54.97999954223633
2024-08-08,56.220001220703125
2024-08-09,56.5
2024-08-12,56.369998931884766
2024-08-13,57.22999954223633
2024-08-14,57.369998931884766
2024-08-15,58.290000915527344
2024-08-16,58.27000045776367
2024-08-19,58.72999954223633
2024-08-20,58.599998474121094
2024-08-21,58.790000915527344
2024-08-22,58.400001525878906
2024-08-23,58.97999954223633
2024-08-26,58.779998779296875
2024-08-27,58.88999938964844
2024-08-28,58.599998474121094
2024-08-29,58.709999084472656
2024-08-30,59.2400016784668
2024-09-03,58.040000915527344
2024-09-04,58.040000915527344
2024-09-05,57.790000915527344
2024-09-06,56.77000045776367
2024-09-09,57.45000076293945
2024-09-10,57.650001525878906
2024-09-11,58.2400016784668
2024-09-12,58.779998779296875
2024-09-13,59.209999084472656
2024-09-16,59.380001068115234
2024-09-17,59.369998931884766
2024-09-18,59.13999938964844
2024-09-19,60.099998474121094
2024-09-20,60.060001373291016
2024-09-23,60.290000915527344
2024-09-24,60.439998626708984
2024-09-25,60.290000915527344
2024-09-26,60.59000015258789
2024-09-27,60.439998626708984
2024-09-30,60.58000183105469
2024-10-01,60.16999816894531
2024-10-02,60.209999084472656
2024-10-03,60.0
2024-10-04,60.619998931884766
2024-10-07,60.11000061035156
2024-10-08,60.599998474121094
2024-10-09,61.04999923706055
2024-10-10,60.88999938964844
2024-10-11,61.349998474121094
2024-10-14,61.7400016784668
2024-10-15,61.27000045776367
2024-10-16,61.470001220703125
2024-10-17,61.540000915527344
2024-10-18,61.689998626708984
2024-10-21,61.47999954223633
2024-10-22,61.4900016784668
2024-10-23,60.970001220703125
2024-10-24,60.849998474121094
2024-10-25,60.83000183105469
2024-10-28,60.9900016784668
2024-10-29,61.220001220703125
2024-10-30,61.18000030517578
2024-10-31,60.11000061035156
2024-11-01,60.279998779296875
2024-11-04,60.09000015258789
2024-11-05,60.66999816894531
2024-11-06,62.099998474121094
2024-11-07,62.5099983215332
2024-11-08,62.72999954223633
2024-11-11,62.77000045776367
2024-11-12,62.529998779296875
2024-11-13,62.43000030517578
2024-11-14,61.95000076293945
2024-11-15,61.119998931884766
2024-11-18,61.34000015258789
2024-11-19,61.43000030517578
2024-11-20,61.5
2024-11-21,61.66999816894531
