Date,MEIGX
2023-01-06,47.349998474121094
2023-01-09,47.09000015258789
2023-01-10,47.36000061035156
2023-01-11,47.790000915527344
2023-01-12,47.9900016784668
2023-01-13,48.130001068115234
2023-01-17,47.84000015258789
2023-01-18,47.02000045776367
2023-01-19,46.630001068115234
2023-01-20,47.2599983215332
2023-01-23,47.599998474121094
2023-01-24,47.58000183105469
2023-01-25,47.540000915527344
2023-01-26,47.630001068115234
2023-01-27,47.47999954223633
2023-01-30,47.16999816894531
2023-01-31,47.79999923706055
2023-02-01,47.939998626708984
2023-02-02,48.040000915527344
2023-02-03,47.61000061035156
2023-02-06,47.439998626708984
2023-02-07,47.779998779296875
2023-02-08,47.45000076293945
2023-02-09,46.900001525878906
2023-02-10,47.279998779296875
2023-02-13,47.709999084472656
2023-02-14,47.5
2023-02-15,47.560001373291016
2023-02-16,47.06999969482422
2023-02-17,47.119998931884766
2023-02-21,46.290000915527344
2023-02-22,46.2400016784668
2023-02-23,46.31999969482422
2023-02-24,45.9900016784668
2023-02-27,46.099998474121094
2023-02-28,45.880001068115234
2023-03-01,45.68000030517578
2023-03-02,46.02000045776367
2023-03-03,46.529998779296875
2023-03-06,46.4900016784668
2023-03-07,45.72999954223633
2023-03-08,45.70000076293945
2023-03-09,44.900001525878906
2023-03-10,44.40999984741211
2023-03-13,44.15999984741211
2023-03-14,44.630001068115234
2023-03-15,43.869998931884766
2023-03-16,44.58000183105469
2023-03-17,43.79999923706055
2023-03-20,44.380001068115234
2023-03-21,44.79999923706055
2023-03-22,44.02000045776367
2023-03-23,43.790000915527344
2023-03-24,44.040000915527344
2023-03-27,44.34000015258789
2023-03-28,44.369998931884766
2023-03-29,44.91999816894531
2023-03-30,45.060001373291016
2023-03-31,45.58000183105469
2023-04-03,45.86000061035156
2023-04-04,45.47999954223633
2023-04-05,45.630001068115234
2023-04-06,45.61000061035156
2023-04-10,45.77000045776367
2023-04-11,45.93000030517578
2023-04-12,45.869998931884766
2023-04-13,46.099998474121094
2023-04-14,46.060001373291016
2023-04-17,46.38999938964844
2023-04-18,46.400001525878906
2023-04-19,46.540000915527344
2023-04-20,46.40999984741211
2023-04-21,46.38999938964844
2023-04-24,46.459999084472656
2023-04-25,45.869998931884766
2023-04-26,45.2400016784668
2023-04-27,45.95000076293945
2023-04-28,46.349998474121094
2023-05-01,46.34000015258789
2023-05-02,45.7599983215332
2023-05-03,45.40999984741211
2023-05-04,45.09000015258789
2023-05-05,45.849998474121094
2023-05-08,45.88999938964844
2023-05-09,45.77000045776367
2023-05-10,45.7400016784668
2023-05-11,45.529998779296875
2023-05-12,45.43000030517578
2023-05-15,45.58000183105469
2023-05-16,45.04999923706055
2023-05-17,45.59000015258789
2023-05-18,45.77000045776367
2023-05-19,45.779998779296875
2023-05-22,45.75
2023-05-23,45.290000915527344
2023-05-24,44.77000045776367
2023-05-25,44.58000183105469
2023-05-26,44.91999816894531
2023-05-30,44.779998779296875
2023-05-31,44.459999084472656
2023-06-01,44.779998779296875
2023-06-02,45.58000183105469
2023-06-05,45.43000030517578
2023-06-06,45.58000183105469
2023-06-07,45.959999084472656
2023-06-08,46.040000915527344
2023-06-09,45.93000030517578
2023-06-12,46.0099983215332
2023-06-13,46.349998474121094
2023-06-14,46.209999084472656
2023-06-15,46.790000915527344
2023-06-16,46.790000915527344
2023-06-20,46.38999938964844
2023-06-21,46.45000076293945
2023-06-22,46.209999084472656
2023-06-23,45.869998931884766
2023-06-26,45.97999954223633
2023-06-27,46.29999923706055
2023-06-28,46.11000061035156
2023-06-29,46.560001373291016
2023-06-30,47.0099983215332
2023-07-03,47.04999923706055
2023-07-05,46.83000183105469
2023-07-06,46.349998474121094
2023-07-07,46.279998779296875
2023-07-10,46.599998474121094
2023-07-11,47.029998779296875
2023-07-12,47.20000076293945
2023-07-13,47.29999923706055
2023-07-14,47.119998931884766
2023-07-17,47.279998779296875
2023-07-18,47.470001220703125
2023-07-19,47.560001373291016
2023-07-20,47.900001525878906
2023-07-21,48.130001068115234
2023-07-24,48.2599983215332
2023-07-25,48.279998779296875
2023-07-26,48.380001068115234
2023-07-27,48.130001068115234
2023-07-28,48.189998626708984
2023-07-31,48.20000076293945
2023-08-01,48.11000061035156
2023-08-02,47.83000183105469
2023-08-03,47.58000183105469
2023-08-04,47.209999084472656
2023-08-07,47.59000015258789
2023-08-08,47.38999938964844
2023-08-09,47.29999923706055
2023-08-10,47.33000183105469
2023-08-11,47.41999816894531
2023-08-14,47.439998626708984
2023-08-15,46.849998474121094
2023-08-16,46.81999969482422
2023-08-17,46.599998474121094
2023-08-18,46.68000030517578
2023-08-21,46.65999984741211
2023-08-22,46.459999084472656
2023-08-23,46.75
2023-08-24,46.47999954223633
2023-08-25,46.72999954223633
2023-08-28,46.939998626708984
2023-08-29,47.34000015258789
2023-08-30,47.38999938964844
2023-08-31,47.099998474121094
2023-09-01,47.22999954223633
2023-09-05,46.66999816894531
2023-09-06,46.58000183105469
2023-09-07,46.61000061035156
2023-09-08,46.650001525878906
2023-09-11,46.7599983215332
2023-09-12,46.790000915527344
2023-09-13,46.810001373291016
2023-09-14,47.29999923706055
2023-09-15,46.93000030517578
2023-09-18,47.0099983215332
2023-09-19,46.93000030517578
2023-09-20,46.810001373291016
2023-09-21,46.11000061035156
2023-09-22,45.93000030517578
2023-09-25,46.04999923706055
2023-09-26,45.41999816894531
2023-09-27,45.43000030517578
2023-09-28,45.56999969482422
2023-09-29,45.27000045776367
2023-10-02,44.849998474121094
2023-10-03,44.529998779296875
2023-10-04,44.68000030517578
2023-10-05,44.619998931884766
2023-10-06,45.04999923706055
2023-10-09,45.4900016784668
2023-10-10,45.709999084472656
2023-10-11,45.83000183105469
2023-10-12,45.45000076293945
2023-10-13,45.650001525878906
2023-10-16,46.060001373291016
2023-10-17,46.09000015258789
2023-10-18,45.540000915527344
2023-10-19,45.13999938964844
2023-10-20,44.68000030517578
2023-10-23,44.349998474121094
2023-10-24,44.54999923706055
2023-10-25,44.380001068115234
2023-10-26,44.209999084472656
2023-10-27,43.529998779296875
2023-10-30,43.939998626708984
2023-10-31,44.400001525878906
2023-11-01,44.59000015258789
2023-11-02,45.380001068115234
2023-11-03,45.709999084472656
2023-11-06,45.630001068115234
2023-11-07,45.47999954223633
2023-11-08,45.439998626708984
2023-11-09,45.099998474121094
2023-11-10,45.529998779296875
2023-11-13,45.470001220703125
2023-11-14,46.189998626708984
2023-11-15,46.34000015258789
2023-11-16,46.459999084472656
2023-11-17,46.61000061035156
2023-11-20,46.779998779296875
2023-11-21,46.790000915527344
2023-11-22,46.959999084472656
2023-11-24,47.130001068115234
2023-11-27,46.970001220703125
2023-11-28,46.869998931884766
2023-11-29,46.79999923706055
2023-11-30,47.25
2023-12-01,47.650001525878906
2023-12-04,47.709999084472656
2023-12-05,47.31999969482422
2023-12-06,47.25
2023-12-07,47.369998931884766
2023-12-08,47.4900016784668
2023-12-11,48.099998474121094
2023-12-12,48.15999984741211
2023-12-13,48.75
2023-12-14,45.75
2023-12-15,45.4900016784668
2023-12-18,45.58000183105469
2023-12-19,45.86000061035156
2023-12-20,45.13999938964844
2023-12-21,45.58000183105469
2023-12-22,45.810001373291016
2023-12-26,46.040000915527344
2023-12-27,46.16999816894531
2023-12-28,46.20000076293945
2023-12-29,46.189998626708984
2024-01-02,46.34000015258789
2024-01-03,46.099998474121094
2024-01-04,45.959999084472656
2024-01-05,46.06999969482422
2024-01-08,46.369998931884766
2024-01-09,46.16999816894531
2024-01-10,46.16999816894531
2024-01-11,46.0099983215332
2024-01-12,46.099998474121094
2024-01-16,45.779998779296875
2024-01-17,45.540000915527344
2024-01-18,45.7400016784668
2024-01-19,46.099998474121094
2024-01-22,46.18000030517578
2024-01-23,46.279998779296875
2024-01-24,46.11000061035156
2024-01-25,46.31999969482422
2024-01-26,46.43000030517578
2024-01-29,46.52000045776367
2024-01-30,46.720001220703125
2024-01-31,46.41999816894531
2024-02-01,46.88999938964844
2024-02-02,46.81999969482422
2024-02-05,46.56999969482422
2024-02-06,46.81999969482422
2024-02-07,46.970001220703125
2024-02-08,46.90999984741211
2024-02-09,47.02000045776367
2024-02-12,47.18000030517578
2024-02-13,46.61000061035156
2024-02-14,46.88999938964844
2024-02-15,47.38999938964844
2024-02-16,47.31999969482422
2024-02-20,47.369998931884766
2024-02-21,47.63999938964844
2024-02-22,47.939998626708984
2024-02-23,48.06999969482422
2024-02-26,47.90999984741211
2024-02-27,47.970001220703125
2024-02-28,47.97999954223633
2024-02-29,48.0099983215332
2024-03-01,48.11000061035156
2024-03-04,48.189998626708984
2024-03-05,48.060001373291016
2024-03-06,48.40999984741211
2024-03-07,48.650001525878906
2024-03-08,48.65999984741211
2024-03-11,48.72999954223633
2024-03-12,48.869998931884766
2024-03-13,48.97999954223633
2024-03-14,48.75
2024-03-15,48.70000076293945
2024-03-18,48.790000915527344
2024-03-19,48.9900016784668
2024-03-20,49.36000061035156
2024-03-21,49.54999923706055
2024-03-22,49.310001373291016
2024-03-25,49.22999954223633
2024-03-26,49.06999969482422
2024-03-27,49.810001373291016
2024-03-28,50.0099983215332
2024-04-01,49.77000045776367
2024-04-02,49.5099983215332
2024-04-03,49.38999938964844
2024-04-04,48.95000076293945
2024-04-05,49.2599983215332
2024-04-08,49.27000045776367
2024-04-09,49.290000915527344
2024-04-10,48.7400016784668
2024-04-11,48.560001373291016
2024-04-12,47.84000015258789
2024-04-15,47.61000061035156
2024-04-16,47.439998626708984
2024-04-17,47.33000183105469
2024-04-18,47.38999938964844
2024-04-19,47.84000015258789
2024-04-22,48.220001220703125
2024-04-23,48.52000045776367
2024-04-24,48.5099983215332
2024-04-25,48.47999954223633
2024-04-26,48.380001068115234
2024-04-29,48.56999969482422
2024-04-30,48.08000183105469
2024-05-01,48.11000061035156
2024-05-02,48.209999084472656
2024-05-03,48.34000015258789
2024-05-06,48.689998626708984
2024-05-07,49.0099983215332
2024-05-08,49.119998931884766
2024-05-09,49.52000045776367
2024-05-10,49.65999984741211
2024-05-13,49.540000915527344
2024-05-14,49.650001525878906
2024-05-15,49.880001068115234
2024-05-16,49.939998626708984
2024-05-17,50.13999938964844
2024-05-20,49.88999938964844
2024-05-21,49.869998931884766
2024-05-22,49.79999923706055
2024-05-23,49.099998474121094
2024-05-24,49.189998626708984
2024-05-28,48.880001068115234
2024-05-29,48.33000183105469
2024-05-30,48.650001525878906
2024-05-31,49.459999084472656
2024-06-03,49.13999938964844
2024-06-04,49.15999984741211
2024-06-05,49.279998779296875
2024-06-06,49.22999954223633
2024-06-07,49.11000061035156
2024-06-10,49.209999084472656
2024-06-11,48.939998626708984
2024-06-12,48.849998474121094
2024-06-13,48.75
2024-06-14,48.540000915527344
2024-06-17,48.83000183105469
2024-06-18,48.970001220703125
2024-06-20,49.18000030517578
2024-06-21,49.099998474121094
2024-06-24,49.45000076293945
2024-06-25,48.959999084472656
2024-06-26,48.709999084472656
2024-06-27,48.72999954223633
2024-06-28,48.72999954223633
2024-07-01,48.56999969482422
2024-07-02,48.79999923706055
2024-07-03,48.83000183105469
2024-07-05,48.7599983215332
2024-07-08,48.810001373291016
2024-07-09,48.79999923706055
2024-07-10,49.279998779296875
2024-07-11,49.63999938964844
2024-07-12,49.869998931884766
2024-07-15,50.040000915527344
2024-07-16,50.72999954223633
2024-07-17,50.959999084472656
2024-07-18,50.61000061035156
2024-07-19,50.08000183105469
2024-07-22,50.41999816894531
2024-07-23,50.13999938964844
2024-07-24,49.869998931884766
2024-07-25,50.09000015258789
2024-07-26,50.7599983215332
2024-07-29,50.720001220703125
2024-07-30,51.08000183105469
2024-07-31,51.25
2024-08-01,50.7400016784668
2024-08-02,50.11000061035156
2024-08-05,48.97999954223633
2024-08-06,49.34000015258789
2024-08-07,49.27000045776367
2024-08-08,49.810001373291016
2024-08-09,49.88999938964844
2024-08-12,49.75
2024-08-13,50.16999816894531
2024-08-14,50.560001373291016
2024-08-15,51.060001373291016
2024-08-16,51.18000030517578
2024-08-19,51.459999084472656
2024-08-20,51.27000045776367
2024-08-21,51.5099983215332
2024-08-22,51.47999954223633
2024-08-23,51.959999084472656
2024-08-26,52.060001373291016
2024-08-27,52.16999816894531
2024-08-28,52.189998626708984
2024-08-29,52.459999084472656
2024-08-30,52.869998931884766
2024-09-03,52.279998779296875
2024-09-04,52.38999938964844
2024-09-05,51.88999938964844
2024-09-06,51.369998931884766
2024-09-09,52.0
2024-09-10,51.72999954223633
2024-09-11,51.65999984741211
2024-09-12,51.81999969482422
2024-09-13,52.15999984741211
2024-09-16,52.529998779296875
2024-09-17,52.47999954223633
2024-09-18,52.279998779296875
2024-09-19,52.72999954223633
2024-09-20,52.59000015258789
2024-09-23,52.720001220703125
2024-09-24,52.630001068115234
2024-09-25,52.290000915527344
2024-09-26,52.369998931884766
2024-09-27,52.54999923706055
2024-09-30,52.61000061035156
2024-10-01,52.540000915527344
2024-10-02,52.54999923706055
2024-10-03,52.2400016784668
2024-10-04,52.56999969482422
2024-10-07,52.11000061035156
2024-10-08,52.25
2024-10-09,52.68000030517578
2024-10-10,52.5099983215332
2024-10-11,53.060001373291016
2024-10-14,53.400001525878906
2024-10-15,53.08000183105469
2024-10-16,53.58000183105469
2024-10-17,53.5
2024-10-18,53.47999954223633
2024-10-21,52.959999084472656
2024-10-22,52.810001373291016
2024-10-23,52.79999923706055
2024-10-24,52.709999084472656
2024-10-25,52.38999938964844
2024-10-28,52.560001373291016
2024-10-29,52.20000076293945
2024-10-30,52.150001525878906
2024-10-31,51.869998931884766
2024-11-01,51.959999084472656
2024-11-04,51.81999969482422
2024-11-05,52.2400016784668
2024-11-06,53.52000045776367
2024-11-07,53.45000076293945
2024-11-08,53.810001373291016
2024-11-11,53.9900016784668
2024-11-12,53.689998626708984
2024-11-13,53.65999984741211
2024-11-14,53.130001068115234
2024-11-15,52.91999816894531
2024-11-18,53.20000076293945
2024-11-19,52.880001068115234
2024-11-20,52.81999969482422
2024-11-21,53.41999816894531
