Date,RFEBX
2022-08-01,62.58000183105469
2022-08-02,62.189998626708984
2022-08-03,62.970001220703125
2022-08-04,63.09000015258789
2022-08-05,63.119998931884766
2022-08-08,63.20000076293945
2022-08-09,62.83000183105469
2022-08-10,64.19000244140625
2022-08-11,64.23999786376953
2022-08-12,65.2300033569336
2022-08-15,65.25
2022-08-16,65.30999755859375
2022-08-17,64.69000244140625
2022-08-18,64.94999694824219
2022-08-19,64.12000274658203
2022-08-22,62.970001220703125
2022-08-23,62.900001525878906
2022-08-24,63.15999984741211
2022-08-25,64.0199966430664
2022-08-26,62.040000915527344
2022-08-29,61.68000030517578
2022-08-30,60.959999084472656
2022-08-31,60.61000061035156
2022-09-01,60.52000045776367
2022-09-02,60.13999938964844
2022-09-06,59.810001373291016
2022-09-07,60.7400016784668
2022-09-08,61.27000045776367
2022-09-09,62.310001373291016
2022-09-12,62.880001068115234
2022-09-13,60.40999984741211
2022-09-14,60.40999984741211
2022-09-15,59.90999984741211
2022-09-16,59.45000076293945
2022-09-19,59.79999923706055
2022-09-20,59.08000183105469
2022-09-21,58.119998931884766
2022-09-22,57.540000915527344
2022-09-23,56.29999923706055
2022-09-26,55.560001373291016
2022-09-27,55.470001220703125
2022-09-28,56.72999954223633
2022-09-29,55.7599983215332
2022-09-30,55.18000030517578
2022-10-03,56.7599983215332
2022-10-04,58.650001525878906
2022-10-05,58.560001373291016
2022-10-06,58.08000183105469
2022-10-07,56.65999984741211
2022-10-10,56.15999984741211
2022-10-11,55.709999084472656
2022-10-12,55.61000061035156
2022-10-13,56.779998779296875
2022-10-14,55.439998626708984
2022-10-17,56.72999954223633
2022-10-18,57.290000915527344
2022-10-19,56.90999984741211
2022-10-20,56.529998779296875
2022-10-21,57.790000915527344
2022-10-24,58.2599983215332
2022-10-25,59.310001373291016
2022-10-26,59.220001220703125
2022-10-27,58.91999816894531
2022-10-28,59.93000030517578
2022-10-31,59.599998474121094
2022-11-01,59.619998931884766
2022-11-02,58.34000015258789
2022-11-03,57.970001220703125
2022-11-04,59.04999923706055
2022-11-07,59.66999816894531
2022-11-08,60.099998474121094
2022-11-09,58.939998626708984
2022-11-10,61.959999084472656
2022-11-11,62.5
2022-11-14,61.90999984741211
2022-11-15,62.41999816894531
2022-11-16,61.86000061035156
2022-11-17,61.650001525878906
2022-11-18,61.939998626708984
2022-11-21,61.72999954223633
2022-11-22,62.470001220703125
2022-11-23,62.84000015258789
2022-11-25,62.93000030517578
2022-11-28,61.970001220703125
2022-11-29,62.029998779296875
2022-11-30,63.83000183105469
2022-12-01,63.810001373291016
2022-12-02,63.779998779296875
2022-12-05,62.689998626708984
2022-12-06,61.939998626708984
2022-12-07,61.86000061035156
2022-12-08,62.31999969482422
2022-12-09,62.04999923706055
2022-12-12,62.790000915527344
2022-12-13,63.2599983215332
2022-12-14,63.040000915527344
2022-12-15,61.560001373291016
2022-12-16,59.7400016784668
2022-12-19,59.290000915527344
2022-12-20,59.43000030517578
2022-12-21,60.31999969482422
2022-12-22,59.58000183105469
2022-12-23,59.91999816894531
2022-12-27,59.83000183105469
2022-12-28,59.130001068115234
2022-12-29,60.040000915527344
2022-12-30,59.86000061035156
2023-01-03,59.650001525878906
2023-01-04,60.18000030517578
2023-01-05,59.63999938964844
2023-01-06,61.06999969482422
2023-01-09,61.13999938964844
2023-01-10,61.41999816894531
2023-01-11,62.119998931884766
2023-01-12,62.529998779296875
2023-01-13,62.779998779296875
2023-01-17,62.599998474121094
2023-01-18,61.86000061035156
2023-01-19,61.5
2023-01-20,62.529998779296875
2023-01-23,63.099998474121094
2023-01-24,63.040000915527344
2023-01-25,63.16999816894531
2023-01-26,63.75
2023-01-27,63.650001525878906
2023-01-30,62.93000030517578
2023-01-31,63.7599983215332
2023-02-01,64.4000015258789
2023-02-02,64.95999908447266
2023-02-03,64.23999786376953
2023-02-06,63.810001373291016
2023-02-07,64.58000183105469
2023-02-08,64.0
2023-02-09,63.4900016784668
2023-02-10,63.529998779296875
2023-02-13,64.22000122070312
2023-02-14,64.2300033569336
2023-02-15,64.37999725341797
2023-02-16,63.619998931884766
2023-02-17,63.400001525878906
2023-02-21,62.220001220703125
2023-02-22,62.099998474121094
2023-02-23,62.349998474121094
2023-02-24,61.720001220703125
2023-02-27,62.04999923706055
2023-02-28,61.970001220703125
2023-03-01,62.040000915527344
2023-03-02,62.47999954223633
2023-03-03,63.5
2023-03-06,63.33000183105469
2023-03-07,62.36000061035156
2023-03-08,62.4900016784668
2023-03-09,61.400001525878906
2023-03-10,60.310001373291016
2023-03-13,60.0099983215332
2023-03-14,60.95000076293945
2023-03-15,59.95000076293945
2023-03-16,60.93000030517578
2023-03-17,60.310001373291016
2023-03-20,60.900001525878906
2023-03-21,61.65999984741211
2023-03-22,60.83000183105469
2023-03-23,61.0
2023-03-24,61.130001068115234
2023-03-27,61.34000015258789
2023-03-28,61.36000061035156
2023-03-29,62.13999938964844
2023-03-30,62.529998779296875
2023-03-31,63.2400016784668
2023-04-03,63.599998474121094
2023-04-04,63.150001525878906
2023-04-05,62.900001525878906
2023-04-06,63.040000915527344
2023-04-10,63.25
2023-04-11,63.529998779296875
2023-04-12,63.369998931884766
2023-04-13,64.16000366210938
2023-04-14,63.93000030517578
2023-04-17,64.05000305175781
2023-04-18,64.26000213623047
2023-04-19,64.05999755859375
2023-04-20,63.810001373291016
2023-04-21,63.880001068115234
2023-04-24,63.93000030517578
2023-04-25,63.029998779296875
2023-04-26,62.790000915527344
2023-04-27,63.790000915527344
2023-04-28,64.33999633789062
2023-05-01,64.30000305175781
2023-05-02,63.5099983215332
2023-05-03,63.27000045776367
2023-05-04,62.720001220703125
2023-05-05,63.75
2023-05-08,63.810001373291016
2023-05-09,63.68000030517578
2023-05-10,63.81999969482422
2023-05-11,63.650001525878906
2023-05-12,63.59000015258789
2023-05-15,63.9900016784668
2023-05-16,63.4900016784668
2023-05-17,64.19000244140625
2023-05-18,64.70999908447266
2023-05-19,64.66999816894531
2023-05-22,64.7300033569336
2023-05-23,63.970001220703125
2023-05-24,63.439998626708984
2023-05-25,63.7400016784668
2023-05-26,64.87999725341797
2023-05-30,64.54000091552734
2023-05-31,64.16000366210938
2023-06-01,64.70999908447266
2023-06-02,65.72000122070312
2023-06-05,65.47000122070312
2023-06-06,65.7300033569336
2023-06-07,65.58000183105469
2023-06-08,65.88999938964844
2023-06-09,65.91000366210938
2023-06-12,66.66999816894531
2023-06-13,67.12999725341797
2023-06-14,66.3499984741211
2023-06-15,67.1500015258789
2023-06-16,66.76000213623047
2023-06-20,66.33999633789062
2023-06-21,66.26000213623047
2023-06-22,66.33999633789062
2023-06-23,65.7699966430664
2023-06-26,65.66999816894531
2023-06-27,66.48999786376953
2023-06-28,66.43000030517578
2023-06-29,66.69999694824219
2023-06-30,67.36000061035156
2023-07-03,67.41999816894531
2023-07-05,67.16000366210938
2023-07-06,66.38999938964844
2023-07-07,66.47000122070312
2023-07-10,66.87999725341797
2023-07-11,67.44000244140625
2023-07-12,67.98999786376953
2023-07-13,68.66999816894531
2023-07-14,68.61000061035156
2023-07-17,68.8499984741211
2023-07-18,69.31999969482422
2023-07-19,69.44000244140625
2023-07-20,68.91999816894531
2023-07-21,68.94000244140625
2023-07-24,69.06999969482422
2023-07-25,69.38999938964844
2023-07-26,69.25
2023-07-27,69.05000305175781
2023-07-28,69.72000122070312
2023-07-31,69.81999969482422
2023-08-01,69.7699966430664
2023-08-02,68.70999908447266
2023-08-03,68.56999969482422
2023-08-04,68.43000030517578
2023-08-07,69.19000244140625
2023-08-08,68.87000274658203
2023-08-09,68.45999908447266
2023-08-10,68.37999725341797
2023-08-11,68.0999984741211
2023-08-14,68.37999725341797
2023-08-15,67.51000213623047
2023-08-16,67.08999633789062
2023-08-17,66.5
2023-08-18,66.62999725341797
2023-08-21,67.08999633789062
2023-08-22,66.94000244140625
2023-08-23,67.68000030517578
2023-08-24,66.61000061035156
2023-08-25,66.97000122070312
2023-08-28,67.45999908447266
2023-08-29,68.47000122070312
2023-08-30,68.63999938964844
2023-08-31,68.58999633789062
2023-09-01,68.55000305175781
2023-09-05,68.12000274658203
2023-09-06,67.88999938964844
2023-09-07,67.73999786376953
2023-09-08,67.83000183105469
2023-09-11,68.1500015258789
2023-09-12,67.8499984741211
2023-09-13,67.73999786376953
2023-09-14,68.29000091552734
2023-09-15,67.58000183105469
2023-09-18,67.55999755859375
2023-09-19,67.36000061035156
2023-09-20,66.83999633789062
2023-09-21,65.70999908447266
2023-09-22,65.66000366210938
2023-09-25,65.83000183105469
2023-09-26,64.93000030517578
2023-09-27,65.0199966430664
2023-09-28,65.52999877929688
2023-09-29,65.33000183105469
2023-10-02,65.05999755859375
2023-10-03,64.08000183105469
2023-10-04,64.5199966430664
2023-10-05,64.56999969482422
2023-10-06,65.41999816894531
2023-10-09,65.7699966430664
2023-10-10,66.29000091552734
2023-10-11,66.62000274658203
2023-10-12,66.29000091552734
2023-10-13,65.93000030517578
2023-10-16,66.69000244140625
2023-10-17,66.8499984741211
2023-10-18,65.95999908447266
2023-10-19,65.30999755859375
2023-10-20,64.62000274658203
2023-10-23,64.55000305175781
2023-10-24,65.0
2023-10-25,64.12000274658203
2023-10-26,63.31999969482422
2023-10-27,63.029998779296875
2023-10-30,63.70000076293945
2023-10-31,63.97999954223633
2023-11-01,64.66000366210938
2023-11-02,65.91000366210938
2023-11-03,66.55000305175781
2023-11-06,66.62000274658203
2023-11-07,66.75
2023-11-08,66.79000091552734
2023-11-09,66.5
2023-11-10,67.4800033569336
2023-11-13,67.43000030517578
2023-11-14,68.80999755859375
2023-11-15,68.9000015258789
2023-11-16,68.79000091552734
2023-11-17,69.05999755859375
2023-11-20,69.6500015258789
2023-11-21,69.38999938964844
2023-11-22,69.69000244140625
2023-11-24,69.87000274658203
2023-11-27,69.55999755859375
2023-11-28,69.54000091552734
2023-11-29,69.55999755859375
2023-11-30,69.86000061035156
2023-12-01,70.4000015258789
2023-12-04,69.9800033569336
2023-12-05,69.73999786376953
2023-12-06,69.3499984741211
2023-12-07,69.83000183105469
2023-12-08,70.23999786376953
2023-12-11,70.87000274658203
2023-12-12,71.3499984741211
2023-12-13,72.41000366210938
2023-12-14,72.86000061035156
2023-12-15,69.88999938964844
2023-12-18,70.19999694824219
2023-12-19,70.72000122070312
2023-12-20,69.62999725341797
2023-12-21,70.48999786376953
2023-12-22,70.68000030517578
2023-12-26,71.0199966430664
2023-12-27,71.22000122070312
2023-12-28,71.22000122070312
2023-12-29,70.98999786376953
2024-01-02,70.45999908447266
2024-01-03,69.7699966430664
2024-01-04,69.72000122070312
2024-01-05,69.75
2024-01-08,70.5999984741211
2024-01-09,70.45999908447266
2024-01-10,70.7300033569336
2024-01-11,70.75
2024-01-12,70.83999633789062
2024-01-16,70.44999694824219
2024-01-17,70.02999877929688
2024-01-18,70.6500015258789
2024-01-19,71.44000244140625
2024-01-22,71.58000183105469
2024-01-23,71.62999725341797
2024-01-24,71.9000015258789
2024-01-25,72.19999694824219
2024-01-26,72.2300033569336
2024-01-29,72.83000183105469
2024-01-30,72.73999786376953
2024-01-31,71.72000122070312
2024-02-01,72.62999725341797
2024-02-02,73.30999755859375
2024-02-05,73.0
2024-02-06,73.1500015258789
2024-02-07,73.76000213623047
2024-02-08,74.02999877929688
2024-02-09,74.5
2024-02-12,74.5
2024-02-13,73.3499984741211
2024-02-14,74.18000030517578
2024-02-15,74.75
2024-02-16,74.51000213623047
2024-02-20,74.12999725341797
2024-02-21,74.19000244140625
2024-02-22,75.73999786376953
2024-02-23,75.63999938964844
2024-02-26,75.55999755859375
2024-02-27,75.63999938964844
2024-02-28,75.48999786376953
2024-02-29,75.87999725341797
2024-03-01,76.95999908447266
2024-03-04,77.06999969482422
2024-03-05,76.08000183105469
2024-03-06,76.62000274658203
2024-03-07,77.75
2024-03-08,77.05999755859375
2024-03-11,76.80000305175781
2024-03-12,77.55999755859375
2024-03-13,77.37999725341797
2024-03-14,77.18000030517578
2024-03-15,76.68000030517578
2024-03-18,77.04000091552734
2024-03-19,77.33999633789062
2024-03-20,78.23999786376953
2024-03-21,78.9800033569336
2024-03-22,78.63999938964844
2024-03-25,78.69999694824219
2024-03-26,78.55000305175781
2024-03-27,79.01000213623047
2024-03-28,78.95999908447266
2024-04-01,79.02999877929688
2024-04-02,78.41000366210938
2024-04-03,78.88999938964844
2024-04-04,77.8499984741211
2024-04-05,78.7300033569336
2024-04-08,78.8499984741211
2024-04-09,78.81999969482422
2024-04-10,78.19999694824219
2024-04-11,78.7300033569336
2024-04-12,77.3499984741211
2024-04-15,76.37999725341797
2024-04-16,76.37000274658203
2024-04-17,75.97000122070312
2024-04-18,75.69000244140625
2024-04-19,75.01000213623047
2024-04-22,75.62999725341797
2024-04-23,76.83000183105469
2024-04-24,76.72000122070312
2024-04-25,76.4000015258789
2024-04-26,77.20999908447266
2024-04-29,77.25
2024-04-30,75.97000122070312
2024-05-01,75.62999725341797
2024-05-02,76.18000030517578
2024-05-03,77.01000213623047
2024-05-06,78.02999877929688
2024-05-07,78.19999694824219
2024-05-08,78.31999969482422
2024-05-09,78.69000244140625
2024-05-10,79.0
2024-05-13,78.83000183105469
2024-05-14,79.38999938964844
2024-05-15,80.55999755859375
2024-05-16,80.1500015258789
2024-05-17,80.20999908447266
2024-05-20,80.4800033569336
2024-05-21,80.55999755859375
2024-05-22,80.25
2024-05-23,79.61000061035156
2024-05-24,80.16999816894531
2024-05-28,79.95999908447266
2024-05-29,79.01000213623047
2024-05-30,78.5199966430664
2024-05-31,78.9000015258789
2024-06-03,78.83999633789062
2024-06-04,78.6500015258789
2024-06-05,79.94999694824219
2024-06-06,79.80000305175781
2024-06-07,79.47000122070312
2024-06-10,80.04000091552734
2024-06-11,80.01000213623047
2024-06-12,80.16999816894531
2024-06-13,80.55000305175781
2024-06-14,80.47000122070312
2024-06-17,81.30000305175781
2024-06-18,81.43000030517578
2024-06-20,81.23999786376953
2024-06-21,80.88999938964844
2024-06-24,80.75
2024-06-25,80.94000244140625
2024-06-26,80.81999969482422
2024-06-27,80.83000183105469
2024-06-28,80.56999969482422
2024-07-01,80.72000122070312
2024-07-02,81.12999725341797
2024-07-03,81.72000122070312
2024-07-05,82.0
2024-07-08,82.05000305175781
2024-07-09,81.7699966430664
2024-07-10,82.62999725341797
2024-07-11,82.3499984741211
2024-07-12,82.69999694824219
2024-07-15,82.83000183105469
2024-07-16,83.41999816894531
2024-07-17,81.6500015258789
2024-07-18,81.06999969482422
2024-07-19,80.62999725341797
2024-07-22,81.41999816894531
2024-07-23,81.61000061035156
2024-07-24,79.58000183105469
2024-07-25,79.26000213623047
2024-07-26,80.30000305175781
2024-07-29,80.29000091552734
2024-07-30,80.05999755859375
2024-07-31,81.5999984741211
2024-08-01,80.20999908447266
2024-08-02,78.3499984741211
2024-08-05,76.44000244140625
2024-08-06,77.2699966430664
2024-08-07,76.61000061035156
2024-08-08,78.61000061035156
2024-08-09,79.0999984741211
2024-08-12,78.95999908447266
2024-08-13,80.23999786376953
2024-08-14,80.5
2024-08-15,81.98999786376953
2024-08-16,82.01000213623047
2024-08-19,82.72000122070312
2024-08-20,82.4800033569336
2024-08-21,82.76000213623047
2024-08-22,82.0999984741211
2024-08-23,83.08000183105469
2024-08-26,82.66999816894531
2024-08-27,82.80000305175781
2024-08-28,82.30000305175781
2024-08-29,82.37000274658203
2024-08-30,83.08999633789062
2024-09-03,81.08000183105469
2024-09-04,80.87000274658203
2024-09-05,80.51000213623047
2024-09-06,78.83000183105469
2024-09-09,79.68000030517578
2024-09-10,80.01000213623047
2024-09-11,81.13999938964844
2024-09-12,82.04000091552734
2024-09-13,82.79000091552734
2024-09-16,82.93000030517578
2024-09-17,82.93000030517578
2024-09-18,82.58000183105469
2024-09-19,84.06999969482422
2024-09-20,84.12999725341797
2024-09-23,84.44999694824219
2024-09-24,84.70999908447266
2024-09-25,84.55999755859375
2024-09-26,85.1500015258789
2024-09-27,84.83999633789062
2024-09-30,84.8499984741211
2024-10-01,84.31999969482422
2024-10-02,84.44000244140625
2024-10-03,84.19999694824219
2024-10-04,85.11000061035156
2024-10-07,84.56999969482422
2024-10-08,85.19999694824219
2024-10-09,85.7300033569336
2024-10-10,85.58999633789062
2024-10-11,86.30000305175781
2024-10-14,86.79000091552734
2024-10-15,85.66999816894531
2024-10-16,86.12000274658203
2024-10-17,86.37999725341797
2024-10-18,86.52999877929688
2024-10-21,86.25
2024-10-22,86.30000305175781
2024-10-23,85.55000305175781
2024-10-24,85.66000366210938
2024-10-25,85.63999938964844
2024-10-28,85.79000091552734
2024-10-29,86.11000061035156
2024-10-30,85.91999816894531
2024-10-31,84.44999694824219
2024-11-01,84.63999938964844
2024-11-04,84.43000030517578
2024-11-05,85.62000274658203
2024-11-06,87.30000305175781
2024-11-07,87.80999755859375
2024-11-08,87.94000244140625
2024-11-11,88.19999694824219
2024-11-12,87.61000061035156
2024-11-13,87.3499984741211
2024-11-14,86.69000244140625
2024-11-15,85.44000244140625
2024-11-18,85.9000015258789
2024-11-19,86.2699966430664
2024-11-20,86.4800033569336
2024-11-21,86.68000030517578
