Date,FALCX
2023-01-25,10.170000076293945
2023-01-26,10.289999961853027
2023-01-27,10.3100004196167
2023-01-30,10.180000305175781
2023-01-31,10.34000015258789
2023-02-01,10.4399995803833
2023-02-02,10.579999923706055
2023-02-03,10.470000267028809
2023-02-06,10.40999984741211
2023-02-07,10.550000190734863
2023-02-08,10.4399995803833
2023-02-09,10.350000381469727
2023-02-10,10.369999885559082
2023-02-13,10.489999771118164
2023-02-14,10.5
2023-02-15,10.5
2023-02-16,10.380000114440918
2023-02-17,10.350000381469727
2023-02-21,10.149999618530273
2023-02-22,10.130000114440918
2023-02-23,10.1899995803833
2023-02-24,10.09000015258789
2023-02-27,10.119999885559082
2023-02-28,10.09000015258789
2023-03-01,10.050000190734863
2023-03-02,10.050000190734863
2023-03-03,10.279999732971191
2023-03-06,10.279999732971191
2023-03-07,10.130000114440918
2023-03-08,10.140000343322754
2023-03-09,9.9399995803833
2023-03-10,9.779999732971191
2023-03-13,9.739999771118164
2023-03-14,9.90999984741211
2023-03-15,9.829999923706055
2023-03-16,10.010000228881836
2023-03-17,9.890000343322754
2023-03-20,9.979999542236328
2023-03-21,10.119999885559082
2023-03-22,9.960000038146973
2023-03-23,9.979999542236328
2023-03-24,9.979999542236328
2023-03-27,10.050000190734863
2023-03-28,10.039999961853027
2023-03-29,10.180000305175781
2023-03-30,10.239999771118164
2023-03-31,10.380000114440918
2023-04-03,10.420000076293945
2023-04-04,10.350000381469727
2023-04-05,10.319999694824219
2023-04-06,10.359999656677246
2023-04-10,10.380000114440918
2023-04-11,10.380000114440918
2023-04-12,10.34000015258789
2023-04-13,10.479999542236328
2023-04-14,10.460000038146973
2023-04-17,10.489999771118164
2023-04-18,10.5
2023-04-19,10.5
2023-04-20,10.4399995803833
2023-04-21,10.449999809265137
2023-04-24,10.449999809265137
2023-04-25,10.279999732971191
2023-04-26,10.25
2023-04-27,10.449999809265137
2023-04-28,10.539999961853027
2023-05-01,10.539999961853027
2023-05-02,10.40999984741211
2023-05-03,10.34000015258789
2023-05-04,10.260000228881836
2023-05-05,10.260000228881836
2023-05-08,10.470000267028809
2023-05-09,10.430000305175781
2023-05-10,10.470000267028809
2023-05-11,10.460000038146973
2023-05-12,10.460000038146973
2023-05-15,10.479999542236328
2023-05-16,10.40999984741211
2023-05-17,10.550000190734863
2023-05-18,10.649999618530273
2023-05-19,10.649999618530273
2023-05-22,10.640000343322754
2023-05-23,10.520000457763672
2023-05-24,10.449999809265137
2023-05-25,10.550000190734863
2023-05-26,10.6899995803833
2023-05-30,10.680000305175781
2023-05-31,10.600000381469727
2023-06-01,10.720000267028809
2023-06-02,10.880000114440918
2023-06-05,10.859999656677246
2023-06-06,10.890000343322754
2023-06-07,10.84000015258789
2023-06-08,10.899999618530273
2023-06-09,10.899999618530273
2023-06-12,11.010000228881836
2023-06-13,11.09000015258789
2023-06-14,11.09000015258789
2023-06-15,11.229999542236328
2023-06-16,11.1899995803833
2023-06-20,11.130000114440918
2023-06-21,11.079999923706055
2023-06-22,11.079999923706055
2023-06-23,11.039999961853027
2023-06-26,10.989999771118164
2023-06-27,11.109999656677246
2023-06-28,11.109999656677246
2023-06-29,11.15999984741211
2023-06-30,11.289999961853027
2023-07-03,11.3100004196167
2023-07-05,11.289999961853027
2023-07-06,11.1899995803833
2023-07-07,11.1899995803833
2023-07-10,11.210000038146973
2023-07-11,11.210000038146973
2023-07-12,11.369999885559082
2023-07-13,11.479999542236328
2023-07-14,11.479999542236328
2023-07-17,11.199999809265137
2023-07-18,11.289999961853027
2023-07-19,11.3100004196167
2023-07-20,11.229999542236328
2023-07-21,11.229999542236328
2023-07-24,11.270000457763672
2023-07-25,11.300000190734863
2023-07-26,11.300000190734863
2023-07-27,11.229999542236328
2023-07-28,11.34000015258789
2023-07-31,11.369999885559082
2023-08-01,11.34000015258789
2023-08-02,11.180000305175781
2023-08-03,11.15999984741211
2023-08-04,11.15999984741211
2023-08-07,11.210000038146973
2023-08-08,11.15999984741211
2023-08-09,11.079999923706055
2023-08-10,11.09000015258789
2023-08-11,11.079999923706055
2023-08-14,11.140000343322754
2023-08-15,11.020000457763672
2023-08-16,10.9399995803833
2023-08-17,10.850000381469727
2023-08-18,10.850000381469727
2023-08-21,10.9399995803833
2023-08-22,10.899999618530273
2023-08-23,11.020000457763672
2023-08-24,10.869999885559082
2023-08-25,10.9399995803833
2023-08-28,11.010000228881836
2023-08-29,11.170000076293945
2023-08-30,11.210000038146973
2023-08-31,11.199999809265137
2023-09-01,11.199999809265137
2023-09-05,11.180000305175781
2023-09-06,11.109999656677246
2023-09-07,11.079999923706055
2023-09-08,11.100000381469727
2023-09-11,11.170000076293945
2023-09-12,11.109999656677246
2023-09-13,11.119999885559082
2023-09-14,11.210000038146973
2023-09-15,11.210000038146973
2023-09-18,11.079999923706055
2023-09-19,11.0600004196167
2023-09-20,10.949999809265137
2023-09-21,10.949999809265137
2023-09-22,10.760000228881836
2023-09-25,10.800000190734863
2023-09-26,10.649999618530273
2023-09-27,10.65999984741211
2023-09-28,10.729999542236328
2023-09-29,10.729999542236328
2023-10-02,10.6899995803833
2023-10-03,10.529999732971191
2023-10-04,10.609999656677246
2023-10-05,10.600000381469727
2023-10-06,10.600000381469727
2023-10-09,10.789999961853027
2023-10-10,10.859999656677246
2023-10-11,10.899999618530273
2023-10-12,10.829999923706055
2023-10-13,10.829999923706055
2023-10-16,10.899999618530273
2023-10-17,10.899999618530273
2023-10-18,10.760000228881836
2023-10-19,10.670000076293945
2023-10-20,10.670000076293945
2023-10-23,10.520000457763672
2023-10-24,10.600000381469727
2023-10-25,10.600000381469727
2023-10-26,10.319999694824219
2023-10-27,10.270000457763672
2023-10-30,10.399999618530273
2023-10-31,10.460000038146973
2023-11-01,10.579999923706055
2023-11-02,10.770000457763672
2023-11-03,10.770000457763672
2023-11-06,10.899999618530273
2023-11-07,10.930000305175781
2023-11-08,10.9399995803833
2023-11-09,10.859999656677246
2023-11-10,10.859999656677246
2023-11-13,11.020000457763672
2023-11-14,11.229999542236328
2023-11-15,11.239999771118164
2023-11-16,11.25
2023-11-17,11.270000457763672
2023-11-20,11.359999656677246
2023-11-21,11.329999923706055
2023-11-22,11.380000114440918
2023-11-24,11.390000343322754
2023-11-27,11.369999885559082
2023-11-28,11.380000114440918
2023-11-29,11.369999885559082
2023-11-30,11.420000076293945
2023-12-01,11.420000076293945
2023-12-04,11.4399995803833
2023-12-05,11.420000076293945
2023-12-06,11.380000114440918
2023-12-07,11.470000267028809
2023-12-08,11.529999732971191
2023-12-11,11.569999694824219
2023-12-12,11.569999694824219
2023-12-13,11.789999961853027
2023-12-14,11.789999961853027
2023-12-15,11.829999923706055
2023-12-18,11.880000114440918
2023-12-19,11.949999809265137
2023-12-20,11.779999732971191
2023-12-21,11.899999618530273
2023-12-22,11.899999618530273
2023-12-26,11.979999542236328
2023-12-27,11.989999771118164
2023-12-28,11.779999732971191
2023-12-29,11.779999732971191
2024-01-02,11.6899995803833
2024-01-03,11.600000381469727
2024-01-04,11.5600004196167
2024-01-05,11.59000015258789
2024-01-08,11.75
2024-01-09,11.739999771118164
2024-01-10,11.8100004196167
2024-01-11,11.8100004196167
2024-01-12,11.819999694824219
2024-01-16,11.770000457763672
2024-01-17,11.710000038146973
2024-01-18,11.8100004196167
2024-01-19,11.8100004196167
2024-01-22,11.989999771118164
2024-01-23,12.020000457763672
2024-01-24,12.039999961853027
2024-01-25,12.109999656677246
2024-01-26,12.109999656677246
2024-01-29,12.210000038146973
2024-01-30,12.210000038146973
2024-01-31,12.010000228881836
2024-02-01,12.15999984741211
2024-02-02,12.15999984741211
2024-02-05,12.260000228881836
2024-02-06,12.279999732971191
2024-02-07,12.380000114440918
2024-02-08,12.390000343322754
2024-02-09,12.470000267028809
2024-02-12,12.460000038146973
2024-02-13,12.289999961853027
2024-02-14,12.420000076293945
2024-02-15,12.489999771118164
2024-02-16,12.489999771118164
2024-02-20,12.350000381469727
2024-02-21,12.369999885559082
2024-02-22,12.630000114440918
2024-02-23,12.649999618530273
2024-02-26,12.609999656677246
2024-02-27,12.630000114440918
2024-02-28,12.600000381469727
2024-02-29,12.680000305175781
2024-03-01,12.680000305175781
2024-03-04,12.770000457763672
2024-03-05,12.649999618530273
2024-03-06,12.720000267028809
2024-03-07,12.859999656677246
2024-03-08,12.859999656677246
2024-03-11,12.760000228881836
2024-03-12,12.899999618530273
2024-03-13,12.899999618530273
2024-03-14,12.850000381469727
2024-03-15,12.850000381469727
2024-03-18,12.84000015258789
2024-03-19,12.920000076293945
2024-03-20,13.039999961853027
2024-03-21,13.079999923706055
2024-03-22,13.079999923706055
2024-03-25,13.029999732971191
2024-03-26,13.0
2024-03-27,13.100000381469727
2024-03-28,13.109999656677246
2024-04-01,13.09000015258789
2024-04-02,12.989999771118164
2024-04-03,13.010000228881836
2024-04-04,12.850000381469727
2024-04-05,12.850000381469727
2024-04-08,12.989999771118164
2024-04-09,13.010000228881836
2024-04-10,12.890000343322754
2024-04-11,12.979999542236328
2024-04-12,12.979999542236328
2024-04-15,12.640000343322754
2024-04-16,12.619999885559082
2024-04-17,12.550000190734863
2024-04-18,12.520000457763672
2024-04-19,12.420000076293945
2024-04-22,12.529999732971191
2024-04-23,12.6899995803833
2024-04-24,12.680000305175781
2024-04-25,12.619999885559082
2024-04-26,12.75
2024-04-29,12.779999732971191
2024-04-30,12.59000015258789
2024-05-01,12.550000190734863
2024-05-02,12.670000076293945
2024-05-03,12.819999694824219
2024-05-06,12.960000038146973
2024-05-07,12.979999542236328
2024-05-08,12.979999542236328
2024-05-09,13.039999961853027
2024-05-10,13.039999961853027
2024-05-13,13.050000190734863
2024-05-14,13.119999885559082
2024-05-15,13.270000457763672
2024-05-16,13.239999771118164
2024-05-17,13.260000228881836
2024-05-20,13.270000457763672
2024-05-21,13.300000190734863
2024-05-22,13.25
2024-05-23,13.15999984741211
2024-05-24,13.15999984741211
2024-05-28,13.260000228881836
2024-05-29,13.170000076293945
2024-05-30,13.09000015258789
2024-05-31,13.09000015258789
2024-06-03,13.210000038146973
2024-06-04,13.220000267028809
2024-06-05,13.390000343322754
2024-06-06,13.390000343322754
2024-06-07,13.380000114440918
2024-06-10,13.40999984741211
2024-06-11,13.430000305175781
2024-06-12,13.539999961853027
2024-06-13,13.5600004196167
2024-06-14,13.5600004196167
2024-06-17,13.649999618530273
2024-06-18,13.6899995803833
2024-06-20,13.649999618530273
2024-06-21,13.640000343322754
2024-06-24,13.609999656677246
2024-06-25,13.65999984741211
2024-06-26,13.680000305175781
2024-06-27,13.6899995803833
2024-06-28,13.649999618530273
2024-07-01,13.680000305175781
2024-07-02,13.75
2024-07-03,13.8100004196167
2024-07-05,13.8100004196167
2024-07-08,13.890000343322754
2024-07-09,13.890000343322754
2024-07-10,14.029999732971191
2024-07-11,13.930000305175781
2024-07-12,13.930000305175781
2024-07-15,14.039999961853027
2024-07-16,14.140000343322754
2024-07-17,13.9399995803833
2024-07-18,13.819999694824219
2024-07-19,13.729999542236328
2024-07-22,13.880000114440918
2024-07-23,13.859999656677246
2024-07-24,13.550000190734863
2024-07-25,13.5
2024-07-26,13.649999618530273
2024-07-29,13.65999984741211
2024-07-30,13.609999656677246
2024-07-31,13.8100004196167
2024-08-01,13.619999885559082
2024-08-02,13.619999885559082
2024-08-05,12.970000267028809
2024-08-06,13.100000381469727
2024-08-07,13.010000228881836
2024-08-08,13.3100004196167
2024-08-09,13.3100004196167
2024-08-12,13.369999885559082
2024-08-13,12.869999885559082
2024-08-14,12.920000076293945
2024-08-15,13.119999885559082
2024-08-16,13.119999885559082
2024-08-19,13.149999618530273
2024-08-20,13.149999618530273
2024-08-21,13.149999618530273
2024-08-22,13.149999618530273
2024-08-23,13.149999618530273
2024-08-26,13.149999618530273
2024-08-27,13.149999618530273
2024-08-28,13.149999618530273
2024-08-29,13.149999618530273
2024-08-30,13.149999618530273
2024-09-03,13.149999618530273
2024-09-04,13.149999618530273
2024-09-05,13.149999618530273
2024-09-06,13.149999618530273
2024-09-09,13.149999618530273
2024-09-10,13.149999618530273
2024-09-11,13.149999618530273
2024-09-12,13.149999618530273
2024-09-13,13.149999618530273
2024-09-16,13.149999618530273
2024-09-17,13.149999618530273
2024-09-18,13.149999618530273
2024-09-19,13.149999618530273
2024-09-20,13.149999618530273
2024-09-23,13.149999618530273
2024-09-24,13.149999618530273
2024-09-25,13.149999618530273
2024-09-26,13.149999618530273
2024-09-27,13.149999618530273
2024-09-30,13.149999618530273
2024-10-01,13.149999618530273
2024-10-02,13.149999618530273
2024-10-03,13.149999618530273
2024-10-04,13.149999618530273
2024-10-07,13.149999618530273
2024-10-08,13.149999618530273
2024-10-09,13.149999618530273
2024-10-10,13.149999618530273
2024-10-11,13.149999618530273
2024-10-14,13.149999618530273
2024-10-15,13.149999618530273
2024-10-16,13.149999618530273
2024-10-17,13.149999618530273
2024-10-18,13.149999618530273
2024-10-21,13.149999618530273
2024-10-22,13.149999618530273
2024-10-23,13.149999618530273
2024-10-24,13.149999618530273
2024-10-25,13.149999618530273
2024-10-28,13.149999618530273
2024-10-29,13.149999618530273
2024-10-30,13.149999618530273
2024-10-31,13.149999618530273
2024-11-01,13.149999618530273
2024-11-04,13.149999618530273
2024-11-05,13.149999618530273
2024-11-06,13.149999618530273
2024-11-07,13.149999618530273
2024-11-08,13.149999618530273
2024-11-11,13.149999618530273
2024-11-12,13.149999618530273
2024-11-13,13.149999618530273
2024-11-14,13.149999618530273
2024-11-15,13.149999618530273
2024-11-18,13.149999618530273
2024-11-19,13.149999618530273
2024-11-20,13.149999618530273
2024-11-21,13.149999618530273
