Date,VBINX
2023-01-27,41.720001220703125
2023-01-30,41.34000015258789
2023-01-31,41.79999923706055
2023-02-01,42.20000076293945
2023-02-02,42.61000061035156
2023-02-03,42.20000076293945
2023-02-06,41.91999816894531
2023-02-07,42.209999084472656
2023-02-08,41.95000076293945
2023-02-09,41.63999938964844
2023-02-10,41.619998931884766
2023-02-13,41.95000076293945
2023-02-14,41.90999984741211
2023-02-15,42.0
2023-02-16,41.59000015258789
2023-02-17,41.560001373291016
2023-02-21,40.880001068115234
2023-02-22,40.90999984741211
2023-02-23,41.08000183105469
2023-02-24,40.72999954223633
2023-02-27,40.84000015258789
2023-02-28,40.790000915527344
2023-03-01,40.599998474121094
2023-03-02,40.72999954223633
2023-03-03,41.2400016784668
2023-03-06,41.18000030517578
2023-03-07,40.79999923706055
2023-03-08,40.81999969482422
2023-03-09,40.38999938964844
2023-03-10,40.16999816894531
2023-03-13,40.220001220703125
2023-03-14,40.52000045776367
2023-03-15,40.470001220703125
2023-03-16,40.810001373291016
2023-03-17,40.63999938964844
2023-03-20,40.779998779296875
2023-03-21,41.060001373291016
2023-03-22,40.439998626708984
2023-03-23,40.540000915527344
2023-03-24,40.68000030517578
2023-03-27,40.59000015258789
2023-03-28,40.540000915527344
2023-03-29,40.880001068115234
2023-03-30,41.040000915527344
2023-03-31,41.5
2023-04-03,41.63999938964844
2023-04-04,41.529998779296875
2023-04-05,41.4900016784668
2023-04-06,41.56999969482422
2023-04-10,41.5099983215332
2023-04-11,41.54999923706055
2023-04-12,41.459999084472656
2023-04-13,41.7599983215332
2023-04-14,41.61000061035156
2023-04-17,41.650001525878906
2023-04-18,41.68000030517578
2023-04-19,41.65999984741211
2023-04-20,41.58000183105469
2023-04-21,41.56999969482422
2023-04-24,41.650001525878906
2023-04-25,41.33000183105469
2023-04-26,41.16999816894531
2023-04-27,41.560001373291016
2023-04-28,41.86000061035156
2023-05-01,41.70000076293945
2023-05-02,41.529998779296875
2023-05-03,41.459999084472656
2023-05-04,41.2400016784668
2023-05-05,41.65999984741211
2023-05-08,41.59000015258789
2023-05-09,41.470001220703125
2023-05-10,41.689998626708984
2023-05-11,41.68000030517578
2023-05-12,41.560001373291016
2023-05-15,41.630001068115234
2023-05-16,41.38999938964844
2023-05-17,41.689998626708984
2023-05-18,41.849998474121094
2023-05-19,41.7599983215332
2023-05-22,41.790000915527344
2023-05-23,41.529998779296875
2023-05-24,41.310001373291016
2023-05-25,41.400001525878906
2023-05-26,41.7400016784668
2023-05-30,41.86000061035156
2023-05-31,41.77000045776367
2023-06-01,42.060001373291016
2023-06-02,42.40999984741211
2023-06-05,42.34000015258789
2023-06-06,42.470001220703125
2023-06-07,42.33000183105469
2023-06-08,42.540000915527344
2023-06-09,42.5099983215332
2023-06-12,42.77000045776367
2023-06-13,42.88999938964844
2023-06-14,42.90999984741211
2023-06-15,43.33000183105469
2023-06-16,43.18000030517578
2023-06-20,43.09000015258789
2023-06-21,42.970001220703125
2023-06-22,42.75
2023-06-23,42.59000015258789
2023-06-26,42.52000045776367
2023-06-27,42.79999923706055
2023-06-28,42.86000061035156
2023-06-29,42.86000061035156
2023-06-30,43.20000076293945
2023-07-03,43.209999084472656
2023-07-05,43.06999969482422
2023-07-06,42.72999954223633
2023-07-07,42.70000076293945
2023-07-10,42.70000076293945
2023-07-11,43.099998474121094
2023-07-12,43.41999816894531
2023-07-13,43.7599983215332
2023-07-14,43.630001068115234
2023-07-17,43.779998779296875
2023-07-18,44.0
2023-07-19,44.119998931884766
2023-07-20,43.83000183105469
2023-07-21,43.84000015258789
2023-07-24,43.90999984741211
2023-07-25,43.959999084472656
2023-07-26,44.02000045776367
2023-07-27,43.689998626708984
2023-07-28,44.029998779296875
2023-07-31,44.130001068115234
2023-08-01,43.95000076293945
2023-08-02,43.52000045776367
2023-08-03,43.34000015258789
2023-08-04,43.349998474121094
2023-08-07,43.540000915527344
2023-08-08,43.470001220703125
2023-08-09,43.29999923706055
2023-08-10,43.20000076293945
2023-08-11,43.119998931884766
2023-08-14,43.22999954223633
2023-08-15,42.88999938964844
2023-08-16,42.63999938964844
2023-08-17,42.40999984741211
2023-08-18,42.459999084472656
2023-08-21,42.540000915527344
2023-08-22,42.47999954223633
2023-08-23,42.91999816894531
2023-08-24,42.529998779296875
2023-08-25,42.70000076293945
2023-08-28,42.900001525878906
2023-08-29,43.380001068115234
2023-08-30,43.4900016784668
2023-08-31,43.4900016784668
2023-09-01,43.4900016784668
2023-09-05,43.25
2023-09-06,43.060001373291016
2023-09-07,43.0099983215332
2023-09-08,43.060001373291016
2023-09-11,43.20000076293945
2023-09-12,43.08000183105469
2023-09-13,43.099998474121094
2023-09-14,43.310001373291016
2023-09-15,42.959999084472656
2023-09-18,42.97999954223633
2023-09-19,42.869998931884766
2023-09-20,42.41999816894531
2023-09-21,41.869998931884766
2023-09-22,41.869998931884766
2023-09-25,41.86000061035156
2023-09-26,41.47999954223633
2023-09-27,41.459999084472656
2023-09-28,41.65999984741211
2023-09-29,41.59000015258789
2023-10-02,41.439998626708984
2023-10-03,40.95000076293945
2023-10-04,41.2400016784668
2023-10-05,41.220001220703125
2023-10-06,41.45000076293945
2023-10-09,41.7599983215332
2023-10-10,41.90999984741211
2023-10-11,42.09000015258789
2023-10-12,41.75
2023-10-13,41.689998626708984
2023-10-16,41.88999938964844
2023-10-17,41.810001373291016
2023-10-18,41.369998931884766
2023-10-19,41.06999969482422
2023-10-20,40.810001373291016
2023-10-23,40.810001373291016
2023-10-24,41.040000915527344
2023-10-25,40.54999923706055
2023-10-26,40.400001525878906
2023-10-27,40.279998779296875
2023-10-30,40.52000045776367
2023-10-31,40.66999816894531
2023-11-01,41.060001373291016
2023-11-02,41.63999938964844
2023-11-03,42.040000915527344
2023-11-06,41.970001220703125
2023-11-07,42.119998931884766
2023-11-08,42.189998626708984
2023-11-09,41.84000015258789
2023-11-10,42.2400016784668
2023-11-13,42.22999954223633
2023-11-14,43.0
2023-11-15,42.959999084472656
2023-11-16,43.040000915527344
2023-11-17,43.130001068115234
2023-11-20,43.36000061035156
2023-11-21,43.290000915527344
2023-11-22,43.41999816894531
2023-11-24,43.400001525878906
2023-11-27,43.45000076293945
2023-11-28,43.529998779296875
2023-11-29,43.630001068115234
2023-11-30,43.68000030517578
2023-12-01,44.04999923706055
2023-12-04,43.900001525878906
2023-12-05,43.939998626708984
2023-12-06,43.900001525878906
2023-12-07,44.099998474121094
2023-12-08,44.150001525878906
2023-12-11,44.2599983215332
2023-12-12,44.400001525878906
2023-12-13,45.040000915527344
2023-12-14,45.34000015258789
2023-12-15,45.290000915527344
2023-12-18,45.369998931884766
2023-12-19,45.599998474121094
2023-12-20,44.11000061035156
2023-12-21,44.38999938964844
2023-12-22,44.45000076293945
2023-12-26,44.599998474121094
2023-12-27,44.75
2023-12-28,44.709999084472656
2023-12-29,44.59000015258789
2024-01-02,44.33000183105469
2024-01-03,44.06999969482422
2024-01-04,43.900001525878906
2024-01-05,43.90999984741211
2024-01-08,44.369998931884766
2024-01-09,44.310001373291016
2024-01-10,44.439998626708984
2024-01-11,44.47999954223633
2024-01-12,44.529998779296875
2024-01-16,44.29999923706055
2024-01-17,44.09000015258789
2024-01-18,44.290000915527344
2024-01-19,44.630001068115234
2024-01-22,44.779998779296875
2024-01-23,44.79999923706055
2024-01-24,44.7599983215332
2024-01-25,44.970001220703125
2024-01-26,44.939998626708984
2024-01-29,45.2599983215332
2024-01-30,45.2400016784668
2024-01-31,44.86000061035156
2024-02-01,45.29999923706055
2024-02-02,45.38999938964844
2024-02-05,45.13999938964844
2024-02-06,45.310001373291016
2024-02-07,45.4900016784668
2024-02-08,45.5099983215332
2024-02-09,45.66999816894531
2024-02-12,45.689998626708984
2024-02-13,45.099998474121094
2024-02-14,45.470001220703125
2024-02-15,45.720001220703125
2024-02-16,45.52000045776367
2024-02-20,45.36000061035156
2024-02-21,45.31999969482422
2024-02-22,45.880001068115234
2024-02-23,45.970001220703125
2024-02-26,45.86000061035156
2024-02-27,45.90999984741211
2024-02-28,45.900001525878906
2024-02-29,46.08000183105469
2024-03-01,46.369998931884766
2024-03-04,46.310001373291016
2024-03-05,46.099998474121094
2024-03-06,46.290000915527344
2024-03-07,46.599998474121094
2024-03-08,46.45000076293945
2024-03-11,46.38999938964844
2024-03-12,46.619998931884766
2024-03-13,46.560001373291016
2024-03-14,46.33000183105469
2024-03-15,46.15999984741211
2024-03-18,46.290000915527344
2024-03-19,46.4900016784668
2024-03-20,46.81999969482422
2024-03-21,46.5099983215332
2024-03-22,46.5
2024-03-25,46.400001525878906
2024-03-26,46.349998474121094
2024-03-27,46.66999816894531
2024-03-28,46.689998626708984
2024-04-01,46.4900016784668
2024-04-02,46.22999954223633
2024-04-03,46.290000915527344
2024-04-04,45.9900016784668
2024-04-05,46.20000076293945
2024-04-08,46.20000076293945
2024-04-09,46.310001373291016
2024-04-10,45.79999923706055
2024-04-11,45.9900016784668
2024-04-12,45.61000061035156
2024-04-15,45.150001525878906
2024-04-16,45.029998779296875
2024-04-17,44.95000076293945
2024-04-18,44.84000015258789
2024-04-19,44.650001525878906
2024-04-22,44.900001525878906
2024-04-23,45.279998779296875
2024-04-24,45.22999954223633
2024-04-25,45.04999923706055
2024-04-26,45.36000061035156
2024-04-29,45.5099983215332
2024-04-30,44.9900016784668
2024-05-01,44.97999954223633
2024-05-02,45.31999969482422
2024-05-03,45.7400016784668
2024-05-06,46.060001373291016
2024-05-07,46.130001068115234
2024-05-08,46.08000183105469
2024-05-09,46.279998779296875
2024-05-10,46.27000045776367
2024-05-13,46.279998779296875
2024-05-14,46.4900016784668
2024-05-15,46.939998626708984
2024-05-16,46.83000183105469
2024-05-17,46.81999969482422
2024-05-20,46.84000015258789
2024-05-21,46.93000030517578
2024-05-22,46.81999969482422
2024-05-23,46.52000045776367
2024-05-24,46.7400016784668
2024-05-28,46.65999984741211
2024-05-29,46.36000061035156
2024-05-30,46.29999923706055
2024-05-31,46.58000183105469
2024-06-03,46.68000030517578
2024-06-04,46.7599983215332
2024-06-05,47.150001525878906
2024-06-06,47.13999938964844
2024-06-07,46.93000030517578
2024-06-10,47.0
2024-06-11,47.130001068115234
2024-06-12,47.47999954223633
2024-06-13,47.59000015258789
2024-06-14,47.56999969482422
2024-06-17,47.72999954223633
2024-06-18,47.869998931884766
2024-06-20,47.7599983215332
2024-06-21,47.72999954223633
2024-06-24,47.689998626708984
2024-06-25,47.77000045776367
2024-06-26,47.720001220703125
2024-06-27,47.560001373291016
2024-06-28,47.38999938964844
2024-07-01,47.33000183105469
2024-07-02,47.560001373291016
2024-07-03,47.779998779296875
2024-07-05,48.0
2024-07-08,48.060001373291016
2024-07-09,48.040000915527344
2024-07-10,48.349998474121094
2024-07-11,48.29999923706055
2024-07-12,48.529998779296875
2024-07-15,48.599998474121094
2024-07-16,48.93000030517578
2024-07-17,48.52000045776367
2024-07-18,48.20000076293945
2024-07-19,47.970001220703125
2024-07-22,48.279998779296875
2024-07-23,48.27000045776367
2024-07-24,47.529998779296875
2024-07-25,47.470001220703125
2024-07-26,47.880001068115234
2024-07-29,47.90999984741211
2024-07-30,47.810001373291016
2024-07-31,48.34000015258789
2024-08-01,47.959999084472656
2024-08-02,47.59000015258789
2024-08-05,46.72999954223633
2024-08-06,46.900001525878906
2024-08-07,46.630001068115234
2024-08-08,47.25
2024-08-09,47.43000030517578
2024-08-12,47.439998626708984
2024-08-13,47.9900016784668
2024-08-14,48.119998931884766
2024-08-15,48.540000915527344
2024-08-16,48.63999938964844
2024-08-19,48.959999084472656
2024-08-20,48.93000030517578
2024-08-21,49.130001068115234
2024-08-22,48.790000915527344
2024-08-23,49.2599983215332
2024-08-26,49.150001525878906
2024-08-27,49.18000030517578
2024-08-28,48.9900016784668
2024-08-29,48.9900016784668
2024-08-30,49.22999954223633
2024-09-03,48.66999816894531
2024-09-04,48.70000076293945
2024-09-05,48.650001525878906
2024-09-06,48.16999816894531
2024-09-09,48.52000045776367
2024-09-10,48.689998626708984
2024-09-11,48.97999954223633
2024-09-12,49.189998626708984
2024-09-13,49.439998626708984
2024-09-16,49.560001373291016
2024-09-17,49.54999923706055
2024-09-18,49.41999816894531
2024-09-19,49.939998626708984
2024-09-20,49.86000061035156
2024-09-23,49.93000030517578
2024-09-24,50.02000045776367
2024-09-25,49.869998931884766
2024-09-26,49.75
2024-09-27,49.779998779296875
2024-09-30,49.86000061035156
2024-10-01,49.619998931884766
2024-10-02,49.59000015258789
2024-10-03,49.459999084472656
2024-10-04,49.61000061035156
2024-10-07,49.279998779296875
2024-10-08,49.54999923706055
2024-10-09,49.720001220703125
2024-10-10,49.65999984741211
2024-10-11,49.88999938964844
2024-10-14,50.09000015258789
2024-10-15,49.970001220703125
2024-10-16,50.16999816894531
2024-10-17,50.06999969482422
2024-10-18,50.20000076293945
2024-10-21,49.97999954223633
2024-10-22,49.939998626708984
2024-10-23,49.619998931884766
2024-10-24,49.72999954223633
2024-10-25,49.65999984741211
2024-10-28,49.75
2024-10-29,49.810001373291016
2024-10-30,49.709999084472656
2024-10-31,49.15999984741211
2024-11-01,49.189998626708984
2024-11-04,49.220001220703125
2024-11-05,49.630001068115234
2024-11-06,50.349998474121094
2024-11-07,50.689998626708984
2024-11-08,50.869998931884766
2024-11-11,50.93000030517578
2024-11-12,50.709999084472656
2024-11-13,50.66999816894531
2024-11-14,50.45000076293945
2024-11-15,50.040000915527344
2024-11-18,50.20000076293945
2024-11-19,50.369998931884766
2024-11-20,50.36000061035156
2024-11-21,50.56999969482422
