Date,CAFAX
2023-01-24,31.770000457763672
2023-01-25,31.799999237060547
2023-01-26,32.130001068115234
2023-01-27,32.22999954223633
2023-01-30,31.75
2023-01-31,32.189998626708984
2023-02-01,32.79999923706055
2023-02-02,33.279998779296875
2023-02-03,32.83000183105469
2023-02-06,32.52000045776367
2023-02-07,32.900001525878906
2023-02-08,32.630001068115234
2023-02-09,32.41999816894531
2023-02-10,32.209999084472656
2023-02-13,32.650001525878906
2023-02-14,32.779998779296875
2023-02-15,32.9900016784668
2023-02-16,32.459999084472656
2023-02-17,32.25
2023-02-21,31.600000381469727
2023-02-22,31.600000381469727
2023-02-23,31.729999542236328
2023-02-24,31.309999465942383
2023-02-27,31.469999313354492
2023-02-28,31.450000762939453
2023-03-01,31.360000610351562
2023-03-02,31.6299991607666
2023-03-03,32.15999984741211
2023-03-06,32.04999923706055
2023-03-07,31.68000030517578
2023-03-08,31.719999313354492
2023-03-09,31.110000610351562
2023-03-10,30.549999237060547
2023-03-13,30.510000228881836
2023-03-14,31.059999465942383
2023-03-15,30.809999465942383
2023-03-16,31.40999984741211
2023-03-17,31.110000610351562
2023-03-20,31.290000915527344
2023-03-21,31.719999313354492
2023-03-22,31.239999771118164
2023-03-23,31.479999542236328
2023-03-24,31.510000228881836
2023-03-27,31.559999465942383
2023-03-28,31.440000534057617
2023-03-29,31.850000381469727
2023-03-30,32.060001373291016
2023-03-31,32.56999969482422
2023-04-03,32.619998931884766
2023-04-04,32.470001220703125
2023-04-05,32.20000076293945
2023-04-06,32.290000915527344
2023-04-10,32.40999984741211
2023-04-11,32.470001220703125
2023-04-12,32.31999969482422
2023-04-13,32.77000045776367
2023-04-14,32.66999816894531
2023-04-17,32.7400016784668
2023-04-18,32.810001373291016
2023-04-19,32.79999923706055
2023-04-20,32.65999984741211
2023-04-21,32.7599983215332
2023-04-24,32.720001220703125
2023-04-25,32.06999969482422
2023-04-26,32.029998779296875
2023-04-27,32.59000015258789
2023-04-28,32.88999938964844
2023-05-01,32.869998931884766
2023-05-02,32.560001373291016
2023-05-03,32.4900016784668
2023-05-04,32.31999969482422
2023-05-05,32.7400016784668
2023-05-08,32.84000015258789
2023-05-09,32.7400016784668
2023-05-10,32.93000030517578
2023-05-11,32.88999938964844
2023-05-12,32.810001373291016
2023-05-15,32.9900016784668
2023-05-16,32.7599983215332
2023-05-17,33.119998931884766
2023-05-18,33.58000183105469
2023-05-19,33.45000076293945
2023-05-22,33.5099983215332
2023-05-23,32.97999954223633
2023-05-24,32.810001373291016
2023-05-25,32.9900016784668
2023-05-26,33.58000183105469
2023-05-30,33.5099983215332
2023-05-31,33.38999938964844
2023-06-01,33.66999816894531
2023-06-02,34.16999816894531
2023-06-05,34.060001373291016
2023-06-06,34.16999816894531
2023-06-07,33.84000015258789
2023-06-08,34.0
2023-06-09,34.029998779296875
2023-06-12,34.47999954223633
2023-06-13,34.709999084472656
2023-06-14,34.66999816894531
2023-06-15,35.08000183105469
2023-06-16,34.810001373291016
2023-06-20,34.720001220703125
2023-06-21,34.599998474121094
2023-06-22,34.72999954223633
2023-06-23,34.4900016784668
2023-06-26,34.34000015258789
2023-06-27,34.77000045776367
2023-06-28,34.880001068115234
2023-06-29,34.970001220703125
2023-06-30,35.29999923706055
2023-07-03,35.2400016784668
2023-07-05,35.15999984741211
2023-07-06,34.79999923706055
2023-07-07,34.77000045776367
2023-07-10,35.04999923706055
2023-07-11,35.34000015258789
2023-07-12,35.58000183105469
2023-07-13,35.95000076293945
2023-07-14,35.9900016784668
2023-07-17,36.13999938964844
2023-07-18,36.439998626708984
2023-07-19,36.470001220703125
2023-07-20,36.029998779296875
2023-07-21,36.09000015258789
2023-07-24,36.04999923706055
2023-07-25,36.20000076293945
2023-07-26,36.209999084472656
2023-07-27,35.959999084472656
2023-07-28,36.400001525878906
2023-07-31,36.439998626708984
2023-08-01,36.349998474121094
2023-08-02,35.72999954223633
2023-08-03,35.66999816894531
2023-08-04,35.619998931884766
2023-08-07,35.97999954223633
2023-08-08,35.72999954223633
2023-08-09,35.439998626708984
2023-08-10,35.540000915527344
2023-08-11,35.349998474121094
2023-08-14,35.59000015258789
2023-08-15,35.22999954223633
2023-08-16,34.95000076293945
2023-08-17,34.5099983215332
2023-08-18,34.540000915527344
2023-08-21,34.77000045776367
2023-08-22,34.77000045776367
2023-08-23,35.220001220703125
2023-08-24,34.599998474121094
2023-08-25,34.79999923706055
2023-08-28,35.040000915527344
2023-08-29,35.630001068115234
2023-08-30,35.81999969482422
2023-08-31,35.83000183105469
2023-09-01,35.900001525878906
2023-09-05,35.66999816894531
2023-09-06,35.56999969482422
2023-09-07,35.4900016784668
2023-09-08,35.459999084472656
2023-09-11,35.630001068115234
2023-09-12,35.36000061035156
2023-09-13,35.29999923706055
2023-09-14,35.45000076293945
2023-09-15,35.060001373291016
2023-09-18,34.9900016784668
2023-09-19,34.88999938964844
2023-09-20,34.59000015258789
2023-09-21,33.88999938964844
2023-09-22,33.849998474121094
2023-09-25,33.97999954223633
2023-09-26,33.540000915527344
2023-09-27,33.630001068115234
2023-09-28,33.900001525878906
2023-09-29,33.84000015258789
2023-10-02,33.810001373291016
2023-10-03,33.22999954223633
2023-10-04,33.540000915527344
2023-10-05,33.4900016784668
2023-10-06,33.970001220703125
2023-10-09,34.08000183105469
2023-10-10,34.349998474121094
2023-10-11,34.45000076293945
2023-10-12,34.11000061035156
2023-10-13,33.83000183105469
2023-10-16,34.2400016784668
2023-10-17,34.33000183105469
2023-10-18,33.77000045776367
2023-10-19,33.47999954223633
2023-10-20,33.130001068115234
2023-10-23,33.13999938964844
2023-10-24,33.38999938964844
2023-10-25,32.7400016784668
2023-10-26,32.34000015258789
2023-10-27,32.25
2023-10-30,32.599998474121094
2023-10-31,32.83000183105469
2023-11-01,33.130001068115234
2023-11-02,33.79999923706055
2023-11-03,34.279998779296875
2023-11-06,34.22999954223633
2023-11-07,34.4900016784668
2023-11-08,34.52000045776367
2023-11-09,34.279998779296875
2023-11-10,34.83000183105469
2023-11-13,34.849998474121094
2023-11-14,35.689998626708984
2023-11-15,35.77000045776367
2023-11-16,35.75
2023-11-17,35.84000015258789
2023-11-20,36.189998626708984
2023-11-21,36.130001068115234
2023-11-22,36.31999969482422
2023-11-24,36.36000061035156
2023-11-27,36.2599983215332
2023-11-28,36.189998626708984
2023-11-29,36.220001220703125
2023-11-30,36.349998474121094
2023-12-01,36.720001220703125
2023-12-04,36.560001373291016
2023-12-05,36.369998931884766
2023-12-06,36.22999954223633
2023-12-07,36.5099983215332
2023-12-08,36.709999084472656
2023-12-11,37.0099983215332
2023-12-12,37.290000915527344
2023-12-13,36.720001220703125
2023-12-14,36.90999984741211
2023-12-15,36.91999816894531
2023-12-18,37.09000015258789
2023-12-19,37.380001068115234
2023-12-20,36.790000915527344
2023-12-21,37.31999969482422
2023-12-22,37.400001525878906
2023-12-26,37.56999969482422
2023-12-27,37.66999816894531
2023-12-28,37.689998626708984
2023-12-29,37.4900016784668
2024-01-02,37.08000183105469
2024-01-03,36.5099983215332
2024-01-04,36.4900016784668
2024-01-05,36.4900016784668
2024-01-08,37.130001068115234
2024-01-09,37.150001525878906
2024-01-10,37.380001068115234
2024-01-11,37.47999954223633
2024-01-12,37.4900016784668
2024-01-16,37.34000015258789
2024-01-17,37.13999938964844
2024-01-18,37.56999969482422
2024-01-19,37.9900016784668
2024-01-22,38.18000030517578
2024-01-23,38.16999816894531
2024-01-24,38.189998626708984
2024-01-25,38.400001525878906
2024-01-26,38.41999816894531
2024-01-29,38.81999969482422
2024-01-30,38.66999816894531
2024-01-31,38.029998779296875
2024-02-01,38.59000015258789
2024-02-02,39.099998474121094
2024-02-05,39.099998474121094
2024-02-06,39.08000183105469
2024-02-07,39.529998779296875
2024-02-08,39.68000030517578
2024-02-09,39.900001525878906
2024-02-12,39.86000061035156
2024-02-13,39.15999984741211
2024-02-14,39.72999954223633
2024-02-15,39.970001220703125
2024-02-16,39.709999084472656
2024-02-20,39.40999984741211
2024-02-21,39.31999969482422
2024-02-22,40.27000045776367
2024-02-23,40.290000915527344
2024-02-26,40.2599983215332
2024-02-27,40.38999938964844
2024-02-28,40.2599983215332
2024-02-29,40.47999954223633
2024-03-01,40.91999816894531
2024-03-04,40.869998931884766
2024-03-05,40.279998779296875
2024-03-06,40.52000045776367
2024-03-07,41.099998474121094
2024-03-08,40.70000076293945
2024-03-11,40.4900016784668
2024-03-12,40.959999084472656
2024-03-13,40.90999984741211
2024-03-14,40.779998779296875
2024-03-15,40.369998931884766
2024-03-18,40.56999969482422
2024-03-19,40.790000915527344
2024-03-20,41.25
2024-03-21,41.619998931884766
2024-03-22,41.470001220703125
2024-03-25,41.349998474121094
2024-03-26,41.29999923706055
2024-03-27,41.5099983215332
2024-03-28,41.5099983215332
2024-04-01,41.470001220703125
2024-04-02,41.08000183105469
2024-04-03,41.279998779296875
2024-04-04,40.709999084472656
2024-04-05,41.290000915527344
2024-04-08,41.33000183105469
2024-04-09,41.400001525878906
2024-04-10,40.970001220703125
2024-04-11,41.29999923706055
2024-04-12,40.59000015258789
2024-04-15,39.9900016784668
2024-04-16,39.97999954223633
2024-04-17,39.63999938964844
2024-04-18,39.400001525878906
2024-04-19,38.88999938964844
2024-04-22,39.16999816894531
2024-04-23,39.900001525878906
2024-04-24,39.84000015258789
2024-04-25,39.630001068115234
2024-04-26,40.060001373291016
2024-04-29,40.099998474121094
2024-04-30,39.459999084472656
2024-05-01,39.369998931884766
2024-05-02,39.68000030517578
2024-05-03,40.130001068115234
2024-05-06,40.68000030517578
2024-05-07,40.779998779296875
2024-05-08,40.68000030517578
2024-05-09,40.84000015258789
2024-05-10,40.95000076293945
2024-05-13,40.83000183105469
2024-05-14,41.040000915527344
2024-05-15,41.59000015258789
2024-05-16,41.380001068115234
2024-05-17,41.380001068115234
2024-05-20,41.56999969482422
2024-05-21,41.56999969482422
2024-05-22,41.459999084472656
2024-05-23,41.13999938964844
2024-05-24,41.4900016784668
2024-05-28,41.33000183105469
2024-05-29,40.97999954223633
2024-05-30,40.56999969482422
2024-05-31,40.790000915527344
2024-06-03,40.81999969482422
2024-06-04,40.83000183105469
2024-06-05,41.56999969482422
2024-06-06,41.58000183105469
2024-06-07,41.439998626708984
2024-06-10,41.650001525878906
2024-06-11,41.75
2024-06-12,41.41999816894531
2024-06-13,41.5099983215332
2024-06-14,41.43000030517578
2024-06-17,41.81999969482422
2024-06-18,41.84000015258789
2024-06-20,41.709999084472656
2024-06-21,41.689998626708984
2024-06-24,41.58000183105469
2024-06-25,41.689998626708984
2024-06-26,41.75
2024-06-27,41.83000183105469
2024-06-28,41.66999816894531
2024-07-01,41.65999984741211
2024-07-02,41.880001068115234
2024-07-03,42.099998474121094
2024-07-05,42.349998474121094
2024-07-08,42.31999969482422
2024-07-09,42.15999984741211
2024-07-10,42.5099983215332
2024-07-11,42.38999938964844
2024-07-12,42.56999969482422
2024-07-15,42.630001068115234
2024-07-16,42.9900016784668
2024-07-17,41.97999954223633
2024-07-18,41.61000061035156
2024-07-19,41.459999084472656
2024-07-22,41.95000076293945
2024-07-23,42.150001525878906
2024-07-24,41.040000915527344
2024-07-25,40.900001525878906
2024-07-26,41.29999923706055
2024-07-29,41.310001373291016
2024-07-30,41.20000076293945
2024-07-31,41.90999984741211
2024-08-01,41.31999969482422
2024-08-02,40.40999984741211
2024-08-05,39.369998931884766
2024-08-06,39.790000915527344
2024-08-07,39.459999084472656
2024-08-08,40.459999084472656
2024-08-09,40.68000030517578
2024-08-12,40.599998474121094
2024-08-13,41.279998779296875
2024-08-14,41.38999938964844
2024-08-15,42.16999816894531
2024-08-16,42.13999938964844
2024-08-19,42.54999923706055
2024-08-20,42.4900016784668
2024-08-21,42.68000030517578
2024-08-22,42.27000045776367
2024-08-23,42.7599983215332
2024-08-26,42.540000915527344
2024-08-27,42.63999938964844
2024-08-28,42.369998931884766
2024-08-29,42.459999084472656
2024-08-30,42.779998779296875
2024-09-03,41.79999923706055
2024-09-04,41.689998626708984
2024-09-05,41.47999954223633
2024-09-06,40.7400016784668
2024-09-09,41.150001525878906
2024-09-10,41.36000061035156
2024-09-11,41.970001220703125
2024-09-12,42.400001525878906
2024-09-13,42.7400016784668
2024-09-16,42.77000045776367
2024-09-17,42.79999923706055
2024-09-18,42.70000076293945
2024-09-19,43.5
2024-09-20,43.41999816894531
2024-09-23,43.52000045776367
2024-09-24,43.63999938964844
2024-09-25,43.540000915527344
2024-09-26,43.72999954223633
2024-09-27,43.59000015258789
2024-09-30,43.689998626708984
2024-10-01,43.33000183105469
2024-10-02,43.38999938964844
2024-10-03,43.209999084472656
2024-10-04,43.619998931884766
2024-10-07,43.18000030517578
2024-10-08,43.68000030517578
2024-10-09,44.029998779296875
2024-10-10,43.93000030517578
2024-10-11,44.279998779296875
2024-10-14,44.58000183105469
2024-10-15,44.13999938964844
2024-10-16,44.25
2024-10-17,44.290000915527344
2024-10-18,44.459999084472656
2024-10-21,44.27000045776367
2024-10-22,44.220001220703125
2024-10-23,43.70000076293945
2024-10-24,43.709999084472656
2024-10-25,43.7599983215332
2024-10-28,43.849998474121094
2024-10-29,44.04999923706055
2024-10-30,43.93000030517578
2024-10-31,43.02000045776367
2024-11-01,43.290000915527344
2024-11-04,43.2400016784668
2024-11-05,43.779998779296875
2024-11-06,44.77000045776367
2024-11-07,45.04999923706055
2024-11-08,45.310001373291016
2024-11-11,45.5
2024-11-12,45.369998931884766
2024-11-13,45.31999969482422
2024-11-14,44.849998474121094
2024-11-15,43.959999084472656
2024-11-18,44.040000915527344
2024-11-19,44.209999084472656
2024-11-20,44.31999969482422
2024-11-21,44.45000076293945
