Date,FSWFX
2023-03-27,58.220001220703125
2023-03-28,58.220001220703125
2023-03-29,58.81999969482422
2023-03-30,59.189998626708984
2023-03-31,59.939998626708984
2023-04-03,59.91999816894531
2023-04-04,59.43000030517578
2023-04-05,58.689998626708984
2023-04-06,58.66999816894531
2023-04-10,58.93000030517578
2023-04-11,59.470001220703125
2023-04-12,59.41999816894531
2023-04-13,60.220001220703125
2023-04-14,60.0099983215332
2023-04-17,60.20000076293945
2023-04-18,60.41999816894531
2023-04-19,60.2599983215332
2023-04-20,60.11000061035156
2023-04-21,60.220001220703125
2023-04-24,60.29999923706055
2023-04-25,59.2400016784668
2023-04-26,58.97999954223633
2023-04-27,59.86000061035156
2023-04-28,60.31999969482422
2023-05-01,60.2400016784668
2023-05-02,59.68000030517578
2023-05-03,59.790000915527344
2023-05-04,59.5
2023-05-05,60.36000061035156
2023-05-08,60.349998474121094
2023-05-09,60.119998931884766
2023-05-10,60.279998779296875
2023-05-11,60.09000015258789
2023-05-12,59.869998931884766
2023-05-15,60.38999938964844
2023-05-16,59.90999984741211
2023-05-17,60.34000015258789
2023-05-18,60.47999954223633
2023-05-19,60.38999938964844
2023-05-22,60.720001220703125
2023-05-23,60.060001373291016
2023-05-24,59.47999954223633
2023-05-25,59.2599983215332
2023-05-26,59.939998626708984
2023-05-30,59.7400016784668
2023-05-31,59.45000076293945
2023-06-01,60.150001525878906
2023-06-02,61.2599983215332
2023-06-05,60.97999954223633
2023-06-06,61.560001373291016
2023-06-07,61.619998931884766
2023-06-08,61.689998626708984
2023-06-09,61.52000045776367
2023-06-12,62.16999816894531
2023-06-13,62.79999923706055
2023-06-14,62.650001525878906
2023-06-15,63.27000045776367
2023-06-16,63.04999923706055
2023-06-20,62.58000183105469
2023-06-21,62.459999084472656
2023-06-22,62.119998931884766
2023-06-23,61.439998626708984
2023-06-26,61.41999816894531
2023-06-27,62.04999923706055
2023-06-28,62.22999954223633
2023-06-29,62.4900016784668
2023-06-30,63.060001373291016
2023-07-03,63.02000045776367
2023-07-05,62.61000061035156
2023-07-06,61.63999938964844
2023-07-07,62.150001525878906
2023-07-10,62.81999969482422
2023-07-11,63.47999954223633
2023-07-12,64.2300033569336
2023-07-13,65.0
2023-07-14,64.69999694824219
2023-07-17,64.76000213623047
2023-07-18,65.13999938964844
2023-07-19,65.33999633789062
2023-07-20,64.69000244140625
2023-07-21,64.62000274658203
2023-07-24,64.54000091552734
2023-07-25,64.7699966430664
2023-07-26,65.0
2023-07-27,64.44999694824219
2023-07-28,65.16999816894531
2023-07-31,65.33999633789062
2023-08-01,64.98999786376953
2023-08-02,63.83000183105469
2023-08-03,63.7400016784668
2023-08-04,63.880001068115234
2023-08-07,64.0999984741211
2023-08-08,63.400001525878906
2023-08-09,63.290000915527344
2023-08-10,63.31999969482422
2023-08-11,63.040000915527344
2023-08-14,63.0
2023-08-15,62.349998474121094
2023-08-16,61.849998474121094
2023-08-17,61.0099983215332
2023-08-18,61.04999923706055
2023-08-21,61.099998474121094
2023-08-22,61.2400016784668
2023-08-23,61.900001525878906
2023-08-24,61.13999938964844
2023-08-25,61.34000015258789
2023-08-28,61.599998474121094
2023-08-29,62.66999816894531
2023-08-30,62.86000061035156
2023-08-31,62.869998931884766
2023-09-01,63.09000015258789
2023-09-05,62.36000061035156
2023-09-06,62.16999816894531
2023-09-07,61.689998626708984
2023-09-08,61.540000915527344
2023-09-11,61.810001373291016
2023-09-12,61.380001068115234
2023-09-13,61.150001525878906
2023-09-14,61.619998931884766
2023-09-15,61.22999954223633
2023-09-18,60.939998626708984
2023-09-19,60.650001525878906
2023-09-20,60.38999938964844
2023-09-21,59.33000183105469
2023-09-22,59.34000015258789
2023-09-25,59.36000061035156
2023-09-26,58.52000045776367
2023-09-27,58.7400016784668
2023-09-28,59.290000915527344
2023-09-29,59.2400016784668
2023-10-02,58.59000015258789
2023-10-03,57.63999938964844
2023-10-04,57.7599983215332
2023-10-05,57.790000915527344
2023-10-06,58.36000061035156
2023-10-09,58.349998474121094
2023-10-10,59.13999938964844
2023-10-11,59.11000061035156
2023-10-12,58.29999923706055
2023-10-13,57.72999954223633
2023-10-16,58.25
2023-10-17,58.5099983215332
2023-10-18,57.439998626708984
2023-10-19,56.86000061035156
2023-10-20,56.31999969482422
2023-10-23,56.04999923706055
2023-10-24,56.34000015258789
2023-10-25,55.41999816894531
2023-10-26,55.16999816894531
2023-10-27,55.040000915527344
2023-10-30,55.47999954223633
2023-10-31,55.79999923706055
2023-11-01,56.150001525878906
2023-11-02,57.16999816894531
2023-11-03,58.43000030517578
2023-11-06,58.18000030517578
2023-11-07,58.150001525878906
2023-11-08,58.029998779296875
2023-11-09,57.68000030517578
2023-11-10,58.119998931884766
2023-11-13,58.150001525878906
2023-11-14,60.31999969482422
2023-11-15,60.5
2023-11-16,60.0
2023-11-17,60.61000061035156
2023-11-20,61.13999938964844
2023-11-21,60.689998626708984
2023-11-22,60.97999954223633
2023-11-24,61.2400016784668
2023-11-27,61.15999984741211
2023-11-28,61.119998931884766
2023-11-29,61.4900016784668
2023-11-30,61.59000015258789
2023-12-01,62.58000183105469
2023-12-04,62.470001220703125
2023-12-05,62.029998779296875
2023-12-06,62.150001525878906
2023-12-07,62.470001220703125
2023-12-08,62.79999923706055
2023-12-11,63.08000183105469
2023-12-12,63.06999969482422
2023-12-13,64.37999725341797
2023-12-14,65.91999816894531
2023-12-15,65.72000122070312
2023-12-18,65.55999755859375
2023-12-19,65.76000213623047
2023-12-20,64.7699966430664
2023-12-21,65.73999786376953
2023-12-22,66.05000305175781
2023-12-26,66.45999908447266
2023-12-27,66.9000015258789
2023-12-28,66.87000274658203
2023-12-29,66.4800033569336
2024-01-02,65.55000305175781
2024-01-03,64.2300033569336
2024-01-04,64.33000183105469
2024-01-05,64.18000030517578
2024-01-08,65.13999938964844
2024-01-09,64.80000305175781
2024-01-10,65.05999755859375
2024-01-11,64.9800033569336
2024-01-12,64.98999786376953
2024-01-16,64.22000122070312
2024-01-17,63.58000183105469
2024-01-18,63.90999984741211
2024-01-19,64.37999725341797
2024-01-22,65.0199966430664
2024-01-23,64.77999877929688
2024-01-24,64.58999633789062
2024-01-25,64.69999694824219
2024-01-26,64.73999786376953
2024-01-29,65.37999725341797
2024-01-30,65.06999969482422
2024-01-31,64.43000030517578
2024-02-01,65.29000091552734
2024-02-02,65.30000305175781
2024-02-05,64.58999633789062
2024-02-06,65.08000183105469
2024-02-07,65.4000015258789
2024-02-08,66.06999969482422
2024-02-09,66.4800033569336
2024-02-12,66.86000061035156
2024-02-13,65.58000183105469
2024-02-14,66.47000122070312
2024-02-15,67.27999877929688
2024-02-16,66.97000122070312
2024-02-20,66.5199966430664
2024-02-21,66.23999786376953
2024-02-22,67.0999984741211
2024-02-23,67.13999938964844
2024-02-26,67.22000122070312
2024-02-27,67.61000061035156
2024-02-28,67.31999969482422
2024-02-29,67.5
2024-03-01,68.12999725341797
2024-03-04,67.94000244140625
2024-03-05,67.22000122070312
2024-03-06,67.80000305175781
2024-03-07,68.36000061035156
2024-03-08,67.9800033569336
2024-03-11,67.9800033569336
2024-03-12,68.05000305175781
2024-03-13,67.91999816894531
2024-03-14,67.29000091552734
2024-03-15,67.12000274658203
2024-03-18,67.08999633789062
2024-03-19,67.26000213623047
2024-03-20,68.08000183105469
2024-03-21,68.5199966430664
2024-03-22,68.0199966430664
2024-03-25,67.93000030517578
2024-03-26,68.02999877929688
2024-03-27,68.72000122070312
2024-03-28,68.77999877929688
2024-04-01,68.44000244140625
2024-04-02,67.70999908447266
2024-04-03,68.08000183105469
2024-04-04,67.5199966430664
2024-04-05,68.05000305175781
2024-04-08,68.33999633789062
2024-04-09,68.4000015258789
2024-04-10,67.31999969482422
2024-04-11,67.5
2024-04-12,66.1500015258789
2024-04-15,65.3499984741211
2024-04-16,64.87999725341797
2024-04-17,64.51000213623047
2024-04-18,64.37999725341797
2024-04-19,64.0199966430664
2024-04-22,64.4000015258789
2024-04-23,65.55000305175781
2024-04-24,65.44999694824219
2024-04-25,65.08000183105469
2024-04-26,65.44000244140625
2024-04-29,65.94999694824219
2024-04-30,65.0199966430664
2024-05-01,64.94000244140625
2024-05-02,65.62999725341797
2024-05-03,66.19999694824219
2024-05-06,67.0
2024-05-07,67.01000213623047
2024-05-08,66.79000091552734
2024-05-09,67.13999938964844
2024-05-10,67.20999908447266
2024-05-13,67.05999755859375
2024-05-14,67.63999938964844
2024-05-15,68.43000030517578
2024-05-16,68.16999816894531
2024-05-17,68.12000274658203
2024-05-20,68.44999694824219
2024-05-21,68.08000183105469
2024-05-22,67.66000366210938
2024-05-23,67.08999633789062
2024-05-24,67.72000122070312
2024-05-28,67.51000213623047
2024-05-29,66.58999633789062
2024-05-30,66.93000030517578
2024-05-31,67.31999969482422
2024-06-03,67.30999755859375
2024-06-04,66.5999984741211
2024-06-05,67.62000274658203
2024-06-06,67.44000244140625
2024-06-07,66.93000030517578
2024-06-10,67.16999816894531
2024-06-11,66.83000183105469
2024-06-12,67.79000091552734
2024-06-13,67.20999908447266
2024-06-14,66.58000183105469
2024-06-17,66.95999908447266
2024-06-18,67.08000183105469
2024-06-20,66.8499984741211
2024-06-21,66.76000213623047
2024-06-24,67.02999877929688
2024-06-25,66.66999816894531
2024-06-26,66.52999877929688
2024-06-27,66.72000122070312
2024-06-28,66.8499984741211
2024-07-01,66.5199966430664
2024-07-02,66.48999786376953
2024-07-03,67.01000213623047
2024-07-05,67.41999816894531
2024-07-08,67.4000015258789
2024-07-09,67.12000274658203
2024-07-10,67.61000061035156
2024-07-11,68.58999633789062
2024-07-12,69.30999755859375
2024-07-15,69.5999984741211
2024-07-16,70.7699966430664
2024-07-17,69.73999786376953
2024-07-18,68.95999908447266
2024-07-19,68.48999786376953
2024-07-22,69.12999725341797
2024-07-23,69.2699966430664
2024-07-24,67.87000274658203
2024-07-25,67.94999694824219
2024-07-26,68.73999786376953
2024-07-29,68.62999725341797
2024-07-30,68.62000274658203
2024-07-31,69.43000030517578
2024-08-01,67.5999984741211
2024-08-02,65.91000366210938
2024-08-05,64.05999755859375
2024-08-06,64.66000366210938
2024-08-07,64.29000091552734
2024-08-08,65.62999725341797
2024-08-09,65.63999938964844
2024-08-12,65.44000244140625
2024-08-13,66.55000305175781
2024-08-14,66.5999984741211
2024-08-15,67.77999877929688
2024-08-16,67.94000244140625
2024-08-19,68.62999725341797
2024-08-20,68.4000015258789
2024-08-21,69.08000183105469
2024-08-22,68.62000274658203
2024-08-23,70.05000305175781
2024-08-26,69.80999755859375
2024-08-27,69.68000030517578
2024-08-28,69.19000244140625
2024-08-29,69.43000030517578
2024-08-30,69.91000366210938
2024-09-03,68.08999633789062
2024-09-04,68.06999969482422
2024-09-05,67.76000213623047
2024-09-06,66.66000366210938
2024-09-09,67.12999725341797
2024-09-10,67.0999984741211
2024-09-11,67.6500015258789
2024-09-12,68.44000244140625
2024-09-13,69.33999633789062
2024-09-16,69.55000305175781
2024-09-17,69.8499984741211
2024-09-18,69.66000366210938
2024-09-19,70.88999938964844
2024-09-20,70.55000305175781
2024-09-23,70.61000061035156
2024-09-24,70.87000274658203
2024-09-25,70.41999816894531
2024-09-26,71.33000183105469
2024-09-27,71.2699966430664
2024-09-30,71.20999908447266
2024-10-01,70.5199966430664
2024-10-02,70.33000183105469
2024-10-03,69.8499984741211
2024-10-04,70.37000274658203
2024-10-07,69.8499984741211
2024-10-08,70.16999816894531
2024-10-09,70.48999786376953
2024-10-10,70.0999984741211
2024-10-11,70.93000030517578
2024-10-14,71.22000122070312
2024-10-15,70.83999633789062
2024-10-16,71.23999786376953
2024-10-17,70.98999786376953
2024-10-18,70.9800033569336
2024-10-21,70.25
2024-10-22,69.72000122070312
2024-10-23,69.12999725341797
2024-10-24,69.56999969482422
2024-10-25,69.33000183105469
2024-10-28,69.93000030517578
2024-10-29,69.9000015258789
2024-10-30,69.73999786376953
2024-10-31,68.94999694824219
2024-11-01,69.1500015258789
2024-11-04,69.30999755859375
2024-11-05,70.19999694824219
2024-11-06,71.37000274658203
2024-11-07,71.83000183105469
2024-11-08,71.87999725341797
2024-11-11,72.12999725341797
2024-11-12,71.01000213623047
2024-11-13,70.31999969482422
2024-11-14,69.95999908447266
2024-11-15,69.11000061035156
2024-11-18,69.18000030517578
2024-11-19,69.58000183105469
2024-11-20,69.61000061035156
2024-11-21,70.3499984741211
