Date,CSPFX
2022-10-28,55.689998626708984
2022-10-31,55.43000030517578
2022-11-01,55.7599983215332
2022-11-02,54.66999816894531
2022-11-03,54.279998779296875
2022-11-04,55.2400016784668
2022-11-07,55.66999816894531
2022-11-08,56.08000183105469
2022-11-09,54.83000183105469
2022-11-10,57.790000915527344
2022-11-11,58.90999984741211
2022-11-14,58.279998779296875
2022-11-15,58.91999816894531
2022-11-16,58.02000045776367
2022-11-17,57.5099983215332
2022-11-18,57.599998474121094
2022-11-21,57.15999984741211
2022-11-22,57.66999816894531
2022-11-23,58.099998474121094
2022-11-25,58.310001373291016
2022-11-28,57.4900016784668
2022-11-29,57.560001373291016
2022-11-30,59.13999938964844
2022-12-01,59.560001373291016
2022-12-02,59.720001220703125
2022-12-05,58.5099983215332
2022-12-06,57.689998626708984
2022-12-07,57.72999954223633
2022-12-08,58.209999084472656
2022-12-09,57.9900016784668
2022-12-12,58.470001220703125
2022-12-13,59.040000915527344
2022-12-14,59.0099983215332
2022-12-15,57.4900016784668
2022-12-16,57.040000915527344
2022-12-19,56.36000061035156
2022-12-20,56.5
2022-12-21,57.119998931884766
2022-12-22,56.45000076293945
2022-12-23,56.459999084472656
2022-12-27,56.279998779296875
2022-12-28,55.68000030517578
2022-12-29,56.849998474121094
2022-12-30,56.599998474121094
2023-01-03,56.439998626708984
2023-01-04,57.15999984741211
2023-01-05,56.88999938964844
2023-01-06,58.0099983215332
2023-01-09,58.61000061035156
2023-01-10,59.0099983215332
2023-01-11,59.689998626708984
2023-01-12,60.2400016784668
2023-01-13,60.63999938964844
2023-01-17,60.689998626708984
2023-01-18,60.34000015258789
2023-01-19,59.91999816894531
2023-01-20,60.84000015258789
2023-01-23,61.56999969482422
2023-01-24,61.41999816894531
2023-01-25,61.45000076293945
2023-01-26,61.779998779296875
2023-01-27,62.040000915527344
2023-01-30,61.2599983215332
2023-01-31,62.13999938964844
2023-02-01,63.209999084472656
2023-02-02,64.31999969482422
2023-02-03,63.52000045776367
2023-02-06,62.63999938964844
2023-02-07,63.130001068115234
2023-02-08,62.65999984741211
2023-02-09,62.25
2023-02-10,61.86000061035156
2023-02-13,62.47999954223633
2023-02-14,62.54999923706055
2023-02-15,62.790000915527344
2023-02-16,62.349998474121094
2023-02-17,62.16999816894531
2023-02-21,61.0099983215332
2023-02-22,60.900001525878906
2023-02-23,61.18000030517578
2023-02-24,60.540000915527344
2023-02-27,60.869998931884766
2023-02-28,60.79999923706055
2023-03-01,60.91999816894531
2023-03-02,61.099998474121094
2023-03-03,62.02000045776367
2023-03-06,61.599998474121094
2023-03-07,60.779998779296875
2023-03-08,60.849998474121094
2023-03-09,59.709999084472656
2023-03-10,58.41999816894531
2023-03-13,57.91999816894531
2023-03-14,58.689998626708984
2023-03-15,57.599998474121094
2023-03-16,58.380001068115234
2023-03-17,57.650001525878906
2023-03-20,58.04999923706055
2023-03-21,58.91999816894531
2023-03-22,58.189998626708984
2023-03-23,58.439998626708984
2023-03-24,58.209999084472656
2023-03-27,58.529998779296875
2023-03-28,58.52000045776367
2023-03-29,59.130001068115234
2023-03-30,59.5
2023-03-31,60.25
2023-04-03,60.22999954223633
2023-04-04,59.7400016784668
2023-04-05,59.0
2023-04-06,58.970001220703125
2023-04-10,59.22999954223633
2023-04-11,59.779998779296875
2023-04-12,59.720001220703125
2023-04-13,60.529998779296875
2023-04-14,60.31999969482422
2023-04-17,60.5099983215332
2023-04-18,60.72999954223633
2023-04-19,60.56999969482422
2023-04-20,60.40999984741211
2023-04-21,60.529998779296875
2023-04-24,60.61000061035156
2023-04-25,59.540000915527344
2023-04-26,59.279998779296875
2023-04-27,60.15999984741211
2023-04-28,60.61000061035156
2023-05-01,60.540000915527344
2023-05-02,59.970001220703125
2023-05-03,60.08000183105469
2023-05-04,59.790000915527344
2023-05-05,60.65999984741211
2023-05-08,60.650001525878906
2023-05-09,60.40999984741211
2023-05-10,60.56999969482422
2023-05-11,60.380001068115234
2023-05-12,60.15999984741211
2023-05-15,60.68000030517578
2023-05-16,60.20000076293945
2023-05-17,60.63999938964844
2023-05-18,60.77000045776367
2023-05-19,60.689998626708984
2023-05-22,61.0099983215332
2023-05-23,60.349998474121094
2023-05-24,59.77000045776367
2023-05-25,59.54999923706055
2023-05-26,60.22999954223633
2023-05-30,60.029998779296875
2023-05-31,59.7400016784668
2023-06-01,60.439998626708984
2023-06-02,61.560001373291016
2023-06-05,61.27000045776367
2023-06-06,61.86000061035156
2023-06-07,61.90999984741211
2023-06-08,61.9900016784668
2023-06-09,61.81999969482422
2023-06-12,62.470001220703125
2023-06-13,63.11000061035156
2023-06-14,62.95000076293945
2023-06-15,63.58000183105469
2023-06-16,63.349998474121094
2023-06-20,62.880001068115234
2023-06-21,62.7599983215332
2023-06-22,62.41999816894531
2023-06-23,61.72999954223633
2023-06-26,61.709999084472656
2023-06-27,62.349998474121094
2023-06-28,62.529998779296875
2023-06-29,62.790000915527344
2023-06-30,63.36000061035156
2023-07-03,63.31999969482422
2023-07-05,62.90999984741211
2023-07-06,61.939998626708984
2023-07-07,62.439998626708984
2023-07-10,63.119998931884766
2023-07-11,63.779998779296875
2023-07-12,64.52999877929688
2023-07-13,65.30000305175781
2023-07-14,65.01000213623047
2023-07-17,65.06999969482422
2023-07-18,65.44999694824219
2023-07-19,65.6500015258789
2023-07-20,64.98999786376953
2023-07-21,64.91999816894531
2023-07-24,64.8499984741211
2023-07-25,65.06999969482422
2023-07-26,65.30000305175781
2023-07-27,64.75
2023-07-28,65.4800033569336
2023-07-31,65.63999938964844
2023-08-01,65.29000091552734
2023-08-02,64.12000274658203
2023-08-03,64.02999877929688
2023-08-04,64.16999816894531
2023-08-07,64.38999938964844
2023-08-08,63.689998626708984
2023-08-09,63.58000183105469
2023-08-10,63.61000061035156
2023-08-11,63.33000183105469
2023-08-14,63.279998779296875
2023-08-15,62.630001068115234
2023-08-16,62.130001068115234
2023-08-17,61.279998779296875
2023-08-18,61.33000183105469
2023-08-21,61.380001068115234
2023-08-22,61.52000045776367
2023-08-23,62.18000030517578
2023-08-24,61.41999816894531
2023-08-25,61.619998931884766
2023-08-28,61.869998931884766
2023-08-29,62.95000076293945
2023-08-30,63.150001525878906
2023-08-31,63.150001525878906
2023-09-01,63.369998931884766
2023-09-05,62.630001068115234
2023-09-06,62.45000076293945
2023-09-07,61.970001220703125
2023-09-08,61.810001373291016
2023-09-11,62.09000015258789
2023-09-12,61.650001525878906
2023-09-13,61.41999816894531
2023-09-14,61.88999938964844
2023-09-15,61.5
2023-09-18,61.209999084472656
2023-09-19,60.91999816894531
2023-09-20,60.65999984741211
2023-09-21,59.59000015258789
2023-09-22,59.599998474121094
2023-09-25,59.619998931884766
2023-09-26,58.779998779296875
2023-09-27,59.0
2023-09-28,59.54999923706055
2023-09-29,59.5
2023-10-02,58.849998474121094
2023-10-03,57.88999938964844
2023-10-04,58.0099983215332
2023-10-05,58.040000915527344
2023-10-06,58.61000061035156
2023-10-09,58.61000061035156
2023-10-10,59.400001525878906
2023-10-11,59.369998931884766
2023-10-12,58.560001373291016
2023-10-13,57.97999954223633
2023-10-16,58.5099983215332
2023-10-17,58.7599983215332
2023-10-18,57.689998626708984
2023-10-19,57.099998474121094
2023-10-20,56.560001373291016
2023-10-23,56.290000915527344
2023-10-24,56.59000015258789
2023-10-25,55.65999984741211
2023-10-26,55.40999984741211
2023-10-27,55.27000045776367
2023-10-30,55.709999084472656
2023-10-31,56.040000915527344
2023-11-01,56.38999938964844
2023-11-02,57.40999984741211
2023-11-03,58.68000030517578
2023-11-06,58.41999816894531
2023-11-07,58.400001525878906
2023-11-08,58.279998779296875
2023-11-09,57.91999816894531
2023-11-10,58.369998931884766
2023-11-13,58.400001525878906
2023-11-14,60.58000183105469
2023-11-15,60.75
2023-11-16,60.25
2023-11-17,60.86000061035156
2023-11-20,61.38999938964844
2023-11-21,60.95000076293945
2023-11-22,61.22999954223633
2023-11-24,61.4900016784668
2023-11-27,61.40999984741211
2023-11-28,61.380001068115234
2023-11-29,61.7400016784668
2023-11-30,61.84000015258789
2023-12-01,62.84000015258789
2023-12-04,62.72999954223633
2023-12-05,62.290000915527344
2023-12-06,62.40999984741211
2023-12-07,62.72999954223633
2023-12-08,63.04999923706055
2023-12-11,63.34000015258789
2023-12-12,63.33000183105469
2023-12-13,64.6500015258789
2023-12-14,66.19000244140625
2023-12-15,65.9800033569336
2023-12-18,65.83000183105469
2023-12-19,66.12999725341797
2023-12-20,65.13999938964844
2023-12-21,66.11000061035156
2023-12-22,66.41999816894531
2023-12-26,66.83000183105469
2023-12-27,67.2699966430664
2023-12-28,67.25
2023-12-29,66.8499984741211
2024-01-02,65.91000366210938
2024-01-03,64.58999633789062
2024-01-04,64.69000244140625
2024-01-05,64.54000091552734
2024-01-08,65.5
2024-01-09,65.16000366210938
2024-01-10,65.43000030517578
2024-01-11,65.3499984741211
2024-01-12,65.3499984741211
2024-01-16,64.58000183105469
2024-01-17,63.939998626708984
2024-01-18,64.26000213623047
2024-01-19,64.73999786376953
2024-01-22,65.37999725341797
2024-01-23,65.13999938964844
2024-01-24,64.94999694824219
2024-01-25,65.05999755859375
2024-01-26,65.0999984741211
2024-01-29,65.73999786376953
2024-01-30,65.43000030517578
2024-01-31,64.77999877929688
2024-02-01,65.6500015258789
2024-02-02,65.66000366210938
2024-02-05,64.94000244140625
2024-02-06,65.44000244140625
2024-02-07,65.76000213623047
2024-02-08,66.44000244140625
2024-02-09,66.83999633789062
2024-02-12,67.22000122070312
2024-02-13,65.94000244140625
2024-02-14,66.83000183105469
2024-02-15,67.6500015258789
2024-02-16,67.33000183105469
2024-02-20,66.88999938964844
2024-02-21,66.5999984741211
2024-02-22,67.47000122070312
2024-02-23,67.51000213623047
2024-02-26,67.58999633789062
2024-02-27,67.9800033569336
2024-02-28,67.69000244140625
2024-02-29,67.87000274658203
2024-03-01,68.5
2024-03-04,68.30000305175781
2024-03-05,67.58000183105469
2024-03-06,68.16999816894531
2024-03-07,68.7300033569336
2024-03-08,68.3499984741211
2024-03-11,67.9800033569336
2024-03-12,68.41000366210938
2024-03-13,68.27999877929688
2024-03-14,67.6500015258789
2024-03-15,67.47000122070312
2024-03-18,67.44999694824219
2024-03-19,67.62000274658203
2024-03-20,68.44000244140625
2024-03-21,68.88999938964844
2024-03-22,68.37999725341797
2024-03-25,68.29000091552734
2024-03-26,68.38999938964844
2024-03-27,69.08999633789062
2024-03-28,69.1500015258789
2024-04-01,68.80000305175781
2024-04-02,68.06999969482422
2024-04-03,68.44000244140625
2024-04-04,67.87999725341797
2024-04-05,68.41000366210938
2024-04-08,68.69000244140625
2024-04-09,68.75
2024-04-10,67.68000030517578
2024-04-11,67.8499984741211
2024-04-12,66.48999786376953
2024-04-15,65.69000244140625
2024-04-16,65.22000122070312
2024-04-17,64.83999633789062
2024-04-18,64.70999908447266
2024-04-19,64.3499984741211
2024-04-22,64.7300033569336
2024-04-23,65.88999938964844
2024-04-24,65.79000091552734
2024-04-25,65.41999816894531
2024-04-26,65.77999877929688
2024-04-29,66.29000091552734
2024-04-30,65.36000061035156
2024-05-01,65.27999877929688
2024-05-02,65.97000122070312
2024-05-03,66.55000305175781
2024-05-06,67.3499984741211
2024-05-07,67.36000061035156
2024-05-08,67.12999725341797
2024-05-09,67.4800033569336
2024-05-10,67.55999755859375
2024-05-13,67.41000366210938
2024-05-14,67.98999786376953
2024-05-15,68.79000091552734
2024-05-16,68.5199966430664
2024-05-17,68.47000122070312
2024-05-20,68.80000305175781
2024-05-21,68.43000030517578
2024-05-22,68.01000213623047
2024-05-23,67.43000030517578
2024-05-24,68.06999969482422
2024-05-28,67.8499984741211
2024-05-29,66.93000030517578
2024-05-30,67.2699966430664
2024-05-31,67.66000366210938
2024-06-03,67.6500015258789
2024-06-04,66.93000030517578
2024-06-05,67.95999908447266
2024-06-06,67.77999877929688
2024-06-07,67.2699966430664
2024-06-10,67.51000213623047
2024-06-11,67.16999816894531
2024-06-12,68.12999725341797
2024-06-13,67.54000091552734
2024-06-14,66.91999816894531
2024-06-17,67.30000305175781
2024-06-18,67.41999816894531
2024-06-20,67.18000030517578
2024-06-21,67.08999633789062
2024-06-24,67.36000061035156
2024-06-25,67.0
2024-06-26,66.8499984741211
2024-06-27,67.05000305175781
2024-06-28,67.18000030517578
2024-07-01,66.83999633789062
2024-07-02,66.81999969482422
2024-07-03,67.33999633789062
2024-07-05,67.75
2024-07-08,67.7300033569336
2024-07-09,67.44999694824219
2024-07-10,67.94000244140625
2024-07-11,68.91999816894531
2024-07-12,69.6500015258789
2024-07-15,69.94000244140625
2024-07-16,71.12000274658203
2024-07-17,70.08000183105469
2024-07-18,69.30000305175781
2024-07-19,68.81999969482422
2024-07-22,69.47000122070312
2024-07-23,69.61000061035156
2024-07-24,68.19999694824219
2024-07-25,68.27999877929688
2024-07-26,69.06999969482422
2024-07-29,68.95999908447266
2024-07-30,68.94999694824219
2024-07-31,69.7699966430664
2024-08-01,67.93000030517578
2024-08-02,66.22000122070312
2024-08-05,64.37000274658203
2024-08-06,64.97000122070312
2024-08-07,64.5999984741211
2024-08-08,65.94000244140625
2024-08-09,65.94999694824219
2024-08-12,65.76000213623047
2024-08-13,66.86000061035156
2024-08-14,66.91000366210938
2024-08-15,68.0999984741211
2024-08-16,68.2699966430664
2024-08-19,68.94999694824219
2024-08-20,68.72000122070312
2024-08-21,69.4000015258789
2024-08-22,68.94000244140625
2024-08-23,70.37999725341797
2024-08-26,70.13999938964844
2024-08-27,70.0
2024-08-28,69.5199966430664
2024-08-29,69.75
2024-08-30,70.23999786376953
2024-09-03,68.41000366210938
2024-09-04,68.38999938964844
2024-09-05,68.06999969482422
2024-09-06,66.97000122070312
2024-09-09,67.44000244140625
2024-09-10,67.41000366210938
2024-09-11,67.97000122070312
2024-09-12,68.76000213623047
2024-09-13,69.66000366210938
2024-09-16,69.87000274658203
2024-09-17,70.16999816894531
2024-09-18,69.98999786376953
2024-09-19,71.20999908447266
2024-09-20,70.87000274658203
2024-09-23,70.93000030517578
2024-09-24,71.19999694824219
2024-09-25,70.75
2024-09-26,71.6500015258789
2024-09-27,71.5999984741211
2024-09-30,71.54000091552734
2024-10-01,70.8499984741211
2024-10-02,70.6500015258789
2024-10-03,70.16999816894531
2024-10-04,70.69999694824219
2024-10-07,70.16999816894531
2024-10-08,70.48999786376953
2024-10-09,70.80999755859375
2024-10-10,70.41000366210938
2024-10-11,71.25
2024-10-14,71.54000091552734
2024-10-15,71.16000366210938
2024-10-16,71.55999755859375
2024-10-17,71.31999969482422
2024-10-18,71.30000305175781
2024-10-21,70.56999969482422
2024-10-22,70.02999877929688
2024-10-23,69.44999694824219
2024-10-24,69.88999938964844
2024-10-25,69.63999938964844
2024-10-28,70.25
2024-10-29,70.22000122070312
2024-10-30,70.05999755859375
2024-10-31,69.26000213623047
2024-11-01,69.45999908447266
2024-11-04,69.62000274658203
2024-11-05,70.5199966430664
2024-11-06,71.69000244140625
2024-11-07,72.1500015258789
2024-11-08,72.19999694824219
2024-11-11,72.44999694824219
2024-11-12,71.33000183105469
2024-11-13,70.62999725341797
2024-11-14,70.2699966430664
2024-11-15,69.41000366210938
2024-11-18,69.48999786376953
2024-11-19,69.87999725341797
2024-11-20,69.91999816894531
2024-11-21,70.66000366210938
