Date,RAFCX
2023-04-18,31.649999618530273
2023-04-19,31.639999389648438
2023-04-20,31.5
2023-04-21,31.600000381469727
2023-04-24,31.559999465942383
2023-04-25,30.93000030517578
2023-04-26,30.899999618530273
2023-04-27,31.43000030517578
2023-04-28,31.719999313354492
2023-05-01,31.700000762939453
2023-05-02,31.399999618530273
2023-05-03,31.329999923706055
2023-05-04,31.170000076293945
2023-05-05,31.56999969482422
2023-05-08,31.670000076293945
2023-05-09,31.579999923706055
2023-05-10,31.760000228881836
2023-05-11,31.719999313354492
2023-05-12,31.649999618530273
2023-05-15,31.809999465942383
2023-05-16,31.59000015258789
2023-05-17,31.940000534057617
2023-05-18,32.380001068115234
2023-05-19,32.2599983215332
2023-05-22,32.310001373291016
2023-05-23,31.809999465942383
2023-05-24,31.639999389648438
2023-05-25,31.81999969482422
2023-05-26,32.380001068115234
2023-05-30,32.310001373291016
2023-05-31,32.20000076293945
2023-06-01,32.470001220703125
2023-06-02,32.95000076293945
2023-06-05,32.849998474121094
2023-06-06,32.95000076293945
2023-06-07,32.630001068115234
2023-06-08,32.790000915527344
2023-06-09,32.810001373291016
2023-06-12,33.25
2023-06-13,33.470001220703125
2023-06-14,33.5099983215332
2023-06-15,33.900001525878906
2023-06-16,33.63999938964844
2023-06-20,33.560001373291016
2023-06-21,33.439998626708984
2023-06-22,33.56999969482422
2023-06-23,33.34000015258789
2023-06-26,33.189998626708984
2023-06-27,33.61000061035156
2023-06-28,33.709999084472656
2023-06-29,33.790000915527344
2023-06-30,34.11000061035156
2023-07-03,34.060001373291016
2023-07-05,33.97999954223633
2023-07-06,33.630001068115234
2023-07-07,33.61000061035156
2023-07-10,33.869998931884766
2023-07-11,34.150001525878906
2023-07-12,34.380001068115234
2023-07-13,34.7400016784668
2023-07-14,34.779998779296875
2023-07-17,34.91999816894531
2023-07-18,35.220001220703125
2023-07-19,35.2400016784668
2023-07-20,34.810001373291016
2023-07-21,34.869998931884766
2023-07-24,34.83000183105469
2023-07-25,34.97999954223633
2023-07-26,34.9900016784668
2023-07-27,34.7400016784668
2023-07-28,35.16999816894531
2023-07-31,35.209999084472656
2023-08-01,35.119998931884766
2023-08-02,34.52000045776367
2023-08-03,34.470001220703125
2023-08-04,34.40999984741211
2023-08-07,34.7599983215332
2023-08-08,34.52000045776367
2023-08-09,34.2400016784668
2023-08-10,34.33000183105469
2023-08-11,34.150001525878906
2023-08-14,34.380001068115234
2023-08-15,34.029998779296875
2023-08-16,33.7599983215332
2023-08-17,33.34000015258789
2023-08-18,33.369998931884766
2023-08-21,33.59000015258789
2023-08-22,33.59000015258789
2023-08-23,34.02000045776367
2023-08-24,33.41999816894531
2023-08-25,33.619998931884766
2023-08-28,33.849998474121094
2023-08-29,34.41999816894531
2023-08-30,34.599998474121094
2023-08-31,34.61000061035156
2023-09-01,34.68000030517578
2023-09-05,34.45000076293945
2023-09-06,34.36000061035156
2023-09-07,34.279998779296875
2023-09-08,34.25
2023-09-11,34.41999816894531
2023-09-12,34.15999984741211
2023-09-13,34.099998474121094
2023-09-14,34.2400016784668
2023-09-15,33.86000061035156
2023-09-18,33.790000915527344
2023-09-19,33.70000076293945
2023-09-20,33.400001525878906
2023-09-21,32.72999954223633
2023-09-22,32.70000076293945
2023-09-25,32.81999969482422
2023-09-26,32.38999938964844
2023-09-27,32.47999954223633
2023-09-28,32.7400016784668
2023-09-29,32.68000030517578
2023-10-02,32.650001525878906
2023-10-03,32.09000015258789
2023-10-04,32.38999938964844
2023-10-05,32.34000015258789
2023-10-06,32.79999923706055
2023-10-09,32.90999984741211
2023-10-10,33.16999816894531
2023-10-11,33.2599983215332
2023-10-12,32.939998626708984
2023-10-13,32.66999816894531
2023-10-16,33.060001373291016
2023-10-17,33.150001525878906
2023-10-18,32.599998474121094
2023-10-19,32.33000183105469
2023-10-20,31.989999771118164
2023-10-23,31.989999771118164
2023-10-24,32.2400016784668
2023-10-25,31.610000610351562
2023-10-26,31.219999313354492
2023-10-27,31.139999389648438
2023-10-30,31.479999542236328
2023-10-31,31.700000762939453
2023-11-01,31.989999771118164
2023-11-02,32.630001068115234
2023-11-03,33.09000015258789
2023-11-06,33.04999923706055
2023-11-07,33.29999923706055
2023-11-08,33.31999969482422
2023-11-09,33.099998474121094
2023-11-10,33.630001068115234
2023-11-13,33.63999938964844
2023-11-14,34.459999084472656
2023-11-15,34.529998779296875
2023-11-16,34.52000045776367
2023-11-17,34.599998474121094
2023-11-20,34.93000030517578
2023-11-21,34.880001068115234
2023-11-22,35.060001373291016
2023-11-24,35.099998474121094
2023-11-27,35.0
2023-11-28,34.93000030517578
2023-11-29,34.959999084472656
2023-11-30,35.09000015258789
2023-12-01,35.439998626708984
2023-12-04,35.290000915527344
2023-12-05,35.099998474121094
2023-12-06,34.970001220703125
2023-12-07,35.2400016784668
2023-12-08,35.439998626708984
2023-12-11,35.720001220703125
2023-12-12,35.9900016784668
2023-12-13,35.47999954223633
2023-12-14,35.65999984741211
2023-12-15,35.66999816894531
2023-12-18,35.83000183105469
2023-12-19,36.11000061035156
2023-12-20,35.54999923706055
2023-12-21,36.04999923706055
2023-12-22,36.130001068115234
2023-12-26,36.29999923706055
2023-12-27,36.38999938964844
2023-12-28,36.40999984741211
2023-12-29,36.220001220703125
2024-01-02,35.81999969482422
2024-01-03,35.27000045776367
2024-01-04,35.25
2024-01-05,35.2400016784668
2024-01-08,35.86000061035156
2024-01-09,35.88999938964844
2024-01-10,36.11000061035156
2024-01-11,36.209999084472656
2024-01-12,36.209999084472656
2024-01-16,36.06999969482422
2024-01-17,35.869998931884766
2024-01-18,36.290000915527344
2024-01-19,36.689998626708984
2024-01-22,36.880001068115234
2024-01-23,36.86000061035156
2024-01-24,36.880001068115234
2024-01-25,37.09000015258789
2024-01-26,37.11000061035156
2024-01-29,37.4900016784668
2024-01-30,37.349998474121094
2024-01-31,36.72999954223633
2024-02-01,37.2599983215332
2024-02-02,37.7599983215332
2024-02-05,37.61000061035156
2024-02-06,37.7400016784668
2024-02-07,38.18000030517578
2024-02-08,38.31999969482422
2024-02-09,38.529998779296875
2024-02-12,38.4900016784668
2024-02-13,37.81999969482422
2024-02-14,38.369998931884766
2024-02-15,38.59000015258789
2024-02-16,38.34000015258789
2024-02-20,38.04999923706055
2024-02-21,37.970001220703125
2024-02-22,38.88999938964844
2024-02-23,38.900001525878906
2024-02-26,38.869998931884766
2024-02-27,39.0
2024-02-28,38.869998931884766
2024-02-29,39.08000183105469
2024-03-01,39.5099983215332
2024-03-04,39.459999084472656
2024-03-05,38.88999938964844
2024-03-06,39.119998931884766
2024-03-07,39.68000030517578
2024-03-08,39.290000915527344
2024-03-11,39.09000015258789
2024-03-12,39.540000915527344
2024-03-13,39.5
2024-03-14,39.369998931884766
2024-03-15,38.970001220703125
2024-03-18,39.15999984741211
2024-03-19,39.380001068115234
2024-03-20,39.81999969482422
2024-03-21,40.18000030517578
2024-03-22,40.040000915527344
2024-03-25,39.91999816894531
2024-03-26,39.869998931884766
2024-03-27,40.06999969482422
2024-03-28,40.06999969482422
2024-04-01,40.029998779296875
2024-04-02,39.65999984741211
2024-04-03,39.84000015258789
2024-04-04,39.29999923706055
2024-04-05,39.86000061035156
2024-04-08,39.900001525878906
2024-04-09,39.959999084472656
2024-04-10,39.54999923706055
2024-04-11,39.869998931884766
2024-04-12,39.18000030517578
2024-04-15,38.599998474121094
2024-04-16,38.59000015258789
2024-04-17,38.2599983215332
2024-04-18,38.029998779296875
2024-04-19,37.529998779296875
2024-04-22,37.810001373291016
2024-04-23,38.5099983215332
2024-04-24,38.45000076293945
2024-04-25,38.25
2024-04-26,38.65999984741211
2024-04-29,38.70000076293945
2024-04-30,38.08000183105469
2024-05-01,37.9900016784668
2024-05-02,38.290000915527344
2024-05-03,38.720001220703125
2024-05-06,39.2599983215332
2024-05-07,39.349998474121094
2024-05-08,39.2599983215332
2024-05-09,39.40999984741211
2024-05-10,39.52000045776367
2024-05-13,39.400001525878906
2024-05-14,39.599998474121094
2024-05-15,40.13999938964844
2024-05-16,39.93000030517578
2024-05-17,39.93000030517578
2024-05-20,40.11000061035156
2024-05-21,40.11000061035156
2024-05-22,40.0099983215332
2024-05-23,39.70000076293945
2024-05-24,40.029998779296875
2024-05-28,39.880001068115234
2024-05-29,39.540000915527344
2024-05-30,39.13999938964844
2024-05-31,39.349998474121094
2024-06-03,39.38999938964844
2024-06-04,39.38999938964844
2024-06-05,40.11000061035156
2024-06-06,40.11000061035156
2024-06-07,39.97999954223633
2024-06-10,40.18000030517578
2024-06-11,40.279998779296875
2024-06-12,39.93000030517578
2024-06-13,40.02000045776367
2024-06-14,39.939998626708984
2024-06-17,40.310001373291016
2024-06-18,40.33000183105469
2024-06-20,40.209999084472656
2024-06-21,40.189998626708984
2024-06-24,40.08000183105469
2024-06-25,40.189998626708984
2024-06-26,40.25
2024-06-27,40.31999969482422
2024-06-28,40.16999816894531
2024-07-01,40.15999984741211
2024-07-02,40.369998931884766
2024-07-03,40.58000183105469
2024-07-05,40.81999969482422
2024-07-08,40.790000915527344
2024-07-09,40.63999938964844
2024-07-10,40.970001220703125
2024-07-11,40.86000061035156
2024-07-12,41.029998779296875
2024-07-15,41.09000015258789
2024-07-16,41.43000030517578
2024-07-17,40.459999084472656
2024-07-18,40.11000061035156
2024-07-19,39.959999084472656
2024-07-22,40.43000030517578
2024-07-23,40.619998931884766
2024-07-24,39.54999923706055
2024-07-25,39.41999816894531
2024-07-26,39.79999923706055
2024-07-29,39.810001373291016
2024-07-30,39.709999084472656
2024-07-31,40.38999938964844
2024-08-01,39.810001373291016
2024-08-02,38.95000076293945
2024-08-05,37.939998626708984
2024-08-06,38.34000015258789
2024-08-07,38.029998779296875
2024-08-08,38.9900016784668
2024-08-09,39.189998626708984
2024-08-12,39.119998931884766
2024-08-13,39.77000045776367
2024-08-14,39.880001068115234
2024-08-15,40.630001068115234
2024-08-16,40.61000061035156
2024-08-19,40.9900016784668
2024-08-20,40.939998626708984
2024-08-21,41.130001068115234
2024-08-22,40.72999954223633
2024-08-23,41.20000076293945
2024-08-26,40.97999954223633
2024-08-27,41.08000183105469
2024-08-28,40.81999969482422
2024-08-29,40.90999984741211
2024-08-30,41.220001220703125
2024-09-03,40.27000045776367
2024-09-04,40.15999984741211
2024-09-05,39.959999084472656
2024-09-06,39.25
2024-09-09,39.650001525878906
2024-09-10,39.849998474121094
2024-09-11,40.43000030517578
2024-09-12,40.849998474121094
2024-09-13,41.16999816894531
2024-09-16,41.20000076293945
2024-09-17,41.22999954223633
2024-09-18,41.130001068115234
2024-09-19,41.900001525878906
2024-09-20,41.83000183105469
2024-09-23,41.91999816894531
2024-09-24,42.029998779296875
2024-09-25,41.939998626708984
2024-09-26,42.130001068115234
2024-09-27,41.9900016784668
2024-09-30,42.08000183105469
2024-10-01,41.72999954223633
2024-10-02,41.790000915527344
2024-10-03,41.619998931884766
2024-10-04,42.0099983215332
2024-10-07,41.59000015258789
2024-10-08,42.06999969482422
2024-10-09,42.40999984741211
2024-10-10,42.310001373291016
2024-10-11,42.650001525878906
2024-10-14,42.93000030517578
2024-10-15,42.5099983215332
2024-10-16,42.619998931884766
2024-10-17,42.65999984741211
2024-10-18,42.81999969482422
2024-10-21,42.630001068115234
2024-10-22,42.58000183105469
2024-10-23,42.09000015258789
2024-10-24,42.09000015258789
2024-10-25,42.13999938964844
2024-10-28,42.22999954223633
2024-10-29,42.41999816894531
2024-10-30,42.29999923706055
2024-10-31,41.43000030517578
2024-11-01,41.68000030517578
2024-11-04,41.630001068115234
2024-11-05,42.15999984741211
2024-11-06,43.11000061035156
2024-11-07,43.380001068115234
2024-11-08,43.630001068115234
2024-11-11,43.810001373291016
2024-11-12,43.689998626708984
2024-11-13,43.63999938964844
2024-11-14,43.189998626708984
2024-11-15,42.33000183105469
2024-11-18,42.40999984741211
2024-11-19,42.56999969482422
2024-11-20,42.66999816894531
2024-11-21,42.79999923706055
