Date,RNPHX
2022-07-25,50.0099983215332
2022-07-26,49.36000061035156
2022-07-27,50.63999938964844
2022-07-28,51.189998626708984
2022-07-29,51.88999938964844
2022-08-01,51.72999954223633
2022-08-02,51.369998931884766
2022-08-03,52.04999923706055
2022-08-04,52.33000183105469
2022-08-05,51.97999954223633
2022-08-08,52.11000061035156
2022-08-09,51.650001525878906
2022-08-10,52.86000061035156
2022-08-11,52.77000045776367
2022-08-12,53.560001373291016
2022-08-15,53.689998626708984
2022-08-16,53.560001373291016
2022-08-17,53.130001068115234
2022-08-18,53.06999969482422
2022-08-19,52.310001373291016
2022-08-22,51.2400016784668
2022-08-23,51.279998779296875
2022-08-24,51.4900016784668
2022-08-25,52.15999984741211
2022-08-26,50.58000183105469
2022-08-29,50.189998626708984
2022-08-30,49.70000076293945
2022-08-31,49.40999984741211
2022-09-01,49.15999984741211
2022-09-02,48.77000045776367
2022-09-06,48.61000061035156
2022-09-07,49.400001525878906
2022-09-08,49.869998931884766
2022-09-09,50.86000061035156
2022-09-12,51.380001068115234
2022-09-13,49.36000061035156
2022-09-14,49.61000061035156
2022-09-15,49.11000061035156
2022-09-16,48.66999816894531
2022-09-19,48.939998626708984
2022-09-20,48.349998474121094
2022-09-21,47.5099983215332
2022-09-22,46.93000030517578
2022-09-23,45.86000061035156
2022-09-26,45.369998931884766
2022-09-27,45.43000030517578
2022-09-28,46.439998626708984
2022-09-29,45.47999954223633
2022-09-30,45.060001373291016
2022-10-03,45.849998474121094
2022-10-04,47.470001220703125
2022-10-05,47.27000045776367
2022-10-06,46.790000915527344
2022-10-07,45.560001373291016
2022-10-10,45.20000076293945
2022-10-11,44.630001068115234
2022-10-12,44.619998931884766
2022-10-13,45.40999984741211
2022-10-14,44.36000061035156
2022-10-17,45.63999938964844
2022-10-18,46.04999923706055
2022-10-19,45.63999938964844
2022-10-20,45.22999954223633
2022-10-21,46.16999816894531
2022-10-24,46.2599983215332
2022-10-25,47.20000076293945
2022-10-26,47.25
2022-10-27,46.790000915527344
2022-10-28,47.41999816894531
2022-10-31,47.119998931884766
2022-11-01,47.25
2022-11-02,46.22999954223633
2022-11-03,45.91999816894531
2022-11-04,47.02000045776367
2022-11-07,47.349998474121094
2022-11-08,47.66999816894531
2022-11-09,46.790000915527344
2022-11-10,49.349998474121094
2022-11-11,50.189998626708984
2022-11-14,49.7599983215332
2022-11-15,50.31999969482422
2022-11-16,49.900001525878906
2022-11-17,49.66999816894531
2022-11-18,49.7599983215332
2022-11-21,49.33000183105469
2022-11-22,49.88999938964844
2022-11-23,50.380001068115234
2022-11-25,50.45000076293945
2022-11-28,49.779998779296875
2022-11-29,49.880001068115234
2022-11-30,51.5
2022-12-01,51.68000030517578
2022-12-02,51.66999816894531
2022-12-05,50.790000915527344
2022-12-06,50.209999084472656
2022-12-07,50.04999923706055
2022-12-08,50.459999084472656
2022-12-09,50.31999969482422
2022-12-12,50.61000061035156
2022-12-13,51.040000915527344
2022-12-14,50.91999816894531
2022-12-15,47.650001525878906
2022-12-16,47.130001068115234
2022-12-19,46.7599983215332
2022-12-20,46.79999923706055
2022-12-21,47.400001525878906
2022-12-22,46.790000915527344
2022-12-23,46.88999938964844
2022-12-27,46.689998626708984
2022-12-28,46.22999954223633
2022-12-29,47.09000015258789
2022-12-30,46.849998474121094
2023-01-03,46.83000183105469
2023-01-04,47.380001068115234
2023-01-05,47.0099983215332
2023-01-06,48.04999923706055
2023-01-09,48.29999923706055
2023-01-10,48.54999923706055
2023-01-11,49.0099983215332
2023-01-12,49.400001525878906
2023-01-13,49.779998779296875
2023-01-17,49.790000915527344
2023-01-18,49.400001525878906
2023-01-19,49.11000061035156
2023-01-20,49.810001373291016
2023-01-23,50.2599983215332
2023-01-24,50.220001220703125
2023-01-25,50.31999969482422
2023-01-26,50.75
2023-01-27,50.79999923706055
2023-01-30,50.279998779296875
2023-01-31,50.77000045776367
2023-02-01,51.27000045776367
2023-02-02,51.810001373291016
2023-02-03,51.45000076293945
2023-02-06,51.029998779296875
2023-02-07,51.52000045776367
2023-02-08,51.130001068115234
2023-02-09,50.91999816894531
2023-02-10,50.75
2023-02-13,51.31999969482422
2023-02-14,51.4900016784668
2023-02-15,51.529998779296875
2023-02-16,51.02000045776367
2023-02-17,50.849998474121094
2023-02-21,50.0
2023-02-22,49.849998474121094
2023-02-23,50.0
2023-02-24,49.349998474121094
2023-02-27,49.810001373291016
2023-02-28,49.68000030517578
2023-03-01,49.84000015258789
2023-03-02,50.08000183105469
2023-03-03,50.81999969482422
2023-03-06,50.66999816894531
2023-03-07,49.900001525878906
2023-03-08,49.93000030517578
2023-03-09,49.25
2023-03-10,48.630001068115234
2023-03-13,48.540000915527344
2023-03-14,49.400001525878906
2023-03-15,48.4900016784668
2023-03-16,49.27000045776367
2023-03-17,48.810001373291016
2023-03-20,49.279998779296875
2023-03-21,50.0
2023-03-22,49.61000061035156
2023-03-23,49.970001220703125
2023-03-24,49.84000015258789
2023-03-27,50.029998779296875
2023-03-28,50.040000915527344
2023-03-29,50.720001220703125
2023-03-30,51.11000061035156
2023-03-31,51.66999816894531
2023-04-03,51.77000045776367
2023-04-04,51.59000015258789
2023-04-05,51.220001220703125
2023-04-06,51.369998931884766
2023-04-10,51.36000061035156
2023-04-11,51.5099983215332
2023-04-12,51.5099983215332
2023-04-13,52.27000045776367
2023-04-14,52.130001068115234
2023-04-17,52.15999984741211
2023-04-18,52.31999969482422
2023-04-19,52.150001525878906
2023-04-20,51.90999984741211
2023-04-21,52.099998474121094
2023-04-24,52.08000183105469
2023-04-25,51.25
2023-04-26,51.06999969482422
2023-04-27,51.849998474121094
2023-04-28,52.22999954223633
2023-05-01,52.209999084472656
2023-05-02,51.77000045776367
2023-05-03,51.7400016784668
2023-05-04,51.43000030517578
2023-05-05,52.130001068115234
2023-05-08,52.25
2023-05-09,52.029998779296875
2023-05-10,52.130001068115234
2023-05-11,52.0099983215332
2023-05-12,51.88999938964844
2023-05-15,52.209999084472656
2023-05-16,51.900001525878906
2023-05-17,52.290000915527344
2023-05-18,52.63999938964844
2023-05-19,52.70000076293945
2023-05-22,52.880001068115234
2023-05-23,52.11000061035156
2023-05-24,51.56999969482422
2023-05-25,51.849998474121094
2023-05-26,52.599998474121094
2023-05-30,52.310001373291016
2023-05-31,51.95000076293945
2023-06-01,52.529998779296875
2023-06-02,53.25
2023-06-05,53.119998931884766
2023-06-06,53.290000915527344
2023-06-07,52.959999084472656
2023-06-08,53.31999969482422
2023-06-09,53.31999969482422
2023-06-12,53.849998474121094
2023-06-13,54.29999923706055
2023-06-14,54.470001220703125
2023-06-15,55.119998931884766
2023-06-16,54.959999084472656
2023-06-20,54.560001373291016
2023-06-21,54.33000183105469
2023-06-22,54.36000061035156
2023-06-23,53.79999923706055
2023-06-26,53.58000183105469
2023-06-27,54.13999938964844
2023-06-28,54.22999954223633
2023-06-29,54.27000045776367
2023-06-30,54.90999984741211
2023-07-03,54.90999984741211
2023-07-05,54.75
2023-07-06,53.959999084472656
2023-07-07,54.040000915527344
2023-07-10,54.36000061035156
2023-07-11,54.77000045776367
2023-07-12,55.400001525878906
2023-07-13,56.15999984741211
2023-07-14,56.15999984741211
2023-07-17,56.290000915527344
2023-07-18,56.58000183105469
2023-07-19,56.4900016784668
2023-07-20,55.90999984741211
2023-07-21,55.93000030517578
2023-07-24,55.869998931884766
2023-07-25,56.130001068115234
2023-07-26,56.029998779296875
2023-07-27,55.810001373291016
2023-07-28,56.52000045776367
2023-07-31,56.52000045776367
2023-08-01,56.25
2023-08-02,55.29999923706055
2023-08-03,55.15999984741211
2023-08-04,55.0099983215332
2023-08-07,55.52000045776367
2023-08-08,55.38999938964844
2023-08-09,55.13999938964844
2023-08-10,55.220001220703125
2023-08-11,54.900001525878906
2023-08-14,54.9900016784668
2023-08-15,54.369998931884766
2023-08-16,53.97999954223633
2023-08-17,53.5
2023-08-18,53.47999954223633
2023-08-21,53.869998931884766
2023-08-22,53.81999969482422
2023-08-23,54.45000076293945
2023-08-24,53.619998931884766
2023-08-25,53.93000030517578
2023-08-28,54.310001373291016
2023-08-29,55.22999954223633
2023-08-30,55.27000045776367
2023-08-31,55.13999938964844
2023-09-01,55.11000061035156
2023-09-05,54.90999984741211
2023-09-06,54.65999984741211
2023-09-07,54.41999816894531
2023-09-08,54.43000030517578
2023-09-11,54.869998931884766
2023-09-12,54.61000061035156
2023-09-13,54.5099983215332
2023-09-14,54.900001525878906
2023-09-15,54.45000076293945
2023-09-18,54.2400016784668
2023-09-19,54.15999984741211
2023-09-20,53.77000045776367
2023-09-21,52.86000061035156
2023-09-22,52.79999923706055
2023-09-25,52.779998779296875
2023-09-26,52.13999938964844
2023-09-27,52.220001220703125
2023-09-28,52.599998474121094
2023-09-29,52.4900016784668
2023-10-02,52.220001220703125
2023-10-03,51.47999954223633
2023-10-04,51.849998474121094
2023-10-05,51.88999938964844
2023-10-06,52.599998474121094
2023-10-09,52.63999938964844
2023-10-10,53.16999816894531
2023-10-11,53.45000076293945
2023-10-12,53.15999984741211
2023-10-13,52.720001220703125
2023-10-16,53.189998626708984
2023-10-17,53.20000076293945
2023-10-18,52.279998779296875
2023-10-19,51.77000045776367
2023-10-20,51.2400016784668
2023-10-23,51.34000015258789
2023-10-24,51.58000183105469
2023-10-25,50.97999954223633
2023-10-26,50.38999938964844
2023-10-27,50.15999984741211
2023-10-30,50.70000076293945
2023-10-31,50.79999923706055
2023-11-01,51.2599983215332
2023-11-02,52.29999923706055
2023-11-03,52.869998931884766
2023-11-06,52.9900016784668
2023-11-07,53.06999969482422
2023-11-08,53.20000076293945
2023-11-09,52.83000183105469
2023-11-10,53.43000030517578
2023-11-13,53.5
2023-11-14,54.65999984741211
2023-11-15,54.7400016784668
2023-11-16,54.70000076293945
2023-11-17,55.029998779296875
2023-11-20,55.4900016784668
2023-11-21,55.310001373291016
2023-11-22,55.41999816894531
2023-11-24,55.61000061035156
2023-11-27,55.40999984741211
2023-11-28,55.40999984741211
2023-11-29,55.41999816894531
2023-11-30,55.470001220703125
2023-12-01,55.79999923706055
2023-12-04,55.45000076293945
2023-12-05,55.29999923706055
2023-12-06,55.189998626708984
2023-12-07,55.4900016784668
2023-12-08,55.77000045776367
2023-12-11,56.08000183105469
2023-12-12,56.380001068115234
2023-12-13,57.150001525878906
2023-12-14,54.439998626708984
2023-12-15,54.439998626708984
2023-12-18,54.599998474121094
2023-12-19,55.029998779296875
2023-12-20,54.29999923706055
2023-12-21,54.95000076293945
2023-12-22,54.9900016784668
2023-12-26,55.20000076293945
2023-12-27,55.5099983215332
2023-12-28,55.45000076293945
2023-12-29,55.34000015258789
2024-01-02,54.720001220703125
2024-01-03,54.15999984741211
2024-01-04,54.25
2024-01-05,54.189998626708984
2024-01-08,54.849998474121094
2024-01-09,54.63999938964844
2024-01-10,54.93000030517578
2024-01-11,54.88999938964844
2024-01-12,55.029998779296875
2024-01-16,54.59000015258789
2024-01-17,54.15999984741211
2024-01-18,54.68000030517578
2024-01-19,55.20000076293945
2024-01-22,55.22999954223633
2024-01-23,55.2599983215332
2024-01-24,55.59000015258789
2024-01-25,55.689998626708984
2024-01-26,55.86000061035156
2024-01-29,56.34000015258789
2024-01-30,56.279998779296875
2024-01-31,55.56999969482422
2024-02-01,56.22999954223633
2024-02-02,56.599998474121094
2024-02-05,56.47999954223633
2024-02-06,56.720001220703125
2024-02-07,57.029998779296875
2024-02-08,57.099998474121094
2024-02-09,57.47999954223633
2024-02-12,57.38999938964844
2024-02-13,56.560001373291016
2024-02-14,57.189998626708984
2024-02-15,57.81999969482422
2024-02-16,57.68000030517578
2024-02-20,57.38999938964844
2024-02-21,57.41999816894531
2024-02-22,58.56999969482422
2024-02-23,58.540000915527344
2024-02-26,58.4900016784668
2024-02-27,58.54999923706055
2024-02-28,58.369998931884766
2024-02-29,58.40999984741211
2024-03-01,59.119998931884766
2024-03-04,59.09000015258789
2024-03-05,58.459999084472656
2024-03-06,58.86000061035156
2024-03-07,59.709999084472656
2024-03-08,59.27000045776367
2024-03-11,59.040000915527344
2024-03-12,59.709999084472656
2024-03-13,59.72999954223633
2024-03-14,59.52000045776367
2024-03-15,59.040000915527344
2024-03-18,59.34000015258789
2024-03-19,59.4900016784668
2024-03-20,60.099998474121094
2024-03-21,60.31999969482422
2024-03-22,60.130001068115234
2024-03-25,59.97999954223633
2024-03-26,59.95000076293945
2024-03-27,60.130001068115234
2024-03-28,60.0099983215332
2024-04-01,59.93000030517578
2024-04-02,59.619998931884766
2024-04-03,59.91999816894531
2024-04-04,59.290000915527344
2024-04-05,59.810001373291016
2024-04-08,59.95000076293945
2024-04-09,59.959999084472656
2024-04-10,59.439998626708984
2024-04-11,59.75
2024-04-12,58.720001220703125
2024-04-15,58.06999969482422
2024-04-16,57.86000061035156
2024-04-17,57.65999984741211
2024-04-18,57.5099983215332
2024-04-19,56.880001068115234
2024-04-22,57.369998931884766
2024-04-23,58.349998474121094
2024-04-24,58.34000015258789
2024-04-25,58.060001373291016
2024-04-26,58.63999938964844
2024-04-29,58.810001373291016
2024-04-30,57.939998626708984
2024-05-01,57.91999816894531
2024-05-02,58.380001068115234
2024-05-03,58.91999816894531
2024-05-06,59.630001068115234
2024-05-07,59.77000045776367
2024-05-08,59.7400016784668
2024-05-09,60.040000915527344
2024-05-10,60.22999954223633
2024-05-13,60.279998779296875
2024-05-14,60.650001525878906
2024-05-15,61.349998474121094
2024-05-16,61.150001525878906
2024-05-17,61.18000030517578
2024-05-20,61.36000061035156
2024-05-21,61.380001068115234
2024-05-22,61.11000061035156
2024-05-23,60.779998779296875
2024-05-24,61.20000076293945
2024-05-28,61.040000915527344
2024-05-29,60.369998931884766
2024-05-30,60.15999984741211
2024-05-31,60.45000076293945
2024-06-03,60.630001068115234
2024-06-04,60.56999969482422
2024-06-05,61.52000045776367
2024-06-06,61.630001068115234
2024-06-07,61.29999923706055
2024-06-10,61.459999084472656
2024-06-11,61.220001220703125
2024-06-12,61.869998931884766
2024-06-13,61.72999954223633
2024-06-14,61.45000076293945
2024-06-17,61.93000030517578
2024-06-18,62.060001373291016
2024-06-20,62.06999969482422
2024-06-21,61.79999923706055
2024-06-24,61.83000183105469
2024-06-25,62.130001068115234
2024-06-26,62.0099983215332
2024-06-27,62.0
2024-06-28,61.72999954223633
2024-07-01,62.0099983215332
2024-07-02,62.279998779296875
2024-07-03,62.810001373291016
2024-07-05,63.36000061035156
2024-07-08,63.36000061035156
2024-07-09,63.15999984741211
2024-07-10,63.810001373291016
2024-07-11,63.5
2024-07-12,63.83000183105469
2024-07-15,63.7400016784668
2024-07-16,63.93000030517578
2024-07-17,62.720001220703125
2024-07-18,62.220001220703125
2024-07-19,61.88999938964844
2024-07-22,62.52000045776367
2024-07-23,62.619998931884766
2024-07-24,61.08000183105469
2024-07-25,60.599998474121094
2024-07-26,61.25
2024-07-29,61.29999923706055
2024-07-30,61.119998931884766
2024-07-31,62.099998474121094
2024-08-01,61.18000030517578
2024-08-02,59.97999954223633
2024-08-05,58.54999923706055
2024-08-06,59.20000076293945
2024-08-07,58.86000061035156
2024-08-08,60.369998931884766
2024-08-09,60.720001220703125
2024-08-12,60.630001068115234
2024-08-13,61.65999984741211
2024-08-14,61.790000915527344
2024-08-15,62.81999969482422
2024-08-16,62.90999984741211
2024-08-19,63.5099983215332
2024-08-20,63.38999938964844
2024-08-21,63.61000061035156
2024-08-22,63.220001220703125
2024-08-23,63.88999938964844
2024-08-26,63.61000061035156
2024-08-27,63.81999969482422
2024-08-28,63.470001220703125
2024-08-29,63.619998931884766
2024-08-30,64.04000091552734
2024-09-03,62.59000015258789
2024-09-04,62.40999984741211
2024-09-05,62.20000076293945
2024-09-06,61.130001068115234
2024-09-09,61.7400016784668
2024-09-10,61.77000045776367
2024-09-11,62.59000015258789
2024-09-12,63.2400016784668
2024-09-13,63.540000915527344
2024-09-16,63.689998626708984
2024-09-17,63.689998626708984
2024-09-18,63.40999984741211
2024-09-19,64.72000122070312
2024-09-20,64.33000183105469
2024-09-23,64.44999694824219
2024-09-24,64.97000122070312
2024-09-25,64.87000274658203
2024-09-26,65.6500015258789
2024-09-27,65.41999816894531
2024-09-30,65.31999969482422
2024-10-01,64.91999816894531
2024-10-02,64.94999694824219
2024-10-03,64.5999984741211
2024-10-04,65.13999938964844
2024-10-07,64.83000183105469
2024-10-08,65.16000366210938
2024-10-09,65.5
2024-10-10,65.33000183105469
2024-10-11,65.68000030517578
2024-10-14,65.93000030517578
2024-10-15,65.0
2024-10-16,65.0999984741211
2024-10-17,65.3499984741211
2024-10-18,65.68000030517578
2024-10-21,65.38999938964844
2024-10-22,65.31999969482422
2024-10-23,64.61000061035156
2024-10-24,64.83000183105469
2024-10-25,64.83000183105469
2024-10-28,64.97000122070312
2024-10-29,65.06999969482422
2024-10-30,64.73999786376953
2024-10-31,63.70000076293945
2024-11-01,64.01000213623047
2024-11-04,63.97999954223633
2024-11-05,64.76000213623047
2024-11-06,65.33999633789062
2024-11-07,65.95999908447266
2024-11-08,65.87999725341797
2024-11-11,66.13999938964844
2024-11-12,65.44000244140625
2024-11-13,65.2699966430664
2024-11-14,64.91999816894531
2024-11-15,64.0
2024-11-18,64.33000183105469
2024-11-19,64.54000091552734
2024-11-20,64.5199966430664
2024-11-21,64.77999877929688
