Date,JLGMX
2022-09-06,49.97999954223633
2022-09-07,50.91999816894531
2022-09-08,51.439998626708984
2022-09-09,52.25
2022-09-12,52.65999984741211
2022-09-13,50.470001220703125
2022-09-14,50.599998474121094
2022-09-15,50.15999984741211
2022-09-16,49.88999938964844
2022-09-19,50.22999954223633
2022-09-20,49.810001373291016
2022-09-21,49.06999969482422
2022-09-22,48.61000061035156
2022-09-23,47.91999816894531
2022-09-26,47.619998931884766
2022-09-27,47.68000030517578
2022-09-28,48.56999969482422
2022-09-29,47.560001373291016
2022-09-30,46.810001373291016
2022-10-03,47.88999938964844
2022-10-04,49.25
2022-10-05,49.20000076293945
2022-10-06,48.81999969482422
2022-10-07,47.349998474121094
2022-10-10,47.09000015258789
2022-10-11,46.849998474121094
2022-10-12,46.779998779296875
2022-10-13,47.779998779296875
2022-10-14,46.540000915527344
2022-10-17,47.7400016784668
2022-10-18,48.119998931884766
2022-10-19,47.77000045776367
2022-10-20,47.459999084472656
2022-10-21,48.470001220703125
2022-10-24,49.130001068115234
2022-10-25,49.900001525878906
2022-10-26,49.290000915527344
2022-10-27,49.04999923706055
2022-10-28,50.130001068115234
2022-10-31,49.689998626708984
2022-11-01,49.33000183105469
2022-11-02,48.09000015258789
2022-11-03,47.65999984741211
2022-11-04,48.11000061035156
2022-11-07,48.54999923706055
2022-11-08,48.790000915527344
2022-11-09,47.75
2022-11-10,50.189998626708984
2022-11-11,50.65999984741211
2022-11-14,50.27000045776367
2022-11-15,50.66999816894531
2022-11-16,50.310001373291016
2022-11-17,50.189998626708984
2022-11-18,50.400001525878906
2022-11-21,50.029998779296875
2022-11-22,50.7400016784668
2022-11-23,51.09000015258789
2022-11-25,51.04999923706055
2022-11-28,50.38999938964844
2022-11-29,50.189998626708984
2022-11-30,51.83000183105469
2022-12-01,51.81999969482422
2022-12-02,51.869998931884766
2022-12-05,50.900001525878906
2022-12-06,50.13999938964844
2022-12-07,50.15999984741211
2022-12-08,50.56999969482422
2022-12-09,50.029998779296875
2022-12-12,50.630001068115234
2022-12-13,49.52000045776367
2022-12-14,49.27000045776367
2022-12-15,48.029998779296875
2022-12-16,47.650001525878906
2022-12-19,47.2400016784668
2022-12-20,47.0099983215332
2022-12-21,47.66999816894531
2022-12-22,46.90999984741211
2022-12-23,47.09000015258789
2022-12-27,46.77000045776367
2022-12-28,46.279998779296875
2022-12-29,47.0099983215332
2022-12-30,46.91999816894531
2023-01-03,46.599998474121094
2023-01-04,46.790000915527344
2023-01-05,46.279998779296875
2023-01-06,47.2400016784668
2023-01-09,47.22999954223633
2023-01-10,47.5099983215332
2023-01-11,48.119998931884766
2023-01-12,48.2400016784668
2023-01-13,48.58000183105469
2023-01-17,48.529998779296875
2023-01-18,47.88999938964844
2023-01-19,47.36000061035156
2023-01-20,48.349998474121094
2023-01-23,48.95000076293945
2023-01-24,48.869998931884766
2023-01-25,48.869998931884766
2023-01-26,49.470001220703125
2023-01-27,49.720001220703125
2023-01-30,48.970001220703125
2023-01-31,49.83000183105469
2023-02-01,50.54999923706055
2023-02-02,51.630001068115234
2023-02-03,50.86000061035156
2023-02-06,50.459999084472656
2023-02-07,51.13999938964844
2023-02-08,50.439998626708984
2023-02-09,50.040000915527344
2023-02-10,49.84000015258789
2023-02-13,50.470001220703125
2023-02-14,50.7400016784668
2023-02-15,51.130001068115234
2023-02-16,50.08000183105469
2023-02-17,49.83000183105469
2023-02-21,48.7599983215332
2023-02-22,48.81999969482422
2023-02-23,49.150001525878906
2023-02-24,48.459999084472656
2023-02-27,48.720001220703125
2023-02-28,48.66999816894531
2023-03-01,48.36000061035156
2023-03-02,48.720001220703125
2023-03-03,49.7400016784668
2023-03-06,49.720001220703125
2023-03-07,49.029998779296875
2023-03-08,49.18000030517578
2023-03-09,47.880001068115234
2023-03-10,46.90999984741211
2023-03-13,47.04999923706055
2023-03-14,48.13999938964844
2023-03-15,47.97999954223633
2023-03-16,49.09000015258789
2023-03-17,48.63999938964844
2023-03-20,48.86000061035156
2023-03-21,49.779998779296875
2023-03-22,48.970001220703125
2023-03-23,49.33000183105469
2023-03-24,49.369998931884766
2023-03-27,49.290000915527344
2023-03-28,49.130001068115234
2023-03-29,49.95000076293945
2023-03-30,50.310001373291016
2023-03-31,51.22999954223633
2023-04-03,51.220001220703125
2023-04-04,50.939998626708984
2023-04-05,50.310001373291016
2023-04-06,50.61000061035156
2023-04-10,50.56999969482422
2023-04-11,50.40999984741211
2023-04-12,50.08000183105469
2023-04-13,51.029998779296875
2023-04-14,50.9900016784668
2023-04-17,51.08000183105469
2023-04-18,51.189998626708984
2023-04-19,51.27000045776367
2023-04-20,50.900001525878906
2023-04-21,50.939998626708984
2023-04-24,50.79999923706055
2023-04-25,49.709999084472656
2023-04-26,49.959999084472656
2023-04-27,50.97999954223633
2023-04-28,51.36000061035156
2023-05-01,51.2599983215332
2023-05-02,50.95000076293945
2023-05-03,50.63999938964844
2023-05-04,50.400001525878906
2023-05-05,51.43000030517578
2023-05-08,51.54999923706055
2023-05-09,51.380001068115234
2023-05-10,51.880001068115234
2023-05-11,51.90999984741211
2023-05-12,51.81999969482422
2023-05-15,52.08000183105469
2023-05-16,51.959999084472656
2023-05-17,52.650001525878906
2023-05-18,53.47999954223633
2023-05-19,53.29999923706055
2023-05-22,53.400001525878906
2023-05-23,52.54999923706055
2023-05-24,52.27000045776367
2023-05-25,53.369998931884766
2023-05-26,54.36000061035156
2023-05-30,54.47999954223633
2023-05-31,54.18000030517578
2023-06-01,54.849998474121094
2023-06-02,55.43000030517578
2023-06-05,55.439998626708984
2023-06-06,55.459999084472656
2023-06-07,54.529998779296875
2023-06-08,55.150001525878906
2023-06-09,55.369998931884766
2023-06-12,56.279998779296875
2023-06-13,56.66999816894531
2023-06-14,57.029998779296875
2023-06-15,57.790000915527344
2023-06-16,57.400001525878906
2023-06-20,57.36000061035156
2023-06-21,56.83000183105469
2023-06-22,57.369998931884766
2023-06-23,56.91999816894531
2023-06-26,56.20000076293945
2023-06-27,56.91999816894531
2023-06-28,57.08000183105469
2023-06-29,57.040000915527344
2023-06-30,57.90999984741211
2023-07-03,57.84000015258789
2023-07-05,57.88999938964844
2023-07-06,57.33000183105469
2023-07-07,57.20000076293945
2023-07-10,57.279998779296875
2023-07-11,57.63999938964844
2023-07-12,58.380001068115234
2023-07-13,59.2400016784668
2023-07-14,59.220001220703125
2023-07-17,59.709999084472656
2023-07-18,60.279998779296875
2023-07-19,60.18000030517578
2023-07-20,58.880001068115234
2023-07-21,58.68000030517578
2023-07-24,58.7400016784668
2023-07-25,59.09000015258789
2023-07-26,58.880001068115234
2023-07-27,58.790000915527344
2023-07-28,59.84000015258789
2023-07-31,59.959999084472656
2023-08-01,59.720001220703125
2023-08-02,58.369998931884766
2023-08-03,58.40999984741211
2023-08-04,58.06999969482422
2023-08-07,58.599998474121094
2023-08-08,58.220001220703125
2023-08-09,57.5099983215332
2023-08-10,57.650001525878906
2023-08-11,57.310001373291016
2023-08-14,58.029998779296875
2023-08-15,57.4900016784668
2023-08-16,56.900001525878906
2023-08-17,56.22999954223633
2023-08-18,56.189998626708984
2023-08-21,57.0
2023-08-22,56.97999954223633
2023-08-23,57.869998931884766
2023-08-24,56.72999954223633
2023-08-25,57.150001525878906
2023-08-28,57.5099983215332
2023-08-29,58.709999084472656
2023-08-30,59.06999969482422
2023-08-31,59.33000183105469
2023-09-01,59.400001525878906
2023-09-05,59.470001220703125
2023-09-06,59.09000015258789
2023-09-07,58.88999938964844
2023-09-08,58.970001220703125
2023-09-11,59.599998474121094
2023-09-12,58.75
2023-09-13,58.90999984741211
2023-09-14,59.209999084472656
2023-09-15,58.20000076293945
2023-09-18,58.08000183105469
2023-09-19,57.939998626708984
2023-09-20,57.119998931884766
2023-09-21,55.90999984741211
2023-09-22,55.84000015258789
2023-09-25,56.150001525878906
2023-09-26,55.290000915527344
2023-09-27,55.400001525878906
2023-09-28,55.880001068115234
2023-09-29,55.79999923706055
2023-10-02,56.16999816894531
2023-10-03,55.040000915527344
2023-10-04,55.79999923706055
2023-10-05,55.75
2023-10-06,56.75
2023-10-09,56.959999084472656
2023-10-10,57.279998779296875
2023-10-11,57.70000076293945
2023-10-12,57.439998626708984
2023-10-13,56.650001525878906
2023-10-16,57.369998931884766
2023-10-17,57.25
2023-10-18,56.22999954223633
2023-10-19,55.86000061035156
2023-10-20,55.029998779296875
2023-10-23,55.2400016784668
2023-10-24,55.779998779296875
2023-10-25,54.45000076293945
2023-10-26,53.2400016784668
2023-10-27,53.52000045776367
2023-10-30,54.220001220703125
2023-10-31,54.45000076293945
2023-11-01,55.5
2023-11-02,56.540000915527344
2023-11-03,57.25
2023-11-06,57.58000183105469
2023-11-07,58.11000061035156
2023-11-08,58.380001068115234
2023-11-09,57.88999938964844
2023-11-10,57.88999938964844
2023-11-13,58.9900016784668
2023-11-14,60.13999938964844
2023-11-15,59.970001220703125
2023-11-16,60.189998626708984
2023-11-17,60.279998779296875
2023-11-20,60.97999954223633
2023-11-21,60.689998626708984
2023-11-22,61.0
2023-11-24,60.93000030517578
2023-11-27,60.91999816894531
2023-11-28,60.97999954223633
2023-11-29,60.880001068115234
2023-11-30,60.810001373291016
2023-12-01,61.029998779296875
2023-12-04,60.36000061035156
2023-12-05,60.52000045776367
2023-12-06,60.150001525878906
2023-12-07,60.88999938964844
2023-12-08,61.34000015258789
2023-12-11,61.470001220703125
2023-12-12,61.83000183105469
2023-12-13,62.470001220703125
2023-12-14,62.27000045776367
2023-12-15,62.560001373291016
2023-12-18,63.099998474121094
2023-12-19,63.45000076293945
2023-12-20,62.310001373291016
2023-12-21,63.029998779296875
2023-12-22,62.970001220703125
2023-12-26,63.209999084472656
2023-12-27,63.43000030517578
2023-12-28,63.400001525878906
2023-12-29,63.400001525878906
2024-01-02,62.09000015258789
2024-01-03,61.560001373291016
2024-01-04,61.34000015258789
2024-01-05,61.529998779296875
2024-01-08,62.849998474121094
2024-01-09,63.04999923706055
2024-01-10,63.779998779296875
2024-01-11,64.02999877929688
2024-01-12,64.19000244140625
2024-01-16,64.12999725341797
2024-01-17,63.75
2024-01-18,64.51000213623047
2024-01-19,65.4800033569336
2024-01-22,65.63999938964844
2024-01-23,65.79000091552734
2024-01-24,66.33999633789062
2024-01-25,66.54000091552734
2024-01-26,66.54000091552734
2024-01-29,67.37999725341797
2024-01-30,67.13999938964844
2024-01-31,65.86000061035156
2024-02-01,66.93000030517578
2024-02-02,68.83999633789062
2024-02-05,68.87000274658203
2024-02-06,68.70999908447266
2024-02-07,69.80999755859375
2024-02-08,70.01000213623047
2024-02-09,70.77999877929688
2024-02-12,70.29000091552734
2024-02-13,69.23999786376953
2024-02-14,70.51000213623047
2024-02-15,70.66999816894531
2024-02-16,70.16000366210938
2024-02-20,69.23999786376953
2024-02-21,68.87999725341797
2024-02-22,71.27999877929688
2024-02-23,71.12000274658203
2024-02-26,71.08999633789062
2024-02-27,71.18000030517578
2024-02-28,70.9000015258789
2024-02-29,71.7300033569336
2024-03-01,72.8499984741211
2024-03-04,72.83000183105469
2024-03-05,71.5199966430664
2024-03-06,71.91000366210938
2024-03-07,73.05000305175781
2024-03-08,72.06999969482422
2024-03-11,71.27999877929688
2024-03-12,72.87000274658203
2024-03-13,72.68000030517578
2024-03-14,72.69999694824219
2024-03-15,71.68000030517578
2024-03-18,72.25
2024-03-19,72.68000030517578
2024-03-20,73.62000274658203
2024-03-21,74.0199966430664
2024-03-22,74.20999908447266
2024-03-25,73.91000366210938
2024-03-26,73.62000274658203
2024-03-27,73.45999908447266
2024-03-28,73.30999755859375
2024-04-01,73.47000122070312
2024-04-02,73.01000213623047
2024-04-03,73.44999694824219
2024-04-04,72.41000366210938
2024-04-05,73.81999969482422
2024-04-08,73.55999755859375
2024-04-09,73.3499984741211
2024-04-10,73.02999877929688
2024-04-11,73.94999694824219
2024-04-12,72.7699966430664
2024-04-15,71.37000274658203
2024-04-16,71.52999877929688
2024-04-17,70.69000244140625
2024-04-18,70.25
2024-04-19,68.4000015258789
2024-04-22,69.02999877929688
2024-04-23,70.44000244140625
2024-04-24,70.12000274658203
2024-04-25,69.58999633789062
2024-04-26,70.94000244140625
2024-04-29,70.9000015258789
2024-04-30,69.79000091552734
2024-05-01,69.44999694824219
2024-05-02,70.22000122070312
2024-05-03,71.37000274658203
2024-05-06,72.70999908447266
2024-05-07,72.63999938964844
2024-05-08,72.4000015258789
2024-05-09,72.5999984741211
2024-05-10,72.63999938964844
2024-05-13,72.45999908447266
2024-05-14,72.9800033569336
2024-05-15,74.33999633789062
2024-05-16,73.77999877929688
2024-05-17,73.87000274658203
2024-05-20,74.47000122070312
2024-05-21,74.66000366210938
2024-05-22,74.41000366210938
2024-05-23,74.36000061035156
2024-05-24,75.06999969482422
2024-05-28,75.37999725341797
2024-05-29,75.0
2024-05-30,73.7300033569336
2024-05-31,73.7300033569336
2024-06-03,73.95999908447266
2024-06-04,74.01000213623047
2024-06-05,75.61000061035156
2024-06-06,75.51000213623047
2024-06-07,75.41999816894531
2024-06-10,75.87999725341797
2024-06-11,76.20999908447266
2024-06-12,77.52999877929688
2024-06-13,78.0199966430664
2024-06-14,78.18000030517578
2024-06-17,78.95999908447266
2024-06-18,79.23999786376953
2024-06-20,78.63999938964844
2024-06-21,78.4800033569336
2024-06-24,77.58000183105469
2024-06-25,78.62999725341797
2024-06-26,78.86000061035156
2024-06-27,79.02999877929688
2024-06-28,78.5
2024-07-01,78.93000030517578
2024-07-02,79.45999908447266
2024-07-03,80.18000030517578
2024-07-05,81.01000213623047
2024-07-08,81.08000183105469
2024-07-09,81.0999984741211
2024-07-10,81.83000183105469
2024-07-11,80.27999877929688
2024-07-12,80.58000183105469
2024-07-15,80.52999877929688
2024-07-16,80.5199966430664
2024-07-17,77.61000061035156
2024-07-18,77.1500015258789
2024-07-19,76.83999633789062
2024-07-22,78.13999938964844
2024-07-23,78.37000274658203
2024-07-24,75.30999755859375
2024-07-25,74.33000183105469
2024-07-26,74.98999786376953
2024-07-29,75.04000091552734
2024-07-30,73.98999786376953
2024-07-31,76.33999633789062
2024-08-01,75.04000091552734
2024-08-02,73.16000366210938
2024-08-05,71.05000305175781
2024-08-06,72.1500015258789
2024-08-07,71.38999938964844
2024-08-08,73.5999984741211
2024-08-09,74.33000183105469
2024-08-12,74.51000213623047
2024-08-13,76.22000122070312
2024-08-14,76.56999969482422
2024-08-15,78.08000183105469
2024-08-16,78.0199966430664
2024-08-19,78.93000030517578
2024-08-20,78.88999938964844
2024-08-21,79.27999877929688
2024-08-22,78.20999908447266
2024-08-23,78.9800033569336
2024-08-26,78.30000305175781
2024-08-27,78.5199966430664
2024-08-28,77.79000091552734
2024-08-29,77.62000274658203
2024-08-30,78.66000366210938
2024-09-03,76.19000244140625
2024-09-04,75.94999694824219
2024-09-05,75.83999633789062
2024-09-06,74.06999969482422
2024-09-09,75.0199966430664
2024-09-10,75.66000366210938
2024-09-11,77.36000061035156
2024-09-12,78.33999633789062
2024-09-13,78.69999694824219
2024-09-16,78.6500015258789
2024-09-17,78.72000122070312
2024-09-18,78.41000366210938
2024-09-19,80.20999908447266
2024-09-20,80.12000274658203
2024-09-23,80.2300033569336
2024-09-24,80.51000213623047
2024-09-25,80.62999725341797
2024-09-26,80.72000122070312
2024-09-27,80.0999984741211
2024-09-30,80.41000366210938
2024-10-01,79.55999755859375
2024-10-02,79.5999984741211
2024-10-03,79.62000274658203
2024-10-04,80.47000122070312
2024-10-07,79.80999755859375
2024-10-08,81.05999755859375
2024-10-09,81.62000274658203
2024-10-10,81.52999877929688
2024-10-11,82.0199966430664
2024-10-14,82.54000091552734
2024-10-15,81.58000183105469
2024-10-16,81.7699966430664
2024-10-17,81.94999694824219
2024-10-18,82.61000061035156
2024-10-21,82.80999755859375
2024-10-22,82.80000305175781
2024-10-23,81.61000061035156
2024-10-24,81.97000122070312
2024-10-25,82.19000244140625
2024-10-28,82.2300033569336
2024-10-29,82.70999908447266
2024-10-30,82.23999786376953
2024-10-31,80.11000061035156
2024-11-01,80.75
2024-11-04,80.44999694824219
2024-11-05,81.56999969482422
2024-11-06,83.44999694824219
2024-11-07,84.61000061035156
2024-11-08,84.91000366210938
2024-11-11,85.05000305175781
2024-11-12,85.16000366210938
2024-11-13,85.16999816894531
2024-11-14,84.55000305175781
2024-11-15,82.80000305175781
2024-11-18,83.0
2024-11-19,84.01000213623047
2024-11-20,84.04000091552734
2024-11-21,84.33999633789062
