Date,CEUCX
2022-09-23,41.75
2022-09-26,41.29999923706055
2022-09-27,41.25
2022-09-28,42.029998779296875
2022-09-29,41.31999969482422
2022-09-30,41.369998931884766
2022-10-03,42.33000183105469
2022-10-04,43.939998626708984
2022-10-05,43.790000915527344
2022-10-06,43.29999923706055
2022-10-07,42.470001220703125
2022-10-10,42.150001525878906
2022-10-11,41.560001373291016
2022-10-12,41.560001373291016
2022-10-13,42.060001373291016
2022-10-14,41.41999816894531
2022-10-17,42.40999984741211
2022-10-18,42.72999954223633
2022-10-19,42.209999084472656
2022-10-20,42.150001525878906
2022-10-21,42.84000015258789
2022-10-24,42.540000915527344
2022-10-25,43.31999969482422
2022-10-26,43.77000045776367
2022-10-27,43.45000076293945
2022-10-28,43.689998626708984
2022-10-31,43.380001068115234
2022-11-01,43.83000183105469
2022-11-02,43.25
2022-11-03,42.95000076293945
2022-11-04,44.34000015258789
2022-11-07,44.720001220703125
2022-11-08,45.119998931884766
2022-11-09,44.36000061035156
2022-11-10,46.52000045776367
2022-11-11,47.630001068115234
2022-11-14,47.209999084472656
2022-11-15,47.88999938964844
2022-11-16,47.470001220703125
2022-11-17,47.290000915527344
2022-11-18,47.29999923706055
2022-11-21,46.810001373291016
2022-11-22,47.33000183105469
2022-11-23,47.720001220703125
2022-11-25,47.83000183105469
2022-11-28,47.11000061035156
2022-11-29,47.369998931884766
2022-11-30,48.650001525878906
2022-12-01,48.970001220703125
2022-12-02,48.869998931884766
2022-12-05,48.150001525878906
2022-12-06,47.7599983215332
2022-12-07,47.58000183105469
2022-12-08,47.93000030517578
2022-12-09,47.959999084472656
2022-12-12,48.11000061035156
2022-12-13,48.619998931884766
2022-12-14,48.689998626708984
2022-12-15,47.13999938964844
2022-12-16,46.689998626708984
2022-12-19,46.5
2022-12-20,46.58000183105469
2022-12-21,47.02000045776367
2022-12-22,46.5099983215332
2022-12-23,46.650001525878906
2022-12-27,46.72999954223633
2022-12-28,46.2400016784668
2022-12-29,47.09000015258789
2022-12-30,46.70000076293945
2023-01-03,46.810001373291016
2023-01-04,47.36000061035156
2023-01-05,47.119998931884766
2023-01-06,48.209999084472656
2023-01-09,48.81999969482422
2023-01-10,48.779998779296875
2023-01-11,49.08000183105469
2023-01-12,49.63999938964844
2023-01-13,50.13999938964844
2023-01-17,50.189998626708984
2023-01-18,50.150001525878906
2023-01-19,49.97999954223633
2023-01-20,50.599998474121094
2023-01-23,50.88999938964844
2023-01-24,50.869998931884766
2023-01-25,51.029998779296875
2023-01-26,51.349998474121094
2023-01-27,51.20000076293945
2023-01-30,50.70000076293945
2023-01-31,50.88999938964844
2023-02-01,51.38999938964844
2023-02-02,51.63999938964844
2023-02-03,51.209999084472656
2023-02-06,50.470001220703125
2023-02-07,50.779998779296875
2023-02-08,50.58000183105469
2023-02-09,50.61000061035156
2023-02-10,50.2599983215332
2023-02-13,50.66999816894531
2023-02-14,50.75
2023-02-15,50.66999816894531
2023-02-16,50.369998931884766
2023-02-17,50.16999816894531
2023-02-21,49.59000015258789
2023-02-22,49.31999969482422
2023-02-23,49.400001525878906
2023-02-24,48.66999816894531
2023-02-27,49.11000061035156
2023-02-28,48.93000030517578
2023-03-01,49.279998779296875
2023-03-02,49.470001220703125
2023-03-03,50.209999084472656
2023-03-06,50.099998474121094
2023-03-07,49.529998779296875
2023-03-08,49.560001373291016
2023-03-09,49.18000030517578
2023-03-10,48.61000061035156
2023-03-13,48.279998779296875
2023-03-14,48.86000061035156
2023-03-15,47.47999954223633
2023-03-16,48.2400016784668
2023-03-17,48.04999923706055
2023-03-20,48.459999084472656
2023-03-21,49.20000076293945
2023-03-22,49.18000030517578
2023-03-23,49.56999969482422
2023-03-24,49.16999816894531
2023-03-27,49.4900016784668
2023-03-28,49.599998474121094
2023-03-29,50.29999923706055
2023-03-30,50.779998779296875
2023-03-31,51.15999984741211
2023-04-03,51.40999984741211
2023-04-04,51.34000015258789
2023-04-05,50.86000061035156
2023-04-06,50.93000030517578
2023-04-10,50.81999969482422
2023-04-11,51.11000061035156
2023-04-12,51.310001373291016
2023-04-13,52.099998474121094
2023-04-14,51.97999954223633
2023-04-17,51.88999938964844
2023-04-18,52.15999984741211
2023-04-19,51.790000915527344
2023-04-20,51.689998626708984
2023-04-21,51.79999923706055
2023-04-24,51.84000015258789
2023-04-25,51.040000915527344
2023-04-26,50.84000015258789
2023-04-27,51.459999084472656
2023-04-28,51.650001525878906
2023-05-01,51.47999954223633
2023-05-02,51.06999969482422
2023-05-03,51.099998474121094
2023-05-04,51.08000183105469
2023-05-05,51.779998779296875
2023-05-08,52.029998779296875
2023-05-09,51.7400016784668
2023-05-10,51.709999084472656
2023-05-11,51.5099983215332
2023-05-12,51.380001068115234
2023-05-15,51.86000061035156
2023-05-16,51.38999938964844
2023-05-17,51.599998474121094
2023-05-18,51.599998474121094
2023-05-19,51.86000061035156
2023-05-22,52.040000915527344
2023-05-23,51.119998931884766
2023-05-24,50.47999954223633
2023-05-25,50.34000015258789
2023-05-26,51.060001373291016
2023-05-30,50.470001220703125
2023-05-31,49.959999084472656
2023-06-01,50.650001525878906
2023-06-02,51.2400016784668
2023-06-05,51.11000061035156
2023-06-06,51.52000045776367
2023-06-07,51.099998474121094
2023-06-08,51.470001220703125
2023-06-09,51.439998626708984
2023-06-12,51.88999938964844
2023-06-13,52.279998779296875
2023-06-14,52.459999084472656
2023-06-15,52.95000076293945
2023-06-16,52.880001068115234
2023-06-20,52.130001068115234
2023-06-21,51.9900016784668
2023-06-22,51.75
2023-06-23,51.09000015258789
2023-06-26,50.970001220703125
2023-06-27,51.38999938964844
2023-06-28,51.540000915527344
2023-06-29,51.43000030517578
2023-06-30,52.060001373291016
2023-07-03,51.849998474121094
2023-07-05,51.599998474121094
2023-07-06,50.540000915527344
2023-07-07,50.79999923706055
2023-07-10,51.040000915527344
2023-07-11,51.560001373291016
2023-07-12,52.34000015258789
2023-07-13,53.40999984741211
2023-07-14,53.22999954223633
2023-07-17,53.099998474121094
2023-07-18,53.310001373291016
2023-07-19,53.2400016784668
2023-07-20,52.86000061035156
2023-07-21,52.880001068115234
2023-07-24,52.70000076293945
2023-07-25,52.97999954223633
2023-07-26,52.88999938964844
2023-07-27,52.790000915527344
2023-07-28,53.45000076293945
2023-07-31,53.529998779296875
2023-08-01,53.13999938964844
2023-08-02,51.97999954223633
2023-08-03,51.959999084472656
2023-08-04,52.0099983215332
2023-08-07,52.45000076293945
2023-08-08,52.18000030517578
2023-08-09,52.15999984741211
2023-08-10,52.33000183105469
2023-08-11,51.880001068115234
2023-08-14,51.66999816894531
2023-08-15,50.93000030517578
2023-08-16,50.619998931884766
2023-08-17,50.11000061035156
2023-08-18,50.029998779296875
2023-08-21,50.2599983215332
2023-08-22,50.220001220703125
2023-08-23,50.7599983215332
2023-08-24,50.060001373291016
2023-08-25,50.220001220703125
2023-08-28,50.58000183105469
2023-08-29,51.45000076293945
2023-08-30,51.38999938964844
2023-08-31,51.29999923706055
2023-09-01,51.34000015258789
2023-09-05,50.93000030517578
2023-09-06,50.70000076293945
2023-09-07,50.459999084472656
2023-09-08,50.349998474121094
2023-09-11,50.599998474121094
2023-09-12,50.400001525878906
2023-09-13,50.209999084472656
2023-09-14,50.56999969482422
2023-09-15,50.59000015258789
2023-09-18,50.27000045776367
2023-09-19,49.970001220703125
2023-09-20,49.75
2023-09-21,48.86000061035156
2023-09-22,48.90999984741211
2023-09-25,48.81999969482422
2023-09-26,48.189998626708984
2023-09-27,48.279998779296875
2023-09-28,48.619998931884766
2023-09-29,48.619998931884766
2023-10-02,48.029998779296875
2023-10-03,47.459999084472656
2023-10-04,47.599998474121094
2023-10-05,47.75
2023-10-06,48.38999938964844
2023-10-09,48.22999954223633
2023-10-10,48.97999954223633
2023-10-11,49.13999938964844
2023-10-12,49.040000915527344
2023-10-13,48.599998474121094
2023-10-16,48.849998474121094
2023-10-17,48.88999938964844
2023-10-18,48.040000915527344
2023-10-19,47.630001068115234
2023-10-20,47.29999923706055
2023-10-23,47.33000183105469
2023-10-24,47.459999084472656
2023-10-25,47.11000061035156
2023-10-26,46.720001220703125
2023-10-27,46.650001525878906
2023-10-30,47.11000061035156
2023-10-31,47.04999923706055
2023-11-01,47.560001373291016
2023-11-02,48.599998474121094
2023-11-03,49.15999984741211
2023-11-06,49.18000030517578
2023-11-07,48.90999984741211
2023-11-08,48.91999816894531
2023-11-09,48.689998626708984
2023-11-10,48.959999084472656
2023-11-13,48.9900016784668
2023-11-14,50.18000030517578
2023-11-15,50.369998931884766
2023-11-16,50.189998626708984
2023-11-17,50.68000030517578
2023-11-20,51.099998474121094
2023-11-21,50.90999984741211
2023-11-22,50.900001525878906
2023-11-24,51.08000183105469
2023-11-27,50.93000030517578
2023-11-28,50.959999084472656
2023-11-29,51.02000045776367
2023-11-30,51.0099983215332
2023-12-01,51.45000076293945
2023-12-04,50.959999084472656
2023-12-05,50.720001220703125
2023-12-06,50.689998626708984
2023-12-07,50.869998931884766
2023-12-08,51.09000015258789
2023-12-11,51.2599983215332
2023-12-12,51.279998779296875
2023-12-13,51.959999084472656
2023-12-14,51.18000030517578
2023-12-15,51.04999923706055
2023-12-18,51.02000045776367
2023-12-19,51.5
2023-12-20,50.880001068115234
2023-12-21,51.459999084472656
2023-12-22,51.47999954223633
2023-12-26,51.630001068115234
2023-12-27,52.099998474121094
2023-12-28,52.09000015258789
2023-12-29,52.060001373291016
2024-01-02,51.400001525878906
2024-01-03,50.86000061035156
2024-01-04,51.060001373291016
2024-01-05,50.90999984741211
2024-01-08,51.38999938964844
2024-01-09,51.029998779296875
2024-01-10,51.27000045776367
2024-01-11,51.209999084472656
2024-01-12,51.540000915527344
2024-01-16,50.95000076293945
2024-01-17,50.279998779296875
2024-01-18,50.7400016784668
2024-01-19,51.2400016784668
2024-01-22,51.16999816894531
2024-01-23,51.130001068115234
2024-01-24,51.66999816894531
2024-01-25,51.849998474121094
2024-01-26,52.06999969482422
2024-01-29,52.43000030517578
2024-01-30,52.279998779296875
2024-01-31,51.959999084472656
2024-02-01,52.529998779296875
2024-02-02,52.2599983215332
2024-02-05,52.0099983215332
2024-02-06,52.34000015258789
2024-02-07,52.459999084472656
2024-02-08,52.560001373291016
2024-02-09,52.97999954223633
2024-02-12,52.93000030517578
2024-02-13,52.36000061035156
2024-02-14,52.689998626708984
2024-02-15,53.40999984741211
2024-02-16,53.5099983215332
2024-02-20,53.5099983215332
2024-02-21,53.41999816894531
2024-02-22,54.209999084472656
2024-02-23,54.130001068115234
2024-02-26,54.099998474121094
2024-02-27,54.130001068115234
2024-02-28,53.90999984741211
2024-02-29,53.869998931884766
2024-03-01,54.540000915527344
2024-03-04,54.61000061035156
2024-03-05,54.279998779296875
2024-03-06,54.75
2024-03-07,55.54999923706055
2024-03-08,55.29999923706055
2024-03-11,55.15999984741211
2024-03-12,55.66999816894531
2024-03-13,55.72999954223633
2024-03-14,55.619998931884766
2024-03-15,55.22999954223633
2024-03-18,55.380001068115234
2024-03-19,55.310001373291016
2024-03-20,55.900001525878906
2024-03-21,55.95000076293945
2024-03-22,55.7599983215332
2024-03-25,55.7400016784668
2024-03-26,55.720001220703125
2024-03-27,55.880001068115234
2024-03-28,55.779998779296875
2024-04-01,55.599998474121094
2024-04-02,55.45000076293945
2024-04-03,55.7599983215332
2024-04-04,55.29999923706055
2024-04-05,55.61000061035156
2024-04-08,55.81999969482422
2024-04-09,55.79999923706055
2024-04-10,55.38999938964844
2024-04-11,55.349998474121094
2024-04-12,54.38999938964844
2024-04-15,54.06999969482422
2024-04-16,53.66999816894531
2024-04-17,53.66999816894531
2024-04-18,53.63999938964844
2024-04-19,53.209999084472656
2024-04-22,53.630001068115234
2024-04-23,54.459999084472656
2024-04-24,54.5
2024-04-25,54.2599983215332
2024-04-26,54.779998779296875
2024-04-29,54.939998626708984
2024-04-30,54.220001220703125
2024-05-01,54.25
2024-05-02,54.65999984741211
2024-05-03,55.06999969482422
2024-05-06,55.72999954223633
2024-05-07,55.880001068115234
2024-05-08,55.66999816894531
2024-05-09,55.75
2024-05-10,55.970001220703125
2024-05-13,56.040000915527344
2024-05-14,56.439998626708984
2024-05-15,57.11000061035156
2024-05-16,56.91999816894531
2024-05-17,56.970001220703125
2024-05-20,57.20000076293945
2024-05-21,57.02000045776367
2024-05-22,56.619998931884766
2024-05-23,56.41999816894531
2024-05-24,56.779998779296875
2024-05-28,56.619998931884766
2024-05-29,55.75
2024-05-30,55.75
2024-05-31,56.029998779296875
2024-06-03,56.22999954223633
2024-06-04,55.709999084472656
2024-06-05,56.470001220703125
2024-06-06,56.7400016784668
2024-06-07,56.34000015258789
2024-06-10,55.119998931884766
2024-06-11,54.599998474121094
2024-06-12,55.06999969482422
2024-06-13,54.4900016784668
2024-06-14,54.029998779296875
2024-06-17,54.220001220703125
2024-06-18,54.310001373291016
2024-06-20,54.58000183105469
2024-06-21,54.27000045776367
2024-06-24,54.380001068115234
2024-06-25,54.59000015258789
2024-06-26,54.41999816894531
2024-06-27,54.38999938964844
2024-06-28,54.279998779296875
2024-07-01,54.43000030517578
2024-07-02,54.59000015258789
2024-07-03,55.18000030517578
2024-07-05,55.84000015258789
2024-07-08,55.66999816894531
2024-07-09,55.470001220703125
2024-07-10,56.13999938964844
2024-07-11,56.209999084472656
2024-07-12,56.720001220703125
2024-07-15,56.47999954223633
2024-07-16,56.459999084472656
2024-07-17,55.63999938964844
2024-07-18,55.040000915527344
2024-07-19,54.7599983215332
2024-07-22,54.91999816894531
2024-07-23,55.0099983215332
2024-07-24,53.97999954223633
2024-07-25,53.529998779296875
2024-07-26,54.02000045776367
2024-07-29,54.0099983215332
2024-07-30,53.959999084472656
2024-07-31,54.869998931884766
2024-08-01,53.529998779296875
2024-08-02,52.5
2024-08-05,51.310001373291016
2024-08-06,51.7400016784668
2024-08-07,51.900001525878906
2024-08-08,53.119998931884766
2024-08-09,53.400001525878906
2024-08-12,53.290000915527344
2024-08-13,54.130001068115234
2024-08-14,54.27000045776367
2024-08-15,55.09000015258789
2024-08-16,55.31999969482422
2024-08-19,55.88999938964844
2024-08-20,55.75
2024-08-21,55.91999816894531
2024-08-22,55.68000030517578
2024-08-23,56.369998931884766
2024-08-26,56.16999816894531
2024-08-27,56.34000015258789
2024-08-28,56.02000045776367
2024-08-29,56.2400016784668
2024-08-30,56.5099983215332
2024-09-03,55.13999938964844
2024-09-04,54.810001373291016
2024-09-05,54.650001525878906
2024-09-06,53.779998779296875
2024-09-09,54.2400016784668
2024-09-10,53.939998626708984
2024-09-11,54.54999923706055
2024-09-12,55.119998931884766
2024-09-13,55.279998779296875
2024-09-16,55.439998626708984
2024-09-17,55.41999816894531
2024-09-18,55.18000030517578
2024-09-19,56.279998779296875
2024-09-20,55.88999938964844
2024-09-23,55.91999816894531
2024-09-24,56.529998779296875
2024-09-25,56.439998626708984
2024-09-26,57.689998626708984
2024-09-27,57.45000076293945
2024-09-30,57.04999923706055
2024-10-01,56.720001220703125
2024-10-02,56.630001068115234
2024-10-03,56.2599983215332
2024-10-04,56.439998626708984
2024-10-07,56.5099983215332
2024-10-08,56.34000015258789
2024-10-09,56.400001525878906
2024-10-10,56.29999923706055
2024-10-11,56.61000061035156
2024-10-14,56.81999969482422
2024-10-15,55.790000915527344
2024-10-16,55.790000915527344
2024-10-17,56.04999923706055
2024-10-18,56.43000030517578
2024-10-21,55.9900016784668
2024-10-22,55.849998474121094
2024-10-23,55.29999923706055
2024-10-24,55.4900016784668
2024-10-25,55.40999984741211
2024-10-28,55.58000183105469
2024-10-29,55.56999969482422
2024-10-30,55.31999969482422
2024-10-31,54.68000030517578
2024-11-01,54.869998931884766
2024-11-04,54.97999954223633
2024-11-05,55.560001373291016
2024-11-06,55.11000061035156
2024-11-07,55.720001220703125
2024-11-08,55.22999954223633
2024-11-11,55.34000015258789
2024-11-12,54.52000045776367
2024-11-13,54.119998931884766
2024-11-14,54.060001373291016
2024-11-15,53.54999923706055
2024-11-18,53.86000061035156
2024-11-19,53.790000915527344
2024-11-20,53.7599983215332
2024-11-21,53.849998474121094
