Date,SMCFX
2022-09-02,57.709999084472656
2022-09-06,57.369998931884766
2022-09-07,58.290000915527344
2022-09-08,58.7400016784668
2022-09-09,59.90999984741211
2022-09-12,60.619998931884766
2022-09-13,58.4900016784668
2022-09-14,58.66999816894531
2022-09-15,58.2599983215332
2022-09-16,57.459999084472656
2022-09-19,57.68000030517578
2022-09-20,57.02000045776367
2022-09-21,56.20000076293945
2022-09-22,55.20000076293945
2022-09-23,54.0099983215332
2022-09-26,53.349998474121094
2022-09-27,53.5
2022-09-28,54.630001068115234
2022-09-29,53.599998474121094
2022-09-30,53.54999923706055
2022-10-03,54.77000045776367
2022-10-04,56.77000045776367
2022-10-05,56.45000076293945
2022-10-06,56.099998474121094
2022-10-07,54.709999084472656
2022-10-10,54.20000076293945
2022-10-11,53.779998779296875
2022-10-12,53.61000061035156
2022-10-13,54.34000015258789
2022-10-14,53.150001525878906
2022-10-17,54.540000915527344
2022-10-18,55.279998779296875
2022-10-19,54.220001220703125
2022-10-20,53.810001373291016
2022-10-21,54.63999938964844
2022-10-24,54.689998626708984
2022-10-25,55.970001220703125
2022-10-26,56.38999938964844
2022-10-27,56.099998474121094
2022-10-28,56.84000015258789
2022-10-31,56.560001373291016
2022-11-01,56.900001525878906
2022-11-02,55.790000915527344
2022-11-03,55.400001525878906
2022-11-04,56.369998931884766
2022-11-07,56.810001373291016
2022-11-08,57.2400016784668
2022-11-09,55.959999084472656
2022-11-10,58.970001220703125
2022-11-11,60.119998931884766
2022-11-14,59.47999954223633
2022-11-15,60.130001068115234
2022-11-16,59.209999084472656
2022-11-17,58.70000076293945
2022-11-18,58.779998779296875
2022-11-21,58.34000015258789
2022-11-22,58.86000061035156
2022-11-23,59.29999923706055
2022-11-25,59.5099983215332
2022-11-28,58.68000030517578
2022-11-29,58.75
2022-11-30,60.36000061035156
2022-12-01,60.790000915527344
2022-12-02,60.95000076293945
2022-12-05,59.720001220703125
2022-12-06,58.88999938964844
2022-12-07,58.93000030517578
2022-12-08,59.40999984741211
2022-12-09,59.189998626708984
2022-12-12,59.68000030517578
2022-12-13,60.27000045776367
2022-12-14,60.22999954223633
2022-12-15,58.61000061035156
2022-12-16,58.15999984741211
2022-12-19,57.470001220703125
2022-12-20,57.61000061035156
2022-12-21,58.2400016784668
2022-12-22,57.560001373291016
2022-12-23,57.560001373291016
2022-12-27,57.380001068115234
2022-12-28,56.77000045776367
2022-12-29,57.959999084472656
2022-12-30,57.709999084472656
2023-01-03,57.54999923706055
2023-01-04,58.279998779296875
2023-01-05,58.0099983215332
2023-01-06,59.150001525878906
2023-01-09,59.7599983215332
2023-01-10,60.16999816894531
2023-01-11,60.86000061035156
2023-01-12,61.41999816894531
2023-01-13,61.84000015258789
2023-01-17,61.88999938964844
2023-01-18,61.529998779296875
2023-01-19,61.099998474121094
2023-01-20,62.040000915527344
2023-01-23,62.779998779296875
2023-01-24,62.630001068115234
2023-01-25,62.65999984741211
2023-01-26,63.0
2023-01-27,63.27000045776367
2023-01-30,62.470001220703125
2023-01-31,63.369998931884766
2023-02-01,64.45999908447266
2023-02-02,65.58999633789062
2023-02-03,64.7699966430664
2023-02-06,63.880001068115234
2023-02-07,64.37000274658203
2023-02-08,63.900001525878906
2023-02-09,63.47999954223633
2023-02-10,63.08000183105469
2023-02-13,63.709999084472656
2023-02-14,63.790000915527344
2023-02-15,64.04000091552734
2023-02-16,63.59000015258789
2023-02-17,63.400001525878906
2023-02-21,62.220001220703125
2023-02-22,62.099998474121094
2023-02-23,62.38999938964844
2023-02-24,61.7400016784668
2023-02-27,62.08000183105469
2023-02-28,62.0099983215332
2023-03-01,62.130001068115234
2023-03-02,62.31999969482422
2023-03-03,63.2599983215332
2023-03-06,62.81999969482422
2023-03-07,61.9900016784668
2023-03-08,62.060001373291016
2023-03-09,60.900001525878906
2023-03-10,59.58000183105469
2023-03-13,59.06999969482422
2023-03-14,59.86000061035156
2023-03-15,58.75
2023-03-16,59.540000915527344
2023-03-17,58.79999923706055
2023-03-20,59.209999084472656
2023-03-21,60.09000015258789
2023-03-22,59.36000061035156
2023-03-23,59.61000061035156
2023-03-24,59.369998931884766
2023-03-27,59.70000076293945
2023-03-28,59.689998626708984
2023-03-29,60.310001373291016
2023-03-30,60.689998626708984
2023-03-31,61.459999084472656
2023-04-03,61.43000030517578
2023-04-04,60.93000030517578
2023-04-05,60.18000030517578
2023-04-06,60.15999984741211
2023-04-10,60.41999816894531
2023-04-11,60.97999954223633
2023-04-12,60.91999816894531
2023-04-13,61.75
2023-04-14,61.529998779296875
2023-04-17,61.720001220703125
2023-04-18,61.95000076293945
2023-04-19,61.779998779296875
2023-04-20,61.630001068115234
2023-04-21,61.75
2023-04-24,61.83000183105469
2023-04-25,60.7400016784668
2023-04-26,60.470001220703125
2023-04-27,61.369998931884766
2023-04-28,61.83000183105469
2023-05-01,61.75
2023-05-02,61.18000030517578
2023-05-03,61.290000915527344
2023-05-04,61.0
2023-05-05,61.880001068115234
2023-05-08,61.869998931884766
2023-05-09,61.630001068115234
2023-05-10,61.79999923706055
2023-05-11,61.599998474121094
2023-05-12,61.380001068115234
2023-05-15,61.90999984741211
2023-05-16,61.41999816894531
2023-05-17,61.86000061035156
2023-05-18,62.0
2023-05-19,61.90999984741211
2023-05-22,62.2400016784668
2023-05-23,61.56999969482422
2023-05-24,60.97999954223633
2023-05-25,60.7599983215332
2023-05-26,61.45000076293945
2023-05-30,61.2400016784668
2023-05-31,60.95000076293945
2023-06-01,61.65999984741211
2023-06-02,62.79999923706055
2023-06-05,62.5099983215332
2023-06-06,63.119998931884766
2023-06-07,63.16999816894531
2023-06-08,63.25
2023-06-09,63.06999969482422
2023-06-12,63.7400016784668
2023-06-13,64.38999938964844
2023-06-14,64.22000122070312
2023-06-15,64.87000274658203
2023-06-16,64.63999938964844
2023-06-20,64.1500015258789
2023-06-21,64.04000091552734
2023-06-22,63.689998626708984
2023-06-23,62.9900016784668
2023-06-26,62.970001220703125
2023-06-27,63.61000061035156
2023-06-28,63.79999923706055
2023-06-29,64.06999969482422
2023-06-30,64.6500015258789
2023-07-03,64.61000061035156
2023-07-05,64.19000244140625
2023-07-06,63.20000076293945
2023-07-07,63.720001220703125
2023-07-10,64.4000015258789
2023-07-11,65.08000183105469
2023-07-12,65.8499984741211
2023-07-13,66.62999725341797
2023-07-14,66.33999633789062
2023-07-17,66.4000015258789
2023-07-18,66.77999877929688
2023-07-19,66.98999786376953
2023-07-20,66.31999969482422
2023-07-21,66.25
2023-07-24,66.16999816894531
2023-07-25,66.4000015258789
2023-07-26,66.63999938964844
2023-07-27,66.08000183105469
2023-07-28,66.81999969482422
2023-07-31,66.9800033569336
2023-08-01,66.62999725341797
2023-08-02,65.44000244140625
2023-08-03,65.3499984741211
2023-08-04,65.4800033569336
2023-08-07,65.70999908447266
2023-08-08,64.98999786376953
2023-08-09,64.87999725341797
2023-08-10,64.91999816894531
2023-08-11,64.62999725341797
2023-08-14,64.58000183105469
2023-08-15,63.91999816894531
2023-08-16,63.400001525878906
2023-08-17,62.540000915527344
2023-08-18,62.59000015258789
2023-08-21,62.63999938964844
2023-08-22,62.779998779296875
2023-08-23,63.459999084472656
2023-08-24,62.68000030517578
2023-08-25,62.880001068115234
2023-08-28,63.150001525878906
2023-08-29,64.23999786376953
2023-08-30,64.44000244140625
2023-08-31,64.44999694824219
2023-09-01,64.68000030517578
2023-09-05,63.93000030517578
2023-09-06,63.72999954223633
2023-09-07,63.25
2023-09-08,63.09000015258789
2023-09-11,63.369998931884766
2023-09-12,62.91999816894531
2023-09-13,62.689998626708984
2023-09-14,63.16999816894531
2023-09-15,62.77000045776367
2023-09-18,62.470001220703125
2023-09-19,62.16999816894531
2023-09-20,61.90999984741211
2023-09-21,60.81999969482422
2023-09-22,60.83000183105469
2023-09-25,60.86000061035156
2023-09-26,60.0
2023-09-27,60.220001220703125
2023-09-28,60.779998779296875
2023-09-29,60.72999954223633
2023-10-02,60.060001373291016
2023-10-03,59.09000015258789
2023-10-04,59.209999084472656
2023-10-05,59.2400016784668
2023-10-06,59.81999969482422
2023-10-09,59.81999969482422
2023-10-10,60.630001068115234
2023-10-11,60.599998474121094
2023-10-12,59.77000045776367
2023-10-13,59.18000030517578
2023-10-16,59.720001220703125
2023-10-17,59.97999954223633
2023-10-18,58.88999938964844
2023-10-19,58.290000915527344
2023-10-20,57.7400016784668
2023-10-23,57.459999084472656
2023-10-24,57.7599983215332
2023-10-25,56.81999969482422
2023-10-26,56.560001373291016
2023-10-27,56.41999816894531
2023-10-30,56.869998931884766
2023-10-31,57.209999084472656
2023-11-01,57.560001373291016
2023-11-02,58.61000061035156
2023-11-03,59.900001525878906
2023-11-06,59.63999938964844
2023-11-07,59.61000061035156
2023-11-08,59.4900016784668
2023-11-09,59.119998931884766
2023-11-10,59.58000183105469
2023-11-13,59.61000061035156
2023-11-14,61.84000015258789
2023-11-15,62.02000045776367
2023-11-16,61.5099983215332
2023-11-17,62.130001068115234
2023-11-20,62.66999816894531
2023-11-21,62.220001220703125
2023-11-22,62.5099983215332
2023-11-24,62.779998779296875
2023-11-27,62.70000076293945
2023-11-28,62.65999984741211
2023-11-29,63.029998779296875
2023-11-30,63.130001068115234
2023-12-01,64.16000366210938
2023-12-04,64.04000091552734
2023-12-05,63.59000015258789
2023-12-06,63.709999084472656
2023-12-07,64.04000091552734
2023-12-08,64.37000274658203
2023-12-11,64.66999816894531
2023-12-12,64.66000366210938
2023-12-13,66.0
2023-12-14,67.56999969482422
2023-12-15,67.37000274658203
2023-12-18,67.20999908447266
2023-12-19,67.44000244140625
2023-12-20,66.43000030517578
2023-12-21,67.41999816894531
2023-12-22,67.73999786376953
2023-12-26,68.1500015258789
2023-12-27,68.61000061035156
2023-12-28,68.58000183105469
2023-12-29,68.18000030517578
2024-01-02,67.22000122070312
2024-01-03,65.87000274658203
2024-01-04,65.9800033569336
2024-01-05,65.83000183105469
2024-01-08,66.80000305175781
2024-01-09,66.45999908447266
2024-01-10,66.7300033569336
2024-01-11,66.6500015258789
2024-01-12,66.6500015258789
2024-01-16,65.86000061035156
2024-01-17,65.20999908447266
2024-01-18,65.54000091552734
2024-01-19,66.02999877929688
2024-01-22,66.68000030517578
2024-01-23,66.44000244140625
2024-01-24,66.23999786376953
2024-01-25,66.36000061035156
2024-01-26,66.4000015258789
2024-01-29,67.05000305175781
2024-01-30,66.73999786376953
2024-01-31,66.06999969482422
2024-02-01,66.95999908447266
2024-02-02,66.97000122070312
2024-02-05,66.23999786376953
2024-02-06,66.75
2024-02-07,67.08000183105469
2024-02-08,67.76000213623047
2024-02-09,68.18000030517578
2024-02-12,68.56999969482422
2024-02-13,67.26000213623047
2024-02-14,68.16999816894531
2024-02-15,69.0
2024-02-16,68.68000030517578
2024-02-20,68.2300033569336
2024-02-21,67.93000030517578
2024-02-22,68.81999969482422
2024-02-23,68.86000061035156
2024-02-26,68.94000244140625
2024-02-27,69.33999633789062
2024-02-28,69.05000305175781
2024-02-29,69.2300033569336
2024-03-01,69.87000274658203
2024-03-04,69.66999816894531
2024-03-05,68.94000244140625
2024-03-06,69.54000091552734
2024-03-07,70.11000061035156
2024-03-08,69.72000122070312
2024-03-11,69.3499984741211
2024-03-12,69.79000091552734
2024-03-13,69.6500015258789
2024-03-14,69.0199966430664
2024-03-15,68.83999633789062
2024-03-18,68.80999755859375
2024-03-19,68.9800033569336
2024-03-20,69.81999969482422
2024-03-21,70.27999877929688
2024-03-22,69.76000213623047
2024-03-25,69.66999816894531
2024-03-26,69.77999877929688
2024-03-27,70.4800033569336
2024-03-28,70.54000091552734
2024-04-01,70.19000244140625
2024-04-02,69.44999694824219
2024-04-03,69.81999969482422
2024-04-04,69.25
2024-04-05,69.79000091552734
2024-04-08,70.08000183105469
2024-04-09,70.1500015258789
2024-04-10,69.05000305175781
2024-04-11,69.2300033569336
2024-04-12,67.83999633789062
2024-04-15,67.0199966430664
2024-04-16,66.54000091552734
2024-04-17,66.16000366210938
2024-04-18,66.0199966430664
2024-04-19,65.6500015258789
2024-04-22,66.05000305175781
2024-04-23,67.2300033569336
2024-04-24,67.12999725341797
2024-04-25,66.75
2024-04-26,67.12000274658203
2024-04-29,67.63999938964844
2024-04-30,66.68000030517578
2024-05-01,66.61000061035156
2024-05-02,67.30999755859375
2024-05-03,67.9000015258789
2024-05-06,68.72000122070312
2024-05-07,68.72000122070312
2024-05-08,68.5
2024-05-09,68.8499984741211
2024-05-10,68.93000030517578
2024-05-13,68.77999877929688
2024-05-14,69.37000274658203
2024-05-15,70.19000244140625
2024-05-16,69.91999816894531
2024-05-17,69.86000061035156
2024-05-20,70.19999694824219
2024-05-21,69.81999969482422
2024-05-22,69.38999938964844
2024-05-23,68.80999755859375
2024-05-24,69.45999908447266
2024-05-28,69.23999786376953
2024-05-29,68.29000091552734
2024-05-30,68.6500015258789
2024-05-31,69.04000091552734
2024-06-03,69.04000091552734
2024-06-04,68.30000305175781
2024-06-05,69.3499984741211
2024-06-06,69.16999816894531
2024-06-07,68.63999938964844
2024-06-10,68.88999938964844
2024-06-11,68.54000091552734
2024-06-12,69.5199966430664
2024-06-13,68.93000030517578
2024-06-14,68.29000091552734
2024-06-17,68.68000030517578
2024-06-18,68.80000305175781
2024-06-20,68.55999755859375
2024-06-21,68.47000122070312
2024-06-24,68.75
2024-06-25,68.37999725341797
2024-06-26,68.2300033569336
2024-06-27,68.43000030517578
2024-06-28,68.55999755859375
2024-07-01,68.22000122070312
2024-07-02,68.19000244140625
2024-07-03,68.7300033569336
2024-07-05,69.13999938964844
2024-07-08,69.12999725341797
2024-07-09,68.83999633789062
2024-07-10,69.33999633789062
2024-07-11,70.33999633789062
2024-07-12,71.08000183105469
2024-07-15,71.37999725341797
2024-07-16,72.58000183105469
2024-07-17,71.5199966430664
2024-07-18,70.7300033569336
2024-07-19,70.25
2024-07-22,70.9000015258789
2024-07-23,71.05000305175781
2024-07-24,69.61000061035156
2024-07-25,69.69000244140625
2024-07-26,70.5
2024-07-29,70.38999938964844
2024-07-30,70.37999725341797
2024-07-31,71.20999908447266
2024-08-01,69.33999633789062
2024-08-02,67.58999633789062
2024-08-05,65.69999694824219
2024-08-06,66.31999969482422
2024-08-07,65.93000030517578
2024-08-08,67.30999755859375
2024-08-09,67.31999969482422
2024-08-12,67.12000274658203
2024-08-13,68.25
2024-08-14,68.30000305175781
2024-08-15,69.51000213623047
2024-08-16,69.68000030517578
2024-08-19,70.37999725341797
2024-08-20,70.1500015258789
2024-08-21,70.83999633789062
2024-08-22,70.37000274658203
2024-08-23,71.83999633789062
2024-08-26,71.5999984741211
2024-08-27,71.45999908447266
2024-08-28,70.95999908447266
2024-08-29,71.19999694824219
2024-08-30,71.69999694824219
2024-09-03,69.83999633789062
2024-09-04,69.80999755859375
2024-09-05,69.48999786376953
2024-09-06,68.37000274658203
2024-09-09,68.8499984741211
2024-09-10,68.80999755859375
2024-09-11,69.37999725341797
2024-09-12,70.19000244140625
2024-09-13,71.11000061035156
2024-09-16,71.33000183105469
2024-09-17,71.63999938964844
2024-09-18,71.44999694824219
2024-09-19,72.69999694824219
2024-09-20,72.3499984741211
2024-09-23,72.41000366210938
2024-09-24,72.69000244140625
2024-09-25,72.2300033569336
2024-09-26,73.1500015258789
2024-09-27,73.0999984741211
2024-09-30,73.02999877929688
2024-10-01,72.33000183105469
2024-10-02,72.12999725341797
2024-10-03,71.63999938964844
2024-10-04,72.16999816894531
2024-10-07,71.63999938964844
2024-10-08,71.95999908447266
2024-10-09,72.29000091552734
2024-10-10,71.88999938964844
2024-10-11,72.73999786376953
2024-10-14,73.04000091552734
2024-10-15,72.6500015258789
2024-10-16,73.05999755859375
2024-10-17,72.80999755859375
2024-10-18,72.80000305175781
2024-10-21,72.05000305175781
2024-10-22,71.5
2024-10-23,70.9000015258789
2024-10-24,71.36000061035156
2024-10-25,71.0999984741211
2024-10-28,71.72000122070312
2024-10-29,71.69000244140625
2024-10-30,71.52999877929688
2024-10-31,70.72000122070312
2024-11-01,70.93000030517578
2024-11-04,71.08999633789062
2024-11-05,72.0
2024-11-06,73.19999694824219
2024-11-07,73.66000366210938
2024-11-08,73.72000122070312
2024-11-11,73.97000122070312
2024-11-12,72.83000183105469
2024-11-13,72.12000274658203
2024-11-14,71.75
2024-11-15,70.87999725341797
2024-11-18,70.94999694824219
2024-11-19,71.36000061035156
2024-11-20,71.38999938964844
2024-11-21,72.1500015258789
