Date,GFFFX
2022-07-12,52.0099983215332
2022-07-13,51.869998931884766
2022-07-14,51.54999923706055
2022-07-15,52.619998931884766
2022-07-18,52.470001220703125
2022-07-19,53.9900016784668
2022-07-20,54.599998474121094
2022-07-21,55.41999816894531
2022-07-22,54.470001220703125
2022-07-25,54.470001220703125
2022-07-26,53.52000045776367
2022-07-27,55.31999969482422
2022-07-28,55.959999084472656
2022-07-29,56.91999816894531
2022-08-01,56.790000915527344
2022-08-02,56.63999938964844
2022-08-03,57.7400016784668
2022-08-04,57.95000076293945
2022-08-05,57.7599983215332
2022-08-08,57.93000030517578
2022-08-09,57.29999923706055
2022-08-10,58.90999984741211
2022-08-11,58.7599983215332
2022-08-12,59.86000061035156
2022-08-15,60.02000045776367
2022-08-16,59.97999954223633
2022-08-17,59.2400016784668
2022-08-18,59.380001068115234
2022-08-19,58.31999969482422
2022-08-22,57.040000915527344
2022-08-23,57.11000061035156
2022-08-24,57.43000030517578
2022-08-25,58.31999969482422
2022-08-26,56.33000183105469
2022-08-29,55.939998626708984
2022-08-30,55.29999923706055
2022-08-31,55.0
2022-09-01,54.86000061035156
2022-09-02,54.369998931884766
2022-09-06,54.130001068115234
2022-09-07,55.15999984741211
2022-09-08,55.7599983215332
2022-09-09,56.93000030517578
2022-09-12,57.52000045776367
2022-09-13,55.04999923706055
2022-09-14,55.45000076293945
2022-09-15,55.0099983215332
2022-09-16,54.41999816894531
2022-09-19,54.790000915527344
2022-09-20,54.11000061035156
2022-09-21,53.08000183105469
2022-09-22,52.290000915527344
2022-09-23,51.189998626708984
2022-09-26,50.70000076293945
2022-09-27,50.84000015258789
2022-09-28,52.099998474121094
2022-09-29,50.880001068115234
2022-09-30,50.279998779296875
2022-10-03,51.220001220703125
2022-10-04,53.119998931884766
2022-10-05,52.970001220703125
2022-10-06,52.650001525878906
2022-10-07,50.9900016784668
2022-10-10,50.40999984741211
2022-10-11,49.75
2022-10-12,49.790000915527344
2022-10-13,50.689998626708984
2022-10-14,49.220001220703125
2022-10-17,50.779998779296875
2022-10-18,51.27000045776367
2022-10-19,50.90999984741211
2022-10-20,50.540000915527344
2022-10-21,51.689998626708984
2022-10-24,51.9900016784668
2022-10-25,53.130001068115234
2022-10-26,52.630001068115234
2022-10-27,52.09000015258789
2022-10-28,52.900001525878906
2022-10-31,52.58000183105469
2022-11-01,52.400001525878906
2022-11-02,50.810001373291016
2022-11-03,50.41999816894531
2022-11-04,51.060001373291016
2022-11-07,51.400001525878906
2022-11-08,51.650001525878906
2022-11-09,50.369998931884766
2022-11-10,53.5
2022-11-11,54.34000015258789
2022-11-14,53.720001220703125
2022-11-15,54.43000030517578
2022-11-16,53.68000030517578
2022-11-17,53.220001220703125
2022-11-18,53.290000915527344
2022-11-21,52.68000030517578
2022-11-22,53.349998474121094
2022-11-23,53.880001068115234
2022-11-25,53.869998931884766
2022-11-28,53.06999969482422
2022-11-29,53.060001373291016
2022-11-30,54.97999954223633
2022-12-01,55.060001373291016
2022-12-02,55.08000183105469
2022-12-05,53.880001068115234
2022-12-06,53.040000915527344
2022-12-07,52.959999084472656
2022-12-08,53.38999938964844
2022-12-09,53.119998931884766
2022-12-12,53.65999984741211
2022-12-13,54.099998474121094
2022-12-14,53.880001068115234
2022-12-15,52.54999923706055
2022-12-16,49.83000183105469
2022-12-19,49.27000045776367
2022-12-20,49.279998779296875
2022-12-21,50.02000045776367
2022-12-22,49.150001525878906
2022-12-23,49.31999969482422
2022-12-27,48.959999084472656
2022-12-28,48.40999984741211
2022-12-29,49.43000030517578
2022-12-30,49.310001373291016
2023-01-03,49.06999969482422
2023-01-04,49.61000061035156
2023-01-05,49.15999984741211
2023-01-06,50.189998626708984
2023-01-09,50.400001525878906
2023-01-10,50.880001068115234
2023-01-11,51.619998931884766
2023-01-12,52.09000015258789
2023-01-13,52.38999938964844
2023-01-17,52.38999938964844
2023-01-18,51.779998779296875
2023-01-19,51.31999969482422
2023-01-20,52.45000076293945
2023-01-23,53.25
2023-01-24,53.130001068115234
2023-01-25,53.209999084472656
2023-01-26,53.880001068115234
2023-01-27,54.209999084472656
2023-01-30,53.31999969482422
2023-01-31,54.150001525878906
2023-02-01,54.97999954223633
2023-02-02,56.06999969482422
2023-02-03,55.33000183105469
2023-02-06,54.93000030517578
2023-02-07,55.650001525878906
2023-02-08,55.06999969482422
2023-02-09,54.560001373291016
2023-02-10,54.290000915527344
2023-02-13,54.97999954223633
2023-02-14,55.29999923706055
2023-02-15,55.63999938964844
2023-02-16,54.720001220703125
2023-02-17,54.34000015258789
2023-02-21,53.189998626708984
2023-02-22,53.18000030517578
2023-02-23,53.400001525878906
2023-02-24,52.709999084472656
2023-02-27,53.08000183105469
2023-02-28,53.09000015258789
2023-03-01,53.02000045776367
2023-03-02,53.36000061035156
2023-03-03,54.369998931884766
2023-03-06,54.20000076293945
2023-03-07,53.47999954223633
2023-03-08,53.540000915527344
2023-03-09,52.47999954223633
2023-03-10,51.5099983215332
2023-03-13,51.349998474121094
2023-03-14,52.310001373291016
2023-03-15,51.709999084472656
2023-03-16,52.75
2023-03-17,52.13999938964844
2023-03-20,52.45000076293945
2023-03-21,53.310001373291016
2023-03-22,52.4900016784668
2023-03-23,52.849998474121094
2023-03-24,52.86000061035156
2023-03-27,52.95000076293945
2023-03-28,52.84000015258789
2023-03-29,53.599998474121094
2023-03-30,53.9900016784668
2023-03-31,54.849998474121094
2023-04-03,54.970001220703125
2023-04-04,54.650001525878906
2023-04-05,54.150001525878906
2023-04-06,54.290000915527344
2023-04-10,54.47999954223633
2023-04-11,54.61000061035156
2023-04-12,54.33000183105469
2023-04-13,55.119998931884766
2023-04-14,54.959999084472656
2023-04-17,55.02000045776367
2023-04-18,55.13999938964844
2023-04-19,55.04999923706055
2023-04-20,54.77000045776367
2023-04-21,54.900001525878906
2023-04-24,54.849998474121094
2023-04-25,53.779998779296875
2023-04-26,53.70000076293945
2023-04-27,54.779998779296875
2023-04-28,55.25
2023-05-01,55.209999084472656
2023-05-02,54.630001068115234
2023-05-03,54.47999954223633
2023-05-04,54.13999938964844
2023-05-05,55.0
2023-05-08,55.189998626708984
2023-05-09,55.06999969482422
2023-05-10,55.2599983215332
2023-05-11,55.209999084472656
2023-05-12,54.97999954223633
2023-05-15,55.38999938964844
2023-05-16,55.04999923706055
2023-05-17,55.869998931884766
2023-05-18,56.619998931884766
2023-05-19,56.459999084472656
2023-05-22,56.630001068115234
2023-05-23,55.86000061035156
2023-05-24,55.529998779296875
2023-05-25,55.970001220703125
2023-05-26,57.029998779296875
2023-05-30,57.0
2023-05-31,56.75
2023-06-01,57.36000061035156
2023-06-02,58.29999923706055
2023-06-05,58.150001525878906
2023-06-06,58.36000061035156
2023-06-07,57.900001525878906
2023-06-08,58.25
2023-06-09,58.349998474121094
2023-06-12,59.130001068115234
2023-06-13,59.65999984741211
2023-06-14,59.68000030517578
2023-06-15,60.40999984741211
2023-06-16,60.029998779296875
2023-06-20,59.869998931884766
2023-06-21,59.540000915527344
2023-06-22,59.7599983215332
2023-06-23,59.290000915527344
2023-06-26,58.959999084472656
2023-06-27,59.810001373291016
2023-06-28,59.9900016784668
2023-06-29,60.040000915527344
2023-06-30,60.72999954223633
2023-07-03,60.869998931884766
2023-07-05,60.779998779296875
2023-07-06,60.0099983215332
2023-07-07,60.11000061035156
2023-07-10,60.5099983215332
2023-07-11,61.099998474121094
2023-07-12,61.63999938964844
2023-07-13,62.400001525878906
2023-07-14,62.310001373291016
2023-07-17,62.619998931884766
2023-07-18,63.20000076293945
2023-07-19,63.15999984741211
2023-07-20,62.13999938964844
2023-07-21,62.13999938964844
2023-07-24,62.209999084472656
2023-07-25,62.5099983215332
2023-07-26,62.439998626708984
2023-07-27,62.18000030517578
2023-07-28,63.099998474121094
2023-07-31,63.2599983215332
2023-08-01,63.02000045776367
2023-08-02,61.849998474121094
2023-08-03,61.83000183105469
2023-08-04,61.779998779296875
2023-08-07,62.38999938964844
2023-08-08,62.02000045776367
2023-08-09,61.459999084472656
2023-08-10,61.52000045776367
2023-08-11,61.27000045776367
2023-08-14,61.65999984741211
2023-08-15,60.93000030517578
2023-08-16,60.38999938964844
2023-08-17,59.709999084472656
2023-08-18,59.709999084472656
2023-08-21,60.279998779296875
2023-08-22,60.22999954223633
2023-08-23,60.959999084472656
2023-08-24,59.869998931884766
2023-08-25,60.2599983215332
2023-08-28,60.68000030517578
2023-08-29,61.810001373291016
2023-08-30,62.04999923706055
2023-08-31,62.16999816894531
2023-09-01,62.209999084472656
2023-09-05,62.11000061035156
2023-09-06,61.84000015258789
2023-09-07,61.689998626708984
2023-09-08,61.70000076293945
2023-09-11,62.25
2023-09-12,61.86000061035156
2023-09-13,61.779998779296875
2023-09-14,62.189998626708984
2023-09-15,61.43000030517578
2023-09-18,61.27000045776367
2023-09-19,61.099998474121094
2023-09-20,60.43000030517578
2023-09-21,59.2400016784668
2023-09-22,59.13999938964844
2023-09-25,59.40999984741211
2023-09-26,58.630001068115234
2023-09-27,58.900001525878906
2023-09-28,59.45000076293945
2023-09-29,59.290000915527344
2023-10-02,59.279998779296875
2023-10-03,58.220001220703125
2023-10-04,58.720001220703125
2023-10-05,58.63999938964844
2023-10-06,59.599998474121094
2023-10-09,59.83000183105469
2023-10-10,60.349998474121094
2023-10-11,60.619998931884766
2023-10-12,60.119998931884766
2023-10-13,59.529998779296875
2023-10-16,60.2400016784668
2023-10-17,60.33000183105469
2023-10-18,59.29999923706055
2023-10-19,58.77000045776367
2023-10-20,58.0099983215332
2023-10-23,58.11000061035156
2023-10-24,58.59000015258789
2023-10-25,57.40999984741211
2023-10-26,56.54999923706055
2023-10-27,56.5
2023-10-30,57.189998626708984
2023-10-31,57.459999084472656
2023-11-01,58.150001525878906
2023-11-02,59.34000015258789
2023-11-03,60.16999816894531
2023-11-06,60.15999984741211
2023-11-07,60.5
2023-11-08,60.59000015258789
2023-11-09,60.08000183105469
2023-11-10,61.08000183105469
2023-11-13,61.209999084472656
2023-11-14,62.650001525878906
2023-11-15,62.709999084472656
2023-11-16,62.63999938964844
2023-11-17,62.900001525878906
2023-11-20,63.5099983215332
2023-11-21,63.290000915527344
2023-11-22,63.540000915527344
2023-11-24,63.61000061035156
2023-11-27,63.47999954223633
2023-11-28,63.540000915527344
2023-11-29,63.619998931884766
2023-11-30,63.72999954223633
2023-12-01,64.2300033569336
2023-12-04,63.84000015258789
2023-12-05,63.66999816894531
2023-12-06,63.439998626708984
2023-12-07,64.05000305175781
2023-12-08,64.5
2023-12-11,64.83999633789062
2023-12-12,65.26000213623047
2023-12-13,66.19999694824219
2023-12-14,66.69000244140625
2023-12-15,62.0
2023-12-18,62.279998779296875
2023-12-19,62.790000915527344
2023-12-20,61.83000183105469
2023-12-21,62.689998626708984
2023-12-22,62.810001373291016
2023-12-26,63.11000061035156
2023-12-27,63.33000183105469
2023-12-28,63.2599983215332
2023-12-29,62.91999816894531
2024-01-02,62.099998474121094
2024-01-03,61.34000015258789
2024-01-04,61.310001373291016
2024-01-05,61.459999084472656
2024-01-08,62.439998626708984
2024-01-09,62.41999816894531
2024-01-10,62.849998474121094
2024-01-11,62.93000030517578
2024-01-12,62.86000061035156
2024-01-16,62.560001373291016
2024-01-17,62.209999084472656
2024-01-18,62.91999816894531
2024-01-19,63.75
2024-01-22,64.0
2024-01-23,64.01000213623047
2024-01-24,64.26000213623047
2024-01-25,64.48999786376953
2024-01-26,64.55999755859375
2024-01-29,65.33000183105469
2024-01-30,65.13999938964844
2024-01-31,64.02999877929688
2024-02-01,64.80000305175781
2024-02-02,66.0
2024-02-05,65.70999908447266
2024-02-06,65.8499984741211
2024-02-07,66.56999969482422
2024-02-08,66.94000244140625
2024-02-09,67.4000015258789
2024-02-12,67.29000091552734
2024-02-13,66.13999938964844
2024-02-14,67.19999694824219
2024-02-15,67.75
2024-02-16,67.22000122070312
2024-02-20,66.6500015258789
2024-02-21,66.58000183105469
2024-02-22,68.29000091552734
2024-02-23,68.20999908447266
2024-02-26,68.19000244140625
2024-02-27,68.41000366210938
2024-02-28,68.26000213623047
2024-02-29,68.70999908447266
2024-03-01,69.62999725341797
2024-03-04,69.55999755859375
2024-03-05,68.5199966430664
2024-03-06,68.97000122070312
2024-03-07,70.01000213623047
2024-03-08,69.36000061035156
2024-03-11,68.9000015258789
2024-03-12,69.75
2024-03-13,69.66999816894531
2024-03-14,69.41000366210938
2024-03-15,68.81999969482422
2024-03-18,69.23999786376953
2024-03-19,69.5999984741211
2024-03-20,70.55000305175781
2024-03-21,71.12000274658203
2024-03-22,70.94000244140625
2024-03-25,70.86000061035156
2024-03-26,70.7300033569336
2024-03-27,70.9800033569336
2024-03-28,70.8499984741211
2024-04-01,70.86000061035156
2024-04-02,70.25
2024-04-03,70.70999908447266
2024-04-04,69.80000305175781
2024-04-05,70.80000305175781
2024-04-08,70.83000183105469
2024-04-09,70.83999633789062
2024-04-10,70.2699966430664
2024-04-11,70.88999938964844
2024-04-12,69.68000030517578
2024-04-15,68.5999984741211
2024-04-16,68.63999938964844
2024-04-17,68.16999816894531
2024-04-18,67.87999725341797
2024-04-19,66.80000305175781
2024-04-22,67.3499984741211
2024-04-23,68.62999725341797
2024-04-24,68.45999908447266
2024-04-25,68.04000091552734
2024-04-26,68.93000030517578
2024-04-29,69.06999969482422
2024-04-30,67.7699966430664
2024-05-01,67.63999938964844
2024-05-02,68.30999755859375
2024-05-03,69.08000183105469
2024-05-06,70.1500015258789
2024-05-07,70.23999786376953
2024-05-08,70.11000061035156
2024-05-09,70.37000274658203
2024-05-10,70.37999725341797
2024-05-13,70.2300033569336
2024-05-14,70.6500015258789
2024-05-15,71.6500015258789
2024-05-16,71.23999786376953
2024-05-17,71.3499984741211
2024-05-20,71.66000366210938
2024-05-21,71.7300033569336
2024-05-22,71.4000015258789
2024-05-23,70.94000244140625
2024-05-24,71.5999984741211
2024-05-28,71.61000061035156
2024-05-29,70.9800033569336
2024-05-30,70.33999633789062
2024-05-31,70.54000091552734
2024-06-03,70.61000061035156
2024-06-04,70.5999984741211
2024-06-05,71.87000274658203
2024-06-06,71.86000061035156
2024-06-07,71.62000274658203
2024-06-10,72.08000183105469
2024-06-11,72.12999725341797
2024-06-12,72.94000244140625
2024-06-13,72.94999694824219
2024-06-14,72.87000274658203
2024-06-17,73.61000061035156
2024-06-18,73.6500015258789
2024-06-20,73.45999908447266
2024-06-21,73.33999633789062
2024-06-24,73.13999938964844
2024-06-25,73.63999938964844
2024-06-26,73.76000213623047
2024-06-27,73.9000015258789
2024-06-28,73.56999969482422
2024-07-01,73.73999786376953
2024-07-02,74.23999786376953
2024-07-03,74.69999694824219
2024-07-05,75.2699966430664
2024-07-08,75.2699966430664
2024-07-09,75.16999816894531
2024-07-10,75.81999969482422
2024-07-11,75.1500015258789
2024-07-12,75.41999816894531
2024-07-15,75.6500015258789
2024-07-16,76.19000244140625
2024-07-17,74.25
2024-07-18,73.69999694824219
2024-07-19,73.4000015258789
2024-07-22,74.29000091552734
2024-07-23,74.47000122070312
2024-07-24,72.11000061035156
2024-07-25,71.68000030517578
2024-07-26,72.44000244140625
2024-07-29,72.47000122070312
2024-07-30,72.05000305175781
2024-07-31,73.52999877929688
2024-08-01,72.30000305175781
2024-08-02,70.41999816894531
2024-08-05,68.55000305175781
2024-08-06,69.5
2024-08-07,68.86000061035156
2024-08-08,70.9000015258789
2024-08-09,71.36000061035156
2024-08-12,71.23999786376953
2024-08-13,72.55999755859375
2024-08-14,72.75
2024-08-15,74.23999786376953
2024-08-16,74.20999908447266
2024-08-19,75.01000213623047
2024-08-20,74.76000213623047
2024-08-21,75.13999938964844
2024-08-22,74.3499984741211
2024-08-23,75.2699966430664
2024-08-26,74.8499984741211
2024-08-27,74.95999908447266
2024-08-28,74.36000061035156
2024-08-29,74.52999877929688
2024-08-30,75.19000244140625
2024-09-03,73.16999816894531
2024-09-04,73.02999877929688
2024-09-05,72.83000183105469
2024-09-06,71.29000091552734
2024-09-09,72.13999938964844
2024-09-10,72.45999908447266
2024-09-11,73.61000061035156
2024-09-12,74.44000244140625
2024-09-13,75.05999755859375
2024-09-16,75.22000122070312
2024-09-17,75.38999938964844
2024-09-18,75.19000244140625
2024-09-19,76.8499984741211
2024-09-20,76.70999908447266
2024-09-23,76.95999908447266
2024-09-24,77.33999633789062
2024-09-25,77.22000122070312
2024-09-26,77.5999984741211
2024-09-27,77.37000274658203
2024-09-30,77.47000122070312
2024-10-01,76.86000061035156
2024-10-02,76.91000366210938
2024-10-03,76.69000244140625
2024-10-04,77.70999908447266
2024-10-07,77.04000091552734
2024-10-08,77.83999633789062
2024-10-09,78.4000015258789
2024-10-10,78.33000183105469
2024-10-11,78.97000122070312
2024-10-14,79.4000015258789
2024-10-15,78.47000122070312
2024-10-16,78.70999908447266
2024-10-17,78.79000091552734
2024-10-18,79.22000122070312
2024-10-21,79.06999969482422
2024-10-22,78.97000122070312
2024-10-23,78.0
2024-10-24,78.37000274658203
2024-10-25,78.4800033569336
2024-10-28,78.62000274658203
2024-10-29,79.05000305175781
2024-10-30,78.88999938964844
2024-10-31,77.16000366210938
2024-11-01,77.61000061035156
2024-11-04,77.37999725341797
2024-11-05,78.41000366210938
2024-11-06,80.4800033569336
2024-11-07,81.25
2024-11-08,81.68000030517578
2024-11-11,82.25
2024-11-12,81.94999694824219
2024-11-13,81.80999755859375
2024-11-14,81.06999969482422
2024-11-15,79.73999786376953
2024-11-18,80.12999725341797
2024-11-19,80.7300033569336
2024-11-20,80.94000244140625
2024-11-21,81.01000213623047
