Date,FWGIX
2023-01-04,51.939998626708984
2023-01-05,51.61000061035156
2023-01-06,52.810001373291016
2023-01-09,53.040000915527344
2023-01-10,53.22999954223633
2023-01-11,53.70000076293945
2023-01-12,54.119998931884766
2023-01-13,54.40999984741211
2023-01-17,54.29999923706055
2023-01-18,53.86000061035156
2023-01-19,53.61000061035156
2023-01-20,54.310001373291016
2023-01-23,54.720001220703125
2023-01-24,54.779998779296875
2023-01-25,54.88999938964844
2023-01-26,55.27000045776367
2023-01-27,55.150001525878906
2023-01-30,54.65999984741211
2023-01-31,55.09000015258789
2023-02-01,55.529998779296875
2023-02-02,55.65999984741211
2023-02-03,55.16999816894531
2023-02-06,54.65999984741211
2023-02-07,55.119998931884766
2023-02-08,54.849998474121094
2023-02-09,54.68000030517578
2023-02-10,54.630001068115234
2023-02-13,55.11000061035156
2023-02-14,55.119998931884766
2023-02-15,55.04999923706055
2023-02-16,54.619998931884766
2023-02-17,54.43000030517578
2023-02-21,53.709999084472656
2023-02-22,53.45000076293945
2023-02-23,53.63999938964844
2023-02-24,52.95000076293945
2023-02-27,53.2599983215332
2023-02-28,53.06999969482422
2023-03-01,53.29999923706055
2023-03-02,53.599998474121094
2023-03-03,54.38999938964844
2023-03-06,54.279998779296875
2023-03-07,53.470001220703125
2023-03-08,53.58000183105469
2023-03-09,53.0
2023-03-10,52.36000061035156
2023-03-13,51.869998931884766
2023-03-14,52.529998779296875
2023-03-15,51.4900016784668
2023-03-16,52.27000045776367
2023-03-17,51.88999938964844
2023-03-20,52.38999938964844
2023-03-21,53.0
2023-03-22,52.61000061035156
2023-03-23,52.84000015258789
2023-03-24,52.72999954223633
2023-03-27,52.90999984741211
2023-03-28,52.9900016784668
2023-03-29,53.61000061035156
2023-03-30,54.04999923706055
2023-03-31,54.54999923706055
2023-04-03,54.88999938964844
2023-04-04,54.650001525878906
2023-04-05,54.38999938964844
2023-04-06,54.529998779296875
2023-04-10,54.529998779296875
2023-04-11,54.81999969482422
2023-04-12,54.86000061035156
2023-04-13,55.5
2023-04-14,55.33000183105469
2023-04-17,55.33000183105469
2023-04-18,55.56999969482422
2023-04-19,55.400001525878906
2023-04-20,55.2599983215332
2023-04-21,55.279998779296875
2023-04-24,55.310001373291016
2023-04-25,54.5099983215332
2023-04-26,54.34000015258789
2023-04-27,55.04999923706055
2023-04-28,55.369998931884766
2023-05-01,55.279998779296875
2023-05-02,54.70000076293945
2023-05-03,54.65999984741211
2023-05-04,54.38999938964844
2023-05-05,55.150001525878906
2023-05-08,55.18000030517578
2023-05-09,55.040000915527344
2023-05-10,55.06999969482422
2023-05-11,54.880001068115234
2023-05-12,54.790000915527344
2023-05-15,55.15999984741211
2023-05-16,54.84000015258789
2023-05-17,55.27000045776367
2023-05-18,55.52000045776367
2023-05-19,55.63999938964844
2023-05-22,55.68000030517578
2023-05-23,55.0099983215332
2023-05-24,54.52000045776367
2023-05-25,54.65999984741211
2023-05-26,55.4900016784668
2023-05-30,55.09000015258789
2023-05-31,54.689998626708984
2023-06-01,55.29999923706055
2023-06-02,56.06999969482422
2023-06-05,55.83000183105469
2023-06-06,56.11000061035156
2023-06-07,55.88999938964844
2023-06-08,56.279998779296875
2023-06-09,56.29999923706055
2023-06-12,56.40999984741211
2023-06-13,56.810001373291016
2023-06-14,56.97999954223633
2023-06-15,57.599998474121094
2023-06-16,57.439998626708984
2023-06-20,56.9900016784668
2023-06-21,56.869998931884766
2023-06-22,56.810001373291016
2023-06-23,56.20000076293945
2023-06-26,56.099998474121094
2023-06-27,56.689998626708984
2023-06-28,56.65999984741211
2023-06-29,56.779998779296875
2023-06-30,57.36000061035156
2023-07-03,57.369998931884766
2023-07-05,57.08000183105469
2023-07-06,56.2599983215332
2023-07-07,56.400001525878906
2023-07-10,56.65999984741211
2023-07-11,57.15999984741211
2023-07-12,57.7599983215332
2023-07-13,58.56999969482422
2023-07-14,58.52000045776367
2023-07-17,58.47999954223633
2023-07-18,58.869998931884766
2023-07-19,58.790000915527344
2023-07-20,58.47999954223633
2023-07-21,58.5099983215332
2023-07-24,58.54999923706055
2023-07-25,58.900001525878906
2023-07-26,58.86000061035156
2023-07-27,58.650001525878906
2023-07-28,59.150001525878906
2023-07-31,59.20000076293945
2023-08-01,58.959999084472656
2023-08-02,57.939998626708984
2023-08-03,57.77000045776367
2023-08-04,57.83000183105469
2023-08-07,58.33000183105469
2023-08-08,57.9900016784668
2023-08-09,57.779998779296875
2023-08-10,57.77000045776367
2023-08-11,57.47999954223633
2023-08-14,57.529998779296875
2023-08-15,56.84000015258789
2023-08-16,56.470001220703125
2023-08-17,56.060001373291016
2023-08-18,56.060001373291016
2023-08-21,56.380001068115234
2023-08-22,56.349998474121094
2023-08-23,56.93000030517578
2023-08-24,56.130001068115234
2023-08-25,56.380001068115234
2023-08-28,56.75
2023-08-29,57.650001525878906
2023-08-30,57.72999954223633
2023-08-31,57.650001525878906
2023-09-01,57.630001068115234
2023-09-05,57.33000183105469
2023-09-06,57.08000183105469
2023-09-07,56.88999938964844
2023-09-08,56.90999984741211
2023-09-11,56.959999084472656
2023-09-12,56.75
2023-09-13,56.689998626708984
2023-09-14,57.20000076293945
2023-09-15,56.93000030517578
2023-09-18,56.79999923706055
2023-09-19,56.630001068115234
2023-09-20,56.27000045776367
2023-09-21,55.33000183105469
2023-09-22,55.33000183105469
2023-09-25,55.369998931884766
2023-09-26,54.65999984741211
2023-09-27,54.709999084472656
2023-09-28,55.099998474121094
2023-09-29,54.939998626708984
2023-10-02,54.58000183105469
2023-10-03,53.86000061035156
2023-10-04,54.06999969482422
2023-10-05,54.13999938964844
2023-10-06,54.869998931884766
2023-10-09,55.0099983215332
2023-10-10,55.61000061035156
2023-10-11,55.779998779296875
2023-10-12,55.529998779296875
2023-10-13,55.15999984741211
2023-10-16,55.630001068115234
2023-10-17,55.68000030517578
2023-10-18,54.95000076293945
2023-10-19,54.4900016784668
2023-10-20,53.97999954223633
2023-10-23,53.9900016784668
2023-10-24,54.31999969482422
2023-10-25,53.849998474121094
2023-10-26,53.380001068115234
2023-10-27,53.15999984741211
2023-10-30,53.720001220703125
2023-10-31,53.84000015258789
2023-11-01,54.380001068115234
2023-11-02,55.40999984741211
2023-11-03,55.88999938964844
2023-11-06,55.90999984741211
2023-11-07,55.790000915527344
2023-11-08,55.810001373291016
2023-11-09,55.540000915527344
2023-11-10,56.13999938964844
2023-11-13,56.189998626708984
2023-11-14,57.36000061035156
2023-11-15,57.459999084472656
2023-11-16,57.41999816894531
2023-11-17,57.810001373291016
2023-11-20,58.29999923706055
2023-11-21,58.11000061035156
2023-11-22,58.18000030517578
2023-11-24,58.369998931884766
2023-11-27,58.11000061035156
2023-11-28,58.209999084472656
2023-11-29,58.189998626708984
2023-11-30,58.31999969482422
2023-12-01,58.75
2023-12-04,58.349998474121094
2023-12-05,58.130001068115234
2023-12-06,57.97999954223633
2023-12-07,58.279998779296875
2023-12-08,58.58000183105469
2023-12-11,59.0099983215332
2023-12-12,57.91999816894531
2023-12-13,58.7599983215332
2023-12-14,59.13999938964844
2023-12-15,59.08000183105469
2023-12-18,59.220001220703125
2023-12-19,59.61000061035156
2023-12-20,58.86000061035156
2023-12-21,59.540000915527344
2023-12-22,59.619998931884766
2023-12-26,59.86000061035156
2023-12-27,60.18000030517578
2023-12-28,60.15999984741211
2023-12-29,60.08000183105469
2024-01-02,59.560001373291016
2024-01-03,59.099998474121094
2024-01-04,59.20000076293945
2024-01-05,59.15999984741211
2024-01-08,59.75
2024-01-09,59.540000915527344
2024-01-10,59.709999084472656
2024-01-11,59.72999954223633
2024-01-12,59.97999954223633
2024-01-16,59.439998626708984
2024-01-17,58.93000030517578
2024-01-18,59.400001525878906
2024-01-19,59.9900016784668
2024-01-22,59.970001220703125
2024-01-23,60.0
2024-01-24,60.380001068115234
2024-01-25,60.54999923706055
2024-01-26,60.689998626708984
2024-01-29,61.119998931884766
2024-01-30,61.060001373291016
2024-01-31,60.43000030517578
2024-02-01,61.040000915527344
2024-02-02,61.0099983215332
2024-02-05,60.77000045776367
2024-02-06,61.04999923706055
2024-02-07,61.31999969482422
2024-02-08,61.29999923706055
2024-02-09,61.63999938964844
2024-02-12,61.63999938964844
2024-02-13,60.90999984741211
2024-02-14,61.380001068115234
2024-02-15,62.0099983215332
2024-02-16,62.0099983215332
2024-02-20,61.869998931884766
2024-02-21,61.88999938964844
2024-02-22,62.91999816894531
2024-02-23,62.95000076293945
2024-02-26,62.779998779296875
2024-02-27,62.810001373291016
2024-02-28,62.689998626708984
2024-02-29,62.84000015258789
2024-03-01,63.54999923706055
2024-03-04,63.58000183105469
2024-03-05,63.040000915527344
2024-03-06,63.4900016784668
2024-03-07,64.41000366210938
2024-03-08,63.91999816894531
2024-03-11,63.5099983215332
2024-03-12,64.0199966430664
2024-03-13,64.11000061035156
2024-03-14,63.97999954223633
2024-03-15,63.54999923706055
2024-03-18,63.790000915527344
2024-03-19,63.9900016784668
2024-03-20,64.62999725341797
2024-03-21,64.83999633789062
2024-03-22,64.58999633789062
2024-03-25,64.5199966430664
2024-03-26,64.41000366210938
2024-03-27,64.77999877929688
2024-03-28,64.79000091552734
2024-04-01,64.66000366210938
2024-04-02,64.36000061035156
2024-04-03,64.76000213623047
2024-04-04,64.04000091552734
2024-04-05,64.58999633789062
2024-04-08,64.75
2024-04-09,64.7699966430664
2024-04-10,64.30000305175781
2024-04-11,64.5199966430664
2024-04-12,63.470001220703125
2024-04-15,62.91999816894531
2024-04-16,62.720001220703125
2024-04-17,62.540000915527344
2024-04-18,62.38999938964844
2024-04-19,61.88999938964844
2024-04-22,62.34000015258789
2024-04-23,63.209999084472656
2024-04-24,63.220001220703125
2024-04-25,63.040000915527344
2024-04-26,63.599998474121094
2024-04-29,63.790000915527344
2024-04-30,62.81999969482422
2024-05-01,62.68000030517578
2024-05-02,63.16999816894531
2024-05-03,63.720001220703125
2024-05-06,64.47000122070312
2024-05-07,64.61000061035156
2024-05-08,64.62000274658203
2024-05-09,64.7699966430664
2024-05-10,65.01000213623047
2024-05-13,64.94999694824219
2024-05-14,65.37000274658203
2024-05-15,66.11000061035156
2024-05-16,65.95999908447266
2024-05-17,66.08000183105469
2024-05-20,66.25
2024-05-21,66.2300033569336
2024-05-22,65.9000015258789
2024-05-23,65.5199966430664
2024-05-24,65.94000244140625
2024-05-28,65.91999816894531
2024-05-29,65.05000305175781
2024-05-30,64.86000061035156
2024-05-31,65.1500015258789
2024-06-03,65.20999908447266
2024-06-04,64.98999786376953
2024-06-05,65.91000366210938
2024-06-06,66.0199966430664
2024-06-07,65.66000366210938
2024-06-10,65.47000122070312
2024-06-11,65.19000244140625
2024-06-12,65.66999816894531
2024-06-13,65.62999725341797
2024-06-14,65.37000274658203
2024-06-17,65.87999725341797
2024-06-18,65.95999908447266
2024-06-20,66.08000183105469
2024-06-21,65.69000244140625
2024-06-24,65.66999816894531
2024-06-25,65.75
2024-06-26,65.58000183105469
2024-06-27,65.5999984741211
2024-06-28,65.44000244140625
2024-07-01,65.69000244140625
2024-07-02,65.91000366210938
2024-07-03,66.48999786376953
2024-07-05,66.97000122070312
2024-07-08,66.95999908447266
2024-07-09,66.70999908447266
2024-07-10,67.5
2024-07-11,67.4000015258789
2024-07-12,67.73999786376953
2024-07-15,67.6500015258789
2024-07-16,67.83000183105469
2024-07-17,66.81999969482422
2024-07-18,66.2699966430664
2024-07-19,65.83999633789062
2024-07-22,66.27999877929688
2024-07-23,66.41000366210938
2024-07-24,65.08999633789062
2024-07-25,64.72000122070312
2024-07-26,65.27999877929688
2024-07-29,65.27999877929688
2024-07-30,65.0999984741211
2024-07-31,66.13999938964844
2024-08-01,64.93000030517578
2024-08-02,63.68000030517578
2024-08-05,62.15999984741211
2024-08-06,62.619998931884766
2024-08-07,62.43000030517578
2024-08-08,63.880001068115234
2024-08-09,64.19000244140625
2024-08-12,64.13999938964844
2024-08-13,65.11000061035156
2024-08-14,65.33000183105469
2024-08-15,66.37000274658203
2024-08-16,66.51000213623047
2024-08-19,67.1500015258789
2024-08-20,66.9800033569336
2024-08-21,67.19000244140625
2024-08-22,66.75
2024-08-23,67.51000213623047
2024-08-26,67.3499984741211
2024-08-27,67.54000091552734
2024-08-28,67.2300033569336
2024-08-29,67.37000274658203
2024-08-30,67.80999755859375
2024-09-03,66.22000122070312
2024-09-04,66.02999877929688
2024-09-05,65.7699966430664
2024-09-06,64.68000030517578
2024-09-09,65.25
2024-09-10,65.33000183105469
2024-09-11,66.11000061035156
2024-09-12,66.73999786376953
2024-09-13,67.16000366210938
2024-09-16,67.08000183105469
2024-09-17,67.04000091552734
2024-09-18,66.79000091552734
2024-09-19,67.97000122070312
2024-09-20,67.81999969482422
2024-09-23,68.0
2024-09-24,68.55999755859375
2024-09-25,68.44000244140625
2024-09-26,69.31999969482422
2024-09-27,69.0999984741211
2024-09-30,68.94999694824219
2024-10-01,68.58000183105469
2024-10-02,68.69000244140625
2024-10-03,68.33999633789062
2024-10-04,68.87000274658203
2024-10-07,68.61000061035156
2024-10-08,68.72000122070312
2024-10-09,68.98999786376953
2024-10-10,68.87999725341797
2024-10-11,69.30000305175781
2024-10-14,69.61000061035156
2024-10-15,68.62000274658203
2024-10-16,68.88999938964844
2024-10-17,69.12999725341797
2024-10-18,69.41000366210938
2024-10-21,69.05999755859375
2024-10-22,68.93000030517578
2024-10-23,68.30999755859375
2024-10-24,68.4000015258789
2024-10-25,68.3499984741211
2024-10-28,68.55000305175781
2024-10-29,68.61000061035156
2024-10-30,68.33000183105469
2024-10-31,67.4000015258789
2024-11-01,67.63999938964844
2024-11-04,67.55000305175781
2024-11-05,68.33999633789062
2024-11-06,68.7699966430664
2024-11-07,69.5199966430664
2024-11-08,69.30999755859375
2024-11-11,69.2699966430664
2024-11-12,68.51000213623047
2024-11-13,68.19999694824219
2024-11-14,67.93000030517578
2024-11-15,67.20999908447266
2024-11-18,67.68000030517578
2024-11-19,67.69999694824219
2024-11-20,67.66999816894531
2024-11-21,67.94000244140625
