Date,VIVAX
2022-07-14,50.599998474121094
2022-07-15,51.630001068115234
2022-07-18,51.22999954223633
2022-07-19,52.400001525878906
2022-07-20,52.279998779296875
2022-07-21,52.47999954223633
2022-07-22,52.380001068115234
2022-07-25,52.790000915527344
2022-07-26,52.56999969482422
2022-07-27,53.18000030517578
2022-07-28,53.65999984741211
2022-07-29,54.06999969482422
2022-08-01,53.880001068115234
2022-08-02,53.45000076293945
2022-08-03,53.83000183105469
2022-08-04,53.5
2022-08-05,53.650001525878906
2022-08-08,53.709999084472656
2022-08-09,53.79999923706055
2022-08-10,54.58000183105469
2022-08-11,54.84000015258789
2022-08-12,55.63999938964844
2022-08-15,55.709999084472656
2022-08-16,55.959999084472656
2022-08-17,55.65999984741211
2022-08-18,55.849998474121094
2022-08-19,55.47999954223633
2022-08-22,54.560001373291016
2022-08-23,54.470001220703125
2022-08-24,54.630001068115234
2022-08-25,55.279998779296875
2022-08-26,53.810001373291016
2022-08-29,53.61000061035156
2022-08-30,53.02000045776367
2022-08-31,52.59000015258789
2022-09-01,52.84000015258789
2022-09-02,52.40999984741211
2022-09-06,52.220001220703125
2022-09-07,53.02000045776367
2022-09-08,53.439998626708984
2022-09-09,54.040000915527344
2022-09-12,54.4900016784668
2022-09-13,52.63999938964844
2022-09-14,52.709999084472656
2022-09-15,52.439998626708984
2022-09-16,52.099998474121094
2022-09-19,52.40999984741211
2022-09-20,51.7400016784668
2022-09-21,50.93000030517578
2022-09-22,50.369998931884766
2022-09-23,49.459999084472656
2022-09-26,48.7400016784668
2022-09-27,48.540000915527344
2022-09-28,49.54999923706055
2022-09-29,48.7599983215332
2022-09-30,48.130001068115234
2022-10-03,49.459999084472656
2022-10-04,50.90999984741211
2022-10-05,50.7599983215332
2022-10-06,50.130001068115234
2022-10-07,49.13999938964844
2022-10-10,48.88999938964844
2022-10-11,48.86000061035156
2022-10-12,48.65999984741211
2022-10-13,50.06999969482422
2022-10-14,49.220001220703125
2022-10-17,50.130001068115234
2022-10-18,50.77000045776367
2022-10-19,50.400001525878906
2022-10-20,50.0099983215332
2022-10-21,51.2400016784668
2022-10-24,51.900001525878906
2022-10-25,52.439998626708984
2022-10-26,52.779998779296875
2022-10-27,52.93000030517578
2022-10-28,54.06999969482422
2022-10-31,53.84000015258789
2022-11-01,53.939998626708984
2022-11-02,53.119998931884766
2022-11-03,53.0099983215332
2022-11-04,53.689998626708984
2022-11-07,54.16999816894531
2022-11-08,54.47999954223633
2022-11-09,53.560001373291016
2022-11-10,55.470001220703125
2022-11-11,55.4900016784668
2022-11-14,55.15999984741211
2022-11-15,55.380001068115234
2022-11-16,55.04999923706055
2022-11-17,55.060001373291016
2022-11-18,55.540000915527344
2022-11-21,55.599998474121094
2022-11-22,56.290000915527344
2022-11-23,56.43000030517578
2022-11-25,56.61000061035156
2022-11-28,55.81999969482422
2022-11-29,56.02000045776367
2022-11-30,57.099998474121094
2022-12-01,56.959999084472656
2022-12-02,56.959999084472656
2022-12-05,56.0099983215332
2022-12-06,55.5099983215332
2022-12-07,55.529998779296875
2022-12-08,55.790000915527344
2022-12-09,55.34000015258789
2022-12-12,56.130001068115234
2022-12-13,56.279998779296875
2022-12-14,56.060001373291016
2022-12-15,55.02000045776367
2022-12-16,54.5
2022-12-19,54.310001373291016
2022-12-20,54.41999816894531
2022-12-21,54.779998779296875
2022-12-22,54.34000015258789
2022-12-23,54.72999954223633
2022-12-27,54.869998931884766
2022-12-28,54.290000915527344
2022-12-29,54.900001525878906
2022-12-30,54.779998779296875
2023-01-03,54.689998626708984
2023-01-04,55.16999816894531
2023-01-05,54.79999923706055
2023-01-06,55.959999084472656
2023-01-09,55.529998779296875
2023-01-10,55.810001373291016
2023-01-11,56.16999816894531
2023-01-12,56.290000915527344
2023-01-13,56.400001525878906
2023-01-17,56.08000183105469
2023-01-18,55.02000045776367
2023-01-19,54.650001525878906
2023-01-20,55.279998779296875
2023-01-23,55.65999984741211
2023-01-24,55.72999954223633
2023-01-25,55.84000015258789
2023-01-26,56.20000076293945
2023-01-27,56.029998779296875
2023-01-30,55.59000015258789
2023-01-31,56.29999923706055
2023-02-01,56.45000076293945
2023-02-02,56.459999084472656
2023-02-03,56.150001525878906
2023-02-06,55.97999954223633
2023-02-07,56.380001068115234
2023-02-08,55.9900016784668
2023-02-09,55.529998779296875
2023-02-10,56.09000015258789
2023-02-13,56.54999923706055
2023-02-14,56.29999923706055
2023-02-15,56.310001373291016
2023-02-16,55.83000183105469
2023-02-17,55.95000076293945
2023-02-21,55.04999923706055
2023-02-22,54.900001525878906
2023-02-23,55.02000045776367
2023-02-24,54.75
2023-02-27,54.75
2023-02-28,54.4900016784668
2023-03-01,54.38999938964844
2023-03-02,54.68000030517578
2023-03-03,55.349998474121094
2023-03-06,55.34000015258789
2023-03-07,54.40999984741211
2023-03-08,54.34000015258789
2023-03-09,53.29999923706055
2023-03-10,52.619998931884766
2023-03-13,52.18000030517578
2023-03-14,52.810001373291016
2023-03-15,52.099998474121094
2023-03-16,52.66999816894531
2023-03-17,51.779998779296875
2023-03-20,52.52000045776367
2023-03-21,53.09000015258789
2023-03-22,51.810001373291016
2023-03-23,51.58000183105469
2023-03-24,52.0099983215332
2023-03-27,52.459999084472656
2023-03-28,52.5
2023-03-29,53.119998931884766
2023-03-30,53.31999969482422
2023-03-31,53.90999984741211
2023-04-03,54.33000183105469
2023-04-04,53.869998931884766
2023-04-05,54.18000030517578
2023-04-06,54.22999954223633
2023-04-10,54.400001525878906
2023-04-11,54.63999938964844
2023-04-12,54.529998779296875
2023-04-13,54.869998931884766
2023-04-14,54.79999923706055
2023-04-17,55.08000183105469
2023-04-18,55.11000061035156
2023-04-19,55.040000915527344
2023-04-20,54.72999954223633
2023-04-21,54.7400016784668
2023-04-24,54.90999984741211
2023-04-25,54.29999923706055
2023-04-26,53.61000061035156
2023-04-27,54.369998931884766
2023-04-28,54.849998474121094
2023-05-01,54.88999938964844
2023-05-02,54.099998474121094
2023-05-03,53.63999938964844
2023-05-04,53.16999816894531
2023-05-05,54.0099983215332
2023-05-08,53.959999084472656
2023-05-09,53.75
2023-05-10,53.65999984741211
2023-05-11,53.43000030517578
2023-05-12,53.40999984741211
2023-05-15,53.58000183105469
2023-05-16,52.90999984741211
2023-05-17,53.540000915527344
2023-05-18,53.70000076293945
2023-05-19,53.70000076293945
2023-05-22,53.619998931884766
2023-05-23,53.29999923706055
2023-05-24,52.79999923706055
2023-05-25,52.58000183105469
2023-05-26,52.970001220703125
2023-05-30,52.79999923706055
2023-05-31,52.58000183105469
2023-06-01,52.93000030517578
2023-06-02,53.97999954223633
2023-06-05,53.810001373291016
2023-06-06,53.9900016784668
2023-06-07,54.439998626708984
2023-06-08,54.560001373291016
2023-06-09,54.529998779296875
2023-06-12,54.709999084472656
2023-06-13,55.099998474121094
2023-06-14,54.900001525878906
2023-06-15,55.560001373291016
2023-06-16,55.529998779296875
2023-06-20,55.06999969482422
2023-06-21,55.08000183105469
2023-06-22,54.54999923706055
2023-06-23,54.13999938964844
2023-06-26,54.34000015258789
2023-06-27,54.70000076293945
2023-06-28,54.54999923706055
2023-06-29,54.97999954223633
2023-06-30,55.459999084472656
2023-07-03,55.66999816894531
2023-07-05,55.43000030517578
2023-07-06,54.880001068115234
2023-07-07,54.810001373291016
2023-07-10,55.119998931884766
2023-07-11,55.650001525878906
2023-07-12,55.7599983215332
2023-07-13,55.91999816894531
2023-07-14,55.720001220703125
2023-07-17,55.77000045776367
2023-07-18,56.150001525878906
2023-07-19,56.470001220703125
2023-07-20,56.959999084472656
2023-07-21,57.130001068115234
2023-07-24,57.40999984741211
2023-07-25,57.349998474121094
2023-07-26,57.40999984741211
2023-07-27,57.04999923706055
2023-07-28,57.25
2023-07-31,57.36000061035156
2023-08-01,57.2400016784668
2023-08-02,56.880001068115234
2023-08-03,56.72999954223633
2023-08-04,56.459999084472656
2023-08-07,57.040000915527344
2023-08-08,56.790000915527344
2023-08-09,56.599998474121094
2023-08-10,56.529998779296875
2023-08-11,56.7599983215332
2023-08-14,56.709999084472656
2023-08-15,55.970001220703125
2023-08-16,55.650001525878906
2023-08-17,55.43000030517578
2023-08-18,55.540000915527344
2023-08-21,55.459999084472656
2023-08-22,55.130001068115234
2023-08-23,55.47999954223633
2023-08-24,55.09000015258789
2023-08-25,55.380001068115234
2023-08-28,55.65999984741211
2023-08-29,56.13999938964844
2023-08-30,56.22999954223633
2023-08-31,56.0
2023-09-01,56.16999816894531
2023-09-05,55.63999938964844
2023-09-06,55.4900016784668
2023-09-07,55.5099983215332
2023-09-08,55.63999938964844
2023-09-11,55.779998779296875
2023-09-12,55.83000183105469
2023-09-13,55.7599983215332
2023-09-14,56.38999938964844
2023-09-15,56.0
2023-09-18,56.029998779296875
2023-09-19,55.880001068115234
2023-09-20,55.40999984741211
2023-09-21,55.40999984741211
2023-09-22,54.5099983215332
2023-09-25,54.66999816894531
2023-09-26,53.9900016784668
2023-09-27,53.939998626708984
2023-09-28,54.16999816894531
2023-09-29,53.83000183105469
2023-10-02,53.310001373291016
2023-10-03,52.84000015258789
2023-10-04,52.900001525878906
2023-10-05,52.75
2023-10-06,53.099998474121094
2023-10-09,53.56999969482422
2023-10-10,53.880001068115234
2023-10-11,53.869998931884766
2023-10-12,53.459999084472656
2023-10-13,53.58000183105469
2023-10-16,54.099998474121094
2023-10-17,54.2599983215332
2023-10-18,53.689998626708984
2023-10-19,53.209999084472656
2023-10-20,52.68000030517578
2023-10-23,52.279998779296875
2023-10-24,52.630001068115234
2023-10-25,52.31999969482422
2023-10-26,52.16999816894531
2023-10-27,51.43000030517578
2023-10-30,51.970001220703125
2023-10-31,52.38999938964844
2023-11-01,52.630001068115234
2023-11-02,53.61000061035156
2023-11-03,54.06999969482422
2023-11-06,53.90999984741211
2023-11-07,53.709999084472656
2023-11-08,53.560001373291016
2023-11-09,53.13999938964844
2023-11-10,53.709999084472656
2023-11-13,53.66999816894531
2023-11-14,54.63999938964844
2023-11-15,54.88999938964844
2023-11-16,54.77000045776367
2023-11-17,55.0099983215332
2023-11-20,55.16999816894531
2023-11-21,55.119998931884766
2023-11-22,55.349998474121094
2023-11-24,55.54999923706055
2023-11-27,55.33000183105469
2023-11-28,55.29999923706055
2023-11-29,55.369998931884766
2023-11-30,55.90999984741211
2023-12-01,56.400001525878906
2023-12-04,56.400001525878906
2023-12-05,56.0
2023-12-06,55.88999938964844
2023-12-07,56.04999923706055
2023-12-08,56.25
2023-12-11,56.7599983215332
2023-12-12,56.810001373291016
2023-12-13,57.72999954223633
2023-12-14,58.27000045776367
2023-12-15,58.0
2023-12-18,58.11000061035156
2023-12-19,58.52000045776367
2023-12-20,57.189998626708984
2023-12-21,57.72999954223633
2023-12-22,57.95000076293945
2023-12-26,58.27000045776367
2023-12-27,58.36000061035156
2023-12-28,58.41999816894531
2023-12-29,58.310001373291016
2024-01-02,58.689998626708984
2024-01-03,58.31999969482422
2024-01-04,58.2599983215332
2024-01-05,58.400001525878906
2024-01-08,58.779998779296875
2024-01-09,58.47999954223633
2024-01-10,58.47999954223633
2024-01-11,58.290000915527344
2024-01-12,58.29999923706055
2024-01-16,57.91999816894531
2024-01-17,57.54999923706055
2024-01-18,57.720001220703125
2024-01-19,58.22999954223633
2024-01-22,58.40999984741211
2024-01-23,58.61000061035156
2024-01-24,58.40999984741211
2024-01-25,58.91999816894531
2024-01-26,58.970001220703125
2024-01-29,59.15999984741211
2024-01-30,59.41999816894531
2024-01-31,58.86000061035156
2024-02-01,59.43000030517578
2024-02-02,59.40999984741211
2024-02-05,58.97999954223633
2024-02-06,59.290000915527344
2024-02-07,59.47999954223633
2024-02-08,59.47999954223633
2024-02-09,59.470001220703125
2024-02-12,59.790000915527344
2024-02-13,59.02000045776367
2024-02-14,59.38999938964844
2024-02-15,60.08000183105469
2024-02-16,59.939998626708984
2024-02-20,59.900001525878906
2024-02-21,60.20000076293945
2024-02-22,60.70000076293945
2024-02-23,60.88999938964844
2024-02-26,60.619998931884766
2024-02-27,60.720001220703125
2024-02-28,60.720001220703125
2024-02-29,60.83000183105469
2024-03-01,61.189998626708984
2024-03-04,61.33000183105469
2024-03-05,61.06999969482422
2024-03-06,61.439998626708984
2024-03-07,61.810001373291016
2024-03-08,61.689998626708984
2024-03-11,61.93000030517578
2024-03-12,62.119998931884766
2024-03-13,62.209999084472656
2024-03-14,61.83000183105469
2024-03-15,61.79999923706055
2024-03-18,61.970001220703125
2024-03-19,62.290000915527344
2024-03-20,62.779998779296875
2024-03-21,62.90999984741211
2024-03-22,62.61000061035156
2024-03-25,62.5
2024-03-26,62.439998626708984
2024-03-27,63.34000015258789
2024-03-28,63.599998474121094
2024-04-01,63.310001373291016
2024-04-02,62.880001068115234
2024-04-03,62.88999938964844
2024-04-04,62.25
2024-04-05,62.68000030517578
2024-04-08,62.66999816894531
2024-04-09,62.7599983215332
2024-04-10,61.970001220703125
2024-04-11,61.88999938964844
2024-04-12,60.970001220703125
2024-04-15,60.65999984741211
2024-04-16,60.43000030517578
2024-04-17,60.33000183105469
2024-04-18,60.41999816894531
2024-04-19,60.84000015258789
2024-04-22,61.290000915527344
2024-04-23,61.75
2024-04-24,61.75
2024-04-25,61.63999938964844
2024-04-26,61.599998474121094
2024-04-29,61.880001068115234
2024-04-30,61.06999969482422
2024-05-01,60.880001068115234
2024-05-02,61.189998626708984
2024-05-03,61.54999923706055
2024-05-06,61.97999954223633
2024-05-07,62.18000030517578
2024-05-08,62.290000915527344
2024-05-09,62.779998779296875
2024-05-10,62.9900016784668
2024-05-13,62.93000030517578
2024-05-14,63.20000076293945
2024-05-15,63.720001220703125
2024-05-16,63.66999816894531
2024-05-17,63.849998474121094
2024-05-20,63.54999923706055
2024-05-21,63.61000061035156
2024-05-22,63.369998931884766
2024-05-23,62.560001373291016
2024-05-24,62.7599983215332
2024-05-28,62.34000015258789
2024-05-29,61.63999938964844
2024-05-30,61.939998626708984
2024-05-31,62.86000061035156
2024-06-03,62.5099983215332
2024-06-04,62.43000030517578
2024-06-05,62.72999954223633
2024-06-06,62.65999984741211
2024-06-07,62.56999969482422
2024-06-10,62.7599983215332
2024-06-11,62.400001525878906
2024-06-12,62.529998779296875
2024-06-13,62.689998626708984
2024-06-14,62.5099983215332
2024-06-17,62.97999954223633
2024-06-18,63.209999084472656
2024-06-20,63.31999969482422
2024-06-21,63.16999816894531
2024-06-24,63.56999969482422
2024-06-25,63.04999923706055
2024-06-26,62.869998931884766
2024-06-27,62.40999984741211
2024-06-28,62.61000061035156
2024-07-01,62.36000061035156
2024-07-02,62.560001373291016
2024-07-03,62.650001525878906
2024-07-05,62.560001373291016
2024-07-08,62.66999816894531
2024-07-09,62.650001525878906
2024-07-10,63.2599983215332
2024-07-11,63.75
2024-07-12,64.11000061035156
2024-07-15,64.33999633789062
2024-07-16,65.2699966430664
2024-07-17,65.38999938964844
2024-07-18,64.9000015258789
2024-07-19,64.41000366210938
2024-07-22,64.72000122070312
2024-07-23,64.4800033569336
2024-07-24,64.08999633789062
2024-07-25,64.26000213623047
2024-07-26,65.12999725341797
2024-07-29,65.02999877929688
2024-07-30,65.19999694824219
2024-07-31,65.56999969482422
2024-08-01,64.87000274658203
2024-08-02,63.900001525878906
2024-08-05,62.41999816894531
2024-08-06,62.90999984741211
2024-08-07,62.54999923706055
2024-08-08,63.630001068115234
2024-08-09,63.7400016784668
2024-08-12,63.4900016784668
2024-08-13,64.11000061035156
2024-08-14,64.5
2024-08-15,65.23999786376953
2024-08-16,65.43000030517578
2024-08-19,65.87999725341797
2024-08-20,65.66999816894531
2024-08-21,65.91999816894531
2024-08-22,65.81999969482422
2024-08-23,66.55000305175781
2024-08-26,66.58999633789062
2024-08-27,66.62000274658203
2024-08-28,66.55000305175781
2024-08-29,66.7699966430664
2024-08-30,67.44999694824219
2024-09-03,66.69999694824219
2024-09-04,66.69999694824219
2024-09-05,66.1500015258789
2024-09-06,65.30999755859375
2024-09-09,66.0
2024-09-10,66.08000183105469
2024-09-11,66.04000091552734
2024-09-12,66.37999725341797
2024-09-13,66.87000274658203
2024-09-16,67.4000015258789
2024-09-17,67.37000274658203
2024-09-18,67.2300033569336
2024-09-19,67.83000183105469
2024-09-20,67.7699966430664
2024-09-23,68.0
2024-09-24,68.02999877929688
2024-09-25,67.62000274658203
2024-09-26,67.66000366210938
2024-09-27,67.9000015258789
2024-09-30,68.1500015258789
2024-10-01,67.94999694824219
2024-10-02,67.91000366210938
2024-10-03,67.61000061035156
2024-10-04,68.13999938964844
2024-10-07,67.62999725341797
2024-10-08,67.72000122070312
2024-10-09,68.30999755859375
2024-10-10,68.08999633789062
2024-10-11,68.79000091552734
2024-10-14,69.20999908447266
2024-10-15,68.86000061035156
2024-10-16,69.37999725341797
2024-10-17,69.30000305175781
2024-10-18,69.37000274658203
2024-10-21,68.72000122070312
2024-10-22,68.61000061035156
2024-10-23,68.45999908447266
2024-10-24,68.2300033569336
2024-10-25,67.76000213623047
2024-10-28,68.08999633789062
2024-10-29,67.6500015258789
2024-10-30,67.5999984741211
2024-10-31,67.19999694824219
2024-11-01,67.18000030517578
2024-11-04,67.01000213623047
2024-11-05,67.7300033569336
2024-11-06,69.54000091552734
2024-11-07,69.33000183105469
2024-11-08,69.72000122070312
2024-11-11,69.88999938964844
2024-11-12,69.3499984741211
2024-11-13,69.44000244140625
2024-11-14,68.9800033569336
2024-11-15,68.72000122070312
2024-11-18,69.01000213623047
2024-11-19,68.7699966430664
2024-11-20,68.88999938964844
2024-11-21,69.7300033569336
