Date,NEWFX
2022-06-21,65.83000183105469
2022-06-22,65.12999725341797
2022-06-23,65.31999969482422
2022-06-24,67.16000366210938
2022-06-27,67.08999633789062
2022-06-28,66.31999969482422
2022-06-29,66.05000305175781
2022-06-30,65.58000183105469
2022-07-01,65.68000030517578
2022-07-05,65.45999908447266
2022-07-06,65.31999969482422
2022-07-07,66.43000030517578
2022-07-08,66.36000061035156
2022-07-11,65.12999725341797
2022-07-12,64.69000244140625
2022-07-13,64.66000366210938
2022-07-14,64.29000091552734
2022-07-15,64.97000122070312
2022-07-18,64.97000122070312
2022-07-19,66.29000091552734
2022-07-20,66.36000061035156
2022-07-21,66.93000030517578
2022-07-22,66.2699966430664
2022-07-25,66.4000015258789
2022-07-26,65.87000274658203
2022-07-27,67.2300033569336
2022-07-28,67.91000366210938
2022-07-29,68.36000061035156
2022-08-01,68.26000213623047
2022-08-02,67.7300033569336
2022-08-03,68.23999786376953
2022-08-04,68.81999969482422
2022-08-05,68.8499984741211
2022-08-08,69.05000305175781
2022-08-09,68.55000305175781
2022-08-10,69.62999725341797
2022-08-11,69.81999969482422
2022-08-12,70.68000030517578
2022-08-15,70.6500015258789
2022-08-16,70.41000366210938
2022-08-17,69.98999786376953
2022-08-18,70.05000305175781
2022-08-19,69.01000213623047
2022-08-22,67.83999633789062
2022-08-23,68.18000030517578
2022-08-24,68.30999755859375
2022-08-25,69.25
2022-08-26,67.81999969482422
2022-08-29,67.4000015258789
2022-08-30,66.8499984741211
2022-08-31,66.54000091552734
2022-09-01,66.11000061035156
2022-09-02,65.77999877929688
2022-09-06,65.5
2022-09-07,66.11000061035156
2022-09-08,66.38999938964844
2022-09-09,67.66999816894531
2022-09-12,68.4000015258789
2022-09-13,66.19999694824219
2022-09-14,66.41000366210938
2022-09-15,65.68000030517578
2022-09-16,65.0
2022-09-19,65.4800033569336
2022-09-20,65.0
2022-09-21,64.02999877929688
2022-09-22,63.40999984741211
2022-09-23,62.11000061035156
2022-09-26,61.400001525878906
2022-09-27,61.400001525878906
2022-09-28,62.209999084472656
2022-09-29,61.060001373291016
2022-09-30,61.0099983215332
2022-10-03,62.29999923706055
2022-10-04,64.16000366210938
2022-10-05,64.22000122070312
2022-10-06,63.650001525878906
2022-10-07,62.380001068115234
2022-10-10,61.72999954223633
2022-10-11,60.959999084472656
2022-10-12,60.93000030517578
2022-10-13,61.56999969482422
2022-10-14,60.61000061035156
2022-10-17,61.97999954223633
2022-10-18,62.369998931884766
2022-10-19,61.650001525878906
2022-10-20,61.41999816894531
2022-10-21,62.45000076293945
2022-10-24,61.709999084472656
2022-10-25,62.45000076293945
2022-10-26,62.65999984741211
2022-10-27,62.20000076293945
2022-10-28,62.689998626708984
2022-10-31,62.5
2022-11-01,63.20000076293945
2022-11-02,62.52000045776367
2022-11-03,62.150001525878906
2022-11-04,64.02999877929688
2022-11-07,64.44000244140625
2022-11-08,64.83000183105469
2022-11-09,63.880001068115234
2022-11-10,65.98999786376953
2022-11-11,67.36000061035156
2022-11-14,67.11000061035156
2022-11-15,67.97000122070312
2022-11-16,67.23999786376953
2022-11-17,66.91999816894531
2022-11-18,66.9800033569336
2022-11-21,66.52999877929688
2022-11-22,67.0
2022-11-23,67.31999969482422
2022-11-25,67.37000274658203
2022-11-28,66.52999877929688
2022-11-29,67.13999938964844
2022-11-30,69.08999633789062
2022-12-01,69.06999969482422
2022-12-02,69.16000366210938
2022-12-05,68.38999938964844
2022-12-06,67.87000274658203
2022-12-07,67.6500015258789
2022-12-08,68.29000091552734
2022-12-09,68.13999938964844
2022-12-12,68.30000305175781
2022-12-13,68.68000030517578
2022-12-14,68.8499984741211
2022-12-15,66.69000244140625
2022-12-16,66.20999908447266
2022-12-19,65.94000244140625
2022-12-20,66.08000183105469
2022-12-21,66.75
2022-12-22,66.13999938964844
2022-12-23,66.33000183105469
2022-12-27,66.4000015258789
2022-12-28,65.87000274658203
2022-12-29,66.87999725341797
2022-12-30,66.45999908447266
2023-01-03,66.44000244140625
2023-01-04,67.2300033569336
2023-01-05,67.0999984741211
2023-01-06,68.18000030517578
2023-01-09,68.83999633789062
2023-01-10,69.13999938964844
2023-01-11,69.80000305175781
2023-01-12,70.16000366210938
2023-01-13,70.79000091552734
2023-01-17,70.69999694824219
2023-01-18,70.44999694824219
2023-01-19,70.2699966430664
2023-01-20,71.06999969482422
2023-01-23,71.56999969482422
2023-01-24,71.4800033569336
2023-01-25,71.62000274658203
2023-01-26,72.12999725341797
2023-01-27,71.88999938964844
2023-01-30,71.12000274658203
2023-01-31,71.48999786376953
2023-02-01,72.25
2023-02-02,72.47000122070312
2023-02-03,71.76000213623047
2023-02-06,70.80999755859375
2023-02-07,71.33000183105469
2023-02-08,71.04000091552734
2023-02-09,70.94999694824219
2023-02-10,70.55999755859375
2023-02-13,71.18000030517578
2023-02-14,71.29000091552734
2023-02-15,71.20999908447266
2023-02-16,70.8499984741211
2023-02-17,70.36000061035156
2023-02-21,69.58000183105469
2023-02-22,69.20999908447266
2023-02-23,69.43000030517578
2023-02-24,68.44999694824219
2023-02-27,68.77999877929688
2023-02-28,68.72000122070312
2023-03-01,69.31999969482422
2023-03-02,69.5199966430664
2023-03-03,70.38999938964844
2023-03-06,70.25
2023-03-07,69.44000244140625
2023-03-08,69.48999786376953
2023-03-09,68.6500015258789
2023-03-10,67.81999969482422
2023-03-13,67.56999969482422
2023-03-14,68.29000091552734
2023-03-15,67.01000213623047
2023-03-16,67.88999938964844
2023-03-17,67.4800033569336
2023-03-20,67.7300033569336
2023-03-21,68.62000274658203
2023-03-22,68.36000061035156
2023-03-23,68.80999755859375
2023-03-24,68.58999633789062
2023-03-27,68.76000213623047
2023-03-28,68.91000366210938
2023-03-29,69.81999969482422
2023-03-30,70.37999725341797
2023-03-31,70.81999969482422
2023-04-03,70.97000122070312
2023-04-04,70.80000305175781
2023-04-05,70.37000274658203
2023-04-06,70.55999755859375
2023-04-10,70.62999725341797
2023-04-11,71.12999725341797
2023-04-12,71.16999816894531
2023-04-13,72.18000030517578
2023-04-14,72.0999984741211
2023-04-17,72.12999725341797
2023-04-18,72.20999908447266
2023-04-19,71.70999908447266
2023-04-20,71.55000305175781
2023-04-21,71.48999786376953
2023-04-24,71.48999786376953
2023-04-25,70.3499984741211
2023-04-26,70.41999816894531
2023-04-27,71.30000305175781
2023-04-28,71.70999908447266
2023-05-01,71.6500015258789
2023-05-02,71.0199966430664
2023-05-03,71.11000061035156
2023-05-04,70.9800033569336
2023-05-05,71.80000305175781
2023-05-08,72.01000213623047
2023-05-09,71.5999984741211
2023-05-10,71.72000122070312
2023-05-11,71.52999877929688
2023-05-12,71.30999755859375
2023-05-15,72.0199966430664
2023-05-16,71.48999786376953
2023-05-17,71.69999694824219
2023-05-18,71.72000122070312
2023-05-19,71.80999755859375
2023-05-22,72.12999725341797
2023-05-23,71.2300033569336
2023-05-24,70.63999938964844
2023-05-25,70.77999877929688
2023-05-26,71.7300033569336
2023-05-30,70.94999694824219
2023-05-31,70.41000366210938
2023-06-01,71.2300033569336
2023-06-02,72.2699966430664
2023-06-05,72.0199966430664
2023-06-06,72.5
2023-06-07,72.29000091552734
2023-06-08,72.63999938964844
2023-06-09,72.69999694824219
2023-06-12,73.2699966430664
2023-06-13,73.80000305175781
2023-06-14,74.08000183105469
2023-06-15,74.9000015258789
2023-06-16,74.87000274658203
2023-06-20,74.08000183105469
2023-06-21,73.87000274658203
2023-06-22,73.73999786376953
2023-06-23,73.0199966430664
2023-06-26,72.79000091552734
2023-06-27,73.48999786376953
2023-06-28,73.41999816894531
2023-06-29,73.47000122070312
2023-06-30,74.25
2023-07-03,74.41000366210938
2023-07-05,74.26000213623047
2023-07-06,73.05999755859375
2023-07-07,73.19999694824219
2023-07-10,73.38999938964844
2023-07-11,74.11000061035156
2023-07-12,74.95999908447266
2023-07-13,76.05000305175781
2023-07-14,75.87999725341797
2023-07-17,75.88999938964844
2023-07-18,76.01000213623047
2023-07-19,75.95999908447266
2023-07-20,75.6500015258789
2023-07-21,75.70999908447266
2023-07-24,75.69000244140625
2023-07-25,76.22000122070312
2023-07-26,76.19000244140625
2023-07-27,75.91000366210938
2023-07-28,76.91000366210938
2023-07-31,76.97000122070312
2023-08-01,76.37000274658203
2023-08-02,74.9800033569336
2023-08-03,74.91000366210938
2023-08-04,74.87999725341797
2023-08-07,75.29000091552734
2023-08-08,75.05000305175781
2023-08-09,74.91000366210938
2023-08-10,74.94000244140625
2023-08-11,74.29000091552734
2023-08-14,74.06999969482422
2023-08-15,73.23999786376953
2023-08-16,72.86000061035156
2023-08-17,72.33000183105469
2023-08-18,72.16000366210938
2023-08-21,72.44999694824219
2023-08-22,72.61000061035156
2023-08-23,73.43000030517578
2023-08-24,72.63999938964844
2023-08-25,72.66000366210938
2023-08-28,73.13999938964844
2023-08-29,74.30999755859375
2023-08-30,74.23999786376953
2023-08-31,73.79000091552734
2023-09-01,74.08000183105469
2023-09-05,73.56999969482422
2023-09-06,73.1500015258789
2023-09-07,72.80000305175781
2023-09-08,72.88999938964844
2023-09-11,73.48999786376953
2023-09-12,73.20999908447266
2023-09-13,73.0999984741211
2023-09-14,73.44999694824219
2023-09-15,73.13999938964844
2023-09-18,72.9000015258789
2023-09-19,72.62000274658203
2023-09-20,72.19999694824219
2023-09-21,71.01000213623047
2023-09-22,71.16000366210938
2023-09-25,71.08000183105469
2023-09-26,70.2699966430664
2023-09-27,70.30000305175781
2023-09-28,70.55999755859375
2023-09-29,70.66999816894531
2023-10-02,70.19000244140625
2023-10-03,69.22000122070312
2023-10-04,69.43000030517578
2023-10-05,69.4000015258789
2023-10-06,70.27999877929688
2023-10-09,70.19999694824219
2023-10-10,70.91000366210938
2023-10-11,71.30999755859375
2023-10-12,70.97000122070312
2023-10-13,70.44999694824219
2023-10-16,70.8499984741211
2023-10-17,70.87000274658203
2023-10-18,69.83000183105469
2023-10-19,69.33999633789062
2023-10-20,68.80999755859375
2023-10-23,68.83000183105469
2023-10-24,69.18000030517578
2023-10-25,68.5999984741211
2023-10-26,67.9800033569336
2023-10-27,68.0
2023-10-30,68.5199966430664
2023-10-31,68.45999908447266
2023-11-01,68.94999694824219
2023-11-02,70.05999755859375
2023-11-03,71.0199966430664
2023-11-06,71.37999725341797
2023-11-07,71.27999877929688
2023-11-08,71.31999969482422
2023-11-09,70.87999725341797
2023-11-10,71.47000122070312
2023-11-13,71.37999725341797
2023-11-14,72.76000213623047
2023-11-15,73.11000061035156
2023-11-16,72.98999786376953
2023-11-17,73.16999816894531
2023-11-20,73.87000274658203
2023-11-21,73.5
2023-11-22,73.5
2023-11-24,73.68000030517578
2023-11-27,73.48999786376953
2023-11-28,73.61000061035156
2023-11-29,73.5
2023-11-30,73.58999633789062
2023-12-01,74.01000213623047
2023-12-04,73.51000213623047
2023-12-05,73.18000030517578
2023-12-06,73.05000305175781
2023-12-07,73.30000305175781
2023-12-08,73.5199966430664
2023-12-11,73.7300033569336
2023-12-12,73.86000061035156
2023-12-13,74.7300033569336
2023-12-14,73.62000274658203
2023-12-15,73.63999938964844
2023-12-18,73.72000122070312
2023-12-19,74.16000366210938
2023-12-20,73.23999786376953
2023-12-21,74.11000061035156
2023-12-22,74.05000305175781
2023-12-26,74.38999938964844
2023-12-27,74.80000305175781
2023-12-28,75.02999877929688
2023-12-29,75.02999877929688
2024-01-02,74.1500015258789
2024-01-03,73.55999755859375
2024-01-04,73.8499984741211
2024-01-05,73.77999877929688
2024-01-08,74.2699966430664
2024-01-09,73.9000015258789
2024-01-10,74.11000061035156
2024-01-11,74.2300033569336
2024-01-12,74.58000183105469
2024-01-16,73.83000183105469
2024-01-17,72.87999725341797
2024-01-18,73.3499984741211
2024-01-19,73.91000366210938
2024-01-22,73.61000061035156
2024-01-23,73.81999969482422
2024-01-24,74.33000183105469
2024-01-25,74.44999694824219
2024-01-26,74.66000366210938
2024-01-29,74.93000030517578
2024-01-30,74.5199966430664
2024-01-31,74.04000091552734
2024-02-01,74.9000015258789
2024-02-02,74.93000030517578
2024-02-05,74.81999969482422
2024-02-06,75.48999786376953
2024-02-07,75.7699966430664
2024-02-08,75.58999633789062
2024-02-09,75.9800033569336
2024-02-12,75.91000366210938
2024-02-13,75.30999755859375
2024-02-14,75.80999755859375
2024-02-15,76.3499984741211
2024-02-16,76.4800033569336
2024-02-20,76.36000061035156
2024-02-21,76.44000244140625
2024-02-22,77.4800033569336
2024-02-23,77.29000091552734
2024-02-26,77.13999938964844
2024-02-27,77.41999816894531
2024-02-28,76.94999694824219
2024-02-29,77.0199966430664
2024-03-01,77.7300033569336
2024-03-04,77.83999633789062
2024-03-05,77.12000274658203
2024-03-06,77.75
2024-03-07,78.52999877929688
2024-03-08,78.20999908447266
2024-03-11,78.2300033569336
2024-03-12,78.97000122070312
2024-03-13,78.9800033569336
2024-03-14,78.83000183105469
2024-03-15,78.25
2024-03-18,78.37999725341797
2024-03-19,78.26000213623047
2024-03-20,79.02999877929688
2024-03-21,79.18000030517578
2024-03-22,78.81999969482422
2024-03-25,78.66999816894531
2024-03-26,78.62000274658203
2024-03-27,78.83999633789062
2024-03-28,78.86000061035156
2024-04-01,78.91000366210938
2024-04-02,78.94000244140625
2024-04-03,79.12999725341797
2024-04-04,78.61000061035156
2024-04-05,79.16000366210938
2024-04-08,79.36000061035156
2024-04-09,79.51000213623047
2024-04-10,79.12999725341797
2024-04-11,79.26000213623047
2024-04-12,77.73999786376953
2024-04-15,76.9800033569336
2024-04-16,76.4000015258789
2024-04-17,76.23999786376953
2024-04-18,76.3499984741211
2024-04-19,75.5999984741211
2024-04-22,76.2300033569336
2024-04-23,77.38999938964844
2024-04-24,77.58999633789062
2024-04-25,77.27999877929688
2024-04-26,78.19999694824219
2024-04-29,78.55000305175781
2024-04-30,77.55999755859375
2024-05-01,77.56999969482422
2024-05-02,78.37999725341797
2024-05-03,79.04000091552734
2024-05-06,79.73999786376953
2024-05-07,79.7300033569336
2024-05-08,79.62999725341797
2024-05-09,79.66000366210938
2024-05-10,79.93000030517578
2024-05-13,80.08999633789062
2024-05-14,80.62000274658203
2024-05-15,81.43000030517578
2024-05-16,81.43000030517578
2024-05-17,81.66000366210938
2024-05-20,81.87999725341797
2024-05-21,81.56999969482422
2024-05-22,81.08999633789062
2024-05-23,80.58999633789062
2024-05-24,80.91000366210938
2024-05-28,80.83000183105469
2024-05-29,79.7699966430664
2024-05-30,79.45999908447266
2024-05-31,79.4800033569336
2024-06-03,79.91999816894531
2024-06-04,79.08000183105469
2024-06-05,80.43000030517578
2024-06-06,80.80000305175781
2024-06-07,80.31999969482422
2024-06-10,80.37999725341797
2024-06-11,79.94000244140625
2024-06-12,80.36000061035156
2024-06-13,80.33999633789062
2024-06-14,80.2300033569336
2024-06-17,80.5
2024-06-18,80.69999694824219
2024-06-20,80.80000305175781
2024-06-21,80.5
2024-06-24,80.41000366210938
2024-06-25,80.62000274658203
2024-06-26,80.45999908447266
2024-06-27,80.44999694824219
2024-06-28,80.0999984741211
2024-07-01,80.31999969482422
2024-07-02,80.2300033569336
2024-07-03,81.12999725341797
2024-07-05,81.76000213623047
2024-07-08,81.52999877929688
2024-07-09,81.5999984741211
2024-07-10,82.20999908447266
2024-07-11,82.18000030517578
2024-07-12,82.73999786376953
2024-07-15,82.43000030517578
2024-07-16,82.23999786376953
2024-07-17,81.12999725341797
2024-07-18,80.55000305175781
2024-07-19,80.12999725341797
2024-07-22,80.69000244140625
2024-07-23,80.51000213623047
2024-07-24,79.0199966430664
2024-07-25,78.47000122070312
2024-07-26,79.16999816894531
2024-07-29,78.98999786376953
2024-07-30,78.55000305175781
2024-07-31,79.76000213623047
2024-08-01,78.52999877929688
2024-08-02,77.5
2024-08-05,75.86000061035156
2024-08-06,76.45999908447266
2024-08-07,76.48999786376953
2024-08-08,78.2300033569336
2024-08-09,78.52999877929688
2024-08-12,78.55000305175781
2024-08-13,79.55000305175781
2024-08-14,79.63999938964844
2024-08-15,80.7300033569336
2024-08-16,80.94000244140625
2024-08-19,81.79000091552734
2024-08-20,81.55000305175781
2024-08-21,81.69000244140625
2024-08-22,81.19000244140625
2024-08-23,81.9800033569336
2024-08-26,81.91000366210938
2024-08-27,82.04000091552734
2024-08-28,81.4800033569336
2024-08-29,81.62000274658203
2024-08-30,82.16000366210938
2024-09-03,80.37999725341797
2024-09-04,80.18000030517578
2024-09-05,80.2699966430664
2024-09-06,79.16000366210938
2024-09-09,79.54000091552734
2024-09-10,79.45999908447266
2024-09-11,80.4800033569336
2024-09-12,81.2300033569336
2024-09-13,81.55000305175781
2024-09-16,81.77999877929688
2024-09-17,82.0199966430664
2024-09-18,81.7699966430664
2024-09-19,83.0
2024-09-20,82.88999938964844
2024-09-23,83.02999877929688
2024-09-24,84.06999969482422
2024-09-25,84.0
2024-09-26,85.68000030517578
2024-09-27,85.93000030517578
2024-09-30,85.58000183105469
2024-10-01,85.44999694824219
2024-10-02,86.06999969482422
2024-10-03,85.33000183105469
2024-10-04,85.95999908447266
2024-10-07,85.94999694824219
2024-10-08,85.1500015258789
2024-10-09,84.93000030517578
2024-10-10,84.9000015258789
2024-10-11,85.25
2024-10-14,85.33999633789062
2024-10-15,83.80999755859375
2024-10-16,83.93000030517578
2024-10-17,83.76000213623047
2024-10-18,84.5999984741211
2024-10-21,84.0999984741211
2024-10-22,83.8499984741211
2024-10-23,83.30999755859375
2024-10-24,83.31999969482422
2024-10-25,83.33000183105469
2024-10-28,83.5
2024-10-29,83.54000091552734
2024-10-30,83.12999725341797
2024-10-31,82.05000305175781
2024-11-01,82.38999938964844
2024-11-04,82.72000122070312
2024-11-05,83.58000183105469
2024-11-06,83.26000213623047
2024-11-07,84.0
2024-11-08,83.2300033569336
2024-11-11,83.0199966430664
2024-11-12,81.93000030517578
2024-11-13,81.27999877929688
2024-11-14,80.9000015258789
2024-11-15,80.11000061035156
2024-11-18,80.51000213623047
2024-11-19,80.8499984741211
2024-11-20,80.91000366210938
2024-11-21,80.7300033569336
