Date,FFAFX
2022-02-28,64.29000091552734
2022-03-01,63.16999816894531
2022-03-02,64.11000061035156
2022-03-03,62.86000061035156
2022-03-04,61.83000183105469
2022-03-07,59.40999984741211
2022-03-08,59.38999938964844
2022-03-09,61.560001373291016
2022-03-10,61.220001220703125
2022-03-11,59.90999984741211
2022-03-14,58.91999816894531
2022-03-15,60.43000030517578
2022-03-16,62.689998626708984
2022-03-17,63.849998474121094
2022-03-18,65.1500015258789
2022-03-21,64.75
2022-03-22,66.0199966430664
2022-03-23,65.12000274658203
2022-03-24,66.0199966430664
2022-03-25,65.86000061035156
2022-03-28,66.75
2022-03-29,67.94999694824219
2022-03-30,67.2699966430664
2022-03-31,66.22000122070312
2022-04-01,66.58999633789062
2022-04-04,67.70999908447266
2022-04-05,66.31999969482422
2022-04-06,64.97000122070312
2022-04-07,65.13999938964844
2022-04-08,64.6500015258789
2022-04-11,63.43000030517578
2022-04-12,63.209999084472656
2022-04-13,64.45999908447266
2022-04-14,63.400001525878906
2022-04-18,63.279998779296875
2022-04-19,64.54000091552734
2022-04-20,63.5099983215332
2022-04-21,62.27000045776367
2022-04-22,60.7599983215332
2022-04-25,61.119998931884766
2022-04-26,58.65999984741211
2022-04-27,58.77000045776367
2022-04-28,60.33000183105469
2022-04-29,58.27000045776367
2022-05-02,59.02000045776367
2022-05-03,59.15999984741211
2022-05-04,60.880001068115234
2022-05-05,58.130001068115234
2022-05-06,57.310001373291016
2022-05-09,54.459999084472656
2022-05-10,54.849998474121094
2022-05-11,53.58000183105469
2022-05-12,53.7400016784668
2022-05-13,55.75
2022-05-16,55.06999969482422
2022-05-17,56.380001068115234
2022-05-18,54.04999923706055
2022-05-19,54.209999084472656
2022-05-20,53.9900016784668
2022-05-23,54.66999816894531
2022-05-24,53.43000030517578
2022-05-25,54.25
2022-05-26,55.70000076293945
2022-05-27,57.380001068115234
2022-05-31,57.06999969482422
2022-06-01,56.540000915527344
2022-06-02,57.970001220703125
2022-06-03,56.70000076293945
2022-06-06,56.970001220703125
2022-06-07,57.459999084472656
2022-06-08,57.04999923706055
2022-06-09,55.619998931884766
2022-06-10,53.869998931884766
2022-06-13,51.380001068115234
2022-06-14,51.279998779296875
2022-06-15,52.31999969482422
2022-06-16,50.189998626708984
2022-06-17,50.56999969482422
2022-06-21,51.81999969482422
2022-06-22,51.689998626708984
2022-06-23,52.20000076293945
2022-06-24,53.90999984741211
2022-06-27,53.709999084472656
2022-06-28,52.54999923706055
2022-06-29,52.36000061035156
2022-06-30,51.70000076293945
2022-07-01,52.150001525878906
2022-07-05,52.58000183105469
2022-07-06,52.560001373291016
2022-07-07,53.66999816894531
2022-07-08,53.66999816894531
2022-07-11,52.61000061035156
2022-07-12,52.04999923706055
2022-07-13,51.90999984741211
2022-07-14,51.599998474121094
2022-07-15,52.65999984741211
2022-07-18,52.5099983215332
2022-07-19,54.029998779296875
2022-07-20,54.650001525878906
2022-07-21,55.470001220703125
2022-07-22,54.52000045776367
2022-07-25,54.52000045776367
2022-07-26,53.56999969482422
2022-07-27,55.369998931884766
2022-07-28,56.02000045776367
2022-07-29,56.970001220703125
2022-08-01,56.84000015258789
2022-08-02,56.689998626708984
2022-08-03,57.79999923706055
2022-08-04,58.0099983215332
2022-08-05,57.81999969482422
2022-08-08,57.97999954223633
2022-08-09,57.349998474121094
2022-08-10,58.970001220703125
2022-08-11,58.81999969482422
2022-08-12,59.91999816894531
2022-08-15,60.06999969482422
2022-08-16,60.029998779296875
2022-08-17,59.29999923706055
2022-08-18,59.43000030517578
2022-08-19,58.369998931884766
2022-08-22,57.099998474121094
2022-08-23,57.15999984741211
2022-08-24,57.4900016784668
2022-08-25,58.369998931884766
2022-08-26,56.38999938964844
2022-08-29,56.0
2022-08-30,55.36000061035156
2022-08-31,55.04999923706055
2022-09-01,54.90999984741211
2022-09-02,54.41999816894531
2022-09-06,54.18000030517578
2022-09-07,55.209999084472656
2022-09-08,55.81999969482422
2022-09-09,56.9900016784668
2022-09-12,57.58000183105469
2022-09-13,55.11000061035156
2022-09-14,55.5099983215332
2022-09-15,55.06999969482422
2022-09-16,54.470001220703125
2022-09-19,54.84000015258789
2022-09-20,54.15999984741211
2022-09-21,53.130001068115234
2022-09-22,52.34000015258789
2022-09-23,51.2400016784668
2022-09-26,50.75
2022-09-27,50.88999938964844
2022-09-28,52.150001525878906
2022-09-29,50.93000030517578
2022-09-30,50.33000183105469
2022-10-03,51.279998779296875
2022-10-04,53.18000030517578
2022-10-05,53.029998779296875
2022-10-06,52.709999084472656
2022-10-07,51.040000915527344
2022-10-10,50.459999084472656
2022-10-11,49.79999923706055
2022-10-12,49.84000015258789
2022-10-13,50.7400016784668
2022-10-14,49.27000045776367
2022-10-17,50.83000183105469
2022-10-18,51.31999969482422
2022-10-19,50.959999084472656
2022-10-20,50.599998474121094
2022-10-21,51.7400016784668
2022-10-24,52.040000915527344
2022-10-25,53.18000030517578
2022-10-26,52.689998626708984
2022-10-27,52.13999938964844
2022-10-28,52.95000076293945
2022-10-31,52.63999938964844
2022-11-01,52.45000076293945
2022-11-02,50.86000061035156
2022-11-03,50.470001220703125
2022-11-04,51.119998931884766
2022-11-07,51.45000076293945
2022-11-08,51.709999084472656
2022-11-09,50.43000030517578
2022-11-10,53.54999923706055
2022-11-11,54.400001525878906
2022-11-14,53.77000045776367
2022-11-15,54.4900016784668
2022-11-16,53.7400016784668
2022-11-17,53.279998779296875
2022-11-18,53.34000015258789
2022-11-21,52.72999954223633
2022-11-22,53.40999984741211
2022-11-23,53.939998626708984
2022-11-25,53.93000030517578
2022-11-28,53.130001068115234
2022-11-29,53.11000061035156
2022-11-30,55.040000915527344
2022-12-01,55.119998931884766
2022-12-02,55.13999938964844
2022-12-05,53.939998626708984
2022-12-06,53.099998474121094
2022-12-07,53.02000045776367
2022-12-08,53.45000076293945
2022-12-09,53.18000030517578
2022-12-12,53.720001220703125
2022-12-13,54.15999984741211
2022-12-14,53.939998626708984
2022-12-15,52.61000061035156
2022-12-16,49.849998474121094
2022-12-19,49.279998779296875
2022-12-20,49.29999923706055
2022-12-21,50.040000915527344
2022-12-22,49.16999816894531
2022-12-23,49.34000015258789
2022-12-27,48.97999954223633
2022-12-28,48.43000030517578
2022-12-29,49.45000076293945
2022-12-30,49.33000183105469
2023-01-03,49.09000015258789
2023-01-04,49.630001068115234
2023-01-05,49.18000030517578
2023-01-06,50.209999084472656
2023-01-09,50.41999816894531
2023-01-10,50.900001525878906
2023-01-11,51.63999938964844
2023-01-12,52.11000061035156
2023-01-13,52.40999984741211
2023-01-17,52.40999984741211
2023-01-18,51.79999923706055
2023-01-19,51.34000015258789
2023-01-20,52.470001220703125
2023-01-23,53.27000045776367
2023-01-24,53.150001525878906
2023-01-25,53.22999954223633
2023-01-26,53.90999984741211
2023-01-27,54.22999954223633
2023-01-30,53.34000015258789
2023-01-31,54.16999816894531
2023-02-01,55.0
2023-02-02,56.09000015258789
2023-02-03,55.349998474121094
2023-02-06,54.959999084472656
2023-02-07,55.68000030517578
2023-02-08,55.099998474121094
2023-02-09,54.59000015258789
2023-02-10,54.310001373291016
2023-02-13,55.0
2023-02-14,55.31999969482422
2023-02-15,55.65999984741211
2023-02-16,54.7400016784668
2023-02-17,54.36000061035156
2023-02-21,53.209999084472656
2023-02-22,53.209999084472656
2023-02-23,53.43000030517578
2023-02-24,52.72999954223633
2023-02-27,53.11000061035156
2023-02-28,53.11000061035156
2023-03-01,53.040000915527344
2023-03-02,53.38999938964844
2023-03-03,54.38999938964844
2023-03-06,54.220001220703125
2023-03-07,53.5099983215332
2023-03-08,53.56999969482422
2023-03-09,52.5
2023-03-10,51.529998779296875
2023-03-13,51.369998931884766
2023-03-14,52.33000183105469
2023-03-15,51.72999954223633
2023-03-16,52.77000045776367
2023-03-17,52.16999816894531
2023-03-20,52.470001220703125
2023-03-21,53.34000015258789
2023-03-22,52.5099983215332
2023-03-23,52.869998931884766
2023-03-24,52.880001068115234
2023-03-27,52.97999954223633
2023-03-28,52.869998931884766
2023-03-29,53.630001068115234
2023-03-30,54.02000045776367
2023-03-31,54.880001068115234
2023-04-03,54.9900016784668
2023-04-04,54.66999816894531
2023-04-05,54.16999816894531
2023-04-06,54.31999969482422
2023-04-10,54.5099983215332
2023-04-11,54.63999938964844
2023-04-12,54.349998474121094
2023-04-13,55.13999938964844
2023-04-14,54.97999954223633
2023-04-17,55.04999923706055
2023-04-18,55.15999984741211
2023-04-19,55.08000183105469
2023-04-20,54.79999923706055
2023-04-21,54.91999816894531
2023-04-24,54.880001068115234
2023-04-25,53.79999923706055
2023-04-26,53.72999954223633
2023-04-27,54.810001373291016
2023-04-28,55.279998779296875
2023-05-01,55.2400016784668
2023-05-02,54.65999984741211
2023-05-03,54.5099983215332
2023-05-04,54.16999816894531
2023-05-05,55.029998779296875
2023-05-08,55.220001220703125
2023-05-09,55.099998474121094
2023-05-10,55.290000915527344
2023-05-11,55.2400016784668
2023-05-12,55.0099983215332
2023-05-15,55.41999816894531
2023-05-16,55.08000183105469
2023-05-17,55.900001525878906
2023-05-18,56.650001525878906
2023-05-19,56.4900016784668
2023-05-22,56.65999984741211
2023-05-23,55.88999938964844
2023-05-24,55.560001373291016
2023-05-25,56.0
2023-05-26,57.060001373291016
2023-05-30,57.029998779296875
2023-05-31,56.779998779296875
2023-06-01,57.38999938964844
2023-06-02,58.33000183105469
2023-06-05,58.18000030517578
2023-06-06,58.38999938964844
2023-06-07,57.93000030517578
2023-06-08,58.279998779296875
2023-06-09,58.380001068115234
2023-06-12,59.15999984741211
2023-06-13,59.689998626708984
2023-06-14,59.720001220703125
2023-06-15,60.45000076293945
2023-06-16,60.06999969482422
2023-06-20,59.900001525878906
2023-06-21,59.58000183105469
2023-06-22,59.79999923706055
2023-06-23,59.31999969482422
2023-06-26,58.9900016784668
2023-06-27,59.84000015258789
2023-06-28,60.02000045776367
2023-06-29,60.06999969482422
2023-06-30,60.7599983215332
2023-07-03,60.900001525878906
2023-07-05,60.81999969482422
2023-07-06,60.040000915527344
2023-07-07,60.13999938964844
2023-07-10,60.540000915527344
2023-07-11,61.13999938964844
2023-07-12,61.68000030517578
2023-07-13,62.439998626708984
2023-07-14,62.349998474121094
2023-07-17,62.65999984741211
2023-07-18,63.2400016784668
2023-07-19,63.189998626708984
2023-07-20,62.18000030517578
2023-07-21,62.18000030517578
2023-07-24,62.25
2023-07-25,62.54999923706055
2023-07-26,62.470001220703125
2023-07-27,62.220001220703125
2023-07-28,63.130001068115234
2023-07-31,63.29999923706055
2023-08-01,63.060001373291016
2023-08-02,61.88999938964844
2023-08-03,61.869998931884766
2023-08-04,61.81999969482422
2023-08-07,62.43000030517578
2023-08-08,62.060001373291016
2023-08-09,61.5
2023-08-10,61.560001373291016
2023-08-11,61.29999923706055
2023-08-14,61.70000076293945
2023-08-15,60.970001220703125
2023-08-16,60.43000030517578
2023-08-17,59.75
2023-08-18,59.75
2023-08-21,60.31999969482422
2023-08-22,60.27000045776367
2023-08-23,60.9900016784668
2023-08-24,59.90999984741211
2023-08-25,60.290000915527344
2023-08-28,60.720001220703125
2023-08-29,61.849998474121094
2023-08-30,62.09000015258789
2023-08-31,62.209999084472656
2023-09-01,62.25
2023-09-05,62.150001525878906
2023-09-06,61.880001068115234
2023-09-07,61.72999954223633
2023-09-08,61.7400016784668
2023-09-11,62.29999923706055
2023-09-12,61.900001525878906
2023-09-13,61.81999969482422
2023-09-14,62.22999954223633
2023-09-15,61.470001220703125
2023-09-18,61.310001373291016
2023-09-19,61.13999938964844
2023-09-20,60.470001220703125
2023-09-21,59.279998779296875
2023-09-22,59.18000030517578
2023-09-25,59.45000076293945
2023-09-26,58.66999816894531
2023-09-27,58.939998626708984
2023-09-28,59.4900016784668
2023-09-29,59.33000183105469
2023-10-02,59.31999969482422
2023-10-03,58.2599983215332
2023-10-04,58.7599983215332
2023-10-05,58.68000030517578
2023-10-06,59.63999938964844
2023-10-09,59.869998931884766
2023-10-10,60.38999938964844
2023-10-11,60.65999984741211
2023-10-12,60.15999984741211
2023-10-13,59.56999969482422
2023-10-16,60.279998779296875
2023-10-17,60.369998931884766
2023-10-18,59.34000015258789
2023-10-19,58.810001373291016
2023-10-20,58.04999923706055
2023-10-23,58.150001525878906
2023-10-24,58.630001068115234
2023-10-25,57.45000076293945
2023-10-26,56.59000015258789
2023-10-27,56.540000915527344
2023-10-30,57.22999954223633
2023-10-31,57.5
2023-11-01,58.189998626708984
2023-11-02,59.380001068115234
2023-11-03,60.220001220703125
2023-11-06,60.20000076293945
2023-11-07,60.540000915527344
2023-11-08,60.630001068115234
2023-11-09,60.119998931884766
2023-11-10,61.130001068115234
2023-11-13,61.25
2023-11-14,62.70000076293945
2023-11-15,62.75
2023-11-16,62.689998626708984
2023-11-17,62.939998626708984
2023-11-20,63.560001373291016
2023-11-21,63.33000183105469
2023-11-22,63.59000015258789
2023-11-24,63.65999984741211
2023-11-27,63.52000045776367
2023-11-28,63.59000015258789
2023-11-29,63.66999816894531
2023-11-30,63.779998779296875
2023-12-01,64.27999877929688
2023-12-04,63.880001068115234
2023-12-05,63.720001220703125
2023-12-06,63.4900016784668
2023-12-07,64.08999633789062
2023-12-08,64.55000305175781
2023-12-11,64.88999938964844
2023-12-12,65.30999755859375
2023-12-13,66.25
2023-12-14,66.75
2023-12-15,62.02000045776367
2023-12-18,62.310001373291016
2023-12-19,62.81999969482422
2023-12-20,61.86000061035156
2023-12-21,62.720001220703125
2023-12-22,62.83000183105469
2023-12-26,63.13999938964844
2023-12-27,63.36000061035156
2023-12-28,63.290000915527344
2023-12-29,62.95000076293945
2024-01-02,62.130001068115234
2024-01-03,61.36000061035156
2024-01-04,61.33000183105469
2024-01-05,61.4900016784668
2024-01-08,62.470001220703125
2024-01-09,62.45000076293945
2024-01-10,62.880001068115234
2024-01-11,62.959999084472656
2024-01-12,62.88999938964844
2024-01-16,62.59000015258789
2024-01-17,62.2400016784668
2024-01-18,62.95000076293945
2024-01-19,63.779998779296875
2024-01-22,64.02999877929688
2024-01-23,64.04000091552734
2024-01-24,64.29000091552734
2024-01-25,64.5199966430664
2024-01-26,64.5999984741211
2024-01-29,65.36000061035156
2024-01-30,65.16999816894531
2024-01-31,64.05999755859375
2024-02-01,64.83999633789062
2024-02-02,66.02999877929688
2024-02-05,65.73999786376953
2024-02-06,65.88999938964844
2024-02-07,66.5999984741211
2024-02-08,66.97000122070312
2024-02-09,67.43000030517578
2024-02-12,67.31999969482422
2024-02-13,66.16999816894531
2024-02-14,67.23999786376953
2024-02-15,67.77999877929688
2024-02-16,67.25
2024-02-20,66.69000244140625
2024-02-21,66.62000274658203
2024-02-22,68.33000183105469
2024-02-23,68.23999786376953
2024-02-26,68.2300033569336
2024-02-27,68.44999694824219
2024-02-28,68.30000305175781
2024-02-29,68.73999786376953
2024-03-01,69.66999816894531
2024-03-04,69.5999984741211
2024-03-05,68.55999755859375
2024-03-06,69.0
2024-03-07,70.05000305175781
2024-03-08,69.4000015258789
2024-03-11,68.94000244140625
2024-03-12,69.79000091552734
2024-03-13,69.70999908447266
2024-03-14,69.44999694824219
2024-03-15,68.86000061035156
2024-03-18,69.27999877929688
2024-03-19,69.63999938964844
2024-03-20,70.58999633789062
2024-03-21,71.16000366210938
2024-03-22,70.9800033569336
2024-03-25,70.9000015258789
2024-03-26,70.7699966430664
2024-03-27,71.0199966430664
2024-03-28,70.88999938964844
2024-04-01,70.91000366210938
2024-04-02,70.29000091552734
2024-04-03,70.75
2024-04-04,69.83999633789062
2024-04-05,70.83999633789062
2024-04-08,70.87000274658203
2024-04-09,70.87999725341797
2024-04-10,70.30999755859375
2024-04-11,70.94000244140625
2024-04-12,69.72000122070312
2024-04-15,68.63999938964844
2024-04-16,68.68000030517578
2024-04-17,68.20999908447266
2024-04-18,67.91999816894531
2024-04-19,66.83999633789062
2024-04-22,67.38999938964844
2024-04-23,68.66999816894531
2024-04-24,68.51000213623047
2024-04-25,68.08000183105469
2024-04-26,68.97000122070312
2024-04-29,69.12000274658203
2024-04-30,67.80999755859375
2024-05-01,67.68000030517578
2024-05-02,68.3499984741211
2024-05-03,69.12000274658203
2024-05-06,70.19000244140625
2024-05-07,70.27999877929688
2024-05-08,70.1500015258789
2024-05-09,70.41000366210938
2024-05-10,70.43000030517578
2024-05-13,70.2699966430664
2024-05-14,70.69999694824219
2024-05-15,71.69000244140625
2024-05-16,71.27999877929688
2024-05-17,71.38999938964844
2024-05-20,71.70999908447266
2024-05-21,71.7699966430664
2024-05-22,71.44000244140625
2024-05-23,70.9800033569336
2024-05-24,71.63999938964844
2024-05-28,71.6500015258789
2024-05-29,71.0199966430664
2024-05-30,70.38999938964844
2024-05-31,70.58999633789062
2024-06-03,70.66000366210938
2024-06-04,70.6500015258789
2024-06-05,71.91999816894531
2024-06-06,71.91000366210938
2024-06-07,71.66000366210938
2024-06-10,72.12999725341797
2024-06-11,72.18000030517578
2024-06-12,72.98999786376953
2024-06-13,73.0
2024-06-14,72.91999816894531
2024-06-17,73.66000366210938
2024-06-18,73.69999694824219
2024-06-20,73.51000213623047
2024-06-21,73.38999938964844
2024-06-24,73.18000030517578
2024-06-25,73.69000244140625
2024-06-26,73.80999755859375
2024-06-27,73.94999694824219
2024-06-28,73.62000274658203
2024-07-01,73.79000091552734
2024-07-02,74.29000091552734
2024-07-03,74.75
2024-07-05,75.31999969482422
2024-07-08,75.33000183105469
2024-07-09,75.22000122070312
2024-07-10,75.87999725341797
2024-07-11,75.19999694824219
2024-07-12,75.47000122070312
2024-07-15,75.69999694824219
2024-07-16,76.23999786376953
2024-07-17,74.30000305175781
2024-07-18,73.75
2024-07-19,73.44999694824219
2024-07-22,74.33999633789062
2024-07-23,74.52999877929688
2024-07-24,72.16000366210938
2024-07-25,71.7300033569336
2024-07-26,72.48999786376953
2024-07-29,72.5199966430664
2024-07-30,72.0999984741211
2024-07-31,73.58999633789062
2024-08-01,72.3499984741211
2024-08-02,70.47000122070312
2024-08-05,68.5999984741211
2024-08-06,69.55000305175781
2024-08-07,68.91000366210938
2024-08-08,70.94999694824219
2024-08-09,71.41000366210938
2024-08-12,71.30000305175781
2024-08-13,72.61000061035156
2024-08-14,72.80000305175781
2024-08-15,74.30000305175781
2024-08-16,74.26000213623047
