Date,WKSP
2022-08-25,2.2200000286102295
2022-08-26,2.140000104904175
2022-08-29,2.0799999237060547
2022-08-30,2.1500000953674316
2022-08-31,2.180000066757202
2022-09-01,2.059999942779541
2022-09-02,2.0799999237060547
2022-09-06,2.3399999141693115
2022-09-07,2.6600000858306885
2022-09-08,2.609999895095825
2022-09-09,2.509999990463257
2022-09-12,2.4600000381469727
2022-09-13,2.369999885559082
2022-09-14,2.4600000381469727
2022-09-15,2.4100000858306885
2022-09-16,2.2200000286102295
2022-09-19,2.119999885559082
2022-09-20,2.0899999141693115
2022-09-21,2.0280001163482666
2022-09-22,1.9550000429153442
2022-09-23,1.7300000190734863
2022-09-26,1.7580000162124634
2022-09-27,1.7300000190734863
2022-09-28,1.7699999809265137
2022-09-29,1.6799999475479126
2022-09-30,1.7400000095367432
2022-10-03,1.75
2022-10-04,1.7699999809265137
2022-10-05,1.7200000286102295
2022-10-06,1.7000000476837158
2022-10-07,1.649999976158142
2022-10-10,1.6399999856948853
2022-10-11,1.649999976158142
2022-10-12,1.659999966621399
2022-10-13,1.690000057220459
2022-10-14,1.690000057220459
2022-10-17,1.7000000476837158
2022-10-18,1.7000000476837158
2022-10-19,1.7699999809265137
2022-10-20,1.8799999952316284
2022-10-21,1.9299999475479126
2022-10-24,1.9500000476837158
2022-10-25,2.049999952316284
2022-10-26,1.9800000190734863
2022-10-27,1.909999966621399
2022-10-28,1.9500000476837158
2022-10-31,1.909999966621399
2022-11-01,1.8849999904632568
2022-11-02,1.7999999523162842
2022-11-03,1.7999999523162842
2022-11-04,1.8600000143051147
2022-11-07,1.8799999952316284
2022-11-08,1.809999942779541
2022-11-09,1.8300000429153442
2022-11-10,1.850000023841858
2022-11-11,1.899999976158142
2022-11-14,1.8799999952316284
2022-11-15,1.7790000438690186
2022-11-16,1.75
2022-11-17,1.6799999475479126
2022-11-18,1.6299999952316284
2022-11-21,1.590000033378601
2022-11-22,1.590000033378601
2022-11-23,1.600000023841858
2022-11-25,1.6449999809265137
2022-11-28,1.5700000524520874
2022-11-29,1.5099999904632568
2022-11-30,1.5700000524520874
2022-12-01,1.5700000524520874
2022-12-02,1.5099999904632568
2022-12-05,1.4600000381469727
2022-12-06,1.5
2022-12-07,1.5099999904632568
2022-12-08,1.4900000095367432
2022-12-09,1.4800000190734863
2022-12-12,1.4700000286102295
2022-12-13,1.4900000095367432
2022-12-14,1.4900000095367432
2022-12-15,1.5399999618530273
2022-12-16,1.5299999713897705
2022-12-19,1.2200000286102295
2022-12-20,1.2799999713897705
2022-12-21,1.2699999809265137
2022-12-22,1.2300000190734863
2022-12-23,1.2000000476837158
2022-12-27,1.1200000047683716
2022-12-28,1.1299999952316284
2022-12-29,1.090000033378601
2022-12-30,0.9950000047683716
2023-01-03,0.9700000286102295
2023-01-04,1.0
2023-01-05,1.0099999904632568
2023-01-06,1.0269999504089355
2023-01-09,1.0499999523162842
2023-01-10,1.090000033378601
2023-01-11,1.090000033378601
2023-01-12,1.0700000524520874
2023-01-13,1.059999942779541
2023-01-17,1.0
2023-01-18,0.9700000286102295
2023-01-19,0.9509999752044678
2023-01-20,1.0099999904632568
2023-01-23,1.1100000143051147
2023-01-24,1.1200000047683716
2023-01-25,1.1399999856948853
2023-01-26,1.25
2023-01-27,1.6399999856948853
2023-01-30,1.659999966621399
2023-01-31,1.6299999952316284
2023-02-01,1.5800000429153442
2023-02-02,1.5
2023-02-03,1.559999942779541
2023-02-06,1.5199999809265137
2023-02-07,1.5
2023-02-08,1.5299999713897705
2023-02-09,1.5499999523162842
2023-02-10,1.5399999618530273
2023-02-13,1.5299999713897705
2023-02-14,1.4950000047683716
2023-02-15,1.559999942779541
2023-02-16,1.5549999475479126
2023-02-17,1.559999942779541
2023-02-21,1.5
2023-02-22,1.5
2023-02-23,1.5199999809265137
2023-02-24,1.5199999809265137
2023-02-27,1.5199999809265137
2023-02-28,1.590000033378601
2023-03-01,1.6200000047683716
2023-03-02,1.7200000286102295
2023-03-03,1.7999999523162842
2023-03-06,1.7100000381469727
2023-03-07,1.659999966621399
2023-03-08,1.6399999856948853
2023-03-09,1.590000033378601
2023-03-10,1.600000023841858
2023-03-13,1.5989999771118164
2023-03-14,1.5299999713897705
2023-03-15,1.4800000190734863
2023-03-16,1.465000033378601
2023-03-17,1.4700000286102295
2023-03-20,1.4600000381469727
2023-03-21,1.4700000286102295
2023-03-22,1.4700000286102295
2023-03-23,1.4290000200271606
2023-03-24,1.409999966621399
2023-03-27,1.409999966621399
2023-03-28,1.3899999856948853
2023-03-29,1.3899999856948853
2023-03-30,1.399999976158142
2023-03-31,1.4500000476837158
2023-04-03,1.399999976158142
2023-04-04,1.3799999952316284
2023-04-05,1.4199999570846558
2023-04-06,1.440999984741211
2023-04-10,1.399999976158142
2023-04-11,1.3899999856948853
2023-04-12,1.3600000143051147
2023-04-13,1.4249999523162842
2023-04-14,1.3899999856948853
2023-04-17,1.399999976158142
2023-04-18,1.3700000047683716
2023-04-19,1.350000023841858
2023-04-20,1.5299999713897705
2023-04-21,1.7000000476837158
2023-04-24,1.7999999523162842
2023-04-25,1.7400000095367432
2023-04-26,1.75
2023-04-27,1.7400000095367432
2023-04-28,1.7799999713897705
2023-05-01,1.7400000095367432
2023-05-02,1.649999976158142
2023-05-03,1.649999976158142
2023-05-04,1.9900000095367432
2023-05-05,2.0250000953674316
2023-05-08,2.0999999046325684
2023-05-09,2.0999999046325684
2023-05-10,2.450000047683716
2023-05-11,2.700000047683716
2023-05-12,2.305000066757202
2023-05-15,2.319999933242798
2023-05-16,2.240000009536743
2023-05-17,2.509999990463257
2023-05-18,2.430000066757202
2023-05-19,2.4600000381469727
2023-05-22,2.4600000381469727
2023-05-23,2.7100000381469727
2023-05-24,3.1600000858306885
2023-05-25,3.0199999809265137
2023-05-26,2.7699999809265137
2023-05-30,2.880000114440918
2023-05-31,2.799999952316284
2023-06-01,2.799999952316284
2023-06-02,2.6500000953674316
2023-06-05,2.5899999141693115
2023-06-06,2.630000114440918
2023-06-07,2.5799999237060547
2023-06-08,2.5950000286102295
2023-06-09,2.430000066757202
2023-06-12,2.6589999198913574
2023-06-13,2.5899999141693115
2023-06-14,2.5999999046325684
2023-06-15,2.559999942779541
2023-06-16,2.6600000858306885
2023-06-20,2.609999895095825
2023-06-21,2.5199999809265137
2023-06-22,2.430000066757202
2023-06-23,2.430000066757202
2023-06-26,2.4000000953674316
2023-06-27,2.549999952316284
2023-06-28,2.5399999618530273
2023-06-29,2.5
2023-06-30,2.440000057220459
2023-07-03,2.5899999141693115
2023-07-05,2.5450000762939453
2023-07-06,2.5299999713897705
2023-07-07,2.559999942779541
2023-07-10,2.549999952316284
2023-07-11,2.5999999046325684
2023-07-12,2.6500000953674316
2023-07-13,2.9700000286102295
2023-07-14,2.859999895095825
2023-07-17,3.0899999141693115
2023-07-18,3.059999942779541
2023-07-19,3.200000047683716
2023-07-20,3.359999895095825
2023-07-21,3.609999895095825
2023-07-24,3.9700000286102295
2023-07-25,4.199999809265137
2023-07-26,3.7799999713897705
2023-07-27,3.559999942779541
2023-07-28,3.630000114440918
2023-07-31,3.509999990463257
2023-08-01,3.8299999237060547
2023-08-02,3.5
2023-08-03,3.609999895095825
2023-08-04,3.450000047683716
2023-08-07,3.375
2023-08-08,3.430000066757202
2023-08-09,3.299999952316284
2023-08-10,3.130000114440918
2023-08-11,3.1600000858306885
2023-08-14,3.119999885559082
2023-08-15,3.0399999618530273
2023-08-16,2.8299999237060547
2023-08-17,2.6700000762939453
2023-08-18,2.9000000953674316
2023-08-21,2.930000066757202
2023-08-22,2.930000066757202
2023-08-23,3.0199999809265137
2023-08-24,2.8499999046325684
2023-08-25,2.869999885559082
2023-08-28,2.9000000953674316
2023-08-29,3.0
2023-08-30,2.9700000286102295
2023-08-31,2.930000066757202
2023-09-01,2.880000114440918
2023-09-05,2.8399999141693115
2023-09-06,2.809999942779541
2023-09-07,2.859999895095825
2023-09-08,2.890000104904175
2023-09-11,2.8299999237060547
2023-09-12,2.8299999237060547
2023-09-13,2.75
2023-09-14,2.680000066757202
2023-09-15,2.630000114440918
2023-09-18,2.609999895095825
2023-09-19,2.609999895095825
2023-09-20,2.569999933242798
2023-09-21,2.5399999618530273
2023-09-22,2.569999933242798
2023-09-25,2.4800000190734863
2023-09-26,2.319999933242798
2023-09-27,2.259999990463257
2023-09-28,2.069999933242798
2023-09-29,2.0999999046325684
2023-10-02,2.0199999809265137
2023-10-03,2.009999990463257
2023-10-04,1.9800000190734863
2023-10-05,1.9700000286102295
2023-10-06,1.9600000381469727
2023-10-09,1.850000023841858
2023-10-10,1.909999966621399
2023-10-11,1.899999976158142
2023-10-12,1.7100000381469727
2023-10-13,1.690000057220459
2023-10-16,1.659999966621399
2023-10-17,1.659999966621399
2023-10-18,1.5099999904632568
2023-10-19,1.4700000286102295
2023-10-20,1.3799999952316284
2023-10-23,1.3200000524520874
2023-10-24,1.6299999952316284
2023-10-25,1.590000033378601
2023-10-26,1.559999942779541
2023-10-27,1.5099999904632568
2023-10-30,1.340000033378601
2023-10-31,1.440000057220459
2023-11-01,1.4199999570846558
2023-11-02,1.5399999618530273
2023-11-03,1.6100000143051147
2023-11-06,1.5700000524520874
2023-11-07,1.5
2023-11-08,1.4199999570846558
2023-11-09,1.399999976158142
2023-11-10,1.3200000524520874
2023-11-13,1.3300000429153442
2023-11-14,1.409999966621399
2023-11-15,1.7000000476837158
2023-11-16,1.6399999856948853
2023-11-17,1.7200000286102295
2023-11-20,1.7999999523162842
2023-11-21,1.8799999952316284
2023-11-22,1.7599999904632568
2023-11-24,1.7599999904632568
2023-11-27,1.659999966621399
2023-11-28,1.7100000381469727
2023-11-29,1.625
2023-11-30,1.559999942779541
2023-12-01,1.5700000524520874
2023-12-04,1.6200000047683716
2023-12-05,1.5700000524520874
2023-12-06,1.5499999523162842
2023-12-07,1.5700000524520874
2023-12-08,1.5399999618530273
2023-12-11,1.4900000095367432
2023-12-12,1.409999966621399
2023-12-13,1.4500000476837158
2023-12-14,1.4900000095367432
2023-12-15,1.4500000476837158
2023-12-18,1.399999976158142
2023-12-19,1.3799999952316284
2023-12-20,1.3600000143051147
2023-12-21,1.3600000143051147
2023-12-22,1.3899999856948853
2023-12-26,1.4600000381469727
2023-12-27,1.559999942779541
2023-12-28,1.5099999904632568
2023-12-29,1.4900000095367432
2024-01-02,1.440000057220459
2024-01-03,1.399999976158142
2024-01-04,1.399999976158142
2024-01-05,1.3799999952316284
2024-01-08,1.3899999856948853
2024-01-09,1.3600000143051147
2024-01-10,1.3899999856948853
2024-01-11,1.350000023841858
2024-01-12,1.309999942779541
2024-01-16,1.2400000095367432
2024-01-17,1.2200000286102295
2024-01-18,1.2699999809265137
2024-01-19,1.2699999809265137
2024-01-22,1.2200000286102295
2024-01-23,1.2400000095367432
2024-01-24,1.2799999713897705
2024-01-25,1.2799999713897705
2024-01-26,1.3600000143051147
2024-01-29,1.3799999952316284
2024-01-30,1.3700000047683716
2024-01-31,1.340000033378601
2024-02-01,1.3700000047683716
2024-02-02,1.350000023841858
2024-02-05,1.2400000095367432
2024-02-06,1.2200000286102295
2024-02-07,1.3899999856948853
2024-02-08,1.440000057220459
2024-02-09,1.4600000381469727
2024-02-12,1.434999942779541
2024-02-13,1.3700000047683716
2024-02-14,1.3600000143051147
2024-02-15,1.5299999713897705
2024-02-16,1.5099999904632568
2024-02-20,1.409999966621399
2024-02-21,1.3200000524520874
2024-02-22,1.2799999713897705
2024-02-23,1.2400000095367432
2024-02-26,1.2200000286102295
2024-02-27,1.2100000381469727
2024-02-28,1.190000057220459
2024-02-29,1.1799999475479126
2024-03-01,1.190000057220459
2024-03-04,1.1200000047683716
2024-03-05,1.0700000524520874
2024-03-06,1.059999942779541
2024-03-07,0.9800000190734863
2024-03-08,1.0
2024-03-11,0.9850000143051147
2024-03-12,0.8999999761581421
2024-03-13,0.9020000100135803
2024-03-14,0.8100000023841858
2024-03-15,0.7400000095367432
2024-03-18,0.4620000123977661
2024-03-19,0.5479999780654907
2024-03-20,0.5860000252723694
2024-03-21,0.5849999785423279
2024-03-22,0.5699999928474426
2024-03-25,0.5989999771118164
2024-03-26,0.5979999899864197
2024-03-27,0.6000000238418579
2024-03-28,0.574999988079071
2024-04-01,0.6299999952316284
2024-04-02,0.6129999756813049
2024-04-03,0.5899999737739563
2024-04-04,0.6039999723434448
2024-04-05,0.6100000143051147
2024-04-08,0.6100000143051147
2024-04-09,0.5189999938011169
2024-04-10,0.5
2024-04-11,0.4699999988079071
2024-04-12,0.4779999852180481
2024-04-15,0.44999998807907104
2024-04-16,0.4399999976158142
2024-04-17,0.375
2024-04-18,0.375
2024-04-19,0.38600000739097595
2024-04-22,0.3709999918937683
2024-04-23,0.3659999966621399
2024-04-24,0.3790000081062317
2024-04-25,0.4099999964237213
2024-04-26,0.49000000953674316
2024-04-29,0.5899999737739563
2024-04-30,0.8349999785423279
2024-05-01,0.800000011920929
2024-05-02,0.8799999952316284
2024-05-03,0.8949999809265137
2024-05-06,0.8510000109672546
2024-05-07,0.734000027179718
2024-05-08,0.7799999713897705
2024-05-09,0.878000020980835
2024-05-10,0.8429999947547913
2024-05-13,0.7020000219345093
2024-05-14,0.7110000252723694
2024-05-15,0.6470000147819519
2024-05-16,0.621999979019165
2024-05-17,0.6370000243186951
2024-05-20,0.6000000238418579
2024-05-21,0.5989999771118164
2024-05-22,0.5889999866485596
2024-05-23,0.550000011920929
2024-05-24,0.5450000166893005
2024-05-28,0.5270000100135803
2024-05-29,0.5199999809265137
2024-05-30,0.5239999890327454
2024-05-31,0.5989999771118164
2024-06-03,0.6100000143051147
2024-06-04,0.6000000238418579
2024-06-05,0.5989999771118164
2024-06-06,0.5979999899864197
2024-06-07,0.5830000042915344
2024-06-10,0.6179999709129333
2024-06-11,0.6110000014305115
2024-06-12,0.6150000095367432
2024-06-13,0.6209999918937683
2024-06-14,0.6100000143051147
2024-06-17,0.6110000014305115
2024-06-18,0.6000000238418579
2024-06-20,0.6600000262260437
2024-06-21,0.6959999799728394
2024-06-24,0.7289999723434448
2024-06-25,0.7599999904632568
2024-06-26,0.7459999918937683
2024-06-27,0.7440000176429749
2024-06-28,0.7789999842643738
2024-07-01,0.781000018119812
2024-07-02,0.8360000252723694
2024-07-03,0.8600000143051147
2024-07-05,0.7260000109672546
2024-07-08,0.7039999961853027
2024-07-09,0.734000027179718
2024-07-10,0.7289999723434448
2024-07-11,0.7900000214576721
2024-07-12,0.7950000166893005
2024-07-15,0.7599999904632568
2024-07-16,0.7639999985694885
2024-07-17,0.6980000138282776
2024-07-18,0.7160000205039978
2024-07-19,0.6650000214576721
2024-07-22,0.7129999995231628
2024-07-23,0.7039999961853027
2024-07-24,0.6370000243186951
2024-07-25,0.6639999747276306
2024-07-26,0.718999981880188
2024-07-29,0.699999988079071
2024-07-30,0.6710000038146973
2024-07-31,0.7039999961853027
2024-08-01,0.7269999980926514
2024-08-02,0.6959999799728394
2024-08-05,0.6909999847412109
2024-08-06,0.6729999780654907
2024-08-07,0.6830000281333923
2024-08-08,0.6980000138282776
2024-08-09,0.7049999833106995
2024-08-12,0.6200000047683716
2024-08-13,0.675000011920929
2024-08-14,0.6639999747276306
2024-08-15,0.6690000295639038
2024-08-16,0.6990000009536743
2024-08-19,0.6700000166893005
2024-08-20,0.6629999876022339
2024-08-21,0.6620000004768372
2024-08-22,0.652999997138977
2024-08-23,0.6520000100135803
2024-08-26,0.6200000047683716
2024-08-27,0.5910000205039978
2024-08-28,0.5709999799728394
2024-08-29,0.5910000205039978
2024-08-30,0.5989999771118164
2024-09-03,0.5899999737739563
2024-09-04,0.5569999814033508
2024-09-05,0.5580000281333923
2024-09-06,0.5379999876022339
2024-09-09,0.492000013589859
2024-09-10,0.5099999904632568
2024-09-11,0.49300000071525574
2024-09-12,0.4779999852180481
2024-09-13,0.460999995470047
2024-09-16,0.4519999921321869
2024-09-17,0.44699999690055847
2024-09-18,0.41999998688697815
2024-09-19,0.460999995470047
2024-09-20,0.44999998807907104
2024-09-23,0.42899999022483826
2024-09-24,0.42800000309944153
2024-09-25,0.42500001192092896
2024-09-26,0.41600000858306885
2024-09-27,0.41999998688697815
2024-09-30,0.4269999861717224
2024-10-01,0.40299999713897705
2024-10-02,0.4169999957084656
2024-10-03,0.49000000953674316
2024-10-04,0.5099999904632568
2024-10-07,0.5149999856948853
2024-10-08,0.4950000047683716
2024-10-09,0.5690000057220459
2024-10-10,0.5640000104904175
2024-10-11,0.5550000071525574
2024-10-14,0.5180000066757202
2024-10-15,0.5260000228881836
2024-10-16,0.5590000152587891
2024-10-17,0.550000011920929
2024-10-18,0.7099999785423279
2024-10-21,0.8100000023841858
2024-10-22,0.75
2024-10-23,0.7089999914169312
2024-10-24,0.7739999890327454
2024-10-25,0.734000027179718
2024-10-28,0.7929999828338623
2024-10-29,0.7829999923706055
2024-10-30,0.7350000143051147
2024-10-31,0.7379999756813049
2024-11-01,0.6990000009536743
2024-11-04,0.6869999766349792
2024-11-05,0.6899999976158142
2024-11-06,0.6819999814033508
2024-11-07,0.734000027179718
2024-11-08,0.7639999985694885
2024-11-11,0.8040000200271606
2024-11-12,0.8289999961853027
2024-11-13,0.8700000047683716
2024-11-14,0.7329999804496765
2024-11-15,0.6660000085830688
2024-11-18,0.6200000047683716
2024-11-19,0.5210000276565552
2024-11-20,0.5
2024-11-21,0.5799999833106995
