Date,VRPX
2022-02-28,21.700000762939453
2022-03-01,21.600000381469727
2022-03-02,20.899999618530273
2022-03-03,20.5
2022-03-04,20.299999237060547
2022-03-07,19.100000381469727
2022-03-08,20.5
2022-03-09,22.5
2022-03-10,21.299999237060547
2022-03-11,20.799999237060547
2022-03-14,19.0
2022-03-15,20.100000381469727
2022-03-16,20.899999618530273
2022-03-17,21.700000762939453
2022-03-18,21.5
2022-03-21,21.0
2022-03-22,22.899999618530273
2022-03-23,23.899999618530273
2022-03-24,23.799999237060547
2022-03-25,23.0
2022-03-28,22.299999237060547
2022-03-29,22.600000381469727
2022-03-30,22.899999618530273
2022-03-31,22.200000762939453
2022-04-01,22.100000381469727
2022-04-04,22.100000381469727
2022-04-05,22.5
2022-04-06,20.600000381469727
2022-04-07,21.0
2022-04-08,20.5
2022-04-11,20.540000915527344
2022-04-12,20.100000381469727
2022-04-13,20.700000762939453
2022-04-14,20.100000381469727
2022-04-18,17.799999237060547
2022-04-19,19.399999618530273
2022-04-20,18.899999618530273
2022-04-21,19.100000381469727
2022-04-22,17.600000381469727
2022-04-25,17.600000381469727
2022-04-26,17.5
2022-04-27,17.399999618530273
2022-04-28,17.5
2022-04-29,17.700000762939453
2022-05-02,18.100000381469727
2022-05-03,19.200000762939453
2022-05-04,19.600000381469727
2022-05-05,18.799999237060547
2022-05-06,17.399999618530273
2022-05-09,16.600000381469727
2022-05-10,14.699999809265137
2022-05-11,13.600000381469727
2022-05-12,13.300000190734863
2022-05-13,13.399999618530273
2022-05-16,12.899999618530273
2022-05-17,13.199999809265137
2022-05-18,13.300000190734863
2022-05-19,13.399999618530273
2022-05-20,12.899999618530273
2022-05-23,13.0
2022-05-24,12.199999809265137
2022-05-25,13.699999809265137
2022-05-26,13.699999809265137
2022-05-27,14.300000190734863
2022-05-31,14.199999809265137
2022-06-01,14.5
2022-06-02,14.300000190734863
2022-06-03,14.0
2022-06-06,13.899999618530273
2022-06-07,15.199999809265137
2022-06-08,15.5
2022-06-09,16.200000762939453
2022-06-10,15.300000190734863
2022-06-13,14.300000190734863
2022-06-14,14.100000381469727
2022-06-15,14.0
2022-06-16,14.199999809265137
2022-06-17,14.300000190734863
2022-06-21,14.699999809265137
2022-06-22,15.100000381469727
2022-06-23,15.0
2022-06-24,15.100000381469727
2022-06-27,15.699999809265137
2022-06-28,15.699999809265137
2022-06-29,16.700000762939453
2022-06-30,16.799999237060547
2022-07-01,16.600000381469727
2022-07-05,16.700000762939453
2022-07-06,17.200000762939453
2022-07-07,17.5
2022-07-08,17.799999237060547
2022-07-11,17.0
2022-07-12,16.200000762939453
2022-07-13,16.0
2022-07-14,16.200000762939453
2022-07-15,16.299999237060547
2022-07-18,15.800000190734863
2022-07-19,15.899999618530273
2022-07-20,15.899999618530273
2022-07-21,15.899999618530273
2022-07-22,15.699999809265137
2022-07-25,15.399999618530273
2022-07-26,15.399999618530273
2022-07-27,15.0
2022-07-28,15.0
2022-07-29,15.199999809265137
2022-08-01,15.0
2022-08-02,14.699999809265137
2022-08-03,16.299999237060547
2022-08-04,16.700000762939453
2022-08-05,17.0
2022-08-08,16.299999237060547
2022-08-09,15.600000381469727
2022-08-10,16.200000762939453
2022-08-11,16.600000381469727
2022-08-12,16.200000762939453
2022-08-15,16.799999237060547
2022-08-16,15.899999618530273
2022-08-17,15.800000190734863
2022-08-18,14.300000190734863
2022-08-19,13.0
2022-08-22,12.699999809265137
2022-08-23,13.300000190734863
2022-08-24,13.5
2022-08-25,13.739999771118164
2022-08-26,12.600000381469727
2022-08-29,12.899999618530273
2022-08-30,13.0
2022-08-31,12.699999809265137
2022-09-01,12.5
2022-09-02,12.260000228881836
2022-09-06,12.399999618530273
2022-09-07,12.199999809265137
2022-09-08,12.800000190734863
2022-09-09,12.600000381469727
2022-09-12,12.5
2022-09-13,13.100000381469727
2022-09-14,13.0
2022-09-15,13.100000381469727
2022-09-16,13.0
2022-09-19,12.800000190734863
2022-09-20,12.25
2022-09-21,12.399999618530273
2022-09-22,11.800000190734863
2022-09-23,11.5
2022-09-26,11.100000381469727
2022-09-27,11.300000190734863
2022-09-28,11.899999618530273
2022-09-29,11.600000381469727
2022-09-30,11.899999618530273
2022-10-03,11.800000190734863
2022-10-04,11.800000190734863
2022-10-05,11.800000190734863
2022-10-06,12.0
2022-10-07,11.600000381469727
2022-10-10,11.75
2022-10-11,11.300000190734863
2022-10-12,11.0
2022-10-13,10.699999809265137
2022-10-14,10.699999809265137
2022-10-17,10.899999618530273
2022-10-18,10.5
2022-10-19,9.899999618530273
2022-10-20,8.609999656677246
2022-10-21,9.050000190734863
2022-10-24,9.630000114440918
2022-10-25,9.949999809265137
2022-10-26,10.100000381469727
2022-10-27,10.399999618530273
2022-10-28,10.300000190734863
2022-10-31,10.699999809265137
2022-11-01,10.5
2022-11-02,10.09000015258789
2022-11-03,9.899999618530273
2022-11-04,9.800000190734863
2022-11-07,10.300000190734863
2022-11-08,9.979999542236328
2022-11-09,9.800000190734863
2022-11-10,8.670000076293945
2022-11-11,9.0
2022-11-14,8.819999694824219
2022-11-15,8.579999923706055
2022-11-16,8.449999809265137
2022-11-17,8.420000076293945
2022-11-18,8.140000343322754
2022-11-21,8.239999771118164
2022-11-22,7.880000114440918
2022-11-23,8.300000190734863
2022-11-25,8.100000381469727
2022-11-28,8.5600004196167
2022-11-29,8.5
2022-11-30,8.399999618530273
2022-12-01,8.5
2022-12-02,8.5
2022-12-05,8.3100004196167
2022-12-06,8.600000381469727
2022-12-07,8.199999809265137
2022-12-08,8.0
2022-12-09,7.5
2022-12-12,8.109999656677246
2022-12-13,8.199999809265137
2022-12-14,7.610000133514404
2022-12-15,8.0
2022-12-16,7.800000190734863
2022-12-19,7.800000190734863
2022-12-20,8.199999809265137
2022-12-21,7.300000190734863
2022-12-22,7.320000171661377
2022-12-23,7.050000190734863
2022-12-27,6.599999904632568
2022-12-28,6.5
2022-12-29,6.650000095367432
2022-12-30,6.21999979019165
2023-01-03,6.699999809265137
2023-01-04,7.400000095367432
2023-01-05,7.5
2023-01-06,7.099999904632568
2023-01-09,7.119999885559082
2023-01-10,7.460000038146973
2023-01-11,8.100000381469727
2023-01-12,8.199999809265137
2023-01-13,8.300000190734863
2023-01-17,8.0
2023-01-18,8.0
2023-01-19,7.650000095367432
2023-01-20,8.0
2023-01-23,7.869999885559082
2023-01-24,7.710000038146973
2023-01-25,7.880000114440918
2023-01-26,8.100000381469727
2023-01-27,8.0600004196167
2023-01-30,8.100000381469727
2023-01-31,9.899999618530273
2023-02-01,9.399999618530273
2023-02-02,10.600000381469727
2023-02-03,10.800000190734863
2023-02-06,10.800000190734863
2023-02-07,11.25
2023-02-08,10.5
2023-02-09,10.550000190734863
2023-02-10,10.600000381469727
2023-02-13,11.0
2023-02-14,11.0
2023-02-15,10.9399995803833
2023-02-16,11.5
2023-02-17,11.449999809265137
2023-02-21,10.399999618530273
2023-02-22,10.300000190734863
2023-02-23,10.199999809265137
2023-02-24,9.8100004196167
2023-02-27,9.609999656677246
2023-02-28,9.430000305175781
2023-03-01,9.5
2023-03-02,9.670000076293945
2023-03-03,9.300000190734863
2023-03-06,8.800000190734863
2023-03-07,9.149999618530273
2023-03-08,8.960000038146973
2023-03-09,8.789999961853027
2023-03-10,8.899999618530273
2023-03-13,8.449999809265137
2023-03-14,7.869999885559082
2023-03-15,8.0
2023-03-16,8.239999771118164
2023-03-17,8.800000190734863
2023-03-20,8.5
2023-03-21,8.5
2023-03-22,8.5
2023-03-23,8.5
2023-03-24,8.359999656677246
2023-03-27,8.1899995803833
2023-03-28,8.0
2023-03-29,7.599999904632568
2023-03-30,7.900000095367432
2023-03-31,7.849999904632568
2023-04-03,7.900000095367432
2023-04-04,7.789999961853027
2023-04-05,7.900000095367432
2023-04-06,7.800000190734863
2023-04-10,7.789999961853027
2023-04-11,7.380000114440918
2023-04-12,7.550000190734863
2023-04-13,7.639999866485596
2023-04-14,7.670000076293945
2023-04-17,7.570000171661377
2023-04-18,7.369999885559082
2023-04-19,7.050000190734863
2023-04-20,7.699999809265137
2023-04-21,7.199999809265137
2023-04-24,7.300000190734863
2023-04-25,7.0
2023-04-26,6.670000076293945
2023-04-27,6.829999923706055
2023-04-28,7.110000133514404
2023-05-01,6.760000228881836
2023-05-02,6.400000095367432
2023-05-03,6.590000152587891
2023-05-04,6.699999809265137
2023-05-05,7.159999847412109
2023-05-08,7.699999809265137
2023-05-09,7.360000133514404
2023-05-10,7.800000190734863
2023-05-11,8.579999923706055
2023-05-12,8.800000190734863
2023-05-15,8.600000381469727
2023-05-16,8.15999984741211
2023-05-17,8.25
2023-05-18,8.300000190734863
2023-05-19,8.399999618530273
2023-05-22,8.199999809265137
2023-05-23,8.010000228881836
2023-05-24,7.849999904632568
2023-05-25,7.880000114440918
2023-05-26,7.909999847412109
2023-05-30,7.75
2023-05-31,7.849999904632568
2023-06-01,7.699999809265137
2023-06-02,7.699999809265137
2023-06-05,8.890000343322754
2023-06-06,9.140000343322754
2023-06-07,9.039999961853027
2023-06-08,8.899999618530273
2023-06-09,9.039999961853027
2023-06-12,8.890000343322754
2023-06-13,9.15999984741211
2023-06-14,9.5
2023-06-15,9.199999809265137
2023-06-16,10.800000190734863
2023-06-20,9.899999618530273
2023-06-21,9.899999618530273
2023-06-22,9.699999809265137
2023-06-23,10.699999809265137
2023-06-26,10.350000381469727
2023-06-27,10.199999809265137
2023-06-28,10.899999618530273
2023-06-29,10.600000381469727
2023-06-30,10.800000190734863
2023-07-03,11.0
2023-07-05,10.600000381469727
2023-07-06,10.5
2023-07-07,10.399999618530273
2023-07-10,10.100000381469727
2023-07-11,9.65999984741211
2023-07-12,10.199999809265137
2023-07-13,9.800000190734863
2023-07-14,9.800000190734863
2023-07-17,9.850000381469727
2023-07-18,9.5
2023-07-19,9.399999618530273
2023-07-20,9.0
2023-07-21,9.100000381469727
2023-07-24,8.890000343322754
2023-07-25,8.399999618530273
2023-07-26,8.399999618530273
2023-07-27,8.699999809265137
2023-07-28,8.949999809265137
2023-07-31,8.899999618530273
2023-08-01,9.0
2023-08-02,8.600000381469727
2023-08-03,8.75
2023-08-04,8.649999618530273
2023-08-07,8.800000190734863
2023-08-08,9.010000228881836
2023-08-09,8.5
2023-08-10,9.0
2023-08-11,8.800000190734863
2023-08-14,9.0
2023-08-15,8.949999809265137
2023-08-16,8.9399995803833
2023-08-17,8.850000381469727
2023-08-18,9.100000381469727
2023-08-21,8.800000190734863
2023-08-22,8.5
2023-08-23,8.630000114440918
2023-08-24,8.819999694824219
2023-08-25,8.90999984741211
2023-08-28,8.989999771118164
2023-08-29,9.0
2023-08-30,8.989999771118164
2023-08-31,8.600000381469727
2023-09-01,9.0
2023-09-05,8.600000381469727
2023-09-06,8.59000015258789
2023-09-07,8.210000038146973
2023-09-08,8.390000343322754
2023-09-11,7.869999885559082
2023-09-12,8.130000114440918
2023-09-13,8.0
2023-09-14,7.900000095367432
2023-09-15,7.889999866485596
2023-09-18,7.699999809265137
2023-09-19,8.300000190734863
2023-09-20,8.050000190734863
2023-09-21,7.659999847412109
2023-09-22,7.699999809265137
2023-09-25,7.699999809265137
2023-09-26,7.599999904632568
2023-09-27,7.699999809265137
2023-09-28,7.599999904632568
2023-09-29,8.0
2023-10-02,8.109999656677246
2023-10-03,7.800000190734863
2023-10-04,8.0
2023-10-05,7.699999809265137
2023-10-06,7.730000019073486
2023-10-09,7.730000019073486
2023-10-10,7.730000019073486
2023-10-11,7.800000190734863
2023-10-12,8.199999809265137
2023-10-13,8.199999809265137
2023-10-16,7.800000190734863
2023-10-17,7.769999980926514
2023-10-18,7.800000190734863
2023-10-19,7.989999771118164
2023-10-20,7.449999809265137
2023-10-23,7.519999980926514
2023-10-24,7.400000095367432
2023-10-25,7.349999904632568
2023-10-26,7.400000095367432
2023-10-27,7.110000133514404
2023-10-30,7.199999809265137
2023-10-31,7.449999809265137
2023-11-01,6.929999828338623
2023-11-02,7.010000228881836
2023-11-03,7.210000038146973
2023-11-06,7.5
2023-11-07,7.900000095367432
2023-11-08,7.099999904632568
2023-11-09,7.199999809265137
2023-11-10,7.300000190734863
2023-11-13,7.630000114440918
2023-11-14,8.0
2023-11-15,7.420000076293945
2023-11-16,7.110000133514404
2023-11-17,7.0
2023-11-20,6.5
2023-11-21,6.210000038146973
2023-11-22,5.309999942779541
2023-11-24,5.230000019073486
2023-11-27,4.800000190734863
2023-11-28,4.099999904632568
2023-11-29,3.9100000858306885
2023-11-30,4.0
2023-12-01,3.950000047683716
2023-12-04,4.449999809265137
2023-12-05,4.090000152587891
2023-12-06,3.799999952316284
2023-12-07,3.950000047683716
2023-12-08,3.5199999809265137
2023-12-11,4.099999904632568
2023-12-12,3.9000000953674316
2023-12-13,3.7200000286102295
2023-12-14,2.4000000953674316
2023-12-15,3.9200000762939453
2023-12-18,3.369999885559082
2023-12-19,3.609999895095825
2023-12-20,3.549999952316284
2023-12-21,3.5999999046325684
2023-12-22,3.549999952316284
2023-12-26,3.4000000953674316
2023-12-27,3.390000104904175
2023-12-28,3.309999942779541
2023-12-29,3.200000047683716
2024-01-02,3.190000057220459
2024-01-03,3.059999942779541
2024-01-04,3.3499999046325684
2024-01-05,3.299999952316284
2024-01-08,3.2699999809265137
2024-01-09,3.119999885559082
2024-01-10,2.990000009536743
2024-01-11,2.680000066757202
2024-01-12,2.6700000762939453
2024-01-16,2.8499999046325684
2024-01-17,3.0
2024-01-18,2.990000009536743
2024-01-19,3.0999999046325684
2024-01-22,3.069999933242798
2024-01-23,3.069999933242798
2024-01-24,3.0399999618530273
2024-01-25,3.109999895095825
2024-01-26,3.0999999046325684
2024-01-29,3.180000066757202
2024-01-30,3.25
2024-01-31,3.299999952316284
2024-02-01,3.490000009536743
2024-02-02,3.390000104904175
2024-02-05,3.700000047683716
2024-02-06,4.139999866485596
2024-02-07,3.809999942779541
2024-02-08,3.75
2024-02-09,3.700000047683716
2024-02-12,3.5899999141693115
2024-02-13,3.690000057220459
2024-02-14,3.859999895095825
2024-02-15,3.549999952316284
2024-02-16,3.309999942779541
2024-02-20,2.700000047683716
2024-02-21,3.0
2024-02-22,3.0999999046325684
2024-02-23,3.380000114440918
2024-02-26,3.4000000953674316
