Date,CDT
2022-10-24,10.085000038146973
2022-10-25,10.119999885559082
2022-10-26,10.119999885559082
2022-10-27,10.149999618530273
2022-10-28,10.149999618530273
2022-10-31,10.149999618530273
2022-11-01,10.109999656677246
2022-11-02,10.119999885559082
2022-11-03,10.119999885559082
2022-11-04,10.130000114440918
2022-11-07,10.130000114440918
2022-11-08,10.130000114440918
2022-11-09,10.119999885559082
2022-11-10,10.130000114440918
2022-11-11,10.130000114440918
2022-11-14,10.130000114440918
2022-11-15,10.145000457763672
2022-11-16,10.140000343322754
2022-11-17,10.140000343322754
2022-11-18,10.140000343322754
2022-11-21,10.140000343322754
2022-11-22,10.142999649047852
2022-11-23,10.140000343322754
2022-11-25,10.140000343322754
2022-11-28,10.140000343322754
2022-11-29,10.140000343322754
2022-11-30,10.149999618530273
2022-12-01,10.149999618530273
2022-12-02,10.149999618530273
2022-12-05,10.15999984741211
2022-12-06,10.15999984741211
2022-12-07,10.15999984741211
2022-12-08,10.149999618530273
2022-12-09,10.149999618530273
2022-12-12,10.170000076293945
2022-12-13,10.15999984741211
2022-12-14,10.170000076293945
2022-12-15,10.170000076293945
2022-12-16,10.1899995803833
2022-12-19,10.1899995803833
2022-12-20,10.199999809265137
2022-12-21,10.199999809265137
2022-12-22,10.175000190734863
2022-12-23,10.229999542236328
2022-12-27,10.234999656677246
2022-12-28,10.239999771118164
2022-12-29,10.239999771118164
2022-12-30,10.25
2023-01-03,10.25
2023-01-04,10.279999732971191
2023-01-05,10.289999961853027
2023-01-06,10.3100004196167
2023-01-09,10.3100004196167
2023-01-10,10.3100004196167
2023-01-11,10.300000190734863
2023-01-12,10.302000045776367
2023-01-13,10.319999694824219
2023-01-17,10.319999694824219
2023-01-18,10.319999694824219
2023-01-19,10.319999694824219
2023-01-20,10.3100004196167
2023-01-23,10.300000190734863
2023-01-24,10.359999656677246
2023-01-25,10.369999885559082
2023-01-26,10.34000015258789
2023-01-27,10.34000015258789
2023-01-30,10.34000015258789
2023-01-31,10.307000160217285
2023-02-01,10.345000267028809
2023-02-02,10.359999656677246
2023-02-03,10.3100004196167
2023-02-06,10.3100004196167
2023-02-07,10.3100004196167
2023-02-08,10.319999694824219
2023-02-09,10.354999542236328
2023-02-10,10.354999542236328
2023-02-13,10.350000381469727
2023-02-14,10.319999694824219
2023-02-15,10.319999694824219
2023-02-16,10.34000015258789
2023-02-17,10.34000015258789
2023-02-21,10.34000015258789
2023-02-22,10.350000381469727
2023-02-23,10.350000381469727
2023-02-24,10.350000381469727
2023-02-27,10.350000381469727
2023-02-28,10.350000381469727
2023-03-01,10.350000381469727
2023-03-02,10.350000381469727
2023-03-03,10.350000381469727
2023-03-06,10.34000015258789
2023-03-07,10.329999923706055
2023-03-08,10.329999923706055
2023-03-09,10.362000465393066
2023-03-10,10.329999923706055
2023-03-13,10.345000267028809
2023-03-14,10.369999885559082
2023-03-15,10.369999885559082
2023-03-16,10.369999885559082
2023-03-17,10.369999885559082
2023-03-20,10.369999885559082
2023-03-21,10.369999885559082
2023-03-22,10.359999656677246
2023-03-23,10.40999984741211
2023-03-24,10.40999984741211
2023-03-27,10.369999885559082
2023-03-28,10.390000343322754
2023-03-29,10.390000343322754
2023-03-30,10.399999618530273
2023-03-31,10.520000457763672
2023-04-03,10.449999809265137
2023-04-04,10.449999809265137
2023-04-05,10.449999809265137
2023-04-06,10.449999809265137
2023-04-10,10.449999809265137
2023-04-11,10.449999809265137
2023-04-12,10.399999618530273
2023-04-13,10.444999694824219
2023-04-14,10.430000305175781
2023-04-17,10.460000038146973
2023-04-18,10.460000038146973
2023-04-19,10.449999809265137
2023-04-20,10.430000305175781
2023-04-21,10.460000038146973
2023-04-24,10.473999977111816
2023-04-25,10.473999977111816
2023-04-26,10.473999977111816
2023-04-27,10.473999977111816
2023-04-28,10.473999977111816
2023-05-01,10.473999977111816
2023-05-02,10.430000305175781
2023-05-03,10.479999542236328
2023-05-04,10.430000305175781
2023-05-05,10.470000267028809
2023-05-08,10.470000267028809
2023-05-09,10.470000267028809
2023-05-10,10.470000267028809
2023-05-11,10.479000091552734
2023-05-12,10.484999656677246
2023-05-15,10.494999885559082
2023-05-16,10.5
2023-05-17,10.5
2023-05-18,10.5
2023-05-19,10.5600004196167
2023-05-22,10.5600004196167
2023-05-23,10.579999923706055
2023-05-24,10.579999923706055
2023-05-25,10.66100025177002
2023-05-26,10.66100025177002
2023-05-30,10.600000381469727
2023-05-31,10.600000381469727
2023-06-01,10.664999961853027
2023-06-02,10.664999961853027
2023-06-05,10.664999961853027
2023-06-06,10.664999961853027
2023-06-07,10.699999809265137
2023-06-08,10.699999809265137
2023-06-09,10.699999809265137
2023-06-12,10.699999809265137
2023-06-13,10.699999809265137
2023-06-14,10.699999809265137
2023-06-15,10.649999618530273
2023-06-16,10.649999618530273
2023-06-20,10.649999618530273
2023-06-21,10.649999618530273
2023-06-22,10.649999618530273
2023-06-23,10.649999618530273
2023-06-26,10.640000343322754
2023-06-27,10.6899995803833
2023-06-28,10.6899995803833
2023-06-29,10.6899995803833
2023-06-30,10.6899995803833
2023-07-03,10.6899995803833
2023-07-05,10.6899995803833
2023-07-06,10.720000267028809
2023-07-07,10.699999809265137
2023-07-10,10.739999771118164
2023-07-11,10.739999771118164
2023-07-12,10.739999771118164
2023-07-13,10.739999771118164
2023-07-14,10.739999771118164
2023-07-17,10.65999984741211
2023-07-18,10.8100004196167
2023-07-19,10.670000076293945
2023-07-20,10.760000228881836
2023-07-21,10.800000190734863
2023-07-24,10.779999732971191
2023-07-25,10.779999732971191
2023-07-26,10.779999732971191
2023-07-27,10.779999732971191
2023-07-28,10.779999732971191
2023-07-31,10.779999732971191
2023-08-01,10.779999732971191
2023-08-02,10.779999732971191
2023-08-03,10.789999961853027
2023-08-04,10.789999961853027
2023-08-07,10.789999961853027
2023-08-08,10.789999961853027
2023-08-09,10.789999961853027
2023-08-10,10.829999923706055
2023-08-11,10.760000228881836
2023-08-14,10.8100004196167
2023-08-15,10.8100004196167
2023-08-16,10.8100004196167
2023-08-17,10.8100004196167
2023-08-18,10.8100004196167
2023-08-21,10.8100004196167
2023-08-22,10.8100004196167
2023-08-23,10.8100004196167
2023-08-24,10.8100004196167
2023-08-25,10.8100004196167
2023-08-28,10.8100004196167
2023-08-29,10.789999961853027
2023-08-30,10.600000381469727
2023-08-31,10.680999755859375
2023-09-01,10.899999618530273
2023-09-05,10.800000190734863
2023-09-06,10.779999732971191
2023-09-07,10.779999732971191
2023-09-08,10.779999732971191
2023-09-11,10.819999694824219
2023-09-12,10.819999694824219
2023-09-13,10.819999694824219
2023-09-14,10.890000343322754
2023-09-15,10.239999771118164
2023-09-18,11.300000190734863
2023-09-19,14.100000381469727
2023-09-20,12.84000015258789
2023-09-21,16.989999771118164
2023-09-22,16.850000381469727
2023-09-25,10.380000114440918
2023-09-26,6.559999942779541
2023-09-27,6.300000190734863
2023-09-28,6.519999980926514
2023-09-29,5.96999979019165
2023-10-02,6.03000020980835
2023-10-03,4.829999923706055
2023-10-04,3.940000057220459
2023-10-05,3.109999895095825
2023-10-06,2.680000066757202
2023-10-09,2.180000066757202
2023-10-10,2.25
2023-10-11,1.9800000190734863
2023-10-12,1.7699999809265137
2023-10-13,1.7599999904632568
2023-10-16,1.8899999856948853
2023-10-17,1.7400000095367432
2023-10-18,1.7599999904632568
2023-10-19,1.7400000095367432
2023-10-20,1.4600000381469727
2023-10-23,1.6299999952316284
2023-10-24,1.565000057220459
2023-10-25,1.340000033378601
2023-10-26,1.1699999570846558
2023-10-27,1.0499999523162842
2023-10-30,1.5700000524520874
2023-10-31,1.809999942779541
2023-11-01,1.5299999713897705
2023-11-02,1.5199999809265137
2023-11-03,1.2599999904632568
2023-11-06,1.3700000047683716
2023-11-07,1.309999942779541
2023-11-08,1.3799999952316284
2023-11-09,1.2100000381469727
2023-11-10,1.2400000095367432
2023-11-13,1.1699999570846558
2023-11-14,1.159999966621399
2023-11-15,1.059999942779541
2023-11-16,1.1710000038146973
2023-11-17,1.25
2023-11-20,1.2799999713897705
2023-11-21,1.2999999523162842
2023-11-22,1.7999999523162842
2023-11-24,1.840000033378601
2023-11-27,2.2799999713897705
2023-11-28,2.950000047683716
2023-11-29,5.099999904632568
2023-11-30,4.679999828338623
2023-12-01,5.510000228881836
2023-12-04,3.6549999713897705
2023-12-05,2.680000066757202
2023-12-06,3.0199999809265137
2023-12-07,3.5399999618530273
2023-12-08,5.150000095367432
2023-12-11,5.900000095367432
2023-12-12,6.070000171661377
2023-12-13,6.820000171661377
2023-12-14,7.139999866485596
2023-12-15,7.059999942779541
2023-12-18,6.139999866485596
2023-12-19,4.179999828338623
2023-12-20,5.050000190734863
2023-12-21,5.0
2023-12-22,4.840000152587891
2023-12-26,5.039999961853027
2023-12-27,5.21999979019165
2023-12-28,4.900000095367432
2023-12-29,4.550000190734863
2024-01-02,4.690000057220459
2024-01-03,4.670000076293945
2024-01-04,4.889999866485596
2024-01-05,5.190000057220459
2024-01-08,4.989999771118164
2024-01-09,4.909999847412109
2024-01-10,4.099999904632568
2024-01-11,4.480000019073486
2024-01-12,4.090000152587891
2024-01-16,3.549999952316284
2024-01-17,3.0999999046325684
2024-01-18,2.819999933242798
2024-01-19,2.859999895095825
2024-01-22,2.940000057220459
2024-01-23,3.0299999713897705
2024-01-24,2.940000057220459
2024-01-25,2.880000114440918
2024-01-26,2.7799999713897705
2024-01-29,3.1500000953674316
2024-01-30,2.8299999237060547
2024-01-31,2.619999885559082
2024-02-01,2.640000104904175
2024-02-02,2.7799999713897705
2024-02-05,2.430000066757202
2024-02-06,2.880000114440918
2024-02-07,2.740000009536743
2024-02-08,3.234999895095825
2024-02-09,2.75
2024-02-12,2.7699999809265137
2024-02-13,3.240000009536743
2024-02-14,3.180000066757202
2024-02-15,3.049999952316284
2024-02-16,2.990000009536743
2024-02-20,2.9200000762939453
2024-02-21,2.6500000953674316
2024-02-22,2.8299999237060547
2024-02-23,2.809999942779541
2024-02-26,3.140000104904175
2024-02-27,2.9700000286102295
2024-02-28,2.8499999046325684
2024-02-29,2.569999933242798
2024-03-01,2.5899999141693115
2024-03-04,2.690000057220459
2024-03-05,2.7699999809265137
2024-03-06,2.75
2024-03-07,2.6500000953674316
2024-03-08,2.7799999713897705
2024-03-11,3.680000066757202
2024-03-12,3.4200000762939453
2024-03-13,3.0899999141693115
2024-03-14,3.180000066757202
2024-03-15,3.5299999713897705
2024-03-18,3.1600000858306885
2024-03-19,3.180000066757202
2024-03-20,3.4649999141693115
2024-03-21,3.450000047683716
2024-03-22,3.299999952316284
2024-03-25,3.3499999046325684
2024-03-26,3.4100000858306885
2024-03-27,3.569999933242798
2024-03-28,3.6700000762939453
2024-04-01,3.509999990463257
2024-04-02,3.430000066757202
2024-04-03,3.3399999141693115
2024-04-04,3.2699999809265137
2024-04-05,3.259999990463257
2024-04-08,3.25
2024-04-09,3.1700000762939453
2024-04-10,3.0999999046325684
2024-04-11,3.190000057220459
2024-04-12,3.180000066757202
2024-04-15,3.2200000286102295
2024-04-16,3.0899999141693115
2024-04-17,2.9700000286102295
2024-04-18,2.990000009536743
2024-04-19,3.119999885559082
2024-04-22,3.0799999237060547
2024-04-23,3.1500000953674316
2024-04-24,3.180000066757202
2024-04-25,3.0999999046325684
2024-04-26,3.1700000762939453
2024-04-29,3.3399999141693115
2024-04-30,3.009999990463257
2024-05-01,2.819999933242798
2024-05-02,2.990000009536743
2024-05-03,3.0
2024-05-06,3.0799999237060547
2024-05-07,3.2100000381469727
2024-05-08,2.950000047683716
2024-05-09,3.0399999618530273
2024-05-10,2.9700000286102295
2024-05-13,3.0899999141693115
2024-05-14,2.8399999141693115
2024-05-15,2.9700000286102295
2024-05-16,2.940000057220459
2024-05-17,2.9700000286102295
2024-05-20,2.9100000858306885
2024-05-21,3.0
2024-05-22,2.9600000381469727
2024-05-23,2.9600000381469727
2024-05-24,2.8399999141693115
2024-05-28,3.0299999713897705
2024-05-29,3.0299999713897705
2024-05-30,3.0
2024-05-31,3.0399999618530273
2024-06-03,3.0
2024-06-04,2.9600000381469727
2024-06-05,2.859999895095825
2024-06-06,2.809999942779541
2024-06-07,2.8399999141693115
2024-06-10,2.740000009536743
2024-06-11,2.7100000381469727
2024-06-12,2.1500000953674316
2024-06-13,2.0199999809265137
2024-06-14,1.7999999523162842
2024-06-17,1.690000057220459
2024-06-18,1.590000033378601
2024-06-20,1.4600000381469727
2024-06-21,1.559999942779541
2024-06-24,1.4500000476837158
2024-06-25,1.2300000190734863
2024-06-26,1.059999942779541
2024-06-27,1.0199999809265137
2024-06-28,1.059999942779541
2024-07-01,0.9950000047683716
2024-07-02,0.8790000081062317
2024-07-03,0.6399999856948853
2024-07-05,0.531000018119812
2024-07-08,0.5
2024-07-09,0.4180000126361847
2024-07-10,0.29499998688697815
2024-07-11,0.28999999165534973
2024-07-12,0.2630000114440918
2024-07-15,0.23999999463558197
2024-07-16,0.25099998712539673
2024-07-17,0.26899999380111694
2024-07-18,0.25999999046325684
2024-07-19,0.23800000548362732
2024-07-22,0.2370000034570694
2024-07-23,0.25099998712539673
2024-07-24,0.2639999985694885
2024-07-25,0.24199999868869781
2024-07-26,0.24500000476837158
2024-07-29,0.2329999953508377
2024-07-30,0.21899999678134918
2024-07-31,0.23199999332427979
2024-08-01,0.20499999821186066
2024-08-02,0.20100000500679016
2024-08-05,0.18000000715255737
2024-08-06,0.18299999833106995
2024-08-07,0.16500000655651093
2024-08-08,0.17000000178813934
2024-08-09,0.1899999976158142
2024-08-12,0.17000000178813934
2024-08-13,0.1379999965429306
2024-08-14,0.14900000393390656
2024-08-15,0.15800000727176666
2024-08-16,0.1589999943971634
2024-08-19,0.15800000727176666
2024-08-20,0.16099999845027924
2024-08-21,0.15800000727176666
2024-08-22,0.16500000655651093
2024-08-23,0.16500000655651093
2024-08-26,0.16200000047683716
2024-08-27,0.15299999713897705
2024-08-28,0.14499999582767487
2024-08-29,0.12999999523162842
2024-08-30,0.12300000339746475
2024-09-03,0.1289999932050705
2024-09-04,0.12300000339746475
2024-09-05,0.125
2024-09-06,0.12399999797344208
2024-09-09,0.125
2024-09-10,0.12999999523162842
2024-09-11,0.14300000667572021
2024-09-12,0.1379999965429306
2024-09-13,0.1340000033378601
2024-09-16,0.12999999523162842
2024-09-17,0.14000000059604645
2024-09-18,0.13500000536441803
2024-09-19,0.1340000033378601
2024-09-20,0.13899999856948853
2024-09-23,0.12600000202655792
2024-09-24,0.12600000202655792
2024-09-25,0.12700000405311584
2024-09-26,0.1289999932050705
2024-09-27,0.125
2024-09-30,0.11900000274181366
2024-10-01,0.10599999874830246
2024-10-02,0.0949999988079071
2024-10-03,0.0989999994635582
2024-10-04,0.0989999994635582
2024-10-07,0.10000000149011612
2024-10-08,0.10700000077486038
2024-10-09,0.10999999940395355
2024-10-10,0.10199999809265137
2024-10-11,0.11599999666213989
2024-10-14,0.10899999737739563
2024-10-15,0.10300000011920929
2024-10-16,0.11400000005960464
2024-10-17,0.10199999809265137
2024-10-18,0.1120000034570694
2024-10-21,0.10599999874830246
2024-10-22,0.11299999803304672
2024-10-23,0.13199999928474426
2024-10-24,0.12200000137090683
2024-10-25,0.1120000034570694
2024-10-28,0.1080000028014183
2024-10-29,0.10499999672174454
2024-10-30,0.10100000351667404
2024-10-31,0.09099999815225601
2024-11-01,0.08799999952316284
2024-11-04,0.0989999994635582
2024-11-05,0.10499999672174454
2024-11-06,0.10700000077486038
2024-11-07,0.09600000083446503
2024-11-08,0.10899999737739563
2024-11-11,0.10000000149011612
2024-11-12,0.10199999809265137
2024-11-13,0.0949999988079071
2024-11-14,0.09399999678134918
2024-11-15,0.08500000089406967
2024-11-18,0.09200000017881393
2024-11-19,0.09200000017881393
2024-11-20,0.09200000017881393
2024-11-21,0.1080000028014183
