Date,TEF
2022-02-28,4.699999809265137
2022-03-01,4.650000095367432
2022-03-02,4.730000019073486
2022-03-03,4.570000171661377
2022-03-04,4.269999980926514
2022-03-07,4.119999885559082
2022-03-08,4.170000076293945
2022-03-09,4.349999904632568
2022-03-10,4.349999904632568
2022-03-11,4.289999961853027
2022-03-14,4.329999923706055
2022-03-15,4.389999866485596
2022-03-16,4.489999771118164
2022-03-17,4.610000133514404
2022-03-18,4.570000171661377
2022-03-21,4.579999923706055
2022-03-22,4.630000114440918
2022-03-23,4.550000190734863
2022-03-24,4.599999904632568
2022-03-25,4.619999885559082
2022-03-28,4.710000038146973
2022-03-29,4.78000020980835
2022-03-30,4.860000133514404
2022-03-31,4.800000190734863
2022-04-01,4.869999885559082
2022-04-04,4.840000152587891
2022-04-05,4.840000152587891
2022-04-06,4.929999828338623
2022-04-07,4.949999809265137
2022-04-08,4.96999979019165
2022-04-11,5.019999980926514
2022-04-12,5.139999866485596
2022-04-13,5.340000152587891
2022-04-14,5.360000133514404
2022-04-18,5.329999923706055
2022-04-19,5.309999942779541
2022-04-20,5.28000020980835
2022-04-21,5.150000095367432
2022-04-22,5.150000095367432
2022-04-25,5.159999847412109
2022-04-26,4.989999771118164
2022-04-27,4.900000095367432
2022-04-28,4.929999828338623
2022-04-29,4.78000020980835
2022-05-02,4.78000020980835
2022-05-03,4.900000095367432
2022-05-04,4.989999771118164
2022-05-05,4.960000038146973
2022-05-06,4.929999828338623
2022-05-09,4.840000152587891
2022-05-10,4.820000171661377
2022-05-11,4.78000020980835
2022-05-12,4.920000076293945
2022-05-13,4.920000076293945
2022-05-16,4.949999809265137
2022-05-17,5.050000190734863
2022-05-18,4.920000076293945
2022-05-19,4.909999847412109
2022-05-20,4.960000038146973
2022-05-23,5.090000152587891
2022-05-24,5.269999980926514
2022-05-25,5.269999980926514
2022-05-26,5.269999980926514
2022-05-27,5.260000228881836
2022-05-31,5.320000171661377
2022-06-01,5.070000171661377
2022-06-02,5.110000133514404
2022-06-03,5.050000190734863
2022-06-06,5.039999961853027
2022-06-07,5.03000020980835
2022-06-08,4.949999809265137
2022-06-09,4.849999904632568
2022-06-10,4.75
2022-06-13,4.630000114440918
2022-06-14,4.599999904632568
2022-06-15,4.699999809265137
2022-06-16,4.659999847412109
2022-06-17,4.659999847412109
2022-06-21,4.820000171661377
2022-06-22,4.909999847412109
2022-06-23,5.010000228881836
2022-06-24,5.03000020980835
2022-06-27,5.019999980926514
2022-06-28,5.050000190734863
2022-06-29,5.110000133514404
2022-06-30,5.130000114440918
2022-07-01,5.139999866485596
2022-07-05,5.070000171661377
2022-07-06,4.849999904632568
2022-07-07,4.829999923706055
2022-07-08,4.809999942779541
2022-07-11,4.829999923706055
2022-07-12,4.849999904632568
2022-07-13,4.860000133514404
2022-07-14,4.769999980926514
2022-07-15,4.75
2022-07-18,4.71999979019165
2022-07-19,4.769999980926514
2022-07-20,4.659999847412109
2022-07-21,4.599999904632568
2022-07-22,4.5
2022-07-25,4.610000133514404
2022-07-26,4.53000020980835
2022-07-27,4.550000190734863
2022-07-28,4.449999809265137
2022-07-29,4.5
2022-08-01,4.380000114440918
2022-08-02,4.400000095367432
2022-08-03,4.349999904632568
2022-08-04,4.329999923706055
2022-08-05,4.429999828338623
2022-08-08,4.380000114440918
2022-08-09,4.440000057220459
2022-08-10,4.420000076293945
2022-08-11,4.429999828338623
2022-08-12,4.429999828338623
2022-08-15,4.340000152587891
2022-08-16,4.429999828338623
2022-08-17,4.340000152587891
2022-08-18,4.329999923706055
2022-08-19,4.260000228881836
2022-08-22,4.239999771118164
2022-08-23,4.21999979019165
2022-08-24,4.150000095367432
2022-08-25,4.170000076293945
2022-08-26,4.090000152587891
2022-08-29,4.119999885559082
2022-08-30,4.099999904632568
2022-08-31,4.079999923706055
2022-09-01,4.099999904632568
2022-09-02,4.050000190734863
2022-09-06,3.940000057220459
2022-09-07,3.940000057220459
2022-09-08,3.819999933242798
2022-09-09,3.9000000953674316
2022-09-12,3.940000057220459
2022-09-13,3.8399999141693115
2022-09-14,3.859999895095825
2022-09-15,3.809999942779541
2022-09-16,3.8299999237060547
2022-09-19,3.8399999141693115
2022-09-20,3.7300000190734863
2022-09-21,3.569999933242798
2022-09-22,3.569999933242798
2022-09-23,3.490000009536743
2022-09-26,3.3499999046325684
2022-09-27,3.3499999046325684
2022-09-28,3.3299999237060547
2022-09-29,3.240000009536743
2022-09-30,3.240000009536743
2022-10-03,3.369999885559082
2022-10-04,3.440000057220459
2022-10-05,3.309999942779541
2022-10-06,3.2300000190734863
2022-10-07,3.2300000190734863
2022-10-10,3.190000057220459
2022-10-11,3.180000066757202
2022-10-12,3.1500000953674316
2022-10-13,3.200000047683716
2022-10-14,3.180000066757202
2022-10-17,3.259999990463257
2022-10-18,3.299999952316284
2022-10-19,3.309999942779541
2022-10-20,3.2300000190734863
2022-10-21,3.200000047683716
2022-10-24,3.2200000286102295
2022-10-25,3.299999952316284
2022-10-26,3.3299999237060547
2022-10-27,3.2799999713897705
2022-10-28,3.4100000858306885
2022-10-31,3.450000047683716
2022-11-01,3.4700000286102295
2022-11-02,3.4700000286102295
2022-11-03,3.4200000762939453
2022-11-04,3.6500000953674316
2022-11-07,3.609999895095825
2022-11-08,3.680000066757202
2022-11-09,3.609999895095825
2022-11-10,3.7100000381469727
2022-11-11,3.7300000190734863
2022-11-14,3.75
2022-11-15,3.6700000762939453
2022-11-16,3.630000114440918
2022-11-17,3.680000066757202
2022-11-18,3.680000066757202
2022-11-21,3.680000066757202
2022-11-22,3.740000009536743
2022-11-23,3.7300000190734863
2022-11-25,3.7899999618530273
2022-11-28,3.700000047683716
2022-11-29,3.690000057220459
2022-11-30,3.7200000286102295
2022-12-01,3.7699999809265137
2022-12-02,3.7200000286102295
2022-12-05,3.6600000858306885
2022-12-06,3.6700000762939453
2022-12-07,3.640000104904175
2022-12-08,3.559999942779541
2022-12-09,3.569999933242798
2022-12-12,3.5799999237060547
2022-12-13,3.440000057220459
2022-12-14,3.4600000381469727
2022-12-15,3.440000057220459
2022-12-16,3.4100000858306885
2022-12-19,3.4100000858306885
2022-12-20,3.4100000858306885
2022-12-21,3.509999990463257
2022-12-22,3.5299999713897705
2022-12-23,3.549999952316284
2022-12-27,3.559999942779541
2022-12-28,3.5399999618530273
2022-12-29,3.619999885559082
2022-12-30,3.569999933242798
2023-01-03,3.630000114440918
2023-01-04,3.7100000381469727
2023-01-05,3.700000047683716
2023-01-06,3.759999990463257
2023-01-09,3.7799999713897705
2023-01-10,3.8299999237060547
2023-01-11,3.869999885559082
2023-01-12,3.9600000381469727
2023-01-13,3.9700000286102295
2023-01-17,3.950000047683716
2023-01-18,3.8399999141693115
2023-01-19,3.8499999046325684
2023-01-20,3.9100000858306885
2023-01-23,3.9200000762939453
2023-01-24,3.890000104904175
2023-01-25,3.8499999046325684
2023-01-26,3.809999942779541
2023-01-27,3.8399999141693115
2023-01-30,3.8399999141693115
2023-01-31,3.8399999141693115
2023-02-01,3.890000104904175
2023-02-02,3.9100000858306885
2023-02-03,3.759999990463257
2023-02-06,3.7100000381469727
2023-02-07,3.740000009536743
2023-02-08,3.799999952316284
2023-02-09,3.75
2023-02-10,3.809999942779541
2023-02-13,3.819999933242798
2023-02-14,3.950000047683716
2023-02-15,3.9800000190734863
2023-02-16,4.019999980926514
2023-02-17,4.090000152587891
2023-02-21,3.990000009536743
2023-02-22,4.03000020980835
2023-02-23,4.079999923706055
2023-02-24,4.119999885559082
2023-02-27,4.150000095367432
2023-02-28,4.090000152587891
2023-03-01,4.139999866485596
2023-03-02,4.110000133514404
2023-03-03,4.159999847412109
2023-03-06,4.199999809265137
2023-03-07,4.110000133514404
2023-03-08,4.130000114440918
2023-03-09,4.119999885559082
2023-03-10,4.119999885559082
2023-03-13,4.050000190734863
2023-03-14,4.070000171661377
2023-03-15,3.950000047683716
2023-03-16,3.930000066757202
2023-03-17,3.930000066757202
2023-03-20,3.990000009536743
2023-03-21,4.099999904632568
2023-03-22,4.090000152587891
2023-03-23,4.090000152587891
2023-03-24,4.050000190734863
2023-03-27,4.099999904632568
2023-03-28,4.090000152587891
2023-03-29,4.199999809265137
2023-03-30,4.289999961853027
2023-03-31,4.28000020980835
2023-04-03,4.329999923706055
2023-04-04,4.309999942779541
2023-04-05,4.400000095367432
2023-04-06,4.440000057220459
2023-04-10,4.429999828338623
2023-04-11,4.420000076293945
2023-04-12,4.460000038146973
2023-04-13,4.5
2023-04-14,4.449999809265137
2023-04-17,4.46999979019165
2023-04-18,4.489999771118164
2023-04-19,4.489999771118164
2023-04-20,4.429999828338623
2023-04-21,4.420000076293945
2023-04-24,4.400000095367432
2023-04-25,4.300000190734863
2023-04-26,4.440000057220459
2023-04-27,4.53000020980835
2023-04-28,4.510000228881836
2023-05-01,4.5
2023-05-02,4.409999847412109
2023-05-03,4.449999809265137
2023-05-04,4.380000114440918
2023-05-05,4.389999866485596
2023-05-08,4.380000114440918
2023-05-09,4.360000133514404
2023-05-10,4.400000095367432
2023-05-11,4.159999847412109
2023-05-12,4.159999847412109
2023-05-15,4.230000019073486
2023-05-16,4.25
2023-05-17,4.25
2023-05-18,4.210000038146973
2023-05-19,4.199999809265137
2023-05-22,4.230000019073486
2023-05-23,4.25
2023-05-24,4.260000228881836
2023-05-25,4.179999828338623
2023-05-26,4.179999828338623
2023-05-30,4.159999847412109
2023-05-31,4.179999828338623
2023-06-01,4.179999828338623
2023-06-02,4.170000076293945
2023-06-05,4.190000057220459
2023-06-06,4.090000152587891
2023-06-07,4.159999847412109
2023-06-08,4.170000076293945
2023-06-09,4.159999847412109
2023-06-12,4.170000076293945
2023-06-13,3.9100000858306885
2023-06-14,3.930000066757202
2023-06-15,3.990000009536743
2023-06-16,3.859999895095825
2023-06-20,3.9200000762939453
2023-06-21,3.930000066757202
2023-06-22,3.890000104904175
2023-06-23,3.9200000762939453
2023-06-26,3.890000104904175
2023-06-27,3.9600000381469727
2023-06-28,3.9600000381469727
2023-06-29,3.9800000190734863
2023-06-30,4.03000020980835
2023-07-03,4.079999923706055
2023-07-05,4.019999980926514
2023-07-06,3.950000047683716
2023-07-07,3.930000066757202
2023-07-10,3.9200000762939453
2023-07-11,3.930000066757202
2023-07-12,4.019999980926514
2023-07-13,4.050000190734863
2023-07-14,4.03000020980835
2023-07-17,4.070000171661377
2023-07-18,4.010000228881836
2023-07-19,4.039999961853027
2023-07-20,4.070000171661377
2023-07-21,4.099999904632568
2023-07-24,4.130000114440918
2023-07-25,4.110000133514404
2023-07-26,4.199999809265137
2023-07-27,4.269999980926514
2023-07-28,4.269999980926514
2023-07-31,4.21999979019165
2023-08-01,4.150000095367432
2023-08-02,3.8399999141693115
2023-08-03,3.799999952316284
2023-08-04,3.819999933242798
2023-08-07,3.819999933242798
2023-08-08,3.809999942779541
2023-08-09,3.859999895095825
2023-08-10,3.930000066757202
2023-08-11,3.930000066757202
2023-08-14,3.930000066757202
2023-08-15,3.880000114440918
2023-08-16,3.859999895095825
2023-08-17,3.859999895095825
2023-08-18,3.869999885559082
2023-08-21,3.880000114440918
2023-08-22,3.869999885559082
2023-08-23,3.930000066757202
2023-08-24,3.930000066757202
2023-08-25,3.930000066757202
2023-08-28,4.010000228881836
2023-08-29,4.099999904632568
2023-08-30,4.119999885559082
2023-08-31,4.090000152587891
2023-09-01,4.099999904632568
2023-09-05,4.179999828338623
2023-09-06,4.010000228881836
2023-09-07,4.079999923706055
2023-09-08,4.090000152587891
2023-09-11,4.179999828338623
2023-09-12,4.210000038146973
2023-09-13,4.190000057220459
2023-09-14,4.190000057220459
2023-09-15,4.179999828338623
2023-09-18,4.25
2023-09-19,4.28000020980835
2023-09-20,4.329999923706055
2023-09-21,4.329999923706055
2023-09-22,4.28000020980835
2023-09-25,4.179999828338623
2023-09-26,4.139999866485596
2023-09-27,4.050000190734863
2023-09-28,4.079999923706055
2023-09-29,4.070000171661377
2023-10-02,3.990000009536743
2023-10-03,3.9200000762939453
2023-10-04,3.9100000858306885
2023-10-05,4.0
2023-10-06,4.010000228881836
2023-10-09,4.050000190734863
2023-10-10,4.110000133514404
2023-10-11,4.110000133514404
2023-10-12,4.050000190734863
2023-10-13,4.03000020980835
2023-10-16,4.059999942779541
2023-10-17,4.079999923706055
2023-10-18,4.039999961853027
2023-10-19,4.0
2023-10-20,3.940000057220459
2023-10-23,3.9000000953674316
2023-10-24,3.8399999141693115
2023-10-25,3.75
2023-10-26,3.7300000190734863
2023-10-27,3.75
2023-10-30,3.799999952316284
2023-10-31,3.8299999237060547
2023-11-01,3.759999990463257
2023-11-02,3.859999895095825
2023-11-03,3.9700000286102295
2023-11-06,3.950000047683716
2023-11-07,3.9100000858306885
2023-11-08,3.9000000953674316
2023-11-09,3.880000114440918
2023-11-10,3.9200000762939453
2023-11-13,3.9600000381469727
2023-11-14,4.019999980926514
2023-11-15,3.9800000190734863
2023-11-16,4.0
2023-11-17,4.039999961853027
2023-11-20,4.119999885559082
2023-11-21,4.079999923706055
2023-11-22,4.119999885559082
2023-11-24,4.150000095367432
2023-11-27,4.150000095367432
2023-11-28,4.190000057220459
2023-11-29,4.230000019073486
2023-11-30,4.269999980926514
2023-12-01,4.329999923706055
2023-12-04,4.320000171661377
2023-12-05,4.320000171661377
2023-12-06,4.28000020980835
2023-12-07,4.320000171661377
2023-12-08,4.309999942779541
2023-12-11,4.320000171661377
2023-12-12,4.0
2023-12-13,3.9800000190734863
2023-12-14,4.0
2023-12-15,3.869999885559082
2023-12-18,3.890000104904175
2023-12-19,4.130000114440918
2023-12-20,3.9800000190734863
2023-12-21,3.9600000381469727
2023-12-22,3.950000047683716
2023-12-26,3.9700000286102295
2023-12-27,3.940000057220459
2023-12-28,3.9100000858306885
2023-12-29,3.9000000953674316
2024-01-02,3.9600000381469727
2024-01-03,3.950000047683716
2024-01-04,4.019999980926514
2024-01-05,4.059999942779541
2024-01-08,4.110000133514404
2024-01-09,4.059999942779541
2024-01-10,4.070000171661377
2024-01-11,4.079999923706055
2024-01-12,4.070000171661377
2024-01-16,4.110000133514404
2024-01-17,4.090000152587891
2024-01-18,4.079999923706055
2024-01-19,4.130000114440918
2024-01-22,4.170000076293945
2024-01-23,4.150000095367432
2024-01-24,4.150000095367432
2024-01-25,4.139999866485596
2024-01-26,4.179999828338623
2024-01-29,4.159999847412109
2024-01-30,4.139999866485596
2024-01-31,4.090000152587891
2024-02-01,4.090000152587891
2024-02-02,4.0
2024-02-05,3.9700000286102295
2024-02-06,3.9600000381469727
2024-02-07,3.890000104904175
2024-02-08,3.859999895095825
2024-02-09,3.859999895095825
2024-02-12,3.869999885559082
2024-02-13,3.819999933242798
2024-02-14,3.8499999046325684
2024-02-15,3.930000066757202
2024-02-16,3.859999895095825
2024-02-20,3.9600000381469727
2024-02-21,3.990000009536743
2024-02-22,4.059999942779541
2024-02-23,4.079999923706055
2024-02-26,4.090000152587891
2024-02-27,4.139999866485596
2024-02-28,4.139999866485596
2024-02-29,4.090000152587891
2024-03-01,4.150000095367432
2024-03-04,4.139999866485596
2024-03-05,4.159999847412109
2024-03-06,4.190000057220459
2024-03-07,4.179999828338623
2024-03-08,4.199999809265137
2024-03-11,4.230000019073486
2024-03-12,4.230000019073486
2024-03-13,4.230000019073486
2024-03-14,4.210000038146973
2024-03-15,4.239999771118164
2024-03-18,4.230000019073486
2024-03-19,4.21999979019165
2024-03-20,4.28000020980835
2024-03-21,4.269999980926514
2024-03-22,4.289999961853027
2024-03-25,4.309999942779541
2024-03-26,4.369999885559082
2024-03-27,4.409999847412109
2024-03-28,4.409999847412109
2024-04-01,4.389999866485596
2024-04-02,4.380000114440918
2024-04-03,4.380000114440918
2024-04-04,4.340000152587891
2024-04-05,4.289999961853027
2024-04-08,4.340000152587891
2024-04-09,4.309999942779541
2024-04-10,4.269999980926514
2024-04-11,4.199999809265137
2024-04-12,4.170000076293945
2024-04-15,4.150000095367432
2024-04-16,4.130000114440918
2024-04-17,4.170000076293945
2024-04-18,4.21999979019165
2024-04-19,4.269999980926514
2024-04-22,4.360000133514404
2024-04-23,4.429999828338623
2024-04-24,4.400000095367432
2024-04-25,4.420000076293945
2024-04-26,4.5
2024-04-29,4.519999980926514
2024-04-30,4.429999828338623
2024-05-01,4.440000057220459
2024-05-02,4.5
2024-05-03,4.559999942779541
2024-05-06,4.559999942779541
2024-05-07,4.559999942779541
2024-05-08,4.440000057220459
2024-05-09,4.429999828338623
2024-05-10,4.369999885559082
2024-05-13,4.400000095367432
2024-05-14,4.440000057220459
2024-05-15,4.489999771118164
2024-05-16,4.429999828338623
2024-05-17,4.460000038146973
2024-05-20,4.449999809265137
2024-05-21,4.539999961853027
2024-05-22,4.489999771118164
2024-05-23,4.449999809265137
2024-05-24,4.449999809265137
2024-05-28,4.510000228881836
2024-05-29,4.46999979019165
2024-05-30,4.579999923706055
2024-05-31,4.619999885559082
2024-06-03,4.710000038146973
2024-06-04,4.78000020980835
2024-06-05,4.739999771118164
2024-06-06,4.730000019073486
2024-06-07,4.659999847412109
2024-06-10,4.599999904632568
2024-06-11,4.53000020980835
2024-06-12,4.519999980926514
2024-06-13,4.360000133514404
2024-06-14,4.349999904632568
2024-06-17,4.349999904632568
2024-06-18,4.269999980926514
2024-06-20,4.28000020980835
2024-06-21,4.309999942779541
2024-06-24,4.380000114440918
2024-06-25,4.28000020980835
2024-06-26,4.260000228881836
2024-06-27,4.309999942779541
2024-06-28,4.210000038146973
2024-07-01,4.239999771118164
2024-07-02,4.179999828338623
2024-07-03,4.25
2024-07-05,4.289999961853027
2024-07-08,4.239999771118164
2024-07-09,4.25
2024-07-10,4.329999923706055
2024-07-11,4.380000114440918
2024-07-12,4.409999847412109
2024-07-15,4.349999904632568
2024-07-16,4.349999904632568
2024-07-17,4.409999847412109
2024-07-18,4.5
2024-07-19,4.489999771118164
2024-07-22,4.53000020980835
2024-07-23,4.460000038146973
2024-07-24,4.460000038146973
2024-07-25,4.519999980926514
2024-07-26,4.53000020980835
2024-07-29,4.510000228881836
2024-07-30,4.559999942779541
2024-07-31,4.539999961853027
2024-08-01,4.5
2024-08-02,4.489999771118164
2024-08-05,4.420000076293945
2024-08-06,4.380000114440918
2024-08-07,4.360000133514404
2024-08-08,4.409999847412109
2024-08-09,4.420000076293945
2024-08-12,4.409999847412109
2024-08-13,4.440000057220459
2024-08-14,4.480000019073486
2024-08-15,4.449999809265137
2024-08-16,4.510000228881836
2024-08-19,4.570000171661377
2024-08-20,4.53000020980835
2024-08-21,4.510000228881836
2024-08-22,4.480000019073486
2024-08-23,4.53000020980835
2024-08-26,4.579999923706055
2024-08-27,4.570000171661377
2024-08-28,4.539999961853027
2024-08-29,4.519999980926514
2024-08-30,4.519999980926514
2024-09-03,4.619999885559082
2024-09-04,4.659999847412109
2024-09-05,4.690000057220459
2024-09-06,4.679999828338623
2024-09-09,4.659999847412109
2024-09-10,4.619999885559082
2024-09-11,4.650000095367432
2024-09-12,4.690000057220459
2024-09-13,4.71999979019165
2024-09-16,4.820000171661377
2024-09-17,4.840000152587891
2024-09-18,4.900000095367432
2024-09-19,4.829999923706055
2024-09-20,4.829999923706055
2024-09-23,4.860000133514404
2024-09-24,4.889999866485596
2024-09-25,4.889999866485596
2024-09-26,4.880000114440918
2024-09-27,4.889999866485596
2024-09-30,4.860000133514404
2024-10-01,4.829999923706055
