Date,HPP
2023-01-20,10.229999542236328
2023-01-23,10.260000228881836
2023-01-24,10.109999656677246
2023-01-25,10.1899995803833
2023-01-26,10.100000381469727
2023-01-27,10.930000305175781
2023-01-30,10.829999923706055
2023-01-31,11.390000343322754
2023-02-01,11.4399995803833
2023-02-02,11.829999923706055
2023-02-03,11.229999542236328
2023-02-06,10.869999885559082
2023-02-07,10.859999656677246
2023-02-08,10.739999771118164
2023-02-09,10.5
2023-02-10,10.5
2023-02-13,10.619999885559082
2023-02-14,10.550000190734863
2023-02-15,10.729999542236328
2023-02-16,10.430000305175781
2023-02-17,10.15999984741211
2023-02-21,9.699999809265137
2023-02-22,9.630000114440918
2023-02-23,9.609999656677246
2023-02-24,9.40999984741211
2023-02-27,9.34000015258789
2023-02-28,9.229999542236328
2023-03-01,9.15999984741211
2023-03-02,9.130000114440918
2023-03-03,9.180000305175781
2023-03-06,9.229999542236328
2023-03-07,8.819999694824219
2023-03-08,8.90999984741211
2023-03-09,8.670000076293945
2023-03-10,7.96999979019165
2023-03-13,7.75
2023-03-14,7.429999828338623
2023-03-15,7.460000038146973
2023-03-16,6.949999809265137
2023-03-17,6.179999828338623
2023-03-20,6.289999961853027
2023-03-21,6.550000190734863
2023-03-22,6.03000020980835
2023-03-23,5.480000019073486
2023-03-24,5.730000019073486
2023-03-27,5.880000114440918
2023-03-28,5.880000114440918
2023-03-29,6.340000152587891
2023-03-30,6.440000057220459
2023-03-31,6.650000095367432
2023-04-03,6.590000152587891
2023-04-04,6.429999828338623
2023-04-05,6.46999979019165
2023-04-06,6.510000228881836
2023-04-10,6.369999885559082
2023-04-11,6.449999809265137
2023-04-12,6.070000171661377
2023-04-13,5.940000057220459
2023-04-14,5.639999866485596
2023-04-17,5.900000095367432
2023-04-18,5.599999904632568
2023-04-19,6.199999809265137
2023-04-20,5.829999923706055
2023-04-21,5.679999828338623
2023-04-24,5.650000095367432
2023-04-25,5.190000057220459
2023-04-26,5.230000019073486
2023-04-27,5.449999809265137
2023-04-28,5.559999942779541
2023-05-01,5.380000114440918
2023-05-02,4.980000019073486
2023-05-03,4.960000038146973
2023-05-04,4.869999885559082
2023-05-05,5.21999979019165
2023-05-08,5.170000076293945
2023-05-09,4.78000020980835
2023-05-10,4.699999809265137
2023-05-11,4.599999904632568
2023-05-12,4.380000114440918
2023-05-15,4.340000152587891
2023-05-16,4.119999885559082
2023-05-17,4.590000152587891
2023-05-18,4.5
2023-05-19,4.559999942779541
2023-05-22,4.710000038146973
2023-05-23,5.0
2023-05-24,4.650000095367432
2023-05-25,4.429999828338623
2023-05-26,4.5
2023-05-30,4.730000019073486
2023-05-31,4.670000076293945
2023-06-01,4.579999923706055
2023-06-02,4.96999979019165
2023-06-05,4.769999980926514
2023-06-06,5.170000076293945
2023-06-07,5.449999809265137
2023-06-08,5.239999771118164
2023-06-09,5.190000057220459
2023-06-12,5.010000228881836
2023-06-13,4.989999771118164
2023-06-14,4.800000190734863
2023-06-15,4.880000114440918
2023-06-16,4.849999904632568
2023-06-20,4.820000171661377
2023-06-21,4.75
2023-06-22,4.409999847412109
2023-06-23,4.079999923706055
2023-06-26,4.570000171661377
2023-06-27,4.639999866485596
2023-06-28,4.320000171661377
2023-06-29,4.400000095367432
2023-06-30,4.21999979019165
2023-07-03,4.53000020980835
2023-07-05,4.460000038146973
2023-07-06,4.400000095367432
2023-07-07,5.019999980926514
2023-07-10,4.980000019073486
2023-07-11,5.239999771118164
2023-07-12,5.320000171661377
2023-07-13,5.449999809265137
2023-07-14,5.320000171661377
2023-07-17,5.110000133514404
2023-07-18,5.449999809265137
2023-07-19,5.769999980926514
2023-07-20,5.550000190734863
2023-07-21,5.559999942779541
2023-07-24,5.639999866485596
2023-07-25,5.539999961853027
2023-07-26,5.889999866485596
2023-07-27,5.690000057220459
2023-07-28,5.820000171661377
2023-07-31,5.869999885559082
2023-08-01,5.590000152587891
2023-08-02,5.699999809265137
2023-08-03,5.900000095367432
2023-08-04,6.03000020980835
2023-08-07,6.550000190734863
2023-08-08,6.409999847412109
2023-08-09,6.130000114440918
2023-08-10,6.269999980926514
2023-08-11,6.360000133514404
2023-08-14,6.230000019073486
2023-08-15,5.940000057220459
2023-08-16,5.869999885559082
2023-08-17,5.849999904632568
2023-08-18,5.849999904632568
2023-08-21,5.909999847412109
2023-08-22,5.929999828338623
2023-08-23,6.289999961853027
2023-08-24,6.210000038146973
2023-08-25,6.170000076293945
2023-08-28,6.489999771118164
2023-08-29,6.849999904632568
2023-08-30,6.829999923706055
2023-08-31,6.809999942779541
2023-09-01,7.019999980926514
2023-09-05,7.110000133514404
2023-09-06,7.210000038146973
2023-09-07,7.400000095367432
2023-09-08,7.210000038146973
2023-09-11,7.179999828338623
2023-09-12,6.989999771118164
2023-09-13,6.849999904632568
2023-09-14,7.0
2023-09-15,7.0
2023-09-18,6.699999809265137
2023-09-19,6.739999771118164
2023-09-20,6.809999942779541
2023-09-21,6.460000038146973
2023-09-22,6.539999961853027
2023-09-25,6.610000133514404
2023-09-26,6.739999771118164
2023-09-27,6.579999923706055
2023-09-28,6.71999979019165
2023-09-29,6.650000095367432
2023-10-02,6.239999771118164
2023-10-03,5.849999904632568
2023-10-04,6.070000171661377
2023-10-05,6.039999961853027
2023-10-06,5.869999885559082
2023-10-09,5.960000038146973
2023-10-10,5.960000038146973
2023-10-11,6.150000095367432
2023-10-12,5.820000171661377
2023-10-13,5.699999809265137
2023-10-16,5.820000171661377
2023-10-17,5.820000171661377
2023-10-18,5.449999809265137
2023-10-19,5.110000133514404
2023-10-20,5.039999961853027
2023-10-23,4.900000095367432
2023-10-24,4.940000057220459
2023-10-25,4.690000057220459
2023-10-26,4.699999809265137
2023-10-27,4.53000020980835
2023-10-30,4.550000190734863
2023-10-31,4.460000038146973
2023-11-01,4.489999771118164
2023-11-02,4.840000152587891
2023-11-03,5.460000038146973
2023-11-06,5.309999942779541
2023-11-07,5.119999885559082
2023-11-08,5.210000038146973
2023-11-09,5.380000114440918
2023-11-10,5.269999980926514
2023-11-13,4.96999979019165
2023-11-14,5.670000076293945
2023-11-15,5.739999771118164
2023-11-16,5.409999847412109
2023-11-17,5.489999771118164
2023-11-20,5.460000038146973
2023-11-21,5.199999809265137
2023-11-22,5.28000020980835
2023-11-24,5.300000190734863
2023-11-27,5.309999942779541
2023-11-28,5.75
2023-11-29,5.909999847412109
2023-11-30,5.869999885559082
2023-12-01,6.710000038146973
2023-12-04,7.190000057220459
2023-12-05,7.170000076293945
2023-12-06,7.25
2023-12-07,7.690000057220459
2023-12-08,7.610000133514404
2023-12-11,7.46999979019165
2023-12-12,7.239999771118164
2023-12-13,8.09000015258789
2023-12-14,8.9399995803833
2023-12-15,8.619999885559082
2023-12-18,8.59000015258789
2023-12-19,8.789999961853027
2023-12-20,8.949999809265137
2023-12-21,8.9399995803833
2023-12-22,8.770000457763672
2023-12-26,9.029999732971191
2023-12-27,9.020000457763672
2023-12-28,9.470000267028809
2023-12-29,9.3100004196167
2024-01-02,9.5
2024-01-03,9.1899995803833
2024-01-04,9.640000343322754
2024-01-05,9.670000076293945
2024-01-08,9.5600004196167
2024-01-09,9.199999809265137
2024-01-10,9.369999885559082
2024-01-11,8.899999618530273
2024-01-12,8.789999961853027
2024-01-16,8.609999656677246
2024-01-17,8.289999961853027
2024-01-18,8.279999732971191
2024-01-19,8.649999618530273
2024-01-22,8.930000305175781
2024-01-23,8.800000190734863
2024-01-24,8.630000114440918
2024-01-25,8.800000190734863
2024-01-26,8.75
2024-01-29,8.949999809265137
2024-01-30,8.75
2024-01-31,8.1899995803833
2024-02-01,7.989999771118164
2024-02-02,7.989999771118164
2024-02-05,7.699999809265137
2024-02-06,7.559999942779541
2024-02-07,7.480000019073486
2024-02-08,7.690000057220459
2024-02-09,7.690000057220459
2024-02-12,8.039999961853027
2024-02-13,6.710000038146973
2024-02-14,6.71999979019165
2024-02-15,7.230000019073486
2024-02-16,7.25
2024-02-20,6.710000038146973
2024-02-21,6.690000057220459
2024-02-22,6.5
2024-02-23,6.53000020980835
2024-02-26,6.400000095367432
2024-02-27,6.5
2024-02-28,6.369999885559082
2024-02-29,6.340000152587891
2024-03-01,6.25
2024-03-04,6.639999866485596
2024-03-05,6.590000152587891
2024-03-06,6.639999866485596
2024-03-07,6.679999828338623
2024-03-08,6.849999904632568
2024-03-11,6.679999828338623
2024-03-12,6.579999923706055
2024-03-13,6.679999828338623
2024-03-14,6.320000171661377
2024-03-15,6.380000114440918
2024-03-18,6.429999828338623
2024-03-19,6.25
2024-03-20,6.539999961853027
2024-03-21,6.78000020980835
2024-03-22,6.349999904632568
2024-03-25,6.300000190734863
2024-03-26,6.110000133514404
2024-03-27,6.389999866485596
2024-03-28,6.449999809265137
2024-04-01,6.349999904632568
2024-04-02,6.190000057220459
2024-04-03,6.369999885559082
2024-04-04,6.21999979019165
2024-04-05,6.28000020980835
2024-04-08,6.449999809265137
2024-04-09,6.690000057220459
2024-04-10,6.050000190734863
2024-04-11,6.329999923706055
2024-04-12,6.119999885559082
2024-04-15,5.800000190734863
2024-04-16,5.71999979019165
2024-04-17,5.789999961853027
2024-04-18,5.820000171661377
2024-04-19,5.929999828338623
2024-04-22,5.900000095367432
2024-04-23,5.980000019073486
2024-04-24,5.949999809265137
2024-04-25,5.679999828338623
2024-04-26,5.71999979019165
2024-04-29,5.929999828338623
2024-04-30,5.800000190734863
2024-05-01,5.690000057220459
2024-05-02,5.440000057220459
2024-05-03,5.510000228881836
2024-05-06,5.429999828338623
2024-05-07,5.21999979019165
2024-05-08,5.159999847412109
2024-05-09,5.429999828338623
2024-05-10,5.429999828338623
2024-05-13,5.53000020980835
2024-05-14,5.829999923706055
2024-05-15,5.679999828338623
2024-05-16,5.619999885559082
2024-05-17,5.360000133514404
2024-05-20,5.210000038146973
2024-05-21,5.239999771118164
2024-05-22,5.110000133514404
2024-05-23,4.880000114440918
2024-05-24,4.699999809265137
2024-05-28,4.489999771118164
2024-05-29,4.46999979019165
2024-05-30,4.71999979019165
2024-05-31,4.909999847412109
2024-06-03,4.789999961853027
2024-06-04,4.78000020980835
2024-06-05,4.760000228881836
2024-06-06,4.849999904632568
2024-06-07,4.820000171661377
2024-06-10,4.730000019073486
2024-06-11,4.670000076293945
2024-06-12,4.809999942779541
2024-06-13,4.829999923706055
2024-06-14,4.949999809265137
2024-06-17,4.860000133514404
2024-06-18,4.849999904632568
2024-06-20,4.880000114440918
2024-06-21,4.889999866485596
2024-06-24,4.920000076293945
2024-06-25,4.71999979019165
2024-06-26,4.730000019073486
2024-06-27,4.800000190734863
2024-06-28,4.809999942779541
2024-07-01,4.699999809265137
2024-07-02,4.929999828338623
2024-07-03,5.059999942779541
2024-07-05,4.889999866485596
2024-07-08,5.019999980926514
2024-07-09,5.150000095367432
2024-07-10,4.769999980926514
2024-07-11,5.329999923706055
2024-07-12,5.420000076293945
2024-07-15,5.489999771118164
2024-07-16,5.570000171661377
2024-07-17,5.46999979019165
2024-07-18,5.389999866485596
2024-07-19,5.340000152587891
2024-07-22,5.440000057220459
2024-07-23,5.53000020980835
2024-07-24,5.300000190734863
2024-07-25,5.320000171661377
2024-07-26,5.739999771118164
2024-07-29,5.659999847412109
2024-07-30,6.010000228881836
2024-07-31,5.989999771118164
2024-08-01,5.809999942779541
2024-08-02,5.570000171661377
2024-08-05,5.300000190734863
2024-08-06,5.46999979019165
2024-08-07,5.369999885559082
2024-08-08,4.710000038146973
2024-08-09,4.679999828338623
2024-08-12,4.400000095367432
2024-08-13,4.599999904632568
2024-08-14,4.559999942779541
2024-08-15,4.690000057220459
2024-08-16,5.0
2024-08-19,5.21999979019165
2024-08-20,5.0
2024-08-21,5.199999809265137
2024-08-22,5.130000114440918
2024-08-23,5.550000190734863
2024-08-26,5.599999904632568
2024-08-27,5.46999979019165
2024-08-28,5.309999942779541
2024-08-29,5.179999828338623
2024-08-30,5.150000095367432
2024-09-03,5.019999980926514
2024-09-04,5.070000171661377
2024-09-05,4.989999771118164
2024-09-06,4.860000133514404
2024-09-09,4.760000228881836
2024-09-10,4.519999980926514
2024-09-11,4.800000190734863
2024-09-12,4.849999904632568
2024-09-13,4.960000038146973
2024-09-16,5.079999923706055
2024-09-17,5.070000171661377
2024-09-18,5.25
2024-09-19,5.289999961853027
2024-09-20,5.110000133514404
2024-09-23,5.0
2024-09-24,4.880000114440918
2024-09-25,4.679999828338623
2024-09-26,4.769999980926514
2024-09-27,4.690000057220459
2024-09-30,4.78000020980835
2024-10-01,4.679999828338623
2024-10-02,4.550000190734863
2024-10-03,4.690000057220459
2024-10-04,4.679999828338623
2024-10-07,4.579999923706055
2024-10-08,4.440000057220459
2024-10-09,4.480000019073486
2024-10-10,4.349999904632568
2024-10-11,4.340000152587891
2024-10-14,4.5
2024-10-15,4.590000152587891
2024-10-16,4.670000076293945
2024-10-17,4.630000114440918
2024-10-18,4.980000019073486
2024-10-21,4.769999980926514
2024-10-22,4.690000057220459
2024-10-23,4.599999904632568
2024-10-24,4.650000095367432
2024-10-25,4.400000095367432
2024-10-28,4.329999923706055
2024-10-29,4.239999771118164
2024-10-30,4.309999942779541
2024-10-31,4.320000171661377
2024-11-01,4.110000133514404
2024-11-04,4.25
2024-11-05,4.409999847412109
2024-11-06,4.519999980926514
2024-11-07,4.599999904632568
2024-11-08,4.559999942779541
2024-11-11,4.440000057220459
2024-11-12,4.039999961853027
2024-11-13,4.210000038146973
2024-11-14,3.9700000286102295
2024-11-15,3.680000066757202
2024-11-18,3.369999885559082
2024-11-19,3.3299999237060547
2024-11-20,3.2300000190734863
2024-11-21,3.049999952316284
