Date,AQN
2023-01-05,6.960000038146973
2023-01-06,7.190000057220459
2023-01-09,7.289999961853027
2023-01-10,7.21999979019165
2023-01-11,7.400000095367432
2023-01-12,7.139999866485596
2023-01-13,6.659999847412109
2023-01-17,7.159999847412109
2023-01-18,6.940000057220459
2023-01-19,6.989999771118164
2023-01-20,7.179999828338623
2023-01-23,7.300000190734863
2023-01-24,7.320000171661377
2023-01-25,7.309999942779541
2023-01-26,7.300000190734863
2023-01-27,7.300000190734863
2023-01-30,7.179999828338623
2023-01-31,7.300000190734863
2023-02-01,7.389999866485596
2023-02-02,7.489999771118164
2023-02-03,7.360000133514404
2023-02-06,7.409999847412109
2023-02-07,7.449999809265137
2023-02-08,7.349999904632568
2023-02-09,7.21999979019165
2023-02-10,7.429999828338623
2023-02-13,7.510000228881836
2023-02-14,7.400000095367432
2023-02-15,7.619999885559082
2023-02-16,7.78000020980835
2023-02-17,7.829999923706055
2023-02-21,7.650000095367432
2023-02-22,7.739999771118164
2023-02-23,7.909999847412109
2023-02-24,7.829999923706055
2023-02-27,7.690000057220459
2023-02-28,7.630000114440918
2023-03-01,7.539999961853027
2023-03-02,7.639999866485596
2023-03-03,7.820000171661377
2023-03-06,7.730000019073486
2023-03-07,7.679999828338623
2023-03-08,7.71999979019165
2023-03-09,7.550000190734863
2023-03-10,7.400000095367432
2023-03-13,7.519999980926514
2023-03-14,7.699999809265137
2023-03-15,7.639999866485596
2023-03-16,7.670000076293945
2023-03-17,7.960000038146973
2023-03-20,7.820000171661377
2023-03-21,7.849999904632568
2023-03-22,7.800000190734863
2023-03-23,7.769999980926514
2023-03-24,8.020000457763672
2023-03-27,8.039999961853027
2023-03-28,8.010000228881836
2023-03-29,8.25
2023-03-30,8.579999923706055
2023-03-31,8.399999618530273
2023-04-03,8.369999885559082
2023-04-04,8.40999984741211
2023-04-05,8.529999732971191
2023-04-06,8.609999656677246
2023-04-10,8.65999984741211
2023-04-11,8.760000228881836
2023-04-12,8.720000267028809
2023-04-13,8.819999694824219
2023-04-14,8.630000114440918
2023-04-17,8.5
2023-04-18,8.0600004196167
2023-04-19,8.079999923706055
2023-04-20,8.100000381469727
2023-04-21,8.350000381469727
2023-04-24,8.539999961853027
2023-04-25,8.420000076293945
2023-04-26,8.350000381469727
2023-04-27,8.40999984741211
2023-04-28,8.520000457763672
2023-05-01,8.449999809265137
2023-05-02,8.470000267028809
2023-05-03,8.720000267028809
2023-05-04,8.710000038146973
2023-05-05,8.829999923706055
2023-05-08,8.829999923706055
2023-05-09,8.890000343322754
2023-05-10,8.9399995803833
2023-05-11,8.619999885559082
2023-05-12,8.609999656677246
2023-05-15,8.579999923706055
2023-05-16,8.470000267028809
2023-05-17,8.569999694824219
2023-05-18,8.449999809265137
2023-05-19,8.460000038146973
2023-05-22,8.550000190734863
2023-05-23,8.579999923706055
2023-05-24,8.529999732971191
2023-05-25,8.329999923706055
2023-05-26,8.300000190734863
2023-05-30,8.289999961853027
2023-05-31,8.430000305175781
2023-06-01,8.569999694824219
2023-06-02,8.529999732971191
2023-06-05,8.640000343322754
2023-06-06,8.630000114440918
2023-06-07,8.729999542236328
2023-06-08,8.6899995803833
2023-06-09,8.649999618530273
2023-06-12,8.600000381469727
2023-06-13,8.4399995803833
2023-06-14,8.34000015258789
2023-06-15,8.319999694824219
2023-06-16,8.40999984741211
2023-06-20,8.520000457763672
2023-06-21,8.489999771118164
2023-06-22,8.350000381469727
2023-06-23,8.050000190734863
2023-06-26,8.300000190734863
2023-06-27,8.270000457763672
2023-06-28,8.25
2023-06-29,8.319999694824219
2023-06-30,8.260000228881836
2023-07-03,8.489999771118164
2023-07-05,8.380000114440918
2023-07-06,8.220000267028809
2023-07-07,7.869999885559082
2023-07-10,7.730000019073486
2023-07-11,7.699999809265137
2023-07-12,7.940000057220459
2023-07-13,8.220000267028809
2023-07-14,8.119999885559082
2023-07-17,8.079999923706055
2023-07-18,8.09000015258789
2023-07-19,8.279999732971191
2023-07-20,8.390000343322754
2023-07-21,8.279999732971191
2023-07-24,8.260000228881836
2023-07-25,8.239999771118164
2023-07-26,8.3100004196167
2023-07-27,8.170000076293945
2023-07-28,8.170000076293945
2023-07-31,8.260000228881836
2023-08-01,8.020000457763672
2023-08-02,7.909999847412109
2023-08-03,7.760000228881836
2023-08-04,7.760000228881836
2023-08-07,7.840000152587891
2023-08-08,7.769999980926514
2023-08-09,7.760000228881836
2023-08-10,7.639999866485596
2023-08-11,7.480000019073486
2023-08-14,7.199999809265137
2023-08-15,7.150000095367432
2023-08-16,7.210000038146973
2023-08-17,7.130000114440918
2023-08-18,7.199999809265137
2023-08-21,7.179999828338623
2023-08-22,7.349999904632568
2023-08-23,7.400000095367432
2023-08-24,7.340000152587891
2023-08-25,7.389999866485596
2023-08-28,7.400000095367432
2023-08-29,7.570000171661377
2023-08-30,7.590000152587891
2023-08-31,7.559999942779541
2023-09-01,7.630000114440918
2023-09-05,7.449999809265137
2023-09-06,7.210000038146973
2023-09-07,7.090000152587891
2023-09-08,7.110000133514404
2023-09-11,7.170000076293945
2023-09-12,7.170000076293945
2023-09-13,7.119999885559082
2023-09-14,7.199999809265137
2023-09-15,7.199999809265137
2023-09-18,7.110000133514404
2023-09-19,6.909999847412109
2023-09-20,7.0
2023-09-21,6.829999923706055
2023-09-22,6.869999885559082
2023-09-25,6.880000114440918
2023-09-26,6.610000133514404
2023-09-27,6.28000020980835
2023-09-28,6.050000190734863
2023-09-29,5.920000076293945
2023-10-02,5.599999904632568
2023-10-03,5.579999923706055
2023-10-04,5.670000076293945
2023-10-05,5.679999828338623
2023-10-06,5.769999980926514
2023-10-09,5.809999942779541
2023-10-10,5.829999923706055
2023-10-11,5.949999809265137
2023-10-12,5.760000228881836
2023-10-13,5.739999771118164
2023-10-16,5.739999771118164
2023-10-17,5.539999961853027
2023-10-18,5.260000228881836
2023-10-19,5.150000095367432
2023-10-20,5.019999980926514
2023-10-23,5.070000171661377
2023-10-24,5.050000190734863
2023-10-25,5.019999980926514
2023-10-26,5.059999942779541
2023-10-27,5.03000020980835
2023-10-30,5.150000095367432
2023-10-31,5.03000020980835
2023-11-01,5.269999980926514
2023-11-02,5.610000133514404
2023-11-03,5.75
2023-11-06,5.679999828338623
2023-11-07,5.650000095367432
2023-11-08,5.619999885559082
2023-11-09,5.590000152587891
2023-11-10,5.610000133514404
2023-11-13,5.489999771118164
2023-11-14,5.809999942779541
2023-11-15,5.809999942779541
2023-11-16,5.869999885559082
2023-11-17,5.96999979019165
2023-11-20,6.070000171661377
2023-11-21,6.059999942779541
2023-11-22,6.050000190734863
2023-11-24,6.03000020980835
2023-11-27,5.96999979019165
2023-11-28,6.039999961853027
2023-11-29,6.070000171661377
2023-11-30,6.150000095367432
2023-12-01,6.320000171661377
2023-12-04,6.360000133514404
2023-12-05,6.190000057220459
2023-12-06,6.159999847412109
2023-12-07,6.090000152587891
2023-12-08,6.070000171661377
2023-12-11,6.079999923706055
2023-12-12,6.010000228881836
2023-12-13,6.380000114440918
2023-12-14,6.519999980926514
2023-12-15,6.46999979019165
2023-12-18,6.400000095367432
2023-12-19,6.489999771118164
2023-12-20,6.329999923706055
2023-12-21,6.400000095367432
2023-12-22,6.440000057220459
2023-12-26,6.53000020980835
2023-12-27,6.460000038146973
2023-12-28,6.320000171661377
2023-12-29,6.320000171661377
2024-01-02,6.449999809265137
2024-01-03,6.360000133514404
2024-01-04,6.380000114440918
2024-01-05,6.510000228881836
2024-01-08,6.650000095367432
2024-01-09,6.579999923706055
2024-01-10,6.599999904632568
2024-01-11,6.400000095367432
2024-01-12,6.389999866485596
2024-01-16,6.309999942779541
2024-01-17,6.070000171661377
2024-01-18,5.949999809265137
2024-01-19,5.960000038146973
2024-01-22,5.940000057220459
2024-01-23,5.929999828338623
2024-01-24,5.840000152587891
2024-01-25,6.090000152587891
2024-01-26,6.019999980926514
2024-01-29,6.070000171661377
2024-01-30,6.070000171661377
2024-01-31,5.929999828338623
2024-02-01,6.070000171661377
2024-02-02,5.980000019073486
2024-02-05,5.760000228881836
2024-02-06,5.860000133514404
2024-02-07,5.789999961853027
2024-02-08,5.75
2024-02-09,5.789999961853027
2024-02-12,5.880000114440918
2024-02-13,5.679999828338623
2024-02-14,5.869999885559082
2024-02-15,6.03000020980835
2024-02-16,6.010000228881836
2024-02-20,5.920000076293945
2024-02-21,5.889999866485596
2024-02-22,5.849999904632568
2024-02-23,5.96999979019165
2024-02-26,5.769999980926514
2024-02-27,5.920000076293945
2024-02-28,5.78000020980835
2024-02-29,5.849999904632568
2024-03-01,5.880000114440918
2024-03-04,5.829999923706055
2024-03-05,5.840000152587891
2024-03-06,5.980000019073486
2024-03-07,6.110000133514404
2024-03-08,6.409999847412109
2024-03-11,6.420000076293945
2024-03-12,6.260000228881836
2024-03-13,6.170000076293945
2024-03-14,6.079999923706055
2024-03-15,6.039999961853027
2024-03-18,5.860000133514404
2024-03-19,5.929999828338623
2024-03-20,6.010000228881836
2024-03-21,6.090000152587891
2024-03-22,6.119999885559082
2024-03-25,6.050000190734863
2024-03-26,6.019999980926514
2024-03-27,6.25
2024-03-28,6.320000171661377
2024-04-01,6.210000038146973
2024-04-02,6.230000019073486
2024-04-03,6.230000019073486
2024-04-04,6.199999809265137
2024-04-05,6.190000057220459
2024-04-08,6.28000020980835
2024-04-09,6.360000133514404
2024-04-10,6.079999923706055
2024-04-11,6.119999885559082
2024-04-12,5.929999828338623
2024-04-15,5.820000171661377
2024-04-16,5.670000076293945
2024-04-17,5.760000228881836
2024-04-18,5.840000152587891
2024-04-19,5.929999828338623
2024-04-22,6.070000171661377
2024-04-23,6.159999847412109
2024-04-24,6.190000057220459
2024-04-25,6.170000076293945
2024-04-26,6.119999885559082
2024-04-29,6.210000038146973
2024-04-30,6.110000133514404
2024-05-01,6.25
2024-05-02,6.5
2024-05-03,6.539999961853027
2024-05-06,6.699999809265137
2024-05-07,6.619999885559082
2024-05-08,6.619999885559082
2024-05-09,6.75
2024-05-10,6.559999942779541
2024-05-13,6.53000020980835
2024-05-14,6.489999771118164
2024-05-15,6.670000076293945
2024-05-16,6.730000019073486
2024-05-17,6.650000095367432
2024-05-20,6.650000095367432
2024-05-21,6.670000076293945
2024-05-22,6.610000133514404
2024-05-23,6.5
2024-05-24,6.539999961853027
2024-05-28,6.380000114440918
2024-05-29,6.260000228881836
2024-05-30,6.260000228881836
2024-05-31,6.309999942779541
2024-06-03,6.300000190734863
2024-06-04,6.170000076293945
2024-06-05,6.210000038146973
2024-06-06,6.199999809265137
2024-06-07,5.940000057220459
2024-06-10,5.920000076293945
2024-06-11,5.829999923706055
2024-06-12,5.889999866485596
2024-06-13,5.730000019073486
2024-06-14,5.769999980926514
2024-06-17,5.800000190734863
2024-06-18,5.849999904632568
2024-06-20,5.75
2024-06-21,5.769999980926514
2024-06-24,5.96999979019165
2024-06-25,5.889999866485596
2024-06-26,5.929999828338623
2024-06-27,5.980000019073486
2024-06-28,5.860000133514404
2024-07-01,5.869999885559082
2024-07-02,5.909999847412109
2024-07-03,6.0
2024-07-05,6.019999980926514
2024-07-08,5.980000019073486
2024-07-09,6.0
2024-07-10,6.119999885559082
2024-07-11,6.25
2024-07-12,6.289999961853027
2024-07-15,6.199999809265137
2024-07-16,6.260000228881836
2024-07-17,6.179999828338623
2024-07-18,5.909999847412109
2024-07-19,5.920000076293945
2024-07-22,6.090000152587891
2024-07-23,6.090000152587891
2024-07-24,6.070000171661377
2024-07-25,6.130000114440918
2024-07-26,6.199999809265137
2024-07-29,6.179999828338623
2024-07-30,6.230000019073486
2024-07-31,6.239999771118164
2024-08-01,6.190000057220459
2024-08-02,6.159999847412109
2024-08-05,5.940000057220459
2024-08-06,6.139999866485596
2024-08-07,6.059999942779541
2024-08-08,6.190000057220459
2024-08-09,5.409999847412109
2024-08-12,5.150000095367432
2024-08-13,5.110000133514404
2024-08-14,5.119999885559082
2024-08-15,5.199999809265137
2024-08-16,5.349999904632568
2024-08-19,5.380000114440918
2024-08-20,5.25
2024-08-21,5.28000020980835
2024-08-22,5.21999979019165
2024-08-23,5.380000114440918
2024-08-26,5.409999847412109
2024-08-27,5.349999904632568
2024-08-28,5.289999961853027
2024-08-29,5.360000133514404
2024-08-30,5.409999847412109
2024-09-03,5.320000171661377
2024-09-04,5.329999923706055
2024-09-05,5.289999961853027
2024-09-06,5.210000038146973
2024-09-09,5.28000020980835
2024-09-10,5.309999942779541
2024-09-11,5.349999904632568
2024-09-12,5.389999866485596
2024-09-13,5.5
2024-09-16,5.53000020980835
2024-09-17,5.510000228881836
2024-09-18,5.5
2024-09-19,5.460000038146973
2024-09-20,5.519999980926514
2024-09-23,5.579999923706055
2024-09-24,5.440000057220459
2024-09-25,5.360000133514404
2024-09-26,5.440000057220459
2024-09-27,5.53000020980835
2024-09-30,5.449999809265137
2024-10-01,5.510000228881836
2024-10-02,5.5
2024-10-03,5.329999923706055
2024-10-04,5.25
2024-10-07,5.150000095367432
2024-10-08,5.150000095367432
2024-10-09,5.019999980926514
2024-10-10,4.980000019073486
2024-10-11,5.0
2024-10-14,5.059999942779541
2024-10-15,5.090000152587891
2024-10-16,5.170000076293945
2024-10-17,5.119999885559082
2024-10-18,5.179999828338623
2024-10-21,5.099999904632568
2024-10-22,5.070000171661377
2024-10-23,5.03000020980835
2024-10-24,4.920000076293945
2024-10-25,4.960000038146973
2024-10-28,5.010000228881836
2024-10-29,4.840000152587891
2024-10-30,4.869999885559082
2024-10-31,4.840000152587891
2024-11-01,4.760000228881836
2024-11-04,4.739999771118164
2024-11-05,4.800000190734863
2024-11-06,4.800000190734863
2024-11-07,4.809999942779541
2024-11-08,4.800000190734863
2024-11-11,4.920000076293945
2024-11-12,4.760000228881836
2024-11-13,4.730000019073486
2024-11-14,4.809999942779541
2024-11-15,4.820000171661377
2024-11-18,4.820000171661377
2024-11-19,4.789999961853027
2024-11-20,4.710000038146973
2024-11-21,4.769999980926514
