Date,TNGX
2022-08-31,4.099999904632568
2022-09-01,4.260000228881836
2022-09-02,4.28000020980835
2022-09-06,3.740000009536743
2022-09-07,3.5999999046325684
2022-09-08,3.7200000286102295
2022-09-09,3.7300000190734863
2022-09-12,3.930000066757202
2022-09-13,3.609999895095825
2022-09-14,3.5999999046325684
2022-09-15,3.5799999237060547
2022-09-16,3.5
2022-09-19,3.680000066757202
2022-09-20,3.490000009536743
2022-09-21,3.549999952316284
2022-09-22,3.380000114440918
2022-09-23,3.4200000762939453
2022-09-26,3.25
2022-09-27,3.4000000953674316
2022-09-28,3.700000047683716
2022-09-29,3.5999999046325684
2022-09-30,3.619999885559082
2022-10-03,3.4100000858306885
2022-10-04,3.819999933242798
2022-10-05,3.9800000190734863
2022-10-06,4.110000133514404
2022-10-07,4.050000190734863
2022-10-10,4.070000171661377
2022-10-11,4.349999904632568
2022-10-12,4.409999847412109
2022-10-13,4.730000019073486
2022-10-14,5.170000076293945
2022-10-17,6.010000228881836
2022-10-18,6.78000020980835
2022-10-19,6.980000019073486
2022-10-20,6.789999961853027
2022-10-21,7.25
2022-10-24,7.449999809265137
2022-10-25,7.389999866485596
2022-10-26,7.869999885559082
2022-10-27,8.0600004196167
2022-10-28,8.15999984741211
2022-10-31,8.039999961853027
2022-11-01,7.829999923706055
2022-11-02,7.409999847412109
2022-11-03,7.489999771118164
2022-11-04,7.630000114440918
2022-11-07,7.760000228881836
2022-11-08,7.739999771118164
2022-11-09,7.590000152587891
2022-11-10,7.190000057220459
2022-11-11,7.760000228881836
2022-11-14,8.149999618530273
2022-11-15,8.100000381469727
2022-11-16,7.730000019073486
2022-11-17,7.739999771118164
2022-11-18,7.849999904632568
2022-11-21,7.760000228881836
2022-11-22,7.75
2022-11-23,7.5
2022-11-25,7.449999809265137
2022-11-28,7.019999980926514
2022-11-29,7.21999979019165
2022-11-30,7.510000228881836
2022-12-01,7.730000019073486
2022-12-02,7.940000057220459
2022-12-05,7.690000057220459
2022-12-06,7.489999771118164
2022-12-07,7.400000095367432
2022-12-08,7.489999771118164
2022-12-09,7.489999771118164
2022-12-12,7.190000057220459
2022-12-13,7.619999885559082
2022-12-14,7.929999828338623
2022-12-15,7.920000076293945
2022-12-16,7.920000076293945
2022-12-19,7.75
2022-12-20,7.860000133514404
2022-12-21,7.989999771118164
2022-12-22,7.510000228881836
2022-12-23,7.829999923706055
2022-12-27,7.300000190734863
2022-12-28,7.199999809265137
2022-12-29,7.599999904632568
2022-12-30,7.25
2023-01-03,7.309999942779541
2023-01-04,7.71999979019165
2023-01-05,7.599999904632568
2023-01-06,7.769999980926514
2023-01-09,7.389999866485596
2023-01-10,7.699999809265137
2023-01-11,7.860000133514404
2023-01-12,7.989999771118164
2023-01-13,8.0600004196167
2023-01-17,7.929999828338623
2023-01-18,7.429999828338623
2023-01-19,7.349999904632568
2023-01-20,7.260000228881836
2023-01-23,7.139999866485596
2023-01-24,7.119999885559082
2023-01-25,7.179999828338623
2023-01-26,6.840000152587891
2023-01-27,6.53000020980835
2023-01-30,6.170000076293945
2023-01-31,6.599999904632568
2023-02-01,6.849999904632568
2023-02-02,7.03000020980835
2023-02-03,6.539999961853027
2023-02-06,6.5
2023-02-07,6.349999904632568
2023-02-08,6.139999866485596
2023-02-09,6.119999885559082
2023-02-10,6.170000076293945
2023-02-13,6.190000057220459
2023-02-14,5.760000228881836
2023-02-15,5.679999828338623
2023-02-16,5.360000133514404
2023-02-17,5.679999828338623
2023-02-21,5.400000095367432
2023-02-22,5.210000038146973
2023-02-23,5.03000020980835
2023-02-24,4.829999923706055
2023-02-27,4.929999828338623
2023-02-28,5.230000019073486
2023-03-01,5.199999809265137
2023-03-02,5.300000190734863
2023-03-03,5.360000133514404
2023-03-06,5.159999847412109
2023-03-07,5.039999961853027
2023-03-08,5.019999980926514
2023-03-09,4.650000095367432
2023-03-10,4.03000020980835
2023-03-13,4.289999961853027
2023-03-14,4.420000076293945
2023-03-15,4.28000020980835
2023-03-16,4.389999866485596
2023-03-17,4.210000038146973
2023-03-20,4.320000171661377
2023-03-21,4.46999979019165
2023-03-22,4.070000171661377
2023-03-23,4.070000171661377
2023-03-24,4.170000076293945
2023-03-27,3.7799999713897705
2023-03-28,3.759999990463257
2023-03-29,4.019999980926514
2023-03-30,3.9200000762939453
2023-03-31,3.950000047683716
2023-04-03,4.360000133514404
2023-04-04,4.28000020980835
2023-04-05,4.170000076293945
2023-04-06,4.429999828338623
2023-04-10,4.519999980926514
2023-04-11,4.699999809265137
2023-04-12,4.559999942779541
2023-04-13,4.489999771118164
2023-04-14,4.260000228881836
2023-04-17,4.199999809265137
2023-04-18,3.7100000381469727
2023-04-19,3.619999885559082
2023-04-20,3.4200000762939453
2023-04-21,3.609999895095825
2023-04-24,3.5399999618530273
2023-04-25,3.319999933242798
2023-04-26,3.2699999809265137
2023-04-27,3.430000066757202
2023-04-28,3.4000000953674316
2023-05-01,3.3299999237060547
2023-05-02,3.2200000286102295
2023-05-03,3.240000009536743
2023-05-04,3.259999990463257
2023-05-05,3.430000066757202
2023-05-08,3.440000057220459
2023-05-09,3.6600000858306885
2023-05-10,3.859999895095825
2023-05-11,3.700000047683716
2023-05-12,3.5899999141693115
2023-05-15,3.7699999809265137
2023-05-16,3.5899999141693115
2023-05-17,3.680000066757202
2023-05-18,3.700000047683716
2023-05-19,3.7200000286102295
2023-05-22,3.9100000858306885
2023-05-23,4.019999980926514
2023-05-24,3.5
2023-05-25,2.9200000762939453
2023-05-26,2.990000009536743
2023-05-30,2.759999990463257
2023-05-31,2.700000047683716
2023-06-01,2.6700000762939453
2023-06-02,3.190000057220459
2023-06-05,3.4000000953674316
2023-06-06,3.549999952316284
2023-06-07,3.7100000381469727
2023-06-08,3.430000066757202
2023-06-09,3.3299999237060547
2023-06-12,3.5299999713897705
2023-06-13,3.630000114440918
2023-06-14,3.509999990463257
2023-06-15,3.609999895095825
2023-06-16,3.509999990463257
2023-06-20,3.5
2023-06-21,3.4800000190734863
2023-06-22,3.450000047683716
2023-06-23,3.740000009536743
2023-06-26,3.359999895095825
2023-06-27,3.2100000381469727
2023-06-28,3.3499999046325684
2023-06-29,3.259999990463257
2023-06-30,3.319999933242798
2023-07-03,3.1500000953674316
2023-07-05,3.190000057220459
2023-07-06,3.240000009536743
2023-07-07,3.190000057220459
2023-07-10,3.200000047683716
2023-07-11,3.430000066757202
2023-07-12,3.5399999618530273
2023-07-13,3.450000047683716
2023-07-14,3.430000066757202
2023-07-17,3.549999952316284
2023-07-18,3.4200000762939453
2023-07-19,3.509999990463257
2023-07-20,3.309999942779541
2023-07-21,3.240000009536743
2023-07-24,3.1600000858306885
2023-07-25,3.0399999618530273
2023-07-26,2.9700000286102295
2023-07-27,2.930000066757202
2023-07-28,3.049999952316284
2023-07-31,3.380000114440918
2023-08-01,3.259999990463257
2023-08-02,3.180000066757202
2023-08-03,3.390000104904175
2023-08-04,3.4000000953674316
2023-08-07,3.440000057220459
2023-08-08,3.8299999237060547
2023-08-09,7.809999942779541
2023-08-10,6.539999961853027
2023-08-11,7.510000228881836
2023-08-14,6.989999771118164
2023-08-15,6.900000095367432
2023-08-16,6.840000152587891
2023-08-17,7.119999885559082
2023-08-18,6.940000057220459
2023-08-21,7.159999847412109
2023-08-22,7.289999961853027
2023-08-23,7.380000114440918
2023-08-24,7.005000114440918
2023-08-25,7.090000152587891
2023-08-28,7.239999771118164
2023-08-29,7.190000057220459
2023-08-30,6.650000095367432
2023-08-31,6.489999771118164
2023-09-01,7.159999847412109
2023-09-05,7.010000228881836
2023-09-06,7.260000228881836
2023-09-07,7.329999923706055
2023-09-08,7.059999942779541
2023-09-11,8.25
2023-09-12,8.100000381469727
2023-09-13,8.039999961853027
2023-09-14,8.239999771118164
2023-09-15,8.510000228881836
2023-09-18,9.010000228881836
2023-09-19,8.520000457763672
2023-09-20,8.59000015258789
2023-09-21,9.170000076293945
2023-09-22,10.319999694824219
2023-09-25,11.149999618530273
2023-09-26,11.069999694824219
2023-09-27,11.199999809265137
2023-09-28,10.880000114440918
2023-09-29,11.260000228881836
2023-10-02,11.25
2023-10-03,10.550000190734863
2023-10-04,10.569999694824219
2023-10-05,12.010000228881836
2023-10-06,11.380000114440918
2023-10-09,9.869999885559082
2023-10-10,9.729999542236328
2023-10-11,8.850000381469727
2023-10-12,7.800000190734863
2023-10-13,7.690000057220459
2023-10-16,6.519999980926514
2023-10-17,7.199999809265137
2023-10-18,7.260000228881836
2023-10-19,7.510000228881836
2023-10-20,7.539999961853027
2023-10-23,7.050000190734863
2023-10-24,7.190000057220459
2023-10-25,7.360000133514404
2023-10-26,8.079999923706055
2023-10-27,8.010000228881836
2023-10-30,8.319999694824219
2023-10-31,8.399999618530273
2023-11-01,8.210000038146973
2023-11-02,8.430000305175781
2023-11-03,8.399999618530273
2023-11-06,8.390000343322754
2023-11-07,8.609999656677246
2023-11-08,8.9399995803833
2023-11-09,8.399999618530273
2023-11-10,8.359999656677246
2023-11-13,7.570000171661377
2023-11-14,7.795000076293945
2023-11-15,7.235000133514404
2023-11-16,7.510000228881836
2023-11-17,7.599999904632568
2023-11-20,7.610000133514404
2023-11-21,7.440000057220459
2023-11-22,7.78000020980835
2023-11-24,7.53000020980835
2023-11-27,7.550000190734863
2023-11-28,7.519999980926514
2023-11-29,7.5
2023-11-30,7.599999904632568
2023-12-01,7.760000228881836
2023-12-04,7.730000019073486
2023-12-05,8.069999694824219
2023-12-06,8.350000381469727
2023-12-07,8.550000190734863
2023-12-08,9.180000305175781
2023-12-11,9.300000190734863
2023-12-12,9.5
2023-12-13,10.0
2023-12-14,10.1899995803833
2023-12-15,10.640000343322754
2023-12-18,10.399999618530273
2023-12-19,10.149999618530273
2023-12-20,9.84000015258789
2023-12-21,9.8100004196167
2023-12-22,10.020000457763672
2023-12-26,10.460000038146973
2023-12-27,10.539999961853027
2023-12-28,10.350000381469727
2023-12-29,9.899999618530273
2024-01-02,9.979999542236328
2024-01-03,9.640000343322754
2024-01-04,9.319999694824219
2024-01-05,9.180000305175781
2024-01-08,9.470000267028809
2024-01-09,9.359999656677246
2024-01-10,9.850000381469727
2024-01-11,10.600000381469727
2024-01-12,10.9399995803833
2024-01-16,10.5600004196167
2024-01-17,11.470000267028809
2024-01-18,10.949999809265137
2024-01-19,10.930000305175781
2024-01-22,10.960000038146973
2024-01-23,11.359999656677246
2024-01-24,12.569999694824219
2024-01-25,12.430000305175781
2024-01-26,11.529999732971191
2024-01-29,12.390000343322754
2024-01-30,12.0
2024-01-31,11.75
2024-02-01,12.279999732971191
2024-02-02,12.880000114440918
2024-02-05,12.460000038146973
2024-02-06,12.729999542236328
2024-02-07,12.720000267028809
2024-02-08,12.15999984741211
2024-02-09,12.40999984741211
2024-02-12,12.390000343322754
2024-02-13,11.75
2024-02-14,11.949999809265137
2024-02-15,11.819999694824219
2024-02-16,11.970000267028809
2024-02-20,11.729999542236328
2024-02-21,11.0600004196167
2024-02-22,11.510000228881836
2024-02-23,11.5
2024-02-26,11.369999885559082
2024-02-27,11.800000190734863
2024-02-28,11.510000228881836
2024-02-29,11.130000114440918
2024-03-01,11.4399995803833
2024-03-04,11.539999961853027
2024-03-05,11.170000076293945
2024-03-06,11.300000190734863
2024-03-07,11.020000457763672
2024-03-08,11.149999618530273
2024-03-11,10.739999771118164
2024-03-12,10.0
2024-03-13,9.220000267028809
2024-03-14,9.09000015258789
2024-03-15,9.029999732971191
2024-03-18,8.390000343322754
2024-03-19,8.149999618530273
2024-03-20,8.5
2024-03-21,8.220000267028809
2024-03-22,7.730000019073486
2024-03-25,7.630000114440918
2024-03-26,7.510000228881836
2024-03-27,7.699999809265137
2024-03-28,7.940000057220459
2024-04-01,7.639999866485596
2024-04-02,7.559999942779541
2024-04-03,7.679999828338623
2024-04-04,7.639999866485596
2024-04-05,7.380000114440918
2024-04-08,7.429999828338623
2024-04-09,7.699999809265137
2024-04-10,7.46999979019165
2024-04-11,7.590000152587891
2024-04-12,7.360000133514404
2024-04-15,7.320000171661377
2024-04-16,7.349999904632568
2024-04-17,7.460000038146973
2024-04-18,7.369999885559082
2024-04-19,7.309999942779541
2024-04-22,7.309999942779541
2024-04-23,7.769999980926514
2024-04-24,7.760000228881836
2024-04-25,7.329999923706055
2024-04-26,7.440000057220459
2024-04-29,7.869999885559082
2024-04-30,7.699999809265137
2024-05-01,7.28000020980835
2024-05-02,7.590000152587891
2024-05-03,7.610000133514404
2024-05-06,7.889999866485596
2024-05-07,7.849999904632568
2024-05-08,7.909999847412109
2024-05-09,7.769999980926514
2024-05-10,7.105000019073486
2024-05-13,7.309999942779541
2024-05-14,7.599999904632568
2024-05-15,7.800000190734863
2024-05-16,7.789999961853027
2024-05-17,7.519999980926514
2024-05-20,7.670000076293945
2024-05-21,7.46999979019165
2024-05-22,7.389999866485596
2024-05-23,7.090000152587891
2024-05-24,6.909999847412109
2024-05-28,6.849999904632568
2024-05-29,6.75
2024-05-30,6.659999847412109
2024-05-31,6.920000076293945
2024-06-03,7.0
2024-06-04,7.119999885559082
2024-06-05,7.409999847412109
2024-06-06,7.199999809265137
2024-06-07,6.900000095367432
2024-06-10,7.159999847412109
2024-06-11,6.920000076293945
2024-06-12,7.610000133514404
2024-06-13,8.390000343322754
2024-06-14,8.930000305175781
2024-06-17,9.380000114440918
2024-06-18,9.539999961853027
2024-06-20,9.550000190734863
2024-06-21,10.100000381469727
2024-06-24,10.149999618530273
2024-06-25,9.260000228881836
2024-06-26,8.869999885559082
2024-06-27,8.539999961853027
2024-06-28,8.579999923706055
2024-07-01,9.0
2024-07-02,8.104999542236328
2024-07-03,8.34000015258789
2024-07-05,8.5600004196167
2024-07-08,8.880000114440918
2024-07-09,9.609999656677246
2024-07-10,9.229999542236328
2024-07-11,9.609999656677246
2024-07-12,9.960000038146973
2024-07-15,10.020000457763672
2024-07-16,9.84000015258789
2024-07-17,9.760000228881836
2024-07-18,9.8100004196167
2024-07-19,9.270000457763672
2024-07-22,9.890000343322754
2024-07-23,9.75
2024-07-24,9.90999984741211
2024-07-25,9.850000381469727
2024-07-26,9.75
2024-07-29,9.760000228881836
2024-07-30,9.699999809265137
2024-07-31,9.850000381469727
2024-08-01,9.449999809265137
2024-08-02,9.15999984741211
2024-08-05,8.829999923706055
2024-08-06,9.010000228881836
2024-08-07,8.720000267028809
2024-08-08,8.90999984741211
2024-08-09,8.5
2024-08-12,8.5
2024-08-13,9.050000190734863
2024-08-14,9.300000190734863
2024-08-15,9.399999618530273
2024-08-16,9.960000038146973
2024-08-19,10.680000305175781
2024-08-20,11.109999656677246
2024-08-21,10.399999618530273
2024-08-22,11.020000457763672
2024-08-23,11.569999694824219
2024-08-26,11.930000305175781
2024-08-27,11.399999618530273
2024-08-28,11.34000015258789
2024-08-29,11.119999885559082
2024-08-30,11.829999923706055
2024-09-03,10.930000305175781
2024-09-04,10.84000015258789
2024-09-05,11.680000305175781
2024-09-06,10.890000343322754
2024-09-09,9.15999984741211
2024-09-10,9.09000015258789
2024-09-11,9.6899995803833
2024-09-12,10.0
2024-09-13,10.5
2024-09-16,9.609999656677246
2024-09-17,8.619999885559082
2024-09-18,8.279999732971191
2024-09-19,8.40999984741211
2024-09-20,8.300000190734863
2024-09-23,7.690000057220459
2024-09-24,7.449999809265137
2024-09-25,7.429999828338623
2024-09-26,7.360000133514404
2024-09-27,7.46999979019165
2024-09-30,7.699999809265137
2024-10-01,7.28000020980835
2024-10-02,7.039999961853027
2024-10-03,6.900000095367432
2024-10-04,6.980000019073486
2024-10-07,6.989999771118164
2024-10-08,6.889999866485596
2024-10-09,6.78000020980835
2024-10-10,6.550000190734863
2024-10-11,6.860000133514404
2024-10-14,6.840000152587891
2024-10-15,6.909999847412109
2024-10-16,7.139999866485596
2024-10-17,7.0
2024-10-18,7.460000038146973
2024-10-21,7.150000095367432
2024-10-22,6.639999866485596
2024-10-23,6.269999980926514
2024-10-24,6.289999961853027
2024-10-25,5.929999828338623
2024-10-28,5.920000076293945
2024-10-29,6.0
2024-10-30,5.710000038146973
2024-10-31,5.434999942779541
2024-11-01,5.150000095367432
2024-11-04,5.159999847412109
2024-11-05,5.179999828338623
2024-11-06,3.240000009536743
2024-11-07,2.8299999237060547
2024-11-08,2.950000047683716
2024-11-11,3.380000114440918
2024-11-12,3.3499999046325684
2024-11-13,3.559999942779541
2024-11-14,3.9200000762939453
2024-11-15,3.8499999046325684
2024-11-18,3.5999999046325684
2024-11-19,3.8499999046325684
2024-11-20,4.079999923706055
2024-11-21,3.630000114440918
