Date,MLGO
2022-07-12,102.4000015258789
2022-07-13,102.4000015258789
2022-07-14,102.5
2022-07-15,102.5
2022-07-18,102.5
2022-07-19,102.5
2022-07-20,102.69999694824219
2022-07-21,102.69999694824219
2022-07-22,102.69999694824219
2022-07-25,102.80000305175781
2022-07-26,102.80000305175781
2022-07-27,102.80000305175781
2022-07-28,102.9000015258789
2022-07-29,102.9000015258789
2022-08-01,102.9000015258789
2022-08-02,102.9000015258789
2022-08-03,103.0
2022-08-04,103.0999984741211
2022-08-05,103.05000305175781
2022-08-08,103.05000305175781
2022-08-09,103.0999984741211
2022-08-10,103.0
2022-08-11,103.19999694824219
2022-08-12,103.30000305175781
2022-08-15,103.30000305175781
2022-08-16,103.4000015258789
2022-08-17,103.5
2022-08-18,103.5999984741211
2022-08-19,103.5999984741211
2022-08-22,103.69999694824219
2022-08-23,103.3499984741211
2022-08-24,103.4000015258789
2022-08-25,103.3499984741211
2022-08-26,103.5999984741211
2022-08-29,103.5999984741211
2022-08-30,103.69999694824219
2022-08-31,103.55000305175781
2022-09-01,103.55000305175781
2022-09-02,103.5999984741211
2022-09-06,103.5999984741211
2022-09-07,103.4000015258789
2022-09-08,103.51000213623047
2022-09-09,103.4000015258789
2022-09-12,103.5999984741211
2022-09-13,103.5
2022-09-14,103.5999984741211
2022-09-15,103.5999984741211
2022-09-16,103.5999984741211
2022-09-19,103.5
2022-09-20,103.5
2022-09-21,103.5
2022-09-22,103.5
2022-09-23,103.5
2022-09-26,103.30000305175781
2022-09-27,103.30000305175781
2022-09-28,103.48999786376953
2022-09-29,103.69999694824219
2022-09-30,103.5
2022-10-03,103.5999984741211
2022-10-04,103.9000015258789
2022-10-05,103.91999816894531
2022-10-06,104.0
2022-10-07,104.0
2022-10-10,104.0
2022-10-11,104.0999984741211
2022-10-12,104.0999984741211
2022-10-13,104.05000305175781
2022-10-14,104.30000305175781
2022-10-17,104.4000015258789
2022-10-18,83.9000015258789
2022-10-19,89.80000305175781
2022-10-20,99.4000015258789
2022-10-21,102.12000274658203
2022-10-24,87.80000305175781
2022-10-25,97.16999816894531
2022-10-26,83.69999694824219
2022-10-27,79.9000015258789
2022-10-28,91.0
2022-10-31,102.9000015258789
2022-11-01,97.5
2022-11-02,96.9000015258789
2022-11-03,95.3499984741211
2022-11-04,96.69999694824219
2022-11-07,97.0
2022-11-08,99.0
2022-11-09,95.0
2022-11-10,86.0
2022-11-11,87.0999984741211
2022-11-14,79.19999694824219
2022-11-15,86.0999984741211
2022-11-16,86.80000305175781
2022-11-17,96.0
2022-11-18,93.9000015258789
2022-11-21,100.0
2022-11-22,101.0
2022-11-23,93.0
2022-11-25,99.0
2022-11-28,94.5999984741211
2022-11-29,94.0
2022-11-30,97.19999694824219
2022-12-01,88.0
2022-12-02,109.80000305175781
2022-12-05,100.44999694824219
2022-12-06,102.30000305175781
2022-12-07,95.69999694824219
2022-12-08,119.19999694824219
2022-12-09,104.69999694824219
2022-12-12,104.69999694824219
2022-12-13,41.0
2022-12-14,30.0
2022-12-15,22.399999618530273
2022-12-16,21.200000762939453
2022-12-19,16.799999237060547
2022-12-20,16.0
2022-12-21,17.0
2022-12-22,16.600000381469727
2022-12-23,14.5
2022-12-27,13.199999809265137
2022-12-28,12.5
2022-12-29,12.5
2022-12-30,12.5
2023-01-03,12.899999618530273
2023-01-04,14.5
2023-01-05,14.699999809265137
2023-01-06,14.600000381469727
2023-01-09,14.600000381469727
2023-01-10,13.699999809265137
2023-01-11,17.600000381469727
2023-01-12,15.100000381469727
2023-01-13,15.699999809265137
2023-01-17,17.100000381469727
2023-01-18,16.200000762939453
2023-01-19,15.5
2023-01-20,16.200000762939453
2023-01-23,15.899999618530273
2023-01-24,16.799999237060547
2023-01-25,16.690000534057617
2023-01-26,27.399999618530273
2023-01-27,29.0
2023-01-30,27.299999237060547
2023-01-31,21.299999237060547
2023-02-01,20.799999237060547
2023-02-02,22.399999618530273
2023-02-03,19.899999618530273
2023-02-06,21.299999237060547
2023-02-07,21.100000381469727
2023-02-08,20.899999618530273
2023-02-09,18.399999618530273
2023-02-10,19.299999237060547
2023-02-13,20.799999237060547
2023-02-14,20.200000762939453
2023-02-15,20.600000381469727
2023-02-16,20.149999618530273
2023-02-17,19.299999237060547
2023-02-21,18.100000381469727
2023-02-22,19.600000381469727
2023-02-23,22.5
2023-02-24,19.600000381469727
2023-02-27,20.5
2023-02-28,20.100000381469727
2023-03-01,21.899999618530273
2023-03-02,21.100000381469727
2023-03-03,20.299999237060547
2023-03-06,20.5
2023-03-07,20.799999237060547
2023-03-08,20.899999618530273
2023-03-09,21.0
2023-03-10,20.700000762939453
2023-03-13,21.200000762939453
2023-03-14,20.600000381469727
2023-03-15,21.200000762939453
2023-03-16,21.0
2023-03-17,21.0
2023-03-20,20.600000381469727
2023-03-21,20.700000762939453
2023-03-22,20.5
2023-03-23,21.0
2023-03-24,21.200000762939453
2023-03-27,20.899999618530273
2023-03-28,20.799999237060547
2023-03-29,20.5
2023-03-30,20.5
2023-03-31,20.700000762939453
2023-04-03,20.700000762939453
2023-04-04,20.5
2023-04-05,20.5
2023-04-06,20.399999618530273
2023-04-10,20.600000381469727
2023-04-11,20.5
2023-04-12,20.799999237060547
2023-04-13,20.700000762939453
2023-04-14,20.5
2023-04-17,20.5
2023-04-18,20.799999237060547
2023-04-19,20.649999618530273
2023-04-20,21.399999618530273
2023-04-21,21.100000381469727
2023-04-24,20.600000381469727
2023-04-25,20.600000381469727
2023-04-26,18.700000762939453
2023-04-27,19.0
2023-04-28,19.600000381469727
2023-05-01,26.600000381469727
2023-05-02,20.0
2023-05-03,19.200000762939453
2023-05-04,19.100000381469727
2023-05-05,18.899999618530273
2023-05-08,18.5
2023-05-09,19.600000381469727
2023-05-10,20.799999237060547
2023-05-11,20.600000381469727
2023-05-12,20.899999618530273
2023-05-15,21.399999618530273
2023-05-16,21.399999618530273
2023-05-17,21.399999618530273
2023-05-18,21.399999618530273
2023-05-19,21.899999618530273
2023-05-22,21.799999237060547
2023-05-23,21.799999237060547
2023-05-24,21.600000381469727
2023-05-25,21.899999618530273
2023-05-26,21.700000762939453
2023-05-30,22.90999984741211
2023-05-31,23.18000030517578
2023-06-01,24.299999237060547
2023-06-02,22.600000381469727
2023-06-05,22.709999084472656
2023-06-06,23.010000228881836
2023-06-07,23.610000610351562
2023-06-08,24.850000381469727
2023-06-09,26.5
2023-06-12,25.899999618530273
2023-06-13,25.100000381469727
2023-06-14,25.700000762939453
2023-06-15,25.1200008392334
2023-06-16,24.5
2023-06-20,21.700000762939453
2023-06-21,23.40999984741211
2023-06-22,23.5
2023-06-23,23.1200008392334
2023-06-26,23.190000534057617
2023-06-27,22.899999618530273
2023-06-28,23.100000381469727
2023-06-29,22.600000381469727
2023-06-30,23.100000381469727
2023-07-03,23.299999237060547
2023-07-05,22.799999237060547
2023-07-06,23.200000762939453
2023-07-07,23.299999237060547
2023-07-10,23.200000762939453
2023-07-11,23.200000762939453
2023-07-12,23.799999237060547
2023-07-13,23.700000762939453
2023-07-14,23.5
2023-07-17,23.0
2023-07-18,23.399999618530273
2023-07-19,23.799999237060547
2023-07-20,23.200000762939453
2023-07-21,23.299999237060547
2023-07-24,23.200000762939453
2023-07-25,23.200000762939453
2023-07-26,23.280000686645508
2023-07-27,23.899999618530273
2023-07-28,23.600000381469727
2023-07-31,23.200000762939453
2023-08-01,23.100000381469727
2023-08-02,23.399999618530273
2023-08-03,23.0
2023-08-04,23.0
2023-08-07,22.899999618530273
2023-08-08,23.0
2023-08-09,23.010000228881836
2023-08-10,23.040000915527344
2023-08-11,24.899999618530273
2023-08-14,23.670000076293945
2023-08-15,23.399999618530273
2023-08-16,23.399999618530273
2023-08-17,23.0
2023-08-18,22.649999618530273
2023-08-21,23.399999618530273
2023-08-22,22.700000762939453
2023-08-23,23.479999542236328
2023-08-24,25.100000381469727
2023-08-25,25.5
2023-08-28,26.5
2023-08-29,29.799999237060547
2023-08-30,33.0
2023-08-31,32.54999923706055
2023-09-01,29.799999237060547
2023-09-05,29.600000381469727
2023-09-06,28.299999237060547
2023-09-07,27.399999618530273
2023-09-08,23.75
2023-09-11,23.5
2023-09-12,28.899999618530273
2023-09-13,30.899999618530273
2023-09-14,30.899999618530273
2023-09-15,31.200000762939453
2023-09-18,35.709999084472656
2023-09-19,34.58000183105469
2023-09-20,36.88999938964844
2023-09-21,39.599998474121094
2023-09-22,47.79999923706055
2023-09-25,30.100000381469727
2023-09-26,23.5
2023-09-27,21.0
2023-09-28,22.799999237060547
2023-09-29,28.600000381469727
2023-10-02,27.0
2023-10-03,21.5
2023-10-04,21.100000381469727
2023-10-05,19.5
2023-10-06,21.799999237060547
2023-10-09,21.100000381469727
2023-10-10,24.200000762939453
2023-10-11,25.200000762939453
2023-10-12,28.15999984741211
2023-10-13,41.70000076293945
2023-10-16,34.099998474121094
2023-10-17,33.900001525878906
2023-10-18,33.79999923706055
2023-10-19,37.70000076293945
2023-10-20,34.400001525878906
2023-10-23,33.900001525878906
2023-10-24,31.299999237060547
2023-10-25,29.700000762939453
2023-10-26,30.799999237060547
2023-10-27,30.899999618530273
2023-10-30,36.93000030517578
2023-10-31,32.79999923706055
2023-11-01,31.1200008392334
2023-11-02,30.799999237060547
2023-11-03,32.79999923706055
2023-11-06,32.599998474121094
2023-11-07,34.20000076293945
2023-11-08,32.79999923706055
2023-11-09,25.700000762939453
2023-11-10,32.900001525878906
2023-11-13,32.599998474121094
2023-11-14,38.5
2023-11-15,39.79999923706055
2023-11-16,37.70000076293945
2023-11-17,41.5
2023-11-20,42.400001525878906
2023-11-21,47.79999923706055
2023-11-22,48.099998474121094
2023-11-24,52.099998474121094
2023-11-27,52.400001525878906
2023-11-28,37.400001525878906
2023-11-29,30.700000762939453
2023-11-30,30.899999618530273
2023-12-01,33.0
2023-12-04,28.600000381469727
2023-12-05,24.200000762939453
2023-12-06,95.80000305175781
2023-12-07,20.5
2023-12-08,22.600000381469727
2023-12-11,18.100000381469727
2023-12-12,16.799999237060547
2023-12-13,20.5
2023-12-14,18.100000381469727
2023-12-15,16.899999618530273
2023-12-18,16.799999237060547
2023-12-19,16.100000381469727
2023-12-20,15.300000190734863
2023-12-21,15.899999618530273
2023-12-22,16.299999237060547
2023-12-26,11.300000190734863
2023-12-27,8.5
2023-12-28,8.300000190734863
2023-12-29,9.119999885559082
2024-01-02,8.300000190734863
2024-01-03,7.360000133514404
2024-01-04,7.610000133514404
2024-01-05,8.40999984741211
2024-01-08,7.860000133514404
2024-01-09,7.630000114440918
2024-01-10,7.349999904632568
2024-01-11,7.730000019073486
2024-01-12,6.96999979019165
2024-01-16,6.309999942779541
2024-01-17,5.78000020980835
2024-01-18,5.760000228881836
2024-01-19,5.440000057220459
2024-01-22,6.170000076293945
2024-01-23,5.559999942779541
2024-01-24,5.320000171661377
2024-01-25,4.949999809265137
2024-01-26,4.590000152587891
2024-01-29,4.460000038146973
2024-01-30,4.139999866485596
2024-01-31,4.010000228881836
2024-02-01,4.090000152587891
2024-02-02,4.179999828338623
2024-02-05,3.9000000953674316
2024-02-06,3.869999885559082
2024-02-07,5.699999809265137
2024-02-08,10.399999618530273
2024-02-09,6.260000228881836
2024-02-12,9.0
2024-02-13,8.260000228881836
2024-02-14,8.649999618530273
2024-02-15,8.119999885559082
2024-02-16,9.199999809265137
2024-02-20,8.199999809265137
2024-02-21,7.559999942779541
2024-02-22,7.699999809265137
2024-02-23,6.909999847412109
2024-02-26,7.239999771118164
2024-02-27,7.309999942779541
2024-02-28,6.150000095367432
2024-02-29,5.650000095367432
2024-03-01,5.170000076293945
2024-03-04,5.090000152587891
2024-03-05,4.71999979019165
2024-03-06,6.71999979019165
2024-03-07,5.820000171661377
2024-03-08,5.679999828338623
2024-03-11,6.0
2024-03-12,5.800000190734863
2024-03-13,5.369999885559082
2024-03-14,5.210000038146973
2024-03-15,5.099999904632568
2024-03-18,4.800000190734863
2024-03-19,4.539999961853027
2024-03-20,4.639999866485596
2024-03-21,4.25
2024-03-22,4.019999980926514
2024-03-25,4.820000171661377
2024-03-26,4.53000020980835
2024-03-27,4.150000095367432
2024-03-28,3.8299999237060547
2024-04-01,3.7799999713897705
2024-04-02,3.740000009536743
2024-04-03,4.010000228881836
2024-04-04,3.690000057220459
2024-04-05,3.7100000381469727
2024-04-08,3.509999990463257
2024-04-09,3.2100000381469727
2024-04-10,3.0999999046325684
2024-04-11,3.0299999713897705
2024-04-12,2.799999952316284
2024-04-15,2.4800000190734863
2024-04-16,2.559999942779541
2024-04-17,2.359999895095825
2024-04-18,2.4700000286102295
2024-04-19,2.3499999046325684
2024-04-22,2.384999990463257
2024-04-23,2.319999933242798
2024-04-24,2.5899999141693115
2024-04-25,2.4700000286102295
2024-04-26,2.4200000762939453
2024-04-29,2.4600000381469727
2024-04-30,2.4800000190734863
2024-05-01,2.5
2024-05-02,2.4600000381469727
2024-05-03,2.4200000762939453
2024-05-06,2.569999933242798
2024-05-07,2.440000057220459
2024-05-08,2.450000047683716
2024-05-09,2.4800000190734863
2024-05-10,2.259999990463257
2024-05-13,2.2699999809265137
2024-05-14,2.4600000381469727
2024-05-15,2.450000047683716
2024-05-16,2.369999885559082
2024-05-17,2.4000000953674316
2024-05-20,2.299999952316284
2024-05-21,2.0399999618530273
2024-05-22,2.009999990463257
2024-05-23,1.899999976158142
2024-05-24,1.850000023841858
2024-05-28,1.940000057220459
2024-05-29,1.8600000143051147
2024-05-30,1.7400000095367432
2024-05-31,1.690000057220459
2024-06-03,1.559999942779541
2024-06-04,12.010000228881836
2024-06-05,6.96999979019165
2024-06-06,5.590000152587891
2024-06-07,4.429999828338623
2024-06-10,4.429999828338623
2024-06-11,3.9200000762939453
2024-06-12,4.380000114440918
2024-06-13,4.489999771118164
2024-06-14,4.019999980926514
2024-06-17,3.549999952316284
2024-06-18,4.079999923706055
2024-06-20,4.070000171661377
2024-06-21,3.859999895095825
2024-06-24,15.0
2024-06-25,14.6899995803833
2024-06-26,16.579999923706055
2024-06-27,17.15999984741211
2024-06-28,16.309999465942383
2024-07-01,12.960000038146973
2024-07-02,10.739999771118164
2024-07-03,10.34000015258789
2024-07-05,8.430000305175781
2024-07-08,6.400000095367432
2024-07-09,5.510000228881836
2024-07-10,4.139999866485596
2024-07-11,4.019999980926514
2024-07-12,3.440000057220459
2024-07-15,3.2899999618530273
2024-07-16,2.8399999141693115
2024-07-17,2.809999942779541
2024-07-18,2.380000114440918
2024-07-19,2.6700000762939453
2024-07-22,2.390000104904175
2024-07-23,2.069999933242798
2024-07-24,1.7899999618530273
2024-07-25,1.9800000190734863
2024-07-26,1.690000057220459
2024-07-29,1.559999942779541
2024-07-30,1.340000033378601
2024-07-31,1.4199999570846558
2024-08-01,1.2300000190734863
2024-08-02,1.2899999618530273
2024-08-05,1.1799999475479126
2024-08-06,1.0499999523162842
2024-08-07,1.0800000429153442
2024-08-08,0.9210000038146973
2024-08-09,0.7770000100135803
2024-08-12,0.6850000023841858
2024-08-13,0.7300000190734863
2024-08-14,0.6029999852180481
2024-08-15,0.5460000038146973
2024-08-16,0.49300000071525574
2024-08-19,0.550000011920929
2024-08-20,0.5360000133514404
2024-08-21,0.5059999823570251
2024-08-22,0.5690000057220459
2024-08-23,0.515999972820282
2024-08-26,0.4959999918937683
2024-08-27,0.48399999737739563
2024-08-28,0.4300000071525574
2024-08-29,0.40299999713897705
2024-08-30,0.37299999594688416
2024-09-03,0.39399999380111694
2024-09-04,0.39399999380111694
2024-09-05,0.3709999918937683
2024-09-06,0.3319999873638153
2024-09-09,0.3149999976158142
2024-09-10,0.28600001335144043
2024-09-11,0.27399998903274536
2024-09-12,0.2529999911785126
2024-09-13,0.23199999332427979
2024-09-16,0.27900001406669617
2024-09-17,0.23899999260902405
2024-09-18,0.20800000429153442
2024-09-19,0.20900000631809235
2024-09-20,0.20200000703334808
2024-09-23,0.1979999989271164
2024-09-24,0.2160000056028366
2024-09-25,0.27000001072883606
2024-09-26,0.23899999260902405
2024-09-27,0.23199999332427979
2024-09-30,0.2529999911785126
2024-10-01,0.2540000081062317
2024-10-02,0.3100000023841858
2024-10-03,0.35100001096725464
2024-10-04,0.3190000057220459
2024-10-07,0.28700000047683716
2024-10-08,0.24500000476837158
2024-10-09,0.25200000405311584
2024-10-10,0.375
2024-10-11,0.3400000035762787
2024-10-14,0.37299999594688416
2024-10-15,0.3400000035762787
2024-10-16,0.32499998807907104
2024-10-17,0.3019999861717224
2024-10-18,0.30300000309944153
2024-10-21,0.30799999833106995
2024-10-22,0.31700000166893005
2024-10-23,0.2919999957084656
2024-10-24,0.25200000405311584
2024-10-25,0.23199999332427979
2024-10-28,0.23999999463558197
2024-10-29,0.22499999403953552
2024-10-30,0.21299999952316284
2024-10-31,0.20600000023841858
2024-11-01,0.22200000286102295
2024-11-04,0.21199999749660492
2024-11-05,0.2070000022649765
2024-11-06,0.20100000500679016
2024-11-07,0.210999995470047
2024-11-08,0.210999995470047
2024-11-11,0.20999999344348907
2024-11-12,0.20100000500679016
2024-11-13,0.19200000166893005
2024-11-14,0.19099999964237213
2024-11-15,0.1899999976158142
2024-11-18,0.17900000512599945
2024-11-19,0.16699999570846558
2024-11-20,0.1679999977350235
2024-11-21,0.16899999976158142
