Date,SHOT
2022-02-28,1.1299999952316284
2022-03-01,1.159999966621399
2022-03-02,1.149999976158142
2022-03-03,1.149999976158142
2022-03-04,1.159999966621399
2022-03-07,1.0099999904632568
2022-03-08,0.9309999942779541
2022-03-09,1.0199999809265137
2022-03-10,1.0299999713897705
2022-03-11,0.9700000286102295
2022-03-14,0.9800000190734863
2022-03-15,0.9399999976158142
2022-03-16,0.9760000109672546
2022-03-17,1.0399999618530273
2022-03-18,1.1100000143051147
2022-03-21,1.1100000143051147
2022-03-22,1.100000023841858
2022-03-23,1.1200000047683716
2022-03-24,1.1399999856948853
2022-03-25,1.3799999952316284
2022-03-28,1.1399999856948853
2022-03-29,1.2100000381469727
2022-03-30,1.1699999570846558
2022-03-31,1.100000023841858
2022-04-01,1.090000033378601
2022-04-04,1.1299999952316284
2022-04-05,1.059999942779541
2022-04-06,1.0299999713897705
2022-04-07,1.0700000524520874
2022-04-08,1.059999942779541
2022-04-11,1.0099999904632568
2022-04-12,1.0199999809265137
2022-04-13,1.0199999809265137
2022-04-14,1.0290000438690186
2022-04-18,1.065000057220459
2022-04-19,1.1100000143051147
2022-04-20,1.1100000143051147
2022-04-21,1.1200000047683716
2022-04-22,1.1399999856948853
2022-04-25,1.1399999856948853
2022-04-26,1.1299999952316284
2022-04-27,1.0729999542236328
2022-04-28,1.0299999713897705
2022-04-29,1.090000033378601
2022-05-02,1.100000023841858
2022-05-03,1.1200000047683716
2022-05-04,1.1299999952316284
2022-05-05,1.1299999952316284
2022-05-06,1.1100000143051147
2022-05-09,1.0099999904632568
2022-05-10,0.9900000095367432
2022-05-11,0.9490000009536743
2022-05-12,0.8500000238418579
2022-05-13,0.8700000047683716
2022-05-16,0.8519999980926514
2022-05-17,0.8799999952316284
2022-05-18,0.8550000190734863
2022-05-19,0.878000020980835
2022-05-20,0.8519999980926514
2022-05-23,0.8019999861717224
2022-05-24,0.8080000281333923
2022-05-25,0.7979999780654907
2022-05-26,0.8550000190734863
2022-05-27,0.878000020980835
2022-05-31,0.8140000104904175
2022-06-01,0.7900000214576721
2022-06-02,0.7120000123977661
2022-06-03,0.7239999771118164
2022-06-06,0.7609999775886536
2022-06-07,0.7400000095367432
2022-06-08,0.8080000281333923
2022-06-09,0.7799999713897705
2022-06-10,0.7639999985694885
2022-06-13,0.7409999966621399
2022-06-14,0.6729999780654907
2022-06-15,0.6880000233650208
2022-06-16,0.609000027179718
2022-06-17,0.800000011920929
2022-06-21,0.8100000023841858
2022-06-22,0.8140000104904175
2022-06-23,0.8050000071525574
2022-06-24,0.75
2022-06-27,0.7350000143051147
2022-06-28,0.7300000190734863
2022-06-29,0.7310000061988831
2022-06-30,0.7250000238418579
2022-07-01,0.7179999947547913
2022-07-05,0.7049999833106995
2022-07-06,0.6899999976158142
2022-07-07,0.7059999704360962
2022-07-08,0.7139999866485596
2022-07-11,0.7099999785423279
2022-07-12,0.6980000138282776
2022-07-13,0.6850000023841858
2022-07-14,0.6819999814033508
2022-07-15,0.6880000233650208
2022-07-18,0.6970000267028809
2022-07-19,0.7409999966621399
2022-07-20,0.7300000190734863
2022-07-21,0.7049999833106995
2022-07-22,0.6399999856948853
2022-07-25,0.6380000114440918
2022-07-26,0.5950000286102295
2022-07-27,0.6150000095367432
2022-07-28,0.6100000143051147
2022-07-29,0.6129999756813049
2022-08-01,0.6330000162124634
2022-08-02,0.6179999709129333
2022-08-03,0.6269999742507935
2022-08-04,0.6200000047683716
2022-08-05,0.6449999809265137
2022-08-08,0.6600000262260437
2022-08-09,0.6499999761581421
2022-08-10,0.6600000262260437
2022-08-11,0.6399999856948853
2022-08-12,0.640999972820282
2022-08-15,0.6259999871253967
2022-08-16,0.6299999952316284
2022-08-17,0.640999972820282
2022-08-18,0.7269999980926514
2022-08-19,0.6690000295639038
2022-08-22,0.6299999952316284
2022-08-23,0.6299999952316284
2022-08-24,0.6480000019073486
2022-08-25,0.699999988079071
2022-08-26,0.7250000238418579
2022-08-29,0.7699999809265137
2022-08-30,0.7770000100135803
2022-08-31,0.8399999737739563
2022-09-01,0.8579999804496765
2022-09-02,0.9279999732971191
2022-09-06,0.7710000276565552
2022-09-07,0.7850000262260437
2022-09-08,0.7279999852180481
2022-09-09,0.7879999876022339
2022-09-12,0.8600000143051147
2022-09-13,0.9100000262260437
2022-09-14,0.9900000095367432
2022-09-15,1.0499999523162842
2022-09-16,1.0800000429153442
2022-09-19,1.0399999618530273
2022-09-20,1.0499999523162842
2022-09-21,1.0700000524520874
2022-09-22,0.9580000042915344
2022-09-23,0.8500000238418579
2022-09-26,0.6919999718666077
2022-09-27,0.6290000081062317
2022-09-28,0.609000027179718
2022-09-29,0.7329999804496765
2022-09-30,0.7799999713897705
2022-10-03,0.7200000286102295
2022-10-04,0.699999988079071
2022-10-05,0.6899999976158142
2022-10-06,0.7680000066757202
2022-10-07,0.7749999761581421
2022-10-10,0.7599999904632568
2022-10-11,0.7680000066757202
2022-10-12,0.7699999809265137
2022-10-13,0.8140000104904175
2022-10-14,0.8199999928474426
2022-10-17,0.8100000023841858
2022-10-18,0.8100000023841858
2022-10-19,0.7900000214576721
2022-10-20,0.8199999928474426
2022-10-21,0.8349999785423279
2022-10-24,0.8510000109672546
2022-10-25,0.8500000238418579
2022-10-26,0.9200000166893005
2022-10-27,0.9800000190734863
2022-10-28,0.9739999771118164
2022-10-31,0.9800000190734863
2022-11-01,0.9470000267028809
2022-11-02,1.0099999904632568
2022-11-03,0.949999988079071
2022-11-04,1.159999966621399
2022-11-07,1.0499999523162842
2022-11-08,1.1100000143051147
2022-11-09,1.0800000429153442
2022-11-10,1.1699999570846558
2022-11-11,1.2799999713897705
2022-11-14,1.2400000095367432
2022-11-15,1.2899999618530273
2022-11-16,1.3700000047683716
2022-11-17,1.440000057220459
2022-11-18,1.2200000286102295
2022-11-21,1.1649999618530273
2022-11-22,1.190000057220459
2022-11-23,1.0199999809265137
2022-11-25,1.0700000524520874
2022-11-28,1.0399999618530273
2022-11-29,1.0199999809265137
2022-11-30,1.090000033378601
2022-12-01,1.1200000047683716
2022-12-02,1.1299999952316284
2022-12-05,1.0700000524520874
2022-12-06,1.0299999713897705
2022-12-07,1.0299999713897705
2022-12-08,1.0299999713897705
2022-12-09,1.0299999713897705
2022-12-12,1.0
2022-12-13,0.9800000190734863
2022-12-14,0.9940000176429749
2022-12-15,0.949999988079071
2022-12-16,0.8550000190734863
2022-12-19,0.8889999985694885
2022-12-20,0.8999999761581421
2022-12-21,0.9559999704360962
2022-12-22,0.9200000166893005
2022-12-23,0.7760000228881836
2022-12-27,0.7799999713897705
2022-12-28,0.7710000276565552
2022-12-29,0.7599999904632568
2022-12-30,0.7699999809265137
2023-01-03,0.7699999809265137
2023-01-04,0.8700000047683716
2023-01-05,0.8410000205039978
2023-01-06,0.8600000143051147
2023-01-09,0.9139999747276306
2023-01-10,0.9100000262260437
2023-01-11,0.8999999761581421
2023-01-12,0.9589999914169312
2023-01-13,1.0499999523162842
2023-01-17,1.0399999618530273
2023-01-18,1.0099999904632568
2023-01-19,0.6179999709129333
2023-01-20,0.6579999923706055
2023-01-23,0.6499999761581421
2023-01-24,0.628000020980835
2023-01-25,0.6399999856948853
2023-01-26,0.6299999952316284
2023-01-27,0.6439999938011169
2023-01-30,0.6330000162124634
2023-01-31,0.6439999938011169
2023-02-01,0.6399999856948853
2023-02-02,0.6349999904632568
2023-02-03,0.6399999856948853
2023-02-06,0.6499999761581421
2023-02-07,0.6349999904632568
2023-02-08,0.6320000290870667
2023-02-09,0.5929999947547913
2023-02-10,0.5799999833106995
2023-02-13,0.5699999928474426
2023-02-14,0.550000011920929
2023-02-15,0.550000011920929
2023-02-16,0.5529999732971191
2023-02-17,0.5149999856948853
2023-02-21,0.5149999856948853
2023-02-22,0.49000000953674316
2023-02-23,0.5009999871253967
2023-02-24,0.49300000071525574
2023-02-27,0.4880000054836273
2023-02-28,0.4650000035762787
2023-03-01,0.4399999976158142
2023-03-02,0.4480000138282776
2023-03-03,0.4350000023841858
2023-03-06,0.4099999964237213
2023-03-07,0.38199999928474426
2023-03-08,0.3930000066757202
2023-03-09,0.38999998569488525
2023-03-10,0.38100001215934753
2023-03-13,0.35199999809265137
2023-03-14,0.3400000035762787
2023-03-15,0.3400000035762787
2023-03-16,0.34299999475479126
2023-03-17,0.3490000069141388
2023-03-20,0.3569999933242798
2023-03-21,0.367000013589859
2023-03-22,0.4129999876022339
2023-03-23,0.38999998569488525
2023-03-24,0.4000000059604645
2023-03-27,0.44999998807907104
2023-03-28,0.46000000834465027
2023-03-29,0.4399999976158142
2023-03-30,0.4399999976158142
2023-03-31,0.4449999928474426
2023-04-03,0.4569999873638153
2023-04-04,0.4440000057220459
2023-04-05,0.4399999976158142
2023-04-06,0.43700000643730164
2023-04-10,0.44999998807907104
2023-04-11,0.4699999988079071
2023-04-12,0.4699999988079071
2023-04-13,0.48899999260902405
2023-04-14,0.5099999904632568
2023-04-17,0.4950000047683716
2023-04-18,0.5199999809265137
2023-04-19,0.4729999899864197
2023-04-20,0.47600001096725464
2023-04-21,0.4779999852180481
2023-04-24,0.45500001311302185
2023-04-25,0.4699999988079071
