Date,HYLN
2022-06-27,3.640000104904175
2022-06-28,3.4700000286102295
2022-06-29,3.130000114440918
2022-06-30,3.2200000286102295
2022-07-01,3.2100000381469727
2022-07-05,3.430000066757202
2022-07-06,3.430000066757202
2022-07-07,3.6500000953674316
2022-07-08,3.6700000762939453
2022-07-11,3.440000057220459
2022-07-12,3.5
2022-07-13,3.630000114440918
2022-07-14,3.559999942779541
2022-07-15,3.549999952316284
2022-07-18,3.569999933242798
2022-07-19,3.680000066757202
2022-07-20,3.880000114440918
2022-07-21,4.050000190734863
2022-07-22,3.7699999809265137
2022-07-25,3.6700000762939453
2022-07-26,3.619999885559082
2022-07-27,3.759999990463257
2022-07-28,3.9100000858306885
2022-07-29,3.930000066757202
2022-08-01,4.03000020980835
2022-08-02,4.239999771118164
2022-08-03,4.429999828338623
2022-08-04,4.53000020980835
2022-08-05,4.519999980926514
2022-08-08,4.550000190734863
2022-08-09,4.429999828338623
2022-08-10,4.619999885559082
2022-08-11,4.429999828338623
2022-08-12,4.489999771118164
2022-08-15,4.550000190734863
2022-08-16,4.46999979019165
2022-08-17,4.199999809265137
2022-08-18,4.179999828338623
2022-08-19,3.9000000953674316
2022-08-22,3.690000057220459
2022-08-23,3.740000009536743
2022-08-24,3.799999952316284
2022-08-25,4.059999942779541
2022-08-26,3.7799999713897705
2022-08-29,3.690000057220459
2022-08-30,3.5899999141693115
2022-08-31,3.509999990463257
2022-09-01,3.4000000953674316
2022-09-02,3.3399999141693115
2022-09-06,3.240000009536743
2022-09-07,3.200000047683716
2022-09-08,3.119999885559082
2022-09-09,3.200000047683716
2022-09-12,3.240000009536743
2022-09-13,3.0299999713897705
2022-09-14,3.049999952316284
2022-09-15,3.140000104904175
2022-09-16,3.069999933242798
2022-09-19,3.119999885559082
2022-09-20,3.130000114440918
2022-09-21,3.069999933242798
2022-09-22,3.1500000953674316
2022-09-23,2.9600000381469727
2022-09-26,2.930000066757202
2022-09-27,2.940000057220459
2022-09-28,2.9600000381469727
2022-09-29,2.8399999141693115
2022-09-30,2.869999885559082
2022-10-03,2.9200000762939453
2022-10-04,2.990000009536743
2022-10-05,2.859999895095825
2022-10-06,2.7699999809265137
2022-10-07,2.5299999713897705
2022-10-10,2.4200000762939453
2022-10-11,2.5399999618530273
2022-10-12,2.5399999618530273
2022-10-13,2.5999999046325684
2022-10-14,2.390000104904175
2022-10-17,2.549999952316284
2022-10-18,2.5399999618530273
2022-10-19,2.509999990463257
2022-10-20,2.5199999809265137
2022-10-21,2.5
2022-10-24,2.450000047683716
2022-10-25,2.619999885559082
2022-10-26,2.630000114440918
2022-10-27,2.5999999046325684
2022-10-28,2.809999942779541
2022-10-31,2.8499999046325684
2022-11-01,2.799999952316284
2022-11-02,2.7300000190734863
2022-11-03,2.700000047683716
2022-11-04,2.8299999237060547
2022-11-07,2.759999990463257
2022-11-08,2.6500000953674316
2022-11-09,2.4200000762939453
2022-11-10,2.7200000286102295
2022-11-11,3.0799999237060547
2022-11-14,3.0199999809265137
2022-11-15,3.0999999046325684
2022-11-16,3.059999942779541
2022-11-17,3.119999885559082
2022-11-18,2.9800000190734863
2022-11-21,2.9600000381469727
2022-11-22,3.0199999809265137
2022-11-23,2.990000009536743
2022-11-25,3.190000057220459
2022-11-28,2.9600000381469727
2022-11-29,2.930000066757202
2022-11-30,3.0199999809265137
2022-12-01,3.009999990463257
2022-12-02,3.0399999618530273
2022-12-05,2.890000104904175
2022-12-06,2.809999942779541
2022-12-07,2.680000066757202
2022-12-08,2.7899999618530273
2022-12-09,2.6600000858306885
2022-12-12,2.75
2022-12-13,2.759999990463257
2022-12-14,2.7799999713897705
2022-12-15,2.6500000953674316
2022-12-16,2.6500000953674316
2022-12-19,2.549999952316284
2022-12-20,2.4700000286102295
2022-12-21,2.5
2022-12-22,2.369999885559082
2022-12-23,2.4000000953674316
2022-12-27,2.190000057220459
2022-12-28,2.2200000286102295
2022-12-29,2.3299999237060547
2022-12-30,2.3399999141693115
2023-01-03,2.299999952316284
2023-01-04,2.3299999237060547
2023-01-05,2.180000066757202
2023-01-06,2.1700000762939453
2023-01-09,2.240000009536743
2023-01-10,2.450000047683716
2023-01-11,2.7300000190734863
2023-01-12,2.9200000762939453
2023-01-13,3.059999942779541
2023-01-17,3.0899999141693115
2023-01-18,3.180000066757202
2023-01-19,2.950000047683716
2023-01-20,3.1600000858306885
2023-01-23,3.3499999046325684
2023-01-24,3.390000104904175
2023-01-25,3.309999942779541
2023-01-26,3.2899999618530273
2023-01-27,3.5
2023-01-30,3.380000114440918
2023-01-31,3.5799999237060547
2023-02-01,3.6600000858306885
2023-02-02,3.740000009536743
2023-02-03,3.6700000762939453
2023-02-06,3.5299999713897705
2023-02-07,3.4100000858306885
2023-02-08,3.259999990463257
2023-02-09,3.2100000381469727
2023-02-10,3.1600000858306885
2023-02-13,3.240000009536743
2023-02-14,3.3299999237060547
2023-02-15,3.569999933242798
2023-02-16,3.180000066757202
2023-02-17,3.259999990463257
2023-02-21,2.950000047683716
2023-02-22,2.930000066757202
2023-02-23,2.8299999237060547
2023-02-24,2.740000009536743
2023-02-27,2.75
2023-02-28,2.8299999237060547
2023-03-01,2.8299999237060547
2023-03-02,2.8299999237060547
2023-03-03,2.869999885559082
2023-03-06,2.6500000953674316
2023-03-07,2.390000104904175
2023-03-08,2.430000066757202
2023-03-09,2.2799999713897705
2023-03-10,2.299999952316284
2023-03-13,2.2699999809265137
2023-03-14,2.299999952316284
2023-03-15,2.359999895095825
2023-03-16,2.2899999618530273
2023-03-17,2.2100000381469727
2023-03-20,2.1500000953674316
2023-03-21,2.2699999809265137
2023-03-22,2.1700000762939453
2023-03-23,2.190000057220459
2023-03-24,2.140000104904175
2023-03-27,2.0799999237060547
2023-03-28,1.909999966621399
2023-03-29,1.9800000190734863
2023-03-30,1.9600000381469727
2023-03-31,1.9800000190734863
2023-04-03,2.059999942779541
2023-04-04,1.9800000190734863
2023-04-05,1.8700000047683716
2023-04-06,1.8300000429153442
2023-04-10,1.8200000524520874
2023-04-11,1.809999942779541
2023-04-12,1.5700000524520874
2023-04-13,1.590000033378601
2023-04-14,1.5499999523162842
2023-04-17,1.649999976158142
2023-04-18,1.6200000047683716
2023-04-19,1.5700000524520874
2023-04-20,1.4500000476837158
2023-04-21,1.440000057220459
2023-04-24,1.3300000429153442
2023-04-25,1.2999999523162842
2023-04-26,1.2899999618530273
2023-04-27,1.3300000429153442
2023-04-28,1.3700000047683716
2023-05-01,1.309999942779541
2023-05-02,1.5
2023-05-03,1.590000033378601
2023-05-04,1.590000033378601
2023-05-05,1.6799999475479126
2023-05-08,1.7599999904632568
2023-05-09,1.7400000095367432
2023-05-10,1.8899999856948853
2023-05-11,1.9500000476837158
2023-05-12,1.8200000524520874
2023-05-15,1.7599999904632568
2023-05-16,1.649999976158142
2023-05-17,1.690000057220459
2023-05-18,1.7000000476837158
2023-05-19,1.659999966621399
2023-05-22,1.809999942779541
2023-05-23,1.8300000429153442
2023-05-24,1.6799999475479126
2023-05-25,1.6100000143051147
2023-05-26,1.6100000143051147
2023-05-30,1.7200000286102295
2023-05-31,1.6399999856948853
2023-06-01,1.5700000524520874
2023-06-02,1.7100000381469727
2023-06-05,1.659999966621399
2023-06-06,1.7200000286102295
2023-06-07,1.7999999523162842
2023-06-08,1.7999999523162842
2023-06-09,1.7300000190734863
2023-06-12,1.899999976158142
2023-06-13,1.9900000095367432
2023-06-14,1.8200000524520874
2023-06-15,1.940000057220459
2023-06-16,1.840000033378601
2023-06-20,1.809999942779541
2023-06-21,1.75
2023-06-22,1.7000000476837158
2023-06-23,1.649999976158142
2023-06-26,1.600000023841858
2023-06-27,1.6799999475479126
2023-06-28,1.7899999618530273
2023-06-29,1.7300000190734863
2023-06-30,1.6699999570846558
2023-07-03,1.7999999523162842
2023-07-05,1.7799999713897705
2023-07-06,1.690000057220459
2023-07-07,1.8200000524520874
2023-07-10,1.899999976158142
2023-07-11,1.909999966621399
2023-07-12,2.0299999713897705
2023-07-13,2.1600000858306885
2023-07-14,1.9700000286102295
2023-07-17,1.9199999570846558
2023-07-18,1.9600000381469727
2023-07-19,2.0
2023-07-20,1.8300000429153442
2023-07-21,1.7999999523162842
2023-07-24,1.7999999523162842
2023-07-25,1.7100000381469727
2023-07-26,1.7999999523162842
2023-07-27,1.7200000286102295
2023-07-28,1.8200000524520874
2023-07-31,1.9700000286102295
2023-08-01,1.899999976158142
2023-08-02,1.7999999523162842
2023-08-03,1.7799999713897705
2023-08-04,1.7400000095367432
2023-08-07,1.7100000381469727
2023-08-08,1.659999966621399
2023-08-09,1.5099999904632568
2023-08-10,1.4199999570846558
2023-08-11,1.3600000143051147
2023-08-14,1.2999999523162842
2023-08-15,1.2400000095367432
2023-08-16,1.1799999475479126
2023-08-17,1.2000000476837158
2023-08-18,1.2300000190734863
2023-08-21,1.25
2023-08-22,1.2200000286102295
2023-08-23,1.2599999904632568
2023-08-24,1.1699999570846558
2023-08-25,1.2200000286102295
2023-08-28,1.2300000190734863
2023-08-29,1.2599999904632568
2023-08-30,1.2599999904632568
2023-08-31,1.2200000286102295
2023-09-01,1.25
2023-09-05,1.2899999618530273
2023-09-06,1.2300000190734863
2023-09-07,1.25
2023-09-08,1.2200000286102295
2023-09-11,1.2699999809265137
2023-09-12,1.2799999713897705
2023-09-13,1.2400000095367432
2023-09-14,1.2699999809265137
2023-09-15,1.190000057220459
2023-09-18,1.309999942779541
2023-09-19,1.2899999618530273
2023-09-20,1.2799999713897705
2023-09-21,1.2100000381469727
2023-09-22,1.1699999570846558
2023-09-25,1.2400000095367432
2023-09-26,1.2100000381469727
2023-09-27,1.190000057220459
2023-09-28,1.2200000286102295
2023-09-29,1.1799999475479126
2023-10-02,1.149999976158142
2023-10-03,1.100000023841858
2023-10-04,1.1399999856948853
2023-10-05,1.1100000143051147
2023-10-06,1.100000023841858
2023-10-09,1.0700000524520874
2023-10-10,1.190000057220459
2023-10-11,0.6539999842643738
2023-10-12,0.7599999904632568
2023-10-13,0.7310000061988831
2023-10-16,0.8059999942779541
2023-10-17,0.7730000019073486
2023-10-18,0.6940000057220459
2023-10-19,0.6399999856948853
2023-10-20,0.6200000047683716
2023-10-23,0.6129999756813049
2023-10-24,0.5879999995231628
2023-10-25,0.5889999866485596
2023-10-26,0.5799999833106995
2023-10-27,0.5640000104904175
2023-10-30,0.5920000076293945
2023-10-31,0.5960000157356262
2023-11-01,0.5860000252723694
2023-11-02,0.6349999904632568
2023-11-03,0.6690000295639038
2023-11-06,0.6499999761581421
2023-11-07,0.6330000162124634
2023-11-08,0.5899999737739563
2023-11-09,0.5410000085830688
2023-11-10,0.550000011920929
2023-11-13,0.6100000143051147
2023-11-14,0.6489999890327454
2023-11-15,0.6169999837875366
2023-11-16,0.640999972820282
2023-11-17,0.5870000123977661
2023-11-20,0.6050000190734863
2023-11-21,0.5509999990463257
2023-11-22,0.5759999752044678
2023-11-24,0.593999981880188
2023-11-27,0.5770000219345093
2023-11-28,0.5830000042915344
2023-11-29,0.5799999833106995
2023-11-30,0.5690000057220459
2023-12-01,0.6110000014305115
2023-12-04,0.5960000157356262
2023-12-05,0.5849999785423279
2023-12-06,0.5920000076293945
2023-12-07,0.6209999918937683
2023-12-08,0.625
2023-12-11,0.6209999918937683
2023-12-12,0.6119999885559082
2023-12-13,0.6370000243186951
2023-12-14,0.6859999895095825
2023-12-15,0.6549999713897705
2023-12-18,0.6190000176429749
2023-12-19,0.7009999752044678
2023-12-20,0.8190000057220459
2023-12-21,0.9139999747276306
2023-12-22,0.9750000238418579
2023-12-26,1.0499999523162842
2023-12-27,0.890999972820282
2023-12-28,0.8700000047683716
2023-12-29,0.8140000104904175
2024-01-02,0.8479999899864197
2024-01-03,0.8270000219345093
2024-01-04,0.8379999995231628
2024-01-05,0.8230000138282776
2024-01-08,0.9089999794960022
2024-01-09,0.9290000200271606
2024-01-10,0.949999988079071
2024-01-11,0.9309999942779541
2024-01-12,0.9290000200271606
2024-01-16,1.0
2024-01-17,0.9089999794960022
2024-01-18,0.878000020980835
2024-01-19,0.949999988079071
2024-01-22,1.0199999809265137
2024-01-23,1.090000033378601
2024-01-24,1.1200000047683716
2024-01-25,1.149999976158142
2024-01-26,1.0800000429153442
2024-01-29,1.1699999570846558
2024-01-30,1.1299999952316284
2024-01-31,1.0499999523162842
2024-02-01,1.090000033378601
2024-02-02,1.0499999523162842
2024-02-05,1.0299999713897705
2024-02-06,1.100000023841858
2024-02-07,1.0800000429153442
2024-02-08,1.059999942779541
2024-02-09,1.1200000047683716
2024-02-12,1.2000000476837158
2024-02-13,1.1100000143051147
2024-02-14,1.409999966621399
2024-02-15,1.5399999618530273
2024-02-16,1.5499999523162842
2024-02-20,1.409999966621399
2024-02-21,1.3700000047683716
2024-02-22,1.2599999904632568
2024-02-23,1.3600000143051147
2024-02-26,1.4500000476837158
2024-02-27,1.5700000524520874
2024-02-28,1.6799999475479126
2024-02-29,1.8200000524520874
2024-03-01,1.8600000143051147
2024-03-04,1.75
2024-03-05,1.7699999809265137
2024-03-06,1.8700000047683716
2024-03-07,1.7799999713897705
2024-03-08,1.840000033378601
2024-03-11,1.7400000095367432
2024-03-12,1.7000000476837158
2024-03-13,1.7300000190734863
2024-03-14,1.6399999856948853
2024-03-15,1.6200000047683716
2024-03-18,1.5
2024-03-19,1.4500000476837158
2024-03-20,1.5700000524520874
2024-03-21,1.559999942779541
2024-03-22,1.4900000095367432
2024-03-25,1.4800000190734863
2024-03-26,1.4800000190734863
2024-03-27,1.6799999475479126
2024-03-28,1.7599999904632568
2024-04-01,1.899999976158142
2024-04-02,1.7599999904632568
2024-04-03,1.7000000476837158
2024-04-04,1.5700000524520874
2024-04-05,1.5800000429153442
2024-04-08,1.5
2024-04-09,1.4600000381469727
2024-04-10,1.5
2024-04-11,1.5
2024-04-12,1.4199999570846558
2024-04-15,1.3200000524520874
2024-04-16,1.3300000429153442
2024-04-17,1.3600000143051147
2024-04-18,1.3200000524520874
2024-04-19,1.2899999618530273
2024-04-22,1.309999942779541
2024-04-23,1.2699999809265137
2024-04-24,1.2300000190734863
2024-04-25,1.2200000286102295
2024-04-26,1.2599999904632568
2024-04-29,1.3300000429153442
2024-04-30,1.2899999618530273
2024-05-01,1.559999942779541
2024-05-02,1.6699999570846558
2024-05-03,1.6100000143051147
2024-05-06,1.5800000429153442
2024-05-07,1.4800000190734863
2024-05-08,1.4299999475479126
2024-05-09,1.4900000095367432
2024-05-10,1.4500000476837158
2024-05-13,1.4700000286102295
2024-05-14,1.590000033378601
2024-05-15,1.5800000429153442
2024-05-16,1.6200000047683716
2024-05-17,1.590000033378601
2024-05-20,1.5
2024-05-21,1.4800000190734863
2024-05-22,1.5299999713897705
2024-05-23,1.4700000286102295
2024-05-24,1.5099999904632568
2024-05-28,1.4600000381469727
2024-05-29,1.440000057220459
2024-05-30,1.4800000190734863
2024-05-31,1.4800000190734863
2024-06-03,1.5
2024-06-04,1.4600000381469727
2024-06-05,1.4900000095367432
2024-06-06,1.440000057220459
2024-06-07,1.3799999952316284
2024-06-10,1.3600000143051147
2024-06-11,1.4299999475479126
2024-06-12,1.5
2024-06-13,1.4800000190734863
2024-06-14,1.4500000476837158
2024-06-17,1.4900000095367432
2024-06-18,1.5399999618530273
2024-06-20,1.5099999904632568
2024-06-21,1.5399999618530273
2024-06-24,1.600000023841858
2024-06-25,1.6100000143051147
2024-06-26,1.6200000047683716
2024-06-27,1.6799999475479126
2024-06-28,1.6200000047683716
2024-07-01,1.5199999809265137
2024-07-02,1.5800000429153442
2024-07-03,1.649999976158142
2024-07-05,1.600000023841858
2024-07-08,1.6799999475479126
2024-07-09,1.690000057220459
2024-07-10,1.75
2024-07-11,1.940000057220459
2024-07-12,2.0199999809265137
2024-07-15,2.369999885559082
2024-07-16,2.4100000858306885
2024-07-17,2.490000009536743
2024-07-18,2.2200000286102295
2024-07-19,2.2200000286102295
2024-07-22,2.25
2024-07-23,2.359999895095825
2024-07-24,2.190000057220459
2024-07-25,2.2699999809265137
2024-07-26,2.380000114440918
2024-07-29,2.259999990463257
2024-07-30,2.200000047683716
2024-07-31,2.2200000286102295
2024-08-01,2.0
2024-08-02,1.7899999618530273
2024-08-05,1.7000000476837158
2024-08-06,1.7100000381469727
2024-08-07,1.6200000047683716
2024-08-08,1.9700000286102295
2024-08-09,2.059999942779541
2024-08-12,1.9900000095367432
2024-08-13,2.0
2024-08-14,1.840000033378601
2024-08-15,2.0
2024-08-16,2.0
2024-08-19,2.049999952316284
2024-08-20,1.9900000095367432
2024-08-21,2.0199999809265137
2024-08-22,1.9500000476837158
2024-08-23,2.0299999713897705
2024-08-26,2.009999990463257
2024-08-27,1.940000057220459
2024-08-28,1.8799999952316284
2024-08-29,1.9299999475479126
2024-08-30,1.8700000047683716
2024-09-03,1.7400000095367432
2024-09-04,1.7300000190734863
2024-09-05,1.6799999475479126
2024-09-06,1.6299999952316284
2024-09-09,1.659999966621399
2024-09-10,1.7699999809265137
2024-09-11,1.8700000047683716
2024-09-12,1.940000057220459
2024-09-13,2.0999999046325684
2024-09-16,2.1600000858306885
2024-09-17,2.1600000858306885
2024-09-18,2.109999895095825
2024-09-19,2.1600000858306885
2024-09-20,2.059999942779541
2024-09-23,2.309999942779541
2024-09-24,2.369999885559082
2024-09-25,2.319999933242798
2024-09-26,2.369999885559082
2024-09-27,2.559999942779541
2024-09-30,2.4800000190734863
2024-10-01,2.2699999809265137
2024-10-02,2.430000066757202
2024-10-03,2.4700000286102295
2024-10-04,2.440000057220459
2024-10-07,2.450000047683716
2024-10-08,2.390000104904175
2024-10-09,2.430000066757202
2024-10-10,2.319999933242798
2024-10-11,2.430000066757202
2024-10-14,2.390000104904175
2024-10-15,2.490000009536743
2024-10-16,2.559999942779541
2024-10-17,2.450000047683716
2024-10-18,2.5399999618530273
2024-10-21,2.509999990463257
2024-10-22,2.640000104904175
2024-10-23,2.4100000858306885
2024-10-24,2.450000047683716
2024-10-25,2.4000000953674316
2024-10-28,2.559999942779541
2024-10-29,2.5299999713897705
2024-10-30,2.4200000762939453
2024-10-31,2.390000104904175
2024-11-01,2.390000104904175
2024-11-04,2.2899999618530273
2024-11-05,2.390000104904175
2024-11-06,2.5799999237060547
2024-11-07,2.5799999237060547
2024-11-08,2.819999933242798
2024-11-11,2.819999933242798
2024-11-12,2.880000114440918
2024-11-13,2.700000047683716
2024-11-14,2.609999895095825
2024-11-15,2.5399999618530273
2024-11-18,2.799999952316284
2024-11-19,3.109999895095825
2024-11-20,2.9100000858306885
2024-11-21,3.7100000381469727
