Date,SES
2022-12-19,3.4200000762939453
2022-12-20,3.630000114440918
2022-12-21,3.5299999713897705
2022-12-22,3.450000047683716
2022-12-23,3.4600000381469727
2022-12-27,3.1700000762939453
2022-12-28,3.2799999713897705
2022-12-29,3.2699999809265137
2022-12-30,3.1500000953674316
2023-01-03,3.059999942779541
2023-01-04,3.2899999618530273
2023-01-05,3.049999952316284
2023-01-06,3.069999933242798
2023-01-09,3.240000009536743
2023-01-10,3.4800000190734863
2023-01-11,3.5899999141693115
2023-01-12,3.6600000858306885
2023-01-13,3.549999952316284
2023-01-17,3.5299999713897705
2023-01-18,3.5199999809265137
2023-01-19,3.1700000762939453
2023-01-20,3.299999952316284
2023-01-23,3.4600000381469727
2023-01-24,3.380000114440918
2023-01-25,3.2799999713897705
2023-01-26,3.2100000381469727
2023-01-27,3.4700000286102295
2023-01-30,3.2100000381469727
2023-01-31,3.299999952316284
2023-02-01,3.359999895095825
2023-02-02,3.3399999141693115
2023-02-03,3.4100000858306885
2023-02-06,3.4000000953674316
2023-02-07,3.369999885559082
2023-02-08,3.380000114440918
2023-02-09,3.4200000762939453
2023-02-10,3.319999933242798
2023-02-13,3.2799999713897705
2023-02-14,3.4100000858306885
2023-02-15,3.509999990463257
2023-02-16,3.299999952316284
2023-02-17,3.3399999141693115
2023-02-21,3.0299999713897705
2023-02-22,3.0199999809265137
2023-02-23,3.069999933242798
2023-02-24,3.059999942779541
2023-02-27,3.190000057220459
2023-02-28,3.2300000190734863
2023-03-01,3.180000066757202
2023-03-02,3.0799999237060547
2023-03-03,3.140000104904175
2023-03-06,3.0
2023-03-07,2.9700000286102295
2023-03-08,3.0399999618530273
2023-03-09,2.9200000762939453
2023-03-10,2.7899999618530273
2023-03-13,2.690000057220459
2023-03-14,2.950000047683716
2023-03-15,2.7300000190734863
2023-03-16,2.819999933242798
2023-03-17,2.700000047683716
2023-03-20,2.6600000858306885
2023-03-21,2.8299999237060547
2023-03-22,2.7100000381469727
2023-03-23,2.880000114440918
2023-03-24,2.930000066757202
2023-03-27,2.75
2023-03-28,2.75
2023-03-29,2.8499999046325684
2023-03-30,2.8499999046325684
2023-03-31,2.950000047683716
2023-04-03,2.9100000858306885
2023-04-04,2.990000009536743
2023-04-05,2.6600000858306885
2023-04-06,2.7699999809265137
2023-04-10,2.809999942779541
2023-04-11,2.6700000762939453
2023-04-12,2.569999933242798
2023-04-13,2.390000104904175
2023-04-14,2.25
2023-04-17,2.2300000190734863
2023-04-18,2.0899999141693115
2023-04-19,2.0899999141693115
2023-04-20,1.9700000286102295
2023-04-21,1.9700000286102295
2023-04-24,1.8700000047683716
2023-04-25,1.6699999570846558
2023-04-26,1.7000000476837158
2023-04-27,1.690000057220459
2023-04-28,1.6299999952316284
2023-05-01,1.5700000524520874
2023-05-02,1.4900000095367432
2023-05-03,1.5
2023-05-04,1.440000057220459
2023-05-05,1.4900000095367432
2023-05-08,1.559999942779541
2023-05-09,1.649999976158142
2023-05-10,1.7100000381469727
2023-05-11,1.659999966621399
2023-05-12,1.5299999713897705
2023-05-15,1.4800000190734863
2023-05-16,1.3799999952316284
2023-05-17,1.4800000190734863
2023-05-18,1.440000057220459
2023-05-19,1.4600000381469727
2023-05-22,1.600000023841858
2023-05-23,1.5099999904632568
2023-05-24,1.4700000286102295
2023-05-25,1.4600000381469727
2023-05-26,1.4900000095367432
2023-05-30,1.5499999523162842
2023-05-31,1.5099999904632568
2023-06-01,1.690000057220459
2023-06-02,1.8899999856948853
2023-06-05,1.899999976158142
2023-06-06,2.109999895095825
2023-06-07,2.119999885559082
2023-06-08,1.909999966621399
2023-06-09,1.9900000095367432
2023-06-12,2.109999895095825
2023-06-13,2.0899999141693115
2023-06-14,2.0199999809265137
2023-06-15,1.9700000286102295
2023-06-16,1.899999976158142
2023-06-20,2.0199999809265137
2023-06-21,2.130000114440918
2023-06-22,1.9600000381469727
2023-06-23,1.9900000095367432
2023-06-26,2.2100000381469727
2023-06-27,2.4100000858306885
2023-06-28,2.5199999809265137
2023-06-29,2.4100000858306885
2023-06-30,2.440000057220459
2023-07-03,2.450000047683716
2023-07-05,2.4600000381469727
2023-07-06,2.4700000286102295
2023-07-07,2.859999895095825
2023-07-10,2.6500000953674316
2023-07-11,2.75
2023-07-12,2.759999990463257
2023-07-13,2.759999990463257
2023-07-14,2.5999999046325684
2023-07-17,2.7300000190734863
2023-07-18,2.890000104904175
2023-07-19,2.890000104904175
2023-07-20,3.0799999237060547
2023-07-21,2.990000009536743
2023-07-24,3.0399999618530273
2023-07-25,2.880000114440918
2023-07-26,2.809999942779541
2023-07-27,2.809999942779541
2023-07-28,3.049999952316284
2023-07-31,3.140000104904175
2023-08-01,3.130000114440918
2023-08-02,2.9100000858306885
2023-08-03,2.9000000953674316
2023-08-04,2.799999952316284
2023-08-07,2.549999952316284
2023-08-08,2.640000104904175
2023-08-09,2.619999885559082
2023-08-10,2.4600000381469727
2023-08-11,2.440000057220459
2023-08-14,2.2300000190734863
2023-08-15,2.0999999046325684
2023-08-16,2.109999895095825
2023-08-17,2.140000104904175
2023-08-18,2.0899999141693115
2023-08-21,2.0799999237060547
2023-08-22,2.130000114440918
2023-08-23,2.049999952316284
2023-08-24,1.9500000476837158
2023-08-25,2.109999895095825
2023-08-28,2.1600000858306885
2023-08-29,2.25
2023-08-30,2.2300000190734863
2023-08-31,2.109999895095825
2023-09-01,2.180000066757202
2023-09-05,2.1500000953674316
2023-09-06,2.109999895095825
2023-09-07,1.9800000190734863
2023-09-08,2.109999895095825
2023-09-11,2.180000066757202
2023-09-12,2.2300000190734863
2023-09-13,2.109999895095825
2023-09-14,2.180000066757202
2023-09-15,2.190000057220459
2023-09-18,2.0999999046325684
2023-09-19,2.109999895095825
2023-09-20,2.1600000858306885
2023-09-21,2.1500000953674316
2023-09-22,1.9500000476837158
2023-09-25,1.9800000190734863
2023-09-26,2.059999942779541
2023-09-27,2.200000047683716
2023-09-28,2.25
2023-09-29,2.2699999809265137
2023-10-02,2.3299999237060547
2023-10-03,2.1700000762939453
2023-10-04,2.369999885559082
2023-10-05,2.2200000286102295
2023-10-06,2.359999895095825
2023-10-09,2.3399999141693115
2023-10-10,2.630000114440918
2023-10-11,2.450000047683716
2023-10-12,2.430000066757202
2023-10-13,2.4600000381469727
2023-10-16,2.5
2023-10-17,2.5199999809265137
2023-10-18,2.299999952316284
2023-10-19,2.109999895095825
2023-10-20,2.140000104904175
2023-10-23,2.1600000858306885
2023-10-24,1.9800000190734863
2023-10-25,2.2300000190734863
2023-10-26,1.9700000286102295
2023-10-27,1.840000033378601
2023-10-30,1.840000033378601
2023-10-31,1.809999942779541
2023-11-01,1.8700000047683716
2023-11-02,2.0
2023-11-03,2.069999933242798
2023-11-06,1.8899999856948853
2023-11-07,2.059999942779541
2023-11-08,1.9900000095367432
2023-11-09,1.9800000190734863
2023-11-10,1.940000057220459
2023-11-13,2.140000104904175
2023-11-14,2.450000047683716
2023-11-15,2.5
2023-11-16,2.3399999141693115
2023-11-17,2.490000009536743
2023-11-20,2.5399999618530273
2023-11-21,2.299999952316284
2023-11-22,2.299999952316284
2023-11-24,2.2300000190734863
2023-11-27,2.009999990463257
2023-11-28,1.9299999475479126
2023-11-29,2.119999885559082
2023-11-30,2.130000114440918
2023-12-01,2.240000009536743
2023-12-04,2.319999933242798
2023-12-05,2.319999933242798
2023-12-06,2.2799999713897705
2023-12-07,2.119999885559082
2023-12-08,2.130000114440918
2023-12-11,2.1700000762939453
2023-12-12,2.009999990463257
2023-12-13,2.240000009536743
2023-12-14,2.1700000762939453
2023-12-15,2.140000104904175
2023-12-18,2.0299999713897705
2023-12-19,2.119999885559082
2023-12-20,2.130000114440918
2023-12-21,2.0
2023-12-22,1.850000023841858
2023-12-26,1.840000033378601
2023-12-27,1.809999942779541
2023-12-28,1.840000033378601
2023-12-29,1.8300000429153442
2024-01-02,1.8200000524520874
2024-01-03,1.7999999523162842
2024-01-04,1.6399999856948853
2024-01-05,1.600000023841858
2024-01-08,1.7799999713897705
2024-01-09,1.690000057220459
2024-01-10,1.6399999856948853
2024-01-11,1.600000023841858
2024-01-12,1.5
2024-01-16,1.3799999952316284
2024-01-17,1.5199999809265137
2024-01-18,1.4900000095367432
2024-01-19,1.4700000286102295
2024-01-22,1.4199999570846558
2024-01-23,1.3899999856948853
2024-01-24,1.2699999809265137
2024-01-25,1.2100000381469727
2024-01-26,1.2300000190734863
2024-01-29,1.3600000143051147
2024-01-30,1.3600000143051147
2024-01-31,1.309999942779541
2024-02-01,1.3600000143051147
2024-02-02,1.2999999523162842
2024-02-05,1.1799999475479126
2024-02-06,1.2899999618530273
2024-02-07,1.2200000286102295
2024-02-08,1.2599999904632568
2024-02-09,1.3600000143051147
2024-02-12,1.409999966621399
2024-02-13,1.3200000524520874
2024-02-14,1.409999966621399
2024-02-15,1.4600000381469727
2024-02-16,1.440000057220459
2024-02-20,1.399999976158142
2024-02-21,1.3899999856948853
2024-02-22,1.350000023841858
2024-02-23,1.3799999952316284
2024-02-26,1.4900000095367432
2024-02-27,1.7000000476837158
2024-02-28,1.7400000095367432
2024-02-29,1.7699999809265137
2024-03-01,1.6799999475479126
2024-03-04,1.7100000381469727
2024-03-05,1.590000033378601
2024-03-06,1.590000033378601
2024-03-07,1.6399999856948853
2024-03-08,1.659999966621399
2024-03-11,1.5499999523162842
2024-03-12,1.6100000143051147
2024-03-13,1.5399999618530273
2024-03-14,1.4800000190734863
2024-03-15,1.5199999809265137
2024-03-18,1.440000057220459
2024-03-19,1.4700000286102295
2024-03-20,1.6100000143051147
2024-03-21,1.6399999856948853
2024-03-22,1.5700000524520874
2024-03-25,1.5700000524520874
2024-03-26,1.5700000524520874
2024-03-27,1.659999966621399
2024-03-28,1.6799999475479126
2024-04-01,1.6100000143051147
2024-04-02,1.5800000429153442
2024-04-03,1.6299999952316284
2024-04-04,1.5499999523162842
2024-04-05,1.5
2024-04-08,1.5
2024-04-09,1.5299999713897705
2024-04-10,1.440000057220459
2024-04-11,1.399999976158142
2024-04-12,1.4900000095367432
2024-04-15,1.7200000286102295
2024-04-16,1.5399999618530273
2024-04-17,1.4700000286102295
2024-04-18,1.340000033378601
2024-04-19,1.2699999809265137
2024-04-22,1.149999976158142
2024-04-23,1.2899999618530273
2024-04-24,1.2599999904632568
2024-04-25,1.2799999713897705
2024-04-26,1.3600000143051147
2024-04-29,1.350000023841858
2024-04-30,1.5800000429153442
2024-05-01,1.4800000190734863
2024-05-02,1.4800000190734863
2024-05-03,1.399999976158142
2024-05-06,1.4900000095367432
2024-05-07,1.3899999856948853
2024-05-08,1.4199999570846558
2024-05-09,1.5099999904632568
2024-05-10,1.4500000476837158
2024-05-13,1.3600000143051147
2024-05-14,1.3899999856948853
2024-05-15,1.2999999523162842
2024-05-16,1.2699999809265137
2024-05-17,1.2599999904632568
2024-05-20,1.3200000524520874
2024-05-21,1.2799999713897705
2024-05-22,1.25
2024-05-23,1.2200000286102295
2024-05-24,1.25
2024-05-28,1.2899999618530273
2024-05-29,1.2999999523162842
2024-05-30,1.2999999523162842
2024-05-31,1.25
2024-06-03,1.309999942779541
2024-06-04,1.25
2024-06-05,1.2799999713897705
2024-06-06,1.25
2024-06-07,1.2400000095367432
2024-06-10,1.25
2024-06-11,1.2999999523162842
2024-06-12,1.340000033378601
2024-06-13,1.2699999809265137
2024-06-14,1.2000000476837158
2024-06-17,1.2599999904632568
2024-06-18,1.2300000190734863
2024-06-20,1.149999976158142
2024-06-21,1.2300000190734863
2024-06-24,1.3200000524520874
2024-06-25,1.309999942779541
2024-06-26,1.2799999713897705
2024-06-27,1.2699999809265137
2024-06-28,1.25
2024-07-01,1.1299999952316284
2024-07-02,1.100000023841858
2024-07-03,1.090000033378601
2024-07-05,1.1100000143051147
2024-07-08,1.1299999952316284
2024-07-09,1.100000023841858
2024-07-10,1.1699999570846558
2024-07-11,1.350000023841858
2024-07-12,1.2999999523162842
2024-07-15,1.2999999523162842
2024-07-16,1.350000023841858
2024-07-17,1.3300000429153442
2024-07-18,1.340000033378601
2024-07-19,1.2400000095367432
2024-07-22,1.2300000190734863
2024-07-23,1.25
2024-07-24,1.2000000476837158
2024-07-25,1.2100000381469727
2024-07-26,1.2400000095367432
2024-07-29,1.2999999523162842
2024-07-30,1.1799999475479126
2024-07-31,1.2300000190734863
2024-08-01,1.1100000143051147
2024-08-02,1.059999942779541
2024-08-05,0.9929999709129333
2024-08-06,0.9369999766349792
2024-08-07,0.9340000152587891
2024-08-08,0.9190000295639038
2024-08-09,0.8299999833106995
2024-08-12,0.8700000047683716
2024-08-13,0.9900000095367432
2024-08-14,0.9020000100135803
2024-08-15,1.0199999809265137
2024-08-16,1.0199999809265137
2024-08-19,0.996999979019165
2024-08-20,1.0
2024-08-21,1.0700000524520874
2024-08-22,1.0099999904632568
2024-08-23,1.0700000524520874
2024-08-26,1.0700000524520874
2024-08-27,1.059999942779541
2024-08-28,1.0299999713897705
2024-08-29,1.059999942779541
2024-08-30,1.0700000524520874
2024-09-03,1.0299999713897705
2024-09-04,1.0099999904632568
2024-09-05,1.0299999713897705
2024-09-06,0.9900000095367432
2024-09-09,1.0299999713897705
2024-09-10,1.0099999904632568
2024-09-11,1.0099999904632568
2024-09-12,1.0399999618530273
2024-09-13,1.059999942779541
2024-09-16,1.0199999809265137
2024-09-17,0.9810000061988831
2024-09-18,0.8489999771118164
2024-09-19,0.8500000238418579
2024-09-20,0.7609999775886536
2024-09-23,0.6589999794960022
2024-09-24,0.6600000262260437
2024-09-25,0.7229999899864197
2024-09-26,0.7599999904632568
2024-09-27,0.7580000162124634
2024-09-30,0.6399999856948853
2024-10-01,0.5989999771118164
2024-10-02,0.5960000157356262
2024-10-03,0.5950000286102295
2024-10-04,0.6159999966621399
2024-10-07,0.597000002861023
2024-10-08,0.597000002861023
2024-10-09,0.5870000123977661
2024-10-10,0.5659999847412109
2024-10-11,0.6259999871253967
2024-10-14,0.621999979019165
2024-10-15,0.5960000157356262
2024-10-16,0.6119999885559082
2024-10-17,0.5720000267028809
2024-10-18,0.6389999985694885
2024-10-21,0.703000009059906
2024-10-22,0.6899999976158142
2024-10-23,0.6370000243186951
2024-10-24,0.6060000061988831
2024-10-25,0.5709999799728394
2024-10-28,0.5789999961853027
2024-10-29,0.5619999766349792
2024-10-30,0.5170000195503235
2024-10-31,0.4729999899864197
2024-11-01,0.4519999921321869
2024-11-04,0.44999998807907104
2024-11-05,0.4359999895095825
2024-11-06,0.4050000011920929
2024-11-07,0.382999986410141
2024-11-08,0.37299999594688416
2024-11-11,0.36000001430511475
2024-11-12,0.29600000381469727
2024-11-13,0.29600000381469727
2024-11-14,0.3149999976158142
2024-11-15,0.27000001072883606
2024-11-18,0.2849999964237213
2024-11-19,0.33000001311302185
2024-11-20,0.3100000023841858
2024-11-21,0.30000001192092896
