Date,OSUR
2022-07-01,2.7200000286102295
2022-07-05,2.7799999713897705
2022-07-06,2.7699999809265137
2022-07-07,2.859999895095825
2022-07-08,3.0199999809265137
2022-07-11,3.0299999713897705
2022-07-12,3.0999999046325684
2022-07-13,3.0
2022-07-14,2.930000066757202
2022-07-15,2.9100000858306885
2022-07-18,2.9100000858306885
2022-07-19,3.0199999809265137
2022-07-20,3.049999952316284
2022-07-21,3.0799999237060547
2022-07-22,2.9600000381469727
2022-07-25,2.950000047683716
2022-07-26,2.9000000953674316
2022-07-27,2.9700000286102295
2022-07-28,3.0399999618530273
2022-07-29,3.059999942779541
2022-08-01,3.009999990463257
2022-08-02,3.130000114440918
2022-08-03,3.2300000190734863
2022-08-04,3.2100000381469727
2022-08-05,3.1700000762939453
2022-08-08,3.2899999618530273
2022-08-09,3.190000057220459
2022-08-10,4.21999979019165
2022-08-11,4.360000133514404
2022-08-12,4.559999942779541
2022-08-15,4.610000133514404
2022-08-16,4.400000095367432
2022-08-17,4.300000190734863
2022-08-18,4.320000171661377
2022-08-19,4.179999828338623
2022-08-22,4.070000171661377
2022-08-23,4.070000171661377
2022-08-24,4.010000228881836
2022-08-25,4.190000057220459
2022-08-26,4.0
2022-08-29,3.9800000190734863
2022-08-30,4.110000133514404
2022-08-31,4.090000152587891
2022-09-01,3.9800000190734863
2022-09-02,3.9800000190734863
2022-09-06,3.8499999046325684
2022-09-07,3.950000047683716
2022-09-08,3.9100000858306885
2022-09-09,4.150000095367432
2022-09-12,4.28000020980835
2022-09-13,4.230000019073486
2022-09-14,4.130000114440918
2022-09-15,4.139999866485596
2022-09-16,4.059999942779541
2022-09-19,3.9800000190734863
2022-09-20,3.819999933242798
2022-09-21,3.7799999713897705
2022-09-22,3.5899999141693115
2022-09-23,3.6600000858306885
2022-09-26,3.700000047683716
2022-09-27,3.6600000858306885
2022-09-28,4.019999980926514
2022-09-29,3.9000000953674316
2022-09-30,3.7899999618530273
2022-10-03,4.019999980926514
2022-10-04,4.019999980926514
2022-10-05,4.0
2022-10-06,4.010000228881836
2022-10-07,3.859999895095825
2022-10-10,3.8299999237060547
2022-10-11,3.950000047683716
2022-10-12,3.75
2022-10-13,3.7899999618530273
2022-10-14,3.880000114440918
2022-10-17,3.9100000858306885
2022-10-18,3.9000000953674316
2022-10-19,3.700000047683716
2022-10-20,3.7300000190734863
2022-10-21,3.880000114440918
2022-10-24,3.9000000953674316
2022-10-25,4.130000114440918
2022-10-26,4.300000190734863
2022-10-27,4.179999828338623
2022-10-28,4.309999942779541
2022-10-31,4.360000133514404
2022-11-01,4.460000038146973
2022-11-02,4.369999885559082
2022-11-03,4.21999979019165
2022-11-04,4.309999942779541
2022-11-07,4.380000114440918
2022-11-08,4.260000228881836
2022-11-09,4.409999847412109
2022-11-10,4.869999885559082
2022-11-11,5.289999961853027
2022-11-14,5.179999828338623
2022-11-15,5.289999961853027
2022-11-16,5.150000095367432
2022-11-17,5.090000152587891
2022-11-18,5.119999885559082
2022-11-21,4.949999809265137
2022-11-22,4.980000019073486
2022-11-23,4.949999809265137
2022-11-25,4.96999979019165
2022-11-28,4.800000190734863
2022-11-29,4.829999923706055
2022-11-30,5.039999961853027
2022-12-01,5.119999885559082
2022-12-02,5.070000171661377
2022-12-05,5.059999942779541
2022-12-06,5.03000020980835
2022-12-07,4.980000019073486
2022-12-08,5.190000057220459
2022-12-09,5.190000057220459
2022-12-12,5.159999847412109
2022-12-13,5.21999979019165
2022-12-14,5.260000228881836
2022-12-15,5.070000171661377
2022-12-16,5.010000228881836
2022-12-19,4.909999847412109
2022-12-20,4.920000076293945
2022-12-21,4.929999828338623
2022-12-22,4.800000190734863
2022-12-23,4.730000019073486
2022-12-27,4.630000114440918
2022-12-28,4.579999923706055
2022-12-29,4.800000190734863
2022-12-30,4.820000171661377
2023-01-03,4.789999961853027
2023-01-04,4.920000076293945
2023-01-05,4.869999885559082
2023-01-06,4.869999885559082
2023-01-09,4.659999847412109
2023-01-10,5.039999961853027
2023-01-11,5.159999847412109
2023-01-12,5.269999980926514
2023-01-13,5.159999847412109
2023-01-17,5.190000057220459
2023-01-18,5.039999961853027
2023-01-19,5.010000228881836
2023-01-20,5.03000020980835
2023-01-23,5.139999866485596
2023-01-24,5.079999923706055
2023-01-25,5.170000076293945
2023-01-26,5.190000057220459
2023-01-27,5.289999961853027
2023-01-30,5.329999923706055
2023-01-31,5.579999923706055
2023-02-01,5.340000152587891
2023-02-02,5.590000152587891
2023-02-03,5.46999979019165
2023-02-06,5.539999961853027
2023-02-07,5.630000114440918
2023-02-08,5.480000019073486
2023-02-09,5.050000190734863
2023-02-10,4.980000019073486
2023-02-13,5.010000228881836
2023-02-14,4.929999828338623
2023-02-15,5.53000020980835
2023-02-16,5.800000190734863
2023-02-17,5.949999809265137
2023-02-21,5.940000057220459
2023-02-22,6.070000171661377
2023-02-23,6.269999980926514
2023-02-24,6.21999979019165
2023-02-27,6.179999828338623
2023-02-28,6.309999942779541
2023-03-01,6.150000095367432
2023-03-02,6.440000057220459
2023-03-03,6.420000076293945
2023-03-06,6.28000020980835
2023-03-07,6.460000038146973
2023-03-08,6.460000038146973
2023-03-09,6.349999904632568
2023-03-10,6.099999904632568
2023-03-13,6.230000019073486
2023-03-14,6.389999866485596
2023-03-15,6.079999923706055
2023-03-16,6.519999980926514
2023-03-17,6.349999904632568
2023-03-20,6.139999866485596
2023-03-21,6.050000190734863
2023-03-22,5.820000171661377
2023-03-23,5.75
2023-03-24,5.78000020980835
2023-03-27,5.829999923706055
2023-03-28,5.710000038146973
2023-03-29,5.840000152587891
2023-03-30,5.809999942779541
2023-03-31,6.050000190734863
2023-04-03,6.130000114440918
2023-04-04,6.699999809265137
2023-04-05,6.630000114440918
2023-04-06,6.880000114440918
2023-04-10,7.139999866485596
2023-04-11,6.909999847412109
2023-04-12,6.840000152587891
2023-04-13,6.869999885559082
2023-04-14,6.75
2023-04-17,6.789999961853027
2023-04-18,6.670000076293945
2023-04-19,6.880000114440918
2023-04-20,7.010000228881836
2023-04-21,7.150000095367432
2023-04-24,6.980000019073486
2023-04-25,6.610000133514404
2023-04-26,6.639999866485596
2023-04-27,6.670000076293945
2023-04-28,6.800000190734863
2023-05-01,6.980000019073486
2023-05-02,6.840000152587891
2023-05-03,6.929999828338623
2023-05-04,6.869999885559082
2023-05-05,7.0
2023-05-08,6.989999771118164
2023-05-09,6.769999980926514
2023-05-10,7.050000190734863
2023-05-11,7.389999866485596
2023-05-12,6.010000228881836
2023-05-15,5.360000133514404
2023-05-16,5.309999942779541
2023-05-17,5.429999828338623
2023-05-18,5.360000133514404
2023-05-19,5.409999847412109
2023-05-22,5.329999923706055
2023-05-23,5.260000228881836
2023-05-24,5.099999904632568
2023-05-25,5.050000190734863
2023-05-26,4.880000114440918
2023-05-30,4.909999847412109
2023-05-31,5.03000020980835
2023-06-01,5.53000020980835
2023-06-02,5.71999979019165
2023-06-05,5.480000019073486
2023-06-06,5.489999771118164
2023-06-07,5.5
2023-06-08,5.409999847412109
2023-06-09,5.260000228881836
2023-06-12,5.360000133514404
2023-06-13,5.599999904632568
2023-06-14,5.449999809265137
2023-06-15,5.46999979019165
2023-06-16,5.46999979019165
2023-06-20,5.429999828338623
2023-06-21,5.309999942779541
2023-06-22,5.150000095367432
2023-06-23,5.110000133514404
2023-06-26,4.989999771118164
2023-06-27,5.059999942779541
2023-06-28,4.989999771118164
2023-06-29,5.050000190734863
2023-06-30,5.010000228881836
2023-07-03,5.059999942779541
2023-07-05,4.880000114440918
2023-07-06,4.690000057220459
2023-07-07,4.619999885559082
2023-07-10,4.550000190734863
2023-07-11,4.579999923706055
2023-07-12,4.639999866485596
2023-07-13,4.710000038146973
2023-07-14,4.679999828338623
2023-07-17,4.570000171661377
2023-07-18,4.5
2023-07-19,4.539999961853027
2023-07-20,4.400000095367432
2023-07-21,4.519999980926514
2023-07-24,4.489999771118164
2023-07-25,4.5
2023-07-26,4.579999923706055
2023-07-27,4.619999885559082
2023-07-28,4.630000114440918
2023-07-31,4.71999979019165
2023-08-01,4.639999866485596
2023-08-02,4.510000228881836
2023-08-03,4.489999771118164
2023-08-04,5.940000057220459
2023-08-07,6.400000095367432
2023-08-08,6.489999771118164
2023-08-09,6.25
2023-08-10,6.309999942779541
2023-08-11,6.53000020980835
2023-08-14,6.360000133514404
2023-08-15,6.510000228881836
2023-08-16,6.440000057220459
2023-08-17,6.489999771118164
2023-08-18,6.659999847412109
2023-08-21,6.599999904632568
2023-08-22,6.909999847412109
2023-08-23,6.889999866485596
2023-08-24,6.519999980926514
2023-08-25,6.440000057220459
2023-08-28,6.650000095367432
2023-08-29,6.900000095367432
2023-08-30,6.869999885559082
2023-08-31,6.460000038146973
2023-09-01,6.440000057220459
2023-09-05,6.159999847412109
2023-09-06,6.199999809265137
2023-09-07,6.170000076293945
2023-09-08,6.039999961853027
2023-09-11,6.019999980926514
2023-09-12,5.809999942779541
2023-09-13,5.710000038146973
2023-09-14,5.670000076293945
2023-09-15,5.53000020980835
2023-09-18,5.630000114440918
2023-09-19,5.630000114440918
2023-09-20,5.429999828338623
2023-09-21,5.610000133514404
2023-09-22,5.650000095367432
2023-09-25,5.75
2023-09-26,5.710000038146973
2023-09-27,5.860000133514404
2023-09-28,6.010000228881836
2023-09-29,5.929999828338623
2023-10-02,5.909999847412109
2023-10-03,5.909999847412109
2023-10-04,5.900000095367432
2023-10-05,5.960000038146973
2023-10-06,5.699999809265137
2023-10-09,5.590000152587891
2023-10-10,5.739999771118164
2023-10-11,5.449999809265137
2023-10-12,5.309999942779541
2023-10-13,5.380000114440918
2023-10-16,5.510000228881836
2023-10-17,5.699999809265137
2023-10-18,5.579999923706055
2023-10-19,5.349999904632568
2023-10-20,5.349999904632568
2023-10-23,5.320000171661377
2023-10-24,5.5
2023-10-25,5.420000076293945
2023-10-26,5.260000228881836
2023-10-27,5.159999847412109
2023-10-30,5.130000114440918
2023-10-31,5.159999847412109
2023-11-01,5.21999979019165
2023-11-02,5.28000020980835
2023-11-03,5.630000114440918
2023-11-06,5.639999866485596
2023-11-07,5.75
2023-11-08,5.920000076293945
2023-11-09,6.210000038146973
2023-11-10,6.460000038146973
2023-11-13,6.539999961853027
2023-11-14,6.800000190734863
2023-11-15,6.940000057220459
2023-11-16,6.900000095367432
2023-11-17,7.139999866485596
2023-11-20,7.21999979019165
2023-11-21,7.179999828338623
2023-11-22,7.25
2023-11-24,7.380000114440918
2023-11-27,7.289999961853027
2023-11-28,7.269999980926514
2023-11-29,7.269999980926514
2023-11-30,7.320000171661377
2023-12-01,7.159999847412109
2023-12-04,7.289999961853027
2023-12-05,7.369999885559082
2023-12-06,7.090000152587891
2023-12-07,6.889999866485596
2023-12-08,7.099999904632568
2023-12-11,7.090000152587891
2023-12-12,7.309999942779541
2023-12-13,7.409999847412109
2023-12-14,7.349999904632568
2023-12-15,7.650000095367432
2023-12-18,7.679999828338623
2023-12-19,8.100000381469727
2023-12-20,7.849999904632568
2023-12-21,8.130000114440918
2023-12-22,8.289999961853027
2023-12-26,8.350000381469727
2023-12-27,8.350000381469727
2023-12-28,8.289999961853027
2023-12-29,8.199999809265137
2024-01-02,8.279999732971191
2024-01-03,8.020000457763672
2024-01-04,8.109999656677246
2024-01-05,8.119999885559082
2024-01-08,7.800000190734863
2024-01-09,7.769999980926514
2024-01-10,7.920000076293945
2024-01-11,8.039999961853027
2024-01-12,8.100000381469727
2024-01-16,8.100000381469727
2024-01-17,8.130000114440918
2024-01-18,8.0600004196167
2024-01-19,7.78000020980835
2024-01-22,7.809999942779541
2024-01-23,7.909999847412109
2024-01-24,7.96999979019165
2024-01-25,7.800000190734863
2024-01-26,7.590000152587891
2024-01-29,7.809999942779541
2024-01-30,7.579999923706055
2024-01-31,7.369999885559082
2024-02-01,7.489999771118164
2024-02-02,7.440000057220459
2024-02-05,7.360000133514404
2024-02-06,7.53000020980835
2024-02-07,7.070000171661377
2024-02-08,7.21999979019165
2024-02-09,7.190000057220459
2024-02-12,7.349999904632568
2024-02-13,6.980000019073486
2024-02-14,6.940000057220459
2024-02-15,6.889999866485596
2024-02-16,6.75
2024-02-20,6.820000171661377
2024-02-21,6.889999866485596
2024-02-22,6.710000038146973
2024-02-23,6.960000038146973
2024-02-26,7.010000228881836
2024-02-27,7.03000020980835
2024-02-28,7.730000019073486
2024-02-29,7.199999809265137
2024-03-01,7.269999980926514
2024-03-04,6.889999866485596
2024-03-05,7.0
2024-03-06,6.96999979019165
2024-03-07,7.289999961853027
2024-03-08,7.230000019073486
2024-03-11,6.909999847412109
2024-03-12,7.059999942779541
2024-03-13,7.03000020980835
2024-03-14,6.880000114440918
2024-03-15,6.650000095367432
2024-03-18,6.800000190734863
2024-03-19,6.730000019073486
2024-03-20,6.519999980926514
2024-03-21,6.340000152587891
2024-03-22,6.320000171661377
2024-03-25,6.21999979019165
2024-03-26,6.079999923706055
2024-03-27,6.139999866485596
2024-03-28,6.150000095367432
2024-04-01,6.079999923706055
2024-04-02,6.010000228881836
2024-04-03,6.179999828338623
2024-04-04,6.010000228881836
2024-04-05,5.960000038146973
2024-04-08,5.920000076293945
2024-04-09,5.929999828338623
2024-04-10,5.789999961853027
2024-04-11,5.769999980926514
2024-04-12,5.519999980926514
2024-04-15,5.409999847412109
2024-04-16,5.21999979019165
2024-04-17,5.25
2024-04-18,5.25
2024-04-19,5.28000020980835
2024-04-22,5.349999904632568
2024-04-23,5.53000020980835
2024-04-24,5.5
2024-04-25,5.260000228881836
2024-04-26,5.320000171661377
2024-04-29,5.400000095367432
2024-04-30,5.289999961853027
2024-05-01,5.329999923706055
2024-05-02,5.480000019073486
2024-05-03,5.489999771118164
2024-05-06,5.5
2024-05-07,5.539999961853027
2024-05-08,5.309999942779541
2024-05-09,5.050000190734863
2024-05-10,4.860000133514404
2024-05-13,5.159999847412109
2024-05-14,5.449999809265137
2024-05-15,5.389999866485596
2024-05-16,5.230000019073486
2024-05-17,4.920000076293945
2024-05-20,4.929999828338623
2024-05-21,4.900000095367432
2024-05-22,5.050000190734863
2024-05-23,4.920000076293945
2024-05-24,4.849999904632568
2024-05-28,4.829999923706055
2024-05-29,4.679999828338623
2024-05-30,4.699999809265137
2024-05-31,4.730000019073486
2024-06-03,4.710000038146973
2024-06-04,4.650000095367432
2024-06-05,4.829999923706055
2024-06-06,4.840000152587891
2024-06-07,4.690000057220459
2024-06-10,4.610000133514404
2024-06-11,4.5
2024-06-12,4.53000020980835
2024-06-13,4.289999961853027
2024-06-14,4.420000076293945
2024-06-17,4.28000020980835
2024-06-18,4.25
2024-06-20,4.539999961853027
2024-06-21,4.400000095367432
2024-06-24,4.28000020980835
2024-06-25,4.21999979019165
2024-06-26,4.199999809265137
2024-06-27,4.21999979019165
2024-06-28,4.260000228881836
2024-07-01,4.269999980926514
2024-07-02,4.079999923706055
2024-07-03,4.03000020980835
2024-07-05,3.930000066757202
2024-07-08,4.090000152587891
2024-07-09,4.099999904632568
2024-07-10,4.179999828338623
2024-07-11,4.300000190734863
2024-07-12,4.300000190734863
2024-07-15,4.300000190734863
2024-07-16,4.570000171661377
2024-07-17,4.449999809265137
2024-07-18,4.239999771118164
2024-07-19,4.199999809265137
2024-07-22,4.360000133514404
2024-07-23,4.329999923706055
2024-07-24,4.340000152587891
2024-07-25,4.380000114440918
2024-07-26,4.320000171661377
2024-07-29,4.340000152587891
2024-07-30,4.449999809265137
2024-07-31,4.480000019073486
2024-08-01,4.510000228881836
2024-08-02,4.320000171661377
2024-08-05,4.230000019073486
2024-08-06,4.320000171661377
2024-08-07,4.340000152587891
2024-08-08,4.590000152587891
2024-08-09,4.21999979019165
2024-08-12,4.110000133514404
2024-08-13,4.159999847412109
2024-08-14,4.03000020980835
2024-08-15,4.119999885559082
2024-08-16,4.179999828338623
2024-08-19,4.269999980926514
2024-08-20,4.239999771118164
2024-08-21,4.289999961853027
2024-08-22,4.230000019073486
2024-08-23,4.440000057220459
2024-08-26,4.380000114440918
2024-08-27,4.380000114440918
2024-08-28,4.349999904632568
2024-08-29,4.53000020980835
2024-08-30,4.480000019073486
2024-09-03,4.369999885559082
2024-09-04,4.380000114440918
2024-09-05,4.46999979019165
2024-09-06,4.110000133514404
2024-09-09,4.210000038146973
2024-09-10,4.210000038146973
2024-09-11,4.25
2024-09-12,4.260000228881836
2024-09-13,4.449999809265137
2024-09-16,4.400000095367432
2024-09-17,4.389999866485596
2024-09-18,4.309999942779541
2024-09-19,4.349999904632568
2024-09-20,4.329999923706055
2024-09-23,4.409999847412109
2024-09-24,4.300000190734863
2024-09-25,4.210000038146973
2024-09-26,4.260000228881836
2024-09-27,4.289999961853027
2024-09-30,4.269999980926514
2024-10-01,4.170000076293945
2024-10-02,4.150000095367432
2024-10-03,4.079999923706055
2024-10-04,4.139999866485596
2024-10-07,4.090000152587891
2024-10-08,4.090000152587891
2024-10-09,4.079999923706055
2024-10-10,4.019999980926514
2024-10-11,4.099999904632568
2024-10-14,4.050000190734863
2024-10-15,4.03000020980835
2024-10-16,4.070000171661377
2024-10-17,4.070000171661377
2024-10-18,4.150000095367432
2024-10-21,4.099999904632568
2024-10-22,4.090000152587891
2024-10-23,4.079999923706055
2024-10-24,4.03000020980835
2024-10-25,4.03000020980835
2024-10-28,4.159999847412109
2024-10-29,4.260000228881836
2024-10-30,4.199999809265137
2024-10-31,4.070000171661377
2024-11-01,4.170000076293945
2024-11-04,4.21999979019165
2024-11-05,4.289999961853027
2024-11-06,4.400000095367432
2024-11-07,4.239999771118164
2024-11-08,4.289999961853027
2024-11-11,4.239999771118164
2024-11-12,4.139999866485596
2024-11-13,4.050000190734863
2024-11-14,3.990000009536743
2024-11-15,3.8499999046325684
2024-11-18,3.75
2024-11-19,3.859999895095825
2024-11-20,3.809999942779541
2024-11-21,3.8499999046325684
