Date,STRO
2023-01-04,8.100000381469727
2023-01-05,8.449999809265137
2023-01-06,8.210000038146973
2023-01-09,8.289999961853027
2023-01-10,7.260000228881836
2023-01-11,7.309999942779541
2023-01-12,7.670000076293945
2023-01-13,7.869999885559082
2023-01-17,7.639999866485596
2023-01-18,7.309999942779541
2023-01-19,7.190000057220459
2023-01-20,7.639999866485596
2023-01-23,7.539999961853027
2023-01-24,7.840000152587891
2023-01-25,7.75
2023-01-26,7.489999771118164
2023-01-27,7.5
2023-01-30,7.190000057220459
2023-01-31,7.239999771118164
2023-02-01,7.329999923706055
2023-02-02,7.349999904632568
2023-02-03,7.110000133514404
2023-02-06,6.869999885559082
2023-02-07,7.0
2023-02-08,6.730000019073486
2023-02-09,6.360000133514404
2023-02-10,6.400000095367432
2023-02-13,6.260000228881836
2023-02-14,6.429999828338623
2023-02-15,6.210000038146973
2023-02-16,6.050000190734863
2023-02-17,6.21999979019165
2023-02-21,6.090000152587891
2023-02-22,6.090000152587891
2023-02-23,5.889999866485596
2023-02-24,5.619999885559082
2023-02-27,5.730000019073486
2023-02-28,5.639999866485596
2023-03-01,5.769999980926514
2023-03-02,5.75
2023-03-03,5.789999961853027
2023-03-06,5.570000171661377
2023-03-07,5.610000133514404
2023-03-08,5.420000076293945
2023-03-09,5.260000228881836
2023-03-10,5.130000114440918
2023-03-13,5.429999828338623
2023-03-14,5.510000228881836
2023-03-15,5.400000095367432
2023-03-16,5.239999771118164
2023-03-17,5.21999979019165
2023-03-20,5.110000133514404
2023-03-21,4.980000019073486
2023-03-22,4.730000019073486
2023-03-23,4.730000019073486
2023-03-24,4.739999771118164
2023-03-27,4.699999809265137
2023-03-28,4.599999904632568
2023-03-29,4.769999980926514
2023-03-30,4.480000019073486
2023-03-31,4.619999885559082
2023-04-03,4.71999979019165
2023-04-04,4.309999942779541
2023-04-05,4.329999923706055
2023-04-06,4.590000152587891
2023-04-10,4.320000171661377
2023-04-11,4.389999866485596
2023-04-12,4.25
2023-04-13,4.599999904632568
2023-04-14,4.400000095367432
2023-04-17,4.679999828338623
2023-04-18,4.510000228881836
2023-04-19,4.849999904632568
2023-04-20,4.760000228881836
2023-04-21,4.75
2023-04-24,4.599999904632568
2023-04-25,4.610000133514404
2023-04-26,4.420000076293945
2023-04-27,4.349999904632568
2023-04-28,4.260000228881836
2023-05-01,4.579999923706055
2023-05-02,4.599999904632568
2023-05-03,5.119999885559082
2023-05-04,5.289999961853027
2023-05-05,5.480000019073486
2023-05-08,5.489999771118164
2023-05-09,5.519999980926514
2023-05-10,5.599999904632568
2023-05-11,5.460000038146973
2023-05-12,5.639999866485596
2023-05-15,5.880000114440918
2023-05-16,5.730000019073486
2023-05-17,5.75
2023-05-18,5.289999961853027
2023-05-19,5.409999847412109
2023-05-22,5.309999942779541
2023-05-23,5.289999961853027
2023-05-24,5.110000133514404
2023-05-25,5.059999942779541
2023-05-26,4.900000095367432
2023-05-30,4.610000133514404
2023-05-31,4.489999771118164
2023-06-01,4.460000038146973
2023-06-02,4.71999979019165
2023-06-05,4.989999771118164
2023-06-06,5.190000057220459
2023-06-07,5.150000095367432
2023-06-08,5.119999885559082
2023-06-09,5.329999923706055
2023-06-12,5.329999923706055
2023-06-13,5.550000190734863
2023-06-14,5.340000152587891
2023-06-15,5.409999847412109
2023-06-16,5.099999904632568
2023-06-20,5.25
2023-06-21,5.389999866485596
2023-06-22,5.230000019073486
2023-06-23,5.110000133514404
2023-06-26,5.25
2023-06-27,5.090000152587891
2023-06-28,4.989999771118164
2023-06-29,4.650000095367432
2023-06-30,4.650000095367432
2023-07-03,4.679999828338623
2023-07-05,4.769999980926514
2023-07-06,4.639999866485596
2023-07-07,4.659999847412109
2023-07-10,4.75
2023-07-11,4.710000038146973
2023-07-12,4.699999809265137
2023-07-13,4.789999961853027
2023-07-14,4.730000019073486
2023-07-17,4.860000133514404
2023-07-18,4.829999923706055
2023-07-19,4.900000095367432
2023-07-20,4.809999942779541
2023-07-21,4.769999980926514
2023-07-24,4.449999809265137
2023-07-25,4.389999866485596
2023-07-26,4.409999847412109
2023-07-27,4.519999980926514
2023-07-28,4.480000019073486
2023-07-31,4.46999979019165
2023-08-01,4.449999809265137
2023-08-02,4.289999961853027
2023-08-03,4.340000152587891
2023-08-04,4.400000095367432
2023-08-07,4.150000095367432
2023-08-08,4.119999885559082
2023-08-09,4.21999979019165
2023-08-10,4.340000152587891
2023-08-11,4.260000228881836
2023-08-14,4.289999961853027
2023-08-15,4.269999980926514
2023-08-16,4.010000228881836
2023-08-17,4.210000038146973
2023-08-18,4.46999979019165
2023-08-21,4.630000114440918
2023-08-22,4.619999885559082
2023-08-23,4.610000133514404
2023-08-24,4.599999904632568
2023-08-25,4.599999904632568
2023-08-28,4.739999771118164
2023-08-29,4.78000020980835
2023-08-30,4.849999904632568
2023-08-31,4.75
2023-09-01,4.5
2023-09-05,4.400000095367432
2023-09-06,4.519999980926514
2023-09-07,4.539999961853027
2023-09-08,4.519999980926514
2023-09-11,4.599999904632568
2023-09-12,4.539999961853027
2023-09-13,4.639999866485596
2023-09-14,4.21999979019165
2023-09-15,3.9100000858306885
2023-09-18,3.7699999809265137
2023-09-19,3.740000009536743
2023-09-20,3.549999952316284
2023-09-21,3.380000114440918
2023-09-22,3.299999952316284
2023-09-25,3.3299999237060547
2023-09-26,3.2899999618530273
2023-09-27,3.359999895095825
2023-09-28,3.569999933242798
2023-09-29,3.4700000286102295
2023-10-02,3.5
2023-10-03,3.059999942779541
2023-10-04,3.1600000858306885
2023-10-05,3.380000114440918
2023-10-06,3.690000057220459
2023-10-09,3.8299999237060547
2023-10-10,3.9800000190734863
2023-10-11,3.890000104904175
2023-10-12,3.9800000190734863
2023-10-13,3.940000057220459
2023-10-16,3.7100000381469727
2023-10-17,3.640000104904175
2023-10-18,3.5199999809265137
2023-10-19,3.2899999618530273
2023-10-20,3.190000057220459
2023-10-23,2.950000047683716
2023-10-24,2.7799999713897705
2023-10-25,2.819999933242798
2023-10-26,2.7200000286102295
2023-10-27,2.559999942779541
2023-10-30,2.5799999237060547
2023-10-31,2.75
2023-11-01,2.5799999237060547
2023-11-02,2.690000057220459
2023-11-03,2.8499999046325684
2023-11-06,2.680000066757202
2023-11-07,2.619999885559082
2023-11-08,2.430000066757202
2023-11-09,2.25
2023-11-10,2.0799999237060547
2023-11-13,2.069999933242798
2023-11-14,2.369999885559082
2023-11-15,2.4600000381469727
2023-11-16,2.3499999046325684
2023-11-17,2.690000057220459
2023-11-20,2.7699999809265137
2023-11-21,2.690000057220459
2023-11-22,2.549999952316284
2023-11-24,2.4600000381469727
2023-11-27,2.2799999713897705
2023-11-28,2.2799999713897705
2023-11-29,2.309999942779541
2023-11-30,2.609999895095825
2023-12-01,2.75
2023-12-04,2.869999885559082
2023-12-05,2.8399999141693115
2023-12-06,3.1700000762939453
2023-12-07,3.4100000858306885
2023-12-08,3.569999933242798
2023-12-11,3.5999999046325684
2023-12-12,3.559999942779541
2023-12-13,3.930000066757202
2023-12-14,3.799999952316284
2023-12-15,3.9800000190734863
2023-12-18,3.8499999046325684
2023-12-19,3.9700000286102295
2023-12-20,3.859999895095825
2023-12-21,4.179999828338623
2023-12-22,4.190000057220459
2023-12-26,4.210000038146973
2023-12-27,4.539999961853027
2023-12-28,4.360000133514404
2023-12-29,4.289999961853027
2024-01-02,4.570000171661377
2024-01-03,4.440000057220459
2024-01-04,4.440000057220459
2024-01-05,3.490000009536743
2024-01-08,3.5
2024-01-09,4.03000020980835
2024-01-10,4.110000133514404
2024-01-11,4.309999942779541
2024-01-12,4.0
2024-01-16,3.869999885559082
2024-01-17,4.110000133514404
2024-01-18,4.110000133514404
2024-01-19,4.059999942779541
2024-01-22,4.460000038146973
2024-01-23,4.809999942779541
2024-01-24,4.590000152587891
2024-01-25,4.550000190734863
2024-01-26,4.699999809265137
2024-01-29,4.989999771118164
2024-01-30,4.710000038146973
2024-01-31,4.340000152587891
2024-02-01,4.400000095367432
2024-02-02,4.519999980926514
2024-02-05,4.480000019073486
2024-02-06,4.809999942779541
2024-02-07,4.699999809265137
2024-02-08,4.769999980926514
2024-02-09,4.690000057220459
2024-02-12,4.880000114440918
2024-02-13,4.53000020980835
2024-02-14,4.420000076293945
2024-02-15,4.489999771118164
2024-02-16,4.329999923706055
2024-02-20,4.710000038146973
2024-02-21,4.639999866485596
2024-02-22,4.5
2024-02-23,4.519999980926514
2024-02-26,4.809999942779541
2024-02-27,5.260000228881836
2024-02-28,5.090000152587891
2024-02-29,4.909999847412109
2024-03-01,4.949999809265137
2024-03-04,4.789999961853027
2024-03-05,4.539999961853027
2024-03-06,4.699999809265137
2024-03-07,4.800000190734863
2024-03-08,4.670000076293945
2024-03-11,4.460000038146973
2024-03-12,4.429999828338623
2024-03-13,4.559999942779541
2024-03-14,4.010000228881836
2024-03-15,4.110000133514404
2024-03-18,3.9100000858306885
2024-03-19,3.549999952316284
2024-03-20,3.4000000953674316
2024-03-21,3.490000009536743
2024-03-22,3.4200000762939453
2024-03-25,3.2699999809265137
2024-03-26,4.179999828338623
2024-03-27,4.929999828338623
2024-03-28,5.650000095367432
2024-04-01,5.329999923706055
2024-04-02,5.090000152587891
2024-04-03,5.090000152587891
2024-04-04,4.920000076293945
2024-04-05,4.880000114440918
2024-04-08,4.739999771118164
2024-04-09,4.389999866485596
2024-04-10,4.239999771118164
2024-04-11,4.5
2024-04-12,4.139999866485596
2024-04-15,4.139999866485596
2024-04-16,3.940000057220459
2024-04-17,3.799999952316284
2024-04-18,3.7699999809265137
2024-04-19,3.630000114440918
2024-04-22,3.7699999809265137
2024-04-23,3.7200000286102295
2024-04-24,3.4700000286102295
2024-04-25,3.4200000762939453
2024-04-26,3.4200000762939453
2024-04-29,3.5199999809265137
2024-04-30,3.4000000953674316
2024-05-01,3.740000009536743
2024-05-02,3.940000057220459
2024-05-03,3.8299999237060547
2024-05-06,3.890000104904175
2024-05-07,4.25
2024-05-08,4.28000020980835
2024-05-09,4.349999904632568
2024-05-10,4.150000095367432
2024-05-13,4.230000019073486
2024-05-14,4.340000152587891
2024-05-15,3.930000066757202
2024-05-16,4.150000095367432
2024-05-17,4.010000228881836
2024-05-20,4.679999828338623
2024-05-21,4.539999961853027
2024-05-22,4.260000228881836
2024-05-23,4.079999923706055
2024-05-24,4.139999866485596
2024-05-28,4.179999828338623
2024-05-29,4.25
2024-05-30,4.329999923706055
2024-05-31,4.21999979019165
2024-06-03,4.099999904632568
2024-06-04,3.9800000190734863
2024-06-05,3.990000009536743
2024-06-06,3.759999990463257
2024-06-07,3.7100000381469727
2024-06-10,3.8499999046325684
2024-06-11,3.819999933242798
2024-06-12,3.9000000953674316
2024-06-13,3.8499999046325684
2024-06-14,3.4600000381469727
2024-06-17,3.200000047683716
2024-06-18,3.0399999618530273
2024-06-20,3.2799999713897705
2024-06-21,3.2300000190734863
2024-06-24,3.069999933242798
2024-06-25,2.990000009536743
2024-06-26,2.940000057220459
2024-06-27,2.9200000762939453
2024-06-28,2.930000066757202
2024-07-01,3.049999952316284
2024-07-02,2.9600000381469727
2024-07-03,2.880000114440918
2024-07-05,2.9200000762939453
2024-07-08,3.0399999618530273
2024-07-09,3.359999895095825
2024-07-10,3.5999999046325684
2024-07-11,3.9600000381469727
2024-07-12,4.159999847412109
2024-07-15,4.21999979019165
2024-07-16,4.070000171661377
2024-07-17,4.059999942779541
2024-07-18,3.7200000286102295
2024-07-19,3.7699999809265137
2024-07-22,3.990000009536743
2024-07-23,3.890000104904175
2024-07-24,3.890000104904175
2024-07-25,4.289999961853027
2024-07-26,4.489999771118164
2024-07-29,4.28000020980835
2024-07-30,4.070000171661377
2024-07-31,3.9700000286102295
2024-08-01,3.7699999809265137
2024-08-02,3.5899999141693115
2024-08-05,3.2799999713897705
2024-08-06,3.2799999713897705
2024-08-07,3.1700000762939453
2024-08-08,3.2200000286102295
2024-08-09,3.119999885559082
2024-08-12,3.240000009536743
2024-08-13,3.2200000286102295
2024-08-14,3.5899999141693115
2024-08-15,4.039999961853027
2024-08-16,4.210000038146973
2024-08-19,4.599999904632568
2024-08-20,4.769999980926514
2024-08-21,4.559999942779541
2024-08-22,4.550000190734863
2024-08-23,5.010000228881836
2024-08-26,4.960000038146973
2024-08-27,4.789999961853027
2024-08-28,4.699999809265137
2024-08-29,4.53000020980835
2024-08-30,4.570000171661377
2024-09-03,4.369999885559082
2024-09-04,4.28000020980835
2024-09-05,4.289999961853027
2024-09-06,4.119999885559082
2024-09-09,4.320000171661377
2024-09-10,4.420000076293945
2024-09-11,4.610000133514404
2024-09-12,4.449999809265137
2024-09-13,4.5
2024-09-16,3.700000047683716
2024-09-17,4.010000228881836
2024-09-18,3.950000047683716
2024-09-19,3.9200000762939453
2024-09-20,3.7699999809265137
2024-09-23,3.5899999141693115
2024-09-24,3.4000000953674316
2024-09-25,3.319999933242798
2024-09-26,3.4800000190734863
2024-09-27,3.5
2024-09-30,3.4600000381469727
2024-10-01,3.5
2024-10-02,3.509999990463257
2024-10-03,3.5299999713897705
2024-10-04,3.609999895095825
2024-10-07,3.549999952316284
2024-10-08,3.5199999809265137
2024-10-09,3.4600000381469727
2024-10-10,3.309999942779541
2024-10-11,3.7899999618530273
2024-10-14,3.8299999237060547
2024-10-15,3.8299999237060547
2024-10-16,3.7699999809265137
2024-10-17,3.7100000381469727
2024-10-18,3.7300000190734863
2024-10-21,3.640000104904175
2024-10-22,3.5299999713897705
2024-10-23,3.5
2024-10-24,3.4600000381469727
2024-10-25,3.450000047683716
2024-10-28,3.5799999237060547
2024-10-29,3.549999952316284
2024-10-30,3.559999942779541
2024-10-31,3.25
2024-11-01,3.549999952316284
2024-11-04,3.690000057220459
2024-11-05,3.8399999141693115
2024-11-06,4.139999866485596
2024-11-07,4.159999847412109
2024-11-08,4.380000114440918
2024-11-11,4.400000095367432
2024-11-12,4.079999923706055
2024-11-13,3.9600000381469727
2024-11-14,3.450000047683716
2024-11-15,2.890000104904175
2024-11-18,2.75
2024-11-19,2.700000047683716
2024-11-20,2.6700000762939453
2024-11-21,2.5299999713897705
